@relation spambase

@attribute Word_freq_remove numeric
@attribute Word_freq_order numeric
@attribute Word_freq_mail numeric
@attribute Word_freq_will numeric
@attribute Word_freq_people numeric
@attribute Word_freq_email numeric
@attribute Word_freq_you numeric
@attribute Word_freq_money numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_hpl numeric
@attribute Word_freq_labs numeric
@attribute Word_freq_data numeric
@attribute Word_freq_meeting numeric
@attribute Word_freq_original numeric
@attribute Word_freq_table numeric
@attribute Char_freq4 numeric
@attribute Char_freq5 numeric
@attribute Char_freq6 numeric
@attribute Capital_run_length_average numeric
@attribute Spam {1,0}

@data
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0.79,0.79,0,0.79,1.58,0,0,0,0,0,0,0,0,0.27,0,0,1.608,0
0,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,1.098,0,0,2.142,0
0,0,0,0.3,0,0,0,0,1.81,2.11,0,0.3,0,0,0,0,0,0,3.923,0
0,0,0.87,1.75,0,0,0,0,0.87,0.87,0,0,0,0,0,0,0,0,2.941,0
0,0,0,0.81,0.81,0,1.62,0,0.81,0,0,0,0,0,0,0.143,0,0,1.055,0
0,0,0.74,0,0,0,0.74,0,0.74,0.74,0,0,0,0,0,0,0,0,2.638,0
0,0,0,0,0,0,2.66,0,0,0,0,0,0,0,0,0.231,0,0,1.761,0
0,0,0,0.95,0.27,0,0,0,3.47,0,0,0.06,0,0.13,0,0,0.018,0,2.423,0
0,0.26,0,0.78,0,0,0,0,0,0,0,2.35,0,0,0,0,0,0,2.921,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.333,0
0,0,0,3.25,0,0,4.06,0,0.81,0,0.81,0,0,0,0,0.134,0,0,1.366,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0
0,0,0,0,0,0,0,0,7.2,4.05,0,0.9,0.9,0,0,0,0,0,4.054,0
0,0.34,0.68,1.02,0,0,1.36,0,2.38,1.7,0.34,0,0,0.68,0,0,0,0.052,2.604,0
0,0,0,0,0,0,1.33,0,4,0,0,0,0,0,0,0.211,0,0,1.38,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0.67,0,0,0,0,0,0,0,0,0.217,0,0,1.34,0
0,0,0.49,0.24,0,0,0.99,0,0.74,0,0,0,0,0,0,0,0.027,0,4.634,0
0,0,0,0,0,0,0.77,0,0,0.77,0,0,0.77,0,0,0,0,0,1.156,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,2.32,0,0,2.32,0,0,0,0,0,0,0,0,0,0,0,1.466,0
0,0,0.84,0.84,0,0,4.2,0,1.68,0,0,0,0,0,0,0,0,0,1.454,0
0,0,0.96,0,0.96,0,1.92,0,0,0,0,0,0.96,0,0,0.327,0.327,0,1.482,0
0,0,0,0,0,0,1.92,0,0,0,0,0,0,0,0,0,0,0,2.352,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0.84,0,0,2.1,0,0,0,0,0,0,0,0,0.073,0,0.441,6.186,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0
0.2,0.1,0,0.2,0.1,0,0,0,3,0,0,0,0,0,0,0,0.027,0,2.214,0
0,0.15,0,2.76,0,0.46,1.69,0,0.46,0.15,0,0.15,0,0,0,0,0,0,2.677,0
0,0,0,0.94,0,0,1.89,0,1.42,0.94,0.47,0,0,0,0,0,0,0,2.24,0
0,0,0,0,0,0,1.43,0,0,0,0,0,0,0,0,0.168,0,0,1.228,0
0,0.27,0.55,0,0,0,3.3,0,0,0,0,0,0,0,0,0.048,0,0,1.873,0
0,0,0.46,1.84,0,0.46,1.38,0,1.84,1.38,0.46,0,1.38,0,0,0,0,0,4.153,0
0,0,0,0,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,1.09,0
0,0,0.29,0,0,0,2.38,0,1.19,0.59,0.29,0,0,0.89,0,0.344,0,0.049,1.843,0
0,0,0,0,0,0,5.55,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,8.1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,16.66,0,0,0,0,0,0,0,0,0,3.714,0
0,0,0,0.25,0.51,0,2.3,0,0,0,0,0,0,0,0,0,0,0,1.196,0
0,0,0,0,0,0,1.49,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0.061,0,0,1.392,0
0,0,0,0.92,0,0.92,3.7,0,0,0,0,0,0,0,0,0,0,0,2.535,0
0,1.02,0,0.45,0,0,0.45,0,0.56,0.68,0,0.34,0.11,0,0,0,0.029,0,4.296,0
0,0,0,0.33,0,0.33,0,0,0.33,0.33,0,0,0,0,0,0,0,0,1.87,0
0,0,0,0,1.47,0,2.94,0,0,0,0,0,0,0,0,0,0,0,4.312,0
0,0,1.19,0,0,0,1.19,0,0,0,0,0,0,0,0,0,0,0,2.074,0
0,0,0,4.34,0,0,0,0,3.1,0,0.62,0,0,0,0,0.333,0,0,4.255,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0
0,0,0,1.07,0,0,1.07,0,1.34,0,0,0,0,0,0,0,0.037,0,1.564,0
0,0,0,0,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0,1.962,0
0,0,0,4.16,0,0,4.16,0,0,0,0,4.16,4.16,0,0,0.689,0,0,1.3,0
0,0,0.79,0.79,0,0,0,0,6.74,7.53,0,0,0,0,0.39,0,0,0,1.8,0
0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.312,0
0,0,0,1.28,0,0,2.56,0,2.56,1.28,0,2.56,3.84,0,0,0,0,0,2.034,0
0,0,0.33,0,0.33,0,2,0.33,0,0,0,0,0,0,0,0.224,0.224,0,1.542,0
0,0,2.17,0,0,0,0,0,13.04,0,4.34,0,0,0,0,0,0,7.407,3.555,0
0,0,0.16,0,0,0,0.24,0,0,0,0,0.08,0,0,0,0.01,0.021,0,2.729,0
0,0,0,0.31,0,0,0,0,0.31,0,0.63,0.63,0,0,0,0,0,0,1.813,0
0,0,0,0,0,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0.053,5.263,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.166,0
0,0,0,0,0,0,2.43,0,0,0,0,0,0,0,0,0.238,0,0,1,0
0,0,0,0,0,0,1.45,0,0.72,6.56,0,0,0,0,0,0.124,0,0,2.361,0
0,0,0,0.92,0,0,0.92,0,0,0,0,0,0,0,0,0,0,0,1.5,0
0,0,0,0,0,0,0.72,0,0,0,0,0,0,0.72,0,0.114,0,0.114,1.645,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0.46,0,0,1.38,0,2.31,0.46,0.46,0,1.38,0,0,0,0,0,2.982,0
0,0.31,0.1,1.06,0.21,0,0,0,3.5,0.1,0.1,0,0,0,0,0,0.057,0,2.409,0
0,0,0,0,0,0,1.19,0,0,0,0,0,0,0,0,0.212,0,0.106,1.7,0
0,0,0.85,0.85,0,0,0,0,0,0.85,0,0,0,0,0,0,0,0,1.55,0
0,0,0,0.99,0,0,0,0,0.49,0,0,0.49,0,0,0,0,0,0,1.363,0
0,0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,4.208,0
0,0,0,0,0,0,0,0,6.06,3.03,3.03,0,0,0,0,0,0,0,2.75,0
0,0,0,0,0,0,2.66,0,1.33,0,0,0,0,0,0,0,0,0,2.166,0
0,0,1.38,0,0,0,9.72,0,0,0,0,0,0,0,0,0,0,0,2.052,0
0,0,0.5,1.01,0,0,2.53,0,1.52,1.01,0.5,0,0,0.5,0,0,0,0,1.836,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.149,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0
0,0,4.7,0,0,0,1.17,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1.4,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,3.875,0
0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,1.75,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0.371,0,0.371,1.714,0
0,0.07,0.07,1.48,0.15,0,0.15,0.07,3.11,0,0,0.15,0.46,0,0,0,0.043,0,2.013,0
0,0.94,0,0.31,0,0,0.41,0,0.52,0.62,0,1.15,0,0,0,0,0.029,0,2.784,0
0,0,0,1.13,0,1.13,1.13,0,2.27,1.13,1.13,0,0,0,0,0.136,0,0,1.812,0
0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0.724,0,0,2.285,0
0,0,0,0,0,0,0,0,8.69,4.34,4.34,0,0,0,0,0,0,0,3.333,0
0,0,0.24,0.49,0,0,2.46,0,1.23,0.73,0.49,0,0,0.73,0,0.041,0,0.041,1.792,0
0,0,0,0,0,0,1.04,0,0,0,0,0,1.04,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0.76,0,0,0.76,0,10.76,0,0,0,0,0.76,0,0,0,0,4.807,0
0,1.61,0,0,0,0,4.83,0,0,0,3.22,0,0,0,0,0,0,0,1.769,0
0,0,0,0,0,0,1.7,0,0.85,0,0,0.85,0.85,0,0,0,0,0,1.228,0
0,0,0,0,0,0,0.43,0,6.92,3.89,0,0,0,0,0,0.079,0,0,4.411,0
0,0,0.76,0,0,0,0,0,0,0,0,0.76,0,0,0,0,0,0.123,3.7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.094,0
0,0,0,0,0,0,3.54,0,0,0,0,0,0,0,0,0,0,0,1.375,0
0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,2.111,0
0,0,0,0.91,0,0.22,0,0,0.22,0.22,0,0,0,0,0,0,0,0,1.768,0
0,0,0,0,0,0.44,0,0,0.44,0.44,0,0,0,0,0,0,0,0,1.857,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.382,0
0,0,0,0.86,0.86,0,2.58,0,0,0,0,0,0,0,0,0.152,0,0,2.166,0
0,0,0,4.42,0,0,0.88,0,1.76,1.76,0,0,0.88,0,0,0,0,0,1.326,0
0,0,0,0.29,0,0.29,0.89,0,0.49,0.49,0,0,0,0.09,0,0.016,0,0,1.679,0
0,0,0,0.9,0,0.6,0.6,0,0,0.3,0,0,0,0,0,0,0.129,0,3.266,0
0,0,1.63,0.54,0.54,0,2.18,0,1.09,0.54,0,0,0,0,0,0,0,0,1.969,0
0,0,0,1.06,0,0,1.06,0,1.06,1.06,0,0,0,0,0,0,0,0,1.4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.862,0,0,1,0
0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0.653,0,0,1.666,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.187,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0
0,0,0,0.38,0,0,1.78,0,0,0,0,0,0.25,0,0,0.055,0,0.018,3.08,0
0,0,0.52,1.57,0,0,3.66,0,0,0,0,0,0,0,0,0.09,0,0,1.466,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0.24,0,0.24,0,1.58,0,0,0,0,0,0,0.12,0,0,0,0,1.433,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.111,0
0,0,0,0,0,3.44,1.72,0,0,0,0,0,1.72,0,0,0,0,0,1.2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0.9,3.6,0,0,0,0,0,0,0,0,0,0,0,1.727,0
0,0,0,2.81,0,1.56,0.93,0,0,0,0,0,0,0,0,0.109,0.054,0,2.193,0
0,0,0,0,0,0,2.46,0,0,0,0,0,0,0,0,0,0,0,1.062,0
0,0,0.68,0,0,0,1.37,0,0,0,0,0,0,0.68,0,0,0,0,1.488,0
0,0,0,0.77,0,0,0,0,0,0,0,0.77,0,0,0,0.102,0,0,4.771,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0.3,0.3,0,1.21,0,0,0,0,0,0,0,0,0,0,0,1.505,0
0,0,0,1.25,0,0,0.62,0,1.57,1.57,0,1.57,0.94,0,0,0,0.054,0,1.671,0
0,1.18,0,0.52,0,0,0.52,0,0.65,0.79,0,0.52,0,0,0,0,0.036,0,3.185,0
0,0,0,0,0,0,6.66,0,0,0,0,0,0,0,0,1.075,0,0,1.2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.315,0,0,1,0
0,0,0,0,0,0,3.03,0,0,0,0,0,0,0,0,0.476,0,0,2.642,0
0,0.61,0,0.2,0,0.06,0.27,0,0.75,0.81,0,0.27,0,0,0,0,0.019,0,2.738,0
0,0,0,0.73,0.73,0,0.73,0,0,0,0,0,2.94,0,0,0,0,0,1.379,0
0,0,0,0.4,0,0,0,0,13.93,0.81,0,0,0,0,0,0,0,0,6.113,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0.99,0,0,2.47,0,0,0,0,0,0,0,0,0.093,0,0,1.275,0
0,0,0.05,0.31,0.05,0,0.84,0.05,1.47,0.36,0.21,0,0,0,0,0.038,0.061,0.007,1.704,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.607,0
0,0.69,0,0.23,0,0.07,0.3,0,0.69,0.76,0,0.76,0,0,0,0,0.021,0,3.007,0
0,0,0,0,0,0,3.22,0,0,0,0,0,0,0,0,0.546,0,0,1.75,0
0,0,0,0,0,0,3.57,0,0,0,0,0,0,0,0,0.523,0,0,2.272,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1.47,0,0,0,0,0,0,0.49,0,0.097,0,0,2.3,0
0,0,0,0.28,0,0,2.87,0,0,0,0,0,0,0,0,0.308,0,0,1.148,0
0,0.35,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0.05,2.483,0
0.3,0,0,0.3,0,0,0.75,0,0.75,0.3,0.15,0.45,0,0.15,0,0,0,0,1.703,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0.38,0,0,0.19,0,0.38,0,0,0,0,0,0,0,0,0,0,4.13,0
0,0.8,0,0,0,0.8,1.6,0,0,0,0,0,0,0,0.8,0,0,0,1.166,0
0,0,0,1.46,0.36,0,0,0,0,0,0,0,0,0,0,0.049,0,0,1.919,0
0,0,0,0,0,0,0,0,1.63,0,0,0,0,0,0,0,0,0,2.187,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0
0,0,0,0,0,0.59,3.57,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666,0
0,0,0,0,0,0,0.35,0,3.95,0.71,0,0,0,0.35,0,0.056,0,0,2.969,0
0,0,0,0,0,0,4.34,0,0,0,0,0,0,0,0,3.048,0,0,1,0
0,0,1.33,0,0,0,0,0,1.33,1.33,0,0,0,0,0,0,0,0,4.36,0
0,0,0,0,0,0,6.25,0,0,0,0,6.25,0,0,0,0,0,0,1.285,0
0,0,0,0,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,3.103,0
0,0,0,0,0,0,10.63,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.06,0.09,0.15,0,0.12,0.03,0,0.46,0.27,0.06,0,0,0.03,0,0.128,0,0,3.427,0
0,0,0.68,2.06,0,0,0.68,0,1.37,0.68,0,0,0,0,0,0,0,0,2.727,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.272,0,0,1.75,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,4.87,0,0,0,0,0,0,0,0,0,0,0,1.333,0
0,0,0,0.94,0.37,0,0,0,1.41,0,0,0.84,0,0,0,0,0,0,2.022,0
0,0,0,0,0.41,0,3.33,0,0,0,0,0,0,0,0,0.195,0,0,1.444,0
0,0,1.08,1.08,0,0,2.17,0,0,2.17,0,0,0,0,0,0,0,0,2.1,0
0,0,1.28,0,0,0,2.56,0,0,0,0,0,0,0,0,0.232,0,0,1.296,0
0,0.22,0,0,0,0,0,0,0.67,0,0,0,2.02,0,0,0.063,0,0.232,3.133,0
0,0,0,0,0,0,8.95,0,0,0,0,0,0,0,0,0,0,0,1.625,0
0,0,0,0.35,0,0,0.35,0,0.53,0.35,0.17,0.35,0.71,0.17,0,0,0,0,2.241,0
0.68,0,0.34,0,0,1.36,3.42,0,0.34,0.34,0,0.34,0,0,0,0.048,0.048,0,1.411,0
0,0,0,1.88,0,0,0.62,0,0,0,0,0,0,0,0,0,0,0,1.142,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0.41,0,0,0,0,0,0,0,0,0.054,0,0,1.786,0
0,0,0,0,0,0,0,0,2.22,2.22,0,0,0,0,0,0,0,0,1.75,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1.69,0,0,0,0,0,0,0,0,0,0,0,3.315,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,1.123,0,0,2.6,0
0,0,0.08,0,0.08,0,0.08,0,0.16,0,0,0.16,0,0,0,0,0,0.007,4.858,0
0,0,0.5,1.01,0,1.01,2.03,0,1.52,0.5,1.01,0,0,0,0,0.055,0,0,4.275,0
0,0,0,0,0,0,7.4,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0.91,0.91,0,5.5,1.83,0,0,0,0,0,0,0,0.13,0,0,2.457,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0
0,0,0,0,0,0,1.75,0,0,0,0,0,0,0,0,0.25,0,0,1.285,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0.68,0,0,1,0
0,0,0,1.86,0,0,1.86,0,0,0,0,0,0,0,0,0.165,0,0,1.238,0
0,0,0,0,0,0.44,0.44,0,0,0,0,0,0,0,0,0,0,0.058,8.478,0
0,0,0,1.13,0,0,0,0,0,0,0,0,3.4,0,0,0,0,0,2.076,0
0,0,0,0,0,0,1.78,0,0,0,0,0,0,0,0,0,0,0,1.85,0
0,0.4,0.4,0,0,0.4,1.63,0,0,0,0,0,0,0,0,0.069,0,0,2.525,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214,0,0,1.263,0
0,0,0,2.18,0,0,1.45,0,2.18,0,0,0,0,0,0,0,0,0,1.785,0
0,0.57,0,0.26,0,0.05,0.21,0,0.63,0.68,0,0.73,0,0,0.05,0,0.014,0,3.461,0
0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5.888,0
0,0,0,0.09,0.18,0.28,1.22,0,0,0,0,0,0,0,0,0.042,0,0.042,1.877,0
0,0,0,0.92,0,0.23,0.23,0,1.15,0.92,0.23,0.23,0.23,0.23,0,0.159,0,0,1.616,0
0,0,0,0,0,1.12,1.12,0,1.12,1.12,1.12,0,0,0,0,0,0,0,4.689,0
0,0.21,0,0,0,0,0.21,0,0.21,0,0,0,2.12,0,0,0.161,0,0.182,2.813,0
0,0.13,0,0.27,0,0,0,0,1.38,1.52,0,1.38,0,0,0.27,0,0,0,3.657,0
0,0,0,0,1.08,0,2.17,0,0,0,0,0,0,0,0,0,0,0,3.387,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219,0,1.911,0
0,0,0,0.52,0,0,1.05,0,0.52,2.11,0.52,0,0,0,0,0,0,0,2.173,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.428,0
0,0,0,0,0,0,1.21,0,0,0,0,0,0,0,0,0,0,0,1.406,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.337,2.95,0
0,0,0,0,0.54,0,1.63,0,0,0,0,0,0,0,0,0.407,0,0,2.038,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,2.08,0,0,0,0,0,0,0.173,0,0,1.777,0
0,0,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0,1.567,0
0,0,0.39,0,0,0,2.59,0,0.79,0.39,0.39,0,0,0.19,0,0,0,0.062,2.156,0
0,0,0,1.16,0,0,0.77,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,1.43,0,0,0,2.15,0,0,0,0,0,0,0,0,0,0,0,2.939,0
0,0,0,0.94,0,0,0.18,0,0.37,0.18,0.18,0,0,0,0,0,0,0,1.663,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.863,0
0,0,0,0,0,2,0,0,4,2,2,0,0,0,0,0,0,0,1.611,0
0,0,0,3.39,0.17,0,0,0,2.68,0,0,0,0.08,0.08,0,0,0.023,0,2.658,0
0,0.12,0,0.6,0.12,0,0,0,1.81,0,0,0,0,0,0,0,0,0,1.827,0
0,0,0,0,0,0,2.43,0.48,0,0,0,0,0,0,0,0.45,0,0,1.138,0
0,0,0,6.29,0,0,4.19,0,0,0,0,0,0,0,0,0.254,0,0,2,0
0,0,0.82,0.82,0,0,1.65,0,0,1.65,0,0,0,0,0,0,0,0,2.111,0
0,0,0,0.73,0,0,0.14,0,2.48,1.6,0.14,0,0,0,0,0.02,0,0,4.113,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0.125,0,0,2.925,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,2.7,0,0,0,8.1,0,0,0,0,0,0,0,0,0,0,0,2.538,0
0,0,0,0,0,3.03,3.03,0,0,0,0,0,0,0,0,0,0,0,5.153,0
0,0,0,3.72,0,0,3.1,0,0.62,0,0,0,1.24,0,0,0,0,0,1.47,0
0,0,0,2.22,0.65,0,0.13,0,2.09,0,0,0.78,0,0,0,0,0,0,2.556,0
0,0.38,0,1.55,0,0,1.16,0,0.77,0.77,0,1.93,0,0,0,0,0,0,2.953,0
0,0,2.68,0.67,0,0,4.02,0,0,0,0,0,0,0,0,0.112,0,0,2.484,0
0,0,0.83,0.55,0,0,0,0,0.55,0.27,0.27,0,0,0,0,0,0,0,2.235,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,0,0,2.166,0
0,0,0,1.36,0,0,1.36,0,0,0,0,0,0,1.36,0,0,0,0.232,2.035,0
0,0,0.93,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,4.393,0
0,0,0,0,0,0,0,0,5.12,0,0,0,0,0,0,0.262,0,0,1.625,0
0.59,0,0.29,0,0,0.89,3.58,0,0.29,0.29,0,0,0,0,0,0.044,0.134,0,1.6,0
0,0,0,0.19,0,0.19,0.59,0,1.39,0,0,0.59,0,0,0,0,0,0,2.566,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,4.32,1.44,0,0,0.48,0,0,0,0,0,0,0,0,0.347,0,0,6.137,0
0,0,0,5.26,0,0,0,0,0,0,0,0,1.75,0,0,0.955,0,0,1.5,0
0,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0.161,0,0,1.065,0
0,0,0.29,0,0,0,0.58,0,3.51,2.34,1.17,0,0.87,0.29,0,0,0,0,3.552,0
0,0,0,0,0,1.66,1.66,0,3.33,1.66,1.66,0,0,0,0,0.167,0,0,1.533,0
0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5.888,0
0,0,0,1.28,0,0,3.84,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1.47,0,0,0,0,0,1.47,0,0,0,0,0.167,2.652,0
0,0,0,0,0.97,0,0,0,6.79,3.88,0.97,0,0,0.97,0,0,0,0,2.666,0
0,0,3.7,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0.7,0,0.35,0.35,0.35,0,0,0,0,0,0,0,1.506,0
0,0,0.58,0,0,0,1.17,0,0,0,0,0,0,0,0,0,0,0,1.64,0
0,0,0,0,0,0,0,0,3.5,2.63,1.75,0,0,0.87,0,0.122,0,0,2.203,0
0,0,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.133,0
0,0,0,2.27,0,1.13,2.27,0,0,0,0,0,0,0,0,0,0,0,8.761,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0
0,0,1.58,0,0,0,3.17,0,1.58,0,1.58,0,0,0,0,0,0,0,1.4,0
0,0,0,1.05,0,0,0,0,0.21,0,0,0.21,1.27,0,0,0,0,0,2.457,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0.636,0,0,2,0
0,0,1.76,0,0,0,1.76,0,0,0,0,0,0.88,0,0,0.125,0,0,1.681,0
0,0,0,0,0,0,0.37,0,0,0,0,0,0,0,0,0.059,0,0.237,5.016,0
0,0.75,0,0,0,0,1.51,0,0,0,0,0,0,0,0,0,0,0,1.842,0
0,0.32,0,0,0.16,0,2.26,0.16,0,0,0,0,0,0,0,0.057,0,0,1.698,0
0,0.27,0.54,0.81,0,0.27,1.08,0,0.81,0.81,0.54,0.27,0,0,0.27,0,0,0,4.971,0
0,0,0,0,0,0,0,0,4.44,2.22,2.22,0,0,0,0,0,0,0,2.45,0
0,0,0,0,0,0,1.75,0,0,0,0,0,0,0,0,0,0,0,1.344,0
0,0,2.32,0,0,0,0,0,2.32,2.32,2.32,0,0,0,0,0,0,0,11.687,0
