@relation spambase

@attribute Word_freq_address numeric
@attribute Word_freq_our numeric
@attribute Word_freq_over numeric
@attribute Word_freq_mail numeric
@attribute Word_freq_receive numeric
@attribute Word_freq_addresses numeric
@attribute Word_freq_free numeric
@attribute Word_freq_you numeric
@attribute Word_freq_hpl numeric
@attribute Word_freq_labs numeric
@attribute Word_freq_415 numeric
@attribute Word_freq_technology numeric
@attribute Word_freq_meeting numeric
@attribute Word_freq_project numeric
@attribute Word_freq_re numeric
@attribute Word_freq_edu numeric
@attribute Word_freq_table numeric
@attribute Char_freq2 numeric
@attribute Char_freq3 numeric
@attribute Char_freq4 numeric
@attribute Char_freq5 numeric
@attribute Capital_run_length_total numeric
@attribute Spam {1,0}

@data
0,0,0,0,0,0,0,2.12,0,1.06,0,0,0,0,0,0,0,0,0,0,0,160,0
0,0,0,0,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0.198,0.056,0,0,536,0
0,1.23,0,0,0,0,0,1.23,0,0,0,0,3.7,1.23,1.23,0,0,0.468,0,0,0,18,0
0,0,0,1.26,0,0,0,2.53,0,0,0,0,0,0,1.26,2.53,0,0,0,0,0,54,0
0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,70,0
0,0,0,0,0,0,0,0.86,0.43,0,0,0,0,0,0,0,0,0.248,0,0,0,142,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,4.5,0,0,0,0,0,124,0
0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,7.6,0,0,0,0,0,105,0
0.04,0.04,0.04,0.08,0.2,0,0.16,0.71,0.41,0.08,0,0,0,0.08,0.08,0,0,0.274,0.012,0.031,0.056,1479,0
0,0,0,0,0,0,0,2.85,0,0,0,0,0,0,2.85,2.85,0,0.473,0,2.843,0,22,0
0,0,0,0,0,0,0,1.66,1.66,1.66,0,1.66,0,0,0,0,0,0.167,0,0.167,0,46,0
0,0,0,0,0,0,0,0,0,0,0,0,3.84,0,3.84,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0
0,0,0,0,0,0,0,3.22,0,0,0,0,0,0,0,0,0,0.564,0,0,0,22,0
0,0.8,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,54,0
0,0,0,2.48,0,0,0,0,2.48,0,0,0,0,0,0,0,0,0.588,0.168,0,0,331,0
0,0,0,0,0,0,0,1.94,0,0,0,0,0,0,0,0.64,0,0.105,0.105,0,0,30,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0.272,0,0,298,0
0,0,0,0,0,0,4,0,0,0,0,0,4,0,4,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,4.7,0,0,0,0,0,0,0,0,0.196,0,0,0,22,0
0,0,0,0,0,0,0,0.86,0.86,0.86,0,0.86,0,0,0,0,0,0.11,0,0.11,0,58,0
0,0,0,0.9,0,0,0,0,0.9,0,0,0.9,0,0,0,0,0,1.208,0,0,0,138,0
0,0,0,0.64,0,0,0,0.32,2.58,0.32,0,0,0,0,0,0,0,0.492,0,0,0,138,0
0,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.277,0,0.263,0,22,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0.43,1.15,0.28,0.28,0.28,0,0,0.57,0.28,0,0.324,0.046,0,0,372,0
0,1.85,0,0,0,0,0,1.85,3.7,0,0,0,0,0,0,0,0,0.544,1.634,0,0,40,0
0,0.67,0,0,0,0,0,1.34,0,0,0,0,1.34,0,2.01,1.34,0,0.29,0,0,0,90,0
0,0,0,0,0,0,0,7.4,0,0,0,0,0,0,3.7,0,0,0,0,0,0,9,0
0,0,0,0,0,0.24,0,0.49,1.23,0.24,0.24,0.24,0,0,0.24,0,0,0.312,0.039,0,0.117,189,0
0,0,0,0,0,0,0,1.47,0,0,0,0,1.47,0,0,1.47,0,0.335,0,0,0,61,0
0,0,0,0,0.68,0,0.68,4.08,0,0,0,0,0,0,0,0,0,0,0,0.523,0,39,0
0,0,0,3.7,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0.43,0,0,0,0,0.87,0,0,0,0,0,0,0,0.43,0,0,0,0,0,109,0
0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0.476,0,0,0,18,0
0.34,0.68,0,0.34,0.34,0,0.34,3.42,0,0,0,0,0,0,0,0.34,0,0,0,0.048,0.048,97,0
0,0.1,0.1,0,0,0,0,0,0,0,0,0.31,0,0,0,0,0,0.097,0,0,0.027,423,0
0,0,0,0,0,0,0,1.45,6.56,0,0,0.72,0,0,0,0,0,0,0,0.124,0,85,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,3.12,0,0,0,0,0,3.12,3.12,0,0,0,0,0.467,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,0,0,0,0,0,0,0,348,0
0,0,0,0,0,0,0,1.78,0,0,0,0,1.78,0,0,0,0,0,0,0.24,0,68,0
9.52,0,0,4.76,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0.444,0,28,0
0,0,0,0,0,0,0,5.93,0,0,0,0,0,0.84,0,0.84,0,0,0,0,0,36,0
0,0,0,0,0,0,0,0,10.86,2.17,0,0,0,0,0,0,0,0,0,1.798,0,34,0
0,0.1,0,0,0,0,0,0.21,0.52,0,0,0.05,0,0.1,0,0,0,0.171,0.068,0,0.013,1329,0
0,0,0,0,0,0,0,1.41,0,0,0,0,0,0,0,0,0,0.267,0.066,0,0,375,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0.19,0,0,0,0,0,0,0,0,0,0,0.38,0,0,0,0,0.19,0.199,0,0,0,205,0
0,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327,0.109,0,0,162,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0
0,0,0,0,0,0,0,2.38,2.38,0,0,0,0,0,0,0,0,0.404,0,0.809,0.809,27,0
0,0,0,0,0,0,0,4.83,0,3.22,0,0,0,0,0,0,0,0,0,0,0,23,0
0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,0,0.207,0,0,0,22,0
0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0
0,0,0,2.55,0,0,0,3.06,0,0,0,0,0,0,1.02,1.02,0,0.253,0,0.169,0.169,52,0
0,1.53,0.15,0,0.07,0,0,0.76,0,0,0,0,0.07,0,0.61,0,0,0.022,0,0,0.033,220,0
0,1.04,0.1,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.41,0.1,0.1,0,0,0.523,0.016,0,0.016,393,0
0,0,0.56,0,0,0,0,4.49,0,0,0,0,0,0,0.56,0,0,0.111,0,0.111,0,32,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0,0.202,0,0,0,82,0
0,0,0,0,0,0,0,7.5,0,0,0,0,0,0,2.5,0,0,0,0,0,0,15,0
2.5,0,0,0,0,0,0,5,0,0,0,0,0,0,2.5,0,0,0,0,0,0,8,0
0,0,0.17,0,0.17,0,0.17,0.17,0.52,0,0,0,0.52,0,0.17,0,0,0.022,0,0,0,277,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0
0.01,0.09,0.03,0.11,0,0.01,0.03,0.13,0,0,0,0.11,0.01,0.03,0,0.09,0,0.19,0,0.002,0.005,3168,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08,0,0,0,0,0,0,32,0
0,1.06,0,1.06,0,0,0,4.25,0,0,0,0,0,0,1.06,0,0,0,0,0,0,25,0
0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061,0.061,0.061,0,71,0
0.51,1.02,0,0,0,0,0.51,0.51,0,0,0,0.51,0,0.51,0,0,0,0.071,0,0,0,108,0
0.28,0.86,0,0.28,0.28,0,0,2.87,0.28,0,0,0,0,0,0.57,0,0,0.137,0,0,0,156,0
1.35,0,0,1.74,0,0,0,0,0.96,0,0,1.16,0,0,0,0,0,0.337,0,0,0,693,0
0,0,0,0,0,0,0.49,2.71,0,0,0,0,0,0,0.49,0,0,0.147,0,0.147,0,282,0
0,0,0.5,0,0,0,0,2,0,0,0,0,0,0,1,0.5,0,0,0,0,0,91,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,0,0,0,0,16,0
0,0,0,0,0,0,0,0,0,0,0,0,0,4.57,0,0,0,0,0,0,0,219,0
0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0.523,0,0,0,16,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
0.23,0,0.23,0,0,0.23,0,0.23,0.92,0.23,0,0.23,0.23,0,0,0.23,0,0.063,0,0.159,0,173,0
3.68,0,0,0,0,0,0,0.61,0.61,0.61,0.61,0.61,0,0,1.84,0,0,0.189,0.094,0,0,169,0
0,0,0,0,0,0,0,1.22,2.45,0.4,0,0,0,0.4,0,0,0,0.063,0.063,0.063,0,116,0
0,0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,53,0
0,0.31,0,0,0,0,0,0,0,0.63,0,0,0,0,0,0,0,0.045,0,0,0,107,0
0,0,0,0,0,0,0,2.77,0,0,0,0,0,0,0,2.77,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0
0,0,0,0,0,0,0,3.6,0,0,0,0,0,1.8,0.9,0,0,0,0,0,0,19,0
0.14,0.04,0.04,0.19,0.09,0,0,0.09,0,0.14,0,0.09,0,0,0,0,0,0.157,0.013,0,0,1787,0
0,0.28,0,0,0,0,0,0.28,0,0,0,2.55,0,0.28,0,0,0,0.074,0,0,0,190,0
0,0,1.04,0.52,0,0,0,3.66,0,0,0,0,0,0,0,1.04,0,0,0,0.09,0,44,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0
0,0,0,0.86,0,0,0,2.58,0,0,0,0,0,0,0,0.86,0,0.321,0,0.214,0,91,0
0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,15,0
0,0,0,0,0,0,0,0.54,0,0,0,0.54,2.7,0.54,0,0,0,0.087,0,0.087,0,52,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.769,0,10,0
0,0,0,0,0,0,0,0,0.42,0,0,0,0,0,0.84,0,0,0.781,0,0,0,276,0
0,0,0,0,0,0,0.62,1.88,0.62,0,0,0,0,0,0,0,0,0.179,0.358,0,0,149,0
0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0.308,0,0,0,26,0
0.04,0.09,0,0.04,0.04,0,0.13,0.93,0.32,0.18,0,0,0.18,0.13,0,0,0,0.184,0,0.047,0.061,1184,0
0,0,0,0,0,0,0,0,0.81,0,0,0,0,0,0,0,0.81,0.116,0,0,0,83,0
0,0,0,0,0,0,0,2.59,0,0,0,0,0,0,0.64,0,0,0,0,0,0,51,0
0,0,0,0,0,0,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0.25,0,18,0
14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0.9,0,0,0,0,0.9,0.9,0.9,0.9,0.9,0.9,0,0,0,0,0,0.449,0,0,0,43,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
0,0,0,0,0,0,0,4.16,2.77,0,0,0,0,0,1.38,0,0,0.355,0,0.355,0,64,0
0,0,0,0,0,0,0,0.66,2.66,0,0,0,0,0,0,0,0,0.104,0.209,0.104,0,127,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0.254,0,0,0,13,0
2.07,0,0,0,0,0,0,1.03,0,0,0,0,0,0,0,0,0,0.07,0,0,0.141,413,0
0,1.85,0,0,0,0,0,1.85,0,0,0,0,0,0,0,1.85,0,0,0,0,0,19,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.273,0,0,0,35,0
0,1.75,0,0.87,0,0,0,1.75,0.87,0,0,0,0,2.63,0.87,0,0,0,0.156,0,0,44,0
0,0,0,0,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0.137,0,0.068,0,147,0
0,0,0,0,0,0,0,2.29,0,0,0,0,0,0,1.52,2.29,0,0.139,0,0,0,71,0
0,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0.094,0,0,0,203,0
0,0.6,0,0,0,0,0.6,2.4,0,0,0,0,0.6,0,0,0,0,0.11,0,0,0,29,0
0,0,0,0,0,0,0,2.58,0,0,0,0,2.58,0,0.86,0,0,0.303,0,0.91,0,76,0
0,0,0,0,0,0,0,6.89,0,0,0,0,0,0,0,3.44,0,0,0,0,0,8,0
0,1.85,0,0,0,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
1.28,0,0,0,0,0,0,2.56,0,0,0,0,0,0,0,0,0,0.196,0,0,0,41,0
0,0,0,0,0,0,0,0,0.97,0.97,0,0,0,0,0,0,0,0.261,0,0,0,67,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,54,0
0,0,0,0,0,0,0,3.03,0,0,0,0,0,0,0,0,0,0,0,0.473,0,27,0
0,0,0,0,0,0,0,1.43,0,0,0,0,0,0,0.47,0.47,0,0.252,0.168,0.168,0,43,0
0,0,0,0,0,0,0,8.1,0,0,0,0,0,0,2.7,0,0,0,0,0,0,5,0
0,0,0,1.33,0,0,0,0,1.33,0,0,1.33,0,0,0,0,0,0.413,0,0,0,109,0
0,0,0,0,0,0,0,3.37,0,0,0,0,0,0,1.35,0,0,0,0,0,0,58,0
0.13,0,0.13,0,0,0,0.13,0.26,0,0,0,0,0.13,0,0,0,0,0.061,0,0.04,0.04,372,0
0,1.06,0,0,0,0,0,1.06,1.06,0,0,0,0,3.19,0,0,0,0.181,0,0,0,28,0
0,0,0.21,0.21,0.21,0,0,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0.097,255,0
0,0,0,0,0.48,0,0.48,1.44,0,0,0,0,0,0,0.48,0,0,0.076,0,0.305,0.381,98,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
0,0,0,0.28,0,0,0,0,0.84,0.84,0,0,0,0,0,0,0,0.262,0,0,0,286,0
0,0,0,0,0,0,0,0,3.44,0,0,0,0,0,3.44,0,0,0,0,0,0,31,0
0.08,0.27,0.07,0,0,0.01,0.02,0.05,0.49,0,0,0.01,0,0,0.01,0,0,0.152,0.056,0,0.004,3086,0
0.02,0.25,0.08,0.12,0,0.02,0,0.17,0,0,0,0.12,0.04,0.06,0.06,0.27,0,0.149,0.005,0.014,0,3006,0
0,0,0,0,0,0,0,0,3.57,3.57,0,3.57,0,0,0,0,0,0.24,0,0.24,0,27,0
0,0,0,0.48,0,0,0,0.72,0,0,0,0,0,0,0,0,0,0.034,0,0,0,285,0
0,0,0,0,0,0,1.19,2.38,0,0,0,0,1.19,0,0,0,0,0.4,0,0.2,0,19,0
0,0.12,0.12,0.18,0,0,0.06,0.93,0.43,0.18,0,0,0,0.12,0,0,0,0.182,0,0.1,0.109,1056,0
0,0,0,0,0,0,0,0,1.58,1.58,0,0,0,0,0,0,0,0.4,0,0,0.601,84,0
0,0,0,0,0,0,0,3.44,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0
0,0,0,0.58,0,0,0,0.58,0,0,0,0,0,0,0,0.58,0,0.083,0,0,0,189,0
0,0,0,0,0,0,0,0,4,4,4,4,0,0,0,0,0,1.117,0,0,0,30,0
0,0,0,0,0,0,1.01,2.02,0,0,0,0,0,0,0,0,0,0,0,0.327,0,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.684,0,16,0
0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.505,0.168,0,0,236,0
0,0,0.25,0,0,0,0.12,2.19,0,0,0,0,0,0.64,0.25,0.12,0,0.093,0,0.023,0,131,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0.74,0.74,0,0,0,2.61,0.37,0,0,0.37,0.37,0.74,0.37,0,0,0.405,0,0,0,130,0
0.8,0,0,1.6,0,0,2.4,5.6,0,0,0,0,0,0,0,0,0,0,0,0.235,0,29,0
0,1.61,0,0,0,0,0.8,0.8,1.61,0,0,0,0,0,0,0,0,0,0.144,0,0,44,0
0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55,0,0,0,0,0,0,12,0
0,0.15,0,0.15,0,0,0,1.99,0.15,0,0,0,0,0,0,0,0,0.264,0,0,0,347,0
0,0,0,0,0,0,0,4.25,0,0,0,0,0,0,0,0,0,0.374,0,0,0.124,78,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.176,0,51,0
0,0,0,0,0,0,0,0.45,0.68,0,0,0.11,0,0,0,0.11,0,0.198,0.03,0,0.03,678,0
0,0,0.66,0,0,0,0,1.66,0,0,0,0,0,0.33,0.33,0,0,0,0,0,0,56,0
0,0,0.09,0,0.18,0,0,0,0,0,0,0.09,0,0,0,0,0,0.118,0,0,0.066,552,0
0.1,0.21,0.1,0.31,0,0,0.1,1.78,0,0,0,0,0,0,0,0.21,0,0.177,0.035,0.07,0.053,417,0
0,0,0,0,0,0,0,1.58,3.17,0,0,0,0,0,0,0,0,0,0,0,0,20,0
0,0,0,0,0,0,0,0,1.72,0.24,0.24,0.24,0,0,0.24,0.49,0,0.15,0.075,0.037,0,206,0
0,0,0,0,0,0,0,0,2.35,0,0,0,0,0,0,0,0,0,0.193,0,0,77,0
0,0,0,0,0,0,0,0,3.88,0.97,0.97,0.97,0,0,1.94,0,0,0.299,0.149,0,0,72,0
0,0,0,1.37,0,0.68,0,0,2.06,0.68,0,0,0,1.37,0,0,0,0.235,0,0,0,49,0
0,0,0,0,0,0,0,0,2.53,1.26,0,1.26,0,0,0,0,0,0.147,0,0.147,0,53,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,3.17,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,4.54,0,0,0,0,0,0,0,0,0,0.645,0,0,0,7,0
0,0,0,0,0,0,0.57,0,0,3.46,0,0,0,0,0,0,0,0.163,0,0,0,76,0
0.63,1.27,0,0,0,0,0,3.18,0,0,0.63,0,0,0,2.54,0,0,0.218,0,0,0,113,0
0,0,0,0,0,0,0,1.07,1.07,0,0,0,3.22,0,0,0,0,0.388,0.194,0,0,104,0
0,0,0,0,0,0,0,2.36,0.78,0,0,0,0,0.78,0,0,0,0,0,0,0,30,0
0,0,2.43,0,0,0,0,1.21,0,0,0,0,0,0,0,0,0,0.211,0,0.211,0,11,0
0,0,0,0,0,0,0,7.4,0,0,0,0,0,0,0,3.7,0,0,0,0.613,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,1.66,0,0,0,0,0,0,0,0,0,0,0,0.304,0,34,0
0,0,0,0,0,0,0,1.81,1.81,3.63,0,0,0,0,0,0,0,0,0,0,0,49,0
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336,0,42,0
0.28,0.56,0,0,0,0,0,3.41,0.56,0,0,0,0,0,0.85,0,0,0.281,0.046,0,0,200,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0.2,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0.148,0,0,0,187,0
0,0,0,0,0,0,0,2.04,0,0,0,0,0,0,0,0,0,0.373,0,0.373,0,12,0
0.08,0.48,0,0,0,0.08,0,0.65,0,0,0,0,0.89,0.24,0.08,0,0,0.034,0,0.057,0.022,542,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273,0.136,0,0,150,0
0,1.06,0,0,0,0,0,4.25,0,0,0,0,0,0,0,0,0,0,0,0.186,0,25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0.01,0.05,0,0.13,0.05,0,0,0.01,0,0,0,0.13,0,0.03,0,0.8,0.01,0.301,0.131,0.002,0.09,5395,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
0,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072,0,0,0,55,0
0,0,0,0,0,0,0,0,5.21,0,0,0,0,0,0,0,0.86,0.125,0,0,0,72,0
0,0,0.09,0,0.09,0,0.09,0.38,0.57,0.09,0.09,0.09,0.28,0,0.28,0,0,0.052,0.013,0,0,885,0
0,0,0,0.55,0,0,0,1.11,2.22,0.55,0.55,0.55,0,0,1.11,0,0,0.603,0.086,0,0,167,0
0,0.17,0,0,0.08,0,0.08,0.94,0.43,0.25,0,0,0,0,0,0,0,0.127,0,0.051,0.038,605,0
1.35,0,0,1.35,0,0,0,2.7,0,0,0,0,0,0,1.35,0,0,0.221,0,0,0,40,0
0,0.3,0,0,0.15,0,0,1.69,0.15,0,0,0.15,0,0.15,0,0,0,0.023,0,0,0,415,0
0,0.83,0.41,0,0,0,0,0,0.41,0,0,0,0,0,0,0,0,0.068,0,0,0,82,0
0,0,0,0,0,0,0,5.6,0,0,0,0,0,0,0,0,0,0.244,0,0,0,21,0
0,0.13,0,0,0,0,0,0.13,0,0,0,0.26,0,0,0,0,0,0.073,0,0,0,317,0
0,0.39,0,0.39,0,0,0,0.78,0,0,0,0,0,0.39,0,0,0,0.146,0,0,0,42,0
0,0,0,0,0,0,0,1.92,0,0,0,0,3.84,0,0,0,0,0,0,0.26,0,44,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,2.05,0,0,0,0,0,0,1.36,0.68,0,0.113,0,0,0,25,0
0,0,0,0,0,0,0.5,2.02,0,0,0,0,0,0,0,1.01,0,0.09,0.181,0.181,0,122,0
0,0,0,0,0,0,0,1.29,1.29,0,0,0,0,0,1.29,0,0,0.234,0,0,0,39,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,0.628,0,0,0,15,0
0,0,0,1.85,0,0,0,5.55,0,0,0,0,0,0,0,0,0,0,0,0.692,0,19,0
0,0,0.45,0,0,0,0,2.28,0,0,0,0,0,0,0,0,0,0.416,0,0.486,0,87,0
0,0,0.1,0,0,0,0,0.21,0.54,0,0,0.38,0,0,0,0,0,0.136,0.078,0,0.014,1386,0
0,0,0,0,0,0,0,1.42,0,0,0,0,0,0,0,0,0,0.35,0,0.175,0,42,0
0,0,0,0.83,0,0,0,0,0.27,0.27,0,0,0,0,0,0.27,0,0.164,0,0,0,199,0
0,2.17,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0.367,0,0,0,8,0
0,1.11,0,0,1.11,0,0,0,0,0,0,0,2.22,0,0,0,0,0.363,0,0.181,0,27,0
2.7,0,0,2.7,0,0,0,8.1,0,0,0,0,0,0,2.7,0,0,0,0,0,0,33,0
0,0.09,0,0,0,0,0,0.29,0,0,0,0.29,0,0.09,0,0,0,0.067,0,0,0.026,481,0
14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,1.75,0,0,0,0,0,0,0,0,0,0.493,0,0,0,39,0
0,0.09,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0.117,0,0,0.039,590,0
0,0.87,0,0.87,0,0,0,0,0.87,0,0,0,0,0,0.87,0,0,0.283,0.141,0,0,75,0
0.05,0.31,0.1,0.05,0,0,0.1,0.84,0.36,0.21,0,0.15,0,0,0.1,0,0,0.168,0,0.038,0.061,939,0
0,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312,0,0,133,0
0,0.9,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0.318,0,0,0,39,0
0,0,0.49,5.12,0,0,0,0.33,0,0,0,0,0.16,0,0,0.33,0,0.07,0.023,0,0,149,0
0,0,0,0,0,0,0,3.07,0,0,0,0,0,0,0,0,0,0,0,0.251,0,45,0
0.15,0.15,0,0,0,0,0,2.6,0,0,0,0,0,0,0.61,2.91,0,0.093,0,0.069,0,326,0
0,0,0,0,0,0,0,1.69,0,0,0,0,1.69,0,1.69,0,0,0,0,0,0,15,0
0,4.54,0,0,0,0,0,0,0,0,0,0,4.54,4.54,0,0,0,0,0,0,0,16,0
0,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
0,0,0,0,0,0,1.47,0,0,0,0,0,0,0,0,0,0,0.253,0.253,0,0,40,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,2.85,0,0,0,0,0,0,0,0,0,0.35,0,0,0,60,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.66,0,0.334,0,0,0,60,0
0,0,0,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272,0.272,0,0,88,0
0,0,0,0,0,0,0,0.77,0,0,0,0,0.77,1.55,0,0,0,0.247,0,0,0,29,0
0,0,0,0,0,0,0,0,0,0,0,0,3.27,0,1.63,0,0,0.571,0,0,0,13,0
0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0.653,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0.86,0,0.43,0,0,0,0.062,0,0,0,69,0
0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0.92,1.85,0,0.295,0,0,0,71,0
0,0.13,0.03,0.06,0.03,0,0.05,0.15,0,0.01,0,0.1,0.03,0.05,0,0.1,0,0.254,0.002,0.002,0.007,3467,0
0,0,0,0.57,0,0,0,0,6.06,0,0,0,0,0,0.28,0,0.28,0.04,0,0,0,211,0
0,0,0.44,0,0,0,0,2.67,0,0,0,0.44,0,0,0.44,0,0,0.074,0,0.149,0,29,0
