@relation spambase

@attribute Word_freq_address numeric
@attribute Word_freq_3d numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_people numeric
@attribute Word_freq_free numeric
@attribute Word_freq_000 numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_hpl numeric
@attribute Word_freq_lab numeric
@attribute Word_freq_labs numeric
@attribute Word_freq_857 numeric
@attribute Word_freq_pm numeric
@attribute Word_freq_original numeric
@attribute Word_freq_edu numeric
@attribute Char_freq2 numeric
@attribute Char_freq4 numeric
@attribute Char_freq5 numeric
@attribute Char_freq6 numeric
@attribute Capital_run_length_longest numeric
@attribute Capital_run_length_total numeric
@attribute Spam {1,0}

@data
0,0,0,0.03,0.01,0.01,0,0,0.01,0,0,0.01,0,0.39,0.173,0.008,0.005,0.002,71,2954,0
0,0,0,0,0,0,0.14,0,0,0.14,0,0,0,0.14,0.064,0.021,0,0,11,187,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.724,0,2,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,18,0
0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099,0,0,0.099,2,29,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.56,0,0,0,0,3,21,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.31,0,0,0,0,3,30,0
0.28,0,0,0,0,0,0.28,0.28,0,0,0,0,0,0,0.137,0,0,0,15,156,0
0.72,0,0.2,0,0,0.1,0,0,0,0,0,0,0.2,0.41,0.122,0.157,0,0,29,425,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,65,0
0,0,0,0,0,0,0.78,0.78,0,0,0,0,0,0,0.451,0,0,0.112,22,133,0
0,0,0,0,0,0,1.28,0,0,0,0,0,0,0,0,0,0,0,2,10,0
0,0,0,0.26,0,0.13,1.69,0,0,0,0,0,0,0,0.105,0,0.052,0,20,446,0
0,0,0,0,0,0,0.65,3.26,0,0.65,0,0.65,0.65,0,0,0.093,0,0,17,87,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.837,0,0,0,10,72,0
0,0,0,0,0,0,4.76,1.58,0,1.58,0,0,0,0,0.4,0,0.601,0,13,84,0
0,0,0,0.1,0,0,3.52,0.1,0,0,0,0,0,0,0.117,0,0,0,24,496,0
0,0.87,0,0,0,0,1.74,1.74,0,0,0,0.43,0.43,0,0.298,0.059,0,0,15,212,0
0,0,0,0,0,0,3.84,3.84,7.69,0,0,0,0,0,0,0.581,0,0,4,21,0
0.34,0,0.68,0,0.34,0,0,0,0,0,0,0,0,0.34,0,0.048,0.048,0,15,97,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284,0,0,0,5,27,0
0,0,0,0,0,0,2.53,1.26,0,1.26,0,0,0,0,0.149,0.149,0,0,10,37,0
0,0,0,0,0,0,5.43,6.52,1.08,1.08,1.08,1.08,0,0,0.472,0,0,0,34,127,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.689,0,0,0,3,10,0
0,0,0,0,0,0,1.76,1.76,0,0,0,3.53,0,0,0.279,0,0,0,6,61,0
0,0,0,0,0.27,0,0.27,0,0,0,0,0,0,0,0,0,0,0,18,166,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175,0,0,0,1,68,0
0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067,0,0,0,5,49,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262,0,0,0,3,23,0
0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,8,31,0
0,0,0,0.21,0,0,0.43,0.43,0,0.21,0,0,0,0,0.238,0,0,0,75,344,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0
0,0,0,0,0,0,0.66,0,0,0,0,0,0,0,0.254,0,0,0,7,35,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0
0,0,0,0.8,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,1,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,124,0
0,0,0,0.6,0,0,0.3,0.3,0,0,0,0,0,0,0.044,0.044,0,0,22,120,0
0,0,0,0.54,0.54,0,0,0,0,0,0,0,0,0.54,0,0.407,0,0,14,53,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378,0,0,0,3,24,0
0,0,0,0,0,0,1.41,1.06,0.35,0.7,0.35,0,0.35,0,0.222,0,0,0,12,119,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2.29,0.139,0,0,0,16,71,0
2.01,0,0,0,0,0,0,0,0,0,0,0,0,2.01,0.112,0.112,0,0,15,82,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,5.26,2.63,2.63,2.63,2.63,0,0,0,0.793,0,0,0,11,40,0
0,0,0.3,0,0,0,0.75,0.3,0.15,0.15,0.15,0.15,0.15,0,0.328,0,0,0,12,155,0
0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.341,0,0,0.341,7,57,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0
0,0,0,0,0,0,9.83,0.81,0.27,0.27,0.27,0.27,0.54,0,1.411,0,0,0,20,675,0
0,0,0,0,0,0,2.4,1.2,1.2,1.2,1.2,0,0,0,0.57,0,0,0,11,37,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.58,0.287,0.287,0,0,2,14,0
0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,17,26,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.69,0.134,0,0,0,5,27,0
0,0,0,0,0,0,2.63,2.63,1.31,1.31,1.31,1.31,1.31,0,0.407,0,0,0,12,71,0
0,0,0,0,0,0,2.02,1.01,1.01,1.01,1.01,0,0,0,0.476,0,0,0,11,45,0
0,0,0,0,0,0,0,1.65,0,0,0,0,0,0,0.122,0,0,0,19,76,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.81,0,0,0,0,2,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.595,0,0,0,2,10,0
0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0.042,0,0,0.183,57,1160,0
0,0,0,0,0,0,0,2.81,0,0,0,0,0,0,0,0,0,0,38,82,0
0,0,0,1.08,0,0,0,0,0,0,0,0,0,3.26,0,0,0,0,10,46,0
0,0,0,0,0,0,2.56,2.56,0,0,0,0,0,0,0,0,0,0,4,24,0
0,0,0,0,0.55,0,0.55,0.55,0,2.79,0,0,0,0,0,0.085,0,0,5,48,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272,0,0,0,26,88,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0.39,0,0,0,0,0,0,0,0,1.19,0,0.029,0,0,11,155,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022,0.022,0.022,0.022,5,5902,0
0,0,0,0,0,0,0.9,3.63,0,0,0,0,0,0,0,0.153,0,0,7,58,0
0,0,0,0,1.04,0,0,0,0,0,0,0,0,0.34,0.122,0,0,0,47,108,0
0,0,0,0,2.32,0,0,0,0,0,0,0,0,2.32,0,0.375,0,0,5,13,0
0,0,0,0,0,0,4,0,0,0,0,0,0,0,0.751,0,0,0,4,10,0
1.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,39,0
0,0,0,0,0,0,1.38,0.3,0.15,0.15,0.15,0.15,0.3,0,0.183,0,0,0,13,305,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0.105,0,0,0,1,30,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,28,0
0,0,0,0,0,0,2.72,2.72,0.68,0.68,0.68,0.68,0.68,0,0.828,0,0,0,12,123,0
0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,1.26,1.26,1.26,1.26,0,0,0,0,0,0.208,0,0,11,51,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,68,0
0,0,0,0,0,0,1.14,0.76,0.38,1.14,0,0,0,0,0,0,0,0,3,46,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2.32,0,0,0,0,5,25,0
0,0,0,0,0,0,0.83,0.41,0.41,0,0,0,0,0,0.159,0,0,0,13,122,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.656,0.656,0,0,5,67,0
0,0,0,0,0,0,0,0,0,0,0,0.64,0,0,0,0,0,0,5,51,0
0,0,0,0,0,0,2.09,2.61,0.52,0.52,0.52,0,0,0,0.309,0.309,0,0,34,151,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231,0.231,0,0,17,37,0
0,0,0,0,0,0.5,1.52,2.03,1.52,1.52,0,0,0,0,0,0.122,0.061,0,38,237,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0,0,1.03,0,0,0,0,0,0.186,0,0,0,5,26,0
0,0,0,0,0,0,2.12,6.38,0,0,0,0,0,0,0,0,0,0,6,30,0
0,0,0,0,0,0,2.66,1.33,0,1.33,0,0,0,0,0.288,0.144,0,0,10,39,0
0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,58,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.069,0,0,1,13,0
0,0,0,0,0,0,13.04,0,0,4.34,0,0,0,0,0,0,0,6.896,8,60,0
0,0,0,0.48,0.16,0,0,0,0,0,0,0.16,0,0.16,0,0.082,0,0,47,167,0
0,0,0,0,0,0,0.65,0.71,0,0,0,0,0,0,0.173,0,0.016,0,47,896,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0
0,0,0,0,0,0,0,0,0,0,0,1.47,0,0,0.112,0,0,0.056,21,174,0
0,0,0,0,0,0,0,0.78,0,0,0,0,0,0,0,0,0,0,8,30,0
0,0,0,0,0,0,0,0,0,0,0,1.01,0,3.03,0,0.475,0,0,15,41,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
0,0,0,0.51,0,0,0,0,0,0,0,0,0,0,0.333,0,0,0,5,67,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127,0,0,0,5,80,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666,0,0,3,11,0
0,0,0,0,0,0,2.38,1.7,0.68,0.34,0.34,0.68,0.68,0,0.42,0,0,0.052,13,250,0
0,0,0,0,0,0,0,0,0,0,0,0,0,8.49,0.267,0,0,0,15,65,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,16.66,0,0,0,0,0,0,0,0,0,0,0,17,25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.89,0,0,0,0,3,19,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0
0,0,0,0,0,0,1.04,0,0,0,0,0,0,0,0.211,0.422,0,0,4,29,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278,0,0,4,32,0
0,0,0,0,0,0,5.34,1.52,0.76,2.29,0.76,0.76,0,0,0.157,0,0,0,52,140,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,0
0,0,0,0,0,0,1.53,0.76,0.76,0.76,0.76,0.76,0.76,0,0.339,0.339,0,0,12,78,0
0,0,0,0,0,0,3.95,0.71,0,0,0,0,0.35,0,0.113,0.056,0,0,16,193,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444,0,0,7,28,0
0,0,0,0,0,0,1.83,0,0,0.91,0,0.91,0,0,0.12,0.241,0,0,26,85,0
0,0,0,0.34,0,0,0.34,0.34,0,0,0,0,0,0,0.055,0,0,0,8,91,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,73,0
0,0,0,0,0,0,4.34,0,0,0,0,0,0,0,0.704,0,0,0,3,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.952,0,0,12,16,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0
0,0,0,0,0,0,0.92,0.92,0,0,0,0.23,0.23,0.69,0,0,0,0,13,143,0
0,0,0,0,0,0,1.03,0,0,1.03,0,0,0,0,0,0,0,0,7,25,0
0,0,0,0,0,0,3.47,5.21,0,0,0,0,0,0,0.125,0,0,0,9,72,0
0,0,0,0.42,0,0,2.57,0,0.14,0,0,0,0,0,0.242,0,0.04,0,20,421,0
0.85,0,0,0,0,0,2.14,1.28,0,0.42,0,0,0,0,0.112,0.056,0,0,14,125,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,35,0
0.6,0,0,0,0,0,0,0,0,0,0,0,0,1.82,0.271,0,0,0.09,71,201,0
0.27,0,0,0.27,0,0,1.93,0.27,0,0,0,0,0,0,0,0,0.084,0,6,101,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0.613,0,0,1,8,0
0,0,0,0,0,0,3.73,0,0.93,3.73,0,0,0,0,0.173,0,0,0,5,38,0
0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.72,0,0.062,0,0,13,116,0
0.16,0,0,0,0,0,0.81,0.48,0,0,0,0,0,0.32,0.123,0,0,0.095,50,932,0
0,0,0,0,0,0,4.87,4.87,0,0,0,0,0,0,0.365,0,0,0,10,63,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.439,0,0.219,0,11,65,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,3,13,0
0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0.481,43,418,0
0,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0.038,0,0.038,12,202,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027,0,0,0,6,428,0
0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,0,0,0,0,1,7,0
0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0.301,0,0,17,164,0
0,0,0,0,0,0,6.89,3.44,0,3.44,0,0,0,0,0,0,0,0,11,54,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267,0,0,0,200,377,0
0.63,0,0,0,0,0,0,0,0,0,0,0,0,1.91,0.204,0.102,0,0,4,49,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,45,0
0,0,0,0,0,0,0,0,0,4.16,0,0,0,0,0.704,0,0,0,4,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333,0,0,4,25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,40,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.757,0,0,4,22,0
0.12,0,0,0,0,0,0.9,0.38,0,0,0,0,0,0.12,0.149,0,0,0.074,53,1232,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0
0,0,0,0,0,0,4,2,0,2,0,0,0,0,0.18,0,0,0,10,29,0
0,0,0,0,0,0,1.85,0,0,0.61,0,0,0,0,0,0,0,0,6,67,0
0,0,0,0.2,0,0,2.54,0,0,0,0,0,0,0,0.085,0,0,0,22,665,0
0,0,0,0.28,0,0,0.86,0,0,0,0,0,0,0.28,0.216,0.043,0,0,7,52,0
0,0,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,55,60,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.505,0.01,0.021,0,55,1122,0
0,0,0,0,0,0,2.56,2.56,0,0,0,0,0,0,0.552,0,0,0,11,90,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.766,0,0,1,18,0
0,0,0,0,0,0,2.44,0.61,0,0,0,0,0.61,0,0.043,0,0.086,0,19,227,0
0,0,0,0,0,0,2.54,2.54,0,0,0,0.84,0,0,0.123,0.123,0,0.371,34,182,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.467,0,0,1,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.546,0,0,7,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0
0,0,0,0,0,0,0.53,0.35,0.17,0.17,0.17,0,0.17,0,0.309,0,0,0,13,204,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2.97,0,0.186,0,0,15,62,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0.374,0,0,0,5,71,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.925,16,41,0
0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,0,10,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0,0,28,298,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,38,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,53,0
0,0,0,0,0.27,0,0,0,0,0,0,0,0,0.27,0.122,0,0,0.04,70,323,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
0,0,0,0,0,0,0,2.32,0,0,0,0,1.16,0,0.204,0,0,0,11,35,0
0.17,0,0,0.17,0.08,0,2.68,0,0,0,0,0,0.08,0,0.046,0,0.023,0,57,436,0
0,0,0,0,0,0,4.34,2.17,0,2.17,0,0,0,0,0.529,0,0,0,11,68,0
0.24,0,0,0,0,0,0.49,0,0,0,0,0,0,0,0,0,0.163,0,235,1116,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139,0,0,0,9,67,0
0,0,0,0,0,0,1.27,0.85,0,0.42,0,0,0,0,0.155,0,0,0,11,92,0
0,0,0,0,0,0,1.78,1.78,0,0,0,0,0,0,0.537,0,0,0.268,12,94,0
0,0,0,0,0,0,1.68,0,0,0,0,0,0,0,0,0,0,0,9,32,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,0,5,32,0
0,0,0,0,0,0,1.94,0.97,0,0,0,0,0,0,0.141,0,0,0,15,89,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103,0.62,0,0,1,26,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293,0,0,0,14,70,0
0,0,0,0.48,0,0,0.48,1.93,0.48,0,0,0,0,0,0.304,0,0.365,0,10,187,0
0,0,0,0,0,0,0,0,0,0,0,0.49,0.49,0,0.195,0.097,0,0,18,69,0
0.13,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0.061,0.04,0.04,0,26,372,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138,0,0,0,5,41,0
0,0,0,0,0,0,0.97,0.97,0,0.97,0,0,0,0,0.261,0,0,0,11,67,0
1.86,0,0,0,0,0,2.8,1.86,0.93,0.93,0.93,0.93,0.93,0,0.457,0,0,0,13,86,0
0,0,0,0,0,0,0.14,0.57,0,0,0,0,0,0,0.156,0,0,0,13,462,0
0,0,0,0,0,0,2.69,1.54,0.19,1.15,0.19,0,0.38,0,0.404,0.026,0,0,45,411,0
0,0,0,0,0,0,1.18,0.59,0,0.88,0,0,0,0,0.273,0,0,0,75,282,0
0,0,0,0,0,0,1.4,1.6,0.2,0.2,0.2,0.2,0.2,0,0.429,0,0,0,50,346,0
0,0,0,0,0,0,3.1,0,0,0.62,0,0.62,0,0,0.166,0.333,0,0,34,200,0
0,0,0,0,0,0,0,0,0,0,0,0.28,0,1.72,0,0,0,0,16,179,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
2.07,0,0,0,0,0,0.51,0,0,0,0,0,0,0,0.07,0,0.141,0.211,104,413,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.493,0,0,0,4,39,0
1.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221,0,0,0,21,40,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.387,0,0,4,69,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.862,0.862,0,0,1,3,0
0,0,0,0,0,0,4.13,2.47,0.82,0.82,0.82,0,0,0,0.361,0.24,0,0,34,126,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0.281,0,0,13,76,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,0,0,0,0,11,74,0
0,0,0,0.55,0.55,0,0,0,0,0,0,0,0,0,0.093,0.563,0,0,55,82,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
0,0,0,0,0,0,4.48,3.52,0.64,0.32,0.32,0,0.32,0,0.211,0.052,0,0.105,15,192,0
0,0,0,0,0,0,1.25,0.62,0,0.62,0,0,0,0,0.084,0.169,0,0,10,82,0
0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0.227,0,0,0,2,17,0
0,0,0,0,0.58,0,2.32,0,0,3.48,0,0,0,0,0.165,0,0,0,12,68,0
0,0,0,2.38,0,0,2.38,0,0,0,0,0,0,0,0,0,0,0,2,12,0
0,0,0,0.34,0,0,0.34,0.69,0,0,0,0,0.34,0,0.149,0,0,0,14,188,0
0,0,0,0,0,0,18.18,9.09,0,0,0,0,0,0,0,0,0,0,3,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213,0,0,6,49,0
0.07,0,0,0.12,0.02,0,0,0,0,0,0,0,0.02,0.33,0.225,0.015,0.041,0.003,25,2458,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,38,0
0.18,0,0,0,0,0,0,0,0,0,0,0.18,0,1.48,0.29,0.029,0.029,0,24,387,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0
0,0,0,0,0,0,0.83,0.41,0.41,0,0,0,0,0,0.158,0,0,0,13,130,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.934,0,0,0,7,16,0
0,0,0,0,0.48,0.96,0,0,0,0,0,0,0,0,0.076,0.305,0.381,0,9,98,0
0,0,0,0.68,0.22,0,0,0,0,0,0,0,0.22,0.91,0.267,0,0,0,13,94,0
0,0,0,0,0.77,0,0,0,0,0,0,0,0,0.38,0,0,0,0,51,114,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0
0,0,0,0,0,0,0.79,0.39,0.39,0.39,0.39,0,0.19,0,0.657,0,0,0.062,13,207,0
0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0.321,0.14,0,0,24,522,0
0,0,0,0,0.48,0,1.92,0,0,0,0,0,0,0,0,0,0,0,143,464,0
0,0,0,0,0,0.74,0,0,0,0,0,0,0,0,0.672,0,0,0,5,41,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.505,0,0,4,19,0
0,0,0,0,0.57,0,0,0,0,0,0,0,0,0,0.84,0,0,0.076,31,129,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,83,0
0.22,0,0,0,0,0,0.11,0.11,0,0,0,0.11,0,0,0.253,0,0,0,11,395,0
0.27,0,0,0,0,0,0.83,0.55,0,0.83,0,0,0,0,0,0,0,0,6,109,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0
0,0,0,0,0,0,0,0,3.84,0,0,0,0,0,0,0,0,0.751,13,21,0
0,0,0,0,0,0,1.06,1.06,0,0,0,0,0,0,0.181,0,0,0,4,28,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0
0,0,0,0,0,0,0.62,0.67,0,0,0,0,0,0,0.233,0,0.016,0,46,963,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
0,0,0,0,0,0,2.48,1.6,0,0.14,0,0.29,0,3.07,0.433,0.02,0,0,52,654,0
0,0,0,0,0,0,0.22,0.22,0,0,0,0,0,0,0.172,0,0,0,15,128,0
0,0,0,0,0,0,0.42,0.42,0,0,0,0,0,0,0,0,0,0,8,106,0
0,0,0,0.08,0,0,0,0,0,0,0,0.08,0,0,0.083,0.099,0,0,18,214,0
0,0,1.78,0,0,0,0,0,0,1.78,0,0,0,0,0,0.586,0,0,4,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0,0.091,0,0,5,51,0
0,0,0,0,0,0,0,0.81,0,0,0,0,0,0,0.116,0,0,0,9,83,0
0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0.45,0,0,0,4,30,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,0,0.704,0,0,1,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0
0,0,0,0,0,0,1.12,0,0.56,0,0,0,0,0,0.111,0.111,0,0,4,32,0
0,0,0,0,0,0,0,0,4.54,0,0,0,0,0,0,0,0,0,5,16,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,8,20,0
0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0.334,0.055,0,0.055,6,59,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266,0,0,0,200,378,0
0,0,0,0.28,0,0,0,0,0,0,0,0,0,0.09,0.017,0,0,0,3,128,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.76,0.125,0.125,0,0,5,37,0
0,0,0,0,0,0,0,0.86,0,0,0,0,0,0,0.295,0,0,0,42,75,0
0,0,0,0,0,0,2.06,1.19,0,0.1,0,0,0,2.6,0.5,0,0,0,51,1003,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2.89,0.188,0.564,0,0,1,14,0
0,0,0,0,0,0,0.26,1.05,0,0,0,0,0,0,0.439,0,0,0,50,237,0
0,0,0,0.11,0,0,0,0,0,0,0,0,0,0.11,0.126,0.021,0,0,5,145,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0
