@relation spambase

@attribute Word_freq_our numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_free numeric
@attribute Word_freq_your numeric
@attribute Word_freq_font numeric
@attribute Word_freq_money numeric
@attribute Word_freq_650 numeric
@attribute Word_freq_labs numeric
@attribute Word_freq_415 numeric
@attribute Word_freq_1999 numeric
@attribute Word_freq_pm numeric
@attribute Word_freq_cs numeric
@attribute Word_freq_edu numeric
@attribute Word_freq_table numeric
@attribute Word_freq_conference numeric
@attribute Char_freq2 numeric
@attribute Char_freq3 numeric
@attribute Char_freq4 numeric
@attribute Char_freq6 numeric
@attribute Capital_run_length_longest numeric
@attribute Capital_run_length_total numeric
@attribute Spam {1,0}

@data
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.342,0,2,12,0
0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0.174,0,0,0,24,659,0
0,0,0,1.85,0,0,0,0.46,0,0.46,0.46,0,0,0,0,0.155,0,0,0,28,167,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0
0,0,0,0,0,0,1.87,0.74,0,0.37,0,0,0,0,0,0.131,0.043,0.043,0,15,195,0
0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165,0,4,26,0
0,0.68,0,2.06,0,0,0,0,0.68,0,0,0,0,0,0,0.144,0,0,0.072,19,155,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444,0,12,28,0
0,0,0,1.85,0,0,0,0,0,0,0,0,0.92,0,0,0,0,0,0,47,108,0
0,0.14,0,0,0,0,0,0,0,0,0,0,0.14,0.14,0,0.16,0,0,0.072,80,1029,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.645,0,0.645,8,26,0
0.16,0,0,0.16,0,0,0,0,0,0.75,0,0,0,0,0,0.195,0.062,0,0,47,1073,0
0.25,0,0,0.51,0,0,0,0,0,0,0,0,0.25,0,0,0.094,0,0.047,0,51,147,0
0.36,0,0,0.72,0,0,0,0.36,0,0,0,0,0,0,0,0.114,0,0,0,7,110,0
0,0,0,0.34,0,0,0.68,0.68,0.68,0.68,0.34,0,0,0,0,0.276,0.11,0.055,0,15,244,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.555,0,0,0,4,28,0
0,0,0,0.14,0,0,0,0,0,0.59,0,0,0,0,0,0.297,0,0,0,27,238,0
0,0,0,0,2.24,0,0,0,0,0,0,0,0.37,0,0,0.059,0,0.059,0.237,43,311,0
0,0,0,1.88,0,0,0,0,0,0,0,0,0,0,0,0.366,0,0,0,3,17,0
0,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0.138,0,0,4,43,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
0.58,0,0,0,0,0,0,0,0,1.74,0.58,0,0,0,1.74,0,0.118,0,0,98,315,0
0,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0.209,0,0,0,24,629,0
1.85,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0.544,1.634,0,0,11,40,0
0,0,0.22,0,0,0,0,0,0,0.45,0,0,0,0,0,0.094,0,0,0,42,203,0
1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16,0.368,0,0.184,0,11,51,0
0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,1.25,0,0,0,0,0,0,1.25,0,1.25,0,0,0,0,0,0,15,49,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.925,0,4,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0
0,0,0,1.19,0,0,0,0,0,0,0,0,0,0,0,0.103,0,0,0,55,142,0
1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,46,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.543,0,0.271,0,18,72,0
0,0,0,0,0,0,0.41,0,0,0.41,0,0,0,0,0,0.158,0,0,0,13,130,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074,0.298,0,0.074,28,286,0
0,0,0,0.78,0,0,0,0,0,0,0,0,0.78,0,0,0.12,0,0.12,0,47,83,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438,0,0,0,1,9,0
0,0,0,1.44,0,0,1.44,1.44,1.44,0,0,0,0,0,0,0.417,0,0,0,11,39,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,61,0
0.09,0,0,1.35,0,0,0,0,0,0,0,0,0.99,0,0,0.116,0,0.188,0,9,297,0
0,0,0,1.47,0,0,0,0,0,0,0,0,0,0,0,0.241,0,0,0.08,21,85,0
0,0,0,0,0,0,3.57,3.57,0,0,0,0,0,0,0,0.239,0,0.239,0,10,27,0
0,0,0,0,0,0,0,0,0,1.35,1.35,1.35,1.35,0,0,0,0.205,0,0,12,31,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246,0,0,0,6,39,0
0.27,0,0,0,0,0,0.27,0.27,0.27,0,0.27,0,0,0,0,0.192,0.153,0,0,35,424,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0.33,0,4,23,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,20,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
0.88,0,0,1.06,0,0,0.17,0.17,0.17,0.53,0,0,0,0,0.35,0.131,0.026,0.026,0,34,353,0
0.71,0,0,1.42,0,0,0,0,0,0,0,0,0,0,0,0.055,0,0.055,0,54,138,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0
0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,29,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.082,0,0,0.216,7,80,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
0,0,0,0.99,0,0,0,0,0,0,0,0,0.49,0,0,0.093,0,0.093,0,4,51,0
0,0,0,0,0,0,1.78,0,0,1.78,0,0,0,0,0,0.319,0,0,0,10,55,0
0,0,0,0,0,0,1.72,1.72,1.72,0,0,0,0,0,0,0.487,0,0,0,11,38,0
0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073,0,0,0,8,98,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295,0,0,0,42,75,0
0,0,0,0,0,0,0,0,0,0,0,1.56,1.56,0,0,0,0,0,0,3,21,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,2.17,0,0,0,0,0,0,0.72,0,0.204,0,0.306,0,22,99,0
0,0,0,0.16,0,0,0,0,0,0.16,0,0,0,0,0,0.172,0.057,0,0,44,665,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228,0,0,0,1,12,0
0,0,0,3.7,0,0,3.7,0,0,0,0,0,0,0,0,0.636,0,0.318,0,15,62,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0
1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217,0,0,0,1,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,56,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.478,0,0,0,21,79,0
0.23,0,0.23,0,0,0,0,0.47,0,0.23,0,0,0,0,0,0.106,0,0,0,8,143,0
0.68,0.68,0.34,2.73,0,0,0,0,0,0,0,0,0.34,0,0,0,0,0.048,0,15,97,0
5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,114,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.73,0,0.107,0,0,0,9,78,0
0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0
0,0,0,0,0,0,0.56,0.84,0,0.56,0,0,0,0,0.28,0.262,0,0,0,75,286,0
0.62,0.2,0,0.93,0,0,0,0,0,0,0,0,0.41,0,0,0.122,0,0.157,0,29,425,0
0,0.24,0,0.24,0,0,0.24,0.24,0.24,0.24,0.24,0,0,0,0,0.297,0.055,0,0,13,227,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0
0,0,0.09,0.18,0,0,0,0,0,0.28,0,0,0,0,0,0.167,0.051,0,0,87,909,0
0,0,0,0.94,0,0,0,0,0,0,0,0,0,0,0,0.079,0,0,0,17,88,0
0.58,0,0,0,0,0,0.58,0.58,0.58,0.58,0,0,0,0,0,0.566,0.094,0,0,13,146,0
1.53,0,0,0.38,0,0,0,0,0,0.15,0,0,0,0,0,0.022,0,0,0,36,220,0
0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0.172,0,0,0,5,24,0
0,0,0,0,0,0,0,0,0,0,0,0,1.61,0,0,0,0,0,0,2,13,0
0,0,0,0.86,0,0,1.73,0.86,0,0,0,0,0,0,0,0.131,0,0,0,11,47,0
0,0,0,0,0,0,0,0,0,4.34,0,0,0,0,0,0,0,0.558,0,7,28,0
0,0,0,2.64,0,0,0,0,0,0,0,0,0,0,0,0.058,0,0,0,3,15,0
0.06,0,0,0.46,0,0,0.06,0.52,0,0.32,0.26,0,0,0,0.13,0.152,0,0.047,0,23,836,0
0,0,0,0.32,0,0,0.96,0.32,0.32,0.32,0,0,0,0,0,0.211,0.105,0.052,0.105,15,192,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0
0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0.202,0,0,0,5,23,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27,0.111,0,0.111,0,7,45,0
0.4,0,0.06,0,0,0,0,0,0,0.06,0,0,0,0,0.13,0.09,0,0,0,26,693,0
0.59,0,0,0.59,0,0,0,0,0,0.29,0,0,0,0,0,0.052,0,0.078,0.235,121,618,0
0.82,0,0,1.1,0,0,0.13,0.13,0.13,0.41,0,0,0,0,0.27,0.102,0.02,0.02,0,34,367,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.439,0,0,0,11,65,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,0
0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,51,90,0
0,0,0,0,0,0,0,0,0,0.86,0,0,0,0,0,0,0,0,0,8,43,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,35,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183,0,0,0,4,36,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.552,0,0,0,4,8,0
1.05,0,0,0,0,0,0,2.11,0,0.52,0,0,0,0,0,0.209,0,0,0,7,73,0
0,0,0,1.02,0,0,0,0,0,0.51,0.51,0.51,0.51,0,0,0.161,0.08,0.08,0,12,66,0
0.71,0,0,0.71,0,0,0,0,0,0,0,0,0,0,0.71,0.125,0.062,0,0,6,85,0
0,0,0,0,0,0,0,0,0,0,0,0,0.89,0,0,0,0,0,0,3,19,0
0.31,0,0,3.43,0,0,0,0,0,0.31,0,0,0,0,0,0.108,0,0.054,0.054,14,145,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156,0,0.312,0,2,27,0
0.61,0,0,0.3,0,0,0,0,0,0.3,0,0,0,0,0,0.043,0.043,0,0,19,227,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0
0,0,0,0,0,0,0,0,0,0.49,0,0,0,0,0,0.062,0,0,0,29,161,0
0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,1.052,0,1,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.131,0,48,53,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0
0.46,0,0,0.69,0,0,0,0,0,0.23,0,0,0,0,0,0.113,0,0.09,0.203,121,666,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254,0,0,0,119,357,0
0,0,0,4,0,1.6,0,0,0,0,0,0,0,0,0,0.244,0,0,0,6,21,0
0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0.371,0,0,0,13,61,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
0.32,0,0,0.32,0,0,0.32,0.32,0.32,0.96,0.32,0,0.64,0,0,0.094,0.047,0.094,0,13,167,0
0,3.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251,0,12,45,0
0,0,0,0,0,0,0,3.44,0,0,0,0,0,0,0,0,0,0,0,11,54,0
0.75,0,0.75,0.75,0,0,0,0,0,0,0,0,0,0,0,0.147,0,0.441,0,6,54,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,20,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163,0,0,0,5,24,0
0,0,0,0,0,0,0,0,0,0,0,7.14,7.14,0,0,0,0,0,0,10,11,0
0.24,0,0,0.49,0,0,0.74,0,0,0,0,0,0,0,0,0.054,0,0,0,157,380,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
0.12,0,0,0.12,0,0,0,0,0,0,0,0,0.24,0,0,0.067,0.022,0,0,12,76,0
0,0,0,1.1,0.25,0,0,0,0,0,0,0,0.19,0,0,0.035,0,0.093,0,9,261,0
0.33,0,0,0,0,0,0.67,0,0,0,0,0,0,0,0.33,0.088,0,0,0,15,116,0
0,0,0,0,0,0,0.55,0.55,0.55,0.55,0,0,0,0,0,0.275,0.091,0.367,0,13,106,0
0,0,0,0,0,0,0,0,0,0,0.67,0,0,0,0,0,0,0,0.555,14,348,0
0.62,0,0,0.62,0,0,0,0,0,0.31,0.31,0,0,0,0.62,0.109,0.109,0,0,13,107,0
0,1.78,0,0,0,0,0,1.78,0,0,0,0,0,0,0,0,0,0.586,0,4,17,0
0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374,0,0,8,19,0
0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,16,22,0
0.3,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,14,128,0
0,0,0,0.64,0,0,0.64,0.64,0.64,0.64,0.64,0,0,0,0,0.225,0,0.225,0,12,78,0
0.19,0,0.19,1.16,0,0,0,0,0,0.19,0,0,0,0,0,0.251,0,0,0.071,11,156,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33,0
4.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104,0.324,0,0.011,28,1866,0
0,0,0,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278,0,4,32,0
0.15,0,0,0.15,0,0,0,0,0,0.42,0,0,0,0.05,0,0.17,0.059,0,0,66,1170,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121,0,0.243,0,1,31,0
0,0,0,0,0,0,1.75,0,0,0,0,0,0,0,0,0.608,0,0,0,11,100,0
1.06,0,0,1.06,0,0,0,0,0,0,0,0,0,0,0,0.181,0,0,0,4,28,0
3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,0
1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0
0,0,0,8.69,0,0,0,0,0,0,0,0,0,0,0,0,0,3.048,0,1,8,0
0,0,0,0,0,0,0,0.46,0,0,3.75,0,0,0,0,0.438,0,0,0,37,120,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.473,0,5,27,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.766,0,1,18,0
1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072,0,0,0,8,88,0
0.54,0,0,1.09,0,0,0,0,0,0,0,0,0,0,0,0.09,0.09,0,0,16,65,0
0,0,0,0,0,0,0,0.14,0,0.28,0,0,0,0,0,0.199,0,0,0,18,304,0
0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.665,0,0,0,25,64,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273,0.136,0,0.136,28,150,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0,0,0,0,1.36,0,1.36,0,0,0,0,0.234,0,15,27,0
0,0,0,0.22,0,0,0,0,0,0.22,0,0,0,0,0,0.233,0.031,0,0,32,571,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,0
0,0,0,1.19,0,0,0,0,0,0,0,0,0,0,0,0.395,0,0,0,4,30,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,66,0
0,0,0,1.63,0,0,0,0,0,0,0,0,0.54,0,0,0.083,0,0,0,47,82,0
0,0,0,0.57,0,0,0,0.57,0,0,0,0,0,0,0,0,0,0,0,5,40,0
0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.329,0,0.109,0.365,11,114,0
0.19,0,0,0.29,0,0,0,0,0,0.19,0,4.75,5.74,0,0,0.08,0,0.016,0,17,178,0
0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,11,44,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0
0.09,0,0.01,0.05,0,0,0,0,0,0.49,0,0.03,0,0.01,0,0.129,0.063,0,0,66,3334,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.436,0,8,17,0
0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0.14,0.156,0,0,0,13,462,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0
0,0,0,4.28,0,0,1.42,1.42,1.42,1.42,1.42,0,0,0,0,0.419,0,0,0,12,64,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,37,0
0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0.339,0,0,0,12,177,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0
0,0,0,0,0,0,0,0,0,0.85,0.42,0,3.84,0,0,0,0,0,0,15,180,0
0,0,0,0,0,0,0,0,0,0,0,0,5.12,0,0,0,0,0.248,0,2,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0
0.9,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0.149,0,0,0,12,83,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204,0,0,0,11,35,0
0,0,0,2.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,37,0
0,0,0,0.98,0,0,0,0.19,0,0.39,0,0,15.35,0,0,0,0,0.028,0,15,537,0
0,0,0,0,0,0,0,1.06,0,0.35,0.35,0,0,0,0,0.055,0.055,0,0,17,206,0
0,0,0,0,0,0,2.32,2.32,2.32,0,0,0,0,0,0,0.757,0,0,0,11,50,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0,0,0,2.16,0,1.29,0,0,0,0.717,0.159,0.079,0,19,300,0
0,0,0,0,0,0,3.84,3.84,3.84,0,0,0,0,0,0,1.092,0,0,0,11,32,0
1.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.547,0,0,0,5,28,0
0,0,0,0,0,0,0.55,0.55,0.55,0.55,0.55,0,0,0,0,0.367,0.091,0,0,12,108,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0
0,0,0,0,0,0,0,0,0,0,0,0,2.56,0,0,0.182,0,0,0,1,9,0
0,0,0,0,0,0,0.08,0,0,0.78,0.17,0,0,0,0,0.306,0.053,0,0,57,904,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0,12,34,0
0,0,0,1.17,0,0,0,0,0,0,0,0,0,0,0,0.817,0,0,0,5,146,0
0.56,0,0,0.28,0,0,0,0.28,0,0,0,0,0,0,0,0.09,0.135,0,0,15,155,0
0.13,0,0.13,1.86,0,0,0,0,0,0,0,0,0,0,0,0.066,0,0,0.022,21,159,0
0.07,0,0,0.22,0,0,0,0,0,0,0,0,0.03,0,0,0.05,0,0.014,0,7,389,0
0,0,0.58,1.74,0,0,0,3.48,0,0.58,0,0,0,0,0,0.165,0,0,0,12,68,0
0,0,0,0.21,8,0,0,0,0,0,0,0,0.42,0,0,0,0,0.071,0.503,43,614,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204,0,0.408,0,47,99,0
0,0,0,1.19,0,0,0.59,0.59,0.59,0,0.59,0,0,0,0,0.197,0.098,0,0,12,119,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,35,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0
0,0,0,0,0,0,1.31,1.31,1.31,1.31,0,0,0,0,0,0.649,0,0,0,13,62,0
0,0,0,0,0,0,0,0,0,0,0,4.28,0,0,0,0.35,0,0.175,0,7,42,0
0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0.34,0.451,0,0,0,18,935,0
0,0,0,0.42,0,0.08,0,0.08,0,1.34,0.16,0,0,0,0,0.408,0.06,0,0,104,1655,0
0.44,0,0,0,8.81,0,0,0,0,0,0,0,0,0,0,0,0,0.074,0.592,43,328,0
0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0.76,0,0,0,5,38,0
0,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0.143,0,0.143,0,4,37,0
0.39,0,0,0,0,0,1.19,0.39,0.39,0.39,0,0,0,0,0,0.377,0.439,0,0,13,141,0
0.45,0,0,0.67,0,0,0,0,0,0.45,0,0,0,0,0,0.042,0,0.063,0.232,121,749,0
0.03,0,0.03,0.56,0,0,0.11,0.11,0,0.18,0,0,0,0,0.03,0.078,0,0.028,0,20,1356,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0,0.192,0,0.128,0,6,75,0
0.56,0,0,1.13,0,0,0,0,0,0,0,0,0,0,0,0.281,0.046,0,0,15,200,0
0,0,0,1.58,0,0,0,0,0,0,0,0,1.58,0,0,0.287,0,0.287,0,2,14,0
0,0,0,0,0,0,3.12,3.12,3.12,0,0,0,0,0,0,0.913,0,0,0,11,38,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0
0,0,0,0,0,0,0,0,0,0.67,0,0,0,0,0,0,0,0,0,5,43,0
0,0,0,0,0,0,2.38,0,0,0,0,0,0,0,0,0.4,0,0,0,11,68,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.886,0,4,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,83,0
0.51,0,0,0,0,0,0,0,0,0.51,0,0,1.03,0,0,0,0,0,0,11,74,0
0.45,0.22,0.68,1.59,0,0,0,0,0,0.91,0,0,0,0,0,0.101,0,0.135,0,27,210,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327,0,0,0,3,26,0
0,0,0,1.81,0,0,0,0,0,0,0,0,0,0,0,0.316,0,0,0,2,9,0
0,0,0.8,0.8,0,0,0,0,0,0,0,0,0,0,0,0.45,0,0,0,4,30,0
0.6,0,0,0.6,0,0,0,0,0,0,0,0,1.82,0,0,0.271,0,0,0.09,71,201,0
0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0
0.52,0,0,0.26,0,0,0,0,0,0,0,0,0.26,0,0,0.047,0,0.047,0,3,53,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0
0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0.218,0,0.054,0,9,108,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0.416,8,31,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0.118,0,0,0,11,59,0
0,0,0,1.03,0,0,0,0,0,0,0.08,0,0,0,0,0.083,0,0.099,0,18,214,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116,0,0,0,8,22,0
1.31,0,0,0,0,0,0.65,0.65,0.65,0,0,0,0,0,0,0.35,0,0.116,0,12,88,0
1.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.615,0,0,0,5,25,0
0.04,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0.04,0.152,0.053,0,0,85,1463,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0,0,0,5,30,0
0,0,0.13,0.39,0,0,0,0,0,0,0,0,0,0,0,0.061,0,0.04,0,26,372,0
0,0,0,1.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0.471,0,2,31,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0
0,0,1.04,0,0,0,0,0,0,0,0,0,0.34,0,0,0.122,0,0,0,47,108,0
0.08,0,0.02,0.19,0,0,0,0,0,0.97,0,0.1,0.33,0.02,0.1,0.198,0,0,0.003,81,3337,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.695,0,0.347,0,107,178,0
0,0,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,37,0
0,0,0,1.69,0,0,0,0,0,0,0,0,1.69,0,0,0.134,0,0,0,5,27,0
0,0,0,0,0,0.13,0,0.13,0,0,0,0,0,0,0,0.072,0,0.024,0,8,190,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0
0,0,0,0,0,0,0,0,0,0,0,0.28,0.28,0,0.28,0.043,0,0,0,8,109,0
1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203,0,0.407,0,17,112,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.465,0,0,0,3,10,0
0,0,0,0,0,0,0,0,0,0.6,0,0,3.04,0,0,0,0,0.094,0,15,83,0
