@relation spambase

@attribute Word_freq_make numeric
@attribute Word_freq_address numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_order numeric
@attribute Word_freq_will numeric
@attribute Word_freq_free numeric
@attribute Word_freq_business numeric
@attribute Word_freq_your numeric
@attribute Word_freq_font numeric
@attribute Word_freq_000 numeric
@attribute Word_freq_money numeric
@attribute Word_freq_telnet numeric
@attribute Word_freq_857 numeric
@attribute Word_freq_data numeric
@attribute Word_freq_1999 numeric
@attribute Word_freq_meeting numeric
@attribute Word_freq_edu numeric
@attribute Char_freq2 numeric
@attribute Char_freq3 numeric
@attribute Char_freq5 numeric
@attribute Char_freq6 numeric
@attribute Capital_run_length_average numeric
@attribute Spam {1,0}

@data
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13,0.136,0,0,0.409,1.837,0
0.32,0,0,0,1.29,0.16,0,0.32,0,0,0,0,0,0,0,0,0.16,0,0,0,0,1.704,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229,0,0,0,1.8,0
0,0,0,0,0,0,0,2.12,0,0,0,0,0,0,0,0,2.12,0,0,0,0,1,0
0.26,0,0,0,3.76,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0,1.837,0
0,0,0,0.09,0.18,0,0,0.93,0,0,0,0,0,0,0,0,0.09,0.017,0,0,0,1.024,0
0,0,0,0,0,1.47,0,0,0,0,0,0,0,0,0,0,0,0.253,0.253,0,0,2.352,0
0,0,0,0,0,0,0.33,0.33,0,0,0,0,0,0.33,0.99,0,0,0.392,0,0.336,0,4.115,0
0,0,0,0,0,0,0,4.16,0,0,0,0,0,0,0,0,0,0.359,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0.28,0,0.28,0.56,0,0,1.13,0,0,0,0,0,0,0,0,0,0.281,0.046,0,0,1.834,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0.37,0,0,0,0,0,0,0,0,0,0.066,0,0,0,1.555,0
0,0,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0.143,0,0,0,1.055,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.888,0
0.67,0,0,0.33,0.33,0,0,0.67,0,0,0,0,0,0,0,0,0,0.28,0.168,0,0,1.866,0
0,0,0,0,0.68,0.22,0.22,0,0,0,0,0.22,0,0,0.45,0,0,0.094,0,0,0,2.182,0
0,0,0,0,1.91,0.47,0,0,0,0,0,0,0,0,0,1.43,0,0,0,0,0,1.233,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.166,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0
0,4.1,0,0,0,0,0,1.36,0,0,0,0,0,0,0,0,0,0.21,0,0,0,1.387,0
0,0,0,0,2.12,0,0,1.06,0,0,0,0,0,0,0,2.12,0,0,0,0,0,1.238,0
0.4,0,0,0,0.81,0,0,0.4,0,0,0,0,0,0,0,0,0,0.071,0,0,0,1.156,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0.73,0,0.037,0,0,0,10.012,0
0,0,0,0,0.19,0,0,0.38,0,0,0,0,0,0,0,0,0,0.154,0,0,0.03,2.852,0
0,0,0,0,0,0,0,0,0,0,0,0.54,0.54,0,0.54,0,0,0.559,0,0,0,3.039,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32,0,0,0.763,0,2.181,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0.64,0,0,0.04,0,0,0,1.902,0
0.05,0,0,0.35,0.14,0,0,0.08,0,0,0,0,0,0.14,0.38,0,0,0.182,0.049,0.008,0,2.95,0
0,1.96,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,3.92,0,0,0,0,3.129,0
0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1.057,0
0,0,0,0,2.88,0,0,0,0,0,0,1.92,0,0,0.96,0,0,0,0,0,0.161,2.307,0
0,0,0.49,0,0.49,0,0,0,0,0,0,0,0,0,1.99,0,0,0.588,0.168,0,0,5.61,0
0.51,0,0,0.34,2.07,0.17,0,1.03,0,0,0,0,0,0,0.34,0,0,0.248,0,0,0.062,2.926,0
0,0,0,0,1.28,0,0.21,0.64,0,0,0,0,0,0,0.64,0,0,0,0,0.097,0,2.451,0
0,0,0,0,1.75,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0.651,0,1.125,0
0,0,0,0,0,0.38,0,0.77,0,0,0,0,0,0,0,0,0,0.216,0,0,0.054,5.07,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.361,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.607,0
0,0,0,0,0.72,0,0.24,2.16,0,0.48,0,0,0,0,0,0,0.24,0.447,0,0.285,0,3.714,0
0,0,0,0,0,0,0,0,6.92,0,0,0,0,0,0.43,0,0.43,0,0,0,0.439,5.754,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0.116,0,1.419,0
0,0,0,0,0,0,0,1.36,0,0,0,0,0,0,0,0,1.36,0,0,0,0,4.05,0
0.2,0.06,0,0,0.95,0.06,0.06,0,0,0,0,0,0,0.06,0.06,0,0,0.093,0,0.018,0,2.423,0
0.86,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,0,0,0,0,0,0,1.564,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0,0,0.55,0,0,0,2.552,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,0,0,0.414,0,0.103,0,2.034,0
0,0.04,0,0.04,0.74,0.13,0.04,0.65,0,0,0,0.18,0,0,0.32,0.18,0,0.184,0,0.061,0,1.686,0
0,0,0,0,3.52,0,0,2.35,0,0,0,0,0,0,0,2.35,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0.689,0,0,1.888,0
0,0,0,0,0.58,0.58,0,0.58,0.58,0,0,0,0,0,0,0,0.58,0.185,0,0,0.092,2.468,0
0,0,0,0,1.73,0,1.15,0,0,0,0,0,0,0,0,0,0,0.086,0,0,0,1.5,0
0,0,0,0,0.32,0,0,0.32,0,0,0,0.32,0.32,0,0.32,0,0,0.211,0.105,0,0.105,2.258,0
0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.185,0
0,0,0,0,0,0,0,0,0,0,0,0.88,0.88,0,0.88,0,0,0.855,0,0,0,1.777,0
1.03,0,0,0,0,0,0,1.03,0,0,0,0,0,0,0,3.09,0,0.185,0,0,0,2.277,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3.176,0
0.63,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91,0.204,0,0,0,1.361,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333,0
0.01,0.01,0,0.03,0,0,0.01,0.01,0,0,0,0,0,0.07,0,0,0.8,0.301,0.131,0.09,0.002,2.577,0
0,0,0,0,0,0,0,2.4,0,0,0,0.8,0.8,0,0,0,0,0.25,0,0,0,2.065,0
0.01,0.01,0,0.01,0.45,0.11,0.53,0.03,0,0.01,0,0,0,1.57,0.86,0.03,0.23,0.111,0,0,0.01,2.106,0
0,0,0,0,0,0,0,0,0,0,0,0,0.41,0,0,0,0,0.065,0,0,0,1.444,0
0,0,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84,0,0,0,0,0,0,1.727,0
0,0,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0.218,0,0,0,2.16,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,3.333,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0
0.11,0,0,1.03,0.34,0,0,0.22,0,0,0,0,0,0.34,0.22,0,0,0.171,0.031,0.031,0,3.407,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81,0,1.62,0,0.137,0,0.137,1.636,0
0,0.56,0,0,1.7,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.028,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123,0,0,0,1.857,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.333,0
0,0.1,0,0,1.19,0,0,0,0,0,0,0,0,0.1,0,0,0,0.047,0,0.031,0,1.793,0
0,0.39,0,0,0.29,0,0,0.29,0,0,0,0,0,0,0.19,0,5.74,0.08,0,0,0,1.679,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.625,0
0.49,0,0,0,0.49,0,0,0,0,0,0,0,0,0,0.49,0,0,0.145,0,0,0,1.641,0
0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0
0,2.07,0,1.55,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0.141,0.211,25.812,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0,0,0,2.638,0
0,0,0,0.91,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.254,0,0,0,3.606,0
0.09,0,0,0,0.46,0,0.37,0.65,0,0,0,0.28,0,0,0.28,0.28,0,0.081,0,0,0,1.983,0
0,0,0,0,0.91,0,0.91,0,0,0,0,0,0,0,0.91,0.91,0,0,0,0,0,1.942,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.428,0
0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1.333,0
0,0,0,0,0.57,0,0,0.57,0,0,0,0,0,1.15,0,0,0,0.093,0,0,0,1.136,0
0,6.34,0,0,0,0,0,0,0,0,0,1.58,3.17,0,0,0,0,0.431,0,0,0.215,3.461,0
0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.428,0
0,0,0,0,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.309,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0
0,0,0,0,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.218,0
0,0,0,0,0,0,0,0.94,0,0,0,0,0,0,0,0,0,0.079,0,0,0,2.315,0
0,0,0,0,0.98,0,0.7,0,0,0,0,0,0,0,0.14,0,0,0.077,0,0,0,1.502,0
0,0.49,0,0,0.49,0,0,1.47,0,0,0,0,0,0,0,0,0,0.241,0,0,0.08,1.77,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.44,0,0,0,0,0,1.764,0
0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261,0,0,0,1.114,0
0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0,0,0,0,2.137,0
0,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0
0,0,0,0,3.57,0,0,0,0,0,0,0,0,1.78,1.78,0,0,0.319,0,0,0,2.391,0
0.22,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0.22,0,0.91,0.267,0.038,0,0,1.649,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395,0,0,1.523,0
0.08,0.08,0,0,0,0,0,0.08,0,0,0,0,0,0,0.26,0.08,0.78,0.208,0.013,0,0,4.696,0
0,0,0,0,0,0,0,4,0,0,1.6,0,0,0,0,0,0,0.244,0,0,0,1.909,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38,0,0,0,0,1.5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.464,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.545,0
0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,1.505,0
0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0.18,0,0,0.056,0,0.112,0,2.188,0
0.49,0,0,0,0.99,0,0,0,0,0,0,0,0,0,0.49,0,0.49,0,0,0,0,1.214,0
0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,1.16,0,1.16,0,0,0,0,1.36,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335,0,0,4.133,0
0,0,0,0,0.83,0.83,0,0.41,0,0,0,0,0,0,0,0,0,0.131,0,0,0.065,2.962,0
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0
0,0,0,0,0,0,0,2.54,0,0,0,0,0,0,0,0,0,0,0,0,0,1.777,0
0.06,0,0,0.73,0.19,0,0,0.19,0,0,0,0,0,1.06,0,0,0,0.143,0.057,0.019,0,2.716,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.166,0
0.11,0,0,1.02,0.45,0,0,0.22,0,0,0,0,0,0.34,0.22,0,0,0.192,0.08,0.032,0,2.829,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44,0,0,0.304,0,0.365,0,3.016,0
0,0,0,0,0,0,0,3.63,0,0,0,0,0,0,0,0,1.81,0,0,0,0,1.125,0
0,0,0,0,0,0,0,0,0,0,0,2.77,0,0,0,0,0,0.218,0,0,0,1.687,0
0,0,0,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0.94,0.203,0,0,0,1.416,0
0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1.222,0
0,0,0,0,1.01,0,0.5,3.04,0,0,0,0,0,0,0,0,0,0.551,0,0,0,4.275,0
0,0,0,0,1.13,0,0,1.13,0,0,0,1.13,0,0,1.13,0,0,0.136,0,0,0,1.812,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,3.31,0,0,0,0.66,0.66,0,0,0,0,0.293,0,0,0,3.968,0
0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25,0
1.05,0,0,0,2.1,0,0,2.1,0,0,0,0,0,0,0,1.05,0,0.171,0,0,0,2.541,0
0,0,0,0.07,0.83,0,0.15,0,0,0.07,0,0,0,0.07,0.07,0,0,0.049,0,0.009,0,2.356,0
2,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,5.888,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0.68,0,0,0,0,0,0,0,0,0,0.241,0,0,0,2.461,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.769,0
0,0.14,0.14,0,0.14,0,0,0,0,0,0,0,0,0,0,0.84,0.14,0.16,0,0,0.072,5.331,0
0,1.12,0,1.12,0,0,0,0,0,0,0,0,0,0,1.12,0,0,0,0,0,0,2.875,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.642,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.08,1.08,0,0,0,0,0.472,0,0,0,5.291,0
0,0.18,0,0,0.18,0,0,0,0,0,0,0,0,2.8,0.18,0,0,0.187,0,0,0,2.141,0
0,0,0,0,0,0,0,0,0,0,0.84,0,0,0,0,0,0,0.781,0,0,0,4.758,0
0,0,0,0,0.33,0,0,0.33,0,0,0,0.33,0,0,0.66,0,0,0,0,0,0,2.701,0
0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,1.7,0,0,0,0.142,0,0,1.717,0
0,0,0,0,0.34,0,0,0,0,0,0,0,0,3.06,0.34,0,0,0.132,0,0,0,1.25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0.13,1.67,0.13,0.13,0.06,0,0,0,0.13,0,0,0.13,0,0,0.131,0,0,0,1.997,0
0,0,0,0,0.27,0,0,0.54,0,0,0,0,0,0,0,0,0.27,0.091,0,0,0,2.078,0
0,1.86,0,0,0,0,0,0,0,0,0,0.93,0.93,0,0.93,0.93,0,0.457,0.152,0,0,2.097,0
0.39,0,0,0,0.58,0.78,0,0.58,0,0,0,0,0,0,0,0.19,0,0.239,0,0,0,1.626,0
0,0,0,0,0,0,0,0,0,0,0,4.76,4.76,0,0,0,0,1.257,0,0,0,3.333,0
0,0,0,0,0,0,0,0.88,0,0,0,0,0,0,0,0,0,0.139,0.139,0,0,1.763,0
0,0,0,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0.141,0,0,0,1.87,0
0,0,0,0,0,0,0,0.86,0,0,0,0,0,0,0,0,0.86,0,0,0,0,3.103,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,1.4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.58,0,0,0.38,2.32,0.19,0,1.16,0,0,0,0,0,0,0.19,0,0,0.251,0,0,0.071,2.08,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.66,0,0,0,0.837,0,0,0,3.789,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.037,0
0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0.523,0,0,0,1.6,0
0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0
0,0,0,0,0.32,0,0,0.98,0,0,0,0,0,0,0,0,0,0.257,0,0,0,1.3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.544,1.634,0,0,2.352,0
0,0.28,0,0,0,0,0,1.72,0,0,0,0,0,0,0,0,0,0.137,0,0,0,1.95,0
0.87,0.43,0,0,0.87,0,0,1.31,0,0,0,0,0,0,0,0,0,0.19,0,0,0,2.085,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1.42,0,0,0,0,0,0,0,0,0,0,0,0,0,2.125,0
0,0,0,0,0.71,0,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.941,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.54,0,0,0,0,0,2,0
0,0,0,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0.71,0.125,0,0.125,0,1.272,0
0.51,0,0,0,1.54,0,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.574,0
0,0,0,0,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0.092,0,0,0,1.84,0
0,0,0,0,2.32,0,0,1.16,0,0,0,0,0,0,0,0,0,0.744,0,0,0,1.972,0
0,0,0,0,1.75,0,0,0,0,0,0,0,0,0.14,0.14,0,0.14,0.064,0,0,0,1.715,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0.73,0.73,0,0.73,0.73,0,0.555,0.666,0,0.111,2.351,0
0,0,0,0,0,0,0,8.69,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,7.31,0,0,0,0,0,0,0,2.875,0
0,0,0,0.27,0.82,0,1.64,0.54,0,0,0,0,0,0,0.27,0,0,0.09,0,0,0,1.465,0
0,0,0,0.27,2.16,0,0,1.62,0,0,0,0,0,0.27,0,0,0,0.344,0,0,0,2.319,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0
0.85,0.85,0,0,0.85,0,0,0.85,0,0,0,0,0,0,0,0,0,0.275,0,0,0,1.55,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.342,0,0,0.342,2.75,0
0,0,0,0,0.32,0,0,0.32,0,0,0,0.32,0.32,0.64,0.96,0,0.64,0.094,0.047,0,0,1.919,0
0,0,0,0,0,0,0,0.99,0,0,0,0,0,0,0,0,0,0.51,0,0,0,2.347,0
0,0.31,0,0,0.62,0,0,0,0,0,0,0,0,0,0.62,0,1.24,0.088,0.044,0,0,3.086,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72,0,0,0.467,0.116,0,0,2.431,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0
0.34,0,0,0,0.69,0,0,0.69,0,0,0,0,0,0,0,0,0.34,0.432,0,0,0,1.526,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.01,0.5,0,0,0,0.094,0,0,1.26,0
0,0,0,0,0.86,0,0,0,0,0,0,0,0,4.74,0,0,0,0.062,0,0,0,1.21,0
0,0,0,0,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0.053,0,0,0,1.8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,1.28,0,0,0,0,0,0,1.28,0,0,0,0,0,0,3.222,0
0,0,0,0,0.73,0,0,0,0,0,0,0,0,0,0,2.94,0,0.276,0,0,0,1.379,0
0.17,0.35,0,0,0.17,0,0,0.7,0,0,0.17,0,0.17,0,0.35,0,0.17,0.031,0,0,0,1.564,0
0,0,0,0,0.43,0,0,1.03,0,0,0,0,0,0,0,0,0,0.083,0,0,0,1.329,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176,0.264,0,0.088,4.25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,0,5.5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.888,0
0,0,0,0,1.03,0,0,1.03,0,0,0,0,0,0,0,0,1.03,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0.77,0,0,0,0,0,0.198,0,0,0,2.325,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,6.06,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1.78,0,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.307,0
0,0.11,0,0,1.32,0,0,0,0,0,0,0,0,0.11,0,0,0,0.047,0,0.031,0,1.614,0
0,0,0,0,0,0,0,1.69,0,0,0,0,0,0,0,0,0,0.315,0,0.63,0,3.083,0
0,0,0,0,0.59,0,0,0.59,0,0,0,0,0,0,0,0,0,0.105,0,0,0,1.826,0
0.04,0.09,0.04,0,1.17,0.13,0.04,1.17,0,0.04,0,0.18,0,0,0.31,0,0.04,0.224,0,0.006,0,1.784,0
0,0,0,0,1.48,0,0.32,0.16,0,0,0,0,0,0,0.16,0,0,0.022,0,0,0,1.638,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125,0
0.16,0,0,0,1.44,0.16,0,0.96,0,0,0,0,0,0,0,0,0,0.318,0,0,0.053,1.695,0
0,0,0,0,1.08,0,0,2.17,0,0,0,0,0,0,0,0,0,0.173,0,0,0,2.1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0.1,0,0,0,0,0,0,0.2,0.2,0.41,0.1,0.41,0,0.523,0.016,0.016,0.033,2.232,0
0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,9.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,1.722,0
0,0,0,0,1.56,0,0,0,0,0,0,0,0,0,0,3.12,0,0.515,0,0,0,3.285,0
0,0,0,0,1.57,0,0,0,0,0,0,0,0,0,0,0.78,0.78,0.437,0,0,0,2.812,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,0
0,1.28,0,0,0,0,0,1.28,0,0,0,0,0.64,0,1.28,0,0,0.418,0,0,0,1.888,0
0,0,0,0,1.07,0,0,0,0,0,0,0,0,2.15,0,0,0,0,0,0,0,1.416,0
0,0,0,0,3.44,0,0,0,0,0,0,0,0,0,1.72,0,0,0,0,0,0,2.062,0
0,0,0,0,0,0,0,0,0,0,0,0.39,0.39,0,0.39,0.39,0,0.314,0,0,0,1.955,0
0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,1.87,0,0,0,0,2.704,0
0,0,0,0,3.92,0,0,0,0,0,0,0,0,0,0,0,0,0.303,0,0,0,1.6,0
0,0,0,0,0,1.85,0,0,0,0,0,0,0,0,0,1.85,0,0,0,0,0,2.916,0
0,0,0,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0,1.35,0
0,0,0,0,0,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.153,0
0,0,0,0,0.76,0,0,0.76,0,0,0,0,0,0.76,0,0.76,0,0.133,0,0,0,1.269,0
0,0,0,0,6.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666,0
0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.353,0,0,0,2.304,0
