@relation spambase

@attribute Word_freq_our numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_people numeric
@attribute Word_freq_addresses numeric
@attribute Word_freq_free numeric
@attribute Word_freq_credit numeric
@attribute Word_freq_000 numeric
@attribute Word_freq_money numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_george numeric
@attribute Word_freq_650 numeric
@attribute Word_freq_lab numeric
@attribute Word_freq_labs numeric
@attribute Word_freq_telnet numeric
@attribute Word_freq_data numeric
@attribute Word_freq_technology numeric
@attribute Word_freq_parts numeric
@attribute Word_freq_meeting numeric
@attribute Word_freq_original numeric
@attribute Word_freq_project numeric
@attribute Word_freq_conference numeric
@attribute Char_freq2 numeric
@attribute Char_freq3 numeric
@attribute Char_freq6 numeric
@attribute Capital_run_length_average numeric
@attribute Spam {1,0}

@data
0,0,5.55,0,0,0,0,0,0,5.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.05,0,0,0,0,0,0,0,1.05,0,0,0,0,0,0,0,0,1.05,0,0,0,0.171,0,0,2.541,0
1.04,0,0,0,0,0,0,0,1.56,0,0.52,0,0,0,2.08,0,0,0,0,0,0,0.274,0,0,1.848,0
0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0.54,0,0,0,0,0,0.27,0,0,0,0,0.54,0,0,0,0,0,0,0,0.433,0,0,1.859,0
0,0,0,0,0,0,0,0,0.83,0,0,0,0.83,0,0,0,0,0,0,0.27,0,0,0,0,1.197,0
0,0,0,0,0,0,0,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.562,0
0,0,0,0,0,0,0,0,0.55,0.07,0,0,0,0,0.79,0,0,0,0,0,0,0.234,0.064,0,3.617,0
0,0,0,0,0,0,0,0,3.19,0,0,0,0,0,0,0,0,0,0,0,0,0.168,0,0,1.75,0
0.94,0,0,0,0,0,0,0,0,0,0.63,0,0,0,0,0.31,0,0,0,0,0,0.037,0,0,3.904,0
0,0,0,0,0,0,0,0,0.42,0,0,0,0,0,0,1.28,0,0,0,0,0,0,0,0,1.652,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0.61,0,0,0,0,0,0,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0.098,0,0,1.312,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401,0,0,1,0
0,0,1.36,0,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155,0,0,1.545,0
0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0.222,0,0,1.958,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333,0
0,0,0,0,0,0,0,0,0,0,4.34,0,0,0,0,0,0,0,0,0,0,0.735,0,0,2.571,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.27,0,1.91,0.27,0.27,0,0,0,0.27,0,0.54,0,0.27,0,0,0,0,0,0,0,0,0.117,0,0,2.52,0
0,0,0.18,0,0,0,0,0,2.49,0,0,0,0,0,0,0.09,0,0,0,0,0,0.209,0,0,2.278,0
0,0,0.13,0,0,0,0,0,3.17,0,0,0,0,0,0.69,0.27,0,0,0,0,0.13,0.07,0,0,2.064,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.142,0
0.37,0,0.37,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0.75,0,0,0,0.054,0,0,1.066,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09,0
0.28,0,0,0,0,0,0,0,1.7,0,0.56,0,0,0,0,2.55,0,0,0,0.28,0,0.074,0,0,1.958,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.833,0
1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.769,0
0.33,0,0,0,0.33,0,0,0,0.99,0,0.66,0,0.33,0,0,0,0,0,0,0.33,0,0.13,0.043,0,2.016,0
0.17,0,0,0,0.17,0,0,0,0.34,0.17,0,0,0,0,0,0,0,0,0.17,0.34,0,0.248,0,0.062,2.926,0
1.06,0,0,0,0,0,0,0,0,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.785,0
0.1,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0.1,0,0,0.4,0.2,0.2,0,0.136,0.015,0,1.636,0
0.66,0,0,0,0,0,0,0,2.64,1.32,0.66,0.66,0.66,0.66,0,0.66,0,0,0,0,0,0.293,0,0,3.968,0
0,0,0,0,0,0,0,0,0,0,0,0,1.06,0,0,0,0,0,0,0,0,0,0,0,13.333,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0
0,0,0,0,0,0,0,0,2.2,1.47,2.2,1.47,0.73,0.73,0,0.73,0,0.73,0.73,0,0,0.555,0.666,0.111,2.351,0
0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,1.947,0
0.91,0,0.6,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.91,0,0,0.3,0.044,0,0,2.222,0
0,0,0,0,0,0,0,0,2.38,0.68,1.7,0.68,0.34,0.34,0,0.34,0,0,0.68,0,0,0.42,0.052,0.052,2.604,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666,0
0.57,0,0,0,0,0,0,0,1.71,0,0.57,0,0.57,0,0,0.57,0,0,0,0,0,0.077,0,0,1.947,0
0,0,0,0,0,1.6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0.136,0,0,2.588,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72,0,0,0,0.114,0.114,1.645,0
2.04,0,1.02,0,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.642,0
0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,1.76,0,0,0,0,0,0,0.133,0,0,1.629,0
0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.24,0,0,0,0,0,0,0,0.74,0,0.74,0,0,0.49,0,0,0,0,0,0,0,0.054,0,0,4.634,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,1.54,1.54,1.03,0.51,0.51,0.51,0,0.51,0,0,0,0,0,0.24,0,0.48,2.6,0
0,0,0,0,0,0,0,0,1.58,1.58,1.58,1.58,1.58,1.58,0,1.58,0,0,0,0,0,0.431,0,0.215,3.461,0
0,0,0,0,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.95,0,0,0,0,0,0,0,0,0.47,0,0,0,0,0,0,0.95,0.47,0,0,0,0.073,0,0,1.884,0
1.15,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0.28,0,0,0,0,0,0,0.072,0,0,1.517,0
0,0,0,0,0,0,0,0,0.22,0,0.45,0,0,0,0,0,0,0,0,0.22,0.22,0.154,0,0,1.768,0
0,0,0,0,0,0,0,0,3.29,0,3.29,0,0,0,0,0,0,0,0,0,0,0.155,0,0,2.862,0
0,0,0,0,0,0,0,0,0,1.17,0,0,0,0,0,0,0,0,0,0,0,0.186,0.186,0,3.862,0
0,0,0,0,0,0,0,0,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48,0
0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,5.4,0,0,0,0,0,0,1.4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.538,0
0,0,0,0,0,0,0,0,2.63,1.31,0.65,0.65,0.65,0.65,0,0.65,0,0,0,0.65,0,0.507,0,0,3.041,0
0.04,0,0,0,0.24,0,0.04,0,1.76,0,0.16,0,0,0.16,0,0,0.04,0.04,0,0,0,0.142,0,0.011,1.983,0
1.33,0,0,0,0,0,0,0,2.22,0,0,0,0.44,0,0,0,0,0,0,0,0,0.265,0,0,1.48,0
0,0.49,0,0,0,0,0,0,3.48,0.49,0,0,0,0,0,0,0,0,0,0,0,0.588,0.168,0,5.61,0
0,0,0,0,0,0,0,0,0,4.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.545,0
0.71,0,0,0,0,0,0,0,0,0.35,0,0,0,0,1.79,0,0,0.71,0,0,0.71,0.125,0.062,0,1.574,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.888,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0
1.56,0,0,0,0,0,0,0,3.12,1.56,1.56,1.56,1.56,1.56,0,1.56,0,0,0,1.56,0,0.53,0,0,2.533,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66,0,0,0,0,3.125,0
0.2,0,0.2,0,0,0,0.2,0,2.75,0,0,0,0,0,0,0.3,0,0,0,0,0,0.091,0,0,2.161,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0
0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.333,0
0,0,0,0,0,0,0,0,0,1.21,0,0,0,0,0,0,0,0,0,0,0,0.211,0,0,1,0
0,0,0,0,0,0,0,0,1.78,0,0.89,0,0,0,0,0.89,0,0,0,0,0.89,0.537,0,0.268,2.292,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0
0,0,0.19,0,0.09,0,0,0,4.37,0.19,0.28,0.19,0.09,0.09,0,0.09,0,0.28,0.09,0,0.19,0.052,0.013,0,2.731,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.166,0
0,0,0,0,0,0,0,0,1.29,1.29,0,0,0,1.29,0,0,0,0,0,0,0,0.234,0,0,1.857,0
0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,1.16,0,0,0.19,0,0.58,0.337,0,0,3.937,0
0,0,0,0,0,0,0,0,3.5,3.5,2.63,1.75,1.75,0.87,0,0.87,0,0,0.87,0,0,0.49,0.122,0,2.203,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369,0,0,1.25,0
0.48,0,0,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0,0,0,0.15,0,0.075,3.367,0
3.27,0,0,0,0,0,0,0,0,1.63,0,0,0,0,0,0,0,4.91,0,0,0,0,0,0,1.545,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.333,0
0,0,0,0,0,0,0,0,0,16.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.81,0,0.81,0,0,0,0,0,0.81,1.62,0,0,0,0,0,0,0,0,0,0,0,0.143,0,0,1.055,0
0.09,0,0.11,0.01,0.03,0,0.07,0,0,0,0,0,0,0,1.84,0.11,0,0.01,0.03,0.03,0.23,0.19,0,0,2.143,0
0,0,0,0,0,0,0,0,2.66,0,1.33,0,1.33,1.33,0,1.33,0,0,0,0,0,0.288,0,0,1.857,0
0,0,0,0,0,0,0,0,6.06,3.03,3.03,3.03,3.03,3.03,0,3.03,0,0,0,0,0,0.9,0,0,2.75,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.934,0,0,3.2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.555,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,0,2,0
0.41,0,0.41,0,0,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0.065,0,0,1.444,0
0.07,0,0.44,0,0,0,0,0,1.99,0,0,0.29,0.29,0,0,0.14,0.07,0,0,0,0,0.031,0,0,1.912,0
3.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.45,6.45,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1.88,0,0,0,0,3.77,0,0,0,0,0,0,0.366,0,0,1.307,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0,0,1.375,0
0.19,0,0,0,0,0,0,0,2.69,0.77,0.57,0.19,1.15,0.19,0,0.38,0,0,0.38,0,0.19,0.404,0.053,0,2.894,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181,0.09,0,4.5,0
0.19,0,0,0,0,0,0,0,0.79,0.06,0,0,0.06,0,1.06,0,0,0,0,0,0,0.143,0.057,0,2.716,0
4.76,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,7.14,0,0,0,0,0,0,1.23,0
0,0,0,0,0,0,0,0,3.03,0,3.03,0,0,0,0,0,0,0,0,0,0,0.428,0,0,2.321,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.888,0
0.09,0,0.01,0,0.01,0.01,0,0,0.56,0.01,0,0,0,0,1.43,0.05,0.03,0.01,0.01,0.07,0,0.129,0.063,0,3.364,0
0,0,0,0,0,0,0,0,0,0,3.38,0,0,0,0,0,0,0,0,0,0,0.296,0,0,3.315,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,0
0,0,0,0,0,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.545,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.909,0,0,1,0
0,0,0,0,0,0,0,0,4.62,0,0,0.35,1.06,0,0,0.35,0,0,0.35,0,0,0.055,0.055,0,2.239,0
8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,8.33,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0.07,0,0,0,0,0,0,0,0.67,0.07,0,0,0,0,1.63,0,0,0,0.07,0,0,0.228,0.032,0,3.03,0
0,0,0,0,0,0,0,0,2.01,1,1,0,0,0,0,0,0,0,0,0,0,0.168,0.084,0.168,2.303,0
0,0,0,0,0,0,0,0,0,0.7,0,0,0,0.7,0,0,0,0,0,0,0,0.267,0.066,0,17.952,0
0,0,0.17,0,0.17,0,0,0,1.21,0,0.34,0.17,0,0,0,0,0,0.52,0,0,0.34,0.022,0,0,1.601,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77,0,0,0,0,1,0
0,0,0,0,0,0,0,0,1.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.466,0
0.68,0,0,0.68,0,0,0,0,2.72,1.36,0.68,0.68,0.68,0.68,0,0.68,0,0,0.68,0.68,0,0.418,0.104,0,2.102,0
2.01,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.576,0
0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0,0,0,0,0.131,0,0,1.488,0
0.52,0,0,0,0,0,0,0,1.83,0,0,0.26,0,0.26,0,0.26,0,0,0.52,0,0,0,0.032,0,1.455,0
0,0,0,0,0,0,0,0,1.56,0,3.12,0,0,0,0,1.56,0,0,0,0,0,0.484,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1.63,0,0,0,0,1.63,0,0,0,0,0,0,0.272,0.272,0,4.19,0
0.17,0,0.17,0,0,0,0,0,2.9,0,0,0,0,0.34,0,0,0,0,0.17,0,0,0.156,0,0,1.748,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.359,0,0,1,0
10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333,0
0,0,0,0,0,0,0,0,1.58,3.17,0,1.58,1.58,0,0,1.58,0,0,0,0,0,0,0,0,1.4,0
0,0,0,0,0,0,0,0,0,4.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,0
0.54,0,0.06,0,0,0,0,0,1.08,0,0.06,0,0,0,0,0,0,0,0,0,0,0.068,0,0,2.804,0
0,0,0,0,0,0,0,0,0.93,0,0.93,0,0,0,0,0,0,0,0.31,0,1.86,0.122,0.122,0,2.904,0
0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0,0,0,0.327,0,0,1.482,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.375,0
0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0,0.136,0,0.017,2.944,0
0,0,0,0,0,0,0,0,2.73,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.541,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,2.38,0,4.76,0,0,0,2.38,0,0,0,0,0,0,0.749,0,0,2.85,0
0,0,0,0,0,0,0,0,0,0.67,0,0,0,2.71,0.67,0,0,0,0,4.4,0,0,0,0.555,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,1.461,0
0,0,0,0,0,0,0,0,1.03,2.06,0,0,0,0,1.03,0,0,0,0,3.09,0,0,0,0,1,0
0,0,0,0,0,0,0,0,1.81,0,0,0,0,0,0.3,0.3,0,0,0,0,0,0.666,0.256,0,3.923,0
1.06,0,0,0,0,0,0,0,0,1.06,0,0,0,0,1.06,0,0,0,0,0,0,0,0,0,1.25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191,0,0,3,0
0,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0.9,0,0,0,0,0,0,0.199,0,0,3.382,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.33,0.21,0,0,0,0,0,0.06,0,0,2.481,0
0,0,0,0,0.29,0,0,0,0,0,0,0.29,0,0,0,0,0,0,0,0,0,0.167,0,0,1.122,0
0,0,0,0,0,0,0,0,0,3.7,2.46,0,0,0,0,0,0,0,0,0,0,0.392,0,0,2.142,0
0,0,0,0,0,0,0,0,0,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.307,0
0,0,0,0,0,0,0,0,1.14,0,0,0,0,1.14,0,0,0,0,0,2.29,0,0,0,0.198,2.133,0
0.3,0,0.91,0,0,0,0,0,0,1.21,0,0,0,0,0,0,0,0.6,0.3,0,0,0.042,0.042,0,1.183,0
0,0,0,0,0,0,0,0,5.55,2.77,2.77,5.55,2.77,2.77,0,2.77,0,0,0,0,0,1.229,0,0,3.25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.285,0
0,0,0,0,0,0,0,0,1.58,0,0.19,0,0.39,0.19,0.59,0.39,0,0.19,0.19,0,0.39,0.14,0.028,0,2.101,0
0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0.76,0,0,0,0,0.76,0,0,0.76,0,0,0,0.133,0,0,1.269,0
0,0,0,0,0.58,0,0,0,0,1.46,0.29,0,0.58,0,0,0,0,0,0,0,0,0.018,0,0,251,0
0,0,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.387,0
1.63,0,0,0,0,0,0,0,0,0.81,0,0,0,0,0,0,0.81,0,0,0,0,0,0,0,1.09,0
0.1,0,0,0,0,0,0,0,0.52,0.1,0,0,0,0,1.15,0,0,0,0,0,0,0.251,0.029,0,2.784,0
0,0,0,0,0,0,0,0,2.53,1.52,0,0,0,0,1.01,0,0,0,0.5,3.04,0,0,0.094,0,1.26,0
0,0,0,0,0,0,0,0,0.78,0.11,0,0,0,0,0.56,0,0,0,0,0,0,0.233,0.031,0,3.189,0
0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.076,0
0,0,0,0,0,0,0,0,1.83,0,0.91,0,0.91,0.91,0,0.91,0,0,0,0,0,0.232,0,0,1.619,0
0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,2,0
0.32,0,0,0.32,0.32,0,0,0,0.64,0,0,0.32,0,0,0,0.32,0,0,0.32,1.29,0,0.145,0.048,0,1.967,0
0,0,0,0,0,0,0,0,0.69,0.07,0,0,0,0,0.76,0,0,0,0,0,0,0.175,0.032,0,3.007,0
0,0,0,0,0,0,0,0,9.09,4.54,4.54,4.54,4.54,4.54,0,4.54,0,0,0,0,0,1.169,0,0,3.1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.39,0,0.39,0,0.39,0,0.39,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065,0.065,0,2.89,0
0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,4.76,0,0.645,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.66,0,0,0,0,1.5,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0,1.806,0
0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254,0,0,1,0
2.5,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,0.111,0,0,1.285,0
0,0,0,0,0,0,0,0,0.31,0,0.62,0,0.31,0,0,1.24,0,0,0,0.31,0,0,0,0,2.607,0
0.22,0,0,0,0,0,0,0,0.68,0.22,0,0,0,0.22,0,0,0,0,0,0,0,0.053,0,0,4.964,0
0,0,0,0,0,0,0,0,2.32,0,1.16,0,1.16,1.16,0,1.16,0,0,0,0,0,0.139,0,0,1.515,0
0.86,0,0,0,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0.137,0,0,1.95,0
0,0,0,0,0,0,0,0,0,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666,0
0,0,0,0,0,0,0,0,0.31,0,0,0,0,0,0,0.31,0,0,0,0,0,0.112,0,0,1.866,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293,0,0,2.187,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.72,0
0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.727,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21,0,0,0,0,0,0,1.166,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0.42,1.27,0,0.85,0,0.42,0,0,0,0,0,0,0.42,0,0.155,0,0,2.555,0
1.07,0,0,0,0,0,0,0,1.07,1.07,0,0,1.07,0,0,0,0,0,0,0,0,0.37,0,0,2.24,0
0,0,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298,0,0.099,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72,0,0,0,1.407,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.888,0
0,0,0,0,0,0,0,0,6.08,0.86,0.86,0.86,0.86,0.86,0,0.86,0,0,0.86,0,0,0.267,0.133,0,2.607,0
0.1,0,0.96,0,0.05,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0.008,0.008,1.318,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173,0,0,3.266,0
0.73,0,0,0,0.14,0.14,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0.14,1.32,0.321,0.18,0,1.891,0
0,0,0,0,0,0,0,0,7.14,0,3.57,0,3.57,3.57,0,3.57,0,0,0,0,0,0.239,0,0,1.687,0
0,0,0.59,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107,0,0,1.22,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1.75,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.576,0
0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119,0,0,2.178,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118,0,0,1.475,0
0,0,0,0,0,0,0,0,4.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.714,0
0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1.111,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1,0,0,0,0,0,0,0,0.4,0,0.1,0.2,0.2,0,0.7,0.1,0,0,0,0.1,0.6,0.096,0,0.012,2.037,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0
0.11,0,0,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0.34,0,0,0,0.149,0,0,1.637,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.35,0.21,0,0,0,0,0,0.06,0,0,2.444,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0.8,0,0.294,0,0,1.166,0
0.55,0,0,0,0.11,0,0,0,1.22,0,0,0,0.11,0,1.89,0,1.22,0,0,0,0.11,0.156,0.034,0.052,3.061,0
