@relation spambase

@attribute Word_freq_our numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_internet numeric
@attribute Word_freq_people numeric
@attribute Word_freq_report numeric
@attribute Word_freq_business numeric
@attribute Word_freq_credit numeric
@attribute Word_freq_000 numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_george numeric
@attribute Word_freq_lab numeric
@attribute Word_freq_857 numeric
@attribute Word_freq_data numeric
@attribute Word_freq_415 numeric
@attribute Word_freq_pm numeric
@attribute Word_freq_direct numeric
@attribute Word_freq_project numeric
@attribute Word_freq_re numeric
@attribute Word_freq_edu numeric
@attribute Char_freq5 numeric
@attribute Capital_run_length_total numeric
@attribute Spam {1,0}

@data
0,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,98,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0,0,40,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52,2.29,0,71,0
0,0,0,0,0,0,0,0,4.02,1,0.5,0.5,0,0.5,0.5,0.5,0,0.5,0,0,109,0
0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0,0,1.34,2.69,0,137,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,98,0
0.05,0,0.25,0,0,0.05,0,0.05,1.3,0,0,0,0,0,0,0.05,0.3,0.15,0,0.058,1081,0
0,0,0,0,0,0,0,0,2.73,0.91,0,0,0,0,0,0,0,0,0,0,136,0
0,0,0,0,0,0,0,0,1.39,0,0.69,0,0,0,0,0,0,0,0,0.093,129,0
0,0,0,0,0,0,0,0,0,7.31,0,0,0,0,0,0,0,2.43,0,0,19,0
0.93,0,0,0,0,0,0,0,4.22,0.93,0.93,0.46,0,0.46,0,0.46,0,0.93,0,0,330,0
0,0,0,0,0,0,0,0,0.42,0.85,0,2.14,0,2.14,0,0,0,0.85,0,0,270,0
0,0,0,0,0,0,0,0,3.51,0.87,0.58,0.58,0,0.58,0.87,0.58,0,0.58,0,0,373,0
0,0,0,0,0,0,0,0,0,0,0,0.31,0,0,0,0,0,0,0,0.054,136,0
0,0,0,0,0,0,0,0,0,0,7.4,0,0,0,0,0,0,0,0,0,31,0
0.16,0,0,0,0,0,0,0,0.97,0,0,0,0.8,0,0,0,0,0,1.61,0,506,0
0.19,0,0,0,0,0.39,0,0.09,1.57,0,0,0,0.09,0,0.29,0.09,0.09,0,0,0,593,0
0,0,0,0,0,0,0,0,0,1.16,0,0,1.16,0,0,0,0,1.16,0,0,18,0
0,0,0,0,0,0,0,0,8,4,4,4,0,4,0,4,0,0,0,0,30,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.45,0.46,73,0
0.05,0,0.01,0,0.05,0.01,0,0,0,0,0,0,0.07,0,0,0.01,0.03,0,0.8,0.09,5395,0
1,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,168,0
0,0,0,0,0,0,0,0,4.7,0,0,0,0,0,0,0,0,0,0,0,77,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27,0,0,0,0,0,63,0
0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,5,0
0.6,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,228,0
1.49,0,0,0,0,0,0,0,4.47,0,0,0,0,0,0,0,0,1.49,0,0,49,0
0.53,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0,0,67,0
0.94,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,0
0,0,0,0,0,0,0,0,0,0,0,0,7.4,0,0,0,0,0,0,0,12,0
0,0,0,0,1.19,0,0,0,0,0,0,0,1.19,0,0,0,0,0,0,0,61,0
0,0,0,0,0,0,0,0,4.48,0.96,0.64,0.32,0,0.32,0,0.32,0,0.96,0,0,192,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0
0,0,0,0,0,0.12,0.06,0.25,2.26,0.06,0,0,0,0,0.19,0,0,0.06,0,0.055,897,0
0.5,0,0,0,0,0,0,0,1.01,5.55,0.5,0.5,0,0.5,0.5,0.5,0,0.5,0,0,113,0
7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,8,0
0,0,0,0,0,0,0,0,1.74,1.16,0.58,0.58,0,0.58,0.58,0.58,0,0.58,0,0,140,0
0,0,0,0,0,0,0,0,15.38,0,0,0,0,0,0,0,0,7.69,0,0,35,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.89,0,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219,65,0
0.12,0,0.02,0.12,0,0.17,0.02,0,0,0,0,0,2.16,0,0,0.02,0.02,0,0.33,0.041,2458,0
0,0,0,0,0,0,0,0,3.92,0,0,0,0,0,0,0,0,0,0,0,59,0
0.07,0,0,0,0.07,0,0,0,0.67,0.07,0,0,1.63,0,0,0,0,0,0,0.021,706,0
0,0,0,0,0,0,0,0,1.07,2.15,0,0,0,0,1.07,0,0,2.15,0,0,108,0
0,0,0,0,0,0,0,0,1.07,0,0,0,0,0,0,0,0,0.53,0,0,73,0
0,0,0,0,0,0,0,0,2,2,0.66,0.66,0,0.66,0.66,0.66,0,0.66,0,0,97,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,9,0
0.13,0,0,0.06,0,0.06,0.13,0,1.46,0,0,0,0,0,0,0,0,0.06,0,0.048,888,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06,1.06,0,26,0
0,0,0.39,0,0,0,0,0,0.39,0,0.39,0,0.39,0,0,0,0,0,0,0,124,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,12,0
0.87,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159,203,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94,0,0,1.94,1.94,0,68,0
0,0,0,0,0,0,0,0,0,0,4.54,0,0,0,0,0,0,0,0,0,16,0
0,0.32,0,0,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,338,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0,0,0.85,3.84,0,180,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32,0,34,0
0,0,0,0,0,0,0,0,1.62,1.08,0.54,0.54,0,0.54,0,0.54,0,0.54,0,0,155,0
0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0,651,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0.85,0,0,0,0,0,0,0,0,0.85,0,0,67,0
0.32,0,0,0,0,0,0,0,1.28,0.64,0.32,0.32,0.64,0.32,0.32,0.32,0.32,0.32,0.64,0,167,0
0,0.3,0,0,0,0,0,0,0.75,0.3,0.15,0.15,0.45,0.15,0.15,0.15,0.75,0.15,0,0,155,0
0,0,0,0,0,0,0,0,0,3.44,0,0,0,0,0,0,0,3.44,0,0,8,0
0.28,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0.09,0,128,0
0.28,0,0,0,0,0,0,0,5.14,2.28,0.28,0.28,0.57,0.28,0,0.28,0,0.57,0,0,307,0
0,0,0,0,0,0,0,0,0,0.09,0.19,0,0.09,0,0,0.09,0,0,0,0,1399,0
0,0,0,0,0,0,0,0,9.52,4.76,4.76,4.76,0,4.76,0,4.76,0,0,0,0,30,0
3.52,0,1.17,0,0,0,0,0,0,1.17,0,0,0,0,0,0,0,1.17,0,0,14,0
0.54,0,0,0,0,0,0,0,0.54,0,0,0,0,0,0,0,0,1.09,0,0,40,0
0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,13,0
0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,1.66,0,0,1.66,0,0,0,0,0,0,0,72,0
1.21,0,0,0,0,0,0,0,0,1.21,0,0,0,0,0,0,1.21,0,0,0,24,0
0.15,0.05,0.05,0,0,0.05,0.05,0.05,1.84,0,0,0,0,0,0,0,0.05,0.05,0,0.021,1123,0
0.23,0,0,0,0,0,0,0,0.47,0,0,0,0.47,0,0,0,0,0,0,0,143,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
1.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,37,0
0,0,0,0,0,0,0,0,1.63,0,0,0,0,0,0,0,0,0,0,0,37,0
0.05,0,0,0,0,0,0,0,0.78,0.05,0,0,0.47,0,0,0,0.1,0.1,0,0.015,1150,0
0,0,0,0,0,0,0,0,0,1.98,0,0,0,0,0,0,0.99,0.99,0,0,34,0
0.59,0,0,0,0,0,0,0,0,0.59,0,0,0,0,0,0,0,0.59,0,0,42,0
0,0,0,0,0,3.15,0,0,4.5,0,0,0,0,0,0,0.45,0,0,0,0,130,0
0.09,0,0,0.27,0,0.27,0,0,3.06,0,0,0,0.27,0,0,0,0,0,0,0.039,590,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0.51,0,0,0,1.03,0.51,0,0,1.03,0,0,0,2.06,0,0,0,2.57,0,0,0,92,0
0.17,0,0,0,0,0,0,0,0.34,0.17,0,0,0,0,0,0,0.34,0,0,0,319,0
0,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0,0,414,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78,0,0,29,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96,0,0,0,0,0,158,0
0,0,0,0,0,0,0,0,0,2.46,0,0,0,0,1.23,0,2.46,1.23,0,0,43,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197,30,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0
0,0,0,0,0,0,0,0,3.03,0,0,0,0,0,0,0,0.6,0,0,0,69,0
0,0,0,0,0,0,0,0,2.06,1.37,0.68,0,0,0,0,0,1.37,0,0,0,49,0
0,0,0.83,0,0,0,0,0,0.83,0,0.41,0,0,0,0,0,0,0,0,0,122,0
0,0,0,0.31,0,0,0,0,0,0,0.31,0,0,0,0,0,0,0.31,0.31,0,62,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36,0.68,0,45,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,9,0
0,0,0,0,0,0,0,0,0,0,3.84,0,0,0,0,0,0,0,0,0,21,0
0,0,0,0,0,0,0,0,1.13,0,0,0,0,0,0,0,0,0,0,0,286,0
0,0,0,0,2.04,0,0,0,0,0,2.04,0,0,0,0,0,0,0,0,0,20,0
0,0,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0.54,1.63,0.54,0,82,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,1.27,0,0,0,0,0,0,0,0,0.84,0,0,276,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21,0,0,45,0
0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,9.09,0,0,6,0
0,0,0,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,0,105,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
0.5,0,0,0,0,0,0,0,1.52,1.52,0.5,1.01,0,1.01,0.5,0.5,0,1.01,0,0,101,0
0.29,0.59,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0.29,0.132,121,0
0,0,0,0,0,0,0,0,0,16.66,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,1.66,1.66,0,0,0,0,0,0,0,0,0,0,31,0
0,0,0,0,0,0,0,0,2.08,0,0,0,0,0,4.16,0,0,0,0,0,48,0
0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0.85,1.7,0.42,0.42,0,0.42,0.42,0.42,0,0.42,1.28,0,97,0
0,0,0,0,0,0,0,0,8.69,0,0,0,0,0,0,0,0,1.44,0,0,150,0
0.12,0,0,0.06,0,0.12,0.06,0,0.93,0,0,0,0,0,0,0.06,0.12,0,0,0.109,1056,0
0,0,0,0,0,0,0,0,0.9,0,0,0,0,0.9,0,0,0,0,0,0,129,0
0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0.32,0,78,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.22,0,0,0,14,0
0.74,0,0,0,0,0,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0.103,59,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.25,0.25,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,0.25,0,146,0
0,0,0,0,0,0,0,0,1.11,0,0,0,0,0,0,0,0,0,0,0,36,0
0,0,0,0,0.88,0.88,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0,37,0
0,0,0,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0.87,0,0,26,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
1.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51,0,0,0,28,0
0,0,0,0,0,0,0,0,0,1.63,0,0,0,0,0,0,0,1.63,0,0,15,0
0,0,0,0,0,0,0,0,0.57,0,0,0,0,0,0,0,0,0.86,0,0.147,55,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
0,0,0,0,0,0,0,0,0.97,0.97,0,0,0,0,0,0,0,0,0,0,67,0
0,0,0,0,0,0,0,0,0,0.9,0,0,0.9,0,0,0,0,0,0,0,125,0
0,0,0,0,0,0,0,0,0.79,0.59,0.39,0.39,0,0.39,0,0.39,0,1.19,0,0,207,0
0.06,0,0,0,0,0,0,0,1.4,0.03,0,0,0.09,0,0,0,0.06,0,0,0.009,2688,0
0.33,0,0,0,0,0,0,0,0.33,0,0,0,0,0,0,0,0.33,0,0,0,117,0
0,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27,0,0,2.27,0,0,12,0
0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,3,0
0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0,80,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88,0,0,0,1.76,0,84,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,1310,0
0,0,0,0,0,0,0,0,2.63,2.63,1.31,1.31,0,1.31,1.31,1.31,0,2.63,0,0,71,0
0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,3.16,0,0,0,0,0,0,0,0.63,0,0,0,64,0
0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,0.7,0,0,56,0
1.8,0,0,0,0,0.72,0,0,1.8,0,0.72,0,0,0,0,0,0,0,0,0,54,0
0,0,0,0,0,0,0,0,0.28,0,0,0,0,0,0,0,0.28,0,0.28,0,109,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94,0.94,0,34,0
0,0,0,0,0,0,0,0,0,1.61,0,0,0,0,0,0,0,1.61,1.61,0,13,0
0.6,0,0,0,0,0,0,0,0,1.8,0,0.6,0,0.6,0.6,0,0,1.2,0,0,92,0
0,0,0,0,0,0,0,0,2.02,3.03,1.01,1.01,0,1.01,0,1.01,0,1.01,0,0,45,0
3.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
0,0,0,0.48,0,0,0,0,0.48,0,0.48,0,0,0,0,0,1.44,0,0,0.365,187,0
0,0,0,0,0,0,0,0,3.63,0,0,0,0,0,0,0,0,0,0,0,49,0
0,0,0,0,0,0,0,0,2.54,1.91,0.63,0.63,0,0.63,0.63,0.63,0,0.63,0,0,105,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
0,0,0,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89,0,84,0
0,0,0,0,0,0,0,0,0,13.33,0,0,0,0,0,0,0,6.66,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,0,0,0,68,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92,1.92,0,29,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88,0,0,1.88,0,0,28,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82,0,0,265,0
0,0,0.07,0.07,0.03,0.03,0,0,0,0,0.03,0,0.03,0,0,0,0,0,0.22,0,1795,0
0.09,0,0.55,0.09,0,0.55,0,0.36,3.48,0,0,0,0,0,0,0,0.55,0,0,0.1,510,0
0,0,0,0.17,0,0.69,0,0,1.21,0,0.17,0,0,0,0,0.17,0,0.17,0,0,277,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0,0,282,0
0.36,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,268,0
0,0,0,0,0,0,0,0,0,1.76,0,0,0,0,0,0,0,0.88,0,0,67,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0
0,0,0.4,0.4,0,0,0,0,2.86,0,0.4,0,0,0,0.4,0,0.4,0,0,0,116,0
0,0,0,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26,0,74,0
0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,20,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0.68,0,0,0,0,0,0,0,0,1.36,0,0,0,0,0,0,0,0,0,0,44,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
0,0,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07,0,0,52,0
1.31,0,0,0,0,0,0,0,1.31,1.97,0.65,0.65,0,0.65,0,0.65,0,0.65,0,0,88,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0
0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,180,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0
0,0,0,0,0,0,0,0,1.85,0,0,0,0.61,0,0,0,0,0,0,0,67,0
0,0,0.86,0,0,0.86,0,0,1.72,0,0,0,0,0,0,0,0,0,0,0,43,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,11,0
0,0,0.13,0.13,0,1.24,0,0,3.17,0,0,0,0.69,0,0,0,0,0,0,0,322,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92,1.92,0,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0.44,0,0,0,0,0,0,0,1.76,0.88,2.64,0.44,0,0.44,0.88,0.44,0,0.88,0,0,133,0
0,0,0,0,0,0,0,0,0,3.15,0,0,0,0,1.05,0,2.1,1.05,0,0,47,0
0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,5,0
0.12,0,0.37,0,0,0.24,0.24,0,0.49,0,0.12,0,0,0,0.12,0,0,0,0.74,0.017,456,0
0,0,0,0,0,0,0,0,5.12,0,0,0,0,0,2.56,0,0,0,0,0,65,0
0,0,0,0,0,0,0,0,0,1.12,0,0,0,0,0,0.56,0,0.56,0,0,85,0
0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,3.75,0,0,0,0,0,120,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12,0,14,0
0,0,0,0.19,0,0.38,0,0,4.37,0.19,0.19,0.09,0,0.09,0,0.19,0,0.28,0,0,885,0
0,0,0.36,0.12,0,0.6,0,0.12,3.63,0,0,0,0,0,0,0,0,0,0,0.016,425,0
0,0,0,0,0,0,0,0,0,16.66,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0,0,0.86,1.72,0,179,0
0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,0,2.01,1.34,0,90,0
0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,17,0
0,0,0,0,0,0,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,48,0
0,0,0.79,0,0,0,0,0,0,0,0.39,0,0,0,0,0,0,0,0,0,55,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0.79,0,0,0,0,0,0,0,0,0,0,0,43,0
0.88,0,0,0,0,0,0,0,1.76,1.76,0.88,0.88,0,0.88,0.88,0.88,0,2.65,0,0,80,0
0,0,0,0,0,0,0,0,9.09,4.54,4.54,4.54,0,4.54,0,4.54,0,0,0,0,31,0
0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,29,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0.16,0,0,0,0,738,0
2.85,0,0,0,2.85,0,0,0,0,2.85,0,0,2.85,0,0,0,0,2.85,0,0,38,0
0,0,0,0,0,0,0,0,0,2.73,0,0,0,0,0,0,0,1.36,0,0,57,0
0.89,0,0,0,0,0,0,0,1.78,1.78,0,0,0,0,0,0,0,0.89,0,0,61,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,87,0
0.37,0,0,0.37,0,0.75,0,0,0,0.75,0,0,0,0,0,0,0,0.37,0,0.054,128,0
0,0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,50,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0.79,0,0,0,0,0,0,0,0,0,0,0,43,0
1.24,0,0.06,0.26,0,0.13,0,0.06,1.04,0,0,0,0,0,0,0,0,0.39,0,0.03,297,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,2.56,0,0,0,2.56,0,0,0,0,0,0,0,59,0
1.05,0,0,0,0,0,0,0,0,0,0,0,1.58,0,0,0,0,0,0,0,55,0
1.05,0,0,0,0,0,0,0,1.05,0,0,0,0,0,0,0,0,0,0,0,73,0
0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,5,0
0.52,0,0,0,0,0,0,0,1.58,1.05,0.52,0.52,0,0.52,0.52,0.52,0,0.52,0,0,158,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0.81,0,0,0,0,0,0,0,0,0.81,0,0,41,0
0,0,0,0,0,0,0,0.74,0,0,0,0,0,0,0,0,0,0.74,0,0,41,0
0,0,0,0,0.19,0,0,0,1.58,0,0,0,0.59,0,0.19,0,0,0,0,0,311,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,1.51,0,0,0,0,0,0,0,0,0,0,21,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0
0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,4.76,0,0,0,9,0
0.07,0,0,0.37,0,0.03,0,0,0.03,0,0,0,0,0,0,0,0,0.22,0.03,0,389,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.32,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0.16,0,158,0
0.2,0,0,0.2,0,0,0,0,2.61,0,0,0,0.8,0,0,0,0,0,0.2,0,308,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,39,0
0.09,0,0,0,0,0,0,0,2.43,0.28,0.09,0.09,1.12,0.09,0,0.09,0,0.09,2.24,0,1131,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0
0,0,0,0.55,0,0,0,0,2.2,0.55,0,0,0.55,0,0,0,0,0,0,0,187,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69,0,0,32,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0.28,0,0,0,0,0,0,0,1.7,0,0,0,0,0,0.28,0,0.28,0,0,0,190,0
0,0,0,0,0,0,0,0,0,0,0,0,3.44,0,0,0,0,0,0,0,66,0
0,0,0,0,0,0,0,0,1.61,0,0.53,0,0,0,0,0,1.07,0,0,0,99,0
0,0,0.65,0,0,0,0,0,4.9,0.32,0,0,0,0,0,0,0,0.65,0,0,500,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
0,0,0,0,0,0,0,0,1.27,0,0,0,0,0,0,0,0.42,0,0,0,92,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08,0,0,39,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0,0,46,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,3,0
0.02,0,0.02,0.02,0.2,0.33,0,0,0,0,0,0,2.17,0,0,0.1,0.28,0,0.15,0,1825,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
