@relation spambase

@attribute Word_freq_make numeric
@attribute Word_freq_our numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_internet numeric
@attribute Word_freq_credit numeric
@attribute Word_freq_font numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_650 numeric
@attribute Word_freq_lab numeric
@attribute Word_freq_415 numeric
@attribute Word_freq_85 numeric
@attribute Word_freq_1999 numeric
@attribute Word_freq_project numeric
@attribute Word_freq_conference numeric
@attribute Char_freq2 numeric
@attribute Char_freq5 numeric
@attribute Capital_run_length_total numeric
@attribute Spam {1,0}

@data
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0
0,0,0,0,0,0,0.72,0,0,0,0,0,0,0,0,0,85,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0.09,0,0.04,0,0,1.49,0.23,0,0,0.23,0.32,0.13,0.04,0.184,0.061,1184,0
0.08,0.08,0,0,0,0,0.16,0,0,0,0.24,0.08,0.24,0,0.085,0,2026,0
0,2.06,0,0,0,0,0,0,1.03,0,0,0,1.03,0,0.186,0,26,0
0,0,0,0,0,0,0,0,0,0,1.88,0,0,0,0,0,51,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,1.63,0,0,0,0,0,0,0,0,0,35,0
0,0,0,0,0,0,0,0,0,0,0,0.88,0,0,0.157,0,84,0
0,0,0,0,0,0,0.85,0,0,0,0,0,0.85,0,0,0,43,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0.54,0,0,0,0,1.09,0,0,0,0.54,0,0,0,0.09,0,65,0
0,0,0,0,0,0,6.03,0.43,0.43,0.43,0.43,0.86,0,0,0.13,0,179,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0.248,0,50,0
0,0,0,0,0,0,0,0,0,0,0,0.68,0,0,0,0,64,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
0,0,0,0,0,0,0,0,0,0,0,1.36,0,0.68,0.136,0,178,0
0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0.327,0.109,58,0
0.39,0.59,0,0,0,0,1.39,0.39,0,0,0.39,0.19,0,0,0.191,0,349,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.769,0,15,0
0.11,0,0,0,0,0,0.56,0,0,0,0,0.22,0,0,0.198,0.03,678,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,13.93,0,0,0,0,0.4,0,0,1.932,0,593,0
0,0,0,0,0,0,5.55,2.77,0,0,0,0,0,0,0,0,26,0
0.54,0,0,0,0,0,0,0,0,0,0,0.54,0,0,0.294,0,75,0
0,0.35,0,0,0,0,0,0,0,0,0,0.35,0,0,0.124,0,110,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,0.268,0,22,0
2.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,2.56,0,0,0.395,0,39,0
0.9,0,0,0,0,0,0,0,0,0,0,0,0.9,0.9,0.479,0,52,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
0,0.86,0,0,0,0,0.28,0,0,0,0,0,0,0,0.137,0,156,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266,0,378,0
0,0.24,0,0.24,0,0,0.49,0,0,0,0.24,0.49,0,0,0,0.163,1116,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0.06,0.19,0,0,0,0,0.79,0,0,0,0,0,0,0,0.143,0.019,880,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124,0,45,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213,0,43,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.518,0,43,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.695,0,178,0
0.49,0.49,0,0.49,0,0,2.48,0,0.99,0,0,0.49,0,0.49,0.145,0,87,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0
0,0.6,0,0,0,0,0,0,0,0,0,0.1,0,0,0.049,0,263,0
0.08,0,0,0,0,0,0.5,0,0,0,0,0.08,0,0,0.136,0.022,807,0
0,0.44,0,0,0,0,0,0,0,0,0,0.89,0,0,0.139,0,116,0
0,0.87,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0.159,203,0
0,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.837,0,72,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0
0,0,0,0,0,0,0,0,0,0,0,1.66,1.66,0,0,0,50,0
0,0.73,0,0,0,0,0.36,0,0,0,0,0.36,0,0,0,0,270,0
0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.094,0,147,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0.42,0,0,0,0,3.12,0,1.27,0,0,0.28,0,0,0.019,0,333,0
0,0,0,0,0,0,0,0,0,0,0,0.57,0,0,0,0,51,0
0.9,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,19,0
0,2.63,0,0,0,0,5.26,2.63,2.63,2.63,2.63,0,2.63,0,0.793,0,40,0
0,0,0,0,0,0,8.69,4.34,4.34,4.34,4.34,0,0,0,1.162,0,30,0
0.07,0,0,0,0,0,0.55,0,0,0,0,0.47,0,0,0.234,0.021,890,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0
0.2,0.4,0,0,0,0,3.47,0,0,0,0,0.06,0.06,0.13,0.09,0.018,693,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
0.66,0,0,0,0,0,0.66,1.33,0,0,0,0,0,0,0.35,0,86,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286,0,41,0
0,0.58,0,0,0,0,1.76,0.58,0.58,0.58,0.58,0.58,0,0,0.566,0,146,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0.86,1.3,0,0,0.86,0,0,0,0.248,0,142,0
0,1.51,0,0,0,0,0,0,0,0,0,0,1.51,0,0.547,0,28,0
0,0,0,0,0,0,0,0,0,0,0,2.22,0,0,0,0,37,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096,0,46,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0
0,0,0,0,0,0,0,0,0,0,0,1.35,0,0,1.169,0,76,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
0,0,0,0,0,0,1.25,0,0,0,0,1.25,0,0,0.179,0,149,0
0,0,0,0,0,9.83,0,0,0,0,0,0,0,0,0,0,319,0
0,0,0,0,0,0,0,0,0,0,0.57,0,2.31,0,0.179,0,97,0
0,0.9,0,0,0,0,0.9,0,1.8,0,0,0,0,0,0,0,29,0
0,0,0,0,0.48,0,1.69,0,0,0,0,0,0,0,0.035,0,283,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
0.07,0,0,0,0,0,1.83,0,0,0,0,0.07,0,0,0.174,0.023,659,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.492,0,11,0
0,0.76,0,0,0,0,0.76,0.76,0.76,0.76,0.76,0.76,0,0,0.254,0,79,0
0,0.34,0,0,0,0,0,0,0,0,0,0.23,0,0,0.153,0.068,499,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172,0,24,0
0,0,0,0,0,0,0,0,0,0,0,0.81,0,0,0,0,118,0
0,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0.217,0,18,0
0,0,0,0,0,0,5.66,0.66,0.66,0.66,0.66,0.66,0,0,0.254,0.05,248,0
0.05,0.05,0,0,0,0,0.78,0,0,0,0,0,0.1,0,0.162,0.015,1150,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,1.54,0,0.51,0,0,0.51,0.51,0,0,0.51,0.51,0,0,0.158,0,77,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0
0,0,0,0,0,0,3.63,0.6,0.6,0.6,0.6,0,0,0,0.132,0,186,0
0,0,0,0,0,0,5.34,0.76,0.76,0.76,0.76,0,0,0,0.157,0,140,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,199,0
0,0,0,0,0,0,0,0,0,0,0,0.81,0,0,0,0,36,0
0,0,0,0,0,0,2.22,0,0,0,2.22,0,0,0,0,0,23,0
0,0,0,0,0,0,0,0,0,0,0,0.65,0,0,0,0,89,0
0,0.88,0,0,0,0,1.76,0.88,0.88,0.88,0.88,0.88,0,0,0.855,0,80,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131,0,161,0
0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,0,66,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066,0,86,0
0,0,0,0,0,0,0,0,14.28,0,0,0,0,0,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0.74,0,0,0,0.277,68,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0
0,0,0,0,0,0,0.44,0.88,0,0,0.44,0,0.44,0,0.123,0,104,0
0,0,0,0,0,0,0,0,0,0,0,0.93,0.93,0,0.163,0,65,0
0,0,0,0,0,0,3.05,0,0,0,0,0.08,0,0,0.068,0.022,540,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027,0,428,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0
0,0,0,0,0,0,4.34,0,0,0,0,0,0,0,0,0,34,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238,0,53,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
0.08,0,0,0,0,0,0,0,0,0,0,0.26,0,0,0.208,0,1315,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0.04,0,0,0,0,2.01,0.12,0,0,0.04,0.2,0.08,0.04,0.274,0.056,1479,0
0.53,0,0,0,0,0,1.61,0.53,0.53,0.53,0.53,0.8,0,0,0.412,0,227,0
0,0,0,0,0,0,4.44,2.22,2.22,2.22,2.22,0,0,0,0.735,0,49,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.91,0.175,0,18,0
0,0,0,0,0,0,0,0,0,0,0,0.79,0,0,0.405,0,37,0
0,0,0,0.08,0,0,0.08,0,0,0,0,0,0,0.34,0.451,0,935,0
1.09,0,0,0,0,0,3.29,1.09,0,0,1.09,0,0,0,0.353,0,53,0
0.05,0,0,0,0,0,0.65,0,0,0,0,0.71,0,0,0.173,0.016,896,0
0,0,0,0,0,0,2.56,0,0,0,0,1.28,0,0,0.148,0,59,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,2.22,0,0,0,0,0,0,0,0,0,0,0,0.74,0.09,0,38,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163,0,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.909,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
0,0.76,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,138,0
0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173,0.129,196,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354,0,35,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0.99,0,0,0,0,0,0,0,0,0,36,0
0,0.31,0,0,0,0,0.31,0.63,0,0,0.31,0,0,0,0.045,0,107,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,13.04,0,0,0,0,0,0,0,0,0,60,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0.66,0,0,0,0,0.66,0,0,0,0,0,0.66,0,0.254,0,35,0
0,0,0,0,0,0,1.92,0,0,0,0,1.92,0,0,0,0,50,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058,0,195,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
0.81,0.81,0,0,0,0,0.81,0,0,0,0.81,0,0,0,0.123,0,129,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0.16,0,0,0.81,0.32,0,0,3.4,0.16,0,0,0.123,0,932,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267,0,17,0
0.87,0,0,0,0,0,1.31,0,0,0,0.43,0,0,0,0.19,0,73,0
0,0,0,0,0,0,1.28,0,0,0,0,1.6,0,0,0.671,0,540,0
0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
0,0,0,0,0,0,1.21,0.34,0.17,0,0.34,0.17,0,0.34,0.022,0,277,0
0,0,0,0,0,0,2.89,0,0,0,0,0.48,0,0.48,0.371,0,185,0
0,0,0,0,0,0,0.31,0.62,0,0,0.31,0,0.31,0,0,0,219,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0
0,0.67,0,0,0,0,4.05,2.02,0,0,0.67,0.67,0,0,0.613,0,128,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0.15,0,0,0,0,0,0,0,0,0,0.3,0,0,0.093,0,326,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.863,0,148,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,100,0
0,0,0,0,0,0,0,0,0,0,0,0.26,0,0,0.367,0,559,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
0,0,0,0,0,0,2.04,2.04,0,0,0,1.02,0,0,0.323,0,110,0
0,0,0,0,0,0,0,0,0,0,0,0.76,0,0,0.139,0,71,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.507,0,17,0
0.2,0.4,0,0,0.3,0,2.93,0,0,0,0,0,0,0,0.042,0,545,0
0.68,0,0,0,0,0,0.68,0,0,0,0,0,0,0,0.138,0,22,0
0.1,0,0,0,0,0,0.51,0,0,0,0,0.1,0.1,0,0.154,0.028,507,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.542,0,67,0
0,0,0,0,0.48,0,1.69,0,0,0,0,0,0,0,0.034,0,285,0
0,0,0,0,0,0,0,0,0,0,0,1.21,0,0,0,0,86,0
0,0,0,0,0,0,0.57,0,0,0,0,0,1.73,0,0.093,0,25,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.49,0,0,25,0
0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103,0,80,0
0.12,0.6,0,0,0,0,1.58,0.24,0,0,0.36,0.12,0.12,0.12,0.148,0.016,364,0
0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0
0,0,0,0,0,0,0.55,0,0,0,0,0,0,0,0.104,0.052,393,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0.52,1.05,0,0,0.52,0,0,0,0.164,0,113,0
0,0.1,0,0,0,0,0.4,0.1,0.2,0,0.1,0,0.1,0.6,0.096,0,913,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155,0,68,0
0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,1.36,0,0,0,0,57,0
0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0.116,0,297,0
0,0,0,0,0,0,0,0,0,0,0,1.31,0,0,0.431,0,37,0
0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0.64,0,0,0,0,0,0,0,0,0,0.64,0,0,0,0,94,0
0,0,0,0,0,0,2.12,4.25,0,0,2.12,0,0,0,0.714,0,65,0
0,0,0,0.08,0,0,3.53,0,0,0,0,0.08,0.16,0,0.103,0.011,598,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0
0,1.61,0,0,0,0,1.61,0,0,0,0,0.8,0,0,0,0,44,0
0,0,0,0,0,0,0.73,0,0,0,0,0,0,0,0,0.223,88,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0.072,0,88,0
0,0,0,0,0,0,0,0,0,0,0,0,16.66,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431,0,41,0
0,0,0.21,0,0,0,0.21,0,0,0,0,0,0,0,0.139,0.069,312,0
0.29,1.62,0,0,0,0,0.95,0,0,0,0,0.07,0,0,0.032,0.01,243,0
0.12,0,0,0,0,0,0.62,0,0,0,0,0.12,0,0,0.189,0.034,535,0
0.12,0.12,0,0.37,0.24,0,0.49,0.12,0.12,0,0,0.24,0,0,0.089,0.017,456,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219,0,49,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0
0,0,0,0,0,0,0,0,0,0,0,4.34,0,0,0,0,28,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.743,0,24,0
0.1,0,0,0,0,0,2.07,0,0,0,0,0.2,0,0,0.117,0.043,525,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.854,0,31,0
0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,53,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,7.46,0,0,0,1.49,0,0,0,0,0,51,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.125,28,0
0,0,0,0,0,0,2.02,1.01,1.01,1.01,1.01,0,0,0,0.476,0,45,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0.83,0,0,0,0,0,0.41,0,0,0,0,0.41,0,0,0,0,91,0
0,0,0,0,0,0,0,1.57,0,0,0,0,0,0,0.437,0,90,0
0,0,0,0,0,0,1.47,2.94,0,0,1.47,0,0,0,0.484,0,65,0
0.54,0,0,0,0,0,0.81,1.08,0,0,1.08,0,0,0,0.318,0,517,0
1.17,0,0,0,0,0,3.52,0,0,0,0,0,0,0,0,0,14,0
0,0,0,0,0,0,0.74,1.48,0,0,0,0,0,0,0.257,0,95,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0.28,0,0,0,0.28,1.14,1.14,0.28,0.43,0,238,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,1.38,0,1.38,0,0,35,0
0,0.4,0,0,0,0,1.22,0,0,0,0,0,0.4,0,0.137,0,89,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195,0,69,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,8.33,4.16,4.16,4.16,4.16,0,0,0,1.176,0,31,0
0,1.38,0,0,0,0,0,0,6.94,0,0,0,0,0,0.238,0,30,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323,0,12,0
0,0,0,0,0,0,0.14,0,0,0,0,0,0,0.14,0.156,0,496,0
0,0,0,0,0,0,1.45,0,0,0,0,0,0,0,0,0,37,0
0,0,0,0,0,0,2.2,0,0,0,0,0,0,0.55,0.27,0,187,0
0,0,0,0,0,0,0,0,0,0,0,0,0.84,0,0,0,36,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,2.4,0.8,0,0,0.8,0,0,0,0.371,0,61,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398,0,55,0
0,0,0,0,0,0,0.54,0.54,0,0,0,0,0,0,0.308,0,77,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143,0,76,0
0,0,0,0,0,0,0.75,0,0.25,0,0,0,0,0,0.111,0,209,0
0,0,0,0,0,0,0,0,0,0,0,0.63,0,0,0.158,0.079,98,0
0,0,2.22,2.22,0,0,0,0,0,0,0,0,0,0,0.665,0.665,64,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523,0,16,0
0,0,0,0,0,0,0.98,0,0.14,0,0,0.28,0,0,0.199,0,304,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0.42,0,0,2.57,0,0.14,0,0,0.28,0,0.14,0.242,0.04,421,0
0.08,0,0,0,0,0,0.49,0,0,0,0,0.16,0,0,0.188,0.033,628,0
0,0,0,0,0,0,0.27,0,0,0,0.27,0,0,0,0,0,517,0
1.19,0,0,0,0,0,1.19,2.38,0,0,0,0,0,0,0.4,0,68,0
0,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0.154,0,388,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.484,0,69,0
0.06,0.12,0,0.06,0,0,1.99,0,0,0,0.06,0.18,0,0.24,0.099,0.008,941,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105,0,30,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.719,0,4,0
0,0,0,0,0,0,0.26,0,0,0,0.26,1.05,1.05,0.26,0.439,0,237,0
0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0.417,0,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0.54,0,0.083,0,82,0
0,0,0,0,0,0,0,0,0,0,0,0,3.63,0,0.24,0,48,0
0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0.145,0,147,0
0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,0
0,0,0,0.12,0,0,1.81,0,0,0,0,0.12,0,0,0.06,0,466,0
0,0,2.22,2.22,0,0,0,0,0,0,0,0,0,0,0.665,0.665,64,0
0,0,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0.204,49,0
0.18,0,0,0,0,0,0.56,0,0,0,0,0.28,0,0,0.167,0.025,909,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087,0,94,0
0.86,0,0,0,0,0,0,0,0,0,0,0,0.86,0.86,0.14,0,23,0
0,0.24,0,0,0.24,0,1.92,0,0,0,0,0,0,0,0,0,464,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0.19,0,0,0,0,0.49,0,0,0,0,0.19,0,0,0.08,0,178,0
0,0.77,0,0,0,0,0,0,0,0,0,0.38,0,0,0.067,0,49,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
0,0.23,0,0,0,0,0.23,0,0,0,0,0.23,0,0,0.235,0,683,0
0.05,0.3,0,0,0,0,0.67,0,0,0,0,0.46,0.1,0,0.158,0.014,1423,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0.29,0.29,0,0.29,0.29,0,0.29,0,0,0,0,0.29,0,0,0.113,0.265,208,0
0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126,0.126,123,0
0,0.18,0,0.37,0,0,0.37,0,0,0,0,0,0,0,0.244,0,168,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109,0,47,0
0.9,0,0,0,0,0,1.81,0.9,0,0,0.9,0,0,0,0.112,0,47,0
0,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0
0,0,0,0,0,0,2.38,0,0,0,0,0,0,0,0.404,0.809,27,0
0,0,0,0,0,0,0.35,0.7,0.35,0,0.35,0,0.35,0,0,0,113,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.404,0,27,0
0,0,0,0,0,0,1.78,0,0,0,0,0,3.57,0,0,0,49,0
0,0,0,0,0,0,0.28,0,0,0,0,0,0.28,0.28,0.043,0,110,0
0,0,0,0,0,0,16.66,0,0,0,0,0,0,0,0,0,26,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0
0,0,0,0,0,0,0,0,0,0,0,0.36,0,0,0.049,0,167,0
0,0,0,0,0,0,0,0,0,0,0,0.85,0,0,0,0,180,0
0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,29,0
0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,46,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0.62,0,1.24,0,0,0,0,0,0.11,0,50,0
0,0,0,0,0,0,0,0,0.58,0,0,0,0,0,0.817,0,146,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,2.15,0.26,0.26,0.26,0.26,0.53,0.53,0,0.437,0,262,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
0.07,0.14,0,0.43,0,0,4.3,0,0,0,0,0.14,0,0.14,0.094,0.028,881,0
