@relation spambase

@attribute Word_freq_3d numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_order numeric
@attribute Word_freq_addresses numeric
@attribute Word_freq_free numeric
@attribute Word_freq_credit numeric
@attribute Word_freq_your numeric
@attribute Word_freq_000 numeric
@attribute Word_freq_george numeric
@attribute Word_freq_650 numeric
@attribute Word_freq_lab numeric
@attribute Word_freq_1999 numeric
@attribute Word_freq_pm numeric
@attribute Word_freq_direct numeric
@attribute Word_freq_meeting numeric
@attribute Word_freq_original numeric
@attribute Word_freq_project numeric
@attribute Word_freq_re numeric
@attribute Char_freq2 numeric
@attribute Char_freq4 numeric
@attribute Char_freq5 numeric
@attribute Capital_run_length_average numeric
@attribute Capital_run_length_total numeric
@attribute Spam {1,0}

@data
0,0,0,0,0,0,0.59,0,1.19,0,0,0.59,0,0,0,0,0,0.59,0.312,0.312,0,1.818,80,0
0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0.16,0.08,0,0.16,0.42,0,0,0,0,1.34,0.16,0,0,0,0.08,0,0.408,0,0.012,4.179,1655,0
0,0,0,0,0.99,0,1.98,0,0,0,0,0,0,0,0,0,0,0,0,0.262,0,1.565,36,0
0,0,0,0,0,0,0,0,0.74,0,0,0,0,0,0,0,1.49,0,0,0.124,0,2.333,77,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,9,0
0,0,0,0,0,0,0,0,0,0,0,0.64,0,0,0,0,0,0,0.04,0,0,1.902,175,0
0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0.337,0,0,2.95,59,0
0,0,0,0,0,0,0,0,0,0,0,0,0.81,0,0,0,0,0.81,0,0,0,2.829,116,0
0,0,0,0,0,0,0,0,0,2.38,0,0,0,0,0,0,0,0,0.621,0,0,2.617,89,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0.666,0,1.222,11,0
0,0,0.32,0,0,0,0.48,0,0,0,0,0,0,0,0,0,0,0.64,0.086,0.057,0,1.698,158,0
0,0,0,0,0,0,0,0,2.32,2.32,2.32,0,0,2.32,0,0,0,0,0.692,0,0,3.312,53,0
0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0.166,0,2.185,59,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
0,0,0,0,0,0,0,0,0.84,0,0.84,0,0,0,0,0,0,0,0.273,0,0,3.571,150,0
0,0,0,0,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0.114,0,0,2.075,110,0
0,0,1.81,0,0,0,1.81,0,1.81,0,0,0,0,0,0,0,0,0,0.316,0,0,1.125,9,0
0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,1.4,0.1,0.1,0,1.682,69,0
0,0.22,0,0,0,0,2.21,0,0.22,0,0,0,0,0.22,0,0,0,0,0.036,0.073,0.146,2.574,224,0
0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,6.25,0,0,0,1.285,9,0
0,0.37,0,0,0,0,3.38,0,0,0,0,0,0,0,0,0,0,0,0.099,0,0,2.125,85,0
0,0,0,0.02,0.02,0,0.19,0.04,0.1,0,0.02,0.97,0,0.02,0.02,0,0.14,0,0.198,0,0.018,2.43,3337,0
0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,4.76,0,0,0,0,0,0,1,6,0
0,0,0,0,0,0,0,0,1.12,0,0,0,0,0,0,0,0,1.12,0,0.204,0,1.214,34,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16,0,0,0,1,9,0
0,0,0,0,0,0,0,0,1.56,1.56,1.56,0,0,1.56,0,0,1.56,0,0.53,0,0,2.533,38,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.34,0,0,0,0,1.259,34,0
0,0,0,0,0.45,0,0.9,0,0,0,0,0.45,0,0,0,0,0,0.45,0.227,0.056,0,5.8,290,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1.438,0,1,7,0
0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,1.25,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.342,0,1.2,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12,3.12,0,0.467,0,1,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181,0,0,1.612,50,0
0,0,0,0,0,0,0,0,0,0,0,0,1.58,0,0,0,0,0,0,0,0,1.464,41,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,9,0
0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0.613,0,1,8,0
0,0,0,0,0,0,0,0,0,0,0,1.81,0,0,0,0,0,0,0,0.153,0,1.933,58,0
0,0,0,0,0,0,0,0,0,0,0,1.44,0,0,0,0.72,0,1.44,0,0.114,0,1.645,51,0
0,0,0,0,0,0,0,0,0,0,0,0,1.88,0,0,1.88,0,0,0.647,0,0,2.8,42,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.166,42,0
0,0,0,0,0,0,0,0,1.72,0.86,0.86,1.72,1.72,0.86,0,1.72,0,1.72,0.27,0.135,0,2.288,103,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.476,0,0,2.318,51,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,9,0
0,0,0,0.68,0,0,0.68,0,1.36,0.68,0.68,0.68,0.68,0.68,0,0.68,0.68,0.68,0.418,0,0,2.102,82,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0
0,0,0,0,0,0,0.22,0,0,0,0,0,0.22,0,0,0,0,0,0,0.24,0,5.397,448,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116,0,0,1.833,22,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.675,0,0,1,4,0
0,0,0.07,0,0.07,0.07,0,0.15,0,0,0,0.15,0,0,0.46,0,0,0.23,0.098,0,0.043,2.013,576,0
0,0,0,0,0,0,0,0,0,0,0,1.01,2.02,0,0,1.01,0,2.02,0,0.376,0,2.31,67,0
0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.888,53,0
0,0,0,0,0,0,0,0,0,0.7,0,1.06,0.7,0,0,0,1.41,0,0.104,0,0,2.108,213,0
0,0,0,0,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327,0,0.109,1.705,58,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
0,0,0,0,0,0,0,0,2.56,0,0,0,0,0,0,0,0,2.56,0.485,0,0,1,11,0
0,0,0,0,0,0,0.95,0,1.91,0.63,0.63,0.95,0.63,0.63,0,0.63,0,0.63,0.304,0,0,2.186,164,0
0,0,0,0,0.63,0,0.63,0,0,0,0,0,0,0,0,0,0,0.63,0.228,0.045,0,8.117,414,0
0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,1.4,14,0
0,0,0,0,0,0,0.51,0,0,0,0,0,0,0,0,0,0,0.76,0.094,0.047,0,1.884,147,0
0,0,0,0,0,0,1.16,0,0,1.16,0,0,1.16,0,0,0,0,0,0.139,0.139,0,1.515,50,0
0,0,0,0,0.58,0,0,0,1.46,0.29,0,0.58,0,0,0,0,0,0,0.018,0,0,251,1506,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121,0.243,0,1,31,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.684,0,2,16,0
0,0,0,0,0.38,0,0.77,0,0,0,0,0,0,0,0,0,0,0.38,0.216,0.162,0,5.07,289,0
0,0,0,0,0,0,0,0,0,0.59,0,0,0,0,0,0,0.29,0,0.141,0,0,1.87,174,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.166,7,0
0,0,0,0,0,0,0,0,1.07,0,0,0,0,0,0,0,0,0,0.37,0.185,0,2.24,56,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234,0,3,15,0
0,0,0,0,0,0,0,0,1.47,0,0,0,0,0,2.94,0,0,0,0.276,0,0,1.379,40,0
0,0,0,0,0,0,0,0,0.27,0.27,0.27,0,0.27,0.27,0,0.27,0,0.81,0.192,0,0,4.608,424,0
0,0,0.76,0,0.08,0,0.25,0,0.08,0,0,0.68,0,0,0,0,0,0,0.205,0,0.024,2.883,715,0
0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0.48,0,1.44,0,1.44,0.48,0,0,0,0,0,0,0,0.48,0,0,0,0.666,0,4.437,142,0
0,0,0,0,0,0,0.14,0,0,0,0.14,1.47,0.59,0,0,0,0,0.29,0.538,0,0,4.454,931,0
0,0,0,0,1.19,0,0,0,1.19,0,0,0,0,0,1.19,0,0,0,0.4,0.2,0,1.461,19,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176,0,0,1.476,31,0
0,0,0,0,0,0,3.07,0,0,0,0,0,0,0,0,0,0,0,0.253,0.253,0,2.172,63,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.407,38,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133,0,0,1.629,44,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.555,64,0
0,0,0,0,0,0,1.06,0,1.06,0,0,0,0,0,0,0,0,0,0.386,0,0,1.705,29,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94,0,0.756,0,1,22,0
0,0,0,0,0,0,0,0.22,0,0,0,0.07,0,0,0,0,0,0,0.174,0,0.023,2.182,659,0
0,0,0,0,0,0,0,0,0,0,0,1.01,0,0,0,0,0,0,0,0,0,3.043,70,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,10,0
0,0,0.09,0,0.09,0,0.98,0.09,0,0,0,0.39,0.29,0.09,0,0,0.09,0,0.096,0.068,0,2.059,593,0
0,0,0,0,0,0,0,0,0.91,0,0,0,0,0,0,0,0,0.91,0.175,0,0,1,18,0
0,0,0,0,0,0,1.49,0,0,0,0,0,0,0,0,0,1.49,0,0,0,0,1.933,29,0
0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,0,0,4,0,0,0,1.111,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0.58,0,0.58,0,0,0.58,0.165,0.082,0,2.674,115,0
0,0,0,0,0,0,1.88,0,1.88,0,0,0,0,0,1.88,0,0,0,0.323,0,0,1,12,0
0,0,0,0,0,0,0,0,6.66,0,0,0,0,0,0,0,0,0,0,0,0,1.285,9,0
0,0,0,0,1.23,0,0,0,2.46,0,0,1.23,1.23,0,0,1.23,2.46,1.23,0.77,0.192,0,1.535,43,0
0,0,0,0,0,0,0,0,1.16,0,0,0,0,0,0,0,2.32,1.16,0.391,0,0,1.384,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.375,19,0
0,0,0,0,0,0,0,0,0,1.96,0,0,0,0,0,0,0,0,0.373,0,0,1.857,26,0
0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0,0,0,0,0,2.16,0,0,0,0,0.43,0,0.717,0.079,0,4.411,300,0
0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,0,0,0,0.153,0,0,1.958,329,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,2.142,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0
0,0,0,0,0,0,0.59,0,0,0,0,0,0,0,0,0,0,0.59,0.212,0.212,0,1.7,68,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373,0.373,0,1.714,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
0,0,0,0,0,0,0,0,0,0,0,0,1.21,0,0,0,0,1.21,0,0.238,0,1,16,0
0,0,0,0,0,0,1.28,0,0,0,0,0,0,0,0,0,0,0,0.196,0,0,1.952,41,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064,0.064,0,3.587,226,0
0,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403,0,2.045,45,0
0,0,0,0,0.49,0,1.23,0,0,0,0,0.24,0,0,0,0,0,0.49,0.147,0.147,0,2.587,282,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,7.416,356,0
0,0,0,0,0,0,0,0,0,2.73,0,0,1.36,0,0,0,0,0,0.475,0,0,3.478,80,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.615,0,0,1.388,25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151,0,1.518,41,0
0.13,0,0.32,0,0,0,0.09,0,0.03,0,0,1.27,0,0,0,0,0.06,0,0.235,0,0.009,2.754,2688,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.54,0,4.54,0,0,0,0,2,16,0
0,0,0,0,0,0,0,0,0.49,0.24,0.24,0.24,0,0.24,0,0.24,0,0.24,0.15,0.037,0,2.367,206,0
0,0,0,0,0,0,0,0,0,0,0,0.64,0,0,0,0,0,0,0.04,0,0,1.677,156,0
0,0,0,0,0,0,0.7,0,0.88,0,0,0.35,0,0,0,0,0,0.53,0.031,0.031,0,1.564,194,0
0,0,0,0,0,0,0,0,2.28,1.14,0.28,0.28,0,0.28,0,0.28,0,0.57,0.292,0.097,0,2.291,307,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,9,0
0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1.222,11,0
0,0,1.11,0,0,0,0.24,0,0.12,0,0,0.12,0,0,0,0,0,0,0.167,0,0.033,3.211,485,0
0,0,0,0,0,0,2.89,0,0,0,0,0.57,0,0,0,0,0,1.73,0,0,0,1.645,51,0
0,0,0,0,0,0,0,0.2,0,0,0,0.3,0,0,0,0,0,0,0.091,0,0,2.161,575,0
0,0,0,0,0,0,0.21,0,0,0,0,0,0,0,0,0.21,0,0,0,0.071,0,6.822,614,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0.131,0,0,1.61,95,0
0,0,0,0,0,0,0,0,0,0,0,1.55,0,0,0.51,0,0,0,0.497,0.082,0,3.525,208,0
0,0,0,1.4,0,0,0,0,0,0,0,1.4,0,0,0,1.4,0,0,0.205,0,0,4.533,68,0
0,0.23,0,0,0,0,0.23,0,0.7,1.17,0.23,0.47,0.23,0.23,0,0.47,0,0.7,0.237,0,0,2.42,334,0
0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.888,53,0
0,0,0,0,0,0,1.6,0,0,0,0,0.32,0,0,0,0,0,0,0.064,0.128,0,1.653,86,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.384,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12,0,0,0,0.344,0,0,1.4,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,1.34,0,0,2.01,0.29,0,0,2.432,90,0
0,0,0.08,0,0,0,0.63,0.08,0,0.08,0,0.21,0.21,0,0,0,0.08,0,0.115,0.044,0.051,1.664,1263,0
0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,7.69,0,0,0,0,0.581,0,1.615,21,0
0,0,0,0,0,0,2.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0.1,0,0,0.1,0,0,0,0.31,0,0.1,0,0,0,0,0.142,0,0.063,2.542,605,0
0,0,0,0,0,0,0,0,4.34,4.34,4.34,0,0,4.34,0,0,0,0,1.111,0,0,3.1,31,0
0,0,0,0,0,0,0.88,0,1.76,0,0,0,0,0,0,0,0,0.88,0.139,0,0,1.763,67,0
0,0,0,0,0,0,0,0,0,0,4.54,0,0,0,0,0,0,0,0,0,0,2,16,0
0,0,0,0,0,0,6.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,13,0
0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
0,0,0,0,0,0,3.31,0,1.32,0.66,0.66,0,0.66,0.66,0,0,0,0.66,0.293,0,0,3.968,127,0
0,0,0,0,0,0,0.29,0,0.29,0.58,0,0,0,0,0,0,0,0,0.22,0,2.038,13.562,434,0
0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0.4,0,0,0,0.1,0,0.03,0,0,0.32,0,0,0,0,0,0,0.148,0,0.01,3.233,1387,0
0,0,0,0,0,0,3.9,0,0,0,0,0,0,0,0,0,0,0,0.137,0.275,0,1.625,39,0
0,0,0,0,0.37,0,0.37,0,0,0,0,0.74,0,0,0,0.37,0,0,0.162,0,0,2.643,193,0
0,0,0,0,0.72,0,0.72,0,0,0,0,0,0,0,0,0,0,0.72,0.298,0.198,0,4,128,0
0,0,0.22,0.02,0,0,0.06,0,0.02,0,0,0,0,0,0.02,0,0,0,0.15,0,0.006,2.838,2078,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,8,0
0,0,0.83,0,0,0,2.5,0,0,0,0,0,0,4.16,0,0,0,0,0.118,0,0,1.475,59,0
0,0,0,0,0,0,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.352,74,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38,0,0.213,0,1.75,49,0
0,0,0,0,0,0,0,0,0.96,0.96,0.48,0,0,0.48,0,0,0,0.48,0.276,0.138,0,1.986,147,0
0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25,17,0
0,0,0,0,0,0,0.17,0,0.53,0.17,0.17,0,0,0.17,0.71,0.17,0.17,0.35,0.309,0,0,2.241,204,0
0,0,0,0,0,0,0,0,0.75,0,0.75,0,0,0,0,0,0,0,0.8,0,0,4.472,161,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12,0,0,0,2.692,35,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,0,1.5,18,0
0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.117,0,0.043,2.272,525,0
0,0,0,0,0,0,0,0,4.54,0,0,4.54,4.54,0,0,0,0,0,1.351,0,0,3.7,37,0
0,0,0,0,0,0,0.33,0.33,0,0,0,0,0,0,0,0,0,0.33,0,0.174,0,2.071,116,0
0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
0,0,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.769,23,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061,0.061,0,1.392,71,0
0,0,0.55,0,0.55,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0.093,0.563,0,2.928,82,0
0,0,0,0,0,0,0,0,0,0,0,1.16,0.29,0,0,0,0,0.14,0.433,0.02,0,4.113,654,0
0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0.24,0.067,0,0,1.98,204,0
0,0,0,0,0,0,0.51,0,1.54,1.03,0.51,0,0,0.51,0,0,0,0.51,0.24,0,0,2.6,130,0
0,0,0.25,0,0,0,0,0,0,0,1.03,0.25,0,0,0,0,0,0.25,0.039,0,0,1.767,99,0
0,0,0,0,0,0,1.85,0,0,0,0,0.46,0.46,0,1.38,0,0,0,0.155,0,0,2.982,167,0
0,0,0,0,0.29,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0.107,0,0,1.22,61,0
0,0,0,0,0,0,1.21,0,3.03,0,0,1.21,1.21,0,0,1.21,0,1.21,0,0,0,1.535,86,0
0,0,0,0,0,0,1.02,0,0,0,0,0,0,0,1.02,0,0,0,0,0,0.142,1.857,65,0
0,0,0,0,0,0,0,0,0,1.94,0,0,0,0,0.97,0,0,0,0.379,0,0,8.125,195,0
0,0,0,0,0,0,2.22,0,0.88,0.88,0,0,0,0,0,0,0,0,0.506,0.05,0,3.772,249,0
0,0,0.82,0,0.08,0,0.16,0,0.08,0,0,0.16,0,0,0,0,0,0.08,0.188,0,0.033,2.816,628,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.869,1.739,0,1,6,0
0,0,0,0,0,0,0,0,1.63,0,0,0,0,0,0,0,0,1.63,0,0,0,1.25,15,0
0,0,0,0.23,0,0,0,0,0,0,0,0.23,0,0,0.23,0.23,0,0,0.063,0.159,0,1.616,173,0
0,0,0,0,0,0,0.51,0,0.51,2.04,0.51,0,0.51,0.51,1.02,0,0,0.51,0.553,0,0,4,216,0
0,0,0,0,0,0,0,0,0,0,0,0,3.75,0,0,0,0,0,0.438,0,0,2.448,120,0
0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0,0,1.16,0,0,0,0,0,0,0,0,1.16,0.393,0,0,1.058,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371,0,2.25,27,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.695,0.347,0,6.137,178,0
0,0,0.99,0,0,0,0,0,0.99,0,0,0.49,0,0,0,0,0,0,0.062,0,0,2.824,161,0
0,0,0,0,0,0,0.97,0,0.97,1.94,0,0,0,0,0,0,0,0,0.261,0,0,2.03,67,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,1.8,9,0
0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0.24,0,0,0,0.74,0,0,0,0,0.24,0,0,2.23,0,0,0,0.046,0.069,0,2.776,622,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0,0.054,0,1.786,134,0
0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0.7,0,0.7,0,0.336,0,2.97,101,0
0,0,0.02,0.02,0,0,0.06,0,0,0.04,0,1.04,0,0,0.04,0,0.06,0.06,0.149,0.014,0,2.35,3006,0
0,0,0,0,0,0,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0.211,0,1.38,29,0
0,0,0,0,0,0,0,0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,3.333,10,0
0,0,0,0,0.8,0,0.8,0,0.8,0,0,0,0,0,0.8,0,0,0.8,0.45,0,0,1.2,30,0
0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0.501,0,0,3.983,239,0
0,0,0,0,0,0,0,0,4.16,0,0,0,0,0,0,0,0,4.16,0,0,0,1.333,12,0
0,0,0,0,0,0,0.9,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,3.472,125,0
0,0,0,0,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0.374,0,0.124,1.974,77,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.607,45,0
0,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254,0,0,3.606,357,0
0,0,0,0,0,0,0,0,0,0,0,0.56,0,0,0,0,0,0,0.18,0,0,1.523,160,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.142,60,0
0,0,0,0,0,0,0,0,0,0,0,0.48,0.48,0,0,0,0,0,0.057,0,0,6.526,248,0
0,0,0,0,0,0,0,0,0,0,0,0.72,0,0,0,0.36,0,1.08,0,0.062,0,1.414,116,0
0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0,0,0,3.7,7.4,0,0,0,7.4,0,0,0,0,0,0,3.875,31,0
0,0.04,0.04,0,0.08,0,0.2,0,0,0,0,0.65,0,0.04,0.08,0,0.16,0,0.243,0.033,0,2.747,1995,0
0,0,0,0,0,0,0,0,0.09,0,0.19,0,0,0.09,0,0,0,0,0.046,0,0,4.413,1399,0
0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0.95,0.172,0,0,1.263,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,1,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334,0,0,3.333,60,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0
0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0.71,0.126,0.021,0,1.198,145,0
0,0,0,0,0,0,0,0,0,0,0,1.78,0,0,0,0,0,0,0,0,0,1.406,45,0
0,0,0,0,0,0,0,0,0,0,0,0.89,0.44,0,0,0,0,1.34,0,0,0,2.362,137,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56,0,0,0,3.333,20,0
0,0,0,0,0,0,2.56,0,0.64,0,0,0,0,0,0,0,0,0,0.234,0.058,0,1.068,47,0
0,0,0,0,0,0,0,0,0,0,0,0.27,0.27,0,0,0.27,0,0.27,0.188,0,0,1.745,89,0
0,0,0,0,0,0,0,0,0,0.49,0.49,0,0,0,0,0,0,0,0.119,0,0,2.135,126,0
0,0,0,0,0,0,0,0,0.48,0.48,0,0.48,0,0,0,0.48,0,0.97,0.55,0.078,0,2.552,171,0
0,0,0,0,0,0,0,0,0.67,0,0,0,0.67,0,0,0,4.4,0,0,0,0,3,348,0
0,0,0,0,0,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0.064,0,0,1.27,61,0
0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,1.88,0,1.88,0,0,0,0,0,0,0,0,0,0.366,0,0,1.307,17,0
0,0,0,0,0,0,0,0,0,0,0,0.37,0.37,0,0,0.37,0,0.75,0,0,0,2.023,85,0
0,0,0,0,0,0,0,0,0,1.66,0,0,3.33,0,0,0,0,0,0.167,0.167,0,1.533,46,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.505,0,2.375,19,0
0,0,0,0,0,0,0,0,0,0,1.28,0.85,0,0,0.85,0,0,0,0,0,0,2.161,294,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.888,35,0
