@relation spambase

@attribute Word_freq_make numeric
@attribute Word_freq_our numeric
@attribute Word_freq_over numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_will numeric
@attribute Word_freq_report numeric
@attribute Word_freq_free numeric
@attribute Word_freq_business numeric
@attribute Word_freq_credit numeric
@attribute Word_freq_font numeric
@attribute Word_freq_000 numeric
@attribute Word_freq_money numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_hpl numeric
@attribute Word_freq_650 numeric
@attribute Word_freq_labs numeric
@attribute Word_freq_415 numeric
@attribute Word_freq_85 numeric
@attribute Word_freq_1999 numeric
@attribute Word_freq_direct numeric
@attribute Word_freq_original numeric
@attribute Word_freq_project numeric
@attribute Word_freq_re numeric
@attribute Char_freq3 numeric
@attribute Char_freq4 numeric
@attribute Char_freq5 numeric
@attribute Capital_run_length_total numeric
@attribute Spam {1,0}

@data
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0
0,0.28,0,0,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0.56,0,0,0,0,0,0,0,160,0
0,0,0,0,0.82,0,0,1.64,0,0,0,0,0.27,0,0,0,0,0,0.27,0,0,0,0,0,0.045,0,85,0
0.77,0.25,0,0,1.28,0,0,0,0,0,0,0,0.25,2.57,0,0,0,0,0.25,0,0,0,0,0,0.039,0,237,0
0,0,0,0,0,0,0,0,0,0,0,0,1.19,1.19,2.38,0,0,0,0,0,0,0,0,0,0,0,98,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,3.75,0,0,0,0,0,0,0,1.25,1.25,1.25,0,0,0,0,0,0,0,0,0,0,0,69,0
0,0,0,0,1.58,0,0,0,0,0,0,0,1.58,3.17,0,0,0,0,0,0,0,0,0,0,0,0,20,0
0,0.64,0,0,1.91,0,0.16,0,0,0,0,0,0,0.32,0,0,0,0,0,0.16,0,0,0.32,0,0,0.055,196,0
0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66,0,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08,0,0,0,0,0,0,0,50,0
0,0.34,0,0,0.23,0,0,0,0,0,0.34,0,0,0,0,0,0,0,0.23,0,0,0,0,0,0.017,0.068,499,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.954,0,73,0
0,0,0,0,0,0,0,0,0,0,0,0,2.04,2.04,2.04,2.04,2.04,2.04,0,2.04,0,0,0,0,0,0,43,0
0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164,0,32,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0
0,0,0.16,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0.16,0,0.149,0,244,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23,0,19.131,0,53,0
0,0,0,0,0,0,0,0,0,0,0,0,1.26,1.26,2.53,1.26,0,1.26,0,0,0,0,1.26,0,0.208,0,51,0
0,0,0.17,0,0.17,0,0.08,0,0,0,0,0.08,0,0,0,0,0,0,0.08,0,0,0,0,0,0.012,0.012,605,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,60,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,1.74,1.16,1.74,1.16,0.58,0.58,0.58,0.58,0.58,0,0.58,0,0,0,140,0
0.34,0,0,0,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0
0,0,0,0,0,0,1.38,0,0,0,0,0,0,0,0,0,0,0,1.38,0,0,0,1.38,0,0,0,35,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43,0,0,0,0,0,0.285,0,47,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0.55,0,0,0,0,0,0,0,0,0,0,0,1.11,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0,0.55,0.091,0,0,108,0
0,0.23,0,0,0,1.43,0,0.23,0,0,0,0,0.23,0,0,0,0,0,0.23,0,0,0,0,0,0.117,0,683,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84,0,0,0,0,0,0,0,19,0
0,0,0,0,0,0,0,0,0,0,0,0,1.87,1.87,1.87,1.87,0.62,1.87,1.87,0.62,0.62,0,1.87,0.57,0,0,141,0
0,0,0,0,0,0,0,0,0,0,0,0,0.64,0,0,0,0,0,0.64,0,0,0,1.29,0,1.16,0,103,0
0.23,1.17,0,0,1.41,0,0,0.11,0,0,0.11,0,1.29,0.11,0,0.23,0,0,0.11,0,0,0,0.23,0,0,0,162,0
0,0,0,0,0,0,0,0,0,0,0,0,0.72,0,0,0,0,0,0.72,0,0,0,0,0,0,0,107,0
0,0,0,0,0,0,0,0,0,0,0,0,2.66,1.33,1.33,1.33,0,1.33,0,0,0,0,0,0,0.144,0,39,0
0.2,0.2,0,0,1,0,0,0,0,0,0,0,2.61,1.2,0.4,0,0,0.4,0.8,0,0,0,0,0.061,0,0,308,0
0,0,0,0,0,0,0,0,0,0,0,0,5.86,2.75,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0,0.68,0.11,0.055,0.055,244,0
0.09,0,0.09,0,0.76,0,0,0.38,0,0,0,0,2.66,0,0,0,0,0,0.09,0.47,0,0,0,0,0.013,0.12,577,0
0,0,0,0,0,0,0,0,0,0,0,0,0.86,0.86,1.73,0.86,0,0.86,0,0,0,0,0,0,0,0,47,0
0,0,0,0,0.46,0,0,0,0,0,0,0,0.46,0,0,0,0,0,0.92,0,1.38,0,1.38,0.149,0,0,132,0
0,0.24,0,0,0.72,0,0.48,0.48,0.24,0,0,0,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,464,0
0.36,0,0,0,0.72,0,0,0,0,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0.063,0.126,123,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,0,16,0
0,0,0,0,4.58,0,0,0.91,0,0,0,0,1.83,0,0,0.91,0,0,0,0,0,0,0,0,0.249,0,67,0
0,0,0,0,0,0,0,0,0,0,0,0,7.14,3.57,3.57,3.57,0,3.57,0,0,0,0,0,0,0.24,0,27,0
0,0.84,0,0,1.96,0,0,0,0,0,0,0,1.4,0.84,0,0.84,0,0,0.56,0,0,0,0.28,0,0,0,97,0
0,0.7,0,0,0.52,0,0,0,0,0,0,0,0.52,0.35,0.17,0.17,0.17,0.17,0.17,0.17,0,0,0.17,0,0.057,0,162,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0.27,0,0.27,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0,55,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
0,0,0,0,2.19,0,0,0,0,0,0,0,1.09,1.09,2.19,0,0,0,0,0,0,0,0,0,0,0,133,0
0,0,0,0,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.282,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,5,0
0,0,0,0,1.07,0,0,0,0,0,0,0,2.15,3.22,2.15,0,0,2.15,0,0,0,0,0,0,0,0,55,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.389,0,29,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217,0,67,0
0,0.89,0.13,0,0.13,0,0,0.96,0,0,0,0,1.1,0,0,0,0,0,0.13,0,0,0,0.34,0,0,0.085,617,0
0,0.31,0,0.31,0.31,0,0,0,0,0,0,0,0,0,0,0,0.63,0,0.31,0,0,0,0.63,0.102,0,0,259,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136,0,0,150,0
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0
0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,0,0.047,0,147,0
1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0
0,0,0,0,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0
0,0,0,0,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,18,0
0,0,0,0,1.1,0,0,1.24,0,0,0,0,3.17,0,0,0,0,0,0.41,0,0,0,0,0,0,0,322,0
0,0.46,0,0,0,1.39,0,0.23,0,0,0,0,0.46,0,0,0,0,0,0.23,0,0,0,0,0,0.09,0,666,0
0,1.85,0,0,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,1.6,0,1.6,0.128,0,0,83,0
0,0,0,0,0,0,0,0,0,0,0,0,3.7,3.7,0,0,0,0,0,0,0,0,0,0.645,0,0,26,0
0,0.38,0,0,2.28,0,0,0,0,0,0,0,1.14,0.76,0,1.14,0,0,0,0,0,0,0,0,0,0,46,0
0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0.09,0,0.36,0,0,0.27,0,0,0.09,0,3.2,0,0,0,0,0,0,0,0.09,0,0,0,0,0.125,641,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.048,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0.15,0.3,0.15,0,0.6,0,0,0,0,0,0.05,0,0.2,0,0,0,0,0.15,0.35,0,0,0.05,0,0,0.073,0,1026,0
0,0,0,0,2.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444,0,28,0
0,0,0,0,6.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.645,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,2.22,0,4.44,0,0,4.44,0,0,0,0,0,0,0,0,68,0
0.12,0,0,0,0.38,0,0,0,0,0,0,0,0.64,0.76,0,0,0,0,0,0,0,0,0,0.036,0,0.036,491,0
0.04,0.04,0.04,0,1.03,0,0,0,0,0,0,0,0.04,0,0,0.14,0,0,0.24,0,0.04,0,0,0.013,0,0,1787,0
0,0,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21,0,0,0,1.21,0,0,0,45,0
0,0.44,0,0,0.88,0,0,0,0,0,0,0,1.76,1.32,0.44,0.44,0.44,0.44,0.88,0.44,0.88,0,0.88,0.073,0,0,133,0
1.17,0,0,0,1.17,0,0,0,0,0,0,0,3.52,2.35,0,0,0,0,0,1.17,0,0,0,0,0.414,0,14,0
0,0,0,0,0,0.74,0,0.37,0,0,0,0,0,0,0,0,0,0,1.11,0,0,0.37,0,0,0,0,196,0
0,0,0,0,0.56,0,0,0,0,0,0,0,0.56,0.56,1.12,0,0,0,0,0,0,0,1.12,0,0,0,92,0
0,0,0,0,0,0,0,0,0,0,0,0,1.75,0.87,1.75,0.87,0.87,1.75,0,0.87,0,0,0.87,0,0.107,0,81,0
0.12,0,0.25,0,0.12,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0.25,0,0.023,0,131,0
0,0,0,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243,0,31,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0,11,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,112,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237,0,62,0
0,0.34,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0,0,0,0,0,0,85,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0.29,1.62,0,0,0.73,0,0.07,0.81,0,0,0,0,0.95,0,0,0.07,0,0,0.07,0,0,0,0.07,0,0,0.01,243,0
0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,1.53,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0,0.76,0,0.339,0,78,0
0.71,1,0.14,0.14,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,168,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0
0,0,0,0,0,0,0,1.48,0,0,0,0,2.96,0,0.74,0,0,0,0,0,0,0,0,0,0,0.105,69,0
1.03,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,41,0
0.03,0.09,0.05,0,0.09,0,0.01,0.01,0.01,0,0,0,0.56,0.58,0,0,0,0,0.49,0,0.01,0.07,0,0.063,0,0.005,3334,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,0,0,0,3.03,0,0,0,25,0
0,0,0,0,1.49,0,0,0,0,0,0,0,2.23,0.74,0,0.74,0,0,1.49,0,0,0,0,0,0,0,140,0
0,0,0,0,1.31,0,0,0,0,0,0,0,2.63,2.63,1.31,1.31,1.31,1.31,1.31,1.31,1.31,0,2.63,0.203,0,0,71,0
0,0,0,0,0,0,0,0,0,0,0,0,4.7,2.35,0,0,0,0,1.17,0,1.17,0,0,0.193,0,0,77,0
0.86,0,0,0,2.6,0,0,0,0,0,0,1.73,0,0,0,0,0,0,0,0,0,0.86,0,0,0,0,23,0
0,0,0,0,3.79,0,0,0,0,0,0,0,3.79,2.53,1.26,1.26,0,1.26,0,0,0,0,0,0,0.147,0,53,0
0,0,0,0,1.4,0,0,0.7,0,0,0,0,0,0,0,0,0,1.4,0,2.11,0,0,0,0.066,0,0,377,0
0,0.69,0,0,0,0,0,0,0,0,0,0,2.08,0.69,0,0,0,0,0.69,0,0,0,0,0,0.284,0.094,60,0
0,0.28,0.28,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0,0,0,128,0
0,0,0,0,0,0,0,0,0,0,0,0,1.01,0,0,0,0,0,0,0,0,0,0.5,0,0,0.161,137,0
0,0,0,0,3.52,0,0,0,0,0,0,0,0,1.17,0,1.17,0,0,0,0,0,0,0,0,0,0,54,0
0.33,0.33,0,0,0,0,0,0,0,0,0,0,1.34,1,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0.33,0.059,0,0,122,0
0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,0,0,0,0,348,0
0,0,0,0,0,0,0,0,0,0,0,0,1.33,0,1.33,0,0,0,0,0,0,0,0,0,0,0,52,0
0,0,0,0,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0
0.09,0,0.09,0,0.09,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034,0,306,0
0,0,0,0,3.57,0,0,0,0,0,0,0,3.57,3.57,0,0,0,0,0,0,0,0,0,0,0,0,17,0
0,0.22,0.22,0,0.9,0,0,0,0,0,0,0,0.67,0,0.67,0,0,0.67,0,0,0,0,0,0,0,0.024,359,0
0,1.06,0,0,1.06,0,0,0,0,0,0,0,1.06,1.06,0,0,0,0,0,0,0,3.19,0,0,0,0,28,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
0,0,0,0,0.86,0,0,0,0,0,0,0,3.47,0,0,0,0,0,0.86,0,0,0,0,0,0,0,72,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,0,0,0,10,0
0,0,0,0,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.376,0,80,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0.29,0.29,0,0,0.88,0,0,0,0.29,0,0,0,0.29,0.29,0,0,0,0,0.29,0,0,0,0,0,0.113,0.265,208,0
0,0,0,0,0.61,0,0,0,0,0,0,0,1.22,0.61,0.61,0.61,0.61,0.61,1.84,0.61,1.84,0,1.84,0.094,0,0,169,0
0,0,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0
0,0,0,0,0,0,0,0,0,0,0,0,6.89,3.44,0,3.44,0,1.72,0,0,0,0,0,0,0,0,54,0
0,0.51,0,0,0.51,0,0,0,0,0,0,0,2.07,2.07,0,0,0,0,1.55,0,0,0,0,0,0.082,0,208,0
0,0,0,0,0.45,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,40,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.28,0,0,0,5,0
0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0.324,0,56,0
0,0,0,0,3.63,0,0,0,0,0,0,0,0.9,3.63,0,0,0,0,1.81,0,0,0,0,0,0.153,0,58,0
0.78,0.39,0,0,0,0,0,0,0,0,0,0.39,0,0,0,0,0,0,0,0,0,0.39,0,0,0,0,42,0
0,0,0,0,0,0,0,0,0,0,0,0,1.97,1.72,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0,0.24,0.075,0.037,0,206,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0
0,1.75,0,0,0,0,0,0,0,0,0,0,0.87,0.87,0,0,0,0,0.87,0,0.87,2.63,0.87,0.156,0,0,44,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0.168,0.168,0,43,0
0.21,0.63,0,0,0,0,0.84,0,0,0,0.21,0,0,0,0,0,0,0,0.21,0,0,0,0,0,0.374,0.062,405,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81,0,0.81,0,1.62,0.137,0,0,36,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0.62,0,0,1.25,0,0,0,0,0,0,0,1.57,1.57,0,0,0,0,0.31,0,0,0,0.62,0.109,0,0.054,107,0
0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0.487,0,55,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0.8,0.8,0,0,0,57,0
0,0.57,0,0,1.71,0,0,0,0,0,0,0,1.71,0.57,0.57,0.57,0,0.57,0,0,0,0,0,0,0,0,111,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21,0,1.21,0,1.21,0.1,0,0,86,0
0,0.59,0,0,2.38,0,0,0,0,0,0,0,1.78,1.19,0.59,0.59,0,0.59,0,0,0,0,0,0,0.088,0,81,0
0,0,0,0,1.41,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,2.12,0,0,0,0.066,0,0,375,0
2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0
0.16,0,0,0,0.67,0,0,0.5,0.16,0,0,0.08,1.34,0.58,0,0.08,0,0,1.34,0,0,0.08,0,0.06,0,0.012,1655,0
0,0,0,0,0.13,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0,0,0.26,0,0.193,0,559,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0.26,0.52,0,0,0.26,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0.52,0,0,0,0,0,0.038,0,202,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88,0,0,0,0,0,0,0.277,0,51,0
0,0.54,0,0,0,0,0,0,0,0,0,0,0.54,0.54,0,0,0,0,0,0,0,0,1.09,0.091,0.091,0,40,0
0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0.36,0.36,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72,0,0.36,0,1.08,0.062,0.062,0,116,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,0,0,0.86,0,0.152,0,52,0
0.37,0.37,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0,0.74,0.029,0.029,0.029,387,0
0,0.11,0,0,0,0.23,0,0.11,0,0,0.11,0,3.45,0,0,0,0,0,0.11,0,0,0,0,0,0,0.078,508,0
0,0,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63,0,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,2.29,1.14,3.44,0,0,2.29,0,0,0,0,0,0,0,0,82,0
0,0,0,0,0,0,0,0,0,0,0,0,3.51,2.34,2.34,1.17,0.58,1.17,0.29,0.58,0.29,0,0.58,0.045,0,0,373,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,9.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,356,0
0.41,0,0.82,0,1.23,0,0,0,0,0,0,0,3.3,0,0,1.65,0,0,0,0,0,0.41,0,0,0,0,113,0
0,0,0.32,0,1.6,0.32,0,0,0,0,0,0,0.32,0.32,0.32,0,0,0,0,0,0,0,0,0,0,0,262,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,3.44,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72,0,0,0,0,0,0,0,33,0
0,1.54,0,0,0.51,0,0.51,0,0,0,0,0,0.51,0.51,0.51,0.51,0,0.51,0.51,0,0,0,0,0,0.079,0,77,0
0,0,0.13,0,0.54,0,0,0.68,0,0,0,0,1.9,0.13,0,0,0,0,0.27,0,0,0,0,0,0,0,473,0
0,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
0.09,0,0.09,0,0.29,0,0,0,0,0,0,0,0.58,0.68,0,0,0,0,0,0,0,0,0,0.053,0,0.026,726,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0.19,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0.19,0,0,0,0,0,0,0,205,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84,0,0,0,4,0
0,1.51,0,0,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51,0,0,0,0,28,0
0,0,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0,0,0,0,69,0
0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0.11,0,0,0,0,0,0,0,651,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16,0,1.458,0,16,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0
0,0,0,0,0,0,0,0,0,0,0,0,7.69,2.56,0,0,0,0,0,0,0,0,0,0,0,0,24,0
0,0.68,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0,0,0,0,0,0,0,0.34,0,0,0,141,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
