@relation spambase

@attribute Word_freq_remove numeric
@attribute Word_freq_internet numeric
@attribute Word_freq_order numeric
@attribute Word_freq_receive numeric
@attribute Word_freq_business numeric
@attribute Word_freq_000 numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_hpl numeric
@attribute Word_freq_415 numeric
@attribute Word_freq_parts numeric
@attribute Word_freq_direct numeric
@attribute Word_freq_cs numeric
@attribute Word_freq_meeting numeric
@attribute Word_freq_original numeric
@attribute Word_freq_edu numeric
@attribute Word_freq_conference numeric
@attribute Char_freq5 numeric
@attribute Char_freq6 numeric
@attribute Capital_run_length_longest numeric
@attribute Spam {1,0}

@data
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067,30,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,2.2,2.2,0.73,0,0.73,0,0.73,0.73,0,0,0,0.111,12,0
0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,2.88,0.96,0.48,0,0.48,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133,33,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0.99,0.33,0,0,0,0,0,0,0,0,0,0,19,0
0,0,0,0,0,0,0,0,0,0,0,0,3.27,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
0,0,0,0,0,0,16.66,0,0,0,0,0,0,0,0,0,0,0,20,0
0,0.08,0.02,0,0.08,0,0,0,0,0,0,0.17,0.04,0,0.27,0.02,0,0.002,46,0
0,0,0,0,0,0,0.72,6.56,0,0,0,0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,0,0,0,0,0,3.63,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,9,0
0,0,0,0,0,0,0,0,0,0,0,0,1.98,0,0,0,0,0,4,0
0,0,0,0,0,0,0.19,0,0,0,0,0,0,0,15.35,0,0,0,15,0
0,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0.19,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0.54,0,0,2.18,2.18,0,0,0,0,0,0.54,0,0,0,0,34,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0
0,0,0,0,0,0,1.07,0,0,0,0,0,0,0.53,0,1.07,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0.94,0,0,0,0.56,0.66,0,0,0,0,0,0,0,0,0.025,0,87,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0,0,0.058,122,0
0,0,0,0,0,0,0.97,0.97,0,0,0,0,0.97,0,0,0,0,0,75,0
0,0,0.29,0,0.29,0,0.59,0,0,0,0,0,2.69,0,0,0,0,0.235,121,0
0,0,0,0,0,0,0,0,0,0,0,0,0.88,0,1.76,0,0,0,5,0
0,0,0,0,0,0,0.42,0.42,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,1.41,1.06,0.35,0,0.35,0,0,0.35,0,0,0,0,12,0
0,0,0,0,0,0,2.18,0,0,0,0,0,0,0,0,0,0,0,18,0
0,0,0,0,0,0,0,0,0,0,0,2.5,1.25,1.25,2.5,0,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,8,0
0,0.09,0,0.09,0.27,0.09,3.2,0,0,0,0,0,0,0.09,0,0,0.125,0,21,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0.06,0.06,0.12,0.18,0,1.99,0.42,0,0,0,0,0.06,0,0,0.24,0.008,0.016,27,0
0,0,0,0,0,0,1.62,1.08,0.54,0,0.54,0,0,0.54,0,0,0,0,13,0
0,0,0.25,0,0,0,0.77,0.25,0,0.25,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0.41,0,2.07,0,0,0,0,0,0,0,0,0,0.043,0,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0.37,0,0,0.37,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,15,0
0,0.12,0,0.25,0.12,0.12,2.51,0,0,0,0,0,0,0,0,0,0,0,25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0.86,0,0,0,0,0,0,0,0,0,0,42,0
0,0,0,0,0.06,0,3.47,0,0,0,0,0,0,0.13,0,0.13,0.018,0,26,0
0,0,0,0,0,0,0,0,0,0,0,2.32,0,0,2.32,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0,0,0,47,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0.44,0,0.04,0,0.39,0.44,0,0.08,0,0,0,0.04,0,0,0.011,0,64,0
0,0,0,0,0,0,1.43,1.15,0.28,0,0.28,0,0,0.43,0.28,0,0,0,12,0
0,0,0,0,0,0,0.64,0.64,0.64,0,0,0,0,0.64,0,0,0,0,22,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22,0,0.277,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0.14,0,0,0,0,2.48,1.6,0,0,0,1.16,0,0,3.07,0,0,0,52,0
0,0,0.11,0,0,0,0.23,0,0.11,0,0,0,0,0,0,0,0.075,0,38,0
0,0,0,0,0,0,1.32,0.88,0.44,0,0.44,0,0,0,0,0,0,0.207,40,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216,7,0
0,0,0,0,0,0,2.31,0,0,0,0,0,0,0,0,0,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,3.14,0.39,0.39,0,0.39,0,1.96,0.78,0,0,0,0,16,0
0,0,0,0,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,15,0
0.25,0,0,0.25,0,0,0,0,0,0,0,0.25,0,0,0.25,0,0,0.165,13,0
0,0,0,0,0.76,0,2.3,0.76,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,9.52,4.76,4.76,0,4.76,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0
0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,1.58,1.58,0,0,0,0,0,0,0,0,0,0,6,0
0,1.17,0,0,0,0,0,4.7,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,1.74,1.74,0,0,0,0,0,0.43,0,0,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,2.15,0,0,1.07,0,0,0,7,0
0,0,0,0,0,0,2.63,1.31,1.31,0,1.31,0,0,1.31,0,0,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,28,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0.14,0,0.14,0,0.14,0.57,0,0,0,0,0,0,0,0.14,0,0,24,0
0,0,0,0,0,0,0.64,0.64,0,0,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1.02,0,0,0,0.68,0.79,0,0,0,0,0,0,0,0,0.032,0,32,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0.87,0.87,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.925,16,0
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16,0,0,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,4.08,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0.72,0,0,0,0,0.36,0,0,0.36,0,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0
0,0.59,0,0,0,0,1.19,0.59,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0,0.055,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,1.94,0.97,0,0,0,0,0,0,0,0,0,0,15,0
0,0,0,0,0,0,1.25,1.25,0,0,0,0,0,0,1.25,0,0.204,0,15,0
0,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0.056,21,0
0,0,0,0,0.7,0,0,0,0,0,2.11,0,0,0,0,0,0,0,200,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,1.69,0.84,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,1.65,0.82,0.13,0,0.13,0,0.41,0.13,0,0.27,0,0,34,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,1.47,0,0,0,0,0,0,0,0,0,0,0,15,0
0,0,0,0,0,0,1.78,1.19,0,0,0,0,0,0,0,0,0,0,10,0
0,0.23,0,0,0,0,1.84,0.23,0,0,0,0,0,0,0,0,0.031,0,19,0
0,0,0,0,0,0,5.68,4.16,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0.85,0.42,0.42,0,0.42,1.7,0,0.42,1.28,0,0,0,15,0
0,0,0,0,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0
0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0.34,0,0,0.34,0,0,0,5,0
0,0,0,0,0,0,2.04,1.02,0,0,0,0,0,0,0,0,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,0,0,0,47,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0.4,0,0,0,0.47,0.5,0,0,0,0.07,0,0,0,0,0.01,0,66,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026,28,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,2.18,1.45,0,0,0,0,0,0.72,0,0,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,1.81,0,0,0,0,0,8,0
0,0,0,0,0,0,6.25,3.12,3.12,0,3.12,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0.127,11,0
0,0,0,0,0.62,0,1.87,0.62,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,7.4,0,0,0,0,1.503,16,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1.07,1.07,0,0,0,0,0,1.07,0,0,0,0,12,0
0,0,0,0,0,0,2.71,1.63,0.54,0,0.54,0,0,0,0,0,0,0,35,0
0,0,0.15,0.3,0,0,0,0,0,0,0,0,0,0,0.61,0.15,0,0,20,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,43,0
0,0,0,0,0,0,3.17,0,0,0,0,0,0,0,1.58,0,0,0,14,0
0,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0.19,0,0,9,0
0,0,0,0,0,0,2.01,1.5,0,0,0,0,0,0,0,0,0,0.168,15,0
0,0,0,0,0,0,1.36,1.36,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,4.65,2.32,2.32,0,2.32,0,0,0,2.32,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0.08,0.08,0.17,0.26,0,1.93,0.52,0,0,0,0,0,0,0,0,0,0,20,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,1.42,0.94,0,0,0,0,0,0,0,0,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.45,0,0.46,0.153,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.441,43,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
0,0,0,0,0.28,0,3.12,0,0,0,0,0,0,0.14,0,0,0,0,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126,0,35,0
0,0,0,0,0,0,0,0.81,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,1.01,0.5,0.5,0,0.5,0,0,0.5,0,0,0,0,11,0
0,0.15,0.15,0.15,0,0,0.46,0.15,0,0,0,0,0,0,0,0,0,0,58,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099,59,0
0,0,1.12,0,0,0,0.62,0.74,0,0,0,0,0,0,0,0,0.034,0,41,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,43,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057,70,0
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0
0,0,0,0,0.71,0,4.62,0,0,0,0,0,0,0.35,0,0,0,0,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08,0,0,0,27,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
0,0.1,0,0,0,0,0.87,0,0,0,0,0,0,0,0,0,0.031,0,12,0
0,0,0,0,0,0,2.31,0.46,0,0,0,0,1.38,0,0,0,0,0,28,0
0,0,0,0,0,0,0,0,0,0,0,0.86,2.58,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,5.45,0,0,0,0,0,0,0.94,0,0,0,0,19,0
0,0,0,0,0,0,1.29,0.64,0.64,0,0.64,2.26,0,0.64,1.94,0,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,3.84,0,0,0,0.719,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.79,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,4.7,2.35,0,0,0,0,0,0,0,0,0,0,21,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,2.56,1.28,1.28,0,1.28,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0.8,0,0,0,0,0,1.6,0,0,0,0,0,28,0
0,0,0.87,0,0,0,0.58,0.68,0,0,0,0,0,0,0,0,0.041,0,41,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,1.81,0.45,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056,23,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91,0,0,0,4,0
0,0.99,0,0,0,0,1.98,0.49,0,0,0,0,0,0,0,0,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,3.22,0,0,3.22,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0.89,0,0,0.89,0,0,0,16,0
0,0,0.66,0,0,0,2,1.33,0.66,0,0.66,0,0,0.66,0,0,0,0,12,0
0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,37,0
0,0,0,0,0,0,5.86,2.75,0.68,0,0.68,0,0,0.68,0,0,0.055,0,15,0
0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039,3,0
0,0,0.71,0,0,0,0.55,0.63,0,0,0,0,0,0,0,0,0.021,0,42,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0.23,0,0.23,0,0.23,0,0,0,0,0,1.9,0,0,0,0,0.164,160,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0.22,0,0,0,0,0.44,0.22,0.22,0,0.22,0,0.22,0.22,0.44,0,0.033,0,12,0
0.04,0.04,0.04,0.12,0,0,0,0,0,0,0.04,0,0.08,0,0.28,0.89,0,0.016,86,0
0,0,1.02,0,0,0,0.56,0.68,0,0,0,0,0,0,0.11,0,0.03,0,81,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,4.34,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,2.69,1.54,0.19,0,0.19,0.38,0,0.38,0,0.19,0,0,45,0
0,0,0,0,0,0,2.29,0,0,0,0,0,0,0,0,0,0,0,53,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,3,0
0,0.19,0,0,0.52,0.39,3.23,0,0,0,0,0,0,0,0,0,0.063,0,25,0
0,0,0,0,0,0,0.37,0.37,0,0,0,0,0.37,0,0,0,0,0,11,0
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,4.16,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0.29,0,0.29,0.58,0,0.87,0,0,0,0,0,0,0,0,0,0.037,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,4.54,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136,28,0
0,0.28,0,0,0.18,0.09,0,0,0,0,0.09,0,0,0,0.09,0,0,0.042,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31,0,0,0,55,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13,0,0,0.409,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
0,0,0.5,0,0,0,0.62,0.67,0,0,0,0,0,0,0,0,0.016,0,47,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,3.37,1.4,0.28,0,0.28,0,0.28,0.56,0,0,0,0,15,0
0,0,0,0,0,0,2.38,2.38,0,0,0,0,0,0,0,0,0.809,0,11,0
0,0,0,0,0,0,1.38,1.38,0,0,0,0,0,1.38,0,0,0,0,12,0
0,0,0.51,0,0,0,0.96,1.02,0,0,0,0,0,0,0,0,0.016,0,38,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0.6,0,0,0,0,0,0,0,0.6,0.3,0,0,0.042,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,2.43,1.21,0.09,0,0.09,0.56,0,0.18,2.24,0.09,0,0,51,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,3.44,3.44,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0.46,0,0,0,0,0.92,0.46,1.38,0.92,0,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0,18,0
0,0,0,0,0,0,0,0,0,0,0,4.28,0,0,0,0,0,0,7,0
0,0,0,0,0.32,0,0.32,0.32,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,0.05,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,7.6,2.17,1.08,0,1.08,0,0,1.08,0,0,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0
0,0,0,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0.087,0.087,24,0
0,0,0,0,0,0,0.36,1.28,0,0,0,0,0,0.18,0,0,0,0,51,0
0,0,0,0,0,0,0,0,0,0.29,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0.12,0.25,2.26,0.38,0,0,0,0,0,0,0,0.12,0.055,0,25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,3.73,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.27,0,0,0.68,0,1.9,0.13,0,0,0,0,0,0,0,0,0,0,21,0
0,0,0,0,1.48,0,2.96,0,0,0,0,0,0,0,0,0,0.105,0.105,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0.71,0,0,0.71,0.062,0,6,0
0,0,0,0,0,0,0.54,0.54,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,1.81,2.11,0,0,0,2.11,0,0,2.11,0,0,0,18,0
0,0,0,0,0,0,2.22,2.22,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,47,0
0,0,0,0,0,0,0.59,0.59,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0.031,0,7,0
0,0,0,0.14,0.52,0.22,2.23,0.07,0,0,0,0,0,0.07,0,0,0.02,0,24,0
0,0,0,0,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,2.77,2.22,0.55,0,0.55,0,0,1.11,0,0,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
