@relation satimage

@attribute Sp14 numeric
@attribute Sp21 numeric
@attribute Sp23 numeric
@attribute Sp28 numeric
@attribute Sp29 numeric
@attribute Sp36 numeric
@attribute Sp38 numeric
@attribute Sp42 numeric
@attribute Sp46 numeric
@attribute Sp47 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
94,89,72,101,112,85,111,93,88,111,3
65,115,101,72,89,98,75,68,76,99,3
89,109,89,92,108,90,106,89,93,106,3
104,120,97,88,125,102,121,92,88,116,3
76,106,83,88,102,91,112,88,88,107,3
83,99,83,86,100,85,103,87,87,99,3
88,103,85,88,107,83,104,86,86,104,3
90,108,86,89,106,87,106,88,92,111,3
87,102,83,88,107,85,111,88,88,103,3
79,98,79,80,95,78,103,84,79,99,3
92,111,87,95,113,89,112,92,92,112,3
85,107,88,88,103,87,104,86,86,109,3
85,100,81,87,103,79,111,93,89,106,3
87,111,90,88,111,87,107,88,92,103,3
79,99,75,82,100,78,103,83,83,95,3
90,103,94,70,88,87,94,68,57,81,3
89,109,89,92,108,90,106,93,93,111,3
86,108,90,89,111,87,106,88,88,102,3
76,89,72,80,99,74,99,84,84,95,3
101,106,94,88,115,94,112,84,76,112,3
87,103,87,90,104,85,103,87,92,108,3
94,112,94,93,115,90,115,88,88,102,3
79,107,87,82,100,81,103,79,79,99,3
87,107,87,90,104,89,103,92,87,103,3
81,96,78,83,95,79,106,89,85,97,3
75,107,92,82,104,96,99,87,92,117,3
75,54,54,78,91,41,99,75,63,66,3
83,98,79,92,107,85,111,93,97,111,3
92,107,87,90,109,89,108,92,92,108,3
87,102,87,88,107,85,107,93,88,107,3
90,111,94,88,106,91,107,88,84,99,3
94,117,94,89,111,90,106,80,76,85,3
83,99,79,89,111,83,111,97,97,111,3
94,106,94,92,106,83,99,80,84,103,3
88,107,92,88,107,92,104,86,82,104,3
86,95,83,85,97,83,98,76,84,102,3
87,103,83,82,96,85,48,71,83,99,3
90,112,94,93,111,90,106,84,84,106,3
98,115,94,88,107,88,111,88,88,111,3
96,116,96,97,116,96,113,95,95,118,3
90,111,90,92,115,91,103,88,92,107,3
87,107,87,90,109,92,108,96,96,112,3
90,84,87,84,106,102,112,92,97,121,3
89,113,100,83,112,98,115,78,70,106,3
83,111,87,84,102,94,107,88,92,112,3
87,107,87,86,104,92,99,87,92,108,3
72,98,79,84,99,81,103,88,88,103,3
81,103,85,79,99,79,109,86,86,104,3
81,100,81,87,95,79,102,85,89,106,3
96,111,96,78,104,96,112,79,71,103,3
88,107,88,97,111,92,109,90,95,109,3
90,115,97,84,106,91,112,88,92,112,3
89,113,92,92,112,94,115,89,89,115,3
101,122,105,93,125,101,125,92,97,115,3
85,99,85,88,103,87,100,90,90,104,3
87,111,91,92,107,88,111,93,93,111,3
88,103,85,88,103,87,100,86,90,109,3
105,112,90,93,120,94,115,92,88,111,3
79,99,83,82,100,85,99,87,83,103,3
87,102,87,88,107,88,107,88,88,107,3
60,81,68,85,106,83,102,84,84,102,3
92,109,96,96,117,94,115,97,93,111,3
91,106,87,88,103,88,111,88,84,103,3
79,95,83,86,104,85,103,83,83,103,3
90,108,90,89,106,87,102,88,88,111,3
87,102,83,88,99,85,107,88,88,103,3
85,112,92,84,103,79,79,66,74,87,3
87,102,83,88,106,87,103,88,88,107,3
86,103,86,85,106,90,98,84,88,106,3
96,111,92,95,109,85,112,96,92,112,3
87,107,87,90,109,85,103,87,92,108,3
90,103,90,89,102,90,111,92,88,111,3
79,99,79,82,96,78,112,92,83,95,3
86,103,86,89,102,87,102,84,84,106,3
96,104,89,87,99,90,106,85,78,115,3
94,111,91,84,99,78,95,84,79,95,3
92,109,89,87,103,86,102,93,93,111,3
83,106,91,88,103,92,95,93,88,107,3
89,109,89,92,112,94,111,97,93,111,3
88,107,85,88,107,92,113,90,90,104,3
87,107,92,95,113,89,112,92,92,108,3
83,99,79,85,111,87,102,88,88,111,3
91,106,91,88,107,88,111,88,84,107,3
80,97,80,88,98,79,112,92,92,107,3
79,95,79,85,102,80,102,88,88,106,3
79,103,92,86,100,89,103,87,79,99,3
83,107,87,86,100,85,95,83,87,103,3
83,102,87,88,103,88,58,79,88,107,3
88,107,85,88,107,87,71,82,90,104,3
85,107,88,79,107,87,100,78,82,104,3
94,106,90,88,111,91,112,88,88,103,3
96,99,78,84,107,83,113,90,86,113,3
85,104,85,92,108,86,111,93,85,102,3
81,100,81,83,95,83,97,82,85,102,3
76,92,83,84,98,87,107,88,88,103,3
76,102,79,76,99,88,103,79,79,107,3
83,99,86,85,102,94,102,88,88,106,3
96,111,92,99,118,92,112,96,92,112,3
83,99,79,86,104,81,95,83,83,95,3
91,111,91,92,112,88,111,93,93,111,3
92,104,92,87,112,98,106,78,74,102,3
87,111,94,88,111,87,107,88,88,107,3
83,79,79,82,100,81,99,83,83,95,3
94,108,94,97,115,87,106,88,84,98,3
83,95,79,82,102,87,111,88,84,102,3
87,95,79,86,104,85,103,92,96,112,3
83,107,92,86,113,96,112,92,92,117,3
94,103,86,89,106,87,106,88,92,111,3
90,108,90,93,106,94,102,88,92,115,3
83,97,80,88,106,79,99,80,80,91,3
87,106,94,80,106,94,103,84,84,103,3
85,107,88,88,107,92,104,86,86,104,3
92,107,96,90,109,96,117,96,92,108,3
89,104,92,92,108,86,111,85,89,106,3
87,111,96,90,109,92,108,96,96,112,3
81,99,81,84,99,83,100,82,82,100,3
83,91,79,82,96,78,99,79,83,95,3
83,91,79,85,102,76,102,84,84,98,3
80,92,76,80,94,79,99,84,80,95,3
87,97,83,84,102,83,99,84,80,99,3
83,66,34,78,88,41,98,76,57,59,3
94,106,91,88,103,85,116,88,88,107,3
92,111,92,90,109,92,108,87,92,108,3
94,112,94,97,115,94,115,97,92,115,3
92,107,88,93,111,92,113,95,95,109,3
87,97,80,80,98,76,79,68,71,75,3
102,125,105,88,121,99,116,88,88,111,3
88,107,85,79,103,79,104,82,82,100,3
75,88,72,82,97,76,94,84,80,98,3
85,95,88,84,103,96,100,78,78,104,3
94,115,94,97,120,94,112,92,88,107,3
87,106,90,88,102,91,107,88,88,103,3
83,107,87,86,100,81,99,83,83,95,3
100,111,96,99,118,92,112,87,92,108,3
80,92,76,84,102,83,112,92,92,107,3
83,87,71,86,100,85,103,83,83,103,3
88,107,88,88,111,87,79,86,90,109,3
81,103,96,88,103,92,96,90,90,109,3
83,97,80,88,106,87,103,88,92,107,3
81,100,92,92,108,94,106,85,78,102,3
83,106,87,88,103,88,107,88,88,111,3
83,99,86,82,102,90,94,88,88,106,3
85,100,85,87,99,86,106,89,82,102,3
90,120,97,101,120,94,116,101,101,116,3
88,112,96,88,107,100,104,86,78,104,3
79,115,94,92,107,92,111,97,93,111,3
87,106,90,84,106,87,107,88,88,107,3
87,97,83,92,106,83,103,88,88,103,3
94,112,94,97,115,94,111,92,92,115,3
80,63,55,80,94,68,107,88,84,103,3
92,109,92,92,112,98,115,89,93,115,3
75,83,71,86,100,81,103,83,87,103,3
92,107,87,90,113,92,108,92,83,99,3
83,99,79,90,109,89,108,87,87,103,3
97,115,87,92,120,91,116,92,88,107,3
89,100,81,92,108,83,115,97,93,106,3
78,96,81,83,95,79,106,85,85,102,3
92,96,89,79,99,94,92,70,60,92,3
87,102,83,84,102,79,103,84,80,95,3
76,111,90,84,98,94,79,71,84,103,3
87,111,94,84,103,92,107,88,88,107,3
87,115,91,88,99,88,103,88,84,103,3
85,100,81,83,99,79,106,89,85,102,3
79,120,98,84,103,92,83,75,84,103,3
109,108,86,93,130,97,125,88,88,125,3
79,107,87,82,91,85,95,83,92,103,3
85,107,88,88,107,92,104,90,90,109,3
69,88,83,80,98,83,91,76,80,95,3
87,111,92,90,104,85,108,92,96,108,3
83,99,83,85,92,87,94,84,88,106,3
89,109,89,83,103,90,106,89,89,111,3
83,97,83,88,111,87,87,88,88,103,3
80,97,80,80,98,76,95,80,84,95,3
92,112,92,93,111,92,109,90,95,113,3
87,106,87,84,99,88,103,84,88,103,3
92,111,92,90,113,92,112,92,96,117,3
87,107,87,82,96,85,51,75,87,99,3
87,107,87,86,104,81,103,92,87,99,3
87,102,83,84,99,81,103,88,84,99,3
83,103,83,86,100,81,99,79,79,95,3
81,100,81,83,99,83,102,85,85,102,3
79,103,87,82,100,85,99,87,87,99,3
87,103,83,86,109,85,103,87,87,112,3
80,102,83,92,106,83,107,92,92,107,3
87,111,87,84,103,88,103,84,88,107,3
75,103,86,74,92,83,40,64,84,102,3
85,67,41,75,91,34,97,78,60,63,3
87,103,83,90,109,89,112,92,96,112,3
98,102,79,92,103,74,111,84,79,91,3
85,56,96,92,103,79,111,93,89,102,3
90,108,90,85,106,76,98,84,80,89,3
97,115,97,101,115,94,116,101,97,112,3
83,99,86,85,102,87,106,84,72,94,3
94,102,83,80,99,81,99,84,88,99,3
79,98,83,92,107,81,116,93,88,111,3
83,94,79,80,95,88,95,84,88,103,3
78,99,78,84,99,79,113,86,82,100,3
87,106,87,88,111,87,112,88,88,107,3
67,95,85,84,103,92,87,86,86,100,3
90,108,90,93,120,87,120,92,88,120,3
92,112,92,88,111,96,113,90,90,109,3
94,111,91,88,107,88,111,88,84,111,3
92,113,89,92,112,90,106,93,97,115,3
87,115,94,92,112,88,107,88,84,99,3
88,107,92,88,107,87,100,86,86,104,3
90,111,87,88,106,83,107,88,88,103,3
91,115,94,92,107,88,111,97,97,111,3
85,107,92,93,107,87,104,90,90,113,3
87,106,87,88,112,88,107,88,88,107,3
85,107,88,84,103,87,109,86,86,104,3
85,99,92,88,103,87,104,86,82,100,3
98,108,98,78,102,90,102,64,60,102,3
79,81,65,80,99,74,99,79,79,99,3
79,95,79,82,96,81,99,83,83,95,3
79,99,83,90,100,81,108,92,87,103,3
94,115,90,88,106,76,95,80,76,87,3
96,111,92,99,113,96,112,96,96,117,3
83,98,79,92,107,92,116,97,97,111,3
90,117,98,97,115,94,115,92,88,106,3
87,106,87,84,103,85,103,88,88,103,3
87,111,91,92,112,92,107,88,88,107,3
91,111,91,88,107,88,103,88,88,107,3
85,103,88,84,103,87,109,82,82,100,3
96,109,85,96,112,94,111,97,97,115,3
91,111,94,88,112,103,107,88,84,111,3
83,103,83,82,100,81,103,83,79,95,3
100,100,81,92,108,83,130,89,78,106,3
92,116,96,90,113,96,108,92,92,103,3
96,107,87,90,104,81,112,92,92,108,3
86,103,90,85,106,90,111,88,92,111,3
94,106,90,92,111,91,112,92,92,112,3
92,116,96,93,116,96,118,99,95,118,3
79,98,79,80,99,78,99,79,84,95,3
92,112,92,84,107,96,109,90,90,113,3
80,115,94,92,120,87,112,97,92,103,3
78,95,78,79,99,79,109,82,82,100,3
83,88,80,80,98,79,95,80,80,99,3
94,106,80,92,106,83,107,88,84,95,3
79,99,83,82,100,85,91,79,83,99,3
92,107,96,88,103,100,104,95,86,104,3
92,116,100,86,104,100,103,83,87,112,3
83,59,39,71,83,41,99,71,55,61,3
78,113,96,87,112,101,106,93,93,115,3
87,106,87,88,106,87,103,84,88,103,3
96,116,96,99,118,96,117,96,87,103,3
94,117,94,97,120,94,120,101,101,115,3
88,99,85,88,107,87,104,90,82,96,3
85,100,78,83,103,79,102,85,89,97,3
85,99,81,84,99,83,100,86,86,100,3
94,102,87,88,103,92,107,88,88,107,3
90,108,90,93,111,94,111,92,92,102,3
97,102,83,92,102,79,107,88,84,95,3
74,99,81,79,95,79,91,82,82,91,3
83,91,86,93,115,104,106,80,80,111,3
79,107,87,82,100,78,108,83,79,103,3
103,121,99,93,116,92,123,90,90,109,3
86,95,83,85,106,90,106,84,84,106,3
81,91,78,79,95,83,96,82,86,96,3
81,103,88,84,99,79,96,82,82,96,3
83,103,86,85,102,87,98,84,84,102,3
88,107,85,88,103,83,113,90,86,109,3
87,106,87,88,103,85,103,84,84,103,3
87,102,87,88,111,91,107,88,88,107,3
94,108,90,89,102,80,94,76,80,89,3
90,112,90,97,115,94,111,97,97,120,3
83,97,87,80,98,79,87,68,68,79,3
87,111,87,86,104,85,103,87,87,103,3
90,108,90,93,115,94,120,97,88,115,3
90,112,94,78,115,94,106,72,64,98,3
85,103,88,88,103,87,100,90,90,104,3
69,106,87,80,98,87,99,80,80,103,3
85,107,88,88,107,83,113,86,86,100,3
87,103,83,86,104,81,99,83,75,91,3
81,95,81,88,103,87,104,78,86,104,3
90,108,90,93,111,87,106,88,84,106,3
87,111,97,88,111,94,103,84,92,107,3
83,103,87,86,104,85,99,87,87,103,3
81,100,78,83,99,79,106,89,74,75,3
87,98,83,88,103,88,103,88,88,111,3
79,111,91,88,107,92,103,88,88,107,3
92,111,92,95,118,92,112,92,92,108,3
87,107,92,90,109,89,108,96,96,112,3
87,102,83,88,103,88,107,88,88,103,3
89,109,89,87,103,86,106,89,89,106,3
92,111,92,90,104,89,108,92,96,108,3
85,107,88,93,111,92,104,95,95,113,3
86,108,90,89,106,90,106,88,92,115,3
96,116,92,104,113,92,112,96,96,112,3
89,109,89,96,108,90,111,97,97,111,3
98,115,94,92,112,88,103,79,79,95,3
86,112,90,93,106,90,102,88,88,111,3
92,116,100,95,118,100,117,96,96,112,3
90,108,90,89,102,87,115,88,84,106,3
87,97,83,88,106,87,107,88,84,107,3
80,102,83,84,111,91,103,84,88,112,3
94,112,98,97,111,94,115,92,92,111,3
92,107,87,90,109,89,108,87,87,103,3
83,99,83,82,97,83,98,84,84,98,3
79,106,91,88,103,92,103,88,79,95,3
86,103,86,89,106,90,102,88,88,106,3
90,108,90,85,102,101,73,72,88,115,3
89,109,92,83,103,90,111,85,89,111,3
76,98,83,84,95,81,95,79,84,95,3
87,97,76,84,98,76,95,80,68,83,3
94,103,86,70,84,83,73,64,72,89,3
90,115,90,88,106,87,112,92,88,103,3
83,103,87,86,100,85,95,75,75,84,3
88,107,88,93,107,87,104,90,90,109,3
90,106,87,88,102,83,107,88,88,103,3
92,103,85,88,111,83,113,95,86,104,3
94,112,94,97,115,97,120,101,97,115,3
79,98,79,88,99,81,95,84,84,99,3
87,111,94,84,103,85,99,84,93,107,3
83,112,90,89,102,94,106,88,88,111,3
81,99,85,84,103,87,100,82,82,100,3
92,103,83,86,109,85,108,92,87,103,3
85,99,81,84,99,71,79,70,70,79,3
80,106,90,80,98,87,51,71,84,99,3
87,107,83,86,104,85,103,87,83,99,3
101,120,97,92,120,98,126,88,88,121,3
86,103,90,89,120,101,120,88,88,125,3
103,123,103,92,127,105,125,93,97,125,3
88,68,59,84,99,71,113,86,82,109,3
85,113,96,92,117,94,111,89,85,97,3
83,98,79,84,103,81,99,84,84,99,3
90,106,83,92,106,91,107,92,92,112,3
90,108,90,93,111,87,115,84,80,94,3
101,120,97,97,120,98,99,92,92,116,3
83,106,87,88,103,88,111,88,88,107,3
90,117,94,93,115,94,111,97,101,120,3
75,34,137,82,100,78,103,92,92,103,3
87,120,97,88,106,94,103,88,88,112,3
92,107,92,93,111,87,113,99,95,109,3
79,102,79,84,103,78,121,84,84,99,3
78,95,78,88,103,79,96,86,86,104,3
87,106,87,92,106,87,107,84,84,103,3
103,109,89,96,117,90,125,93,93,115,3
105,103,83,89,120,87,125,88,84,111,3
79,95,83,86,96,81,95,79,79,99,3
83,95,83,85,102,87,111,84,88,111,3
92,103,88,93,111,83,104,90,86,100,3
88,103,85,88,103,87,109,86,86,104,3
88,112,88,88,111,92,104,90,90,109,3
80,97,80,88,98,87,103,88,88,107,3
91,120,98,101,116,96,116,97,97,116,3
88,103,88,88,107,92,113,90,90,109,3
83,102,80,88,106,87,103,88,88,103,3
85,96,81,83,103,83,102,82,82,97,3
85,104,85,87,108,90,106,93,93,115,3
92,107,92,88,107,92,109,90,86,104,3
83,81,87,80,99,96,107,75,75,99,3
85,112,92,93,107,87,109,90,90,104,3
94,111,87,97,111,94,112,101,101,116,3
98,99,86,82,92,73,89,80,76,89,3
83,106,91,84,103,88,99,84,84,99,3
87,111,94,88,111,91,103,88,88,107,3
87,115,91,92,107,92,111,93,97,111,3
88,107,88,88,107,87,113,90,90,113,3
87,107,87,86,100,89,84,75,79,95,3
83,92,76,84,98,83,95,84,84,103,3
88,112,88,88,107,87,91,86,90,109,3
87,98,87,88,99,88,103,79,67,95,3
87,111,91,92,112,92,107,93,88,103,3
83,98,83,84,99,78,99,79,79,99,3
88,107,88,84,111,92,109,90,90,113,3
96,118,100,96,117,90,102,82,70,84,3
90,106,87,88,111,91,112,92,92,112,3
98,70,64,74,88,73,98,76,76,89,4
79,95,75,82,96,78,99,83,83,95,4
72,66,98,71,83,81,79,75,75,83,4
78,87,74,79,87,71,87,74,74,87,4
75,95,75,82,96,78,88,79,83,103,4
87,89,79,71,91,88,99,75,71,91,4
87,102,87,84,99,81,103,88,84,95,4
88,99,85,84,103,83,96,82,82,100,4
79,103,79,86,104,85,103,87,87,103,4
87,111,90,84,98,83,99,84,84,107,4
72,81,65,76,87,63,91,75,75,91,4
72,95,72,74,84,73,89,76,76,85,4
75,88,72,74,88,65,81,68,64,73,4
73,84,62,76,94,68,87,76,76,91,4
68,85,68,80,91,70,87,75,75,87,4
67,79,67,71,75,62,83,66,66,79,4
78,96,81,83,91,79,92,82,78,88,4
60,77,64,70,75,69,85,72,68,73,4
72,85,65,80,95,70,91,75,75,87,4
75,58,67,63,67,70,88,75,71,73,4
81,100,81,87,99,83,102,82,82,97,4
75,84,72,70,84,73,81,72,72,89,4
68,85,76,68,83,67,79,71,71,75,4
70,83,63,71,84,64,88,78,70,79,4
72,94,79,68,83,70,75,71,67,75,4
74,83,63,75,87,67,91,78,78,96,4
79,85,79,76,95,85,95,71,71,95,4
88,95,85,88,95,79,104,82,82,96,4
73,75,62,72,89,76,103,76,71,95,4
70,79,63,71,83,62,87,78,74,83,4
68,95,79,70,84,76,77,64,68,81,4
75,77,79,78,88,76,85,76,80,89,4
67,79,63,67,75,62,83,70,66,79,4
66,83,66,75,84,68,88,78,74,84,4
70,83,63,67,79,62,67,70,70,83,4
94,89,79,71,87,81,95,75,75,95,4
71,83,67,78,87,74,95,79,79,88,4
87,103,83,82,104,81,84,83,83,103,4
67,83,70,71,79,67,96,70,70,79,4
85,95,78,79,95,75,100,78,78,91,4
68,94,68,80,87,74,91,79,75,91,4
69,88,73,76,85,72,87,76,80,91,4
73,88,69,76,89,68,87,76,76,87,4
62,75,62,70,83,63,88,67,63,77,4
75,88,75,74,88,73,85,68,68,85,4
79,91,75,82,96,74,99,79,79,95,4
78,96,78,83,99,83,97,82,82,92,4
70,87,66,79,91,68,88,78,78,88,4
90,106,83,88,102,79,99,84,80,91,4
71,87,67,78,87,66,84,75,75,88,4
85,99,81,84,103,83,104,86,86,104,4
83,91,72,82,92,76,102,84,76,85,4
87,94,72,76,87,74,95,84,79,95,4
69,88,69,76,85,68,87,71,76,83,4
74,67,78,75,88,68,88,74,67,79,4
72,85,68,76,91,70,87,75,75,87,4
72,88,72,78,88,73,89,76,80,94,4
75,64,67,74,83,70,95,75,75,81,4
80,92,76,76,85,72,91,71,76,87,4
83,97,80,84,98,72,95,80,80,87,4
80,92,80,80,89,76,95,84,80,91,4
70,87,70,79,88,72,88,82,78,92,4
72,85,68,76,87,74,83,71,71,79,4
75,87,67,82,100,81,91,83,83,99,4
68,91,68,78,92,73,94,80,80,89,4
79,95,79,82,92,83,102,84,88,98,4
70,91,78,71,84,75,67,63,74,88,4
72,70,94,74,84,76,89,76,72,89,4
78,91,78,79,91,79,92,82,82,92,4
70,83,63,71,87,67,79,70,74,87,4
74,99,81,84,95,79,96,82,82,100,4
87,106,87,88,106,87,107,84,84,103,4
87,99,79,82,100,70,103,79,71,84,4
74,87,70,75,88,68,88,70,67,75,4
78,87,74,75,91,71,83,78,74,91,4
85,96,78,79,95,75,102,78,78,97,4
76,81,76,80,91,74,95,79,84,99,4
94,94,76,80,91,74,91,79,84,95,4
75,91,75,78,91,70,99,79,75,91,4
81,83,67,75,87,67,96,74,70,87,4
85,104,81,83,103,83,111,85,89,106,4
76,49,113,84,91,85,99,84,75,87,4
67,87,67,74,87,66,91,75,71,84,4
83,91,72,85,102,76,102,84,72,81,4
83,99,83,82,97,83,94,84,84,98,4
91,106,87,88,107,88,107,84,84,103,4
92,107,83,86,109,85,108,92,83,108,4
75,79,75,82,91,74,103,83,71,63,4
78,71,74,83,91,75,102,78,67,67,4
70,75,63,71,84,64,88,78,67,88,4
72,94,72,84,95,70,95,79,71,83,4
81,99,81,84,95,75,87,82,82,96,4
70,79,66,71,81,75,84,67,67,84,4
72,94,72,76,95,70,87,75,79,87,4
81,95,85,71,91,87,100,70,63,91,4
78,95,74,75,95,75,91,78,74,87,4
71,87,67,78,87,66,88,79,75,91,4
74,91,74,75,91,75,92,78,78,88,4
81,68,74,79,91,75,91,82,82,91,4
92,37,104,74,87,100,77,75,71,81,4
76,84,73,72,89,76,91,76,76,83,4
83,99,83,85,102,80,98,84,84,102,4
74,87,70,79,91,68,92,78,82,88,4
70,99,81,75,87,79,67,63,63,67,4
79,107,87,86,104,89,103,83,87,112,4
81,91,74,83,99,72,102,85,82,88,4
74,75,59,71,88,64,88,78,70,84,4
70,91,74,75,87,67,87,74,74,87,4
72,89,76,76,91,74,87,79,75,87,4
87,107,87,90,109,81,112,87,79,88,4
67,79,62,70,83,70,88,75,75,88,4
76,79,73,68,89,87,99,76,76,103,4
72,88,72,78,84,69,85,76,80,85,4
68,91,72,82,88,73,94,80,80,89,4
88,99,81,79,95,79,104,86,86,100,4
72,103,83,78,97,87,81,72,80,102,4
67,83,67,75,87,67,79,66,70,79,4
73,88,73,80,94,72,95,80,76,91,4
88,95,88,75,95,83,87,70,70,91,4
72,77,65,76,87,67,87,75,71,87,4
80,92,73,80,94,72,95,80,80,95,4
89,113,92,87,112,90,111,89,89,106,4
83,95,79,86,104,81,108,83,87,103,4
76,75,73,72,81,68,71,71,71,75,4
83,95,79,82,100,81,99,87,87,99,4
74,87,70,75,88,68,88,74,74,84,4
70,95,74,79,87,75,87,78,74,87,4
72,94,76,80,91,74,91,79,75,91,4
72,89,76,80,95,81,95,84,84,99,4
74,95,78,75,91,71,87,74,78,87,4
73,84,73,76,94,72,95,71,71,87,4
79,91,75,82,96,78,95,79,79,95,4
70,87,70,75,84,68,84,70,67,75,4
79,87,75,82,96,78,99,83,83,91,4
67,83,67,74,87,74,84,75,75,88,4
70,87,66,75,84,72,92,78,78,84,4
92,99,85,71,79,79,67,63,70,75,4
83,81,72,67,84,76,94,64,64,81,4
89,109,89,92,112,83,111,89,82,97,4
72,85,68,76,91,70,91,75,75,83,4
72,91,72,78,92,69,94,80,80,89,4
70,83,67,75,87,71,87,74,74,87,4
67,79,62,70,79,66,77,71,71,81,4
73,88,73,80,85,72,79,68,56,54,4
74,87,78,71,83,71,91,74,66,71,4
70,79,66,71,81,72,84,67,70,84,4
79,95,75,78,91,70,95,83,83,91,4
68,89,68,71,87,70,87,71,75,83,4
76,102,83,76,94,79,91,76,76,91,4
70,91,78,75,91,79,75,70,78,88,4
70,87,74,79,88,72,88,78,78,92,4
73,79,62,76,85,65,91,76,71,83,4
74,100,81,79,91,83,88,85,85,102,4
67,54,92,66,79,70,66,71,71,77,4
92,100,81,87,103,72,106,82,78,88,4
75,95,79,74,91,74,91,83,79,91,4
75,95,79,82,91,78,99,83,83,95,4
78,87,74,79,91,75,96,78,78,91,4
75,95,79,82,96,74,91,71,63,57,4
71,79,83,70,79,74,81,71,71,84,4
76,94,76,80,95,74,95,75,75,91,4
70,83,70,75,88,72,84,74,74,88,4
68,91,68,82,84,69,85,76,76,89,4
76,94,72,76,87,74,87,75,75,91,4
67,83,67,74,83,70,73,67,63,73,4
72,81,61,76,91,70,87,75,75,83,4
60,66,60,67,75,62,85,72,72,85,4
72,88,68,78,88,73,89,80,80,94,4
71,91,71,74,87,74,88,75,75,88,4
62,75,62,70,83,66,91,75,67,81,4
68,89,68,76,87,74,87,75,75,87,4
81,83,81,75,87,79,83,70,74,91,4
83,99,79,82,97,83,98,84,84,102,4
74,79,66,79,88,68,88,78,78,88,4
81,95,81,79,95,79,67,70,74,87,4
94,77,72,71,83,63,83,67,67,79,4
71,87,67,78,87,74,88,79,75,91,4
72,89,68,68,83,63,79,67,71,75,4
78,96,81,79,95,75,92,78,82,92,4
67,83,70,71,75,71,71,59,56,49,4
76,89,79,80,103,78,99,84,84,95,4
122,67,59,67,70,60,88,74,70,84,4
71,79,62,78,96,70,91,79,79,88,4
79,91,75,70,83,78,66,59,71,84,4
79,95,79,78,96,81,95,79,79,91,4
71,87,67,78,87,66,88,75,75,84,4
90,99,75,82,88,80,89,76,80,89,4
85,91,74,84,95,75,96,82,82,91,4
73,84,62,76,94,65,87,80,71,87,4
73,84,65,76,89,68,87,71,71,91,4
74,95,74,84,95,75,96,82,74,79,4
90,92,80,76,89,76,91,80,80,99,4
69,84,69,72,85,68,91,76,71,87,4
83,106,83,84,99,85,107,88,88,107,4
80,88,76,72,89,79,91,76,80,95,4
73,88,73,76,98,76,99,76,71,87,4
70,56,100,75,81,83,75,67,70,84,4
75,87,71,74,91,74,84,75,75,88,4
70,91,74,83,91,72,92,78,74,92,4
83,99,83,82,100,81,103,87,87,99,4
79,94,72,84,99,74,107,84,79,91,4
83,88,75,74,84,76,89,72,76,85,4
67,79,67,70,79,70,88,67,71,81,4
91,77,83,84,95,74,95,84,84,95,4
81,83,74,79,95,75,88,78,78,88,4
74,49,107,75,84,94,88,74,74,84,4
70,87,70,71,87,67,87,74,70,83,4
76,81,68,68,83,81,68,67,75,87,4
76,94,79,71,83,74,75,67,67,75,4
62,79,62,66,79,66,77,63,59,60,4
79,91,75,82,96,78,108,92,83,99,4
76,98,72,76,91,78,91,75,79,87,4
94,106,90,84,94,72,91,76,76,91,4
76,88,76,72,85,83,95,76,76,95,4
72,88,72,78,92,73,89,80,80,94,4
76,85,72,71,87,74,91,79,84,95,4
70,87,70,75,91,68,92,78,82,92,4
98,111,91,88,107,88,107,84,84,107,4
63,87,70,75,87,67,83,66,66,79,4
80,88,76,84,94,72,99,80,76,91,4
70,79,74,71,81,75,84,74,74,88,4
72,88,68,74,88,69,94,80,76,85,4
67,83,70,75,91,71,91,78,82,100,4
68,85,68,76,83,70,91,75,75,87,4
75,91,79,78,92,80,89,80,84,94,4
68,85,68,76,87,70,87,75,75,87,4
83,88,73,80,98,68,91,80,76,87,4
66,83,66,75,88,75,84,74,74,88,4
70,87,70,79,91,68,92,74,78,88,4
76,81,72,80,99,81,79,79,79,95,4
83,102,83,84,95,81,87,79,79,95,4
73,84,76,72,85,79,95,71,76,99,4
69,88,73,80,85,68,87,76,76,87,4
83,107,87,86,109,92,103,87,92,112,4
70,96,74,75,84,79,88,78,85,102,4
79,58,100,82,96,85,103,83,92,103,4
79,94,76,80,95,78,103,79,79,95,4
85,95,78,84,95,75,100,86,82,96,4
75,91,75,74,91,81,81,67,75,91,4
83,40,116,80,95,96,99,84,71,83,4
65,75,65,72,85,72,103,71,76,91,4
62,79,62,72,81,72,95,76,76,91,4
68,88,72,74,88,80,69,57,50,40,4
62,75,67,70,79,70,73,59,49,45,4
68,91,72,74,84,69,85,76,76,85,4
87,107,87,90,113,89,112,92,87,103,4
68,66,60,67,75,65,89,72,72,81,4
79,79,75,82,91,78,84,75,79,95,4
71,48,108,70,83,85,84,71,75,84,4
78,91,74,83,95,79,92,85,85,97,4
81,95,81,79,91,75,79,74,82,87,4
83,94,79,84,99,81,95,84,84,95,4
89,96,81,79,91,79,92,78,82,92,4
79,98,76,88,103,78,107,88,84,99,4
88,103,85,84,103,83,104,82,82,100,4
74,91,70,79,95,75,91,74,66,63,4
74,79,63,75,91,68,84,74,78,92,4
72,85,76,76,87,78,91,84,79,95,4
74,63,66,75,81,68,79,67,60,67,4
79,95,79,82,96,78,99,79,79,95,4
66,83,85,71,84,72,84,74,74,84,4
83,99,83,82,102,83,81,76,84,98,4
