@relation satimage

@attribute Sp12 numeric
@attribute Sp18 numeric
@attribute Sp21 numeric
@attribute Sp23 numeric
@attribute Sp24 numeric
@attribute Sp29 numeric
@attribute Sp31 numeric
@attribute Sp32 numeric
@attribute Sp33 numeric
@attribute Sp44 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
99,86,99,86,89,102,110,87,85,111,3
107,100,116,100,86,104,112,92,86,124,3
120,98,125,102,88,121,133,103,92,128,3
120,87,111,87,92,120,120,91,84,118,3
102,94,111,97,88,111,111,94,92,108,3
91,75,88,72,78,97,101,83,82,111,3
111,92,111,92,90,113,117,96,90,114,3
111,92,111,92,90,109,112,89,95,110,3
107,92,107,87,86,109,117,89,90,114,3
104,85,109,89,92,108,114,90,96,119,3
111,87,111,87,99,113,122,96,95,114,3
102,94,111,91,88,112,118,92,88,118,3
125,101,120,97,88,125,136,105,88,122,3
103,87,107,87,86,104,112,85,86,105,3
100,85,96,81,83,103,105,83,87,105,3
112,98,108,90,93,102,110,83,82,94,3
107,85,103,85,88,103,104,83,84,108,3
112,90,112,90,93,111,114,90,97,111,3
106,90,115,90,92,115,115,91,101,118,3
100,81,104,85,83,99,101,83,87,105,3
109,89,113,92,96,103,110,86,87,119,3
111,87,111,87,88,103,108,88,88,109,3
107,100,111,96,86,104,104,92,78,110,3
103,83,103,87,90,100,108,81,90,101,3
106,90,115,90,92,106,111,91,88,118,3
108,86,108,90,89,102,114,90,89,111,3
102,91,106,98,84,99,108,92,84,113,3
115,94,97,80,92,102,106,83,88,104,3
106,83,102,83,80,103,104,81,84,109,3
75,63,79,63,79,99,101,83,87,110,3
121,103,121,99,88,116,123,96,88,122,3
100,78,100,81,83,99,101,79,79,105,3
107,92,107,87,90,104,112,89,86,110,3
111,87,95,83,95,104,108,89,82,101,3
104,85,109,89,92,108,114,94,96,114,3
115,94,115,94,97,120,120,94,97,118,3
112,88,112,92,88,107,109,92,93,117,3
96,81,96,81,83,95,105,83,83,97,3
107,83,99,87,86,109,112,89,90,110,3
109,89,104,85,92,108,110,90,96,114,3
112,86,108,90,70,102,105,83,97,94,3
113,96,113,92,92,103,110,86,92,89,3
111,87,111,87,88,107,113,88,92,113,3
111,87,107,92,95,109,117,89,90,105,3
104,89,104,89,83,103,105,86,83,110,3
111,87,106,90,84,106,115,91,88,108,3
126,104,116,96,86,123,127,103,90,130,3
115,98,120,94,101,116,122,96,101,123,3
106,87,111,87,88,107,113,88,92,109,3
107,92,112,88,84,107,113,87,88,112,3
111,96,111,96,90,109,112,89,90,119,3
103,59,68,59,88,99,104,79,71,122,3
107,88,107,92,84,107,109,87,84,112,3
107,83,99,83,86,104,108,85,86,110,3
111,87,107,87,90,109,112,89,90,110,3
102,87,97,87,84,98,102,83,80,83,3
102,87,111,91,84,112,113,88,92,113,3
120,94,115,90,92,111,115,91,88,113,3
89,79,111,91,84,103,108,81,88,109,3
104,89,96,89,83,99,110,90,71,105,3
107,87,103,83,90,109,112,89,86,105,3
99,83,95,83,85,102,101,83,82,111,3
102,76,94,79,84,95,96,74,84,100,3
115,87,106,83,97,111,115,94,97,122,3
111,94,115,94,88,115,120,94,92,104,3
99,81,91,78,84,95,100,79,79,100,3
103,83,107,87,90,100,108,81,86,97,3
106,91,111,91,92,112,113,92,92,118,3
103,86,103,90,97,120,124,97,93,125,3
107,88,103,85,88,103,109,87,93,112,3
107,87,99,79,86,109,112,92,90,110,3
81,91,106,91,84,112,118,96,92,113,3
111,87,106,91,92,107,113,88,88,109,3
104,85,91,78,92,99,105,86,83,105,3
107,87,103,87,90,104,112,85,86,110,3
91,58,54,54,82,91,92,74,66,97,3
102,91,106,91,84,107,118,88,88,109,3
106,83,106,87,88,103,108,88,92,109,3
109,85,104,81,87,103,110,83,92,105,3
92,87,97,83,80,98,111,87,84,108,3
103,92,107,96,86,100,112,92,78,110,3
107,92,112,85,84,107,113,92,84,112,3
111,87,111,87,92,107,118,88,88,118,3
113,96,118,92,96,112,114,94,96,119,3
91,78,95,78,88,95,100,79,79,108,3
102,80,97,83,88,106,115,87,84,113,3
111,90,111,90,92,111,115,91,92,113,3
106,87,111,91,84,107,113,88,88,113,3
107,79,99,79,90,104,112,89,90,114,3
115,90,120,94,92,115,120,94,101,122,3
108,90,103,83,89,106,114,90,89,111,3
109,85,100,85,92,103,105,86,87,114,3
70,60,77,64,78,102,105,80,85,115,3
111,87,107,87,86,113,122,92,90,119,3
103,88,107,85,88,107,109,92,97,117,3
102,83,98,87,92,103,108,81,88,109,3
107,96,116,96,90,113,122,96,95,114,3
118,92,113,89,96,112,119,90,92,114,3
104,89,96,81,83,95,105,86,79,114,3
100,85,100,81,87,99,105,83,83,101,3
117,94,112,98,93,106,114,90,89,98,3
104,85,104,85,87,103,110,86,87,110,3
115,90,115,94,88,102,111,87,84,113,3
102,83,85,61,84,99,104,81,71,104,3
99,92,107,96,84,103,113,96,88,112,3
109,89,104,85,87,103,114,86,92,110,3
96,78,96,81,79,95,105,83,83,105,3
106,87,106,87,92,106,115,87,88,104,3
103,85,99,81,88,103,100,83,84,108,3
103,85,103,81,88,103,104,87,88,108,3
107,92,112,92,84,111,123,96,93,122,3
109,89,113,92,96,112,114,94,96,114,3
106,87,106,87,92,112,118,96,92,118,3
89,87,115,91,84,99,104,85,88,109,3
84,80,88,83,80,98,98,83,84,100,3
102,83,106,87,92,106,106,87,92,113,3
115,94,111,91,88,112,118,92,88,113,3
107,92,107,92,88,107,109,87,88,104,3
103,87,107,87,82,100,104,78,78,110,3
132,103,112,85,102,126,134,104,88,117,3
103,83,103,86,78,102,110,83,82,102,3
100,89,100,92,87,99,105,86,75,105,3
117,90,103,86,82,84,85,65,85,78,3
117,94,108,90,89,97,105,80,82,78,3
102,87,92,87,88,98,102,87,72,104,3
99,79,107,87,82,96,100,78,90,101,3
111,92,111,92,104,118,117,92,95,114,3
109,89,100,85,87,108,114,86,87,110,3
111,92,111,92,90,109,112,89,90,110,3
106,91,111,91,92,112,113,88,92,113,3
112,92,107,88,88,107,109,87,88,108,3
109,89,104,85,87,108,110,86,87,110,3
111,92,107,92,90,113,117,96,90,114,3
107,87,103,83,78,104,104,85,82,114,3
106,80,97,80,97,102,106,83,88,118,3
99,88,107,88,79,107,109,87,88,100,3
94,87,106,91,84,103,108,88,88,109,3
112,98,117,94,97,102,101,83,82,74,3
111,87,98,83,88,103,113,88,88,109,3
107,85,107,88,93,111,109,87,93,112,3
111,87,106,87,84,106,106,87,88,113,3
126,100,107,87,90,113,122,96,95,114,3
112,85,103,88,84,103,109,83,88,104,3
104,92,104,92,92,112,114,94,79,119,3
99,85,107,85,88,103,109,83,88,96,3
95,79,95,83,85,106,105,80,93,115,3
115,94,102,87,92,102,102,79,80,96,3
106,91,115,91,92,107,113,88,92,109,3
104,89,109,89,87,103,110,90,87,105,3
109,89,109,89,96,112,114,90,92,114,3
102,79,94,76,84,99,104,81,76,104,3
107,88,107,85,88,111,109,87,93,112,3
95,90,112,94,93,115,114,94,93,115,3
103,83,107,87,82,104,108,85,90,114,3
107,87,107,83,90,104,108,85,86,110,3
103,92,103,92,86,100,108,89,78,105,3
96,81,96,81,83,99,97,79,79,105,3
102,91,111,91,84,107,113,88,92,113,3
95,83,99,83,82,106,114,87,89,115,3
102,76,98,79,80,95,100,78,80,100,3
111,90,106,90,92,111,115,91,92,118,3
102,87,106,87,84,102,111,87,92,113,3
103,85,99,85,84,103,104,83,88,100,3
102,87,106,87,84,103,113,88,88,109,3
98,76,94,76,80,99,100,74,84,100,3
104,89,100,81,87,103,110,83,83,101,3
106,87,106,90,92,111,120,91,92,118,3
116,96,111,96,99,118,117,96,95,105,3
111,96,111,87,90,113,117,96,95,110,3
107,88,103,85,88,107,104,83,88,104,3
107,87,107,87,86,109,112,89,90,119,3
109,92,104,89,92,99,105,90,83,114,3
111,92,111,87,95,113,117,92,99,119,3
111,87,107,87,86,109,112,92,86,110,3
98,79,102,87,84,99,104,85,88,113,3
107,87,107,87,86,104,112,89,82,105,3
111,90,115,90,92,111,115,91,97,118,3
96,85,100,85,83,99,105,83,83,114,3
99,94,117,101,85,120,119,97,93,120,3
113,96,109,96,92,117,130,101,96,129,3
107,92,107,88,88,111,109,92,88,112,3
95,71,75,62,82,96,100,81,82,101,3
106,90,115,90,84,106,111,87,92,113,3
88,79,99,83,85,106,110,87,89,106,3
100,85,100,85,83,103,105,79,83,105,3
95,79,95,79,78,97,97,80,85,98,3
84,83,115,101,64,89,94,76,88,79,3
107,83,107,87,86,104,104,85,86,110,3
95,75,91,72,78,97,101,80,82,98,3
116,92,107,88,97,111,118,92,93,122,3
99,81,95,81,88,103,109,87,88,100,3
112,90,99,86,89,92,101,80,82,94,3
75,59,75,78,84,91,93,71,75,112,3
107,85,107,88,88,107,109,87,88,112,3
131,98,120,98,92,126,139,103,88,134,3
118,92,113,96,92,108,114,90,92,101,3
99,79,99,83,82,96,100,81,86,101,3
103,83,99,86,85,102,105,80,85,102,3
102,83,97,83,88,102,115,87,84,108,3
103,79,95,79,93,106,101,80,74,111,3
106,87,111,87,88,103,113,92,84,113,3
103,83,99,79,85,106,114,87,89,111,3
112,88,103,85,93,107,109,87,88,108,3
121,99,116,96,88,111,113,92,88,112,3
95,92,107,96,93,111,123,96,97,117,3
69,87,94,91,80,107,118,96,84,109,3
107,88,112,88,88,111,113,92,84,117,3
104,89,104,89,83,108,110,90,83,110,3
84,80,88,69,80,98,102,79,76,104,3
111,87,106,87,88,102,106,83,88,108,3
94,83,102,87,76,103,113,88,80,113,3
92,76,92,80,84,102,102,83,84,113,3
107,85,99,85,88,107,109,87,88,108,3
120,90,111,94,92,106,111,87,80,91,3
79,85,91,81,84,99,104,83,79,108,3
103,88,107,88,88,103,109,83,88,108,3
91,63,68,67,79,91,96,75,71,104,3
63,78,87,78,75,103,110,90,71,124,3
102,83,106,87,80,98,106,83,80,96,3
112,96,107,88,97,111,118,92,93,108,3
112,88,103,85,93,111,118,92,93,117,3
83,88,107,96,84,107,118,96,79,122,3
106,94,111,90,88,106,111,91,92,113,3
112,96,116,96,97,116,123,96,93,122,3
88,94,106,94,76,106,111,94,76,118,3
115,91,106,87,88,112,122,88,92,109,3
81,72,95,79,85,102,110,87,89,111,3
102,83,102,80,80,98,102,79,80,104,3
115,97,115,94,88,111,115,91,88,104,3
108,86,103,83,89,97,110,83,85,98,3
115,94,115,98,88,116,122,103,84,118,3
102,83,102,87,88,102,111,83,84,108,3
111,87,106,87,92,107,108,92,92,109,3
107,85,107,85,93,107,113,87,88,112,3
111,92,111,92,95,109,117,96,90,114,3
91,83,99,83,78,97,105,87,82,111,3
99,88,112,92,88,103,113,87,88,112,3
116,96,116,96,99,113,112,92,90,114,3
107,88,112,92,97,111,113,87,93,117,3
99,86,95,83,85,97,101,83,85,102,3
91,81,100,78,79,103,105,83,83,110,3
103,87,95,92,86,100,108,89,74,110,3
112,85,99,85,88,103,109,87,84,112,3
79,85,109,89,67,95,97,75,92,105,3
98,87,106,94,80,103,113,88,84,113,3
103,85,99,85,79,107,109,87,84,112,3
103,79,99,79,86,109,104,85,82,114,3
106,87,106,87,88,103,113,85,88,109,3
113,96,113,96,92,108,114,90,92,97,3
96,85,100,85,83,99,105,83,87,114,3
106,83,92,76,84,94,102,79,84,104,3
95,75,95,79,82,97,101,80,85,106,3
107,92,107,87,86,104,112,85,86,110,3
103,86,108,90,93,115,114,90,93,111,3
66,87,81,87,71,99,108,88,84,113,3
94,76,94,79,80,95,100,85,84,113,3
115,97,115,94,84,111,115,91,92,113,3
91,81,100,89,83,103,110,90,87,114,3
103,83,103,86,89,111,114,87,89,115,3
95,79,99,79,85,106,114,87,89,120,3
95,85,103,85,75,99,104,83,84,117,3
109,89,104,85,87,103,110,86,83,114,3
106,91,106,87,88,107,118,92,88,109,3
108,94,108,98,85,102,119,90,74,111,3
95,79,103,83,89,97,105,80,85,106,3
99,83,87,71,82,96,100,81,86,101,3
95,78,95,78,84,99,104,79,84,104,3
107,88,107,92,88,111,118,87,88,112,3
100,81,100,81,79,95,105,79,83,101,3
116,96,112,92,97,111,118,96,97,112,3
75,81,99,88,75,107,113,92,75,112,3
106,87,106,87,88,111,115,91,97,118,3
100,85,104,85,83,103,105,86,87,110,3
107,96,116,96,88,116,118,92,97,122,3
111,91,111,91,84,107,118,92,88,109,3
94,91,115,102,84,116,128,103,97,113,3
99,83,95,79,85,97,101,76,82,98,3
95,83,95,83,82,96,104,81,82,97,3
118,96,118,100,96,117,114,94,96,89,3
99,79,103,79,95,100,108,85,82,114,3
111,94,102,83,92,102,115,87,88,104,3
111,98,115,102,88,112,122,99,84,109,3
103,83,103,83,82,100,104,81,82,105,3
100,81,96,85,83,95,101,79,83,114,3
106,87,102,83,88,99,104,85,84,100,3
56,78,71,78,67,91,105,86,79,124,3
112,98,112,94,89,115,124,97,93,115,3
103,88,107,88,88,111,109,87,93,104,3
102,87,106,83,84,102,115,87,84,113,3
107,88,107,92,93,111,109,87,97,122,3
103,79,95,79,86,104,108,89,86,119,3
111,87,111,94,88,106,111,87,92,108,3
107,92,103,87,82,109,112,92,86,110,3
103,79,103,79,86,104,104,85,82,119,3
107,88,103,88,88,107,113,92,93,122,3
103,88,112,88,79,107,113,87,79,104,3
92,83,102,83,64,102,106,83,88,104,3
111,96,111,92,90,113,117,92,95,119,3
102,91,98,87,88,99,113,92,76,100,3
104,92,109,89,87,108,110,90,92,110,3
99,81,103,85,84,99,109,83,84,104,3
109,92,104,89,87,108,119,90,87,114,3
103,81,83,59,79,99,104,83,71,104,3
103,92,107,87,86,100,108,81,82,90,3
111,87,111,87,92,106,111,87,84,108,3
112,90,108,90,97,115,114,94,93,115,3
106,83,98,83,84,99,104,81,84,104,3
104,89,104,85,87,103,105,83,83,114,3
103,86,103,86,89,106,110,90,89,111,3
116,96,107,85,88,103,109,87,84,122,3
79,70,91,78,87,99,110,86,87,105,3
102,94,111,94,80,103,113,88,84,113,3
99,88,107,85,84,103,109,87,88,104,3
100,81,100,81,83,99,105,83,87,105,3
106,87,111,91,92,107,113,92,92,113,3
98,83,111,87,84,99,104,85,84,100,3
111,87,107,87,90,113,112,92,90,101,3
115,87,89,72,97,112,118,92,92,113,3
111,87,111,91,92,112,118,88,92,118,3
102,79,102,83,76,103,118,88,80,109,3
95,85,103,92,88,107,113,92,93,112,3
92,83,97,80,84,98,106,87,88,108,3
95,74,95,78,84,99,100,75,79,96,3
94,83,98,83,80,99,104,85,84,104,3
106,87,111,87,88,107,118,88,88,113,3
99,79,95,79,89,102,105,87,85,106,3
112,85,107,88,93,111,118,92,88,117,3
91,81,103,88,79,95,100,79,84,100,3
112,92,112,96,93,103,113,83,84,92,3
97,69,63,41,84,85,90,61,57,87,3
104,89,104,89,79,103,110,86,83,114,3
106,87,102,87,88,111,115,83,92,113,3
111,96,111,92,95,109,112,89,90,119,3
107,88,107,88,88,107,109,87,88,108,3
103,79,45,105,93,102,105,80,67,115,3
109,89,104,92,87,103,114,90,83,114,3
111,92,111,92,90,109,117,89,90,114,3
117,94,112,94,97,115,114,90,93,102,3
108,90,103,90,89,106,114,94,78,115,3
102,83,102,79,92,103,104,81,84,113,3
107,88,107,88,88,107,113,92,93,112,3
106,90,106,90,84,111,115,87,88,113,3
106,83,102,87,92,102,106,83,88,108,3
96,85,109,89,83,103,105,83,87,105,3
106,83,97,76,88,98,98,79,80,91,3
99,90,112,94,85,115,114,97,78,106,3
99,86,103,86,82,102,105,83,85,102,3
96,59,56,44,79,84,90,68,63,97,3
107,88,107,88,88,111,113,92,84,117,3
112,96,112,88,93,116,118,92,88,112,3
111,87,106,90,88,115,115,91,92,108,3
106,87,106,83,88,103,108,85,88,109,3
102,87,106,87,80,103,108,88,88,104,3
103,92,112,88,84,111,113,92,93,112,3
107,83,103,87,86,100,108,81,86,93,3
112,90,108,90,89,106,110,83,85,98,3
99,83,99,79,85,111,114,87,89,120,3
113,89,104,85,92,112,119,90,92,124,3
115,94,115,94,97,115,115,94,92,118,3
98,83,98,79,80,99,104,81,80,104,3
106,91,111,87,92,107,113,92,92,109,3
98,79,102,91,80,99,108,88,84,113,3
99,83,103,87,82,100,104,81,82,105,3
111,83,102,83,92,103,113,85,88,109,3
104,92,113,100,83,112,124,94,87,119,3
103,85,103,85,79,107,113,87,79,112,3
95,83,103,83,82,96,104,81,86,97,3
103,92,95,87,82,104,108,92,82,105,3
104,92,100,89,87,95,105,90,79,110,3
103,83,91,79,85,102,101,83,82,102,3
104,85,100,85,83,99,105,83,79,101,3
115,80,71,80,101,111,115,87,80,118,3
94,79,94,79,88,99,100,81,84,104,3
102,87,111,91,92,112,118,92,92,109,3
102,79,98,79,84,95,100,78,80,100,3
99,86,95,83,85,106,114,94,82,115,3
112,85,107,88,88,107,113,87,93,112,3
103,90,112,90,89,106,114,87,93,111,3
115,91,106,87,88,112,122,92,88,113,3
108,86,88,79,93,102,105,83,82,106,3
107,92,112,88,93,111,109,87,97,117,3
103,96,112,92,93,111,123,96,93,122,3
112,96,103,88,93,111,118,96,84,108,3
95,83,103,83,85,106,105,83,85,106,3
99,59,57,41,84,83,81,62,55,104,3
108,90,108,90,93,111,114,87,93,111,3
95,79,99,83,85,102,105,83,85,111,3
95,81,95,81,79,95,96,79,84,92,3
98,79,98,79,80,99,104,78,80,104,3
99,86,103,86,85,97,105,83,93,106,3
104,85,109,85,87,103,114,86,87,110,3
102,79,102,79,84,99,104,81,84,104,3
106,87,102,83,84,107,113,85,88,109,3
125,91,102,79,88,107,113,85,84,113,3
106,94,120,97,92,115,120,94,92,122,3
95,68,66,49,82,92,97,80,70,111,3
111,94,120,98,97,116,122,96,101,123,3
106,94,111,94,84,103,108,88,92,104,3
116,96,111,92,95,113,117,96,99,119,3
99,83,95,79,86,96,108,81,86,97,3
103,79,95,83,85,92,105,76,85,98,3
113,92,113,92,96,112,114,98,92,114,3
99,68,66,34,78,88,89,69,60,90,3
95,75,99,75,82,100,96,78,78,101,3
125,104,125,101,88,120,120,98,97,118,3
117,94,112,94,97,115,119,94,97,120,3
122,105,108,86,93,130,129,101,89,136,3
111,87,107,92,95,113,112,89,90,114,3
99,85,103,88,84,103,113,87,88,112,3
111,83,106,87,92,111,111,91,92,113,3
103,85,103,81,84,107,109,87,84,112,3
99,83,99,83,85,97,101,83,89,111,3
100,81,96,81,83,95,101,83,87,101,3
109,81,96,81,87,91,97,79,83,105,3
107,81,95,85,93,103,109,79,84,112,3
95,79,79,79,82,100,104,78,82,105,3
97,90,115,90,84,106,111,87,92,113,3
106,91,115,94,88,107,113,92,88,118,3
97,80,111,90,88,115,115,94,92,122,3
99,83,91,75,82,100,104,85,82,105,3
107,87,107,83,90,109,108,89,86,110,3
111,87,106,87,88,107,118,88,88,113,3
103,85,99,85,84,99,109,83,84,104,3
91,85,103,88,79,103,109,83,88,112,3
117,94,108,90,93,115,119,94,97,115,3
99,83,91,79,86,96,100,81,82,105,3
111,83,98,83,97,112,118,92,92,118,3
106,91,111,91,88,112,113,88,92,113,3
99,79,95,79,86,100,104,81,82,105,3
107,92,116,92,90,109,112,89,90,110,3
107,87,107,87,82,100,104,81,82,105,3
108,86,103,86,89,111,110,90,89,115,3
117,86,99,83,89,97,105,80,82,98,3
112,94,117,94,97,115,114,94,97,111,3
111,90,102,80,97,115,120,94,97,122,3
103,90,112,94,89,120,119,97,93,120,3
100,85,91,74,83,99,105,83,75,105,3
109,92,113,92,96,112,119,90,92,114,3
106,87,111,90,88,111,115,87,92,113,3
112,90,108,90,89,106,114,87,89,106,3
111,83,97,80,97,111,111,91,88,122,3
103,83,99,83,82,102,110,83,85,111,3
102,87,106,87,88,102,106,83,88,108,3
99,83,99,86,89,106,110,87,89,106,3
98,79,102,79,92,112,118,92,92,118,3
99,81,99,78,79,99,100,79,79,104,3
100,81,104,85,83,95,101,83,87,110,3
107,92,111,92,90,104,117,89,95,114,3
103,83,112,90,89,111,114,94,97,120,3
103,88,103,88,88,107,113,92,88,127,3
111,91,106,91,92,112,113,92,92,109,3
104,89,104,89,87,103,114,86,92,114,3
113,96,128,103,87,103,114,90,92,124,3
111,92,111,92,90,113,117,92,95,130,3
95,79,91,79,86,96,104,81,82,101,3
103,90,103,90,89,111,110,90,85,111,3
100,81,100,78,92,103,105,83,79,110,3
107,87,107,87,86,104,108,92,90,105,3
108,90,122,109,89,115,124,101,93,131,3
100,85,104,85,79,103,114,86,79,105,3
103,88,107,92,84,107,113,87,93,108,3
107,88,112,92,93,107,113,87,88,104,3
100,85,104,85,87,103,105,83,92,114,3
94,83,98,79,84,99,104,81,80,96,3
98,87,102,87,88,99,108,85,88,109,3
103,79,103,83,82,102,105,83,82,106,3
99,90,99,90,85,92,110,87,70,106,3
102,87,97,94,84,94,106,87,64,113,3
103,92,107,88,93,107,109,87,88,104,3
99,85,99,81,84,107,104,87,84,112,3
107,85,103,85,88,103,104,83,88,112,3
109,89,113,92,92,99,105,83,83,97,3
95,83,99,83,85,92,105,83,89,111,3
103,86,103,86,85,102,110,87,89,106,3
97,83,106,90,88,111,106,87,84,108,3
99,78,87,74,79,99,100,83,79,104,3
96,81,96,81,83,95,97,75,83,97,3
115,91,111,91,92,107,118,88,92,113,3
116,96,116,96,97,116,123,100,97,127,3
104,89,104,92,92,108,110,86,92,110,3
99,79,99,83,90,100,108,85,86,110,3
104,85,104,81,96,103,110,86,87,110,3
89,94,102,91,76,107,118,96,71,118,3
115,94,111,91,88,107,113,92,92,109,3
94,87,115,94,84,107,118,96,97,123,3
95,79,99,83,85,102,101,80,85,115,3
103,86,95,90,85,102,110,94,78,111,3
99,85,103,85,88,103,109,87,84,84,3
99,78,91,78,84,99,104,83,88,104,3
100,81,100,81,87,95,97,83,83,114,3
99,75,72,58,82,100,104,85,78,105,3
87,78,54,74,79,91,104,79,75,104,3
111,92,111,92,95,118,117,96,95,124,3
96,81,100,78,79,99,105,83,83,101,3
111,92,107,92,90,109,117,92,90,119,3
100,78,96,81,83,99,105,79,83,105,3
109,96,113,96,92,112,114,90,92,114,3
115,97,115,101,92,120,125,98,88,133,3
94,91,102,91,84,103,113,96,84,109,3
102,87,111,83,88,107,113,88,88,109,3
102,87,106,87,84,111,120,94,88,118,3
92,76,92,76,80,94,102,79,80,100,3
116,92,107,88,93,111,118,92,88,112,3
108,86,108,86,93,111,110,87,85,115,3
107,88,107,85,93,111,118,92,88,122,3
54,70,54,70,67,75,85,71,63,80,4
91,81,99,78,75,99,100,79,79,73,4
87,70,83,67,75,87,89,67,71,92,4
75,88,91,81,67,99,104,83,75,104,4
106,87,102,87,84,99,108,85,84,104,4
71,69,63,69,76,81,86,72,68,100,4
77,76,81,72,71,99,104,85,80,96,4
84,94,43,101,72,85,90,76,64,75,4
91,70,79,63,75,91,93,72,71,93,4
89,72,81,68,71,83,87,70,76,93,4
107,88,103,85,84,103,104,83,84,108,4
91,83,99,83,85,102,101,83,85,102,4
87,66,83,63,79,84,86,68,67,93,4
87,78,91,74,79,99,96,79,84,104,4
84,69,84,69,76,85,90,68,72,96,4
85,68,85,68,76,87,87,70,71,93,4
87,71,79,71,74,96,96,81,78,97,4
107,87,99,79,90,100,100,81,78,93,4
94,72,89,72,80,95,100,74,84,100,4
54,104,37,104,70,87,96,78,63,86,4
95,75,79,75,82,91,96,78,66,101,4
84,79,95,79,67,84,85,69,78,78,4
95,81,99,85,79,95,96,75,84,96,4
95,79,51,108,82,91,92,78,78,93,4
91,71,87,71,78,91,88,70,78,93,4
83,63,79,67,67,75,85,62,67,84,4
88,68,73,60,74,79,85,65,67,94,4
95,79,99,79,78,91,104,81,82,105,4
111,87,106,87,84,106,106,79,80,113,4
88,72,88,68,74,88,85,65,67,78,4
89,68,85,68,76,87,91,70,71,89,4
99,79,95,79,82,96,104,78,82,97,4
106,90,111,83,84,102,111,87,88,104,4
75,69,75,65,72,73,78,61,64,79,4
87,63,83,67,75,83,93,67,67,92,4
89,76,94,76,76,87,87,70,71,89,4
75,62,75,58,72,85,86,72,72,96,4
91,68,88,68,74,88,97,73,82,94,4
89,76,49,113,80,91,96,74,68,96,4
88,73,84,69,80,89,94,72,76,91,4
75,67,79,71,70,79,80,70,70,90,4
91,75,91,75,78,87,92,70,78,97,4
95,85,99,81,79,95,100,79,84,100,4
87,66,75,59,75,88,93,68,67,93,4
91,81,91,78,79,91,97,79,75,97,4
91,70,87,70,79,91,90,68,79,97,4
83,63,75,63,75,84,90,68,63,93,4
89,76,85,72,84,91,96,81,71,93,4
75,83,92,80,64,89,106,87,76,108,4
87,70,87,74,75,88,97,72,79,97,4
73,72,85,79,68,79,83,67,71,85,4
85,72,85,76,71,87,87,74,76,100,4
100,89,109,89,87,103,114,86,87,114,4
81,65,66,65,80,79,91,74,68,93,4
94,76,89,76,80,91,100,74,80,100,4
95,75,91,71,78,87,92,70,74,90,4
77,72,81,83,67,75,85,65,70,74,4
87,70,91,70,75,88,93,68,79,97,4
56,73,84,73,72,94,98,76,76,104,4
83,67,83,70,71,75,81,62,67,96,4
91,75,95,79,78,91,96,78,78,97,4
87,67,75,67,74,87,92,78,70,97,4
96,78,91,78,79,103,105,83,83,110,4
92,80,88,76,76,85,90,76,80,91,4
75,78,91,81,67,91,97,79,79,105,4
104,81,100,81,83,103,105,83,87,105,4
92,62,79,65,76,89,90,68,72,96,4
88,72,88,68,74,88,89,69,74,90,4
87,70,91,70,75,87,93,71,75,96,4
87,67,87,70,75,87,85,67,75,80,4
88,83,102,83,76,102,102,79,84,96,4
91,78,91,74,79,95,97,75,79,101,4
64,67,75,71,63,71,76,63,66,68,4
92,80,84,76,68,89,102,79,64,91,4
95,75,95,79,78,91,92,70,78,97,4
99,75,58,100,82,96,104,81,82,105,4
91,72,91,68,78,92,93,69,78,98,4
95,74,71,67,79,87,93,79,71,100,4
95,81,103,81,84,99,100,79,84,96,4
91,74,87,74,79,87,96,71,75,92,4
87,70,87,66,75,84,82,68,71,78,4
94,72,85,72,71,83,87,67,68,85,4
91,71,91,75,78,87,96,70,74,90,4
88,68,84,68,74,84,85,65,70,74,4
84,76,67,94,76,89,94,76,72,79,4
85,68,85,68,71,87,91,70,76,93,4
103,83,99,83,82,97,105,83,82,102,4
87,71,91,71,74,83,96,74,74,90,4
103,83,95,79,82,100,104,81,86,101,4
95,67,79,62,82,100,104,81,78,105,4
91,75,64,71,82,91,100,78,74,101,4
112,88,103,85,88,99,109,79,79,104,4
115,94,106,87,80,95,96,78,80,96,4
103,86,112,90,85,111,114,90,89,111,4
95,81,75,81,75,91,96,79,79,96,4
83,85,95,81,71,95,96,79,79,104,4
87,74,87,67,75,91,96,71,75,88,4
84,68,91,75,78,84,89,69,74,102,4
70,60,81,68,74,84,93,65,70,86,4
95,79,91,75,78,96,100,81,78,101,4
79,66,83,74,71,84,90,72,71,89,4
100,81,96,78,83,91,105,79,71,114,4
95,79,95,75,82,96,100,78,82,101,4
99,74,95,74,84,95,100,79,79,100,4
99,83,95,75,85,97,105,80,82,102,4
95,78,91,81,84,95,96,79,79,100,4
81,68,89,76,76,91,96,74,76,85,4
87,67,87,67,74,87,92,70,74,90,4
92,73,88,69,80,94,94,76,80,91,4
84,72,81,75,67,84,93,76,67,86,4
97,76,88,76,84,94,98,79,76,100,4
89,79,85,79,71,95,108,88,80,100,4
87,74,87,74,79,91,97,72,75,97,4
88,69,84,65,72,85,86,68,76,87,4
87,70,87,70,79,88,93,68,79,97,4
89,76,89,79,80,103,96,81,84,100,4
75,65,67,69,72,85,98,76,72,104,4
73,72,81,75,70,84,89,76,74,94,4
85,76,81,76,76,91,96,78,84,96,4
85,76,85,76,76,91,91,70,76,77,4
106,80,88,73,80,98,98,76,80,104,4
103,81,99,81,79,103,109,79,88,108,4
99,83,95,79,82,92,101,76,78,102,4
115,87,94,76,84,91,96,78,76,100,4
