@relation spambase

@attribute Word_freq_make numeric
@attribute Word_freq_address numeric
@attribute Word_freq_3d numeric
@attribute Word_freq_over numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_receive numeric
@attribute Word_freq_will numeric
@attribute Word_freq_people numeric
@attribute Word_freq_free numeric
@attribute Word_freq_your numeric
@attribute Word_freq_000 numeric
@attribute Word_freq_george numeric
@attribute Word_freq_650 numeric
@attribute Word_freq_labs numeric
@attribute Word_freq_85 numeric
@attribute Word_freq_table numeric
@attribute Char_freq1 numeric
@attribute Char_freq2 numeric
@attribute Char_freq5 numeric
@attribute Char_freq6 numeric
@attribute Capital_run_length_total numeric
@attribute Spam {1,0}

@data
0,0,0,0,0,0,1.03,0,0,0,0,0,0,1.03,0,0,0,0,0,0,25,0
0,0,0,0,0,0,0,0,0,0,0,1.56,1.56,1.56,1.56,0,0,0.53,0,0,38,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325,0,0,0,14,0
0,0,0,0,0,0,0.85,0,0,0,0,0,0.85,0,0.85,0,0.142,0,0,0,67,0
1.88,0,0,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0.168,0,0.056,311,0
0,0,0,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0.438,0,0,9,0
0.15,0,0,0,0,0,0.07,0.15,0.07,1.3,0,0,0,0,0,0,0.013,0.123,0,0,328,0
0,0,0,0,0,0,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,70,0
0,0,0,0,0,0,4.61,0,0,1.53,0,0,0,0,0,0,0,0,0,0,26,0
0,0,0,0,0,0,1.47,0,0,0.73,0,0,0,0,0,0,0,0,0.223,0,88,0
0,0,0,0.54,0,0,1.09,0,0,0.54,0,0,0,0,0,0,0.299,0.199,0,0,14,0
0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.06,0,0,199,0
0,0,0,0,0,0,0,0,0,0,0,1.92,0,0,0,0,0,0.363,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0.76,0,0,738,0
0.2,0.06,0,0,0,0,0.95,0.27,0.06,0,0,0,0,0,0,0,0.028,0.093,0.018,0,693,0
0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0.22,0,0,93,0
0.51,0,0,0,0,0,1.54,0,0,0,0,0,0,0.51,0,0,0,0,0,0,74,0
0,0,0,0,0,0,1.84,0,0,0.46,0,0.92,0.92,0.46,0.92,0,0,0.362,0,0,162,0
0,0,0,0,0,0,4.16,0,0,0,0,0,0,0,0,0,0,0.689,0,0,13,0
0,0,0,0.32,0,0,0,1.29,0,0.32,0,0.32,0.64,0.32,0.32,0,0,0.371,0,0,82,0
0,0,0,0,0,0,0,0,0,1.96,0,0,0,0,0,0,0,0,0,0,42,0
0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325,0.781,0,0,276,0
0,0.6,0,0,0,0,0.6,0,0,0.6,0,0,0,0,0,0,0,0.271,0,0.09,201,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0
0,1.38,0,0,0,0,0,0,0,1.38,0,0,0,0,0,0,0,0,0,0,39,0
0.89,0,0,0.29,0,0,1.19,0,0,0.89,0,0.29,0,0,0,0,0.325,0.162,0,0,76,0
0,0,0,0,0,0,1.96,0,0,0,0,0,0,0,0.28,0,0,0.18,0,0,160,0
0.31,0,0,0.31,0,0,1.88,0,0,0,0,0,0,0,0,0,0,0.232,0,0,88,0
0,0,0,0,0,0,0.36,0.18,0.36,0.36,0,0,0,0,0,0,0.026,0,0,0,263,0
0,0,0,0,0,0,0.86,0,0,2.58,0,0,0.86,0.86,0.86,0,0,0.11,0,0,58,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0
0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,1.4,0,1.4,2.81,0,1.4,0,0,0.458,0,0,69,0
0,0.36,0,0,0,0,0,0,0,0.36,0,0,0,0,0,0,4.121,0,0,0.507,359,0
0,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182,0,0,40,0
0,0,0,0,0,0,0.59,0,0.29,0.29,0,0,0,0,0,0,0.039,0.235,0,0.039,333,0
0,0,0,0.21,0,0.21,1.28,0,0,0.64,0,0,0,0,0,0,0,0,0.097,0,255,0
0,0,0,0,0,0,0,0,0,2.04,0,2.04,2.04,2.04,2.04,0,0,0.536,0,0.268,43,0
0,0,0,0,0,0,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0
0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136,0,0,68,0
0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,1.03,0,0,1.03,0,0,0,0,0,0,0,0,0,0,16,0
0,0,0,0,0,0,2.19,0,0,0,0,0,2.19,0,0,0,0,0.325,0,0,133,0
0,0,0,0,0,0,0,0,0,4.44,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0.59,0,0,0,0,0,1.18,0,0,0,0,0.215,0,0,85,0
0.27,0.05,0,0,0,0,0.48,0,0,0.1,0,0,0,0,0,0,0.607,0.064,0,0.202,1789,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
0.11,0,0,0.11,0,0,0.34,0,0.11,0.23,0,0.11,0,0,0,0,0.048,0.194,0.032,0,511,0
0,0,0,0.16,0,0.08,0.92,0.08,0,0,0,0,0,0,0,0,0.069,0.103,0.011,0,598,0
0,0.39,0,0.09,0,0,0.29,0,0,0.29,0,0,0,0,0,0,1.352,0.08,0,0,178,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0.64,0,0,0.64,0,0,0,1.92,0,0,0,0,0,0,63,0
0,0,0,0,0,0,0.58,0,0,0.58,0,0.58,0,0,0,0,0,0.107,0,0,49,0
0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,0,0,0,0,0,0,6,0
0,0,0,0.44,0,0,0,0.44,0,0.89,0,0,0,0,0,0,0,0.074,0,0,29,0
0,0,0,0.22,0,0,0.9,0,0,0.22,0,0,0.67,0,0.67,0,0,0,0.024,0,359,0
0.22,0,0,0,0,0,0,0,0,0.67,0,0,0,0,0,0,0,0.042,0,0.232,749,0
0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0.294,0,0,14,0
0,0,0,0,0,0,0,0,0,0,0,1.19,0,0,0,0,0,1.082,0,0.216,80,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354,0,0,35,0
0.12,0,0,0,0,0,0.37,0,0,0.24,0,0.12,0,0,0,0,0.119,0.17,0.034,0,505,0
0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0.38,0,0,56,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,1.06,0,0,0,0,0,1.06,1.06,1.06,0,0,0.121,0,0,71,0
0,0,0,0,0,0,1.96,0,0,0,0,0,0,0.84,0,0,0,0,0,0,97,0
0,0,0,0,0,0,0,0,0,0,0,0,1.44,1.44,1.44,0,0,0.156,0,0,49,0
4.34,0,0,0,0,0,4.34,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
0.23,0,0,0,0,0,1.39,0,0,0,0,0,0,0,0,0,0,0.067,0,0,86,0
0,0,0,0,0,0,0,0,0,0,0,0,1.33,1.33,1.33,0,0,0.288,0,0,39,0
0,0,0,0,0,0,0,0,0,1.23,0,0,0,0,0,0,0,0.202,0,0,14,0
0,0,0,0,0,0,0,0,0,0,0,0.49,0.24,0.24,0.24,0,0,0.15,0,0,206,0
0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,5,0
0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.448,0,0,93,0
0,0,0,0,0,0.48,0,0,0.48,2.88,0.96,0,0,0,0,0,0,0.076,0.381,0,98,0
0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,17,0
0,0.49,0,0,0,0,0.49,0,0,1.47,0,0,0,0,0,0,0,0.241,0,0.08,85,0
0,0,0,0,0,0,0,0,0,0,0,0.47,0,0,0,0,0,0.074,0,0.074,293,0
0,0,0,0,0,0,3.63,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0.32,0,0,0.97,0,1.94,0.64,0.64,0.64,0,0.051,0.255,0,0,156,0
0,0,0,0,0,0,0,1.08,0,0,0,0,0,0,0,0,0,0,0,0,105,0
1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,0.48,0,0,0,0,0,0,0,0,0.067,0.067,0,0,204,0
0,0,0,0,0,0,0,0,0,1.23,0,1.23,0,0,0,0,0,0,0,0,17,0
0,0,0,0.44,0,0,0,0,0.44,0.44,0,0,0,0,0,0,0,0.175,0,0.058,390,0
0,3.27,0,0,0,0,0,0,0,3.27,0,1.63,0,0,0,0,0,0.527,0,0,53,0
0.18,0,0,0,0,0,0.37,0,0.09,0.18,0,0.09,0,0,0,0,0.18,0.167,0.025,0,909,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.869,0,0,6,0
0,0,0,0,0,0.56,0.56,1.12,0,0,0,0,0,0.56,0,0,0.183,0.367,0,0,57,0
0,0,0,0,0,0,0,0,0,0,0,0.42,0,0,0,0,0,0.34,0,0,298,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.06,0,0,201,0
0,0,0,0,0,0,0,0,0,6.52,0,0,0,0,0,2.17,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
0,0,0,0.1,0,0,1.33,0.1,0,0,0,0,0,0,0,0,0.08,0.16,0.053,0,574,0
0,0,0,0,0,0,0.7,0,0,0,0,1.4,0,0,0,0,0,0.1,0,0,69,0
0.01,0.03,0,0.03,0,0,0.47,0.03,0.09,0.15,0,0.05,0.03,0,0,0,0.038,0.263,0,0.005,3168,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,1.22,0,0,0.61,0,0,0,0.61,0,0,0,0.109,0,0,47,0
0,0,0,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0
0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.404,0,0,53,0
0,0,0,0,0,0,0.92,0,0,0.23,0,0,0.23,0,0.23,0,0,0.13,0,0.026,480,0
0,1.61,0,0,0,0,1.61,0,0,0,0,1.61,0,0,0,0,0,0,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0.57,0,0,0.57,0,0,0,0,0,0,0,0.093,0,0,25,0
0,0,0,0,0,0,0.28,0.28,0,0,0,0,0,0,0,0,0,0.216,0,0,52,0
0.07,0,0,0.07,0,0.15,1.07,0.15,0,0,0.22,0,0,0,0,0,0.127,0.174,0.023,0,659,0
0,0.46,0,0,0,0,0.46,0,0,1.85,0,0,0,0.46,0,0,0,0.155,0,0,167,0
0,0,0,0,0,0,0.59,0,0,0,0,0,0.59,0.89,0.29,0,0,0.141,0,0,174,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
2,0,0,0,0,2,2,0,0,8,0,0,0,0,0,0,0,0,0,0,53,0
0,0,0,0,0,0,0,0,0,0,0,2.17,1.08,1.08,1.08,0,0,0.472,0,0,127,0
0,0,0,0,0,0,0.76,0,0,1.53,0,0,0,0,0,0,0.377,0,0,0,274,0
0,0,0,0,0,0,0.46,0.46,0,0.46,0,0,0,0,0,0,0.149,0.074,0,0,132,0
0,0,0,0,0,0,0,0,0,0,0,0,0.41,0,0.41,0,0,0.158,0,0,130,0
0,0,0,0.7,0,0,0,0,0,0.7,0,1.41,0,0,0,0,0.126,0.252,0,0,55,0
0,2.12,0,0,0,0,0,0,0,2.12,0,0,0,0,0,0,0,0,0,0,70,0
0,0,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0.1,0,0,0,0,0,0.1,0.2,0.1,0,0,0.096,0,0.012,913,0
0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0.8,0,0.133,161,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335,0,0.167,61,0
0,0.33,0,0,0,0,0.33,0,0,0,0,0,0.67,0,0.33,0,0,0.132,0,0,117,0
0,0,0,0,0,0,1.35,0,0,0,0,1.35,0,0,0,0,0,0,0,0,23,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,1.92,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0.74,0,0,0.74,0,0,0,0,0.105,0.105,0.105,69,0
0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,5,0
0.39,0,0,0,0,0,0,0,0,0,0,1.19,0.39,1.19,0.39,0,0,0.104,0,0.052,246,0
0,0,0,0,0,0,0.34,0.17,0,0,0,0,0,0,0,0,0.034,0,0,0,89,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
0.17,0,0,0.08,0,0.17,0.17,0.08,0.08,1.14,0,0,0.17,0,0.26,0,0,0.063,0,0,646,0
0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0.38,0.77,0,0,0,0,0,0,0,0.216,0,0.054,289,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0,103,0
0,0,0,0,0,0,0.84,0,0,1.69,0,0,0,0,0,0,0,0.134,0,0,27,0
0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,1.408,0,0,0,13,0
0,0,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0.04,0,0,156,0
0.43,0,0,0.21,0,0,0.21,0.21,0,0.43,0,0,0.43,0.21,0.43,0.65,0.034,0.238,0,0,344,0
0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,4,0
0.15,0,0,0.11,0,0,0.07,0.37,0,0.22,0,0,0,0,0,0,0.014,0.05,0,0,389,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,1.91,0,0.16,1.76,0,0.32,0,0,0,0,0,0.055,0.055,0,196,0
0,0,0,0,0,0,1.06,0,0,0,0,1.06,0,0,0,0,0,0,0,0,25,0
0,0,0,0,0,0,0,0,0,0,0,0,1.33,0,0,0,0,0.478,0,0,52,0
0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23,0,0,0.482,412,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398,0,0.199,55,0
0.1,0,0,0,0,0,0.31,0,0,0.2,0,0.1,0,0,0,0,0.132,0.251,0.029,0,490,0
0.66,0,0,0,0,0,2,0,0,1.33,0,0,1.33,0,0,0,0,0.35,0,0,86,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263,0,0,32,0
0,0,0,0,0,0,2.85,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,5,0
0.16,0,0,0.16,0,0,1.44,0,0.16,0.96,0,0,0,0.16,0,0,0.185,0.318,0,0.053,290,0
0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,62,0
0,0,0,0,0,0,0.34,0.34,0,0.34,0,0,0,0,0,0,0,0.149,0,0,188,0
1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0
0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,5,0
0,0,0,0.22,0,0,0,0.45,0,0.45,0,0,0,0,0,0,0,0.082,0,0,123,0
0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0.4,0,0,1.61,0,0,0,0,0,0,0,0,0,0,59,0
0,0,0,0,0,0,0,0.68,0,0,0,0,0,0,0,0,0,0,0.218,0,74,0
0,0,0,0,0,0,1.09,0,0,0,0,2.19,0,0,0,0,0,0,0,0,53,0
0,0,0,0.25,0,0,1.17,0.08,0,0,0,0,0,0,0,0,0.034,0.08,0,0,694,0
0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0,0,0.349,0.524,0,0,341,0
0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0.68,0,0,0,0,0,0,0,0,0,1.37,0.68,0.68,0.68,0,0,0.216,0,0.108,157,0
0,0,0,0,0,0,0,0,0,0,0,2.12,0,0,0,0,0,0.769,0,0.384,51,0
0,0,0,1.04,0,0,1.57,0,0,0.52,0,0,0,0,0,0,0,0,0,0,44,0
0,0,0,0,0,0,0,0,0,0,0,1.63,0,0,0,0,0,0,0,0,25,0
0,0,0,0,0,0,0,0,0,0,0,5.88,0,0,0,0,0,0,0,0,25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,1.41,0,0,0.94,0,0,0,0,0,0,0,0.137,0,0,147,0
0,0,0,0,0,0,0,0,0,0,0,1.65,0.82,0.82,0.82,0,0,0.361,0,0,126,0
1.02,0,0,0,0,0,0,0,0,0,0,1.02,0,0,0,1.02,0,0.352,0,0,36,0
0,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0
0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,14,0
0,0,0,0.13,0,0,0.52,0,0,1.05,0,0,0,0,0,0,0.017,0.089,0.053,0.053,685,0
0,0,0,0,0,0,1.56,0,0,0,0,1.56,3.12,0,1.56,0,0,0.515,0,0,69,0
0,0,0,0,0,0,0,0,0,0,0,1.01,0,0,0,0,0,0,0,0,133,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,19,0
0,0,0,0.24,0,0,0.72,0,0,0,0,0,0,0,0,0,0.067,0.371,0,0,319,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88,0,0,0,0,0,51,0
0.39,0,0,0.39,0,0,0.39,0,0,0.39,0,1.18,0.39,0.39,0.39,0,0.645,0.581,0,0,249,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.885,0,0,0.439,328,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,52,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,1.28,0,0,0,0,0,0,0,1.28,0,1.92,0,0,0,0,0.104,0.418,0,0,102,0
0,0,0,0,0,0,0,0,0,0.9,0,0.9,0,0,0,0,0,0.318,0,0,39,0
0.29,0,0,0,0,0,0,0.29,0,1.75,0,0,0,0,0,0,0,0.108,0,0,242,0
0,0,0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,16,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.341,0,0.341,57,0
0,0,0,0,0,0,2.63,0,0,0,0,2.63,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,3.03,0,0,2.02,0,0,0,0,0,0,0,0,0,0,21,0
0,0,0,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0
0,0,0,0,0,0,0,0.11,0,0,0.11,0,0,0,0,0,0.047,0.157,0.078,0,508,0
0.03,0.03,0,0,0,0.03,0.15,0,0,0,0,0,0,0.06,0,0,0.024,0.178,0,0,1827,0
0,0,0,0,0,0,0,0,0,0.46,0,1.4,0.46,0.46,0.46,0,0.151,0.227,0.075,0,139,0
0.06,0,0,0.06,0,0,1.12,0.06,0,0.06,0.39,0,0,0,0,0,0.072,0.117,0.063,0,751,0
0,0,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
0,0,0,0,0,0.25,0.5,0,0,0.75,0,0,0,0.25,0,0,0.457,0.294,0,0,508,0
0,0,0,0,0,0,0.59,0,0,0.59,0,0.59,0,0,0,0,0,0.105,0,0,42,0
0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377,0,0,158,0
0,0,0,0,0,0,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0,36,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,1.38,2.77,0,0,0,0,0.355,0,0,64,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0.75,0,0,0,0,0,0,0.37,0,1.87,0,1.87,0.37,0.37,0.37,0,0,0.305,0,0,118,0
0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302,0,0.1,93,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0.06,0,0,0.13,0,0,1.4,0.2,0,0,0,0,0,0,0,0,0.028,0.085,0,0,665,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
0,0,0,1.2,0,0,0,0,0,3.61,0,0,0,0,0,0,0,0,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0.48,0,0,0,0,0,0,0,0,0,0.304,0.365,0,187,0
0,0,0,0,0,0,0.6,0,0.6,1.21,0,0,0.6,0.6,0.6,0,0,0,0,0,177,0
0,0,0,0,0,0,0.88,0,0,0.44,0,0.88,0.44,0.44,0.44,0,0,0.146,0,0,133,0
0,0,0,0,0,0,1.38,0,0,0.69,0,0,0,0,0,0,0,0,0.08,0,112,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315,0,0,21,0
0.26,0,0,0.26,0,0,1.06,0,0,0,0,0,0,0,0,0,0,0.039,0,0,172,0
0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,0,0.111,0,0,27,0
0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0.26,0,0,0.26,0,0,0,0.26,0,0.26,0,0,0,0,0,0,0,0.046,0,0,77,0
0,0,0,0.03,0,0.03,0.64,0.08,0.05,0.33,0,0.01,0,0.01,0,0,0.024,0.254,0.007,0,3467,0
0,0,0,0,0,0,0,0,0,4.16,0,0,0,0,0,0,0.359,0.359,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.47,0,1.47,1.47,0,0,0,0,0,82,0
0,0,0,0,0,0,1.34,0,0,1.34,0,0,0,0.67,0,0,0,0.493,0,0,31,0
0.3,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0.358,0.666,0,0,408,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.719,0,10,0
2,0,0,0,0,2,2,0,0,8,0,0,0,0,0,0,0,0,0,0,53,0
0,0,0,0,0,0,0.71,0.71,0,0,0,0,0,0,0,0,0,0.121,0,0,31,0
0,0,0,0,0,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0
0,0,0,0,0,0,0,0,0,0,0,0.83,0,0,0,0,0,0.131,0,0,161,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0
0,0,0,0,0,0,0,0.09,0,1.35,0,0,0,0,0,0,0.072,0.116,0,0,297,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.763,0,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
0,0,0,0,0,0,0.24,0,0,0.72,0,0,0,0,0,0,0,0.034,0,0,285,0
0,0,0,0,0,0,0.26,0.53,0,0,0,0,0,0,0,0,0,0.043,0.043,0,61,0
0,0,0,0,0,0,0.72,0,0,2.18,0,1.45,0.72,0.72,0.72,0,0,0.367,0,0,74,0
0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.149,0,0,0.562,356,0
0.34,0,0,0,0,0,0.69,0,0,0,0,0,0,0,0,0,0,0.374,0,0,71,0
0,0,0,0,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0.064,0,0,226,0
0,0,0,0,0,0,0.4,0,0,0.4,0,0,0,1.22,0,0,0,0,0,0,93,0
0,0.13,0,0.13,0,0,1.38,0,0.13,0.97,0,0,0,0,0,0,0.075,0.025,0,0,598,0
0,0,0,0,0,0,0,0,1.25,1.25,0,0,0,0,0,0,0,0,0,0,71,0
0,0,0,0,0,0,0,0,0,0.77,0,0.77,0,0,0,0,0,0.49,0,0,79,0
0,0,0,0,0,0,1.66,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0
0,0,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,294,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,10,0
0,0.11,0,0,0,0.34,0.23,0.11,0,0.46,0.34,0,0,0,0,0,0.017,0.153,0.068,0.017,499,0
0,0,0,0,0,0,0,0,0,0,0,0.81,0,0,0,0,0,0,0,0,12,0
2.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0
