@relation spambase

@attribute Word_freq_make numeric
@attribute Word_freq_address numeric
@attribute Word_freq_3d numeric
@attribute Word_freq_our numeric
@attribute Word_freq_over numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_order numeric
@attribute Word_freq_receive numeric
@attribute Word_freq_will numeric
@attribute Word_freq_free numeric
@attribute Word_freq_you numeric
@attribute Word_freq_font numeric
@attribute Word_freq_money numeric
@attribute Word_freq_650 numeric
@attribute Word_freq_lab numeric
@attribute Word_freq_labs numeric
@attribute Word_freq_telnet numeric
@attribute Word_freq_data numeric
@attribute Word_freq_85 numeric
@attribute Word_freq_parts numeric
@attribute Word_freq_direct numeric
@attribute Word_freq_project numeric
@attribute Char_freq4 numeric
@attribute Capital_run_length_average numeric
@attribute Spam {1,0}

@data
0.23,0,0,0,0.11,0,0,0,0.11,0,2.15,0,0,0,0,0,0,0,0,0.23,0,0,0.021,1.198,0
0,0,0,0.2,0.1,0,0,0,0.1,0,1.42,0,0,0,0,0,0,0,0,0,0,0,0.018,1.666,0
0,0,0,0,0,0,0,0,1.31,1.31,0,0,1.31,0,0,0,0,0,0,0,0,0,0,5.2,0
0,0,0,0,0,0,0,0,0,0,4.54,0,0,0,0,0,0,0,0,0,0,0,0.684,1,0
0,0,0,0,0,0,0,0,0.64,0,1.28,0,0,0,0,0,0,0,0,0,0,0,0,1.813,0
0,0,0,0.33,0,0,0,0,0.33,0.33,0.33,0,0,0.66,0,0.33,0,0,0.33,0,0,0.33,0,2.016,0
0,0,0,0,0,0,0,0,0.63,0,0,0,0,0.63,0.63,0.63,0.63,0,0.63,0,0.63,0,0,1.981,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.166,0
0,0,0,0,0,0,0,0,0.76,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,4.807,0
0.59,0.59,0,0,0,0,0,0,0,0,1.19,0,0,0,0,0,0,0,0,0,0,0,0.212,1.7,0
0,0,0,0,0,0,0,0,1.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0
0,0,0,0,0,0,0,0,3.84,0,5.76,0,0,0,0,0,0,0,0,0,0,0,0,1.166,0
0,0,0,0,0,0,0,0,0.82,0,1.65,0,0,0,0,0,0,0,0,0,0,0,0,2.111,0
0,0,0,0,0,0,0,0,0.89,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,2.375,0
0,0,0,0,0,0,0,0,1.69,0,1.69,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,2.07,0,0,0,0,1.55,0,0.51,0,1.03,0,0,0,0,0,0,0,0,0,0,0,0,25.812,0
0,0,0,0,0,0,0,0,2.4,0,1.2,0,0,0,0,0,0,0,1.2,0,0,0,0,2.2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43,0,0,0,0,0,1.625,0
1.17,3.52,0,0,0,0,0,0,1.17,0,2.35,0,0,0,0,0,0,0,0,0,1.17,0,0.414,1,0
0,0,0,0,0.09,0,0,0.18,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.156,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0,0,0,0,0,0,0,0,4.25,0
0.88,0,0,0,0,0,0,0,0,0,1.76,0,0,0,0,0,0,0,0,0,0,0,0.125,1.681,0
0.27,0.05,0,0,0,0,0,0,0.48,0,0.97,3.47,0,0,0,0,0,0,0,0,0,0,0.055,3.766,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0
0.75,0,0,0,0,0,0,0,0,0,1.12,0,0,0.37,0.37,0.37,0.37,0,0.37,0,0.37,0,0.061,1.903,0
2,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5.888,0
1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.181,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0.44,0,0,0,0,0,0,0,0,0,0,1.34,0,0,0,0,0,0,0,0,3.901,0
0.07,0.03,0,0.1,0.03,0,0.4,0,0.1,0,0.14,0,0,0,0,0,0,0.76,0,0,0,0,0,3.233,0
0,0,0,0,0,0,0,0,1.22,0,1.84,0,0,0,0,0.61,0,0,0,0,0,0,0.327,1.068,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,1.47,0.73,0.73,0,2.2,0,0.73,0,0,2.351,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85,0,2.85,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,3.22,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0
0,0,0,0,0,0,0,0,0,0.81,2.45,0,0,0,0,0,0,0,0,0,0,0,0,1.684,0
0,0,0,1.06,0,0,0,0,1.06,0,4.25,0,0,0,0,0,0,0,0,0,0,0,0,1.785,0
0,0.39,0,0.19,0.09,0,0,0,0.29,0,0.89,0,0,0,0,0,0,0,0,0,0,0,0.016,1.679,0
0,0,0,0,0,0,0,0,1.12,0,2.24,0,0.56,0,0,0,0,0,0,0,0.56,0,0,2.236,0
0,0,0,0,0,0,0,0,0,0,4.34,0,0,0,0,0,0,0,0,0,0,0,0.564,1,0
0.51,0,0,0.17,0.17,0,0.34,0,2.07,0.17,2.24,0,0,0,0,0,0,0,0,0,0,0.34,0,2.926,0
0,0,0,0,0,0,0,0,0,0,0.43,0,0,0,0,0,0,0,0,0,0,0.43,0.079,4.411,0
2,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5.888,0
0,0,0,0,0,0,0,0,0,0,3.38,0,0,0,0,0,0,0,0,0,0,0,0,3.083,0
0.1,0,0,0,0,0,0.31,0,1.06,0.1,0,0,0,0,0.1,0.1,0,0,0,0,0.1,0.21,0,2.409,0
0,0,0,0,0,0,0,0,0.84,0,2.54,0,0,0,0,0,0,0,0,0,0,0,0,1.285,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.974,0
0.26,0.26,0,0.52,0.26,0,0,0,0,0,0,0,0,0,0.26,0,0.26,0,0.26,0,0,0,0,1.455,0
0,0,0,0,0,0,0,0,0,0,2.29,0,0,0,0,0,0,0,0,0,0,0,0,3.74,0
0,0,0,0,0,0,0,0,0,0,2.66,0,0,0,0,0,0,0,0,0,0,0,0.231,1.761,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.444,0
0,0,0,0,0,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.766,0
0,0,0,0.43,0,0,0,0,0.43,0,2.19,0,0,0,0,0,0,0.87,0,0,0,0,0,1.115,0
2.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0
0,0,0,1.58,0.79,0,0,0,3.17,0,0,0,0,1.58,0,0,0.79,0,0.79,0,0,3.17,0,2.575,0
0.06,0,0,0.12,0,0,0.06,0.12,0.66,0.06,0.6,0,0,0,0,0.18,0.18,0,0.06,0,0,0,0,1.972,0
0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0
0,0,0,0,0,0,0,0,1.25,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,3.3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,2.32,2.32,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,2.32,0,0,1.16,0,2.32,0,0,0,0,0,0,0,2.125,0
0,0,0,0,0,0,0,0,0,0,2.77,0,0,0,0,0,0,0,0,0,0,0,9.575,1.387,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0.29,0.59,0.59,0,0.29,0,0,3.58,0,0,0,0,0,0,0,0,0,0,0,0.044,1.6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,4.326,0
0,0,0,0,0,0,0,0,5.26,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,1.4,0
0,0,0,0,0,0,0,0,0,0,3.61,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.484,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.54,0,0,0,0,4.54,0,5.857,0
0,1.78,0,0,0,0,0,0,3.57,0,8.92,0,0,0,0,0,0,0,0,0,0,0,0,2.388,0
0,0,0,0.3,0,0,0,0,0.3,0,1.21,0,0,0,0,0,0,0,0,0,0,0,0,1.505,0
0,0,0,0,0,0,0,0,0,0.7,2.11,0,0,0,0,0,0,0,0,0,0,0,0.336,2.97,0
0.71,0,0,0,0,0,0,0,0,0,1.43,0,0,0,0,0,0,0,0,0,0,0,0,3.041,0
0,0,0,0,0,0,0,0,0,0,1.49,0,0,0,0,2.98,0,0,1.49,0,0,0,0,1.961,0
0,0,0,0,0,0,0,0,0,1.03,3.09,0,0,0,0,0,0,0,0,0,0,0,0,2.843,0
0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.113,0
0,0,0,0.54,0,0,0,0.54,1.09,0,3.82,0,0,0.54,0,1.09,0,0,0.54,0,0,0,0,3.533,0
0,0,0,0,0,0,0,0,0,0.48,2.43,0,0.48,0,0,0,0,0,0,0,0,0,0.45,1.138,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.55,0,0,0,0,0,0,1.67,0,2.79,0,0,0,0,0,0,0.55,0,0,0,0,0,1.392,0
0,0,0,0,0,0,0,0,0,0,0,0,0,4.34,4.34,4.34,4.34,0,4.34,0,4.34,0,0,3.1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85,0
0,0,0,0,0,0,0,0,0,0,5.45,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0
0,0,0,0,0,0,0,0,0,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0,1.647,0
0,0,0,0,0,0,0,0,2.63,0,5.26,0,0,0,0,1.31,0,0,0,0,0,0,0,1.266,0
0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,1.214,0
0,0,0,0,0,0,0,0,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0.179,2.037,0
0,2.35,0,3.52,1.17,0,0,0,0,1.17,1.17,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0
0,0,0,0,0,0,0,0,0,0,2.04,0,0,0.68,0,0.68,0,0,0,0,0,0,0,2.461,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.714,0
0,0,0,0,0,0,0,0,1.01,0,0,0,0,0,0,0,0,0,2.02,0,0,0,0,3.108,0
0,0.22,0,0.22,0.11,0,0,0.11,0.44,0,0.44,0.11,0,0,0,0,0,0.11,0,0,0,0,0,2.068,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.638,0
0.12,0,0,0,0,0,1.28,0,0.38,0,0.51,0,0,0,0,0,0,0.51,0,0,0,0,0,3.167,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.166,0
0,0,0,0,0,0,0,0,1.07,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0.09,1.825,0
0,0,0,0,0,0,0,0,1.52,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,1.735,0
0,0,0,0.27,0,0,0,0,0.55,0,0,0,0,0.27,1.66,0.27,0.27,0,0.27,0,0.27,0,0,4.257,0
0,0,0,0,0,0,0.83,0,0,0,0.83,0,0,0,0,0,0,0,0,0,4.16,0,0,1.475,0
0,0,0,0,0,0,0,0,1.92,0,1.92,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0
0,0,0,0.1,0.1,0.2,0.1,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.214,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,2.73,0,1.36,0,0,2.73,0,0,0,0,0,0,0,0,0,3.142,0
0,0,0,0,0,0,0,0,0.79,0.39,0.99,0,0,0,0,0,0,0,0,0,0,0,0.029,1.131,0
0,0.35,0,0,0.35,0,0,0,0.71,0,3.58,0,0,0,0.35,0,0,0,0,0,0,0,0,1.787,0
0,2.01,0,0,0,0,0,0,0.67,0,4.02,0,0,0,0,0,0,0,0,0,0,0,0.112,2.484,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.18,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0.74,0,0,0,0.74,0,1.49,0,0,0,0,0,0,0,0,0,0,0,0,1.36,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.873,0
0,0,0,0,0,0,0.74,0,0,0,2.23,0,0,0,0,0,0,0,0,0,0,0,0.552,2.666,0
0,0,0,0.49,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069,2.776,0
0,0,0,0,0,0,0,0,0.71,0,2.15,0,0,0,0.71,0,0,0,0,0,0,0,0.342,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0
0,0,0,0.62,0.62,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0.57,0,0,0,0,0,0.57,0,0,0,0,0,0,0,0.57,0,0,2.31,0.089,2.204,0
0,0,0,0,0,0,0,0,0,0,0.77,0,0,0,0,0,0,0,0,0,0,0,0,1.156,0
0,0,0,0,0,0,0,0,0,0,1.56,0,0,3.12,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0.88,0,0,0,0,4.42,0,0.88,0,0,0,0,0,0,0,0,0,0,1.76,0,1.326,0
0,0,0,0.38,0,0,0,0,1.15,0,0,0,0,0,1.93,0,0,0,0,0,0,0,0,1.8,0
0,0,0,0,0,0,0,0,0.85,1.28,0.85,0,0,1.28,0.42,0.42,0.42,0,0.42,0,0.42,0,0,2.44,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,4.94,0,0,0,0,0,0,0,0,0,0,0,0.656,1.488,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0.34,0,0,0,0,1.36,0,1.36,0,0,0,0,0,0,0,0.34,0,0,2.38,0,1.421,0
0,0,0,0,0,0,0,0,0.58,0.58,2.9,0.58,0,0,0,0,0,0,0,0,0,0,0,2.468,0
0.08,0.08,0,0,0,0,0,0,0,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0.027,4.696,0
0,0.13,0,0,0,0,0,0,0.13,0.26,2.65,0,0,0,0,0,0,0,0,0,0,0,0.193,3.122,0
0,0,0,0,0.25,0,0,0,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.958,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055,1.685,0
0,0,0,0,0,0,0,0,0,0,8.69,0,0,0,0,0,0,0,0,0,0,0,0,1.333,0
0,0,0,0.71,0,0,0,0,1.43,0,0.71,0,0,0,0,0,0,1.79,0,0,0,0,0,1.574,0
0,0,0,0,0,0,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.416,0
0,0,0,0,0,0,0,0,2.01,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,1.592,0
0,0,0,0.19,0.29,0,0,0,0,0.09,0.19,0,0,0,0,0,0,0,0,0,0.09,0,0,1.508,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23,0
0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,1.333,0
0.19,0,0,0,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,2.634,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.19,0,1.19,1.19,0,1.19,0,0,0,0.286,2.724,0
0,0,0,0,0,0,0,0,0,0,4.37,0,0,0,0,0,0,0,0,0,0,0,0,1.419,0
0,1.86,0,0,0,0,0,0,0,0,0,0,0,0.93,0.93,0.93,0.93,0,0.93,0,0.93,0,0,2.097,0
0.35,0.35,0,0,0,0,0,0,0.35,0,1.42,11.42,0,0,0,0,0,0,0,0,0,0,0.06,7.464,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,1.798,2.615,0
0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,0,1.789,0
0.32,0.32,0,0,0,0,0,0,1.29,0,2.92,0,0,0,0,0,0,0,0,0,0,0,0.291,1.833,0
0,0,0,2.85,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85,0,0,0,0,0,3.8,0
0.77,0,0,0.25,0,0,0,0,1.28,0,2.05,0,0,0,0.51,0,0,0,0,0,0,0,0.039,4.016,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0
0,0,0,0,0,0,0,0,0,0.57,2.87,0,0,0,0,0,0,0,0,0,0,0,0,3.583,0
0,0,0,0,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.636,2,0
0.23,0,0,0,0.23,0,0,0,0.92,0,2.76,0,0.69,0,0,0,0,0.46,0,0,0,0,0.202,1.945,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0.92,0,0,0.23,0,0.92,0,0,0,0,0.23,0,0,0.23,0,0.23,0,0,0,0.026,2.222,0
0.53,0,0,0,0,0,0,0,1.07,0,0.26,0,0,0.53,0.53,0.53,0.53,1.88,0.53,0,0.53,0,0.091,2.225,0
0,0,0,0,0,0,0,0,0,0,2.13,0,0,0,0,0,0,0,0,0,0,0,0,2.769,0
0,0,0,0,0,0,0,0,0.55,0,0,0,0,0,0.55,0,0,0,0,0,0,0,0,1.601,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,2.9,0
0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0.5,1,0,0,0.5,0,0,0,0,2.017,0
0,0,0,0,0,0,0,0,0,0,4.34,0,0,0,0,0,0,0,0,0,0,0,0,3.26,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.31,0,0,0,0,0,2.875,0
0,0,0,0.59,0,0,0,0,2.38,0,0.59,0,0,0.59,0,0.59,0.59,0,0.59,0,0,0,0.088,1.8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.38,0
0,0,0,0.83,0.41,0,0,0,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.673,0
0,1.96,0,0,0,0,0,0,0,0,1.96,0,0,0,0,0,0,0,0,0,0,0,0,3.129,0
0,0,0,0,0,0,0,0,1.81,0,1.81,0,0,0,0,0,0,0,0,0,0,0,0,2.277,0
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.732,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.285,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19,0,0,1.19,0,0,0,0,0,3.478,0
0,0,0,0,0,0,0,0,2.77,0,2.77,0,0,2.77,5.55,2.77,2.77,0,2.77,0,2.77,0,0,3.25,0
0,0,0,4.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.54,0,2,0
0,0,0,0,0,0,0,0,0,0,1.45,0,0,0,0,0,0,0,0,0,0,0,0.124,2.361,0
0,0,0,0.36,0,0,0,0,1.09,0,0,0,0,0.72,0,0.72,0,0,0.36,0,0,0.36,0.05,2.293,0
0,0,0,1.56,0,0,0,0,0,0,3.12,0,0,1.56,1.56,1.56,1.56,0,1.56,0,1.56,1.56,0,2.533,0
0,0,0,0,0,0,0,0,0,1.23,1.23,0,0,0,0,0,0,0,0,0,0,2.46,0.192,1.535,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.26,0,1.26,1.26,0,1.26,0,0,0,0,2.28,0
0.76,0,0,0,0,0,0,0,0.76,0,1.52,0,0,0,0,0,0,0,0,0,0,0,0,1.411,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.69,0,0.84,0,0,0.84,0,0,0,0,1.777,0
0,0,0,0,0,0,0,0,0,0,1.49,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125,0
0,0,0,0,0,0,0,0,0,0,3.03,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,1.625,0
0,0,0,0,0,0,1.81,0,0,0,7.27,0,0,0,0,0,0,0,0,0,0,0,0,1.125,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.733,0
0.22,0,0,0.67,0,0,0.22,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0.134,3.08,0
0,0,0,0,0,0,0,0,0,0,2.77,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262,1.625,0
0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273,2.588,0
0,0,0,0,0,0,0.48,0.48,0,0.48,1.44,0,0,0,0,0,0,0,0,0,0,0,0.305,1.884,0
0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0.769,1.428,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1.08,0,0,0,0,0,0,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.612,0
0,1.16,0,0,0,0,0,0,0,0,1.16,0,0,0,0,0,0,1.16,0,0,0,0,0,1.058,0
0,0,0,0,0,0,0,0,1.4,0,1.4,0,0,0,0,0,0.7,0,1.4,0,2.11,0,0,17.952,0
0,4.1,0,1.36,0,0,0,0,0,0,6.84,0,0,0,0,0,0,0,0,0,0,0,0.42,1.387,0
1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.523,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0.93,0,0,0,0,0.46,0,1.4,0,0,0.46,0.93,0.46,0.46,0,0.46,0,0.46,0,0,5.593,0
0,1.12,0,0,0,0,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.875,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,4.34,0,0,0,0,0,0,0,0,0,0,0,0.954,9.125,0
0,0,0,0,0,0,0,0,0.56,0,0,0,0,0.56,0,0.84,0,0,0.56,0,0,0,0,3.25,0
0,0,0,0,0.78,0,0,0,0.78,0,0.78,0,0,0.78,0,0,0,0,0.78,0,0,0.78,0,2.714,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84,0,0,0.84,0,0,0,0,0,3.571,0
0,0,0,0,0,0,0,0,4.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.928,0
0,0,0,0.66,0,0,0,0,0,0,4.63,0,0,0.66,0.66,0.66,0.66,0,0.66,0,0.66,0,0,3.968,0
0.08,0,0,0.08,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0.16,0.24,0,0,0.24,0,4.858,0
0,0,0,0,0,0,0,0,0.59,0,0,0,0,0.59,0,0.88,0,0,0.59,0,0,0,0,3.317,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0,0,0,1.611,0
0,0,0,0.49,0.49,0,0,0,2.94,0,0.98,0,0,0.98,0.49,0,0,0.49,0,0,0,0,0,2.234,0
0,0,0,0,0,0,0,0,1.4,0,1.4,0,0,0,0,0,0.7,0,0,0,2.11,0,0,17.904,0
0.33,0,0,0,0,0,0,0,0.33,0,0.66,0,0,0,0,0,0,0,0,0,0,0,0.116,1.271,0
0.83,0,0,0,0,0,0,0.41,0.83,0,2.91,0,0,0,0,0,0,0,0,0,0,0,0.283,2.022,0
0,0,0,0,0,0,0,0,0,3.7,3.7,0,0,0,0,0,0,0,0,0,0,0,0,1.166,0
0.32,0,0,0.32,0,0,0,0,0.32,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0.058,1.068,0
0,0,0,0,0,0,0,0,0,0,4.34,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,2.918,0
0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0.4,0,0,0,0,0,0,0.049,2.288,0
0,0,0,0,0,0,0,0,2.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0.485,3.444,0
0.51,0,0,1.53,0,0,0,0,0.51,0,1.02,0,0,0,0,0,0,0,0,0,0,0,0,1.442,0
0,0,0,0,0.14,0,0,0.14,1.46,0.14,0.14,0,0,0.29,0.14,0,0,0,0.29,0,0.14,0,0,2.174,0
0,0,0,0,0,0,0,0,0,0,4.22,0,0,2.81,0,0,0,1.4,1.4,0,0,0,0.229,2.653,0
0,0,0,0,0,0,0,0,0.74,0,1.49,0,0,0.74,0,0.74,0.74,0,0.74,0,0,0,0.102,2.121,0
0,0,0,0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16,0,4.16,0,0,0,0,0,1.428,0
0,0,0,0,0,0,0,0,0,0,1.92,0,0,0,0,0,0,0,0,0,0,0,0,2.307,0
0,0,0,0,0,0,0,0,4.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296,5.25,0
0,0,0,0.77,0,0,0,0,0,0,1.55,0,0.77,0,0,0,0,0,0,0,0,0,0.196,3.16,0
0,0,0,0,0,0,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0.961,2.333,0
0,0,0,0,0.27,0,0,0,0.27,0.27,2.79,0,0,0,0,0,0,0,0,0,0,0,0,1.195,0
0,0,0,0,0,0,0,0,0,0,0,0,0,4.54,4.54,4.54,4.54,0,4.54,0,4.54,0,0,3.1,0
0,0,0,0.12,0.24,0,0,0,0,0,1.58,0,0,0,0,0,0,0,0,0,0,0,0,1.433,0
