@relation spambase

@attribute Word_freq_all numeric
@attribute Word_freq_mail numeric
@attribute Word_freq_receive numeric
@attribute Word_freq_report numeric
@attribute Word_freq_free numeric
@attribute Word_freq_credit numeric
@attribute Word_freq_font numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_george numeric
@attribute Word_freq_labs numeric
@attribute Word_freq_857 numeric
@attribute Word_freq_1999 numeric
@attribute Word_freq_parts numeric
@attribute Word_freq_meeting numeric
@attribute Word_freq_project numeric
@attribute Word_freq_edu numeric
@attribute Char_freq5 numeric
@attribute Capital_run_length_average numeric
@attribute Spam {1,0}

@data
0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,1,0
0,0.84,0,0,0,0,0,1.68,0,0,0,0,0,0,0,0,0,1.454,0
0.71,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.55,0,0,0,0,0,1.11,1.66,0.55,0.55,0.55,0,0,0,0,0,2.117,0
0,0,0,0,0,0,0,0.25,0,0,0,0.25,0,0,0,0,0,4.016,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.636,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,0,2.85,0,3.125,0
0,0,0,0,0.35,0,0,0.35,0,0,0,0.35,0,0,0,0,0,1.226,0
0,0,0,0,0,0.39,0,0.39,0,0,0,0,0,0,0,0,0,1.229,0
0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,18,0
0,0,0,0,0,0,0,0,2.19,0,0,0,0,0,0,0,0,2.409,0
0,0,0,0,0,0,0,0,0,0,0,0.81,0,0,0,0,0,1.873,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,2.7,0,0,1.4,0
0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,3.38,0
0.73,0.73,0,0,0,0,0,0.73,0,0.36,0,0,0,0,0,0,0,2.482,0
0.25,0,0,0.06,0,0,0,2.06,0,0,0,0.06,0,0.06,0.06,0,0.043,2.148,0
0,0.73,0,0,0,0,10.25,0,0,0,0,0,0,0,0,0,0,6.912,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022,3.482,0
0,0.78,0,0,0,0,0,0.78,0,0,0,0,0,0,0,0,0,2.472,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.187,0
0,0,0,0,0,0,0,0,1.81,0,0,0,0,0,0,0,0,1.181,0
2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.25,0
0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,1.846,0
0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.888,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.285,0
0.44,0,0,0,0,0,0,1.76,0,0,0,0.88,0,0,0,0,0,1.949,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,1.5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0.26,0,0.53,0,0,0,0,0,0.53,0,0,0.26,0,0.8,0,0,0,1.58,0
0.59,0.29,0.29,0,0,0,0,0.29,0,0,0,0,0,0,0,0,0.134,1.6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.222,0
0.39,0,0,0,0,0,0,1.39,0,0,0,0.19,0,0,0,0.19,0,2.566,0
2.12,0,0,0,0,0,0,0,0,0,0,0,0,2.12,0,0,0,1.238,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,0,1.735,0
0,0,0,0,0,0,0,0,0,0,0,4.34,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0.27,0,0,0,0.27,0,0,0,0,0,1.465,0
0,0,0,0,0,0,0,7.69,3.84,3.84,3.84,0,0,0,0,0,0,2.909,0
0.76,0.15,0,0,0,0,0,0.92,0,0,0,0.15,0,0,0,0,0,2.891,0
0,0,0.19,0,0.19,0.19,0,0.38,0,0,0,0.38,0,0.38,0,0,0.044,1.759,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.375,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84,0,1,0
0.71,0,0,0,0,0,0,0,0.35,0,0,0,0,0.71,0,0,0.062,1.574,0
0.32,0,0,0,0,0,0,0.64,0,0,0,0.64,0,0,0,0,0,1.902,0
0,0,0,0,0,0,0,4.54,0,0,0,0.9,0,1.81,0,1.36,0,2.186,0
0,0,0,0,0,0,0,0.86,0,0,0,0,0,0.28,0,0.28,0,1.3,0
0.1,0,0,0.2,0,0,0,3,0,0,0,0,0,0,0,0,0.027,2.214,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.34,0,0,1.259,0
0,0,0,0,0,0,0,4.65,2.32,2.32,2.32,0,0,0,0,2.32,0,3.312,0
0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0.42,0,0,1.7,0.85,1.7,0.85,0.85,0,0.42,0,0,0,2.202,0
1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,1,0
0.19,0.19,0.19,0.19,0,0,0,1.58,0,0.39,0,1.19,0,0.19,0,0,0,2.101,0
0,0,0,0,0,0,0,0,0,0,0,0.51,0,0,0.51,1.03,0,1.681,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0.54,0,0,2.363,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.87,0,2.704,0
0,0,0,0,0,0,0,1.05,0,0,0,0,0,1.05,0,0,0,2.541,0
0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.827,0
0.59,0.29,0,0,0.29,0,0,0,0,0,0,0.29,0,0,0,0,0,3.659,0
0,0.48,0,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0,1.375,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0
0,0,0,1.26,0,1.26,0,0,0,0,0,0,0,0,1.26,0,0,1.263,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0
0.44,2.43,1.1,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0.146,2.574,0
1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.166,0
0.29,0,0,0,0,0,0,0,0,0,0,0.58,0,0,0,0,0,1.484,0
0,0,0,0,0,0,0,1.83,0,0.91,0,0,0,0,0,0,0,2.576,0
0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,2.095,0
0,1.25,0,0,0,0,0,1.87,1.25,1.87,0.62,1.87,0,0,0,0,0,2.238,0
0,0,0,0,0,0,0,2.83,1.88,1.41,0.47,0.47,0,0,0,0,0,2,0
0,0.93,0,0,0,0,0,4.22,0.93,0.46,0.46,0.46,0,0,0,0,0,5.593,0
2.09,0,0,0,0.69,0.69,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,4.54,0,0,0,0,0,0,0,0,1.545,0
0,0,0,0,0,0,0,16.66,0,0,0,0,0,0,0,0,0,4.333,0
1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.342,0
0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,2,0
0.8,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,2.44,0
0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,1.566,0
0,0.51,0,0,0.51,0,0,0.51,1.54,0.51,0,0.51,0,0,0,0.51,0,1.711,0
0.24,0.52,0.08,0,0.24,0,0,1.76,0,0,0,0.24,0.04,0.04,0,0,0.071,1.983,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85,0,1.111,0
0,0,0,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,1.607,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.923,0
0,0,0,0,0,0,0,1.78,0,0,0,0,0,0,3.57,0,0,2.227,0
0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,2.59,0
0,0,0,0,0,0,0,0,0,0,0,2.85,0,0,0,2.85,0,1.294,0
0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,1,0
0,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.391,0
0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.587,0
0,0,0,0,0,0,0,0,0.58,0,0,0,0,0,0,0,0,1.531,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.875,0
0,0.93,0,0,0,0,0,2.8,1.86,0.93,0.93,0.93,0,0.93,0,0,0,2.097,0
0,0,0,0,0,0,0,0,3.33,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.22,0,0,1.416,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0
0.75,0,0.25,0,0.25,0,0,0,0.25,0,0,0,0,0,0,0,0,1.204,0
0,0,0,0,0,0,0,1.26,1.26,1.26,0,0,0,0,0,0,0,1.758,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.38,0,0,0.19,0,0,0,0,0,0,0.58,0,0,0,22.05,0,4.13,0
0,0,0,0,0,0,0,0,0,0,0,0.94,0,0,0,8.49,0,2.241,0
0,0,0,0,0,0,0,0.19,0,0,0,0.19,0,0,0,0,0,2.217,0
0,0,0,0,0,0,0,0.73,0,0,0,0,0,0,0,0,0.223,1.76,0
0,0,0,0,4,0,0,0,4,0,0,0,0,4,0,0,0,1.111,0
0.32,0,0,0,0,0,0,0.64,0,0,0,0.64,0,0,0,0,0,1.677,0
0,0,0,0,0,0,0,0.49,0,0,0,0,0,0,0,0,0,1.45,0
0,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,5.07,0
0,0.63,0,0,0,0,0,2.54,1.91,0.63,0.63,0.63,0,0,0,0,0,1.981,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,3.03,0,0,0,0,0,0,0,0,0,0,0,0,5.153,0
0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,1,0
1.39,0,0,0,1.04,0.34,0,0,0,0,0,0,0,0,0,0.34,0,1.963,0
0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,5.26,0,0,0,1.25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0
0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,1,0
0.11,0,0,0,0,0,0,0.68,0.11,0,0,0.22,0,0,0,0,0.032,2.829,0
0,0,0,0,0,0,0,4.47,0,0.74,0,0,0,0,0,0,0,2.121,0
1.47,0,0.36,0,0,0,0,0.36,0,0,0,1.1,0,1.1,0,0,0,2.293,0
0,0,0,0,0,0,0,1.29,1.94,0.64,0.64,0.97,0,0,0,1.94,0,2.197,0
0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,4.208,0
0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,1,0
0,2,0,0,0,0,0,4,2,4,2,0,0,0,0,0,0,2.705,0
0.23,0,0,0,0,0,0,1.29,0,0.23,0,0.11,0,0.11,0,0,0,1.486,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58,0,1,0
0,0,0,0,0,0,0,0,5.88,5.88,0,0,0,0,0,5.88,0,2.285,0
0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,1.285,0
0,0,0,0,0,0,0,8.33,4.16,4.16,4.16,0,0,0,0,0,0,3.444,0
0,0,0,0,0,0,0,8.69,0,0,0,0,0,0,0,0,0,2.125,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.166,0
0,0.29,0,0,0,0,0,1.18,0,0.88,0,0.59,0,0,0,0,0,3.317,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0
0,1.23,0,0,0,0,0,0,0.61,0,0,0,0,0,0,0,0,1,0
0.07,0.36,0,0.07,0,0,0,1.99,0,0.29,0,0.07,0.07,0,0,0,0,1.912,0
0,0.1,0,0.1,0.1,0,0,3.17,0,0,0,0.1,0,0,0.1,0,0.041,2.321,0
0.71,0.71,0,0,1.43,0,0,0,0,0,0,0,0,0,0,1.43,0,1.032,0
0,0,0,0,0,0,0,0,3.33,0,0,0,0,3.33,0,0,0,1.3,0
0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,2,0
0,0.67,0,0,0,0,0,2.68,2.01,0.67,0.67,0.67,0,0,0,0,0,2.604,0
0,0,0,0,0,0,0,1.61,1.88,0.53,0.53,0.8,0,0,0,0,0,2.225,0
0.62,1.24,0,0,0.62,0,0,0,0,0,0,1.24,0,0,0,1.24,0,6,0
0,0,0,0,0,0,0,7.6,2.17,1.08,1.08,1.08,0,0,0,0,0,2.421,0
0.44,0,0,0,0.14,0.14,0,0,0,0,0,0.29,0,0.14,0.14,0,0,1.891,0
0.49,0.49,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0.16,0,2.178,0
0,0,0,0,0,0,0,1.38,0,0,0,1.25,0,0,0,2.63,0,3.657,0
0.88,0,0,0,0,0,0,1.76,0.88,0,0,0.88,0,0.88,1.76,0,0,1.326,0
0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.08,0,0,0,3.26,0,3.066,0
0,1.92,0,0,0,0,0,0,1.92,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,2.08,0,0,0,6.25,0,3.125,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.142,0
2.43,0,0,0,0,0,0,0.27,0,0,0,0,0,0,0,0,0,2.319,0
0.39,0,0,0,0,0,0,1.04,0,0,0,0,0,0,0,0,0.03,1.571,0
0.11,0,0,0.23,0,0,0,3.45,0,0,0,0.11,0,0,0,0,0.078,2.351,0
0,0.4,0,0,0,0,0,0.4,0,0,0,0,0,0,0.81,0,0,2.386,0
0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.416,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.047,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,1.631,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3.09,0,0,0,2.277,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.714,0
0.95,0,0,0,0,0,0,0.63,0,0,0,0.31,0,0,0,0,0,1.99,0
0,0,0,0,0,0,0,0.56,1.7,0,0,0,0,0,0,0,0,1.834,0
0,0,0,0,0,0,0,0,1.63,0,0,0,0,0,0,0,0,1.666,0
0,0,0,0,0,0,0,1.8,0,0.36,0,0.36,0,0,0,0,0,1.636,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0
0,0,0,0,0,0,0,0,0,0,0,0.81,0,0,0,2.45,0.46,3.173,0
0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.263,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.846,0
0,0.27,0,0,0.27,0,0,0.27,0,0,0,0,0,0,0,0,0,2.593,0
0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,1.4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031,1.411,0
0,0,0.48,0,1.44,0,0,0,0,0,0,0,0,0,0,0,0,4.437,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0.35,0,0.35,0,0,0,0,0.35,0,0,1.506,0
0,0.85,0,0,1.28,0,0,1.7,0.85,0.42,0.42,0.42,0,0,0,0,0,2.44,0
0,0,0,0,0,0,9.83,0,0,0,0,0,0,0,0,0,0,6.51,0
0,0,0,0,0,0,0,1.83,0,0.91,0,0,0,0,0,0,0,3.541,0
0.22,0.04,0,0,0,0,0,0.39,0.04,0,0,0.08,0.08,0,0.04,0,0.011,3.851,0
0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,1,0
0.18,0,0,0,0,0,0,3.03,0,0,0,0.18,0,0,0,0,0.112,2.188,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.636,0
0,0.25,0.25,0,0.25,0,0,0,0,0,0,0,0,0,0,0.25,0,1.78,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666,0
0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.187,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.592,0
0,0,0,0,0,0,0,1.29,0,0,0,0,0,0,0,0,0,1.625,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.481,0
0.28,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0.28,0,1.403,0
0,0,0,0,0,0,0,0,4.34,0,0,0,0,0,0,0,0,1,0
0,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0
0.28,0,0,0.28,0,0,0,0.28,0.57,0.28,0,0,0,0.28,0.28,0,0,1.411,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.307,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.16,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0.16,0,1.704,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.842,0
0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09,0,3.304,0
0,0.34,0.34,0,0.34,0,0,0,0,0,0,0,0,0,0,0.34,0.048,1.405,0
2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.08,0,1,0
0,0.72,0,0,0,0,0,0,0.72,0,0,0,0,0,0,0,0,3.904,0
0,0,0,0,0,0,0,0,0,0,0,1.06,0,0,0,2.65,0,2.6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0,4.5,0
0,0,0,0,0,0,0,0,1.23,0,0,0,0,3.7,1.23,0,0,1.058,0
0,0,0,0,0,0,0,0.72,0,0,0,1.45,0,0,0,0,0,1.481,0
0,0,0,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,1.122,0
2.04,0,0,0,0,0,0,0,0,0,0,0,0,4.08,0,0,0,1.1,0
0.37,0,0,0,0,0,0,1.48,0,0,0,0,0,0,0,0,0.135,1.437,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1.19,0,0,0,0,0,1.19,0,0,0,0,0,0,0,0,0,3.09,0
0,1.17,0,0,0,0,0,3.52,0,0,0,0,0,0,0,0,0,1,0
0.09,0,0.18,0.09,0,1.49,0,2.42,0,0,0,0.18,0,0,0,0,0.066,2.156,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.166,0
0,1.13,0,0,0,0,0,0,1.13,0,0,0,0,1.13,0,0,0,1,0
0,0,0,0,0,0,0,0,16.66,0,0,0,0,0,0,0,0,1.666,0
0.06,0.13,0.13,0.33,0.13,0.06,0,2.54,0,0.26,0,0.13,0.06,0,0,0,0,1.997,0
0,0,0,0,0,0,0,0.31,0,0.31,0,0,0,0,0.31,0,0,2.607,0
0,0.37,0,0,0,0,0,0,0.37,0,0,0,0,0,0,0,0,1.433,0
0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,1.9,0,1.42,0,0,0,0,0,0,0,1.677,0
0.15,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,1.111,0
0,0,0,0,0,0,0,0,4.34,0,0,4.34,0,0,0,0,0,3.5,0
0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69,0,1.285,0
0.47,0,0,0,0.47,0,0,0,0,0,0,0,0,1.43,0,0,0,1.233,0
0,0,0,0,0,0,0,0,1.47,0,0,0,0,2.94,0,0,0,1.379,0
0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.314,0
0,1.63,0,0,0,0,0,0,1.63,0,0,0,0,0,0,0,0,4.19,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333,0
0.4,0,0,0,0.4,0,0,0,0,0,0,0.81,0,0,0,0.4,0,5.263,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,1.533,0
0,0,0,0,0,0,0,0.72,0,0,0,0,0,0,0.72,0,0.102,2.538,0
1.78,0.25,0,0,0,0,0,1.27,0,0.51,0,0,0,0,0,0,0,1.794,0
0.27,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,1.873,0
0,0.43,0,0,0,0,0,1.31,0,0,0,0,0,0,0,0,0,2.085,0
0,0,0,0,0,0,0,0,1.35,0,0,0,0,0,0,0,0,1.533,0
0.9,0,0.9,0,0,0,0,1.81,0,0.9,0,0,0,0,0,0,0,1.807,0
0,0.08,0,0,0,0,0,0.16,0,0,0,0.08,0,0,0.24,0,0,4.858,0
0.16,0,0,0,0,0,0,0.49,0.08,0,0,0.16,0,0,0,0,0.022,3.212,0
0,0,0,0,0.68,0,0,0.68,0.68,0,0,0,0,0,0,0,0,1.1,0
0.24,0,0,1.49,0,0,0,0.49,0,0,0,0.24,0,2.23,0,0,0,2.776,0
0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78,0,0,1.583,0
1.96,0,0,0,0,0,0,1.96,0,1.96,0,0,0,0,0,0,0,2.318,0
0.49,0,0,0,0,0,0,0,0,0,0,0.49,0,0,0,0.49,0,1.214,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0.67,0,0,0,2.68,0,3.4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1.69,1.69,0.84,0,0,0,0,0,0,0,1.777,0
0.37,0,0,0,0.37,0,0,0.37,0,0,0,0.74,0,0,0,0,0,2.643,0
0,0,0,0,0.69,0,0,2.09,0,1.39,0,0,0,0,0,1.39,0,2.184,0
0,1.7,0,0,0,0,0,0.34,1.02,0,0,0.34,0,0,2.38,0,0,1.421,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.428,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.687,0
0,0,0,0,0,0,0,1.22,0,0.4,0,0,0,0,0.4,0,0,2.282,0
1.56,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.29,0,0.29,0,0,0,0,0.87,0,0,0,0,0,0,0,0,0.037,1.531,0
0,0.64,0,0,0,0,0,3.88,0,0.32,0,0,0,0,0,0,0,1.89,0
0.42,0.21,0,0,0,0,0,0.21,0,0,0,0,0,0,0,0,0.069,3.151,0
0.32,0,0,0,0,0,0,0,0,0.32,0,0.32,0,0,0.32,1.3,0,1.973,0
0.51,0,0,0,0.07,0,0,0.95,0,0.07,0,0.07,0.07,0.07,0,0,0.01,1.588,0
0.24,0.12,0,0,0.24,0,0,1.93,0,0.12,0,0.18,0,0.12,0,0,0.026,1.873,0
0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91,0,2.457,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0.86,0,0,0,1.72,0,2.557,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51,0,0,1.75,0
0,0,0,0,0,0,0,7.46,0,2.98,0,0,0,0,0,0,0,1.961,0
0,0,0,0,0,0,0,3.34,0,0,0,0.62,0,0,0,0,0,3.414,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.795,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0
0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55,0
0,0,0,0,0,0,0,0,2.12,0,0,0,0,0,0,0,0,1.133,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666,0
0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0,6.096,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,1.61,0,0,0,3.22,0,0,1.61,0,0,0,0,0,1.705,0
0,1.3,0,0,0,0,0,4.9,0.32,0.65,0,1.63,0,0,0,0,0,5.555,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3.84,0,0,0,2.333,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.647,0
1.5,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,1.36,0,0,0,0,0,0,0,0,1.526,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0,0,1.3,0
0,0,0,0,0,0,0,6,0,0,0,1,0,1,0,0,0,1.725,0
0,0,0,0.15,0,0,0,2.15,0,0.92,0,0.15,0,0,0,0,0,1.535,0
0,0,0,0,0,0,0,0,3.03,0,0,3.03,0,6.06,0,0,0,2,0
1.38,1.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.052,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.612,0
0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.761,0
0,0,0,0.86,0,0,0,3.44,1.72,0.86,0.86,1.72,0,0,0,0,0,2.288,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,1.526,0
0,0,0,0,0,0,0,7.14,0,3.57,0,0,0,0,0,0,0,1.687,0
0,1.86,0,0,0,0,0,2.48,1.24,0.62,0.62,0,0,0,0,0,0,2.63,0
0,0,0.48,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0.381,1.884,0
0,0,0,0,0,0,0,12.88,0,0.28,0,0.14,0,0,0,0,0,12.43,0
