@relation spambase

@attribute Word_freq_make numeric
@attribute Word_freq_address numeric
@attribute Word_freq_3d numeric
@attribute Word_freq_our numeric
@attribute Word_freq_will numeric
@attribute Word_freq_report numeric
@attribute Word_freq_addresses numeric
@attribute Word_freq_free numeric
@attribute Word_freq_business numeric
@attribute Word_freq_you numeric
@attribute Word_freq_credit numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_650 numeric
@attribute Word_freq_telnet numeric
@attribute Word_freq_415 numeric
@attribute Word_freq_1999 numeric
@attribute Word_freq_parts numeric
@attribute Word_freq_cs numeric
@attribute Word_freq_project numeric
@attribute Word_freq_re numeric
@attribute Word_freq_edu numeric
@attribute Word_freq_table numeric
@attribute Char_freq1 numeric
@attribute Char_freq3 numeric
@attribute Char_freq4 numeric
@attribute Capital_run_length_average numeric
@attribute Capital_run_length_longest numeric
@attribute Spam {1,0}

@data
0,0,0,0,0,0,0,0,0,1.13,0,0,0,0,0,0,0,0,0,1.13,0,0,0.634,0.211,0,1.347,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,2.46,0,0,0,0,0,0,0,0,0,0,1.23,0,0,0,0,0,0,0,0,0,2.142,8,0
0,0,0,0,1.25,0,0,0,0,2.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.538,10,0
0,0,0,0.82,1.65,0,0,0,0.82,0,0,0,0,0,0,0.82,0,0,3.3,0,0,0,0,0,0,2.06,8,0
0,0,0,1.15,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.517,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,1,1,0
0,0,0,0,1.39,0,0,0,0,0,0,2.79,0,0,0,0,0,0,1.39,0,0,0,0,0,0,1.268,4,0
0,0,0,0,0,0,0,0,0,0,0,2.22,4.44,0,0,0,0,0,0,0,0,0,0,0,0,3.578,20,0
0,0,0,0,0,0,0,0,0,8.1,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,1,1,0
0,0,0,0,1.29,0,0,0,0,0,0,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,2.275,8,0
2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.888,29,0
0,0,0,3.22,3.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.45,0,0,0,0,0,2.4,11,0
0,0,0,0,0,0,0,0,0,4.85,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,3.391,47,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42,0,0,0,0,0,0,0,0,0,2.025,7,0
0,0,0,0,0.31,0,0,0,0,0.95,0,1.27,0.63,0.63,0.63,0.95,0,2.22,0,0.63,1.91,0,0.05,0.101,0,2.186,15,0
0,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0.58,0,0,0,0,22.05,0,0.135,0.067,0,4.13,81,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0.34,0,0,1.04,0,4.52,0.34,0,0,0,0,0,0,0,0,1.04,0.34,0,0,0,0,1.963,47,0
0,0,0,0,1.4,0,0,0,0,1.4,0,0,0,0,0,0,0,2.81,0,0,1.4,0,0,0,0.497,1.722,10,0
0,0,0,0,0.64,0,0,0,0,1.28,0,0,0,0,0,1.92,0,1.92,0,1.92,1.92,0,0.394,0.295,0,1.813,13,0
0.55,0,0,0,0,0,0,0,0,0,0,1.11,0.55,0.55,0.55,0.55,0,0,0,0.55,0,0,0,0.091,0,2.117,12,0
0,0,0,0,0,0,0,0,0,1.58,0,0,0,0,0,0.63,0,0,0,0.95,2.22,0,0,0,0,2.603,16,0
0,0,0,0,0,0,0,0,0,2.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232,1.296,8,0
0,0,0,0,0,0,0,0,0,0.51,0,3.06,2.04,0.51,0.51,0,0,0,0,0.51,0,0,0.158,0,0,4,37,0
0,0,0,4.16,4.16,0,0,0,0,4.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.689,1.3,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.943,2.166,5,0
0,0,0,0,1.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198,0,0,2.076,5,0
0.29,0,0,0.29,0,0,0,0,0.29,0,0,2.63,0,0,0,0,0,0,0.58,0,0,0,0,0,0.072,2.847,60,0
0,0,0,0,2.32,0,0,0,0,2.32,0,0,0,0,0,0,0,0,0,0,0,0,0.207,0,0,1.466,4,0
0,0,0,0,0.44,0,0,0,0,0.88,0,1.32,0.88,0.44,0.44,0,0,0,0,0.44,0,0,0,0,0,2.588,40,0
0.7,0,0,0,0,0,0,0,0,2.83,0,0,0,0,0,0,0,0,0,1.41,1.41,0,0,0,0.105,2.342,47,0
0,0,0,0,0,0,0,0,0,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0.84,0,0,0,0,4.2,0,1.68,0,0,0,0,0,0,0,0,0,0,0,0.119,0,1.454,9,0
0,0,0,0,0,0,0,0,0,2.01,0,4.02,0.5,0.5,0.5,0.5,0,0,0,0.5,0,0,0,0.088,0,2.319,12,0
0,0.07,0,0.12,0.3,0,0,0.02,0.17,0.22,0.02,0,0,0,0,0.68,0,0.1,0.02,0,0.33,0,0.037,0.007,0.015,2.198,25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0.28,0,0.86,0,0,0,0,0,2.87,0,0.28,0,0,0,0,0,0,0,0.57,0,0,0,0,0,1.95,15,0
0,0,0,0,0,0,0,0,0,0,0,2.12,4.25,0,0,0,0,0,0,2.12,0,0,0,0,0,2.708,15,0
0,0,0,0,1.56,0,0,0,0,0,0,0,0,0,0,1.56,0,3.12,0,1.56,1.56,0,0,0.215,0,1.666,12,0
0.48,0,0,0.48,0,0,0,0,0,4.39,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,1.275,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,18,0
0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,5,0
0,0,0,0,2.58,0,0,0,0,2.58,0,0,0,0,0,0,0,0.86,0,0.86,0,0,0,0,0.91,2.171,9,0
0,0,0,0,0,0,0,0,0,0,0,3.5,2.63,0.87,0.87,0.87,0,0,0,1.75,0,0,0,0.122,0.122,2.203,12,0
0,0,0,0,1.75,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.235,5,0
0,0,0,0,0,0,0,0,0,3.17,0,0,0,0,0,0,0,0,0,0,1.58,0,0,0,0,4.368,51,0
0,0,0,0,0,0,1.19,0,0,2.97,0,1.78,0.59,0.59,0.59,0,0,0,0,1.19,0,0,0,0.098,0,2.203,12,0
0,0,0,0,0.69,0,0,0.69,0,2.79,0,2.09,0,0,0,0,0,0,0,0.69,1.39,0,0,0,0,2.184,12,0
0.18,0.14,0,0,0.77,0.03,0,0,0.03,0.11,0,0,0,0,0,0.62,0,0.18,0,0,0.22,0,0.019,0,0.004,2.393,40,0
0,0,0,0,0,0,0,0,0,0.43,0,6.92,0,0,0,2.16,0,1.29,0.43,0,0,0,0.318,0.159,0.079,4.411,19,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,7.14,0,0,0,0,5.5,10,0
0,0,0,0,2.06,0,0,0,0,0.68,0,1.37,1.37,0,0,0,0,0,0,0,0,0,0.114,0,0,2.727,11,0
0,0,0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,2.17,2.17,0,0,0,0.371,1.714,11,0
0,0,0,0,0,0,0,0,0,2.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.428,4,0
0.22,0,0,0.45,0,0,0,0.22,0,0.68,0.22,0,0,0,0,0.22,0,0.68,1.83,0.22,0.91,0,0,0.038,0,1.649,13,0
0.67,0,0,1.01,0.67,0,0,0,0,1.35,0,0.33,0,0,0,0.67,0,0,0,0.33,0,0,0.097,0,0.048,2.326,22,0
0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.952,3.2,12,0
0.26,0.26,0,0.52,0,0,0,0,0,0,0,1.83,0,0.26,0,0.26,0,0,0,0,0,0,0.065,0.032,0,1.455,12,0
0,0,0,0,0,0,0,0.21,0,2.14,0,0,0,0,0,0,0,0.21,0,0.42,0.21,0,0,0.039,0.039,1.292,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,0,0,0,0,0,1.133,3,0
0,0,0,0,2.9,0,0,0.58,0,0,0,2.32,0,0,0,0.58,0,0,0,0,0,0,0,0,0,1.7,12,0
0.08,0,0,0,0.24,0,0,0.08,0,0.32,0,0.49,0,0,0,0.16,0,0,0,0.08,0,0,0.221,0.044,0,2.816,32,0
2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.888,29,0
0,0,0,0,0,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,3,0
0,0,0,0,1.03,0,0,0,0,3.09,0,1.03,0,0,0,0,0,0,0,1.03,0,0,0,0,0,1.666,7,0
1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.487,2.291,22,0
0,0,0,3.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96,1.96,0,0,0,0,0.348,1.312,4,0
0,0,0,0,0.44,0,0,0,0,0,0,1.76,0,0,0,0.88,0,0,0,0,0,0,0,0.061,0,1.949,17,0
0,0,0,0,0,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,3.33,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0.36,0,0,0,0.27,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0.1,0,0,2.356,21,0
0,0,0,0,0,0,0,0.4,0,0.4,0,0,0,0,0,0.81,0,0,0,0.4,0.4,0,0,0.053,0,5.263,70,0
0,0,0,0,0,0,0,0,0,4.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.785,6,0
0,0,0,0,0,0,0,0,0,0,0,2.38,4.76,0,0,0,0,0,0,0,0,0,0,0,0.374,2.85,15,0
0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,16.66,0,0,0,0,0.925,1.833,6,0
0,0,0,0,0.37,0,0,0,0,2.61,0,0.37,0.74,0,0,0.37,0,0,0.74,0.37,0,0,0,0,0,2.28,11,0
0,0,0,1.16,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184,2.833,11,0
0,0,0,0,0,0,0,0,0,1.12,0,1.12,2.24,0,0,0,0,0,0,0,0,0,0,0,0,4.689,55,0
0,0,0,0,0,0,0,0,0,0,0,8.69,4.34,4.34,4.34,0,0,0,0,0,0,0,0,0,0,3.333,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,1.56,0,0,0,0,0,0,0,0,0,0,0.78,0,0,0,0.12,2.862,47,0
0,0,0,0.2,2.04,0.1,0,0,0.81,0,0,2.75,0,0,0,0.3,0,0,0,0,0,0,0.03,0,0,2.161,27,0
0,0,0,0,0.99,0,0,0,0,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0.07,0,0,1.363,5,0
0,0,0,0,0,0,0,0,0,0.93,0,4.2,0.46,0.46,0.46,0.46,0,0,0,0.46,0,0,0.151,0.075,0.075,2.482,12,0
0,0,0,0,1.28,0,0,0,0,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.647,7,0
0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,5,0
0.06,0,0,0.19,0.19,0,0,0,0,0.26,0,0.79,0,0,0,0,0,0.13,0,0,0,0.06,0.363,0.057,0,2.716,37,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666,5,0
0,0,0,0,0,0,0,0.38,0,2.31,0,0,0,0,0,0,0,0,0,0.38,0,0,0,0,0.162,5.07,70,0
0,0,0,0,0,0,0,0,0,0,0,0.72,0,0,0,0.72,0,0.36,0,0,0.36,0,0,0,0,1.646,12,0
0,0,0,0,0.61,0,0,0,0,0,0,1.85,0,0,0,0.61,0,0,0,0,0,0,0.179,0,0,1.24,6,0
0,0,0,0,0,0,0,0,0,0,0,2.32,4.65,0,0,0,0,0,0,0,0,0,0,0,0,11.687,75,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36,0,0,0,0,0.68,0,0,0,0,4.341,46,0
0,0,0,0,0.43,0,0,0,0.14,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0.058,0,0,1.687,24,0
0,0,0,0,0,0,0,0,0,4.16,0,0,0,0,0,1.38,0,0,0,0,1.38,0,0,0,0.208,2.655,15,0
0,0,0,0,0,0,0,0,0,4.34,0,0,0,0,0,0,0,0,0,0,2.89,0,0,0,0.954,9.125,63,0
0.02,0.08,0,0.27,0.05,0.02,0.01,0.02,0,0.05,0,0.48,0,0,0,0.45,0,0,0,0.01,0,0,0.221,0.056,0,2.63,38,0
0.52,0,0,0.52,3.17,0,0,0,0,0.52,0,2.64,0,0,0,1.05,0,0,1.58,0.52,0,0,0.084,0.084,0,1.577,12,0
0.35,0,0,0,0.71,0,0,0,0,7.47,0,0,0,0,0,0,0,0,0,0.35,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,1.23,0,0,0,0,0,0,0,0,0,0,1.23,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.529,6,0
0,0,0,0.96,0.48,0,0,1.44,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666,4.437,27,0
0,0,0,0.15,0.83,0,0,0,0.15,0,0,4.42,0,0,0,0.07,0,0,0,0,0,0,0.068,0,0,2.356,27,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.1,0,0,0.1,0.31,0,0,0,0,0.41,0,0.52,0,0,0,0.1,0,0,0,0,0,0,0.132,0.029,0,2.784,32,0
0,2.12,0,0,2.12,0,0,0,0,6.38,0,0,0,0,0,0,0,0,0,2.12,0,0,0,0,0,2.692,21,0
0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,5,0
0,0,0,0,0,0,0,0,0,0,0,9.09,2.27,2.27,2.27,0,0,0,0,0,0,0,0,0,0,3.157,11,0
0,0.39,0,0.19,0.29,0,0.29,0,0,0.89,0,0.49,0,0,0,0.19,0,4.75,0,0.09,5.74,0,1.352,0,0.016,1.679,17,0
0,0,0,0,0,0,0,0,0,0,0,1.33,2.66,0,0,0,0,0,0,0,0,0,0,0,0,4.36,46,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.66,0,0,0,0,0,0,1.5,3,0
0,0,0,0.52,0,0,0,0,0,1.56,0,0,0,0,0,0,0,0,0,0.26,0,0,0.753,0,0.037,1.797,20,0
0,0,0,0,2.18,0,0,0,0,1.45,0,2.18,0.72,0,0,0,0,0,1.45,0,0,0,0,0,0,1.785,18,0
0,0.13,0,0,0.13,0,0,0.26,0,2.65,0,0,0,0,0,0.26,0,0,0,0.26,0,0,0.019,0,0.193,3.122,70,0
0,0,0,0,0,0,0,0,0,3.54,0,0,0,0,0,0.7,0,0,0,0.7,0,0,0.126,0,0,1.375,5,0
0,0,0,0,0,0,0,0,0,1.04,0,1.04,0,0,0,1.04,0,0,0,0,0,0,0.179,0,0.179,2.037,13,0
0.24,0,0,0,0.37,0,0,0,0,0.86,0,1.24,0.24,0.24,0.24,0.24,0,0,0.86,0.24,0,0,0.018,0.055,0,1.801,13,0
0,0,0,2.04,0,0,0,0,0,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,2,0
0,0,0,0,2.81,0,0,0.35,0,0.35,0,0.35,0,0,0,0.35,0,0,0,0,0,0,0,0,0,1.226,5,0
0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.333,5,0
0.07,0.03,0,0.1,0.1,0,0,0,0,0.14,0,0.47,0,0,0,0.32,0,0.07,0,0,0,0,0.188,0.035,0,3.233,66,0
2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.888,29,0
0,0,0,0,0,0,0,0,0,2.03,0,2.53,0,0,0,0.5,0,0,3.04,0.5,0,0,0.094,0.094,0.094,1.26,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.733,7,0
0,0,0,0,0,0,0,0,0.72,0,0,0.72,0,0,0,0,0.72,0,0,0,0,0,0,0,0,2.333,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,1.76,0,0,0,0,0,0.88,0,0,0,0,1.76,0,0,0,0.157,2,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.475,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.315,1,1,0
0,0,0,0,0,0,0,0,0,4.45,0,0,0,0,0,0,0,0,0,0.27,0.27,0,0,0,0,1.2,4,0
0,0,0,0.37,0.37,0,0,0,0.75,1.12,0,0,0,0,0,0,0,0,0,0.37,0,0,0,0,0,1.066,4,0
0.05,0,0,0.05,0.16,0.05,0,0,0,0.22,0,0.62,0,0,0,0.67,0,0,0,0,0,0,0.185,0,0,2.972,46,0
0,0,0,0,4.72,0,0,0,0,1.57,0,0.78,1.57,0,0,0,0,0,0,0,0,0,0,0,0,2.885,11,0
0,0,0,0,0,0.86,0,0,0,0,0,3.44,0.86,0.86,0.86,1.72,0,0,0,1.72,0,0,0,0.135,0.135,2.288,13,0
0,0,0,0,0.57,0,0,0,0,0.57,0,0.57,0,0,0,0,0,0,1.73,0,0,0,0,0,0,1.136,3,0
0,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,4,0
0,0,0,0,0,0,0,0,0,2.02,0,2.02,1.01,1.01,1.01,0,0,0,0,1.01,0,0,0,0,0,1.875,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,3.77,0,0,0,0,0,0,0,0,0,1.88,0,0,0,0,0.366,2,15,0
0.12,0,0,0.12,0.37,0,0,0,0,0.49,0,0.62,0,0,0,0.12,0,0,0,0,0,0,0.083,0.033,0,3.211,32,0
0,0,0,0,0.27,0,0,0,0,3.29,0,0,0,0,0,0.27,0,0.54,0,0.27,0.27,0,0,0.047,0,1.745,12,0
0,0,0,0,0.76,0,0,0,0,0,0,5.34,0.76,0.76,0.76,0,0,0,0,0.76,0,0,0,0,0,4.242,52,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09,7,0
0,0,0,0,4.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333,1.666,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,0,0,0,3.57,3.57,0,0,0,0,1.454,5,0
0,0,0,0.24,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0,0,2.192,35,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,1.01,0,5.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,55,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098,0,2.375,5,0
0,0,0,0,0.43,0,0,0,0.14,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0.058,0,0,1.566,13,0
0,0,0,0,0,0,0,0,0,0,0,1.05,2.1,0,0,0,0,0,0,0,0,0,0,0,0,3.571,11,0
0,0,0,0,0,0,0,0,0,5.71,0,0,0,0,0,0,0,0,0,2.85,0,0,0,0,0,2.125,5,0
0,0,0,0,0,0,0,0,0,3.22,0,0,0,0,0,0,0,2.15,0,0,1.07,0,0,0,0,2.315,7,0
0,0,0,0,0,0,0,0,0,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64,5,0
0.05,0,0,0.15,0.26,0,0,0,0,0.21,0,0.63,0,0,0,0.42,0,0,0,0,0,0.05,0.193,0.059,0,3.461,66,0
0,0,0,0,0,0,0,0,0,4.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.769,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.225,1,1,0
0,0,0,0,1.25,0,0,0.62,0.62,0.62,0,1.87,0,0,0,0,0,0,0.62,0,0,0,0,0,0.103,1.347,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.526,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0.39,0,0.19,0.29,0,0.29,0,0,0.89,0,0.49,0,0,0,0.19,0,4.75,0,0.09,5.74,0,1.353,0,0.016,1.679,17,0
0.1,0,0,0,1.9,0.1,0,0.1,0.21,0,0,3.17,0,0,0,0.1,0,0,0.1,0,0,0,0.027,0,0.041,2.321,31,0
0,0,0,0,0,0,0,1.38,0,1.38,0,2.77,1.38,1.38,1.38,0,0,0,0,0,0,0,0,0,0,2.333,11,0
0.05,0,0,0.3,0.15,0,0,0,0,0.2,0,0.67,0,0,0,0.46,0,0,0.1,0,0,0,0.209,0.05,0,3.764,85,0
0.36,0,0,0,0.72,0,0,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0.063,0,0.063,2.562,35,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0.73,0,0,0,0,0,0,8.08,0.73,0.73,0.73,0.73,0,0,0,0.73,0,0,0.388,0.129,0,2.666,13,0
0,0,0,0,3.44,0,0,0,0,1.72,0,0,0,0,0,1.72,0,0,0,0,0,0,0,0,0,2.062,8,0
0,0,0,0,1.02,0,0,0,0,2.04,0,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,13,0
0,0,0,0,1.29,0,0,0,0,2.59,0,2.59,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35,4,0
0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,2,0
0,0,0,0,0,0,0,0,0,0.72,0,0.72,2.17,0,0,0,0,0,0.72,0,0,0.72,0,0,0.306,2.538,22,0
0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.214,4,0
0,0,0,0,0.24,0,0,0,0.48,0.72,0.48,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,3.202,87,0
0,0.17,0,0.17,0.88,0,0,0,1.95,0.17,0,0.35,0,0,0,0,0,0,0,0.53,0,0,0,0,0,2.097,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.08,0,0,0,0,0,0,0,0,4.19,0,0,0,0,0,0,0,0,0,0.26,0,0,0.031,0,0.078,1.114,9,0
0,0,0,0.44,0.89,0,0,0,0,1.78,0,0,0,0,0,0.89,0,0,0,0,1.33,0,0,0,0,1.731,16,0
0.05,0,0,0.1,0.15,0,0,0,0.1,0.21,0,0.47,0,0,0,0.36,0,0,0.1,0,0,0,0.164,0.068,0,3.591,35,0
0,0,0,0,0.64,0,0,0,0.48,0.96,0,0.48,0,0,0,0,0,0,0,0,0,0,0.021,0,0.021,3.789,39,0
0,0,0,0,1.58,0,0,0,0,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0.137,0,0,1.09,3,0
0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,1.123,2.6,16,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3.26,0,0,0,0,4.57,0,0,0,0,0,0,3.041,14,0
0,0,0,0,0,0,0,0,0,1.75,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1.846,11,0
0,0,0,0,0,0,0,1.25,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.176,55,0
0,1.1,0,0.55,0,0,0,0,0,0,0,0.55,0,0,0.55,1.65,0,0,0,0.55,0,0,0.088,0.088,0.177,1.867,22,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0.78,0,0,0,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0.145,0,0.725,1.187,4,0
0,0,0,0,1.88,0,0,0,0,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,1.769,4,0
0,0,0,0,0.33,0,0,0,0,1,0,8.69,0,0.33,0,0.66,0,1.33,0,0,0,0,1.001,0,0,2.701,20,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0.5,0,0,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0.188,3.461,47,0
0.36,0.36,0,1.8,1.44,0,0,0,0.72,0.36,0,1.8,0,0,0,0.36,0,0,0,0,0,0,0,0,0,1.636,12,0
0,0,0,0,0.94,0,0,0,0.28,0,0,1.41,0,0,0,0.09,0.09,0,0,0,0,0,0.052,0,0,2.022,19,0
0,0,0,0,0,1.26,0,0,0,0,1.26,0,0,0,0,0,0,0,1.26,0,0,0,0,0,0.214,1.263,4,0
0,0,0,0,0,0,0,0,0,3.03,0,0,0,0,0,3.03,0,0,0,0,0,0,0,0,0,2,12,0
0,0,0,0,0.42,0,0,0,0,1.49,0,0.21,0,0,0,0,0,0,0,0,0,0,0.034,0.034,0,3.151,37,0
