@relation spambase

@attribute Word_freq_address numeric
@attribute Word_freq_our numeric
@attribute Word_freq_over numeric
@attribute Word_freq_people numeric
@attribute Word_freq_free numeric
@attribute Word_freq_business numeric
@attribute Word_freq_email numeric
@attribute Word_freq_george numeric
@attribute Word_freq_650 numeric
@attribute Word_freq_telnet numeric
@attribute Word_freq_data numeric
@attribute Word_freq_85 numeric
@attribute Word_freq_pm numeric
@attribute Word_freq_original numeric
@attribute Word_freq_edu numeric
@attribute Word_freq_conference numeric
@attribute Char_freq3 numeric
@attribute Char_freq4 numeric
@attribute Char_freq5 numeric
@attribute Char_freq6 numeric
@attribute Capital_run_length_average numeric
@attribute Spam {1,0}

@data
0,0,0,0,0,0,0,1.4,2.81,0,1.4,1.4,0,0,0,2.81,0,0.229,0,0,2.653,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0
0,0.25,0,0,0,0,0.75,0,0,0,0,0,0,0,0.25,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.396,0,0.396,2.533,0
0,0,0,0,0,0,0,1.76,0,0,0,0,0,0,0,0,0.139,0,0,0,1.763,0
0.09,0.28,0,0.18,0,0.18,0.28,0,0,0,0,0,0,0,0.09,0,0,0.042,0,0.042,1.877,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.666,0
0,0,0,0,0,0,0,0,0,0,0,0,1.21,0,0,0,0,0.238,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0
0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,1.571,0
0,0,0,0,0,0,0,0,0,0,0,0,1.17,0,0,0,0,0,0,0,2,0
0,0.57,0,0,0,0,0.57,0,0.57,0,0,0.57,0,0,0,0,0,0,0,0,1.964,0
0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32,0,0,0.49,0,0,2.125,0
0.05,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.76,0,0.036,0.055,0,0.202,3.766,0
0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0
0,0,0,0,1.75,0,1.75,0,0,0,0,0,0,0,0,0,0,0.238,0,0,4.375,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.473,0,0,2.5,0
0,0.71,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0.055,0,0,15.333,0
0,0.15,0.1,0,0,0,0.05,0.05,0,0,1.16,0,0,0,0,0,0.05,0,0.014,0,2.88,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061,0.061,0,0,1.392,0
0,0,0,0,0,0,0,4.16,4.16,4.16,0,4.16,0,0,0,0,0,0,0,0,3.333,0
0,0,0.08,0.08,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0.078,0,0,1.114,0
2.35,3.52,1.17,0,1.17,0,0,1.17,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0
0,0,0,0,0,0,0,1.35,1.35,0.45,0,1.35,0.45,0.45,0,0,0.43,0,0,0.071,2.236,0
0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0,0,1.147,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.35,0,0,0,0,0,0,1.88,0
0.39,0.39,0,0,0,0,0,1.19,1.19,0.39,0,1.19,0,0.39,0,0,0.439,0,0,0,2.238,0
0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,1.285,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,1.052,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.166,0
0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,1.25,0,0,0,0.204,0,2.45,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.608,0
0,0,0,0,0,0,0,0,0,0,0,0.46,0,0,0,0,0,0,0,0,1.51,0
0,0,0,0,0,0,0,0,1.45,0,0,0,0.72,0.72,0,0,0.116,0,0,0,2.431,0
0.39,0.19,0.09,0,0,0,0.29,0,0,0,0,0,0,0.09,5.74,0,0,0.016,0,0,1.679,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666,0
0,0,0,0,0,0,0,0,1.39,0,0,0.69,0,0,0,0,0,0,0.093,0,2.744,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0,0,0,0,0,1.315,0
0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.41,0,0,0.056,0,0,0.454,3.414,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107,0,0,0,1.48,0
0,0.26,0.13,0,0,0.39,0,0,0,0,0,0,0,0,0,0,0.017,0.035,0.053,0.053,5.189,0
0,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.32,0,0,0.32,0,0,0,0,0,0,0,0.32,0.32,0,0,0.048,0,0,0,1.967,0
14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0
0,0,0.75,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,1.833,0
0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,2.333,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85,0,0,0,0,0,1.111,0
0,0,0,0.37,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.666,0
0,0.51,0,0,0,0,0.51,0,0,0,1.03,0,0,0,1.03,0,0,0,0,0,1.681,0
14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0
0.39,0,0,0.79,0,1.18,0,0,0,0,0,0,0,0,0,0,0,0.128,0,0,1.229,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0.09,0.09,0,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0.066,0,2.156,0
0,0,0,0.47,0,0,0,0,0,0,0,0,0.47,0,1.91,0,0,0.076,0,0,1.833,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.333,0
0,0,0,0.12,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.016,0,2.309,0
0,0,0,0,0,0,0,2,0.66,0.66,0,0.66,0.33,0.66,0,0,0.101,0.05,0.05,0,2.725,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.809,0.809,0,3,0
0,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.756,0,0,1,0
0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23,0
0,0.07,0.11,0.37,0,0.03,0.03,0,0,0,0,0,0,0,0.03,0,0,0.014,0,0,1.111,0
0,0,0,0,0.49,0,0.49,0,0,0,0,0,0,0,0,0,0,0.147,0,0,2.587,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114,0,0,1.8,0
0,0,0,0,0,0,0,0,0,0,1.33,0.44,0,0,0,0,0,0,0,0,1.936,0
0,0,0,0,0,0,0,0,4.76,0,2.38,2.38,0,0,0,0,0,0.374,0,0,2.85,0
0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0.12,1.96,0
0,0,0,0,1.13,0,1.13,0,0,0,0,0,0,0,1.13,0,0,0,0,0,8.761,0
0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251,0,0,3.214,0
0,0,1.12,0,0,0,0,1.12,0,0,0,0,0,0,0,0,0,0.204,0,0,1.214,0
0.44,0.44,0,0,0,0,1.55,0.22,0,0,0,0,0,0,0,0,0,0.073,0.146,0.036,2.574,0
0,1.15,0.28,0,0,0,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0,1.517,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0
0,1.75,0,0,0,0,0,0.87,0,0,0,0,0.87,0.87,0,0,0.156,0,0,0,1.466,0
14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.24,0
0,0,0,0,0,0,0,0,0.75,0,0,0.75,0,0,0,0,0,0,0,0,2.032,0
0,0,0,0,0,0,0,0,0,0,5.35,0,0,0,0,0,0,0,0,0,2.444,0
0,0,0,0,0,0,0,2.56,2.56,2.56,0,2.56,0,0,0,0,0,0,0,0,2.5,0
0.19,0.19,0,0,0,0,0.79,0.39,0.19,0.59,0.79,0.59,0,0,0,0,0.018,0.018,0,0,3.716,0
0,0.26,0.26,0,0.26,0,0,0,0,0.26,0,0,0,0.26,0,0,0,0,0,0,2.545,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.571,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.08,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.586,0,0,1.307,0
0,0,0,0,0,0,0,4.76,4.76,4.76,0,4.76,0,0,0,0,0,0,0,0,3.333,0
0,0,0,0,0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,2.555,0
0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.766,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0.03,2.852,0
0,0,0,0,0,0,0,0,1.16,0,0,0,0,0,0,0,0,0,0,0,2.125,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.896,2.142,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0
0,0,0,0,0,0,0,2.38,0,0,0,0,0,0,0,0,0,0,0,0,1.666,0
0,0,0,0.58,0,0,0,1.17,0.58,0.58,0,0.58,0.58,0.58,0,0,0,0,0,0,1.76,0
0,0,0,0,0,0,0.15,0.93,0.15,0.15,0.46,0.15,0.31,0.31,0,0,0.052,0,0,0,1.945,0
0.08,0,0.08,0.16,0,0.08,0,0,0,0,0,0,0,0,0,0.08,0,0,0.055,0,2.145,0
0,0,0,0,0,0,0,0,0.68,0,0.34,0.34,0,0,0,0,0,0,0,0,2.147,0
0,0,0,0,0,0,0,1.37,0.68,0.68,0,0.68,0.34,0.68,0,0,0.11,0.055,0.055,0,2.87,0
0,0.11,0,0,0,0,0.11,0,0.22,0,0,0.22,0.11,0,1.02,0,0,0,0,0,1.637,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.272,0
0,0.5,0,0,0,0.5,1.01,1.01,1.01,0,0,1.01,0,0,0,0,0,0.055,0,0,4.275,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028,0.084,0.084,4.11,0
0,0,0,0,0.11,0.11,0,0,0,0,0,0,0,0,0.56,0,0,0.051,0,0.017,2.944,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.111,0.222,0,0,2.826,0
0,0,0,0.46,0,0,0.46,0,0,0,0,0,1.39,0,0,0,0,0.065,0,0,2,0
0,0,0,0,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.647,0
0,0,0,0,0,0,0,4.34,1.44,1.44,0,1.44,0,0,0,0,0,0,0,0,2.166,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,1.33,0,0,0,0.66,0,0,0,0,0,0,0,2.529,0
0.12,0,0,0,0,0,0,0.38,0,0,0,4.11,0,0,0.12,0,0,0,0,0.074,5.264,0
0,0,0,0,0,0,1.83,0.91,0,0,0,0,0,0,0,0.91,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,1.153,0
0,0,0.23,0,0,0.23,0,0,0,0,0,0,0,0,0,0.71,0,0,0.069,0,2.216,0
0,1.47,0,0,0,0,0,1.47,0,0,0,1.47,0,0,0,0,0,0,0,0,3.037,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.428,0
0.05,0.31,0.1,0.05,0.1,0.1,0,0,0.05,0.1,0,0.1,0.36,0,0,0.15,0,0.038,0.061,0.007,1.704,0
0.37,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.114,0
0,1.61,0,0.8,0.8,0,0,0,0,0,0,0,0.8,0,0,0,0.144,0,0,0,1.913,0
0,0.34,0,0,0,0,0,0,0,0,3.06,0,0,0,0,0.34,0,0,0,0,1.25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,0,0,0,0,1.24,0
0,0,0,0,0,0,2,0,2,2,0,2,0,0,0,0,0,0,0,0,1.611,0
0,1.33,0,0,0,0,0,0,0,0,0,0,1.33,0,0,0,0.216,0,0,0,1.647,0
0,0,0,0,0.48,0.48,0,0,0,0,0,0,0,0,0,0,0,0.305,0.381,0,1.884,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149,0,0,1.482,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.684,0,0,1,0
0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0
0,0,0,0,0,0,0,0,3.12,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0
0.37,0.09,0.09,0.28,0.84,0.09,0.56,0,0,0,0,0,0,0,0,0,0,0.142,0.071,0.014,1.934,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0
0,0,0.17,0,0.08,0,0.08,0,0,0,0,0,0,0,0.59,0,0,0.012,0.012,0,2.057,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1.66,0,1.66,1.66,0,1.66,3.33,0,0,0,0,0.167,0,0,1.533,0
0.1,0.3,0.15,0,0,0,0,0,0,0,0.25,0.15,0,0,0,0,0,0.073,0,0,2.206,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59,0
2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.773,0,0,1,0
0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,5.88,0,0,0,0,1.96,0,0,0,0,0,0,0,1.785,0
0,0,0,0,0,0,0.62,0,0.62,0.62,0.62,0.62,0,0,0,0,0,0.169,0,0,1.863,0
0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232,0,0,1.551,0
0,0,0,0,0,0,0,0,0,0,0,0,1.96,0.98,0,0.98,0,0.125,0,0,2.925,0
0.22,0.44,0,0,0,0,0,1.12,0.22,0.22,0,0.22,0,0.22,0.44,0,0.033,0.033,0.033,0,2.28,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.558,0,0,2,0
0,0,0,0,0,0,0,2.27,2.27,2.27,0,2.27,0,0,0,0,0,0,0,0,3.157,0
0,0,0.4,0,0.4,0,0.4,0,0,0,0,0,0,0,0.4,0,0.053,0,0,0.053,5.263,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58,0,0,0,0,0,4.368,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.411,0
0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,1.5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.541,0
0,0,0,0.71,0,0,0,0,0,0,0,0,0,0,0.71,0,0,0,0.125,0,1.272,0
0,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0,0,0,0,0,1,0
0,0.92,0,0,0,0.23,0,0,0.23,0.23,0,0.23,0,0,0,0,0.026,0.026,0,0.026,2.222,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165,0,0,1.666,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.342,0,0,1.2,0
0,0,0,0,0,0,0,1.36,0,0,0,1.36,0,0,0,0,0,0,0,0,1.541,0
0,0.74,0,0,0,0,0,1.49,2.23,1.49,0,0.74,0,0.74,0,0,0.111,0,0,0,2.607,0
0,0,0,0,0,0.91,0,0,0,0,0,0,0.91,0,0,0,0,0.241,0,0,3.541,0
0,0.56,0,0,0,0,0,0.85,0,0,0,0,0,0.28,0,0,0.135,0,0,0,1.962,0
0,0.48,0,0,0.48,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0.075,3.367,0
0.14,0.04,0.04,0,0,0,0.24,0,0,0,0,0,0,0.04,0,0,0.006,0,0,0,2.667,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019,0.022,0.022,0.022,3.482,0
0,0,0,0,0,0,1.96,0,3.92,0,0,0,0,0,0,0,0,0,0,0,2.95,0
0,0,0,0,0,0,1.13,0,1.13,1.13,0,1.13,0,0,0,0,0,0.136,0,0,1.812,0
0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,2.5,0
0,0,0,0,0,0,0,0,0,0,1.5,0.5,0,0,0,0,0,0,0,0,1.866,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217,0,0,1.34,0
0,0,0,0,0,0,0,16.66,0,0,0,0,0,0,0,0,0,0,0,0,1.666,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0
0.63,1.27,0,0,0,0,0.63,1.27,1.27,0,0,0,0,0,0,0,0,0,0,0,2.215,0
0,0.54,0,0,0,0,0,0,0.54,0,0,0.54,0,0.54,0,0,0,0,0,0,3.533,0
0,0,0,0,0,0,0,1.94,0.64,0.64,0,0.64,0.64,0.64,1.94,0,0.102,0,0,0,2.197,0
0,0,0,0,0,0,0,0,0,0,0,0,1.17,0,1.17,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.729,0,0,2.285,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,2.67,0,0,0,0,0,0,0.89,0,0,0,0,0,1.85,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.523,0
0,0,1.63,0,0,0,0,1.63,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21,0,0,0,0,0,1.617,0
0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0
1.52,0.76,0,0,0,0,0,1.52,0,0,0,0,0.76,0.76,0,0,0.121,0.487,0,0,1.956,0
0,0,0,0,0,0,0,0.47,0,0,0.47,0,0,0,0,0,0.298,0,0,0.074,4.268,0
0,0,0,0,0,0,0,4.34,4.34,4.34,0,4.34,0,0,0,0,0,0,0,0,3.1,0
0,0,0,0,0,0,0,0.66,0.99,0.33,0,0.33,0,0.33,0,0,0,0,0,0,2.238,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0
0,0.31,0,0,0,0,0,0,0,0,0,0,0.31,0.31,0,0,0,0.048,0,0,1.99,0
0,0,0.11,0,0,0,0,0.11,0,0,0.56,0,0,0,0,0,0.031,0,0.031,0,3.189,0
0,0.12,0.12,0.06,0.06,0.12,0.06,0,0,0.18,0,0.31,0,0,0,0.24,0,0.1,0.109,0,2.062,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333,0
0,0,0,0,0,0,0.32,0.96,0.96,0.32,0,0.64,0,0.32,0,0,0.105,0.052,0,0.105,2.258,0
0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0,0,0.24,0,0.28,5.397,0
0,0,0,0.9,0.22,0.22,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,2.182,0
0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,1.625,0
0,0,0,0,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,1.87,0
14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0
0,0,0,0,0,0,1.19,0,0,0,0,0,0,0,0,0,0,0,0.197,0,1.428,0
0,0,0,0,0.48,0.48,0,0,0,0,0,0,0,0,0,0,0,0.305,0.381,0,1.884,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.344,0
0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,4.76,0,0,0,0,1.8,0
0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.665,0,4.571,0
0,0,0,0,0,0,3.57,0,3.57,3.57,0,3.57,0,0,0,0,0,0.24,0,0,1.687,0
0,0,0,0,0,0,0,0,0,0,0.14,0,0.59,0,0,0,0.124,0,0,0,4.454,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,3.44,0,0,0,0,0,0,0,0,0,0,0,0,0,1.727,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0
0,0,0,0,1.61,0,0,0,0,0.8,0.8,0,0,0,0,0,0,0,0,0,2.405,0
0,0,0,0,0,0,0,0,1.12,0,0,0,0,0,0,0,0,0,0,0,2.486,0
0,0,0,0,0,0,1.11,0,0,0,0,0,0,0,0.27,0,0,0,0,0,1.2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,1.769,0
0.18,0.18,0,0,0,0,0.18,0,0,0,0,0,0.36,0,0.54,0,0.059,0.148,0.029,0,1.6,0
0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0.161,0,0,1.065,0
0,0,0,0,0,0,0,2.17,1.08,1.08,0,1.08,1.08,0,0,0,0,0,0,0,5.291,0
0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,3.57,0,0,0,0,0,1,0
0.31,0,0,0.31,0.63,0,0.31,0,0,0,0,0,0,0,0,0,0,0.045,0,0.045,8.117,0
0,0,0,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.384,0
0,0,0,0,0,0,0,3.12,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.28,0.64,0,0,0,0,0,1.92,0,0,0,0,0.64,0.64,0,0,0,0.209,0,0,1.888,0
0,0.56,0,0.37,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0.112,0,2.188,0
0,0.93,0,0,0,0,0,0,0,0,3.73,0,0,0,0,0,0,0,0,0,1.533,0
0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333,0
0,0,0,0,0,0,0,1.4,0,0,1.4,0,0,0,0,0,0.22,0,0,0,3.875,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7,0,0,0,0,0,2.284,0
0,0,0,0,0,0,0,16.66,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0
0,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.322,0
0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0.54,0.54,0.54,0,0,0,0,0,0,0,0,0.54,0,0,0.407,0,0,2.038,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,0,0,2.166,0
0,0.78,0.39,0,0,0,0,1.18,0.39,0.39,0.39,0.39,0.78,0.78,0,0,0,0.129,0,0,2.895,0
0,0,0,0,0,0,0,1.66,0.55,0.55,0,0.55,0.55,0.55,0,0,0.091,0,0,0,2.117,0
14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0
0,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0.709,0,0,1.119,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666,0,0,1.222,0
0,0,0,0,0,0,0,0,0,0,0,0,0.64,0,2.58,0,0,1.16,0,0,3.121,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.888,0
0,0,0,0,0,0,0,2.17,1.08,1.08,0,1.08,0,1.08,0,0,0.182,0,0,0,2.421,0
0,0,0.7,0,0,0,0,1.41,0,0,0,0,0,0,0,0,0,0,0,0,1.375,0
0,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0
0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.955,0,0,1.5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116,0,1.419,0
0,0.73,0,0,0.14,0,0,0,0,0,0,0,0,0,0,1.32,0.18,0.14,0,0,1.891,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.583,0
0,0,0.08,0,0,0,0,0.08,0,0,0.57,0,0,0,0,0,0.057,0,0.022,0,3.212,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48,0
0,1.81,0,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068,0,0,2.282,0
0,0,0,0,0,0,0,0.72,0,0,0.72,0,0,0,0,0,0,0,0,0.13,3.475,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.967,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.81,1.62,0,0.137,0,0,0.137,1.636,0
