@relation spambase

@attribute Word_freq_make numeric
@attribute Word_freq_all numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_internet numeric
@attribute Word_freq_order numeric
@attribute Word_freq_mail numeric
@attribute Word_freq_receive numeric
@attribute Word_freq_free numeric
@attribute Word_freq_email numeric
@attribute Word_freq_you numeric
@attribute Word_freq_credit numeric
@attribute Word_freq_000 numeric
@attribute Word_freq_money numeric
@attribute Word_freq_george numeric
@attribute Word_freq_415 numeric
@attribute Word_freq_1999 numeric
@attribute Word_freq_original numeric
@attribute Word_freq_edu numeric
@attribute Char_freq1 numeric
@attribute Capital_run_length_longest numeric
@attribute Spam {1,0}

@data
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.19,0,0,0,0,0,7,0
0,0,0,0,0.74,0,0,0,0,2.23,0,0,0,0,0,0,0,0,0,16,0
0.11,0.22,0,0,1.02,0,0,0,0,0.45,0,0,0,0.11,0,0.22,0,0.11,0.076,81,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,2.66,0,0,0,0,0,0,0,0,0,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,1,0
0,0,0,0,0,0.87,0,0,0,0.87,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,1,0
0,0,0,0,0,3.33,0,0,0,3.33,0,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32,0,0,0,6,0
0,0.38,0,0,0,0,0,0,0,0.76,0,0,0,0.38,0.38,0.38,0.38,0,0,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.61,0,0,0,0,0.253,6,0
2.32,0,0,0,0,0,0,0,0,4.65,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,11,0
0.33,0,0,0,0,0,0,0,0.99,0.33,0,0,0,0,0,0.33,0,0,0.306,100,0
0,0,0,0,0,0,0,0,0,2.77,0,0,0,0,0,0,0,2.77,0,1,0
0,0.87,0,0,0,0,0.17,0.17,0.52,0.17,0,0,0,0,0,0.17,0,0,0.022,11,0
1.75,0,0,0,0,0,0,0,0,1.75,0,0,0,0,0,0,0,0,0,2,0
1.19,0,0,0,0,1.19,0,0,0,1.19,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,1.06,0,0,0,0,0,0,0,0.71,0,0,0,0,0,0.35,0.35,0,0,17,0
0,0,0,2.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,11.11,0,0,0,5.55,0,0,0,0,0,0,0,0,0,1,0
0.32,0,0,0,0,0.64,0,0,0,0.32,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,6.38,0,0,0,2.12,0,0,0,0,0,3,0
0,0.55,0,0,0,0,0,0,1.11,4.45,0,0,0,0,0,0,0,0.27,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,4.34,0,4.34,0,0,0.636,24,0
0,1.35,0,0,0,1.35,0,0,0,2.7,0,0,0,0,0,0,0,0,0,21,0
0,0,0,0,0,0,0,0,0,1.92,0,0,0,0,0,0,0,0,0,10,0
0.23,0.46,0,0.23,0,0.23,0,0,0,3.69,0,0,0,0,0,0.23,0,0,0,19,0
0,0,0,0,0,0,0.6,0,0,1.82,0,0,0,0,0,0,0,1.21,0.112,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1.61,0,0,0,0,0,1.61,0,4.83,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.33,1.33,0,0,0,0,22,0
0,0,0,0,0,0.23,0,0,0,1.18,0,0,0,0,0,0.71,0,0,0,44,0
0.06,0.06,0,0,0.73,0,0,0,0.06,0.26,0,0,0,0.06,0,0,0,0,0.363,37,0
0,0,0,0,0,0,0,0,0,2.34,0,0,0,0,0,0,0,0,0,37,0
2.27,0,0,0,0,2.27,0,0,0,2.27,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0.65,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,87,0
0,0,0,0,0,0,0,0,0.76,1.52,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1.28,0,0,0,1.7,0.42,0.85,0.42,1.28,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0.28,0,0,0,0.28,0,0.28,0,0,3.97,0,0,0,0,0,0.28,0,0,0,16,0
0,0,0,0,0,0,0,0,0,0.76,0,0,0,0,0,0,0,0.76,0,10,0
0,0,0,0.16,0.16,0,0,0,0,0.48,0,0,0,0.16,0,0.16,0,0.32,0,50,0
0,1.58,0,0,0,0,0,0,0,1.58,0,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0
0,0,0,0,0,0,0,0,3.44,1.72,0,0,0,1.72,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,18.75,0,0,0,0,0,0,0,0,0,1,0
0.34,0.69,0,0,0,0,0,0,0,2.09,0,0,0,0,0,0,0,0.34,0,5,0
0,0,0,0,0,0,0,0,0,2.68,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,1.09,0,0,0,0.54,0,0,0,0,0.102,10,0
0.17,0.51,0,0,0,1.36,0,0.17,0,1.19,0,0,0,0,0,0,0,0,0.027,22,0
0.19,0,0,0,0,0.59,0,0,0.19,0.59,0,0.19,0,0,0,0,0,0,0.127,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
0,0.5,0,0,0,0,0,0.5,0,2.02,0,0,0,0,0,1.01,1.01,1.01,0.271,12,0
0.23,0,0,0,0,0,0,0.23,0,0.47,0,0,0,0,0,0.23,0,0,0.107,8,0
0,0.47,0,0,0,0,0,0,0,0.95,0,0,0,0.47,0,0,0,0,0,8,0
0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29,0,1.61,0.184,20,0
0,1.02,0,0,0,0,0,0,0,3.06,0,0,0,0,0,0,0,1.02,0,5,0
0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0.5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.5,0,47,0
0,0,0,0,0,0.42,0,0,0,3.4,0,0,0.42,0,0,0,0,0,0,11,0
0,1.25,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0.62,0,4,0
0,0.32,0,0,0,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0.055,6,0
0,0.31,0,0,0,0.31,0,0.63,0.31,4.73,0,0,0,0,0,0,0,0,0,97,0
0,1.26,0,0,0,0,0,0,1.26,0,0,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
3.84,0,0,0,0,0,0,0,0,3.84,0,0,0,0,0,0,0,3.84,0,1,0
0,0,0,0,0,0,0,0,0,0.29,0,0,0,0,0,0.58,0,0,0,15,0
0,0,0,0.55,0,0.55,0,0,0,0,0,0,0,0.83,0.27,1.38,0.27,0,0.183,57,0
0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,3,0
0.05,0.1,0,0.05,0.49,0,0,0,0,0.21,0,0,0,0.05,0,0.21,0,0,0.308,107,0
0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0
0,0,0,0,0,0,0,0,0,3.33,0,0,0,0,0,0,3.33,0,0,3,0
0,0.42,0,1.28,0,0,0,0,0.42,1.28,0,0,0,0,0,0,0,0,0,14,0
0,0.79,0,0,0,0,0,0,0.39,3.18,0,0,0,0,0,0.39,0,0.39,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,1.5,0,0,0,2.25,0.75,0.75,0.75,0,0,12,0
0,0,0,0,0,0,0,0,0,5.04,0,0,0,0,0,0,0,0,0,4,0
0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,1.31,0,0,0,6.57,0,0,0,2.63,1.31,1.31,1.31,0,0,13,0
0,0,0,0,0,0,0,0,0,1.81,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0.067,59,0
0,0.2,0,0.2,0,0.2,0,0,0.2,0.2,0,0,0,0,0,0.2,0,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,4.16,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.87,0,0,0,0,0.43,0,0,0,3.5,0,0,0,0,0,0,0,0,0,25,0
0,0,0,0,0,1.07,0,0,0,1.07,0,0,0,2.15,0,1.07,1.07,0,0,12,0
0,0,0,0,0,0,0,0,0,1.85,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0.35,0,0,0,2.1,0,0,0,1.4,0.35,0.7,0.7,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,1.8,1.8,0,0,13,0
0,0,0,0,2.29,0,0,0,0,0,0,0,0,1.52,0.76,0,0,0,0,52,0
0,0,0,0,0,0,0,0,0,3.47,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,10,0
0,0.59,0.59,0.29,0,0.29,0.29,0,0.89,3.58,0,0,0,0,0,0,0,0,0.089,15,0
1.04,0,0,0,0,0,0,0,0,1.04,0,0,0,3.12,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0.32,1.28,0,0,0,0.96,0.32,0.32,0.32,0,0.264,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,0,0,0,0,0,1,0
0,0,0,0,0.39,0,0,0,0,0.79,0.39,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,1.72,0,0,0,0,0,0,0,0,0,9,0
0,0.21,0,0,0.21,0,0,0,0,0.21,0,0,0,0,0,0,0,0,0,121,0
0,0,0,0,0,0,0,0,0,0,0,0,0,4.16,4.16,0,0,0,0,11,0
0,2.43,0,0,0.27,0,0,0,0,0.27,0,0,0,0,0,0,0,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
0.16,0.67,0.33,0.83,0.33,0.67,0.33,0,0.33,2.01,1.67,0,0.33,0,0,0,0,0,0,70,0
0,0.23,0,0,0,0,0,0,0,0.23,0,0,0,0,0,0,0,1.4,0,7,0
0.15,0,0,0.3,0,0,0,0,0,2.06,0,0.05,0,0,0,0.35,0,0,0.073,49,0
0,0.53,0,0.53,0,1.07,1.07,1.07,0,3.76,0,0,0,0,0,0,0,0,0,21,0
0,0,0,0,0,1.38,0,0,1.38,0,0,0,0,0,0,0,0,2.77,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0
0,0.67,0,0,0,0,0,0,0,4.69,0,0,0,0,0,0,0,0.67,0,3,0
0,0,0,0,0,0.44,0,0,0,3.53,0,0,0,0,0,0,0,0.44,0,47,0
0.25,0,0,0,0.25,0,0,0.25,0,0.25,0,0,0,0.25,0.25,0.25,0.25,0,0.301,17,0
0,0,0,0,0,0.58,0,0,0,1.17,0,0,0,0,0,0,0,0,0,5,0
0,1.02,0,0,0,0,0,0,0,1.02,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,3.84,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1.58,0,0,0,0,0,0.63,0,2.22,0,16,0
0.08,0.61,0,0,0,0.43,0,0,0.08,0.87,0,0,0,0,0,0.26,0,0.78,0.027,124,0
0,0,0,0,0,0,0,0,0,1.32,0,0,0,0.88,0,0,0,0.44,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.98,0.99,0,0.99,0.99,0,13,0
0.35,0.71,0,0,0,0.35,0,0,0,7.47,0,0,0,0,0,0,0,0,0,1,0
0.02,0.1,0,0,0.14,0,0,0.02,0.01,0.05,0,0,0,0.04,0,0.45,0.04,0,0.221,38,0
0,2.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0
0,0,0,0,0,0,0,0,0,4.16,0,0,0,0,0,1.38,0,1.38,0,15,0
0,0,0,0,0,0,0,0,0,5.94,0,0,0,0,0,0,0,0,0.191,1,0
0,0.42,0,0,0,0,0,0.14,0.14,0.14,0,0,0,0,0,0,0.14,0,0,70,0
0,0.16,0.16,0,0,1.32,0,0.99,0,2.8,0,0.33,0,0.16,0,0.49,0,0,0,37,0
0.09,0.57,0,0,0,0,0.09,0.09,0.28,0.38,0,0,0,0.19,0.09,0.19,0.09,0,0.21,34,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0.81,0,0,0,0.27,0,0,0,2.16,0,0,0,0,0,0,0,0.27,0.045,47,0
0,1.58,0,0,0,0,0,0,0,1.58,0,0,0,0,0,0,0,0,0,10,0
0,0.19,0,0,0,0,0,0.39,0,0.99,0,0,0,0,0,0,0,1.19,0,11,0
0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0.65,0,0.65,0,0,0,0,0,0,0,0.65,0,0,0,0,0.108,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0.83,0.83,1.66,2.91,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
0,1.13,0,0,0,0,0,0.37,0.37,1.13,0,0,0,0,0,0,0,0,0,55,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61,0,0,0,31,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,9,0
0,0,0,0,0,3.03,0,0,0,3.03,0,0,0,0,0,0,0,0,0,21,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2.22,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,4.54,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,1.81,0,0,0,0,7.27,0,0,0,1.81,0,0,0,0,0,2,0
0.09,0.04,0,0,0.66,0,0,0,0.04,0.19,0,0,0,0.04,0,0,0,0,0.145,85,0
0,0,0,0,0,0,0,0,0,4.63,0,0,0,1.32,0.66,0,0,0,0,34,0
0.08,0.22,0,0,0.44,0.04,0,0,0,0.17,0,0,0,0.04,0,0.08,0.04,0,0.163,64,0
0.04,0.31,0.04,0,0,0.58,0.09,0.13,0,1.3,0,0.04,0,0,0,0.31,0,0.04,0.013,29,0
0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0
0.2,0.2,0,0,0,0,0.3,0,0,1.01,0.3,0,0,0,0,0,0,0,0,63,0
0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0,0,0,83,0
0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,28,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0.91,0,0,0,1.83,0,0,0,2.75,0.91,0.91,0.91,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,28,0
0.26,0,0,0,0,0,0,0,0,2.66,0,0,0,0,0,0,0,0.26,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85,0,0,0,11,0
0.27,0,0,0,0.13,0,0,0,0,0.13,0,0,0,0,0,0.27,0,0,0,16,0
0.27,0.13,0,0,0,0,0,0,0,1.24,0,0,0,0.13,0.13,0.41,0.13,0,0.041,34,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0.44,0,0,0,0,0,0.89,0,0,0,10,0
0.17,0.17,0,0,0.8,0,0,0,0,0.35,0,0,0,0.08,0,0.44,0,0,0.253,81,0
0.49,0.49,0,0,0,0,0,0,0,0.99,0,0,0,0,0,0.49,0,0.49,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0,0,0,14,0
0,0,0,0,0,0,0,0,4.44,2.22,0,0,0,4.44,0,2.22,2.22,0,0,12,0
0,0,0,0,0,0,0,0,0,7.31,0,0,0,0,0,0,0,0,0,7,0
0,0.42,0.21,0,0,0.21,0,0,0.21,1.49,0,0,0,0,0,0,0,0,0.034,37,0
0,0,0,0,0,2.43,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0
0,0,0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,1,0
0,0.49,0,0,0,0.49,0,0,0,0.98,0,0,0,0,0,0,0,0,0,11,0
0.36,0.73,0,0,0,0.73,0,0,0,3.3,0,0,0,0,0,0,0,0,0,16,0
0,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58,0,7,0
0,0,0,0,0,0,0,0,0,1.05,0,0,0,1.05,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53,1.53,3.07,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,16.66,0,0,0,0,0,1,0
0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0.65,0,0.093,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,1.25,0,0,0,2.5,0,0,0,0,0,0,0,1.25,0,15,0
2.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0.35,0.35,0,0,0,0,0,0,0,0.35,0,0,0,0.53,0.17,0,0.17,0,0.123,13,0
0,2.04,0,0,0,0,0,0,0,4.08,0,0,0,0,0,0,0,4.08,0.226,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,16.66,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0.36,0,0,0.36,0,0,0,0.36,1.84,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0.3,0.3,0,0,0,0,0,0,0.15,1.38,0,0,0,0.61,0.15,0.3,0.3,0,0.131,13,0
0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,1.08,0,0,0,2.17,0,0,0,0,0,0,0,0,0,18,0
0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,3,0
0,1.06,0,0,0,0,0,0,0,4.25,0,0,0,1.06,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,1.01,0,0,0,0,0,0,0,1.01,0,0,0,0,0,28,0
0.33,0,0,0,0,0,0,0,0.33,2.01,0,0,0,1.34,0.33,0.33,0.33,0,0,12,0
0,0,0,0,0,0.72,0,0,0,0,0,0,0,0,0,0.72,0.72,0,0,12,0
0,0.1,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0.21,0,0,0.014,24,0
0,0.67,0,0,0,0,0,0,0,1.35,0,0.33,0,0,0,0,0,0.33,0,47,0
0,0.59,0,0,0,0.59,0.39,0,0.79,2.79,0,0,0,0.39,0.19,0,0,0,0,47,0
0.39,0,0,0,0,0.39,0,0,0.39,3.12,0.39,0,0,0.39,0,0,0,0,0.07,13,0
0.39,0.13,0,0,0.13,0,0.13,0.13,0,3.85,0,0,0,0,0,0,0,0,0,21,0
0,0,0,0,0,0,0,0,0,2.02,0,0,0,3.03,1.01,0,0,0,0,11,0
0,0,0,0,0,0.27,0,0,0,1.94,0,0,0,0,0,0,0,0,3.23,43,0
0,0,0,0,0,0,0,0,0,0.54,0,0,0,0,0,0,0,0,0,5,0
0,0.38,0,0,0,0,0,0.09,0,0.19,0,0,0,0,0,0,0,0.09,0,47,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66,0,5,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0.53,0,0,0,0,0,0,0,0,0.26,0,0,0,1.88,0.53,0.8,0.8,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.36,0,0,0,0,0,7,0
0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10,0
0,0.29,0,0.29,0,0,0.29,0,0,1.16,0,0,0,0,0,0,0,0,0.037,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0.53,0,0,0,0,0,1.06,0,2.65,0,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0.43,0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0.44,0.22,0,0,2.43,1.1,0,1.55,2.88,0,0,0,0.22,0,0,0,0,0,22,0
0,0.73,0,0,0,0,0,0,0,1.47,0,0,0,0,0,0,1.47,0,0,5,0
0,0,0,0,0,0,0,0,0,1.4,0,0,0,0.7,0,0,0,0,0,200,0
0,0,0,0,0,0,0,0,0,5.55,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,3,0
1.17,0,0,0,0,1.17,0,0,3.52,2.35,0,0,0,0,0,0,0,0,0,1,0
0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
0,1.28,0,0,0,0,0,0,0,2.56,0,0,0,0,0,1.28,0,0,0,13,0
0.12,0.12,0,0,1.08,0,0,0,0,0.48,0,0,0,0.12,0,0.12,0,0,0.117,78,0
0,0.09,0,0.09,0,0,0.09,0,0,0,0.09,0,0,0,0,0.18,0,0,0,27,0
0.76,0,0,0,0,0,0,0,0,3.07,0,0,0,0,0,0,0,0,0,9,0
0.12,0.12,0,0,1.11,0,0,0,0,0.49,0,0,0,0.12,0,0.12,0,0,0.083,32,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0.39,0.39,0,0,0,0,0,0,0.19,0.59,0,0,0,0,0,0.19,0,0.19,0,34,0
0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0.79,0,0,0,0,0,0,0,2.38,0,0,0,0,0,0,0,0,0.137,3,0
0,0,0,0.51,0,0,0,0.51,0,0.51,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,15,0
0,0,0,0,1.12,0,0,0,0,0,0,0,0,2.24,0,1.12,0,0,0.361,16,0
0,0,0,0,0,0,0,0,0,1.73,0,0,0,0,0,0,0,0.86,0,3,0
0,0,0,0,0,0,0,0,0,1.33,0,0,0,0,0,0,0,0,0.211,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,4.76,0,0,0,0,11,0
0,0.2,0,0.51,0,0.1,0,0,0,0,0,0,0,0,0,0.1,0,0,0.08,19,0
0.13,0.26,0,0,0,0,0,0.13,0,1.18,0,0,0,0,0,0,0,0,0,38,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,2.03,0,0,0,1.52,0,0.5,0.5,0,0.094,12,0
0,0,0,0,0,0.37,0,0,0,2.63,0,0,0,0.37,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1.56,0,0,0,0,0,0,0,0,0,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,1.17,0,0,0,0,0,0,0,0,0,1.17,0,0,0,0,0,3,0
0,0.97,0,0,0,1.94,0,0,0.97,5.82,0,0,0,0,0,0,0,0,0,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1,0.1,0,0,0.1,0.31,0,0.1,0.21,1.78,0,0,0.1,0,0,0,0,0.21,0.035,29,0
0,0,0,0,0,0,0,0,0,2.32,0,0,0,2.32,0,0,0,0,0,1,0
0,0,0,0,0,0,0.38,0,0,1.33,0,0,0,0,0,0,0,0,0,12,0
