@relation spambase

@attribute Word_freq_address numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_internet numeric
@attribute Word_freq_receive numeric
@attribute Word_freq_addresses numeric
@attribute Word_freq_free numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_hpl numeric
@attribute Word_freq_george numeric
@attribute Word_freq_lab numeric
@attribute Word_freq_labs numeric
@attribute Word_freq_415 numeric
@attribute Word_freq_technology numeric
@attribute Word_freq_pm numeric
@attribute Word_freq_meeting numeric
@attribute Word_freq_project numeric
@attribute Word_freq_edu numeric
@attribute Word_freq_table numeric
@attribute Char_freq2 numeric
@attribute Capital_run_length_longest numeric
@attribute Capital_run_length_total numeric
@attribute Spam {1,0}

@data
0,0.3,0,0,0,0,0.75,0.3,0.3,0.15,0.15,0.15,0.15,0.15,0,0.75,0,0,0.328,12,155,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52,0,0.033,61,111,0
0,0,0,0,0,0,1.19,1.19,0,0,0,0,0,0,0,0,0,0,0.4,11,68,0
0,0,0,0,0,0,1.29,1.29,1.29,0,0,0,0,1.29,0,0,0,0,0.234,8,39,0
0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0.9,0,0,0.479,8,52,0
0.46,0,0,0,0,0,2.31,0.46,0,0,0.46,0,0,0.46,1.38,0,0,0,0.155,28,167,0
0,0,0,0,0,0,4.76,1.58,1.58,0,1.58,0,0,0,0,0,0,0,0.4,13,84,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,0
0,0,0,0,0,0,0.29,0,0,0,0,0,0,0,1.75,0,0,0,0.052,38,566,0
0,0,0,0,0,0,0.23,0.23,0,0,0,0,0,0,0,0.23,0,0,0.068,9,89,0
0,2.22,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.665,25,64,0
0,0,0,0,0,1.61,0.8,0,0,0,0,0,0,0,0,0,0,0,0.089,28,89,0
0,0,0,0,0,0,9.52,4.76,4.76,4.76,4.76,4.76,4.76,0,0,0,0,0,1.257,11,30,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,0
0.85,0,0,0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0.275,5,31,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.411,10,112,0
0,0,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,1,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,26,0
0,1.78,0,0,0,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,35,63,0
0,0,0,0,0,0,1.16,1.16,0,0,0,0,1.16,0,0,0,0,0,0.39,11,98,0
0.11,0,0,0.34,0,0,0,0,0,0,0,0,0.11,0.11,0,0,0.92,0,0.153,35,499,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.21,1.21,0,0,0,0,2,21,0
0,0,0,0,0,0,1.06,1.06,0,0,0,0,0,0.7,0,1.41,0,0,0.104,24,213,0
0,0,0,0,0,0,0.93,0,0,0,0.46,0,0,3.75,0,0,0,0,0.438,37,120,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0.133,6,30,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,34,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0,0,1.72,0,0,16,179,0
0,0,0.5,0,0,0,1,0.5,0,0.5,0.5,0,0,0,0,0.5,0,0,0.075,6,89,0
0,0,0,0,0,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,1,3,0
0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,1.4,0,1.4,0,0,0,0,0,0,0,0,0,0.458,15,69,0
0,0,0,0,0,0,2.73,3.19,0.91,0,0,0,0,0,0,0,0,0,0.151,20,136,0
0,0,0,0,0,0,3.44,1.72,1.72,1.72,1.72,1.72,1.72,0,0,0,0,0,0.487,11,38,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,33,0
0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0.34,0.69,0,0,0,0,0.34,0,0,0,0,0,0.149,14,188,0
0,0,0,0,0,0,1.29,0.11,0,0.11,0.23,0,0,0,0.11,0,0,0,0.015,7,162,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,43,0
0,0,0,0,0,0,1.76,1.17,1.76,0.58,0.58,0.58,0.58,0,0,0,0,0,0.566,13,146,0
0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0,0,0.75,0.75,0,0,0,0,0,0,0,0,0.8,33,161,0
0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,1.14,1.14,0,0,0,0,0,0,0,2.29,0,0,0,14,64,0
0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,5,7,0
0,0,0,0,0.44,0,0.44,0.44,0,0,0,0,0,0,0,0.44,0,0,0.123,15,104,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.96,0,0,0,0,0.377,27,158,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.27,0,0,0,0.571,3,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,17,0
0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,2,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,38,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2.02,0,0,1.01,0,0,15,67,0
0,0,0.1,0,0,0,3.82,0,0.1,0,0,0,0,0,0,0,0,0,0.043,18,511,0
0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,4,14,0
0.22,0,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0.326,31,141,0
0.23,0.23,0,0.23,0,0,0,0,0,0,0,0,0,0.23,0,0,0.23,0,0.298,18,184,0
0,0,0.06,0,0,0,1.04,0,0,0,0,0,0.06,0,0,0,0,0,0.03,42,297,0
0,0,0,0,0,0,2.2,1.65,0.55,0,0,0,0,0,0,0,0,0,0.27,34,187,0
0,0,0,0,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0.14,7,129,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41,0,0,47,89,0
0,0,0,0,0,0,3.44,2.58,1.72,0.86,0.86,0.86,0.86,1.72,0,0,0,0,0.27,13,103,0
0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0.27,0,0,0,0,0,0.54,0,0,0,0,0,0.09,8,85,0
0,0,0,0,0,0,1.05,1.05,0,0,0,0,0,0,1.05,0,0,0,0.171,12,61,0
0,0,0,0,0,0,0.21,0,0.63,0,0,0,0,0.21,1.27,0,0,0,0.115,45,258,0
0,0,0,0,0,0,0.92,0.15,0,0,0,0,0,0,0,0,0,0,0.264,28,347,0
0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0.6,0,0,1.2,0,0,0,0,0,0.6,0,0,0,0.11,3,29,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0,0,0,0,0.057,83,248,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,15,50,0
0,0,0,0,0,0,0.8,0,0,0,0,0,0.53,0,0,0,0,0,0.043,4,61,0
0,0,0,0,0,0,0,0,0.86,0,0,0,0,0,0,0.86,0,0,0.14,6,23,0
0,0,0,0,0,0,0.97,0.97,0,0,0.97,0,0,0,0.97,0,0,0,0.379,75,195,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84,0,0,0,0,2,10,0
0,0,0,0,0,0,0.28,0,0.57,0,0.28,0,0,0,0.28,0.28,0,0,0.051,4,24,0
0,0,0,0,0,0,0.65,3.26,0,0,0.65,0,0,0.65,0,0,0,0,0,17,87,0
0,0,0,0,0,0,1.41,1.06,0.7,0.35,0.7,0.35,0.35,0,0,0,0,0,0.222,12,119,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0.334,6,59,0
1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08,0,0.484,27,69,0
0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,13,0
0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0,0,1.92,0,0,0,0,0,0,0,0,0,0,1,6,0
0,0,0,0,0,0,0,0,0,0,0.56,0,0,0,0,0,0,0,0.096,4,46,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96,0.98,0,0,13,42,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81,0,0,2,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315,3,21,0
0,0,0,0,0,0,3.63,1.21,1.21,0.6,1.81,0.6,0.6,0,0,0,0,0,0.132,52,186,0
1.12,0,0,0,0,0,0,1.12,2.24,0,0,0,0,0,0,0,0,0,0,16,115,0
0,0,0,0,0,0,1.83,0,0,0,0,0,0,0,0.91,0,0,0,0,8,68,0
0,0,0,0,0,0,1.57,1.4,0,0,0.17,0,0,0,0,0,2.8,0,0.802,20,601,0
0,0,0,0.36,0,0,0.36,0.36,0,0,0,0,0,0,1.1,0,0,0,0.051,45,172,0
0,0,0,0,0,0,1.33,1.33,0,0,0,0,1.33,0,0,0,0,0,0.413,46,109,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078,9,272,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44,0,0,12,41,0
0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0.337,7,59,0
0,0,0,0.31,0,0,0.93,0.62,0,0,0,0,0,0,0,0,0.62,0,0.122,20,363,0
0,0,0,0,0,0,0,0,0.37,0,0,0,0,0,0,0,0,0,0.066,5,86,0
0,0,0,0,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0,1.47,0,0,0,0,0,1.47,0,0,0,0,0,16,41,0
0,0,0,0,0,0,1.34,1,1.34,0.33,0.33,0.33,0.33,0.33,0,0,0,0,0.296,12,122,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,31,0
0.52,0,0,0,0,0.52,0,0,0,0.52,0,0,0,0,0.52,0.52,0,0,0.087,3,35,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,64,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0
0,0,0,0,0,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,55,67,0
0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,4.34,0,0.019,17,207,0
0,0,0,0,0,0,2.22,2.22,0,0,0,0,0,0,0,0,0,0,0,8,23,0
0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,418,0
0.19,0,0,0,0,0,0.19,0,0,0,0.19,0,0,0,0,0,15.35,0,0,15,537,0
0,0,0,0,0,0,0.9,0.9,0,0,0,0,0,0,0.9,0,0,0,0.149,12,83,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0.54,0,0.083,47,82,0
0,0,0,0,0,0,0,0,1.98,0,0,0,0,0,0,0.99,0,0,0,5,34,0
0,0,0,0,0,0,0.35,0.35,0,0.35,0.35,0,0,0.7,0,0.35,0,0,0,11,113,0
0,0,0,0,0,0,2.25,1.5,0,0,0,0,0,0,0,0,0,0,0.369,10,63,0
0,0,0,0,0,0.48,1.92,0,0,0,0,0,0,0,0,0,0,0,0,143,464,0
0,0.37,0,0,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0.099,13,85,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,28,0
1.23,0,0,0,0,0,0,0,0.61,0,0,0,0,0,0,0,0,0,0.224,1,20,0
0,0,0,0,0,0,9.52,4.76,4.76,4.76,4.76,4.76,4.76,0,0,0,0,0,1.257,11,30,0
0,0,0,0,0,0,0.31,0,0,0,0.63,0,0,0,0,0,0,0,0.045,11,107,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15,0,0,0,0.138,5,41,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,5,0
0,0,0,0,0,0,1.65,0.82,0.13,0.13,0.13,0.13,0.13,0,0.41,0,0,0,0.102,34,367,0
0,0,0,0,0,0,1.61,0.53,0,0.53,0,0,0.53,0,0.53,1.07,0,0,0,5,99,0
0,0,0,0,0,0,0,0,1.06,0,0,0,0,0,0,0,0,0,0,4,25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16,0,0,0,0.368,11,51,0
0,0,0,0,0,0,2.15,3.22,0,0,0,0,0,0,2.15,0,0,0,0,11,55,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,0
0,0,0,0,0,1.92,0,0,2.88,0,0,0,0,0,0,0,0,0,0,5,31,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,3,14,0
0,0,0,0,0,0,2.97,3.96,0,0,0,0,0,0,0,0,0,0,0.21,12,125,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.07,0,0.253,12,38,0
0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0.266,200,378,0
0,0,0,0,0,0,9.52,4.76,4.76,4.76,4.76,4.76,4.76,0,0,0,0,0,1.257,11,30,0
0,0,0.83,0,0,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0.068,5,82,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,0,0,15,105,0
0,0,0,0,0,0,2.77,2.77,1.38,0,0,0,0,0,0,0,0,0,0.355,12,64,0
0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,1,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.359,1,1,0
0,0,0,0,0,0.22,1.36,0,0,0,0,0,0,0,0,0,0,0,0.094,42,203,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,4.05,4.05,0,0,0,0,0,0,0,0,0,0,0.613,24,128,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0
0,0,0,0,0,0,1.75,1.16,0,0,0.58,0,0.58,0,0,0,0,0,0.059,11,183,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,3,37,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0.144,15,49,0
0.23,0,0.47,0.23,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,24,146,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0.13,0,0.294,17,172,0
0,0,0,0,0,0,0.59,0,0,0,0,0,0,0,2.69,0,0,0,0.052,121,618,0
0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0.75,0,0,0,0.054,4,128,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.76,0,0.336,15,40,0
0,0,0.06,0.13,0,0.13,2.54,0.13,0,0.2,0.26,0,0.2,0,0,0,0,0,0.131,20,787,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,5,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,23,0
0.35,0,0,0,0,0,0,0,0,0.35,0,0,0,0.35,0,0,0,0,0.12,11,118,0
0,0,0,0,0,0,0.87,0.87,0,0,0,0,0.87,0,0,0,0,0,0.308,11,103,0
0,0,0,0,0,0,1.28,1.28,0.64,0.32,0.32,0.32,0.32,0.32,0,0.32,0.64,0,0.094,13,167,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56,0,0.182,1,9,0
0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0,1.35,0,0,0,0,0,0,0,0,0,0,0,5,47,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,4,6,0
0,0,0,0,0,0,2.33,0,0.58,0,0,0,0,0,0,0.58,0,0,0.203,17,112,0
0,0,0,0,0,0.54,0,0,0,0,0,0,0,0,0,0.54,0.54,0,0,14,53,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0.8,4,33,0
0.25,0,0,0.25,0,0.25,0,0,0.25,0,0,0,0,0,0,0,0,0,0,7,118,0
0,0,0,0,0,0,0,0,0.72,0.72,0,0,0,0,0,0,0,0,0.497,28,164,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0
1.35,0,0,0,0,0,2.32,0.96,0,0,0,0,1.16,0,0,0,0,0,0.337,44,693,0
0,0,0,0,0,0,0,0,0.7,0,0,0.35,0,0,0,0,0,0,0.047,12,163,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,89,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0,0,2.69,0,0,15,137,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38,0,0,15,77,0
0,0,0,0,0,0,0.31,0,0,0,0.31,0,1.24,0,0,0.31,0,0,0,11,219,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127,5,80,0
0,0,0,0,0,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0.397,10,122,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,0
0,0,0,0,0,0,0,0,3.44,0,0,0,0,0,0,0,0,0,0.609,4,15,0
0,0,0,0,0,0.29,1.19,0.59,2.38,0.29,0.29,0.29,0.29,0.89,0,0,0.29,0,0.196,17,212,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2.89,2.89,0,0,0,0.247,8,50,0
0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,354,0
0,0,0,0,0,0,0,0,1.81,0,0,0,0,0,0,0,0,0,0.316,2,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,30,0
0,0,0,0,0,0,4.34,0,0,0,0,0,0,0,0,0,0,0,0.704,3,7,0
0,0,0,0,0,0,3.03,0,0,0,0,0,0.18,0,0,0,0,0,0.056,19,232,0
0,0,0,0,0,0,2.97,1.98,0,0,0,0,0,0,0,0,0,0,0.51,10,54,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,26,111,0
0,0,0.5,0,0,0,2.06,0,0,0,0,0,0.75,0,0.06,0.06,0,0,0.069,23,623,0
0,0,0,0.27,0,0,3.06,0,0,0,0,0,0,0,0,0,0,0,0.117,24,590,0
0,0,0,0,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0.054,157,380,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
0,0,0.27,0,0.27,0.27,0.27,0.27,0,0,0.27,0,0,0,0,0,0.27,0,0.117,55,189,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229,17,36,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32,0,0.163,7,34,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.656,5,67,0
0,0,0,0,0,0,0.26,0.53,0,0.26,0,0,0,0,0,0,0,0,0.339,12,177,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0,0,47,92,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
0,0,0,0,0,0,1.41,1.59,0,0,0,0,0,0,0,0,3,0,0.753,20,576,0
0,0,0,0,0,1.61,0,0,3.22,0,0,0,0,0,0,0,0,0,0,7,29,0
0,0,0,0,0,0,0,0,5.88,0,0,0,0,0,0,0,0,0,0,5,25,0
0,0.49,0.99,0,0,0,3.48,2.48,0.49,0,0,0,0,0,0,0,0,0,0.588,42,331,0
0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0
0,0,0,0,0,0,1.9,0.95,0,0,1.42,0,0.47,0,0,0,0,0,0.217,5,99,0
0,0,0,0,0,0,1.63,0,0,0,0,0,1.63,0,0,0,0,0,0,5,35,0
0,0,0,0,0,0,0,0,1.51,0,0,0,0,0,0,0,0,0,0,5,29,0
0,0,0,0,0,0,1.16,0.58,1.16,0.58,0.58,0.58,0.58,0,0,0,0,0,0.658,11,114,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0.05,0,0.78,0.83,0.05,0,0,0,0,0,0,0.1,0,0,0.162,38,1150,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331,4,24,0
0,0,0,0,0,4,0,0,4,0,0,0,0,0,4,0,0,0,0,2,10,0
0,0,0,0,0,0,2.75,0,0,0,0,0,0.3,0,0,0,0,0,0.091,27,575,0
0,0,0.55,0,0,0.55,0.55,0.55,0,0,2.79,0,0,0,0,0,0,0,0,5,48,0
0.18,0,0.37,0,0,0,0.37,0.18,0,0,0.18,0,0.37,0,0,0,0,0,0.244,10,168,0
0,0.87,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,136,203,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,4,56,0
0,0,0,0,0,0,2,1.33,2,0.66,0.66,0.66,0.66,0.66,0,0,0,0,0.2,12,97,0
0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,1,4,0
0,0,0,0,0,0.39,0,0,0,0,0,0,0,0,0,0,1.19,0,0,11,155,0
0,0,0,0,0,0,0,0,0.58,0,0,0,0,0,0,0,0,0,0.201,6,70,0
0.09,0.04,0,0.09,0,0.13,0.9,0.54,0,0,0.18,0,0.04,0.22,0,0,0.04,0,0.224,29,1192,0
0,0,0,0,0,0,1.36,0.68,0,0,0.68,0,0,0,0,0,0,0,0.241,17,96,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,69,0
0,0,0,0,0,0,1.21,1.21,0,0,0,0,1.21,1.21,0,0,0,0,0.441,11,99,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.353,1,21,0
1.07,0,0,0,0,0,0.35,0.35,0.71,0,0,0.35,0,0.71,0,0,0,0,0.244,22,152,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12,0,0,1,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,0
0,0,0,0,0,0,2.63,1.31,0,0,1.31,0,1.31,0,0,0,0,0,0.15,10,61,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.89,0,0,63,73,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,11,160,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78,0,0,0,6,95,0
0,0,0,0,0,0,0,0,1.36,0,0,0,0,0,0,0,0,0,0,1,17,0
0,0,0,0,0,0,1.2,0.8,0,0,0.4,0,0,0,0,0,0,0,0.099,9,135,0
0,0,0,0,0,0,9.62,0,0.53,0,0,0,0,1.6,0.53,0,0,0,0,15,172,0
0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0.09,0,0.033,47,192,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.476,3,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.735,10,18,0
0,0,0,0,0,0,1.16,1.16,0,0,0,0,0,0,0,0,0,0,0.176,7,31,0
0,0,0,0,0,0,1.22,3.26,0,0,0.4,0,0,0,0,0.4,0,0,0.137,21,89,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0
0.09,0,0.28,0,0,0,0,0,0,0,0,0,0.09,0,0,0.28,0.09,0,0.084,18,552,0
0,0,0,0,0,0,1.41,0,0,0,0,0,0.47,0,0,0,0,0,0.065,19,451,0
14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0
0,0,0,0,0,0,1.83,1.57,0.52,0.26,0.26,0.26,0.26,0.26,0.78,0.26,0,0,0.182,13,155,0
0,0,0,0,0,0,7.14,3.57,0,0,3.57,0,3.57,0,0,0,0,0,0.239,10,27,0
0,0,0,0,0,0,0,0,0,10,0,0,0,0,5,0,0,0,0,3,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22,0,0,15,68,0
0.18,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0,0,0.54,0,0.177,18,256,0
0,0,0,0,0,0,8.08,5.88,0.73,0.73,0.73,0.73,0.73,0.73,0,0,0,0,0.259,13,96,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,0
0,0,0,0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,3,16,0
0,0,0.65,0,0,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0.108,9,102,0
0,0,0,0,0,1.92,0,0,0,0,0,0,0,0,0,0,1.92,0,0,5,29,0
0,0,0,0,0,0,0.62,0.74,0.12,0,0,0,0,0,0,0,0,0,0.167,32,485,0
0.23,0,0,0,0,0,0.47,0,0.23,0,0,0,0,0,0,0,0,0,0,235,1094,0
0,0,0.27,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023,11,183,0
0,0,0,0,0,0,0,0,1.66,1.66,0,0,0,0,0,0,0,0,0.884,7,64,0
0,0,0,0,0,0,0,0,14.28,0,0,0,0,0,0,0,0,0,0,1,7,0
0.04,0,0.13,0,0.02,0.13,0,0,0,0.02,0,0,0.22,0,0.04,0.06,0.29,0.02,0.176,79,2631,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04,0,0,0.154,48,76,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,35,0
0,0,0,0,0,0,0,0,1.25,0,0,0.41,0,0,0,0,0,0,0.065,22,91,0
0,0,0.67,0,0,0.67,0.67,0,0,0,0,0,0,0,0,0,0,0,0.386,19,121,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.793,2,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.934,7,16,0
14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0
