@relation spambase

@attribute Word_freq_our numeric
@attribute Word_freq_over numeric
@attribute Word_freq_people numeric
@attribute Word_freq_report numeric
@attribute Word_freq_business numeric
@attribute Word_freq_email numeric
@attribute Word_freq_credit numeric
@attribute Word_freq_your numeric
@attribute Word_freq_000 numeric
@attribute Word_freq_money numeric
@attribute Word_freq_george numeric
@attribute Word_freq_lab numeric
@attribute Word_freq_labs numeric
@attribute Word_freq_telnet numeric
@attribute Word_freq_data numeric
@attribute Word_freq_415 numeric
@attribute Word_freq_original numeric
@attribute Word_freq_edu numeric
@attribute Word_freq_table numeric
@attribute Word_freq_conference numeric
@attribute Char_freq3 numeric
@attribute Char_freq4 numeric
@attribute Capital_run_length_longest numeric
@attribute Spam {1,0}

@data
0.25,0,0,0,0,0.75,0,0.75,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,1,0
0.13,0.13,0.06,0,0.06,0,0.13,0.83,0,0.06,0,0,0.06,0.27,0,0,0,0,0,0.48,0,0.029,23,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36,0,0,0,0.234,15,0
0,0.32,0,0.32,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
0,0.25,0,0,0,0.25,0,0,0,0,0,0,0.25,0,0.25,0,0,0.25,0,0,0,0,7,0
0.23,0,0,1.43,0.23,0,0,2.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117,160,0
0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,1.19,0,1.19,0,0,0,0,1.19,1.19,0,0,0,0,0,0,0,0.286,13,0
0,0,0,0,0,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0.86,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0.91,0,0,0,0,0,0,0.91,0.91,0,0,0,0,0,0,0,0.116,10,0
0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,2.41,0.8,0.8,0.8,0,0.8,0.8,0,0,0,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.709,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0.09,0.09,0.28,0,0.09,0.56,0,2.16,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0.142,19,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0.92,0,0,0,0,0,0,0,0,0,0.165,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.952,12,0
0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85,0,0,0,0,0,0,0,1,0
0,0,0,0,0,1.83,0,0,0,0,0.91,0,0,0,0,0,0,0,0,0.91,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.315,1,0
0.53,0,0,0,0,0,0,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367,21,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,1.548,14,0
0.08,0.08,0.08,0,0.26,0,0,1.14,0,0,0,0,0,0.26,0.17,0,0,0,0,0,0,0.038,20,0
0.18,0,0,0,0,0.18,0,0.18,0,0,0,0,0,0,0,0,0,0.54,0,0,0.059,0.148,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0.34,0,0,1.37,0.68,0.68,0.68,0,0.68,0.68,0,0,0,0.11,0.055,15,0
0,0,0.54,0,0,0,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0.392,7,0
0,0,0,0,0,0,0,0,0,0,0.84,0.84,0,0,0.84,0,0,0,0,0,0.136,0,28,0
0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0.645,0,8,0
0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,2.04,0,0,0,0,0,1.02,0,0,0,0,0,13,0
1.27,0,0,0,0,0.63,0,0.63,0,0,1.27,0,0,0,0,0.63,0,0,0,0,0,0,22,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0.12,0.12,0.06,0,0.12,0.06,0.06,1.05,0,0,0,0,0.18,0.18,0,0,0,0,0,0.24,0,0.1,21,0
1.54,0,0.51,0,0,0,0,1.03,0,0,1.54,0,0.51,0,0,0,0,0.51,0,0,0,0.079,15,0
0,0,0,0,0,0,0,0,0,0,4.16,4.16,4.16,4.16,0,4.16,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,6.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0.36,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.387,4,0
0.35,0.35,0,0,0,0,0,0.71,0,0,0,0,0,0,0,0,0,0.35,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.478,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0.27,0.54,0,0,0,0,0.54,0,0,0,0,0,0.54,0,0,0,0,0,0,0,0,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0.84,0,2.54,0,0,1.69,0,0.84,0,0,0,0,0,0,0,0,0,11,0
0.77,0,1.54,0,0.38,1.15,0,6.17,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0.109,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
0.39,0,0,0,0,0,0,0.39,0,0.39,0.39,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,1.69,0,0.84,0,0,0,0,0,0,0,0,0,0.84,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277,17,0
0.54,0,0,0,0,0,0,0,0,0,0,0,1.09,0,0,0,0.54,0,0,0,0,0,34,0
1.17,0,0,0,0,0,0,0,0,0,1.17,0,0,0,0,0,0,0,0,0,0,0,10,0
0.04,0.04,0,0,0,0.24,0,0.04,0,0,0,0,0.14,0,0,0,0.04,0,0,0,0.013,0,185,0
0,0,0,0,0,0,0,1.69,0,0,1.69,0,0,0,0,0,0,0,0,0,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0,0.159,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.404,15,0
0,0,0,0,0,0,0,0,0,0,2.6,0,0,0,0,0,0,0,0,0,0,0,42,0
0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0.27,0,1.64,0,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045,8,0
0,0,0,0,0,0,0,0.48,0,0,0,0,0,0,0,0,0.48,0,0,0.48,0.074,0.074,18,0
0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,1.58,0,0,0,0,0,0,0,0,0,1.58,0,0,0,0.287,2,0
0,0,0,0,0,0,0,1.88,0,0,1.88,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0.39,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0.85,0,0,0,0,2.14,0,0,0,0,0,0,14,0
3.52,1.17,0,0,0,0,0,1.17,0,0,1.17,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1.38,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0.25,0,0,0.12,0,0,0,0.51,0,0,0,0,0,0.036,0,32,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.171,0,13,0
0,0,0,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38,0,0,2.63,0.27,0,0.146,0,35,0
0.18,0,0,0,0.12,0,0,0.72,0.06,0.42,0,0,0.12,0.3,0,0,0,0,0,0.12,0,0.044,29,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,1.31,0,0,2.63,1.31,1.31,0,0,0,0,0,0,0,0,0,15,0
0,0,0,0,0,0.58,0,1.16,0,0,0,0,0,0,0,0,0,0.58,0,0,0,0.376,16,0
0,0,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0.23,0,0,0.7,0.23,0.23,0.23,0,0.23,0.47,0,0,0,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0.28,0,0.28,0,0,0,0,0,0,0.037,30,0
0.29,0.59,0,0,0,0.89,0,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044,15,0
0,0.65,0,0,0,0,0,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,1.21,0,0,1.21,0.6,1.81,0.6,0,0.6,0,0,0,0,0,0,52,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.26,0,0,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,15,0
0,0.16,0,0,0,0,0,0.96,0,0,0,0.16,0.16,0,0,0,0,0,0,0.32,0,0.079,36,0
0,0,0,0,0,0.9,0,0,0,0,0,0.9,0,0.9,0.9,0,0,0,0,0,0,0,8,0
0.15,0,0.07,0,0.15,0,0.23,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0
0,0,0,0,0,0,0,0,0,0,0,0,0.31,0,0,0,0,0,0,0,0,0,11,0
1.16,0,0,0,0.58,0,0,0,0,0,0.58,0,0,0,0.58,0,0,0,0,0,0,0.407,17,0
0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,51,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
0.15,0.1,0,0,0,0.05,0,0.15,0,0,0.05,0,0,0,1.16,0,0,0,0,0,0.05,0,45,0
0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0.81,0,0,2.43,0,0,0,0,0,0.81,0,0,0,0,0.406,17,0
0,0,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361,4,0
0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
1.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0.613,1,0
0,0,0,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,1.25,0,0,0,0,15,0
0.1,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0.1,0,0.2,0.8,0,0,0.015,0,18,0
0.45,0,0.22,0.22,0,0,0,1.35,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0.072,38,0
0.38,0,0.38,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276,2,0
0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0,0.28,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.18,0,0,0,0,0,1.449,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0.88,0,0.88,0,0,1.54,0,0.44,0,0.44,0,0,0,0,0,0,0.023,161,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0,0.28,0,0,8,0
0.49,0.16,0,0,0.32,0,0,0.16,0,0,0,1.31,0.49,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,1.2,0,0,1.2,0,0,0,0,0,1.2,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0.49,0.99,0,0,0,0,0,0,0,0,0,13,0
0,0.43,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0,0,0,0,47,0
0,0,0,5.12,0,0,0,0,0,0,2.56,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
0.51,0,0,0,0,0.51,0,0,0,0,0,0,0,0,1.03,0,0,1.03,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.53,0,0,0,0,0,0,0,0,0,0,5,0
0.04,0,0.04,0,0,0.04,0,0.14,0,0,0.04,0,0,0,0.14,0,0,0,0,0.04,0.053,0,85,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36,0,1.36,0,0,0,0.202,0,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.777,0,4,0
0.33,0.16,0,0,1.67,0.33,1.67,3.85,0,0.33,0,0,0,0,0,0,0,0,0,0,0,1.027,70,0
0.77,0.38,0,0,0,0.38,0,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0.68,0,0,0,0,1.36,0,2.73,0,0,0,0,0,0,0.34,0,0,0,0,0,0,0.048,15,0
0,0,0,0,0,0,0,0.58,0,0,0,0.29,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0.1,0,0.2,0,0,0,0.1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,26,0
0,0,0,0,0,0,0,0.8,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,4.16,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0.68,18,0
0.36,0,0,0,0.36,0.36,0,0,0,0,0,0,0.72,0,0,0,0,0,0,0.36,0,0.05,11,0
0.82,0,0.41,0,0,0,0,1.1,0,0,0.13,0.13,0.13,0.13,0,0.13,0.13,0,0,0.27,0.02,0.02,34,0
0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0
0,0,0,0,0,0,0,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,2.59,0,0,0,0,0,0,0,0,0,0,0,104,0
0,0,0,0,0,0,0,1.85,0,0,0,0,0.46,0,0,0,0,0,0,0,0,0,28,0
0,0,0,0,0,0,0,1.16,0,0,0,0,2.32,0,0,0,0,0,0,0,0,0,17,0
0,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0
0.13,0.13,0.2,0.06,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,1.05,0,0,0,0,0,0,0,0,0,0.335,0,26,0
0,0,0,0,0,0,0,1.6,0,0,0,0.26,0,0,0.26,0,0,0,0,0,0,0,12,0
0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,1.282,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19,0,0,0,0.029,11,0
0.57,0,0,0,0,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,5,0
0.76,0,0,0,0,0,0,0,0,0,1.52,0.76,1.52,0.76,0,0.76,0,0,0,0,0,0.127,11,0
1.61,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144,0,13,0
3.22,0,0,0,0,0,0,0,0,0,3.22,0,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94,1.94,0,0,0.294,0,12,0
0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0,0,0,0.043,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.476,9,0
0,0.29,0.19,0,0.19,0.58,0,0.38,0,0,0,0,0,0,0,0,0,3.1,0,0,0,0,17,0
0.23,0,0.15,0.23,1.01,0,0.07,0,0.15,0.07,0,0,0,0,0.15,0,0,0,0,0,0,0,24,0
0.12,0,0.04,0,0.08,0,0,0.63,0.08,0,0,0,0.12,0.21,0,0,0,0,0,0.04,0,0.044,27,0
0.35,0.71,0,0,0,0,0,0.35,0,0,0,0,0,0,0.35,0,0.35,0,0,0,0,0.372,12,0
0,0,0,0,0,0,0,0.26,0,0,1.88,0.53,0.53,0.53,1.88,0.53,0.8,0,0,0,0,0.091,12,0
0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72,0,0,0.306,22,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44,1.44,0,0,0.227,0,12,0
0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063,43,0
0,0,0,0,0,0,0,0,0,0,0,0,0.46,0,0,0,0,0,0,0,0,0,37,0
0.27,0.13,0,0,0,0,0,0.94,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0.024,82,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,4.54,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
1.47,0,0.73,0,0,0,0,0,0,0,1.47,0,0,0,0,0,0,0,0,0.73,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124,30,0
0,0,0,0,0,0,0,2.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028,62,0
0,0.33,0.82,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0.059,47,0
0.29,0,0.29,0,0.29,0,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072,60,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119,0,9,0
0,0,0,0,0,0,0,4.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0.71,0,0,0,3.57,0,0,1.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055,54,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444,7,0
0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073,43,0
0,0,0,0,0,0,0,1.25,0,0,1.25,0.62,1.87,0.62,0,0.62,0.62,0,0,0,0.57,0,12,0
0,0.13,0.13,0,0.68,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,21,0
0.2,0,0.12,0.04,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0.28,0,0.89,0,0.033,86,0
0,0,0,0,0,0.13,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193,70,0
0,0,0,0,0,0,0,1.66,0,0,0,0,0,0,0,0,0.41,0,0,0,0,0.283,13,0
0,0,0,0,0,0,0,0.61,0,0.61,0,0,0,0,0,0,0,1.85,0,0,0,0.098,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294,11,0
0,0,0,0,0,0,0,1.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0
0,0,0,0,0,0.21,0,0,0,0,0,0,0,0,0.21,0,0,0,0,0,0,0,15,0
0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,0,1.16,0,0,0,0.578,5,0
0,0,0,0,0,0,0,2.24,0,0,1.12,0,0,0,0,0,0,0,0,0,0,0,5,0
0.15,0,0,0,0,0,0,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
0,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,4,0
0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0,0,0,9,0
0.9,0,0,0,0,0.9,0,0.9,0,0,0.9,0.9,0,0,0,0,0,0,0,0,0,0,4,0
4.76,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,1.52,0,0,0,1.01,0,0.5,0,0,0,0.094,0.094,12,0
0,0,0,0,0,0,0,2.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117,17,0
0,0,0,0,0,0,0,0,0,0,1.81,0,0,0,3.63,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,16.66,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377,1,0
0,0,0,0,0,0,0,0,0,0,0,7.4,0,0,0,0,0,0,0,0,0,0,16,0
0,0.57,0,0,0,0,0,2.89,0,0,0,0,0,0,0,0,0,0.57,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,5,0
0.56,0,0,0,1.7,0,0,0,0,0,0,1.13,0.56,0,0,0,0,0,0,0,0,0,13,0
0,0,0,0,0.7,0,0,1.4,0,0,0.7,0,0,0.7,0,0,0,0,0,0,0.066,0,200,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.25,0.08,0.25,0.42,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,27,0
0.62,0,0,0,0,0,0,0.62,0,0,0.31,0,0,0,1.57,0,0,0,0,0.62,0.109,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0.61,0,0,0.3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178,70,0
0,0,0,0,0,0,0,0.58,0,0,0,0,0,0,0,0,0,0.58,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,2.59,0,0,0,0,0,0,0,0,0,0.64,0,0,0.105,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0
0.16,0.05,0,0,0,0.05,0,0.16,0,0,0.05,0,0,0,0.56,0,0,0,0,0,0.04,0,47,0
0.29,0,0,0,0.58,0,0,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,1.34,0,0,0,0.67,0,0,0,0,0.67,0,0,0,1.34,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0.73,0.73,0.73,0.73,0,0.73,0.73,0,0,0,0.129,0,13,0
0.79,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0.48,0,0,0,0,0,0.48,0,0,0,0,0.078,16,0
2.43,0,0,0,0,0,0,0,0,0,2.43,0,0,0,0,0,0,0,0,0,0,0,3,0
0.52,0,0,0,0,0.26,0,0.26,0,0,0,0,0,0,0,0,0,0.26,0,0,0,0.047,3,0
0,0,0,0,0,0,0,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,1.194,8,0
0,0,0,0,0,0.05,0,0.17,0,0,0.05,0,0,0,0.53,0,0,0,0,0,0.041,0,47,0
