@relation spambase

@attribute Word_freq_all numeric
@attribute Word_freq_our numeric
@attribute Word_freq_over numeric
@attribute Word_freq_internet numeric
@attribute Word_freq_will numeric
@attribute Word_freq_free numeric
@attribute Word_freq_business numeric
@attribute Word_freq_font numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_857 numeric
@attribute Word_freq_data numeric
@attribute Word_freq_85 numeric
@attribute Word_freq_1999 numeric
@attribute Word_freq_direct numeric
@attribute Word_freq_cs numeric
@attribute Word_freq_meeting numeric
@attribute Word_freq_original numeric
@attribute Char_freq2 numeric
@attribute Char_freq5 numeric
@attribute Char_freq6 numeric
@attribute Capital_run_length_longest numeric
@attribute Spam {1,0}

@data
0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,2.83,0.47,0,1.41,0.47,0.47,0,0,0.47,0.144,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.465,0,0,1,0
0.15,0.09,0.03,0.03,0.25,0.03,0.05,0,0,0,1.84,0,0.91,0.05,0.19,0.01,0.03,0.19,0.005,0,107,0
0,0,0,0,0.52,0,0,0,0.52,0,0,0.52,0,0,0,0,0,0.164,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,4.16,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,16.66,0,0,0,0,0,0,0,0,0,0,0,20,0
0,0,0,0,0.76,0,0,0,0,0,0,0,0,0,0,0.76,0,0,0,0,5,0
0,0,0,0,1.16,0,0,0,1.16,0,0,0,0,0,0,0,0,0.176,0,0,7,0
1.29,0,0,0,1.29,0,0,0,2.59,0,0,0,0,0,0,0,0,0.22,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26,0,0,0,0,1,0
0,0.94,0,0.31,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0.037,0,0,39,0
0,0,0,0,1.06,0,0,0,3.19,0,0,0,1.06,0,0,0,0,0.168,0,0,7,0
0,0,0,0,0,0,0,0,0.55,0,0,0,0,0.55,0,0,0.55,0.104,0.052,0,97,0
0,0,1.01,0,0,0,0,0,2.02,1.01,0,1.01,0,1.01,0,0,0,0.476,0,0,11,0
0,0.17,0,0.35,0.88,0,1.95,0,0.35,0,0,0,0,0,0,0,0,0.256,0,0,14,0
0,0,0,0,0,0,0,0,1.63,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0.26,0,0.78,0,0,0,0,0,2.35,0,0,0,0.26,0,0,0.033,0,0,61,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.552,0,0,1,0
0,0,0,0,3.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,1.41,0,0,1.76,0,0.35,0,1.06,0,0,0.7,1.06,0,0,0,0,0.104,0,0,24,0
0,0.22,0,0,1.36,0,0,0,0,0,0.45,0,0,0,0,0,0,0.326,0,0,31,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174,0,0,4,0
2.25,0,0,0,0,0,0,0,2.25,0,0,0.75,0,0,0,0,0,0.369,0,0,10,0
0.57,0,0,0,0.57,0,0,0,0.57,0,1.15,0,0,0,0,0,0,0.093,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.501,0,0.083,28,0
0,0,0,0,3.57,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,3,0
1,0,0,0,0.5,0,0,0,1,0,0,0,0.75,0,0,0,0,0.294,0,0,208,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0.86,0,0,0,0,0,0,0,0,0,7,0
0.43,0,0,0,3.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.37,0,0,0.37,0,0.75,0,0,0,0,0,0,0,0,0.75,0,0.054,0.054,0,4,0
0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.329,0,0.365,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.79,0,0,0,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
0.57,0.48,0,0.08,0.81,0,0.81,0,1.38,0,0.16,0.08,0.08,0.08,0,0.89,0,0.034,0.022,0,65,0
0.15,0,0,0,0.07,0.07,0,0,0,0,0,0,0,0,0,0,0,0.123,0,0,9,0
0.21,0,0,0.21,0,0,0,0,0.21,0,0.21,0.21,0.21,0,0,0,0,0.149,0,0,15,0
1.26,0,0,0,0,0,0,0,2.53,0,0,1.26,0,0,0,0,0,0.141,0,0,10,0
0,0,0,0,0,0,0,0,0.67,0,0,0.33,0.33,0,1.01,0,0.33,0.108,0,0,13,0
0,0,0,0,1.4,1.4,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,3.63,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0.51,1.54,0,0,1.28,0,0,0,0.77,0,0,0,0.25,0,0,0,0,0.039,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0.65,0,0,0,0,0,0,0,0,0.657,14,0
0,0,0,0,1.35,0,0,0,0,0,0,0,0,0,0,0,1.35,0,0,0,5,0
0,0,0,0,2.32,0,0,0,0,0,0,0,0,0,0,0,0,0.207,0,0,4,0
0,0,0,0,0,0,0,0,1.03,0,1.03,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
0,0,0,0,0,0,0,0,1.94,0,0,1.94,0,0,0,0,0,0.141,0,0,15,0
0,0,0,0,0,0,0,0,18.18,0,0,0,0,0,0,0,0,0,0,0,3,0
0.47,0,0,0,0,0,0,0,1.64,0.23,0,0.23,0.47,0.23,0,0,0.47,0.237,0,0,12,0
0.33,0,0.49,1.32,0,0,0.33,0,0,0,0,0.16,0,0,0,0.16,0,0.07,0,0.023,10,0
0,0,0,0.83,0,0,0,0,0.83,0,0,0.41,0.41,0,0,0,0,0.158,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0,20,0
0,0.1,0,0,0.1,0,0,0,2.06,0,1.3,0,1.08,0,0.65,0,0,0.5,0,0,51,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0.1,0.27,0.07,0,0.05,0.02,0,0,0.48,0,0.36,0,0.45,0.01,0,0,0.04,0.152,0.004,0,38,0
0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065,0,0,8,0
0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0.65,0.65,0,0,0.65,0,0.65,0,0.65,0,0,0,0.65,0,0,0,0.65,0,0,0,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0.76,0,0,5,0
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.341,0,0.341,7,0
0,0,0,0,4.28,0,0,0,0,0,0,0,0,0,4.28,0,0,0.35,0,0,7,0
0,0,0,0,0.31,0,0,0,3.34,0.15,0,0.15,0.47,0.15,0,0,0.31,0.199,0,0,100,0
0,0,0,0,0.37,0,0,0,0,0,0,0,0,0,0.37,0,0,0.131,0,0,5,0
0.07,0.23,0,0.07,1.48,0.07,1.01,0,3.11,0,0.15,0,0.15,0,0,0.46,0,0.098,0.043,0,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,1.17,0,0,0,0,0,0,0,16,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.769,0,0,9,0
0,0,0,0,3.52,0,0,0,0,0,0,0,0,0,0,2.35,0,0,0,0,12,0
0,1.11,0,0.55,0,0.55,0,0,0.55,0,0,0,0.55,0,0,0,0,0,0,0,5,0
0.12,0.37,0,0.12,0.37,0,0.12,0,2.51,0,0.12,0,0.12,0,0,0,0,0.05,0,0,25,0
0,0,0,0.79,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.239,0,0,5,0
1.57,0.22,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091,0,0,16,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
1.19,0,0,0,0,0,0,0,4.76,0,0,1.19,0,0,0,0,0,0.286,0,0.143,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,3.5,0.87,0,1.75,0.87,0.87,0,0,0.87,0.49,0,0,12,0
0,0,0,0,1.17,0,0,0,3.52,0,0,0,0,1.17,0,0,0,0,0,0,1,0
0,0,0,0,0,0,3.15,0,4.5,0,0,0,0,0.45,0,0,0,0,0,0,34,0
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.345,0,0,6,0
0,0.33,0,0,0,0,0,0,7.61,0,0.33,0,1.32,0,2.31,0.33,0,0.524,0,0,19,0
0,0.54,0,0,0,0,0,0,0.54,0,0,0,0,0,0,0,0,0.182,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26,0,0,0,0,2,0
0,0,0,0,1.14,0,0,0,1.14,0,0,0,0,0,0,0,0,0,0,0.198,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083,0,0,21,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,3.91,0.55,0,0.55,0.55,0.55,0,0,0.55,0.275,0,0,13,0
0,0,0,0,0.58,0,0,0,1.17,0.58,0,0.58,0.58,0.58,0,0,0.58,0.301,0,0,12,0
0.15,0.04,0.04,0.04,0.41,0,0.06,0,0,0,1.67,0,0.82,0,0.02,0.02,0.08,0.213,0.039,0.008,54,0
0.29,0.08,0.06,0.13,0.47,0.13,0.13,0,0,0,1.7,0,0.83,0,0.06,0.04,0.02,0.176,0.003,0,79,0
0,0,0,0,1.24,0,0,0,2.48,0.62,0,0.62,0,0.62,0,0,0.62,0.757,0,0,16,0
0.11,0.11,0,0,1.02,0,0,0,0,0,0,0.22,0.22,0.11,0,0.34,0,0.149,0,0,18,0
0,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0.143,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,5.68,0,0,0,0,0,0,0,0,0.261,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,2.75,0,0,0,2.06,0,0,0,0,0,0,0,0,0.235,0,0,11,0
0.2,0.54,0.13,0.13,0.06,0,1.01,0,1.08,0,0,0,0.4,0,0,0,0,0.068,0.166,0,45,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.476,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0.47,0,0,0,0,0,0,0,0.47,0,0,0,0,0,0,0,0,0.079,0,0,17,0
0,0,0.25,1,0.25,0,0,0,0.75,0,0,0,1.25,0,0,0,0,0.153,0,0,26,0
0,0,0,0,1.31,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186,0,0,28,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217,0,0,28,0
0,0,0,0,0,0,0,0,0,0,0,0,1.19,0,0,0,0,0,0,0,15,0
0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1,0,0.1,0.05,0.27,0,0.38,0,0.49,0,0.38,0,0.21,0,0,0,0,0.136,0.014,0,107,0
0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0.26,0,0,0,0.26,0,0,0,0.78,0,0,0,0,0.26,0,0,0,0.041,0,0,4,0
0.26,0.52,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0,0,0.113,0.037,0,20,0
0,0.9,0,0,2.7,0,0,0,0.9,0,0,0,0,0,0,1.8,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0.68,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0.34,0.051,0,0,4,0
0.54,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
0,0.48,0,0,0,0,0,0,0.48,0,0,0,0,0,0,0.97,0,0.085,0,0,3,0
0.11,0.11,0,0.11,0,0,0.11,0,3.45,0,0,0,0.11,0,0,0,0,0.157,0.078,0,28,0
0,0,0,0,3.57,0,0,0,1.78,0,0,0,0,0,0,0,0,0,0,0.307,14,0
0,0,0,0,1.24,0,0,0,0,0,6.22,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,3.57,0,0,0,1.78,0,1.78,1.78,1.78,0,0,0,0,0.319,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.37,0,0,0,0.37,0,0,0,1.48,0,0,0,0,0,0,0,0,0.067,0.135,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0.42,1.28,0,0.42,0,2.57,0,0.14,0,0.28,0,0,0,0,0.242,0.04,0,20,0
1.33,0,0,0,0,0,0,0,2,0.66,0,0.66,0,0.66,0,0,0.66,0.2,0,0,12,0
0,0,0,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0.105,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0.12,0,0,0.36,1.09,0,0.6,0,3.63,0,0,0,0.12,0,0,0,0,0.05,0.016,0,25,0
0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0.81,0,0,0,2.45,0,0,0,0,0,0,0,0,0.12,0,0,11,0
3.22,3.22,0,0,0,0,0,0,0,0,0,0,0,0,0,6.45,0,0,0,0,1,0
0,0,0,0,0.9,0,0,0,0.9,0,0.9,0,0,0,0,0.9,0,0.471,0,0,8,0
0,0,0,0,0,0,0,0,3.5,0,0,1.75,0,0,0,0,0,0,0,0,11,0
0.24,0,0,0,0.24,0,0.48,0,1.69,0,0,0,0,0,0,0,0,0.035,0,0,87,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,4.23,0,0,0.84,0,0,0,0,0,0.84,0,1.69,0,0.84,0,0,0,12,0
0,0,0,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0.124,0,0,15,0
0,0,0,0,0,0.58,0,0,0,0,0,0,0.58,0,0,0,0,0.018,0,0,1488,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276,0,0,16,0
1.17,0,0,0,2.35,0,0,0,0,0,0,0,0,0,0,0,0,0.284,0.213,0.071,12,0
0,0,0,0,0,0,0,0,8.69,4.34,0,4.34,0,4.34,0,0,0,1.162,0,0,11,0
0,0.23,0,0,0.23,0,0,0,0.47,0,0,0.23,0,0,0,0,0,0,0.158,0,235,0
0,0,0,0,0.25,0,0,0,0,0,0,0,0.25,0,0,0,0,0.333,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0.255,0,0.127,11,0
0.36,0,0.09,0.09,0.36,0,0.27,0,3.2,0,0.27,0,0,0,0,0,0.09,0.176,0.125,0,21,0
0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0.066,0,0,5,0
0.12,0.12,0,0.29,0.8,0,0.08,0,1.9,0,0,0.08,0.21,0,0,0,0,0.115,0.051,0,27,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66,0,0,0.8,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.35,0,0.35,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,11,0
0,0,0,0,1.67,0,0.41,0,1.25,0,0,0,0,0,0,0.41,0,0.139,0.069,0,6,0
1.13,0,0,0,1.13,0,0,0,2.27,0,0,1.13,1.13,0,0,0,0,0.136,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0.76,0,0,0,10.76,0,0,0,0.76,0,0,0,0.76,0,0,0,31,0
0.5,0,0,0,0,0.5,0,0,0,0,0,0,1.01,0,1.01,0,1.01,0.09,0,0,12,0
0.38,0.38,0,0,1.15,0,0,0,0.38,0,0,0,0,0,0,0,0,0.129,0,0,5,0
0,0.66,0,0,0.66,0,0,0,0,0,0,0,0.16,0,0.16,0,0.16,0.047,0,0,19,0
0,0,0,0,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0.91,0,0,0,2.73,0,0,0.45,0.45,0,0,0,0,0.151,0,0,20,0
0.13,0.2,0,0,0.6,0.13,0,0,1.6,0,0,0.33,0.4,0,0,0,0,0.208,0.075,0,29,0
0.22,0.45,0,0,0.68,0.68,0.22,0,0,0,0,0,0.91,0,0,0,0,0.101,0.067,0,27,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,1.36,0,0,0,0,0.136,0,0,46,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0.6,0,0,3.04,0.6,0.6,0,0,1.21,0,0,0.6,1.21,0,0,0,0,0,0,0,33,0
0,0,0,0,0,0,0,0,0.44,0,0,0.44,0,0,0,0,0,0.123,0,0,15,0
0,0,0,0,0.96,0,0,0,2.88,0.48,0,0.96,0,0.48,0,0,0,0.276,0,0,11,0
0,0,0,0,2.09,0,0,0,1.39,0,0,0.69,0,0,0,0,0,0.281,0.093,0,12,0
1.02,0,0,0,0,0,0,0,0,0,0,1.02,1.02,0,0,0,0,0.167,0,0,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
1.33,1.33,0,0,0,0,0,0,8,0,0,0,1.33,0,0,4,0,0,0,0,12,0
0.3,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0.6,0,0,0.11,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.8,2.42,0,0,0.4,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,35,0
0,0,0,0,0,0,0,0,1.26,0,0,1.26,0,0,0,0,0,0,0,0,11,0
0,0.61,0,0,0,0,0,0,0,0,0,0,0.61,0,0,0,0,0.098,0,0,6,0
0.48,0,0,0,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0.32,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0.057,0,0,5,0
0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
1.47,0,0,0,0,0,0,0,1.47,0.73,0,0.73,0.73,0.73,0,0,0.73,0.363,0,0,12,0
0,0.79,0.79,0,0,0,0,0,0,0,0,0,0,0,1.58,0,0,0,0,0,2,0
0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298,0,0,18,0
0,0,0,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,1.7,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0.275,0,0,5,0
0,0.54,0,0,0.54,0,0,0,1.09,0,0,0.54,0,0,0,0,0,0.09,0,0,16,0
0,0,0,0,0,0,0,0,9.52,4.76,0,4.76,0,4.76,0,0,0,1.257,0,0,11,0
0,0,0,0,0,0,0,0,1.62,0.54,0,0.54,0.54,0.54,0,0,0.54,0.559,0,0,13,0
0.43,0,0,0,0,0,0,0,6.92,0,0,0,2.16,0,1.29,0,0,0.717,0,0,19,0
0,0.15,0,0.07,0.83,0,0.15,0,4.42,0,0.07,0,0.07,0,0,0,0,0.049,0.009,0,27,0
0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.353,0,0,4,0
0,0,0,0,3.76,0,0,0,3.76,0,0,0.26,0,0,0,0,0,0.55,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0.68,0,0,0.68,0,0.38,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022,0.022,0.022,5,0
0.59,0,0,0,0,0,0,0,0.79,0.39,0,0.39,0.19,0.39,0,0,0.19,0.657,0,0.062,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.684,0,0,2,0
0.66,0,0,0,0,0,0,0,2,0,0,0.66,1.33,0,0,0,0.66,0.104,0,0,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
0.2,0,0,0.2,0,0,0,0,0.2,0,0.2,0.2,0.2,0,0,0,0,0.148,0,0,15,0
1.26,0,0,0,0,0,0,0,2.53,0,0,1.26,0,0,0,0,0,0.149,0,0,10,0
0,0.24,0,0,0.24,0,0,0,0,0,2.7,0,0,0,0,0,0,0.195,0,0,35,0
1.81,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0.69,0,0,0,0,0,0,2.08,0,0,0,0.69,0,0,0,0,0.284,0.094,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0.88,0,0,0,0,0.157,0,0,15,0
0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.42,0,0,0,0.42,0,0,0,0.21,0,0.21,0,0,0,0,0,0,0.139,0.069,0,37,0
0,0,0,0,1.4,0,0.7,0,0,0,0,0,0,2.11,0,0,0,0.266,0,0,200,0
0,0,0,0,1.4,0,0.7,0,0,0,0,0,0,2.11,0,0,0,0.266,0,0,200,0
0,0.74,0,0,0,0,0,0,2.98,0.74,0,0.74,0.74,0.74,0,0,0.74,0.557,0,0,12,0
0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0
0,0,0,0,0,0,0,0,5.43,1.08,0,1.08,0,1.08,0,0,0,0.472,0,0,34,0
0,0.9,0,0,1.8,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.735,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363,0,0,1,0
0,1.79,0.35,0,0,0,0,0,0.35,0.35,0,0,0.71,0,0,0,0.71,0.244,0,0,22,0
0,0,0,0,9.67,0,0,0,0,0,0,0,0,0,0,0,0,0.564,0,0,5,0
0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367,0,0,1,0
0,0.59,0,0,0.59,0,0,0,1.79,0,0,0.29,0,0,0,0,0,0.141,0,0,24,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0
0.87,0,0,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138,0,21,0
0.31,0,0,0,0,0,0,0,0,0,0,0,0.31,0,0.31,0,0.31,0,0,0,12,0
0.11,0.34,0.22,0,0.45,0,0,0,0.68,0,0.34,0,0.22,0,0,0,0,0.192,0.032,0,32,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0.23,0.23,0,0,0,0,0.23,0,0.23,0,0,0,0.23,0,0,1.9,0,0.235,0,0.164,160,0
0,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0
0.43,0,0.21,0,0.21,0,0,0,0.43,0,0,0.43,0,0.21,0,0,0,0.238,0,0,75,0
0,0,0,0,0.42,0,0,0,1.28,0,0.42,0,0.42,0,0,0,0,0,0,0,9,0
1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0.29,0.04,0.04,0.09,1.03,0,0,0,0.04,0,0,0,0.24,0,0,0,0.04,0.157,0,0.006,185,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0.22,0,0,28,0
0,0,0,0,2.18,0,0,0,0,0,0,0,0.54,0,0,0,0,0.294,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.507,0,0,3,0
0,0,0.18,0,0,0,0,0,1.12,0,0,0,0.93,0,1.3,0,0,0.339,0,0,44,0
0,0,0,0.13,1.1,0,1.24,0,3.17,0,0.69,0,0.41,0,0,0,0,0.07,0,0,23,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,2.4,1.2,1.2,1.2,0,1.2,0,0,0,0.446,0,0,11,0
0,0,0.44,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,11,0
0,0,0,0,0,0,0,0,1.36,0,0,0,0,0,0,0,0,0.241,0,0,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.687,0,0,9,0
0,0,0,0,1.48,0,0,0,2.22,0,0,0,1.48,0,0,0,0,0,0,0,53,0
0,0,0,0,2.38,0,0,0,1.19,0,0,0,0,0,0,0,0,0.621,0,0,11,0
