@relation spambase

@attribute Word_freq_make numeric
@attribute Word_freq_3d numeric
@attribute Word_freq_our numeric
@attribute Word_freq_over numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_internet numeric
@attribute Word_freq_will numeric
@attribute Word_freq_people numeric
@attribute Word_freq_credit numeric
@attribute Word_freq_your numeric
@attribute Word_freq_font numeric
@attribute Word_freq_labs numeric
@attribute Word_freq_857 numeric
@attribute Word_freq_data numeric
@attribute Word_freq_pm numeric
@attribute Word_freq_cs numeric
@attribute Word_freq_re numeric
@attribute Word_freq_table numeric
@attribute Char_freq1 numeric
@attribute Char_freq5 numeric
@attribute Char_freq6 numeric
@attribute Spam {1,0}

@data
3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.28,0,0.57,0,0,0,0.28,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0
0,0,0,1.01,0,0,0,0,0,0,0,0,0,0,1.01,0,1.01,0,0,0,0,0
0,0,0.44,0,0,0,0.44,0,0,0,8.81,0,0,0,0,0,0,0,4.367,0,0.592,0
0,0,0,0,0,0,0,0,0,0,0,0.91,0.91,0,0.91,0,0.91,0,0,0,0,0
0,0,0,0,0,0,0.29,0,0,0.29,0,0.89,0,0,0,0.59,0,0,0.101,0,0,0
0.75,0,0,0,0.37,0,0,0,0,3.38,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.53,0,0,0.53,0,0,0,1.07,0,0,0,0,0,0,0.53,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.34,0,0,0,1.37,1.37,0,1.03,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.8,0,0,0,0.8,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.9,0,0,0.6,0,0,0,0,0,0,0,0,0,0.129,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.46,0,0,0,0,0,0,0,0,0,0.46,0,0,0,0,0
0,0,0,0,0,0,4.16,0,0,0,0,0,0,0,0,0,4.16,0,0,0,0,0
0,0,0,0,0,0,0.68,0,0,0,0,0,0,0,0,0,0.68,0,0,0,0,0
0.51,0,0,0,0,0,1.54,0,0,0,0,0.51,0,0,0,0,0.51,0,0,0,0,0
0,0,1.15,0.33,0.16,0,0.16,0,0,2.31,0,0,0,0,0,0,0.33,0,0,0.076,0.025,0
0,0,0,0,0,0,0,0,0,0.24,0,0.24,0.24,0.24,0,0,0.24,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.17,0,0,0,0,1.17,1.17,1.17,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.66,0,0,0,0,0
0,0,0,0,0,0,0,0.73,0,0.73,0,0.73,0.73,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,4.76,4.76,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1.58,3.17,0,0,0,0,0,0,0,0.215,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.26,0,0,0.26,0,0,1.06,0,0,0,0,0,0,1.85,0,0,0,0,0,0,0,0
0,0,0.15,0,0,0.07,0.83,0.15,0,0,0,0,0,0.07,0,0,0,0,0.068,0.009,0,0
0,0,3.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.18,0,0,0,0,0.07,0.77,0.07,0,0.25,0.07,0.11,0,0.03,0,0.18,0,0,0.019,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.75,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0,0.196,0,0,0
0,0,0,0,0,0,1.05,0,0,0,0,0,0,0,1.05,0,1.05,0,0,0,0,0
0,0,0.22,0.22,0,0,0.9,0,0,0.22,0,0,0,0,0,0,0,0,0,0.024,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.54,0.54,0,0,0,0,0,0,0,0,0,0,0.102,0,0,0
0,0,3.22,0,0,0,3.22,0,0,0,0,0,0,0,0,0,6.45,0,0,0,0,0
0,0,0,0,0,0,0.33,0.33,0,0.33,0,0.33,0,0,0.33,1.33,0,0,1.001,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0,0,0,0,0,0,0.104,0
0,0,0,0,0,0,0,0,0,0,0,4.76,4.76,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.28,0,0,0,0,0
0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,0.7,0,0,0,0,0,0,0
0,0,0,0.49,0,1.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.06,0,1.06,0,0,0,1.06,0,0,1.06,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,4.76,4.76,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.763,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1.58,0,0,0,0,0,0,0,0.601,0,0
0,0,0,0,0,0,1.31,0,0,3.94,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.408,0,0,0
0.05,0,0,0.1,0,0.05,0.27,0,0,0.1,0,0,0,0.38,0,0,0,0,0.308,0.014,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2.17,0,0,0,0,4.34,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325,0,0,0
0,0,0,0,0,0,0.97,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,0
0.25,0,0,0.25,0,0,0,0.25,0,0.51,0,0,0,0,0,0,0.38,0,0.019,0.038,0,0
0,0,0.34,0,0,0.34,1.36,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.06,0,0.13,0.13,0,0.13,1.4,0.2,0,0,0,0,0,0,0,0,0.06,0,0.028,0,0,0
0,0,0,0,0,0,1.25,0,0,0,0,0,0,0,0.62,0,0.62,0,0,0,0,0
0,0,0.6,0,0,0,0.6,0,0,0,0,0,0.6,0,0.6,0,1.2,0,0,0,0,0
0,0,0,0,0,0,1.41,0,0,0.94,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.36,0,0,0,0,0,0,0,1.36,0,1.36,0,0,0,0,0
0,0,0,0,0,0,0.24,0,0.48,0.72,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,6.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.6,0,1.21,0,0,0,0,1.21,0,1.21,0,0,0,0,0
0,0,0.52,0,0,0,0,0,0,1.56,0,0,0,0,0,0,0.26,0,0.753,0.037,0,0
0,0,0,0,0,0.86,1.73,0,0,0,0,0,0,0,0,0,0,0.86,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12,0,0.12,0.12,0,0.37,0.74,0,0.24,0,0,0,0,0,0.12,0,0,0,0.017,0.017,0,0
0,0,0,0,0,0,0,0,0,0,0,1.16,0.58,0,0.58,0,0.58,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.58,0,1.17,0.58,0,0.87,0,0.58,0,0.091,0,0,0
0,0,0,0,0,0,1.56,0,0,0,0,0,0,0,1.56,3.12,1.56,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.56,0,0.28,0.28,0,0,0,0.28,0,0,0,0,0
0,0,0,0,0,0,0,0.31,0,0.63,0,0,0,0,0,0,0.63,0,0,0,0.045,0
0,0,0,0,0,0,5.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0
0.17,0,0.34,0.34,0,0,0,0,0,1.88,0,0,0,0,0,0,0.51,0,0,0,0,0
0,0,0.19,0.09,0,0,0.29,0,0,0.29,0,0,0,0,0,4.75,0.09,0,1.353,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.55,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28,0,0,0,0,0,0,0
0,0,0,0,0,0,0.24,0,0,1.23,0,0,0,0,0,0,0.49,0,0.036,0,0,0
0.26,0,0,0.26,0,0,1.06,0,0,0,0,0,0,1.85,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,0,0,0
0,0,0.37,0,0,0,0.37,0.37,0,0.37,0,0,0,0,0,0,0.37,0,0,0.054,0,0
0,0,0,0,0,0,0.54,0,0,0.54,0,0.54,0.54,0,0,0,0.54,0,0,0,0,0
0.33,0,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0.99,0,0,0,0,0
0,0,0.53,0,0,0,0.53,0.53,0,1.06,0,0,0,0,0,0,0.53,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.32,0,0,0,0,0,0,0.32,0,0.218,0,0,0
0,0,0.32,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49,0,0,0,0,0,1.49,0,0,1.49,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.51,0,0,0,0,0.51,0,0,0,0,0,1.03,0,0,0,0,0,0,0,0
0,0,0.27,0,0,0.27,0.27,1.91,0,0,0,0.27,0,0,0,0,0,0,0.039,0,0,0
0.68,0,0,0,0,0,0,0,0,0,0,0.34,0,0,0.34,0.34,1.02,0,0,0,0,0
0,0,1.06,0,0,0,2.12,0,0,1.06,0,0,0,0,1.06,0,0,0,0,0,0,0
0,0,0,0,2.22,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.665,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15,0,0.3,0.15,0,0.3,0.6,0,0,0.85,0,0,0,0.25,0,0,0,0,0.073,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.89,0,0,2.67,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2.35,0.78,0,0.39,0,0,0,0,0,0,0,0,0,0.213,0.071,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87,0,0.327,0,0,0
0,0,0,0,0,0,0,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.32,0,0.65,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0.128,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1.04,0,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2,0,0.4,0,0,0,0.95,0.27,0,0,0,0,0,0.06,0,0,0.06,0,0.027,0.018,0,0
0,0,0,0,0,0,0,0,0,0,0,3.57,3.57,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.34,0,0,0,0,0,0,0.67,0,0,0,0,0
0,0,0.9,0,0,0,0,1.8,0,0,0,0.9,0.9,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,5.35,0,0,0,0,0.03,0,0,0
0.51,0,0.17,0.17,0,0,2.07,0,0,1.03,0,0,0,0,0,0,0,0,0.466,0,0.062,0
0.05,0,0.05,0.05,0,0,0.16,0,0,0.16,0,0,0,0.45,0,0,0,0,0.185,0.016,0,0
0.04,0,0.04,0.04,0,0.04,0.41,0.06,0,0.34,0,0,0,1.67,0.04,0.02,0,0.04,0.005,0.039,0.008,0
0,0,0,0,0,0,0,0,0,0,0,1.85,1.85,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.34,0,0,0,0,0,1.02,0,0,0.68,0,0.34,0.34,0,0.68,0,0.34,0,0.052,0,0.052,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.36,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1.47,0,0,0,0.73,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.09,0,0.56,0.09,0,0,0.46,0,0,0.65,0,0.09,0,0,0.09,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.94,0.48,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022,0.022,0.022,0
0,0,0.12,0.12,0,0.12,1.14,0.25,0,0,0,0,0,0,0,0,0,0,0,0.017,0,0
0,0,0,0,0,0,0,0,0,1.42,0,0,0,0,0,0,2.85,0,0,0,0,0
0.42,0,0,0,0,0,0,0.85,0,0.85,0,0,0,0,0,0,0,0,0,0.124,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0,0.127,0,0,0
0.29,0,1.62,0,0,0,0.73,0.14,0,0.07,0,0.07,0,0,0,0,0.07,0,0,0.01,0,0
0,0,0.82,0,0,0,0,0,0,0,0,0.82,0.82,0,0,0,0.82,0,0,0,0,0
0,0,0.19,0.09,0,0,0.29,0,0,0.29,0,0,0,0,0,4.75,0.09,0,1.353,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38,0,0,0,0,0
0,0,0,0,0,0,0.49,0,0,1.47,0,0,0,0,0,0,0,0,0,0,0.08,0
0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,2.81,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1.36,0,0.9,0,0,0,0,0,0,0.45,0,0,0,0,0
0.03,0.13,0.06,0.03,0,0,0.09,0,0,0.09,0,0,0,0.09,0,0,0,0,0.226,0.009,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123,0
0,0,0.89,0.13,0,0.2,0.13,0.06,0,0,0,0,0,0,0,0,0.34,0,0.018,0.085,0,0
0,0,0,0,0,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,7.4,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.49,0,0,0,0,0,0,0.74,0,0,0,0,0
0,0,0.82,0,0,0,0.82,0,0,0,0,0.82,0,0,0,0,0.82,0,0,0,0,0
0,0,0,0,0,0.08,0.08,0,0,0,0,0,0,0,0,0.08,0,0,0.081,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.31,0,0,0,0,0,0,0,0,0.62,1.24,0,0,0,0,0
0.27,0.55,0.13,0,0,0,1.1,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.89,0,1.49,0.29,0,0,1.19,0,0,0.89,0,0,0,0.29,0.29,0,0,0,0.325,0,0,0
0,0,0.95,0.47,0,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01,0,0.09,0.03,0,0,0.47,0.03,0.03,0.15,0,0,0,1.47,0,0,0.05,0,0.038,0,0.005,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.4,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,0,0.74,0,0,0,0,0
0.2,0,0.2,0,0,0,1,0.2,0,0,0,0,0,0.8,0,0,0,0,0.061,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0
0,0,0,0,0,0,1.13,0,0,0,0,0,0,0,1.13,0,0,0,0.198,0,0,0
0.49,0,0.49,0.49,0,0.49,0.49,0.99,0,0,0,0.99,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.02,0,0,0,0,0,0,0,0,0,0.142,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.64,0,0,0,0,0,0,1.28,0,0,0.64,0,0.64,0,0.64,0,0.104,0,0,0
0,0,1.81,0,0,0,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.16,0.16,0,0,0,0,0,0,0,0,0,0.8,0,0.32,0,0,0.184,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,3.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1.29,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,0
0,0,0.66,0,0,0,0,0,0,3.31,0,0.66,0.66,0,0.66,0,0.66,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,3.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,0.247,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.78,0,0,0,6.29,0,0,0,0,0,0,0,1.151,0,0.067,0
0,0,0.51,0,0,0,3.09,0,0,0,0,0.51,0,2.06,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0.069,0,0,0
0,0,0.17,0,0,0.35,0.88,0,0,0,0,0.17,0,0,0,0,0.53,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0.45,0,0.056,0,0.056,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.81,0,0,0,0,0,0,1.81,0,0,0,0,0,0,0,0
0,0,2.85,0,0,0,0,0,0,2.85,0,0,0,2.85,0,0,2.85,0,0,0,0,0
0,0,0,0.78,0,0,0,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.55,0,0,0.55,0,0.55,0.55,0.55,0.55,0,1.11,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.084,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,0,0,0,0,0
0.01,0,0.05,0,0,0.01,0,0,0,0.01,0,0,0,0.07,0,0.46,0,0.01,0.05,0.09,0.002,0
0.42,0,0.21,0,0,0,0.21,0,0,0.42,0,0,0,0,0,0,0.21,0,0.04,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3.63,0,0,1.81,0,0,0,0,0
0.67,0,0,0,0,0,0,0.33,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0
0.05,0,0.3,0,0,0,0.15,0,0,0.15,0,0,0,0.2,0,0,0,0,0.209,0.014,0,0
0,0,0,0.17,0,0,1.74,0.17,0,0.17,0,0,0,0,0,0,0.17,0,0.022,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38,1.38,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,4.34,0,0,0,0,0,0,0,0,6.896,0
0,0,0.3,0,0,0,0.3,0.91,0,0.3,0,0,0,0,0.3,0,0.6,0,0,0.042,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0,0.58,0.08,0,0,2.24,0.08,0,0.74,0,0.99,0,0,0.16,0,0.08,0,0.08,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2.12,0,0,2.12,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0.557,0,0,0
0.06,0,0.12,0.12,0,0,0.55,0.06,0.06,1.05,0,0.18,0,0,0,0,0,0,0,0.109,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.2,0.1,0,0,2.04,0.2,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0
0,0,0.28,0,0,0,0.84,0,0,0,0,0,0,0,0.28,0,0,0,0.217,0,0,0
0,0,0.77,0,0,0.38,0,1.54,0,6.17,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.96,0,0,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0.223,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23,0,1.23,0,0,0,0,0
0,0,0,0,0,0,0.86,0,0,0,0,0,0,4.74,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
0.08,0,0,0.08,0,0,0,0.08,0,1.39,0,0,0,0,0,0,0.26,0,0.031,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.72,0,0,0,0,0,0,0.72,0,0,0,0.099,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.22,0,0.07,0.07,0,0.14,0.51,0.44,0,0.07,0,0.29,0,0,0,0,0,0,0.041,0,0,0
0,0,0,0,0,0,0.86,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.33,0,0,0,0,0,0,0.33,0,0,0,0.33,0,2.31,0,0,0.349,0,0,0
0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92,0,0,0,0,0
0,0,0,0,0,4.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2.63,0,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.04,0,0.04,0.04,0,0.09,1.03,0,0,0.04,0,0.14,0,0,0,0,0,0,0.02,0,0.006,0
0,0,0,0,0,0,0,0,0,3.17,0,0,0,0,0,0,1.58,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1.01,0,0,0,0,0,0,2.02,0,2.02,0,0,0,0,0
0,0,0,0,0,0,0,0,0,4.87,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.66,0,0,1.66,0,0,0,0,0,0,0,0,0,0,0.29,0
