@relation spambase

@attribute Word_freq_over numeric
@attribute Word_freq_internet numeric
@attribute Word_freq_addresses numeric
@attribute Word_freq_free numeric
@attribute Word_freq_business numeric
@attribute Word_freq_credit numeric
@attribute Word_freq_your numeric
@attribute Word_freq_000 numeric
@attribute Word_freq_hpl numeric
@attribute Word_freq_labs numeric
@attribute Word_freq_857 numeric
@attribute Word_freq_85 numeric
@attribute Word_freq_pm numeric
@attribute Word_freq_direct numeric
@attribute Word_freq_cs numeric
@attribute Word_freq_meeting numeric
@attribute Word_freq_project numeric
@attribute Word_freq_table numeric
@attribute Char_freq2 numeric
@attribute Char_freq5 numeric
@attribute Char_freq6 numeric
@attribute Capital_run_length_longest numeric
@attribute Spam {1,0}

@data
0.16,0,0,0,0,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0.086,0,0,51,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,3.75,0,0,0,0,0,0,0,0,0,0,0,0.715,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0.478,0,0,4,0
0,0,0,0,0,0,0,0,0.61,0,0,0.61,0,0,0,0,0.61,0,0.412,0,0,19,0
1.29,0,0,0,0,0,0,0,0,0,0,0,1.29,0,0,0,0,0,0,0,0,51,0
0.1,0,0,0.1,0,0,0.63,0,0,0,0,0,0,0,0,0,0,0,0.177,0.053,0,29,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,6.15,0,0,0,0,0,0,0,0,0,0,0,0,6,0
5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0.29,0,0.59,0,0,0,0,0,0,0,0,2.69,0,0,0.052,0,0.235,121,0
0,0,0,0,0,0,0,0,0.74,0,0,0,0,0,0,0,0,0,0.414,0.103,0,11,0
0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,2.77,0,0,0,0,0,0,0,0,0,0.355,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,1.29,0,0,0,1.29,0,0,0,0,0,0.234,0,0,8,0
0,0,0,0,0,0,0.58,0,2.34,1.17,0.58,1.17,0.87,0.58,0,0.87,0,0,0.637,0,0,37,0
0,0,0,0,0,0,1.16,0,0,2.32,0,0,0,0,0,0,0,0,0.408,0,0,17,0
0,0,0,0,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0.201,0,0,6,0
0,0.07,0,0,0.03,0,0.25,0,0,0.11,0,0,0,0,0.18,0,0,0,0.414,0,0,40,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0.37,0,0.37,0,0,0,0,0,0,0,0,0,0.37,0,0.245,0,0,64,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,2.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0
0,0,0,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253,0,0,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186,0,0,28,0
0,0,0,0,0.48,0,0,0,1.93,0.48,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061,0,0,11,0
1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212,0,0,5,0
0,0,0,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0.143,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
0,0,0,0,0,0,0.26,0,0.8,0.53,0.53,0.53,0.8,0.53,0,0,0,0,0.412,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0.41,0.41,0,2.29,0.2,0,0,0,0,0,0,0,0.2,0,0,0.069,0.103,0,214,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0.88,0.88,0.88,0.88,0.88,0.88,0,0,0,0,0.855,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0,0.062,0,0,6,0
0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072,0,0,10,0
0,0,0,0,0,0,2.4,0,0.26,0,0,0,0.53,0,0,0.8,0,0,0.03,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,1.96,0,0,0,0,0,0.377,0,0,27,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,4.76,4.76,4.76,4.76,0,4.76,0,0,0,0,1.257,0,0,11,0
0,0,0,1.78,0,0,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0.64,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,47,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0.133,33,0
0.79,0,0,0,0,0,0,0,1.58,0,0,0.79,0,0,0,0,3.17,0,0.263,0,0,15,0
0,0,0,0,0,0,2.35,0,0.58,0.58,0.58,0.58,0.58,0.58,0,0,0.58,0,0.301,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195,0,0,35,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.754,0,0,1,0
0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.16,0,0,0,0.48,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0.105,0.063,0.063,39,0
0,0,0,0,0,0,1.35,0,0,0,0,0,0,0,0,0,0,0,0.116,0,0,9,0
0.09,0.28,0,0,0.38,0,0,0,0,0,0,0,0,0.47,0,0.09,0,0,0.093,0.12,0,24,0
0,0.21,0,0.1,0.21,0,0,0.21,0.1,0.1,0,0,0,0.1,0,0,0.21,0,0.143,0.057,0,23,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32,0,0.409,0,0,1,0
0,0,0,0,0,0,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344,0,0,13,0
0,0,0,0.16,0,0,0.32,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,47,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0.22,0,0.68,0,0,0,0,0,0,0,0,0,0.198,0.03,0,81,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,3.97,0,0,0,0,0,0,0,0,0,0,0,0,1.98,0,0,0,0.11,0,0,19,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0.78,0,0,0,0,0,0,0,0,0,0.268,0,0,11,0
0.03,0,0,0,0,0,0.09,0,1.44,0,0,0,0,0,0,0,0.06,0,0.235,0.009,0,34,0
0,0,0,0,0,0,1.05,0,2.11,0.52,0,0.52,0,0,0,0,0,0,0.164,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158,0.079,0.079,15,0
0,0,0,0,0,1.26,0,0,0,0,0,0,0,0,0,0,1.26,0,0.214,0,0,4,0
0,0,0,0.54,0.54,0,0.54,0,0,0,0,0,0,0,0,0,0.54,0,0,0,0,14,0
0,0,0,0,0,0,1.02,0,0,0,0,0,0,0,0,1.02,0,0,0,0.142,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0,28,0
0,0,0,0,0.48,0.48,0.72,0,0,0,0,0,0,0,0,0,0,0,0.034,0,0,87,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0.04,0,0,0.14,0.19,0,0.64,0,1.09,0.19,0,0.29,0,0,0,0,0,0,0.148,0.044,0.007,26,0
0,0,0,0,1.48,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0.105,0.105,0.105,12,0
0,0,0,0,0,0,1.22,0,0.4,0,0,0,0,0,0,0,0.81,0,0.199,0,0,11,0
0,0,0,0,0,0,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0
0,0,0,0,0,0,1.21,0,1.21,1.81,0.6,0.6,0,0.6,0,0,0,0,0.132,0,0,52,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,4.05,0,0,0,0,0,1.35,0.9,0,0,0.747,0,0,19,0
0,0,0,0,0,0,0,0,2.32,2.32,2.32,2.32,0,2.32,0,0,0,0,0.757,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.769,0,0.384,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216,0,0.216,6,0
0,0,0,0,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0.04,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,1.69,0,0,0,0,0,0.136,0,0,12,0
0,0,0,0,0.3,0,0.3,0,0.61,0,0,0,0,0,0,0,1.22,0,0.043,0.086,0,19,0
0,0,0,0,0,0,0,0,1.72,1.72,1.72,1.72,0,1.72,0,0,0,0,0.487,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26,0,0,0,0,0,2,0
0,0,0,0,0,0,1.16,0,0,0,0,0,0.58,0,0,0,0,0,0.282,0,0,16,0
0,0,0,0,0,0,0,0,1.07,0,0,0,1.07,0,0,0,0,0,0.326,0,0,12,0
0,0,0,0,0,0,0.45,0,3.19,0,0,0.45,0,0,0,0,0,0,0.151,0,0,20,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0.75,0,3.38,0,0,0,0,0,0,0,0,0,0,0,0.099,0,0,13,0
0,0,0,0,0,0,0.38,0,0.38,0,0,0,0,0,0,0,0,0,0.129,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0.139,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.719,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.12,0,0,0.5,0,0,7,0
0,0,0,0,0,0,2.04,0,0,0,0,0,0,0,1.02,0,0,0,0.55,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,28,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0.1,0,0,22,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074,0,0.074,28,0
0,0,0,0,0.14,0,0.29,0,0,0.89,0,0,0,0,0.59,0,0,0,0.135,0,0,46,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.481,43,0
0,0,0,0,0,0,0,0,2.11,0,0,0,0,0,2.11,0,0,0,0.666,0,0,18,0
0,0,0,0,0,0,0,0,0.61,0,0,0,0,0,0,0,0,0.61,0.158,0,0,17,0
0,0,0,0,0,0,1.23,0,0,0,0,0,0,0,0,0,0,0,0.224,0,0,1,0
0,0,0,0,0,0,0,0,0.87,0,0,0,0,0,0,0,0,0,0.308,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.837,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,2.27,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,2.56,2.56,2.56,2.56,0,2.56,0,0,0,0,0.881,0,0,11,0
0,0,0,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327,0.109,0.109,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.066,0,0,3,0
0,0,0,0,0,0,0,0,4.16,4.16,4.16,4.16,0,4.16,0,0,0,0,1.142,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.542,0,0,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96,1.96,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246,0,0,2,0
0,0,0,0,0.27,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0.117,0.039,0,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0.76,0,0,0,0.76,1.53,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,1.78,0,0,0,0,0,0,0,0,1.78,0,0,0,0,0,8,0
0,0,0,0,2.63,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,1.96,0,0,0,0,0,0,0,0,0,0.303,0,0,9,0
0.1,0.2,0,0,0,0,0.93,0.1,0,0,0,0,0,0,0,0,0,0,0.122,0,0,29,0
0,0,0,0.13,0,0,1.86,0,0,0,0,0,0,0,0,0,0,0,0.066,0,0.022,21,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
0,0.86,0,0,0.86,0,0,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.884,0,0.294,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.543,0,0,18,0
0,0,0,0,0,0,0.64,0,0.64,1.92,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0.34,0,0,0,0,0,1.39,0,0,0,0,0,0,0,0.34,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.484,0,0,27,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0.27,0,0,0,0,0,0.27,0,0,0,0,0,0.13,0,0,0,0,0,0.294,0,0,17,0
0.04,0.04,0,0,0.06,0,0.34,0.02,0,0,0,0,0.04,0,0.02,0.02,0.02,0.04,0.213,0.039,0.008,54,0
0.25,0,0,0,0,0,0.16,0,0.59,0,0,0,0,0,0,0.08,0,0,0.136,0.022,0,55,0
0,0,0,0,0,0,0,0,0,1.47,0,1.47,0,0,0,0,0,0,0,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0.25,0,0.86,0,0,0,0,0.17,0,0,0,0,0.16,0.024,0,36,0
0,0,0,0.77,0,0,0,0,0.77,0.77,0.77,0.77,0,0.77,0,0,0,0,0.376,0,0,11,0
0.07,0,0,0,0.63,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0.177,0,0,26,0
0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.735,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
0,0,0,0,0,0,0.76,0,0.76,0,0.76,0,0.76,0,0,0.76,0,0,0.365,0,0,22,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0.05,0,0,0,0,0,0.16,0,0.67,0,0,0,0,0,0,0,0.05,0,0.211,0.016,0,47,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0.857,0,47,0
0,0,0,0.72,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0.298,0,0.099,59,0
0,0,1.7,0,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0
0.35,0,0,0,0.71,0,0,0,0,1.06,0,0,0.35,0,0,0,0,0,0.055,0,0,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0,0,0.327,0.327,0,4,0
0,0,0,0,0,0,0.99,0,0,0,0,0,0.99,0,0,1.98,0,0,0,0,0,4,0
0,0.2,0,1.8,0,0,2.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0
0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,3.7,0,0,0,0,0,5,0
0,0,0,0,0,0,0.24,0,1.69,0.24,0.24,0.24,0,0.24,0,0,0,0,0.148,0,0,12,0
0,0,0,0,0,0,0,0,4.34,4.34,4.34,4.34,0,4.34,0,0,0,0,1.19,0,0,11,0
0,0,0,0.49,0,0,1.23,0,0,0,0,0,0,0,0,0,0,0,0.147,0,0,55,0
0.21,0.1,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.1,0,0.047,0.031,0,12,0
0.06,0,0,0.06,0,0,0.18,0,0.69,0,0,0,0,0.06,0,0,0.06,0,0.16,0.017,0,47,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306,0.46,0.153,15,0
0,0,0,0,0,0,0.67,0,1.01,0.33,0.33,0.33,0.33,0.33,0,0,0,0,0.175,0,0,12,0
0.37,0,0,0,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0.066,0,0,4,0
0,0,0,0,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0.374,0.124,0,18,0
0,0,0,0,0,0,0,0,4.76,4.76,4.76,4.76,0,4.76,0,0,0,0,1.257,0,0,11,0
0.05,0,0,0,0,0,0.16,0,0.67,0,0,0,0,0,0,0,0,0,0.233,0.016,0,46,0
0,0,0,0,0,0,0,0,1.11,3.33,0,0,0,0,0,0,0,0,0.191,0,0,7,0
0,0,0,0,0,0,0.46,0,0,0,0,0.46,0,0,0,0,0,0,0.125,0,0,10,0
0,0,0,0,0.27,0,0,0,0.55,0.83,0,0,0,0,0,0,0.27,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,2.263,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,1.08,0.54,0.54,0.54,0,0.54,0,0,0,0,0.559,0,0,13,0
0,0,0,0,0,0,0.21,0,0.21,0,0,0,0.21,0.21,0,0,0.21,0,0.443,0,0,18,0
0,0,0,0,0,0,0.42,0,2.57,0.42,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,1.37,0.68,0.68,0.68,0,0.68,0,0,0,0,0.216,0,0.108,25,0
0,0,0,0.63,0,0,0.63,0,0,0,0,0,0,0,0,0,0,0,0.228,0,0.045,97,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,0.34,0.34,0,0.34,0.34,0,0.34,0,0,0,0.172,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96,0,0.666,0,0,7,0
0,0.29,0,0,0,0.29,2.64,0,0.29,0,0,0,0,0,0,0,0,0,0.113,0.265,0.113,16,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,16,0
0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,69,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.695,0,0,107,0
0,0,0,0,0,0,0,0,1.02,0,0,0,0,0,0,0,0,0,0.531,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.478,0,0,18,0
0,0,0,0.11,0,0,0.22,0,0.68,0,0,0,0,0.11,0,0.11,0,0,0.177,0.029,0,81,0
0,0,0,0,0,0,0,0,0,0,0,0,3.84,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,2.56,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0.27,0,0.81,0.27,0.27,0.27,0.27,0.27,0,0.54,0,0,1.411,0,0,20,0
0,0,0,0,0,0,0,0,0,2.11,0,1.58,0,0,0,0,0,0,0.209,0,0,7,0
0.09,0,0,0,0.37,0,0.65,0,0.46,0.09,0,0.37,0.09,0,0,0.28,0.18,0,0.081,0,0,25,0
0,0,0,0,0,0,0.14,0,0.66,0,0,0,0,0,0,0,0.09,0,0.152,0.013,0,85,0
0,0,0,0,0,0,0,0,2.58,0.32,0,0.32,0,0,0,0,0,0,0.492,0,0,11,0
0,0,0,0,0,0,0,0,3.22,0,0,2.15,0,0,0,2.15,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0.085,0,0,3,0
0,0,0,0,0,0,0.79,0,0,0,0,0,0,0,0,0,0,0,0.124,0,0,8,0
0,0,0,0,0,0,0,0,0,1.52,0.76,0.76,0,0.76,0,0.76,0,0,0.254,0,0,11,0
0,0,0,0,0,0,0,0,1.93,0,0,0,0,0,0,0,1.44,0,0.304,0.365,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,3.03,0,0,0,0,0,0,0,0,21,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.66,0,0,0,0,3,0
0,0,0,0,0,0,0.52,0,1.57,0.26,0.26,0.26,0.26,0.26,0,0.78,0.26,0,0.182,0.045,0,13,0
0,0,0,0,0,0,1.4,0,0,0,0,1.4,0,0,0,0,0,0,0.458,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118,0.118,0,5,0
0.27,0,0,0,0,0,0.54,0,0,0,0,0.27,0,0,0,0,0,0,0.433,0.078,0,18,0
0.26,0,0,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0.039,0,0,77,0
0,0,0,0,0,0,0.51,0,0.51,0,0,0,0,0,0,0,0,0,0.124,0,0,343,0
0,4.23,0,0,0.84,0,0,0,0,0,0,0,0.84,0,1.69,0,0,0,0,0,0,12,0
0,1.12,2.24,0,0,0,2.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0.44,0,0,0,0,0,0,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0.74,0,0,1.49,0,0,0,0,0,0,0,0,0,0,0,0.124,0,0,15,0
0,0,0,0.33,0,0,0.33,0,0.33,0.33,0,0.33,0,0,0,0,0.33,0,0.13,0,0,19,0
0,0,0,0,0.14,0,0.14,0,0.57,0,0,0,0,0,0,0,0,0,0.156,0,0,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26,0,0,0,0,0,0,11,0
0,0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,0.77,1.55,0,0.247,0,0,12,0
0,0,0,0,0,0,0,0,1.87,0.46,0.46,0.46,0,0.46,0,0,0,0,0.2,0,0,42,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,1.6,1.6,0,0.115,0,0,28,0
0.23,0.47,0,0.23,0,0,1.91,0.23,0,0,0,0,0,0,0,0,0,0,0,0.205,0.041,24,0
