@relation spambase

@attribute Word_freq_make numeric
@attribute Word_freq_address numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_mail numeric
@attribute Word_freq_receive numeric
@attribute Word_freq_report numeric
@attribute Word_freq_addresses numeric
@attribute Word_freq_credit numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_hpl numeric
@attribute Word_freq_george numeric
@attribute Word_freq_lab numeric
@attribute Word_freq_data numeric
@attribute Word_freq_85 numeric
@attribute Word_freq_technology numeric
@attribute Word_freq_parts numeric
@attribute Word_freq_cs numeric
@attribute Word_freq_project numeric
@attribute Word_freq_re numeric
@attribute Word_freq_conference numeric
@attribute Char_freq2 numeric
@attribute Char_freq4 numeric
@attribute Capital_run_length_total numeric
@attribute Spam {1,0}

@data
0,0,0,0,0,0,0,0,2.12,0,0,0,2.12,2.12,0,0,0,0,2.12,0,0.714,0,65,0
0,0,0,0.09,0,0,0,0,2.43,1.21,0.28,0.09,1.12,0.09,0.18,0,0.56,0,0.09,0.09,0.479,0.013,1131,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0,0,0,0,0,0,0.18,0,160,0
0,0.31,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0,0.228,0.045,414,0
0,0,0,1.49,0,0,0,0,2.98,2.23,1.49,0.74,0,0.74,1.49,0,0,0,0.74,0,0.557,0,133,0
0,0,0,0,0,0,0,0,0,1.17,0,0,0,0,0,0,0,0,0,0,0,0,54,0
0,0,0,0,0,0,0,0,4.87,4.87,0,0,0,2.43,1.21,0,0,0,0,0,0.365,0,63,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49,0,0,1.069,13,0
0,0,0,0,0,0.12,0,0,1.81,0,0,0,0,0,0.12,0,0,0,0,0,0.06,0,466,0
0,0.39,0,0,0,0,0.29,0,0.49,0.49,0,0,0,0,0,0,4.75,0,0.09,0,0.08,0.016,178,0
0,0.32,0,0.32,0,0,0.32,0.32,0,0,0.16,0,0,0,0,0,0,0.16,0,0,1.309,0.022,772,0
0.1,0,0,0.1,0,0.1,0,0,3.17,0,0,0,0,0,0.1,0,0,0.1,0,0,0.138,0.041,469,0
0.2,0.06,0,0,0,0,0,0,3.47,0,0,0,0.06,0,0.34,0,0,0.06,0.06,0.13,0.093,0,693,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0,0.227,0.056,290,0
0,0,0,0,0,0,0,0,6.92,3.89,0,0,0,0,0,0,1.29,0.43,0,0,0.717,0.079,300,0
0,0,0,0,0,0,0,0,0.34,0.69,0,0,0,0,0.34,0,0,0,0,0,0.149,0,188,0
0,0,0,1.63,0.54,0,0,0,1.09,0.54,0,0,0,0.54,0,0,0,0,0,0,0.09,0,65,0
0,0,0,0,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0.87,0,0.327,0,26,0
0,0,0,0,0,0,0,0,0,0,4.34,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289,14,0
0,0,0,0,0,0,0,0,0,0,0.35,0,1.79,0,0,0,0,0,0.71,0.71,0.125,0,85,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262,0,23,0
0,0,0,1.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38,0,0.213,0,43,0
0,0,0,0,0,0,0,0,2.26,0,0,0,0,0,0,0,0,0,0,0,0.387,0,167,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0
0,0.22,0,0.89,0,0.22,0,0,3.34,3.56,0.66,0.22,0,0.22,0.22,0,0,0,0.22,0,0.372,0.372,411,0
0,0,0,1.05,0,0,0,0,0.26,1.05,0,0,0,0.26,0,0,0,1.05,0,0.26,0.439,0,237,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,2.12,0,0,0,0,0,0,0,2.12,0,0,0,8,0
0.16,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0.33,0,0.058,0,135,0
0,0,0,0,0,0,0,0,0,1.06,0,0,0,0,0,0,0,0,0,0,0.143,0,76,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0.465,0,5,0
0.1,0.05,0,0.05,0,0,0,0.05,1.47,0.36,0,0,0,0.1,0.15,0,0,0,0.1,0.15,0.168,0.038,939,0
0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
1.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168,0.112,311,0
0,0,0,0,0,0,0,0,1.55,0.77,0.77,0.77,0,0.77,0.77,0,0,0,0,0,0.376,0,48,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,26,0
0.29,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0.14,0,1.32,0.321,0.14,522,0
1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63,0,0.571,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0.42,0,0,0,0,0,0,0.42,0,0,0.84,0,0,0.061,0,103,0
0.89,0,0,0,0,0,0,0,1.78,0.89,1.78,0,0,0.89,0,0,0,0,0.89,0,0.298,0,61,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0.174,116,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,1.54,1.03,1.54,0.51,0,1.03,0.51,0,0,0,0.51,0,0.24,0,130,0
0.51,0,0,0,0,0,0,0,3.6,2.06,0,0,0,0,0.51,0,0,0,0.51,0,0,0,74,0
0,0,0,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0
0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0
0,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.361,86,0
0,0,0,0,0,0,0,0,1.29,1.29,1.29,0,0,0,0,0,0,0,1.29,0,0.234,0,39,0
2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,1.2,0,0,7.707,51,0
0,0,0,0,0,0,0,0,0,0,1.23,0,0,0,0,0,0,0,0,0,0,0,17,0
0,0,0,0,0,0,0,0,0,0,16.66,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89,0,0,0,0.269,0,84,0
0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84,0,0,0.414,0,167,0
0,0,0,0,0.2,0,0,0,3.02,0,0,0,0,0,0.52,0,0,0,0,0.1,0.134,0,597,0
0.26,0,0,0,0.53,0,0,0,0,0.26,0.53,0,0,0,0,0,0,0,0,0.53,0.03,0,128,0
0.13,0,0,0,0,0,0,0,0.52,0.26,0,0,2.1,0,0,1.44,0,0,0.26,0.13,0.188,0,420,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52,0,0.139,0,71,0
0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31,0,0,0,30,0
0,0,0,0.55,0,0,0,0,2.77,2.22,1.11,0.55,0.55,0.55,0.55,0,0,0,1.11,0,0.603,0,167,0
0,0.82,0,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,356,0
2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0
0,0,0,0,0,0,0,0,0.96,1.93,0,0,0,0,0.96,0,0,0,0.48,0,0,0,88,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42,0.361,0,81,0
0,1.86,0,0.93,0,0,0,0,2.8,1.86,1.86,0.93,0,0.93,0.93,0,0,0,0.93,0,0.457,0,86,0
0,0,0,0,0,0,0,0,0,0.74,0,0,0,0,0,0,0,0,0,2.22,0,0,122,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319,0,29,0
0,0,0,0,0,0,0,0,2.7,0.9,0.9,0.9,0,0.9,0.9,0,0,0,0,0,0.449,0,43,0
0,0,0,0,0,0,0,0,0,0,16.66,0,0,0,0,0,0,0,0,0,0,0,9,0
0.22,0,0,0,0,1.34,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0.156,0.134,693,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92,0,1.92,0,0.098,0,107,0
0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0.066,0,329,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391,20,0
0,0,0,0.45,0,0,0,0,1.35,1.35,1.35,0.9,0,1.35,0.45,0,0,0,0.45,0,0.358,0,161,0
0,0,0,0,0,1.82,0,0,0,0,1.51,0,0,0,0,0,0,0,0,0,0.057,0,358,0
0,0,0,0,0,0,0,0,1.19,0.59,0,0,0,0,0,0,0,0,0,0,0.391,0,90,0
0.34,0,0,0.68,0,0,0,0,2.38,1.7,0.68,0.68,0,0.34,0.34,0,0,0,0.34,0,0.42,0,250,0
0,0,0,0,0,0,0,0,4.02,2.01,1,0.5,0,0.5,0.5,0,0,0,0.5,0,0.176,0,109,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81,0,0,0,64,0
0,1.25,0,1.25,0,0,0,0,1.87,1.87,1.25,0.62,0,1.87,0.62,0,0,0,1.87,0,0.475,0,141,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,0,0.471,31,0
0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.88,0,0.327,0.327,43,0
1.39,0,0,0,0,0,0,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254,64,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227,0,28,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.505,19,0
0,0,0,0,0,0,0,0,0,0,0,14.28,0,0,0,0,0,0,0,0,0,1.123,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286,0,41,0
0,0,0,0,0,0,0,0,0,0,14.28,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88,0,0,0,0,23,0
0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.342,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96,1.96,0,0,0.348,21,0
0,0,0,2.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02,0,0.253,0.169,52,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124,0,45,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85,0,0,0,20,0
0,0,0,0,0,0,0,0,1.57,1.57,0.31,0,1.57,0,0,0,0,0,0.62,0.62,0.109,0,107,0
0,0,0,0,0,0,0,0,2.46,1.23,0,0,0,1.23,1.23,0,0,0,0,0,0.139,0.278,66,0
0,0,0,1.09,0,0,0,0,1.09,1.09,0,0,0,0,1.09,0,0,0,0,0,0.325,0,133,0
0.47,0,0,0,0,0,0,0.15,0,0,0,0.31,0,0,0,0,0,0,0,0,0.052,0.105,155,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0.34,0,0,0,0,0,0,0,2.06,1.03,1.03,0,0,0.68,0,0,0,0,0.68,0,0.292,0,182,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0
0.53,0,0,0,0,0,0,0,1.61,0.8,1.88,0.53,1.88,0.53,0.53,0,0,0,0.8,0,0.412,0.091,227,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0.4,0.4,0,0,0,0,0,0,0,0,1.61,0,0,0.27,59,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01,0,0,0,0.09,0.181,122,0
0,0,0,0,0,0,0,0,1.28,0,0,0,0,0,0,0,0,1.28,1.28,0,0,0,10,0
0,0,0,0.49,0,0,0,0,0,0.49,0.99,0,2.48,0.49,0,0,0,0,0,0,0.062,0,161,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.493,0,31,0
0,0,0,0,0,0,0,0,0,0,0.54,0.54,0,0,0,0,0,0,0,0,0.453,0,214,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.552,0,8,0
0.67,0,0,0.22,0.45,0.22,0,0,2.03,0,0,0,0,0.45,0,0,0,0,0,0,0.072,0.072,347,0
0.22,0,0,0,0,1.35,0,0,0.67,0,0,0,0,0,0,0,0,0,0.22,0,0.042,0.063,749,0
0.05,0,0,0,0,0,0,0,0.79,0.85,0.05,0,0.47,0,0,0,0,0,0,0,0.202,0,1303,0
0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0.172,0,24,0
0,0,0,0.28,0,0,0,0,4.58,0,0.28,0,0,0,0,0,0,0,0.85,0,0.192,0,203,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0.202,0,23,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,2.12,2.12,0,0,0,0,0,0,0,0,0.769,0,51,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0
0.34,0,0,0.68,0,0,0,0,2.38,1.7,0.68,0.68,0,0.34,0.34,0,0,0,0.34,0,0.42,0,250,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85,0,0.473,2.843,22,0
0,0,0,0,0,0,0,0,4.65,2.32,2.32,2.32,0,2.32,2.32,0,0,0,0,0,0.692,0,53,0
3.03,0,0,0,0,0,0,0,0,0,3.03,0,0,0,0,0,0,0,3.03,0,0.609,0,13,0
0,0,0,0,0,0,0,0,0,0.34,0,0,1.37,0,0,0,0,0,0.34,0,0.143,0,141,0
0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0.684,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,38,0
0,0,0,0.17,0,0,0,0,1.57,1.4,0,0,0.17,0,0,0,2.8,0,0,0,0.802,0,601,0
0.41,0,0,0,0,0,0,0,0,0,0.83,0,0,0,0,0,0,0,0,0,0,0,56,0
0,0,0,0,0,0,0,0,0,0,2.22,0,0,0,0,0,0,0,2.22,0,0,0.374,22,0
0,0,0,0,0,0,0,0,0,0,0,0,5.72,0,0,0,0.52,0,0,0,0.075,0,116,0
0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0
0,0,0,0.21,0,0,0,0,0.21,0.21,0,0,0.21,0.21,0,0,0,0,0,0,0.149,0,188,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0,0.175,0,390,0
0,0,0,0,0,0,0,0,0,0.86,2.6,0,0,0,0,0,0,0,0.86,0,0.295,0,75,0
0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
0,0,0,1.4,0,0,0,0,0,0,1.4,0,1.4,0,0,0,0,0,0,0,0.22,0,93,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12,0,0.14,0,84,0
0.66,0,0,0.66,0,0,0,0,0.66,0.66,0,0,0,0,0,0,0,0,0,0,0.35,0,86,0
0,0,0,0.75,0,0,0,0,0.75,0.75,1.5,0,0,0.75,0,0,0,0,0,0,0.128,0,128,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236,0,69,0
0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36,0,0,0.234,27,0
0.21,0,0,0,0,0,0,0,0.21,0,0.63,0,0.21,0,0,0,0,0,0,0.21,0.115,0,258,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666,0.222,65,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91,0
0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0.324,0.487,55,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,1.36,0,0,0,0,1.36,1.36,0,0,0,0,1.36,0,0,0,0,0,0.475,0,80,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,18,0
0,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.12,83,0
0,0,0,0,0,0,0,0,0,0,0,0.41,0,0,0,0,0,0,0.41,0.41,0,0,53,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306,0,73,0
0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112,0.224,108,0
0,0,0,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232,35,0
0,1.16,0,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16,0,0,0,20,0
0,4.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16,0,0,0.709,23,0
0,0,0,0.27,0.27,0,0,0,1.1,0.27,0,0.55,0,0,0,0,0,0,0,1.1,0.349,0,316,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52,0,0,0,0.26,0,0.113,0.037,169,0
0,0,0,1.13,0,0,0,0,0,0,1.13,0,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,4.47,2.23,0,0,0,0.74,0.74,0,0,0,0,0,0.102,0.102,87,0
0,0,0,0,0,0,0,0,1.38,0,0,0,0,0,1.38,0,0,0,0,0,0,0,112,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.66,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,2.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0.047,0,163,0
0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.476,0,7,0
0,0,0,0,0,0,0,0,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0
0,0,0,0,0,0,0,0,18.18,9.09,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23,0,0.098,0.098,70,0
0,0.15,0,0.07,0,0.23,0,0.07,3.11,0,0,0,0.15,0,0,0,0,0,0.23,0,0.098,0,576,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02,0,0,0,32,0
0,0,0,0,0,0,0,0,0,0,0,1.53,0,0,0,0,0,0,0,0,0,0,20,0
0,0,0,0,0,0.1,0,0,0.4,0.1,0,0.2,0.7,0.1,0.1,0,0,0.1,0,0.6,0.096,0,913,0
0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0,0.15,0,165,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0.147,0.441,54,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222,0.178,314,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0.122,0,323,0
0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0.237,62,0
0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41,0,0,0.105,89,0
0,0,0,0,0,0,0,0,0,0,2.32,0,4.65,0,0,0,0,0,2.32,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,1.492,0,11,0
0,0,0.2,0,0,0.2,0,0,3,0,0,0,0,0,0.31,0,0,0,0,0.2,0.097,0,423,0
0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.211,29,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
0,0,0,0,0,0.86,0,0,3.44,2.58,1.72,0.86,0,0.86,0.86,0,0,0,1.72,0,0.27,0.135,103,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.478,0,28,0
0,0,0,1.01,0,0,0,0,2.02,1.01,2.02,1.01,0,1.01,1.01,0,0,4.04,1.01,0,0.814,0.162,68,0
0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,2.22,2.22,0,0,0,0,0,0,0,0,2.22,0,0,0,21,0
0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,6,0
3.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065,0.261,159,0
0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0
0,0,0,0,0,0,0,0,0.27,0,0,0,0,0,0.54,0,0,0,0,0,0.09,0.045,85,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0.033,0,192,0
0.35,0,0,0,0,0,0,0,0.53,0.35,0.53,0.17,0.35,0.17,0.17,0,0,0.17,0.35,0,0.309,0,204,0
0,0,0,0,0,0,0,0,0,0,2.19,0,0,0,0,0,0,0,0,0,0,0,53,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444,28,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0,0.017,0,128,0
0,0,0,0,0,0,0,0,3.1,0,0,0,0,0,0.62,0,0,0,0.62,0,0.166,0.333,200,0
0,0,0,0,0,0,0,0,1.25,0.62,0,0,0.62,0.62,0.62,0,0,0,0.62,0,0.084,0.169,82,0
0,0,0,0,0,0,0,0,0.27,0.54,0,0.27,0.27,0,0,0,0,0,0,0,0.344,0,167,0
1.04,0,0,0,0,0,0,0,0,0,3.12,0,0,0,0,0,0,0,0,0,0.191,0,17,0
0,0,0,0,0,0,0,0,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0.083,0,227,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331,0.331,24,0
0,0,0,0,0,0,0,0,1.06,1.06,0,0,0,0,0,0,0,3.19,0,0,0.181,0,28,0
0,0,0,0,0,0,0,0,1.69,0,0,0,0,0,0,0,0,0,0,0.13,0.105,0,446,0
0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,5,0
0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,1.8,0.9,0,0,0,19,0
0,0,0,2.17,0,0,0,0,13.04,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29,0,0,0.188,137,0
0,0,0,0,0,0,0,0,1.48,0,0,0,0,0,0,0,0,0,0.37,0,0.067,0.135,23,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0,0.147,0.147,282,0
0.19,0,0,0,0,0,0,0,3.48,0,0,0,0,0,0.19,0.19,0,0,0,0,0.108,0,303,0
0,1.1,0,1.1,0,0,0,0,0.55,0.55,2.2,0,0,0,0,0,0,0,0.55,0,0.355,0.177,127,0
0,0,0,0,0,0,0,0,12.88,0,0,0,0.28,0,0,0,0,0,0,0,0,0.037,2051,0
0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,1.78,1.78,0,0,0,0.89,0.89,0,0,0,0,0.89,0.537,0,94,0
0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13,0,0,0,31,0
0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.45,0,0,0,0,0,0,8,0
0,0,0,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,44,0
0,0,0,0,0,0,0,0,0,0,6.25,0,6.25,0,0,0,0,0,6.25,0,0,0,9,0
0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191,0,103,0
