@relation penbased

@attribute At1 numeric
@attribute At2 numeric
@attribute At5 numeric
@attribute At8 numeric
@attribute At10 numeric
@attribute At11 numeric
@attribute At13 numeric
@attribute At14 numeric
@attribute At15 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
46,100,0,48,77,78,45,32,19,4
48,100,0,54,39,52,79,15,100,4
74,100,0,53,62,73,56,42,42,4
46,100,0,38,45,56,53,28,51,4
90,100,16,35,35,100,96,41,87,4
13,100,0,32,46,87,80,30,80,4
69,100,5,28,23,100,95,29,89,4
48,100,0,35,47,88,53,28,47,4
58,100,0,60,77,85,61,30,36,4
46,100,0,52,79,54,56,49,61,4
72,100,26,66,89,53,33,33,0,4
96,100,0,37,42,95,64,36,39,4
7,100,0,30,40,100,94,29,93,4
31,100,21,62,88,54,58,40,66,4
49,100,0,60,82,51,59,36,68,4
88,100,0,52,76,73,65,39,78,4
29,100,4,43,27,59,95,18,100,4
21,100,0,25,28,98,61,32,48,4
71,100,0,47,83,74,68,44,65,4
22,100,0,40,38,100,97,30,94,4
16,100,0,50,41,82,99,18,100,4
66,100,0,60,75,59,37,38,3,4
56,100,0,33,30,100,85,26,96,4
10,100,0,18,22,100,99,39,93,4
36,100,0,33,34,100,93,24,86,4
33,83,73,7,0,6,26,95,100,5
56,97,100,17,0,5,0,85,75,5
39,94,99,92,69,93,61,7,0,5
100,94,47,66,56,66,34,16,0,5
44,84,88,0,12,0,40,97,100,5
42,80,51,0,26,11,46,100,100,5
42,79,89,78,43,100,56,3,0,5
28,94,42,0,37,16,56,95,100,5
45,90,88,5,0,4,26,90,100,5
32,82,43,0,37,0,32,99,100,5
17,87,64,0,14,4,35,97,100,5
57,100,53,66,48,91,50,0,0,5
100,93,24,67,44,92,67,0,25,5
31,81,38,0,42,25,62,90,100,5
54,94,60,75,58,73,44,10,0,5
100,98,23,60,57,69,33,0,0,5
25,84,47,0,35,10,52,90,100,5
49,100,95,0,11,0,31,94,100,5
13,94,73,0,8,3,31,100,100,5
57,89,70,78,47,77,45,7,0,5
14,86,58,21,0,14,36,93,100,5
33,93,61,25,0,29,36,100,100,5
29,91,66,0,19,3,39,97,100,5
77,95,43,19,0,0,38,85,100,5
40,89,58,0,24,6,45,92,100,5
17,99,94,0,25,0,27,100,100,5
29,91,79,95,68,68,68,14,0,5
24,96,100,92,62,87,62,0,0,5
26,97,63,82,59,100,79,9,9,5
100,97,34,59,50,85,45,0,0,5
38,100,44,0,23,9,45,98,100,5
8,95,82,0,12,0,28,100,100,5
42,87,80,77,62,94,57,15,0,5
31,96,57,6,0,22,39,99,100,5
57,86,100,78,45,88,47,2,0,5
30,97,100,93,59,62,53,0,0,5
37,90,66,5,0,21,52,90,100,5
30,85,38,0,24,14,51,89,100,5
42,98,75,0,6,23,43,100,100,5
15,91,67,4,0,0,31,91,100,5
40,88,38,64,52,96,62,11,0,5
38,92,52,58,72,94,58,0,0,5
9,88,62,0,22,0,40,97,100,5
100,100,26,63,58,75,42,1,0,5
29,87,83,84,63,93,66,17,0,5
12,100,17,0,10,7,51,72,100,5
42,85,75,4,0,17,50,85,100,5
40,97,54,0,13,20,33,99,100,5
20,82,100,87,71,62,54,0,0,5
44,92,57,79,60,74,51,14,0,5
100,93,40,74,63,63,31,20,0,5
16,76,100,83,52,93,66,2,0,5
41,82,100,90,69,54,39,13,0,5
55,99,77,0,13,20,49,92,100,5
100,92,11,56,43,81,28,5,0,5
22,89,39,4,0,16,39,100,100,5
35,94,51,13,0,17,35,94,100,5
11,100,60,0,29,0,35,99,100,5
8,73,63,0,6,7,25,91,100,5
17,97,48,70,67,100,63,0,0,5
34,65,39,0,35,27,61,88,100,5
0,85,63,0,31,13,44,98,100,5
29,95,44,0,9,16,50,91,100,5
5,89,40,0,22,9,44,96,100,5
88,89,13,43,50,100,55,0,0,5
42,93,93,14,0,0,14,83,97,5
13,93,51,0,45,18,59,100,100,5
11,88,67,0,2,0,25,99,100,5
100,93,44,51,43,64,33,0,0,5
100,97,12,42,53,80,49,0,0,5
100,97,26,51,45,75,37,0,0,5
68,82,99,75,48,80,41,7,0,5
0,96,90,96,52,100,77,0,1,5
21,96,63,0,23,0,37,94,100,5
24,80,100,92,78,21,36,16,0,5
19,91,88,5,0,0,29,91,100,5
30,81,100,86,54,99,59,2,0,5
38,82,100,90,71,58,46,0,0,5
37,83,14,68,46,100,58,0,0,5
22,94,64,0,27,5,41,100,100,5
100,100,27,52,44,76,42,7,0,5
100,86,32,61,58,63,40,0,0,5
30,85,74,0,17,0,31,100,100,5
34,100,71,11,0,10,22,88,100,5
52,90,60,60,57,86,44,0,0,5
16,100,64,0,31,5,39,96,100,5
48,87,91,76,54,92,55,1,0,5
43,82,35,0,32,30,64,85,100,5
13,87,60,0,16,14,30,98,100,5
23,75,49,0,43,9,53,92,100,5
62,81,84,76,64,83,46,0,0,5
48,84,100,74,44,90,55,0,0,5
2,74,62,0,3,4,48,79,100,5
24,92,26,54,66,100,62,4,0,5
28,81,92,1,0,18,45,86,100,5
30,86,52,0,30,11,52,94,100,5
26,99,61,14,0,4,27,87,100,5
32,100,52,0,37,8,52,94,100,5
43,94,52,0,35,0,42,100,100,5
100,81,29,52,45,68,46,0,0,5
24,91,54,0,23,0,39,100,100,5
47,96,44,0,34,8,45,100,100,5
50,91,63,0,29,6,48,100,100,5
37,87,56,67,54,79,59,16,0,5
100,96,26,70,55,76,33,0,0,5
94,97,0,67,53,100,63,0,11,5
60,92,64,72,60,76,40,7,0,5
100,100,15,47,56,80,46,0,0,5
100,91,18,53,50,77,47,4,0,5
32,95,55,71,45,73,78,7,11,5
35,93,100,82,48,98,58,6,0,5
26,96,72,81,64,100,67,5,0,5
70,89,71,2,0,23,49,88,100,5
56,86,64,73,62,81,50,7,0,5
100,100,10,63,61,71,44,9,0,5
13,98,41,0,29,0,45,93,100,5
36,91,100,94,65,46,51,0,0,5
21,80,100,87,52,76,46,2,0,5
7,100,51,0,15,5,42,92,100,5
1,91,72,0,12,0,36,97,100,5
10,89,75,0,12,0,36,93,100,5
65,95,45,73,59,87,39,0,0,5
53,91,86,86,64,98,60,0,0,5
56,92,87,87,54,68,45,6,0,5
3,90,58,77,58,100,73,9,7,5
23,96,64,0,42,0,50,96,100,5
24,96,100,93,57,93,73,0,0,5
20,91,66,0,21,11,44,95,100,5
30,98,53,0,29,0,27,95,100,5
0,72,23,37,0,9,33,100,100,5
35,86,52,11,0,20,43,100,100,5
31,96,44,0,36,0,44,97,100,5
35,96,44,73,60,85,76,17,21,5
47,84,100,80,61,82,53,0,0,5
26,97,59,0,23,8,40,100,100,5
0,87,80,7,0,2,25,91,100,5
2,81,61,0,25,0,45,91,100,5
21,85,61,0,13,11,35,98,100,5
44,89,76,67,60,100,57,6,0,5
30,96,60,0,35,0,35,100,100,5
100,96,33,45,42,75,40,0,0,5
30,97,43,65,57,100,48,0,0,5
21,88,78,0,20,0,44,96,100,5
16,95,22,65,47,96,75,0,0,5
0,81,74,0,6,4,33,88,100,5
100,98,38,71,56,79,40,18,0,5
53,100,59,0,30,0,41,99,100,5
27,95,59,0,4,5,31,95,100,5
35,96,74,77,56,100,53,9,0,5
36,91,40,0,31,19,57,91,100,5
26,74,64,0,25,0,45,87,100,5
37,100,52,0,18,17,50,96,100,5
36,93,87,16,0,0,25,92,100,5
100,100,21,62,56,64,36,0,0,5
39,95,63,9,0,19,38,92,100,5
100,92,46,58,42,67,35,6,0,5
36,82,67,0,12,26,50,94,100,5
17,100,60,0,20,0,41,91,100,5
32,99,56,0,36,12,54,100,100,5
37,78,56,0,10,10,43,86,100,5
21,88,88,18,0,8,12,83,100,5
61,88,100,89,64,56,38,3,0,5
50,98,55,0,25,1,35,100,100,5
32,94,60,0,26,17,41,98,100,5
100,98,29,55,32,81,39,0,0,5
66,83,98,88,67,49,38,10,0,5
35,85,100,88,54,95,60,6,0,5
28,94,83,76,64,100,66,9,0,5
7,91,8,54,50,100,46,0,1,5
8,86,60,0,27,0,41,89,100,5
27,95,41,0,24,12,55,93,100,5
54,92,100,89,66,52,32,2,0,5
87,93,21,53,56,100,59,4,0,5
11,80,47,0,24,3,46,87,100,5
29,84,64,6,0,1,26,89,100,5
100,85,36,50,36,87,44,0,0,5
24,95,22,55,70,100,54,0,0,5
33,77,75,26,0,15,23,93,100,5
52,100,45,56,64,82,49,4,0,5
100,88,31,55,34,95,45,3,0,5
15,100,39,0,45,6,53,97,100,5
21,98,60,71,50,100,78,8,0,5
49,81,85,0,16,15,44,91,100,5
100,100,19,63,56,91,54,2,0,5
36,81,80,0,22,29,35,94,100,5
0,100,59,73,54,100,69,0,9,5
27,94,59,8,0,8,37,94,100,5
100,94,21,44,51,86,46,0,0,5
100,81,24,64,57,65,31,0,0,5
47,87,50,56,60,88,52,7,0,5
4,92,42,0,34,0,38,100,100,5
19,92,64,0,11,13,30,100,100,5
38,83,41,0,24,13,35,97,100,5
50,91,90,69,43,99,51,0,0,5
38,85,48,18,0,24,37,94,100,5
21,97,82,0,0,0,41,96,100,5
18,82,56,0,5,11,49,95,100,5
24,91,65,0,11,8,29,98,100,5
30,100,23,14,0,24,44,96,100,5
45,80,66,9,0,4,29,91,100,5
45,85,100,88,62,48,48,18,0,5
68,93,28,3,0,8,48,99,100,5
54,88,66,2,0,18,50,92,100,5
30,94,29,52,46,100,45,0,0,5
51,95,52,0,26,4,38,99,100,5
45,88,60,0,15,25,56,91,100,5
100,100,40,62,51,63,30,17,0,5
25,83,62,0,20,0,37,92,100,5
28,96,87,100,64,100,63,0,0,5
16,89,65,0,29,2,53,100,100,5
0,66,26,26,0,12,33,91,100,5
52,93,100,92,61,58,42,2,0,5
6,77,31,13,65,22,60,100,100,5
55,92,73,59,40,89,46,0,0,5
42,100,55,0,23,5,51,71,100,5
14,96,21,58,65,100,54,0,0,5
8,95,61,0,21,0,37,100,100,5
20,84,43,0,47,15,57,100,100,5
100,97,11,51,52,76,47,5,0,5
27,92,58,0,32,13,50,98,100,5
27,85,64,0,33,2,46,96,100,5
22,79,54,0,42,0,49,96,100,5
10,67,16,0,36,22,55,94,100,5
35,90,62,0,19,17,46,93,100,5
34,95,42,0,8,13,51,100,100,5
25,81,74,0,35,0,25,96,100,5
22,98,42,0,36,7,49,100,100,5
23,97,66,0,24,0,44,98,100,5
61,92,74,51,36,78,38,0,0,5
6,74,100,2,0,0,20,85,85,5
28,94,100,90,58,86,65,0,0,5
100,100,23,58,54,78,39,0,0,5
21,82,82,0,28,0,34,89,100,5
57,96,46,15,0,3,43,84,100,5
100,99,18,45,52,78,39,0,0,5
19,96,73,0,21,0,36,98,100,5
66,100,71,0,23,6,45,95,100,5
43,99,73,25,0,7,20,96,100,5
15,73,41,0,44,18,59,100,100,5
26,86,63,0,3,31,27,92,100,5
12,91,45,63,68,100,52,0,0,5
42,76,86,64,42,100,56,0,0,5
30,100,81,78,57,100,58,0,0,5
25,91,75,3,0,13,28,99,100,5
100,90,38,38,43,76,39,0,0,5
33,86,88,0,28,0,21,84,100,5
22,96,81,0,23,0,42,95,100,5
32,87,65,0,35,0,30,100,100,5
100,100,36,62,56,70,38,14,0,5
15,72,57,0,15,11,36,93,100,5
28,95,51,74,54,86,71,13,1,5
56,94,49,54,42,100,53,2,0,5
47,80,100,89,63,54,40,4,0,5
15,89,87,25,0,4,8,86,100,5
78,86,0,64,51,100,63,0,7,5
18,91,100,85,49,70,68,2,0,5
0,89,41,0,24,23,53,95,100,5
100,81,26,88,54,69,87,6,34,5
34,89,47,8,0,33,45,100,100,5
2,97,44,0,43,0,49,98,100,5
100,100,29,45,36,78,39,0,0,5
66,92,85,72,43,83,46,3,0,5
17,94,45,67,73,100,68,0,0,5
72,94,26,36,44,100,55,0,0,5
58,96,63,61,54,66,36,0,0,5
19,77,36,7,52,8,54,99,100,5
12,77,78,0,17,0,23,98,100,5
20,85,55,0,22,0,29,88,100,5
100,92,39,57,38,64,32,0,0,5
22,91,80,0,13,4,26,97,100,5
40,85,43,2,0,9,42,89,100,5
15,89,67,0,29,0,35,96,100,5
8,70,44,0,37,12,55,86,100,5
12,89,64,0,8,6,30,100,100,5
40,99,43,56,44,98,38,0,0,5
100,98,19,58,55,71,45,1,0,5
100,98,42,55,41,61,31,3,0,5
42,87,54,53,62,87,56,6,0,5
48,91,100,93,63,57,44,2,0,5
16,100,58,0,29,0,46,99,100,5
14,95,45,68,57,100,59,0,0,5
54,83,89,87,70,77,42,0,0,5
0,91,52,0,39,4,41,100,100,5
36,90,77,0,30,0,24,100,100,5
24,96,58,0,42,0,52,100,100,5
50,92,51,60,42,86,49,0,0,5
63,86,58,0,19,0,41,84,100,5
70,98,49,62,53,78,39,0,0,5
100,94,21,55,62,71,51,11,8,5
95,90,0,66,59,100,53,0,16,5
30,84,100,4,0,6,25,88,90,5
34,96,89,0,14,12,26,93,100,5
52,100,48,0,19,8,41,97,100,5
2,64,47,0,39,8,54,89,100,5
28,83,73,10,0,0,32,90,100,5
11,98,52,0,22,11,42,100,100,5
17,85,91,0,14,0,32,93,100,5
37,78,49,0,30,1,49,89,100,5
0,97,42,69,59,100,69,0,0,5
0,79,41,21,0,16,25,100,100,5
33,86,91,1,0,2,26,94,100,5
100,97,33,61,51,63,36,0,0,5
100,94,21,52,44,81,43,0,0,5
74,94,68,57,30,74,37,0,0,5
22,71,42,0,37,13,53,91,100,5
29,94,43,70,61,100,61,11,0,5
52,87,92,77,51,94,47,0,0,5
20,98,100,88,57,97,57,0,0,5
19,100,49,0,14,4,41,94,100,5
51,83,51,4,0,21,47,93,100,5
57,96,81,85,60,57,40,3,0,5
36,93,43,72,55,100,63,1,0,5
100,98,13,49,55,73,46,0,0,5
32,94,56,0,4,12,42,100,100,5
46,92,62,0,9,4,28,100,100,5
100,97,12,48,47,78,50,0,0,5
29,87,94,81,45,100,64,7,0,5
41,97,65,14,0,4,24,97,100,5
100,98,20,58,54,65,44,2,6,5
25,95,59,0,16,18,52,99,100,5
100,94,22,51,44,87,48,0,0,5
23,71,57,0,25,0,34,96,100,5
22,89,44,0,33,5,48,100,100,5
0,79,70,0,33,0,30,100,100,5
0,70,44,4,37,10,52,95,100,5
100,95,0,68,65,82,42,0,1,5
58,81,100,86,67,67,39,0,0,5
66,96,89,89,52,72,37,0,0,5
98,100,0,52,49,100,42,0,9,5
47,96,44,0,29,18,56,91,100,5
100,100,45,52,42,76,38,0,0,5
12,96,76,0,17,0,7,98,100,5
100,100,36,54,47,64,19,0,0,5
100,97,39,62,36,63,30,2,0,5
26,100,66,0,33,0,34,97,100,5
66,91,90,77,52,58,38,4,0,5
100,100,20,62,58,66,55,11,17,5
18,93,100,94,64,77,77,11,0,5
60,91,19,27,0,3,40,74,100,5
13,88,54,0,35,0,46,99,100,5
6,91,73,0,29,0,38,96,100,5
0,75,42,0,35,4,42,96,100,5
27,100,57,0,24,18,48,97,100,5
21,98,62,0,35,0,58,100,100,5
25,92,86,3,0,8,38,94,100,5
46,81,51,0,8,14,50,90,100,5
16,81,56,0,36,5,36,99,100,5
100,93,40,51,45,72,37,0,0,5
17,73,37,0,36,18,58,87,100,5
16,90,50,0,35,0,48,97,100,5
90,85,64,68,38,72,36,1,0,5
14,92,66,7,0,23,30,95,100,5
28,85,82,0,1,0,16,88,100,5
7,96,68,0,25,0,29,96,100,5
43,90,75,85,70,91,64,15,0,5
37,89,60,72,63,100,60,8,0,5
39,89,65,0,37,0,38,100,100,5
42,96,80,76,60,86,48,0,0,5
21,90,77,5,0,6,14,100,100,5
24,85,84,5,0,1,11,94,100,5
100,92,39,49,45,69,36,0,0,5
23,95,49,65,64,100,57,0,0,5
13,89,72,0,17,0,32,94,100,5
46,99,77,1,0,10,16,93,100,5
59,79,72,0,24,0,32,100,100,5
12,79,36,0,31,0,34,88,100,5
12,82,49,2,48,4,51,100,100,5
45,100,47,0,38,20,59,85,100,5
29,100,42,0,33,11,53,88,100,5
38,83,55,0,30,10,52,92,100,5
47,91,65,0,40,0,49,100,100,5
40,92,97,77,54,89,55,0,0,5
4,73,100,88,41,72,52,1,0,5
45,96,48,12,0,20,45,100,100,5
19,86,59,0,38,0,49,98,100,5
61,97,57,16,0,2,24,98,100,5
100,97,30,55,59,61,38,0,0,5
11,85,47,0,38,5,50,92,100,5
100,95,13,62,47,70,39,0,0,5
31,94,66,79,50,69,92,10,22,5
16,100,64,0,15,0,29,96,100,5
56,100,27,66,48,95,32,0,0,5
54,92,56,66,52,82,49,8,0,5
21,85,100,87,74,62,47,0,0,5
42,100,61,12,0,15,30,90,100,5
50,90,73,0,33,0,27,95,100,5
19,92,75,84,68,100,72,16,0,5
32,92,100,88,48,81,71,6,0,5
47,96,53,74,58,77,51,9,0,5
33,95,71,0,15,10,45,98,100,5
100,100,11,51,55,73,37,0,0,5
100,93,41,77,61,56,29,16,0,5
26,90,60,0,32,0,31,96,100,5
15,89,50,0,43,0,48,98,100,5
35,95,100,87,66,96,72,13,0,5
54,100,47,20,0,18,40,95,100,5
30,100,66,0,27,0,8,100,100,5
7,86,95,9,0,1,0,93,75,5
0,65,41,4,40,7,50,97,100,5
54,89,71,64,50,83,49,2,0,5
21,89,50,0,15,3,39,99,100,5
57,94,48,48,64,85,54,0,0,5
16,90,67,2,0,7,18,93,100,5
6,88,82,0,19,0,40,95,100,5
49,97,72,0,20,4,32,96,100,5
100,97,45,59,44,69,35,6,0,5
47,100,73,0,2,0,18,79,100,5
24,100,49,0,21,0,46,85,100,5
36,88,83,76,53,97,60,17,0,5
30,96,59,2,0,20,34,95,100,5
13,96,78,12,0,4,15,97,100,5
17,91,59,0,33,0,49,96,100,5
24,86,66,0,25,0,37,100,100,5
37,98,88,8,0,0,18,88,100,5
8,90,66,0,19,0,25,99,100,5
55,95,54,55,53,76,43,0,0,5
1,97,39,63,50,100,46,0,0,5
100,84,2,58,52,78,46,0,0,5
31,79,70,0,38,0,49,86,100,5
9,96,76,0,12,0,24,100,100,5
15,100,66,0,13,0,45,85,100,5
34,93,53,73,61,100,86,10,26,5
48,94,49,33,0,19,21,83,100,5
15,88,86,0,6,4,25,94,100,5
34,84,100,82,53,65,84,1,13,5
100,100,34,50,40,76,40,0,0,5
51,96,78,12,0,11,40,90,100,5
100,98,19,61,67,74,51,13,6,5
56,86,100,87,73,45,42,16,0,5
39,90,100,86,72,91,53,13,0,5
94,96,6,48,41,100,44,0,0,5
42,94,56,0,20,13,48,100,100,5
30,91,57,19,0,2,28,96,100,5
23,94,83,0,2,0,23,92,100,5
100,100,41,50,42,68,35,2,0,5
13,94,55,0,16,0,39,98,100,5
100,100,19,53,56,73,43,1,0,5
0,63,64,0,35,16,53,96,100,5
17,87,46,11,0,19,33,99,100,5
11,66,40,0,44,22,61,88,100,5
100,95,25,53,45,99,53,3,0,5
21,98,55,0,33,0,41,100,100,5
100,100,16,51,51,76,47,1,1,5
100,83,46,67,42,99,51,0,0,5
40,99,79,0,27,8,46,100,100,5
18,85,37,0,47,7,53,97,100,5
0,58,75,0,30,15,49,90,100,5
40,85,100,85,65,99,55,7,0,5
31,100,64,0,21,0,39,100,100,5
5,85,30,0,45,8,53,95,100,5
31,87,45,63,45,100,56,2,0,5
8,93,52,73,61,100,83,0,0,5
55,96,48,0,18,6,47,100,100,5
41,89,76,7,0,21,51,89,100,5
30,91,54,0,9,11,41,100,100,5
47,91,70,0,11,2,0,81,100,5
36,88,100,16,0,0,8,76,73,5
26,91,33,10,0,22,39,95,100,5
24,97,80,0,9,7,26,92,100,5
34,91,71,75,60,89,61,16,0,5
6,95,34,74,62,100,75,0,0,5
39,94,66,1,0,15,29,99,100,5
100,100,16,56,57,83,52,8,0,5
30,86,68,0,18,16,39,100,100,5
93,100,43,54,48,89,45,8,0,5
19,91,63,0,12,11,34,100,100,5
33,75,100,92,51,79,47,6,0,5
100,99,36,51,44,69,34,0,0,5
52,100,91,10,0,20,39,98,100,5
23,100,36,0,51,21,61,84,100,5
16,98,48,72,58,100,77,4,18,5
29,85,100,85,51,81,57,0,0,5
21,93,53,0,41,0,47,96,100,5
100,100,17,52,61,65,44,7,4,5
19,89,50,0,31,0,40,98,100,5
22,91,65,0,2,9,28,100,100,5
54,93,60,71,59,88,48,5,0,5
12,96,62,0,32,4,36,99,100,5
100,98,30,60,48,64,34,0,0,5
35,92,66,0,15,10,46,100,100,5
44,99,48,32,0,5,19,96,100,5
15,80,45,0,36,13,46,100,100,5
10,79,36,0,46,11,55,100,100,5
100,95,37,63,55,89,46,14,0,5
40,99,46,0,34,1,37,100,100,5
18,100,45,5,0,8,40,99,100,5
17,89,65,11,0,10,31,100,100,5
100,95,34,61,61,61,31,2,0,5
100,100,20,44,47,89,46,0,0,5
13,91,66,0,29,0,44,99,100,5
54,89,68,71,66,81,46,0,0,5
14,93,52,0,29,4,44,96,100,5
18,92,43,0,37,0,47,92,100,5
16,94,53,0,11,13,46,100,100,5
60,91,50,7,0,4,41,91,100,5
22,90,68,9,0,0,17,87,100,5
54,84,80,72,49,94,51,0,0,5
47,93,100,84,57,83,45,5,0,5
29,88,73,0,13,12,42,94,100,5
79,90,26,60,50,100,51,0,0,5
47,88,81,76,54,100,56,7,0,5
89,94,15,56,54,100,55,0,0,5
8,75,100,0,9,12,0,79,88,5
28,88,100,87,70,32,47,12,0,5
43,100,54,0,7,13,46,100,100,5
100,94,9,60,52,72,41,0,13,5
43,87,77,77,59,95,54,4,0,5
100,88,27,58,51,68,43,8,0,5
29,100,65,0,12,0,29,94,100,5
54,92,51,3,0,12,45,86,100,5
53,92,76,0,7,7,23,98,100,5
42,91,52,0,31,11,53,90,100,5
12,92,62,0,15,2,30,96,100,5
49,85,71,0,37,0,42,99,100,5
22,91,63,0,15,11,42,98,100,5
100,94,39,68,52,58,28,16,0,5
5,91,50,0,35,5,40,100,100,5
9,100,52,0,13,3,37,99,100,5
100,89,14,65,60,78,35,0,0,5
100,94,45,59,47,85,47,3,0,5
62,90,90,84,55,64,35,0,0,5
0,69,67,0,13,17,34,92,100,5
7,97,65,0,25,4,33,97,100,5
29,97,61,0,20,17,41,98,100,5
7,94,94,0,3,0,18,97,100,5
10,86,68,0,26,0,34,95,100,5
45,100,61,0,3,15,42,91,100,5
22,100,63,21,0,4,28,96,100,5
31,97,25,62,62,94,60,0,0,5
100,96,8,43,42,92,62,0,6,5
8,91,59,0,32,0,42,98,100,5
63,91,75,77,50,56,36,0,0,5
100,90,31,57,52,83,51,4,0,5
23,97,65,0,12,0,33,95,100,5
31,100,75,0,25,7,37,97,100,5
4,80,47,0,2,0,43,100,100,5
21,87,60,0,17,10,52,90,100,5
38,92,42,0,8,8,40,93,100,5
15,100,76,0,10,0,38,95,100,5
100,100,24,58,57,66,48,13,8,5
34,96,36,0,47,28,63,92,100,5
41,100,41,12,0,24,42,93,100,5
32,87,58,0,31,3,46,100,100,5
23,93,90,0,12,0,13,91,100,5
25,80,35,15,0,4,30,88,100,5
100,93,43,66,50,61,31,17,0,5
65,87,73,74,58,67,36,0,0,5
18,81,59,0,35,6,51,100,100,5
18,88,40,0,30,20,45,100,100,5
31,86,66,77,63,100,62,15,0,5
38,100,66,19,0,6,24,97,100,5
12,83,56,0,24,0,37,94,100,5
52,77,62,0,16,8,52,86,100,5
27,90,55,5,0,24,29,95,100,5
41,87,62,24,0,6,11,93,100,5
44,93,82,8,0,13,28,88,100,5
24,100,72,0,2,0,35,95,100,5
39,96,53,0,10,6,31,94,100,5
64,99,61,21,0,9,38,94,100,5
53,92,66,66,39,87,48,0,0,5
41,95,58,0,30,3,44,100,100,5
8,95,43,69,64,100,72,0,0,5
100,100,20,53,54,80,43,0,0,5
55,100,46,7,0,16,48,94,100,5
64,92,85,80,54,82,43,0,0,5
27,94,61,0,28,5,46,93,100,5
9,84,50,0,24,0,39,96,100,5
39,99,74,9,0,23,24,99,100,5
29,81,50,0,33,8,46,100,100,5
33,79,100,84,62,22,53,14,1,5
49,83,94,67,44,100,55,0,0,5
67,96,43,51,69,91,52,7,0,5
20,92,68,0,9,0,39,97,100,5
11,87,58,0,28,9,41,100,100,5
100,93,45,54,45,74,37,13,0,5
19,99,57,73,60,100,66,0,0,5
10,79,39,0,38,10,54,87,100,5
20,100,60,73,55,100,53,0,0,5
35,96,51,0,2,10,37,95,100,5
31,92,59,0,3,0,45,92,100,5
100,96,52,72,61,49,26,17,0,5
28,86,54,0,20,0,40,98,100,5
46,92,100,90,55,81,41,12,0,5
13,87,93,0,15,0,39,92,100,5
16,91,61,2,0,0,33,96,100,5
31,87,92,15,0,6,25,90,100,5
16,88,38,0,32,11,42,95,100,5
54,96,87,0,26,0,40,100,100,5
100,94,49,64,53,55,29,13,0,5
27,84,38,0,47,9,54,100,100,5
24,88,54,0,55,38,51,94,100,5
8,98,71,0,27,0,33,100,100,5
39,86,39,0,6,10,42,96,100,5
97,94,28,71,47,86,43,0,0,5
24,90,43,0,17,21,43,99,100,5
81,96,13,39,44,100,44,0,0,5
38,99,29,58,53,100,49,0,0,5
100,97,22,50,47,68,37,0,0,5
36,100,57,0,16,11,51,94,100,5
100,100,46,72,51,53,29,9,0,5
17,86,58,0,32,0,51,99,100,5
2,80,54,0,41,5,49,95,100,5
0,90,79,0,40,4,25,99,100,5
20,91,54,0,32,0,49,92,100,5
11,78,53,0,10,4,46,100,100,5
43,89,76,0,21,6,33,100,100,5
100,98,38,73,60,48,24,19,0,5
14,96,30,60,61,100,54,0,0,5
31,96,56,72,60,99,56,0,0,5
6,100,38,67,49,100,52,0,0,5
40,91,68,73,40,100,60,6,0,5
8,94,39,71,71,100,55,0,0,5
39,80,35,0,31,16,51,98,100,5
40,92,100,92,80,30,32,0,0,5
54,88,83,74,58,75,44,0,0,5
48,95,100,85,70,73,48,0,0,5
22,95,100,95,70,100,72,0,0,5
27,95,70,0,10,6,30,96,100,5
17,84,48,0,38,6,52,93,100,5
19,75,100,90,63,53,47,2,0,5
31,95,64,10,0,10,31,100,100,5
34,90,51,0,40,1,46,100,100,5
29,100,54,0,31,12,54,95,100,5
45,85,100,9,0,0,4,97,79,5
16,93,61,0,34,0,45,100,100,5
24,91,38,0,39,0,46,95,100,5
23,100,51,0,33,8,54,90,100,5
14,99,73,0,17,1,44,99,100,5
93,91,15,36,53,100,57,0,0,5
55,97,55,0,33,10,43,100,100,5
16,100,61,25,0,19,29,90,98,5
100,97,42,56,39,67,34,0,0,5
58,85,65,70,55,70,49,13,0,5
40,94,51,0,15,5,35,93,100,5
55,91,64,69,52,84,48,7,0,5
16,83,66,23,0,8,12,94,100,5
0,95,87,16,0,12,13,93,100,5
100,99,21,62,62,70,55,10,14,5
40,95,100,10,0,0,8,89,94,5
37,94,41,0,45,17,57,100,100,5
14,91,69,0,18,8,35,100,100,5
0,77,75,0,28,21,36,91,100,5
6,79,100,88,56,62,64,0,2,5
100,95,52,47,33,63,32,0,0,5
36,81,88,0,8,8,38,92,100,5
0,58,56,0,35,18,59,83,100,5
32,96,12,66,62,100,51,0,0,5
20,100,59,0,4,0,41,79,100,5
1,88,59,0,28,4,28,97,100,5
38,90,74,0,8,7,29,94,100,5
41,83,100,12,0,0,14,84,87,5
20,98,71,0,5,10,24,93,100,5
100,86,20,43,47,90,36,0,0,5
44,89,91,79,55,73,54,0,0,5
58,90,37,0,18,4,41,100,100,5
14,77,91,11,0,8,2,91,100,5
0,82,56,0,30,3,42,96,100,5
24,85,69,0,16,0,32,91,100,5
33,90,63,0,14,9,52,89,100,5
100,99,39,54,45,78,41,0,0,5
17,94,52,0,28,5,39,98,100,5
4,96,60,79,70,100,43,0,0,5
10,87,88,0,6,0,21,92,100,5
100,100,6,48,60,85,49,0,0,5
55,96,52,58,35,100,51,0,0,5
38,77,100,92,56,80,56,12,0,5
24,91,68,0,14,11,32,98,100,5
0,93,69,0,14,5,35,94,100,5
