@relation penbased

@attribute At2 numeric
@attribute At4 numeric
@attribute At5 numeric
@attribute At7 numeric
@attribute At9 numeric
@attribute At10 numeric
@attribute At11 numeric
@attribute At13 numeric
@attribute At16 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
100,90,0,97,100,78,82,65,0,4
100,75,1,0,54,17,100,84,0,4
100,86,6,0,65,30,100,89,0,4
100,76,8,62,100,62,82,82,0,4
100,78,3,66,100,58,95,92,0,4
100,82,45,0,38,34,94,100,0,4
100,81,5,28,88,47,97,91,0,4
100,79,0,29,74,27,100,76,0,4
100,70,9,97,100,60,66,55,0,4
100,67,0,30,91,37,100,80,0,4
100,92,0,73,100,81,67,58,0,4
100,73,0,81,100,70,67,33,0,4
100,91,12,0,74,20,100,78,0,4
100,92,0,79,100,71,74,56,0,4
100,70,0,50,100,42,85,77,0,4
100,84,0,49,96,52,97,93,0,4
100,74,15,100,95,69,72,67,0,4
100,82,0,46,100,42,100,93,0,4
99,100,0,29,100,70,73,35,0,4
100,85,0,36,88,49,100,70,0,4
100,74,0,27,88,30,100,63,0,4
100,85,0,3,46,39,83,84,0,4
100,76,0,65,100,58,83,75,0,4
100,69,0,64,100,42,75,65,0,4
100,59,0,62,100,43,75,75,0,4
100,81,0,2,60,34,100,82,0,4
100,68,4,75,100,53,51,49,0,4
100,77,0,18,77,30,100,90,0,4
100,76,0,55,100,72,77,52,0,4
100,78,1,67,100,65,88,90,0,4
100,90,0,82,100,78,90,80,0,4
100,89,9,0,63,19,97,95,0,4
100,77,7,68,100,65,90,85,0,4
100,78,19,0,54,24,100,87,0,4
100,76,0,100,100,57,61,61,0,4
100,84,1,7,52,38,55,62,0,4
100,70,0,60,100,57,98,70,0,4
100,72,1,79,100,67,67,56,0,4
100,79,31,100,93,76,63,37,0,4
100,79,11,0,51,19,92,80,0,4
100,85,0,14,69,46,100,78,0,4
100,93,0,13,82,33,100,91,0,4
100,72,0,84,100,56,76,65,0,4
100,71,5,0,57,36,100,88,0,4
100,97,24,0,43,14,91,89,0,4
100,70,24,100,86,85,44,21,0,4
100,72,5,93,100,73,60,34,0,4
100,70,0,21,91,30,100,93,0,4
100,84,0,6,58,35,100,78,0,4
100,79,0,68,100,71,82,52,0,4
100,84,2,0,20,29,48,79,0,4
100,92,17,0,57,27,89,89,0,4
100,72,25,0,54,32,100,98,0,4
100,84,0,41,100,53,76,72,0,4
100,75,0,76,100,74,73,38,0,4
100,69,0,36,92,36,100,66,0,4
100,64,0,100,94,61,68,63,0,4
100,78,5,41,93,39,100,91,0,4
100,60,0,50,100,49,91,70,0,4
100,69,8,55,100,40,95,90,0,4
100,77,0,100,84,78,58,56,0,4
100,70,0,66,100,50,66,36,0,4
100,74,6,100,93,82,68,37,0,4
100,81,0,36,95,42,100,83,0,4
95,100,0,86,100,75,57,48,0,4
100,91,0,19,92,62,88,97,0,4
100,78,0,40,100,35,91,74,0,4
100,69,0,17,96,26,100,91,0,4
100,77,11,74,100,72,59,33,0,4
100,76,25,0,66,26,95,100,0,4
100,90,13,0,52,38,93,52,0,4
100,79,6,0,65,30,100,88,0,4
100,79,5,0,80,39,100,72,0,4
100,76,0,59,100,73,67,36,0,4
100,91,0,22,100,41,86,61,0,4
100,94,0,19,80,45,100,98,0,4
100,77,0,52,100,50,97,76,0,4
100,73,0,20,79,24,100,91,0,4
100,76,0,52,100,40,100,94,0,4
100,79,11,81,100,81,80,62,0,4
100,66,0,64,100,45,98,78,0,4
100,69,0,91,100,79,57,47,0,4
100,82,22,100,62,99,62,59,0,4
100,79,0,62,100,56,88,78,0,4
100,75,0,38,100,38,97,91,0,4
100,80,0,100,95,72,67,61,0,4
100,79,0,84,100,64,66,57,0,4
100,78,0,3,89,27,100,57,0,4
100,88,0,23,93,53,100,75,0,4
100,90,0,3,80,42,100,59,0,4
100,86,0,55,100,66,89,61,0,4
100,82,0,1,31,32,64,93,0,4
100,82,6,65,100,83,77,54,0,4
100,72,0,10,100,35,99,89,0,4
100,76,40,100,76,79,53,25,0,4
100,86,0,22,58,46,93,100,0,4
100,62,0,18,95,29,100,73,0,4
100,84,0,29,84,47,100,71,0,4
100,79,9,100,86,78,49,44,0,4
100,93,0,52,100,72,62,31,0,4
100,72,27,100,97,86,72,53,0,4
100,82,0,11,64,45,100,91,0,4
100,87,55,5,45,38,68,29,0,4
100,70,0,72,100,57,70,72,0,4
100,66,0,39,100,30,93,77,0,4
100,78,0,59,100,63,86,58,0,4
92,87,0,72,100,62,63,62,0,4
100,80,37,100,100,85,77,53,0,4
100,74,20,99,100,65,75,58,0,4
100,89,22,0,42,25,100,94,0,4
77,100,0,57,100,60,68,50,0,4
100,82,0,65,100,82,81,49,0,4
100,89,0,23,100,43,99,70,0,4
94,60,23,86,100,61,70,69,0,4
93,100,43,0,54,47,100,69,0,4
100,92,36,4,52,49,54,24,0,4
100,76,0,100,97,83,74,68,0,4
100,68,0,49,100,36,99,93,0,4
100,71,19,0,52,34,100,97,0,4
100,74,4,74,100,58,77,74,0,4
100,78,8,58,97,69,100,92,0,4
100,76,0,69,100,64,90,85,0,4
100,82,0,17,93,49,100,69,0,4
100,73,0,19,69,37,100,90,0,4
100,98,0,23,85,46,100,69,0,4
100,71,0,35,100,32,98,76,0,4
100,81,0,12,67,32,95,94,0,4
100,79,19,0,59,39,100,82,0,4
100,83,0,8,92,33,81,70,0,4
61,100,17,0,61,39,100,66,0,4
100,60,20,86,100,40,75,61,0,4
100,74,7,0,68,46,100,83,0,4
92,100,0,2,52,33,95,80,0,4
100,76,0,55,96,56,100,76,0,4
100,92,5,19,86,34,100,74,0,4
100,83,0,15,58,44,72,74,0,4
100,73,0,79,97,62,100,86,0,4
100,87,0,43,100,46,98,49,0,4
100,81,21,100,92,89,56,37,0,4
100,71,37,100,90,76,80,81,0,4
100,72,8,67,100,54,74,64,0,4
100,75,14,0,47,14,89,100,0,4
100,76,0,82,100,61,78,75,0,4
100,71,0,61,100,47,76,76,0,4
100,81,19,82,100,77,80,67,0,4
100,81,9,81,100,75,86,87,0,4
100,88,0,6,70,49,100,62,0,4
100,81,14,0,55,24,100,66,0,4
100,68,0,71,100,50,73,71,0,4
95,100,42,0,42,33,85,83,0,4
100,63,0,57,100,52,82,66,0,4
100,80,0,28,100,43,77,71,0,4
82,100,0,71,100,60,74,64,0,4
100,79,0,56,100,65,93,77,0,4
98,100,0,65,100,58,80,52,0,4
100,83,2,0,23,34,65,91,0,4
100,77,0,75,100,63,72,73,0,4
100,82,0,38,100,55,86,55,0,4
100,84,22,100,52,92,48,44,0,4
100,77,0,45,100,42,83,38,0,4
96,59,34,100,74,77,49,46,0,4
99,57,26,96,100,62,69,60,0,4
100,70,0,36,100,40,96,73,0,4
100,88,11,0,77,40,100,91,0,4
100,89,31,0,62,37,100,78,0,4
100,69,0,61,100,41,78,71,0,4
100,87,11,0,42,25,100,74,0,4
100,72,0,76,100,77,78,45,0,4
100,77,9,100,96,80,74,39,0,4
100,81,4,0,70,27,100,94,0,4
100,93,0,4,88,50,100,99,0,4
100,94,18,0,41,36,100,72,0,4
100,93,0,34,100,52,97,58,0,4
100,80,0,39,100,37,98,83,0,4
89,100,0,15,81,51,100,84,0,4
100,71,0,54,100,58,64,49,0,4
98,100,19,11,43,27,89,94,0,4
100,84,6,100,94,82,58,41,0,4
100,84,0,29,82,48,100,76,0,4
100,91,2,0,66,31,100,49,0,4
100,70,16,69,100,70,92,71,0,4
100,74,0,35,100,28,98,61,0,4
100,78,0,24,83,35,100,69,0,4
100,80,0,11,70,35,100,88,0,4
100,95,1,41,84,53,100,84,0,4
100,69,0,71,100,50,60,56,0,4
100,73,0,48,93,52,100,76,0,4
100,78,35,0,67,37,89,65,0,4
100,75,0,60,100,54,97,79,0,4
100,71,12,69,100,34,75,57,0,4
100,77,0,86,100,77,48,22,0,4
100,70,9,68,100,59,86,82,0,4
100,62,0,56,100,57,88,65,0,4
100,82,0,3,100,29,86,55,0,4
100,97,0,9,39,48,74,92,0,4
100,71,0,26,72,30,100,64,0,4
100,90,0,58,100,65,97,91,0,4
100,81,4,0,20,27,59,95,0,4
84,100,0,46,100,57,83,53,0,4
100,79,0,53,100,62,73,56,0,4
100,76,0,13,60,34,100,93,0,4
100,86,0,4,54,25,100,79,0,4
100,70,0,49,95,47,87,96,0,4
100,72,17,61,100,48,93,81,0,4
100,78,14,0,56,19,90,90,0,4
100,67,0,40,100,17,97,67,0,4
100,75,0,87,100,68,59,49,0,4
100,82,0,0,49,38,100,88,0,4
100,73,0,50,92,48,100,76,0,4
100,80,0,56,100,53,59,55,0,4
74,100,44,0,53,32,100,53,0,4
100,82,10,0,27,20,69,100,0,4
100,73,0,71,100,67,80,49,0,4
100,84,0,47,99,62,100,68,0,4
100,72,0,48,100,38,96,81,0,4
100,65,0,55,100,44,77,73,0,4
100,78,0,25,85,36,100,86,0,4
100,70,0,65,100,49,51,49,0,4
100,63,0,88,100,63,72,76,0,4
82,100,54,0,8,32,84,49,0,4
100,74,0,48,100,44,91,88,0,4
100,78,0,83,100,77,84,48,0,4
100,86,0,100,84,86,52,51,0,4
100,77,0,2,81,29,100,56,0,4
100,70,0,25,90,36,100,80,0,4
100,75,0,34,81,32,96,86,0,4
100,90,8,1,53,24,95,96,0,4
100,73,16,72,100,68,89,79,0,4
100,78,0,85,100,58,68,58,0,4
100,97,0,100,78,84,46,39,0,4
100,82,0,36,100,45,99,59,0,4
100,85,0,44,100,54,82,52,0,4
100,95,0,35,99,28,100,63,0,4
100,89,0,26,95,45,100,68,0,4
100,65,0,10,85,24,100,88,0,4
98,100,0,4,62,43,56,63,0,4
100,88,8,56,100,69,82,39,0,4
100,91,0,0,55,24,90,88,0,4
100,82,0,70,100,65,83,77,0,4
100,82,0,72,100,61,64,49,0,4
100,76,0,26,82,41,100,74,0,4
100,88,0,1,32,41,67,95,0,4
100,81,0,36,84,38,100,72,0,4
100,66,14,76,100,47,74,48,0,4
100,74,0,67,100,62,88,55,0,4
100,81,0,38,99,49,100,55,0,4
100,85,0,31,100,35,74,60,0,4
100,86,0,55,92,70,100,95,0,4
97,76,33,95,100,100,83,87,0,4
98,100,39,0,39,36,100,76,0,4
91,100,32,0,51,46,100,78,0,4
100,75,0,27,89,37,87,89,0,4
100,75,16,0,47,18,100,89,0,4
100,69,0,53,100,49,59,53,0,4
92,100,0,41,100,41,95,69,0,4
100,78,0,49,100,47,98,75,0,4
100,79,0,28,94,35,98,100,0,4
89,100,16,0,65,40,100,61,0,4
100,72,7,62,100,45,86,68,0,4
100,75,11,96,100,56,52,54,0,4
100,71,0,60,100,58,85,77,0,4
100,70,0,55,95,53,100,85,0,4
100,64,0,89,100,59,77,71,0,4
100,76,29,98,100,83,87,84,0,4
100,81,0,47,100,60,80,39,0,4
100,88,0,54,100,67,73,46,0,4
100,81,21,100,74,88,54,58,0,4
100,73,0,57,100,54,88,65,0,4
99,100,0,45,100,55,94,90,0,4
100,78,33,100,67,89,46,37,0,4
80,100,7,0,83,48,100,61,0,4
100,97,0,0,49,44,100,63,0,4
100,75,0,46,100,35,93,88,0,4
100,90,0,28,88,52,100,89,0,4
100,74,0,34,100,33,97,84,0,4
100,74,0,58,95,57,100,81,0,4
100,80,0,74,99,57,70,65,0,4
100,59,0,100,94,81,64,62,0,4
100,74,0,55,100,64,75,47,0,4
100,87,0,51,100,75,80,50,0,4
100,72,0,44,87,30,100,70,0,4
100,86,0,2,37,29,100,72,0,4
100,79,0,51,100,69,97,79,0,4
100,93,0,8,57,40,100,82,0,4
100,75,1,0,61,30,100,65,0,4
100,81,7,0,67,51,51,23,0,4
100,94,0,49,100,61,64,64,0,4
100,89,0,43,100,55,78,46,0,4
100,84,0,52,100,57,98,85,0,4
100,84,0,26,100,44,72,68,0,4
100,81,0,45,99,43,100,77,0,4
100,75,0,30,93,41,100,83,0,4
100,87,0,2,69,39,85,76,0,4
100,78,26,100,81,89,53,33,0,4
100,73,0,30,100,34,95,78,0,4
100,85,19,0,51,36,100,81,0,4
100,90,0,18,84,42,100,60,0,4
100,76,5,0,66,27,100,82,0,4
100,66,0,28,94,30,100,82,0,4
100,73,0,2,62,36,100,92,0,4
100,75,78,100,74,93,56,38,0,4
100,84,0,44,100,56,93,74,0,4
100,78,0,57,100,50,85,83,0,4
100,84,0,15,45,40,79,100,0,4
100,82,0,40,100,33,91,80,0,4
100,83,11,100,39,91,32,32,0,4
100,80,0,51,100,62,81,65,0,4
100,71,10,53,93,43,100,80,0,4
100,85,4,0,51,34,100,88,0,4
100,79,20,0,56,22,100,66,0,4
100,82,0,63,100,66,67,53,0,4
100,73,0,50,100,48,64,43,0,4
100,71,0,27,100,25,91,54,0,4
100,79,1,55,93,54,100,75,0,4
75,100,38,0,60,32,100,82,0,4
100,75,0,13,64,26,70,84,0,4
100,77,0,34,91,37,100,72,0,4
100,83,0,63,100,67,82,69,0,4
100,96,18,0,50,24,85,85,0,4
100,81,0,100,77,78,57,62,0,4
100,82,0,25,85,33,100,61,0,4
100,72,0,54,100,69,84,59,0,4
100,81,0,22,81,47,100,79,0,4
100,85,0,28,100,61,98,73,0,4
100,68,0,54,100,48,95,93,0,4
100,75,7,72,100,62,83,82,0,4
100,78,0,36,100,55,91,59,0,4
100,85,22,0,70,40,100,78,0,4
96,100,0,4,47,36,77,75,0,4
100,79,24,91,100,83,75,60,0,4
100,78,5,63,100,78,91,87,0,4
100,63,7,0,67,34,100,77,0,4
100,69,0,34,100,22,99,56,0,4
100,75,0,57,98,53,100,73,0,4
100,77,0,39,87,44,100,80,0,4
100,84,0,61,100,59,71,49,0,4
100,81,7,97,100,84,74,55,0,4
100,59,0,5,69,40,100,72,0,4
100,74,0,58,100,78,86,58,0,4
97,100,0,9,84,33,100,77,0,4
100,73,0,52,100,48,92,92,0,4
89,100,16,0,36,24,97,100,0,4
100,85,0,50,100,35,96,62,0,4
100,69,0,52,100,34,65,50,0,4
100,97,0,15,59,39,100,84,0,4
100,74,0,43,97,39,100,78,0,4
100,86,0,51,100,71,92,72,0,4
100,72,0,54,100,44,73,56,0,4
100,71,0,37,88,60,100,90,0,4
100,62,37,100,88,80,66,62,0,4
100,74,0,25,81,25,95,95,0,4
100,87,7,0,59,29,100,78,0,4
100,75,0,100,99,66,65,61,0,4
100,63,8,82,100,70,79,89,0,4
100,84,0,24,100,48,98,91,0,4
97,96,0,29,100,48,98,86,0,4
100,68,37,90,100,89,79,58,0,4
100,92,0,46,100,38,80,65,0,4
100,72,26,85,100,71,73,65,0,4
100,81,2,42,100,52,79,77,0,4
100,76,11,94,100,51,52,24,0,4
86,100,35,0,72,34,100,61,0,4
100,79,2,52,100,58,82,73,0,4
100,77,0,68,100,68,83,66,0,4
100,96,34,0,39,31,100,75,0,4
97,100,0,14,88,51,100,76,0,4
100,76,11,79,100,73,86,79,0,4
100,66,0,69,100,45,56,53,0,4
100,74,0,39,93,35,100,86,0,4
100,97,12,0,61,40,86,88,0,4
100,77,0,62,100,77,85,61,0,4
100,71,0,30,100,27,99,74,0,4
100,67,0,46,99,58,100,77,0,4
100,86,37,0,76,41,100,61,0,4
100,68,0,48,100,30,96,95,0,4
100,97,9,0,71,35,100,94,0,4
100,82,0,51,100,48,99,71,0,4
100,70,0,32,100,38,98,78,0,4
100,81,14,0,51,13,100,84,0,4
100,83,0,36,100,49,96,86,0,4
100,67,0,28,100,37,75,62,0,4
100,74,0,74,100,56,88,60,0,4
100,87,12,0,12,36,47,83,0,4
100,82,0,6,39,35,77,100,0,4
100,77,0,42,86,43,100,84,0,4
100,99,0,38,99,39,100,89,0,4
100,75,14,85,100,82,74,53,0,4
100,72,0,57,92,60,100,76,0,4
100,68,0,29,100,45,88,61,0,4
100,80,0,43,95,40,100,61,0,4
100,80,19,100,99,79,63,55,0,4
100,76,0,47,100,58,81,59,0,4
100,86,0,11,43,42,80,100,0,4
100,86,2,3,38,34,68,81,0,4
100,69,0,58,100,45,97,76,0,4
100,76,0,57,100,48,93,89,0,4
100,70,0,21,82,25,100,82,0,4
100,71,0,51,100,40,90,82,0,4
100,84,18,0,48,17,91,82,0,4
100,79,0,12,71,26,100,63,0,4
100,80,0,32,82,43,100,69,0,4
100,76,0,52,89,45,100,78,0,4
100,83,0,15,60,28,100,91,0,4
100,85,0,58,100,52,88,78,0,4
100,75,11,0,52,38,99,100,0,4
100,90,0,36,93,47,100,63,0,4
100,84,6,0,45,21,100,85,0,4
100,73,11,76,100,67,82,54,0,4
100,80,18,0,65,34,100,91,0,4
100,79,0,4,75,22,87,89,0,4
100,80,0,46,100,45,100,94,0,4
100,76,4,0,46,8,100,71,0,4
100,95,0,31,100,48,95,82,0,4
100,71,0,46,100,46,71,55,0,4
100,73,0,69,100,52,83,62,0,4
100,79,0,55,100,64,80,52,0,4
100,74,0,75,100,78,81,65,0,4
100,71,0,63,100,37,89,80,0,4
100,71,0,6,58,33,100,83,0,4
100,71,0,39,89,33,100,80,0,4
100,75,57,100,63,85,41,18,0,4
100,80,0,88,100,92,61,40,0,4
100,82,0,45,100,49,82,52,0,4
100,97,26,0,28,23,94,100,0,4
100,70,5,74,100,75,79,48,0,4
100,73,0,22,89,23,100,71,0,4
100,64,19,0,76,31,100,79,0,4
100,100,10,4,42,29,100,81,0,4
100,76,0,74,100,66,76,72,0,4
100,79,0,56,97,53,100,74,0,4
100,82,11,0,78,35,100,67,0,4
100,77,10,66,100,57,96,79,0,4
100,72,0,68,100,75,85,61,0,4
100,65,0,50,100,33,87,65,0,4
100,77,0,19,87,41,100,65,0,4
100,68,2,54,100,55,72,51,0,4
100,66,0,50,100,36,82,77,0,4
100,70,0,6,73,20,100,62,0,4
100,84,0,37,100,46,97,81,0,4
100,83,0,28,92,46,96,91,0,4
100,100,0,2,64,36,98,94,0,4
100,81,6,0,90,37,100,69,0,4
100,75,0,80,100,64,82,66,0,4
100,77,11,100,46,86,41,45,0,4
100,75,0,47,100,46,87,80,0,4
100,71,0,40,100,37,87,61,0,4
100,82,5,0,52,39,100,83,0,4
100,87,0,87,100,82,75,51,0,4
100,71,0,61,100,47,98,80,0,4
100,72,0,87,100,62,63,60,0,4
89,100,0,16,100,60,100,57,0,4
100,73,0,61,100,57,84,69,0,4
100,77,0,27,84,36,100,88,0,4
100,82,0,59,100,58,91,60,0,4
100,76,0,78,100,84,68,44,0,4
100,83,0,100,72,82,51,59,0,4
100,75,1,67,100,61,88,89,0,4
100,81,3,0,61,29,100,87,0,4
100,74,0,7,62,17,100,84,0,4
100,70,0,36,100,38,87,89,0,4
100,76,0,0,86,36,100,66,0,4
96,100,63,37,61,54,66,36,11,5
95,100,34,6,43,62,100,75,13,5
81,59,51,31,0,8,14,50,100,5
93,61,87,79,11,0,0,25,100,5
81,54,59,18,0,35,6,51,100,5
89,100,71,42,63,50,83,49,0,5
91,57,52,8,4,39,4,41,98,5
83,93,11,3,58,56,91,47,7,5
96,62,72,37,15,40,0,50,100,5
91,100,15,23,72,53,100,57,6,5
85,63,74,47,9,16,0,34,100,5
81,55,29,4,0,44,16,57,100,5
100,53,61,44,5,16,0,41,97,5
80,47,85,62,20,19,0,37,98,5
95,52,49,14,0,40,19,56,100,5
100,64,51,16,0,33,8,54,92,5
95,68,62,34,0,19,8,45,100,5
91,66,70,98,40,11,2,0,100,5
90,49,63,27,0,14,9,52,100,5
100,63,38,38,13,12,30,44,92,5
83,53,55,11,0,30,10,52,100,5
81,59,100,89,31,3,0,10,100,5
99,100,22,27,74,47,87,47,1,5
100,66,28,55,1,0,10,44,92,5
88,64,67,64,0,2,0,25,100,5
77,58,46,11,0,42,2,49,100,5
93,100,53,0,49,61,100,86,0,5
100,99,43,53,100,48,89,45,0,5
92,56,43,21,4,37,0,47,100,5
90,63,37,18,0,18,4,41,98,5
70,60,90,58,0,13,9,27,100,5
93,71,43,9,0,36,9,51,99,5
90,100,23,0,15,59,54,49,0,5
100,50,59,33,0,14,10,48,94,5
77,58,75,72,45,28,21,36,100,5
97,58,65,62,0,0,4,24,100,5
91,59,33,53,15,0,22,39,100,5
72,39,57,43,16,15,11,36,100,5
95,58,100,90,12,0,0,8,100,5
89,100,47,7,25,53,74,51,0,5
89,100,93,24,60,72,100,63,0,5
96,70,78,37,1,25,0,40,95,5
98,100,60,7,26,50,100,78,0,5
91,100,8,0,57,50,100,46,14,5
93,95,29,0,33,70,73,61,1,5
98,55,71,70,0,5,10,24,100,5
91,49,72,53,13,12,0,36,100,5
85,61,71,27,8,37,0,42,100,5
66,64,26,63,12,0,12,33,100,5
91,100,100,36,1,49,70,68,0,5
100,100,21,21,58,56,64,36,7,5
82,100,100,41,10,71,62,54,0,5
85,53,30,3,0,45,8,53,100,5
100,94,34,27,67,40,76,40,7,5
99,72,53,30,0,25,10,42,98,5
98,52,55,22,1,33,0,41,99,5
96,100,41,47,92,47,100,55,0,5
98,100,35,39,75,52,73,39,0,5
97,63,65,45,0,5,14,42,98,5
100,69,55,16,0,16,12,42,96,5
96,100,43,17,67,69,91,52,0,5
90,66,37,7,0,45,15,58,87,5
73,61,77,57,9,19,0,12,100,5
93,100,26,53,100,46,86,38,13,5
71,61,100,100,29,5,0,23,100,5
94,100,45,24,66,47,85,47,0,5
99,71,48,73,12,0,5,19,100,5
85,63,100,71,3,0,0,4,100,5
100,73,54,39,0,7,13,46,100,5
100,100,53,22,67,48,91,50,8,5
99,100,18,16,61,52,78,39,7,5
91,69,65,46,0,11,8,29,100,5
94,63,66,70,10,0,15,29,100,5
96,63,89,65,0,14,12,26,100,5
90,100,73,42,81,46,96,49,6,5
77,50,39,0,8,31,19,57,100,5
77,64,54,43,27,36,13,49,100,5
100,58,70,59,10,10,0,27,94,5
98,64,83,79,12,0,9,8,100,5
100,44,27,5,0,62,30,65,97,5
89,55,51,48,18,23,20,49,100,5
86,63,66,27,1,25,0,37,99,5
89,52,75,60,12,12,0,36,100,5
100,71,59,44,0,16,7,42,97,5
86,100,61,21,58,48,100,59,0,5
87,57,60,42,12,16,14,30,100,5
91,63,65,21,9,40,0,49,91,5
85,98,11,6,34,48,68,30,10,5
92,99,100,66,33,80,30,32,0,5
100,97,32,54,92,46,78,36,16,5
100,55,64,40,12,27,0,45,99,5
98,100,49,47,75,55,56,28,0,5
99,54,50,56,14,2,22,48,96,5
100,100,17,15,55,47,85,50,6,5
100,68,64,43,10,21,0,39,98,5
95,59,70,59,0,10,6,30,100,5
80,95,100,55,37,52,76,46,0,5
100,99,0,30,89,49,100,42,36,5
100,67,63,39,7,29,0,25,96,5
89,62,100,75,9,0,0,25,100,5
95,62,59,42,1,4,5,31,100,5
100,66,52,26,0,18,17,50,86,5
98,100,23,12,43,45,77,45,0,5
75,56,100,75,30,9,12,0,100,5
95,100,54,28,54,53,76,43,1,5
93,100,45,45,84,45,74,37,0,5
100,98,28,34,79,53,76,39,0,5
99,100,62,29,33,57,55,38,0,5
93,100,43,8,65,55,100,63,0,5
87,100,73,37,64,58,67,36,12,5
85,50,84,59,0,0,1,11,100,5
97,88,57,75,4,0,2,24,100,5
83,61,60,35,0,15,26,51,100,5
86,100,20,22,76,47,90,36,24,5
93,100,41,39,67,61,56,29,0,5
94,100,45,20,47,73,100,68,16,5
89,100,41,47,70,38,77,40,4,5
92,100,75,2,37,68,100,72,0,5
93,60,75,89,19,0,15,26,100,5
85,50,37,0,6,39,12,56,100,5
100,100,29,22,65,53,61,22,9,5
91,65,92,68,10,14,0,7,100,5
100,65,52,20,0,27,6,45,96,5
100,57,64,25,0,31,5,39,94,5
90,100,100,45,64,72,91,53,0,5
94,100,66,5,0,50,69,92,0,5
87,100,100,69,42,84,44,28,0,5
100,98,26,40,78,55,74,43,0,5
98,60,53,46,13,29,0,27,100,5
85,100,100,58,19,72,38,39,0,5
69,54,67,47,14,13,17,34,100,5
91,68,54,44,0,9,11,41,99,5
100,63,61,100,46,0,19,29,100,5
91,54,66,37,5,29,0,44,100,5
91,58,50,25,4,37,0,44,100,5
94,96,9,0,43,52,72,41,8,5
97,98,43,14,58,57,100,48,17,5
100,69,61,46,0,3,15,42,96,5
93,100,73,34,44,56,77,45,0,5
88,49,62,30,0,22,0,40,100,5
89,53,50,4,0,43,0,48,100,5
87,78,58,46,0,12,15,42,100,5
99,55,61,76,7,0,4,27,100,5
81,56,48,100,50,0,18,18,100,5
93,55,61,91,37,0,29,36,93,5
100,66,64,52,10,16,0,43,94,5
80,76,35,76,10,0,4,30,100,5
98,75,51,25,0,9,11,38,98,5
79,48,39,0,3,38,10,54,100,5
90,100,15,32,91,52,100,56,7,5
94,66,52,20,5,35,0,42,98,5
82,69,36,2,0,36,14,54,97,5
94,66,58,50,0,0,21,49,100,5
96,100,53,15,46,58,77,51,0,5
86,100,100,64,36,64,50,32,1,5
90,100,60,13,40,63,97,68,0,5
97,57,82,50,0,0,0,41,100,5
96,53,36,0,2,47,28,63,100,5
100,67,59,24,6,30,0,41,98,5
92,100,85,19,55,66,90,64,0,5
91,49,50,17,2,35,5,40,100,5
88,69,86,68,0,6,4,25,100,5
84,100,80,29,59,49,94,51,1,5
94,100,47,37,60,56,66,34,0,5
90,100,42,9,73,62,77,32,13,5
94,100,30,67,100,35,84,37,15,5
94,100,100,22,15,58,86,65,8,5
99,66,60,32,0,25,10,51,82,5
97,100,46,36,62,63,53,26,0,5
71,49,70,25,1,34,0,33,97,5
86,100,80,0,20,63,100,81,0,5
82,46,56,36,0,5,11,49,100,5
93,100,43,34,50,50,61,31,0,5
85,54,91,70,26,14,0,32,100,5
78,60,56,44,0,10,10,43,100,5
99,63,56,17,0,36,12,54,83,5
97,98,39,21,55,50,100,46,19,5
95,100,25,17,72,45,99,53,0,5
98,100,42,35,59,41,61,31,0,5
98,99,38,26,66,56,79,40,0,5
100,96,20,0,28,58,66,55,0,5
94,66,51,48,1,0,17,35,100,5
96,100,28,4,35,51,100,65,14,5
88,58,59,24,6,35,0,44,100,5
76,45,48,8,0,40,8,52,100,5
98,61,55,17,0,25,1,35,98,5
84,45,43,7,0,47,15,57,88,5
85,51,75,52,0,0,17,50,100,5
91,100,99,45,40,57,89,57,0,5
85,46,37,3,0,47,7,53,100,5
88,100,31,61,100,34,95,45,0,5
94,100,21,18,68,51,86,46,10,5
92,99,100,33,12,48,81,71,0,5
100,100,27,5,34,58,61,41,0,5
93,92,24,0,42,44,92,67,2,5
97,100,100,34,1,59,62,53,13,5
86,47,59,21,1,38,0,49,100,5
100,55,64,46,12,15,0,29,98,5
87,100,72,31,30,45,79,47,0,5
75,55,42,18,4,35,4,42,100,5
88,57,73,51,0,13,12,42,100,5
87,100,50,17,62,60,88,52,0,5
98,100,19,8,42,54,67,42,0,5
100,78,36,17,0,51,21,61,82,5
92,58,62,50,0,15,2,30,100,5
80,68,74,62,0,5,15,33,100,5
92,100,65,30,65,48,100,58,5,5
97,100,48,21,59,67,100,63,16,5
93,100,100,20,3,64,77,77,0,5
94,57,61,15,0,28,5,46,100,5
92,69,51,50,0,0,12,45,100,5
88,56,54,30,10,35,0,46,100,5
95,100,45,9,44,57,100,59,16,5
100,95,21,12,59,69,74,45,8,5
84,54,47,5,0,35,10,52,100,5
66,39,40,1,0,44,22,61,100,5
90,100,38,28,68,43,76,39,8,5
96,100,6,16,80,41,100,44,26,5
86,89,15,8,71,53,99,43,13,5
77,60,75,78,12,0,15,23,100,5
100,92,19,12,58,56,73,43,0,5
92,62,42,13,2,34,0,38,97,5
100,57,42,26,0,33,11,53,91,5
100,99,66,7,32,65,81,66,0,5
79,54,70,26,10,33,0,30,95,5
96,100,90,9,26,52,100,77,16,5
90,52,88,74,0,0,4,26,100,5
91,100,64,27,53,52,84,48,0,5
87,61,58,24,0,28,9,41,94,5
96,68,48,52,6,0,20,45,99,5
100,73,46,50,0,0,16,48,86,5
99,54,73,44,0,17,1,44,100,5
