@relation 'magic-weka.filters.unsupervised.attribute.Remove-V-R3,7,9,11'

@attribute FSize numeric
@attribute FM3Long numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
2.4523,-6.9747,37.2097,h
2.6322,-26.5721,16.9598,h
2.6598,-2.1389,54.7202,h
2.7997,18.0841,84.6029,h
2.4425,14.8018,32.373,h
2.3149,-8.8447,36.4138,h
3.0249,-16.4337,0.6035,h
2.4871,-8.3002,31.5361,h
3.0496,-38.9315,69.4382,h
2.9622,19.2538,55.7371,h
2.7288,21.0537,8.363,h
2.8491,-51.6782,51.748,h
3.4021,118.7451,54.683,h
2.7508,15.7364,2.0598,h
2.4225,-27.1354,45.758,h
3.0052,17.2121,67.893,h
2.4183,-30.4438,76.765,h
3.0671,77.0775,7.0149,h
3.3955,43.0507,31.8376,h
2.7018,14.4767,46.1055,h
2.2944,-16.4939,75.7453,h
2.666,13.7241,73.44,h
3.5766,-25.8271,54.2806,h
2.7938,41.8392,41.124,h
3.2119,85.9957,1.6033,h
2.7376,-29.8316,62.6273,h
3.0962,-77.29,2.759,h
3.0137,42.4801,52.8661,h
3.6535,-89.232,21.196,h
2.5754,17.3464,86.9335,h
2.6585,-58.78,25.4623,h
3.4195,-51.1575,52.624,h
2.7108,-20.3923,79.9914,h
2.8021,27.117,28.478,h
2.7924,26.0299,22.884,h
3.2147,-129.575,63.805,h
2.6299,-8.3331,67.662,h
3.0699,-25.6588,56.8776,h
3.915,129.47,67.313,h
2.5994,16.0028,16.8523,h
3.4271,80.6689,57.7513,h
3.145,-129.009,14.232,h
2.3589,19.7892,11.0008,h
3.9494,-243.154,28.1069,h
3.159,127.5035,1.6443,h
2.9607,-20.8213,62.274,h
2.4188,-13.5666,16.1159,h
2.7509,5.7815,68.4468,h
3.3742,44.9656,1.508,h
2.4967,-13.8902,52.4433,h
2.9131,54.241,52.8841,h
2.5514,-13.465,40.256,h
2.4249,-16.9932,67.4357,h
3.035,36.5518,8.7447,h
2.4914,14.4105,13.968,h
2.702,22.1988,59.637,h
2.4639,8.0953,32.7886,h
2.6479,-6.3548,28.373,h
3.1602,62.8513,23.6185,h
2.8794,-46.3746,54.435,h
2.3803,20.2097,53.0785,h
2.7427,30.7272,54.1425,h
2.7129,34.9453,56.4333,h
2.5119,19.9794,2.534,h
3.3402,-53.8606,27.139,h
3.4831,79.9657,44.4057,h
3.4581,-41.7704,40.1133,h
2.8017,23.3556,41.94,h
2.4728,-13.6162,35.442,h
2.6217,0.3058,88.2399,h
2.666,-15.6732,34.225,h
2.7328,20.1591,52.9899,h
2.4822,20.1713,46.481,h
3.5081,-107.986,66.182,h
2.2739,-8.4396,80.64,h
2.9611,60.5134,11.022,h
3.464,-69.6227,82.9649,h
3.1092,66.8591,6.8589,h
3.1179,56.679,47.4624,h
2.8179,147.477,7.3945,h
2.4412,-1.2784,28.5203,h
3.6309,-219.973,71.309,h
2.636,21.7093,2.3,h
3.4645,-36.7233,60.4798,h
3.5237,-95.68,17.233,h
2.5699,6.3472,89.4946,h
3.2786,-101.593,20.1773,h
3.5862,48.1584,16.8359,h
3.6091,-152.3833,28.7696,h
2.9491,-20.3002,43.721,h
3.2032,64.8439,47.6989,h
2.7604,-26.379,26.5125,h
3.1865,-59.3273,16.114,h
2.9366,48.3698,80.979,h
4.0965,107.0228,86.2399,h
2.4961,1.6084,86.5553,h
2.4965,12.9758,60.5809,h
2.3385,-6.7611,61.153,h
2.7296,-50.0361,78.2117,h
2.4407,17.5598,38.0807,h
3.2948,64.826,35.5998,h
3.7684,52.4448,10.312,h
2.8301,26.4984,25.266,h
2.7152,22.7735,62.7817,h
2.6707,-106.863,12.3715,h
3.9796,-155.9671,4.1832,h
2.769,-11.9527,2.0105,h
2.2393,-3.5096,75.237,h
2.5575,-6.6113,67.8886,h
2.3617,18.6673,16.4803,h
2.5717,30.3557,88.2535,h
2.0774,-6.0897,59.7883,h
2.6764,66.3647,48.9157,h
2.1746,-15.0471,74.508,h
2.9622,-36.6819,26.2983,h
3.0197,59.8818,8.304,h
4.6964,-208.803,23.2154,h
2.5673,-73.197,37.6947,h
2.3946,7.3152,18.9821,h
3.3097,-143.406,39.299,h
3.216,18.8247,1.7904,h
2.5184,9.8405,2.335,h
2.8639,62.8448,51.8623,h
2.6835,21.8003,43.3123,h
2.5211,-4.8233,85.2358,h
2.4108,9.249,73.696,h
2.8806,19.3269,72.7475,h
3.2727,-210.935,60.058,h
3.1326,47.9659,63.938,h
3.4646,-136.443,87.6742,h
2.6604,23.0443,24.4896,h
2.6519,12.4037,15.8361,h
3.8933,-54.005,72.3385,h
2.5544,10.9982,88.2904,h
2.7544,15.1102,86.8689,h
2.1629,-2.5983,42.2314,h
3.9189,-172.2959,4.4175,h
3.3892,-85.9259,63.18,h
2.5128,-14.4561,70.6207,h
2.4676,10.6297,48.2306,h
3.8941,-87.3341,83.2382,h
2.5321,13.2176,26.629,h
2.6013,27.8465,45.0675,h
3.0213,52.4519,17.7354,h
2.7906,11.8683,48.1159,h
3.4737,-70.7387,85.3225,h
2.621,-17.8568,55.0569,h
2.673,-18.9801,55.583,h
3.7321,-275.0622,33.2709,h
3.0652,-11.6764,24.2903,h
2.6435,19.9479,60.6495,h
2.4757,19.1889,26.4472,h
2.5873,6.6229,74.1206,h
3.3779,2.476,15.4543,h
2.8765,48.6528,22.665,h
2.5715,29.3763,88.0043,h
3.4133,89.8372,27.4639,h
2.6488,26.5643,53.6654,h
2.9937,-35.4173,10.7988,h
2.5132,20.4291,56.4812,h
2.7037,65.1432,6.22,h
2.3775,15.2992,49.5158,h
3.1108,32.1032,48.6116,h
2.633,-21.0584,19.0248,h
3.0382,33.8148,62.474,h
2.5441,-4.1243,64.214,h
2.541,16.0255,62.735,h
3.0233,47.0624,19.4683,h
3.328,-13.6366,25.5204,h
3.1433,39.966,15.9883,h
2.969,54.5793,21.3627,h
2.1761,12.0002,51.399,h
2.5198,-13.0171,12.734,h
2.754,19.6119,3.666,h
3.0179,136.223,50.4921,h
3.4091,46.0827,6.5329,h
2.4598,49.9629,1.9805,h
4.0526,99.4045,77.782,h
2.4771,0,4.9861,h
2.5905,3.1029,35.588,h
4.5313,-137.88,64.209,h
3.8115,-208.36,49.983,h
3.1793,-114.016,77.0084,h
2.6263,-153.423,1.759,h
2.9172,-11.0495,84.713,h
3.1084,-66.9234,24.9148,h
2.9615,158.8019,51.5,h
2.6737,-4.3736,77.6876,h
2.8222,-86.5982,20.4454,h
2.4071,10.6387,64.1256,h
3.017,48.572,20.6182,h
3.4214,-102.766,6.377,h
2.6946,34.7198,72.1,h
2.6706,-4.6151,6.0435,h
2.6091,-24.7612,79.453,h
2.894,-32.1387,42.762,h
2.6556,18.8245,50.8313,h
2.4778,16.7573,58.1885,h
3.269,-135.527,11.9085,h
2.5496,7.1928,81.5258,h
3.358,83.8443,31.1316,h
2.7835,30.8939,77.5066,h
3.5426,-73.8363,78.754,h
2.5278,22.1097,65.1135,h
4.2007,89.044,25.7092,h
3.9479,-150.6701,17.7686,h
2.7549,95.1234,53.5046,h
2.6032,-20.398,4.405,h
2.2833,10.5679,77.826,h
3.2923,111.731,74.726,h
2.4387,-20.1713,80.9807,h
2.5993,-19.3035,37.97,h
2.87,-31.9833,53.8684,h
3.0979,34.1375,27.7082,h
2.6279,-21.701,19.7802,h
2.4624,26.6232,71.6297,h
2.6417,41.034,74.3218,h
2.3294,-6.9576,27.5273,h
2.802,-57.274,14.7839,h
3.528,-49.1097,13.6229,h
3.1889,-176.335,85.081,h
2.2425,19.6718,23.5436,h
3.1642,-100.4586,19.9458,h
3.6336,-89.9905,6.461,h
2.8531,51.9328,9.1263,h
2.7499,34.5445,66.9732,h
2.9274,25.6102,30.1648,h
3.2665,-116.1314,22.6114,h
3.0066,32.278,36.7671,h
3.9317,85.3633,68.0049,h
3.4597,-48.2289,70.412,h
3.5799,130.435,58.974,h
3.7669,-155.8811,1.9242,h
