@relation magic

@attribute FLength numeric
@attribute FM3Trans numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
12.8457,8.7189,78.0798,g
25.2213,-6.3854,7.247,g
66.8289,-22.971,5.1606,g
32.2136,-11.7009,0.596,g
80.7602,12.9443,12.3487,g
77.2639,17.2258,6.142,g
58.1232,11.5684,20.194,g
25.2083,18.7022,60.5264,g
21.7908,7.2367,23.2454,g
18.9129,13.9922,47.437,g
25.6509,5.066,15.7881,g
37.8354,7.7546,13.932,g
37.6126,-7.1475,6.2998,g
108.727,23.1652,2.923,g
28.5888,-12.0483,12.747,g
22.7698,3.9827,15.1204,g
39.5881,-15.3342,9.216,g
38.3439,15.0117,11.7617,g
20.2971,-1.3855,3.637,g
56.5977,-6.4003,4.562,g
20.0044,-9.9991,59.473,g
24.848,-8.3771,39.8891,g
45.4666,10.447,15.5689,g
85.9355,-14.117,4.7597,g
35.3705,-4.5924,9.3046,g
17.1236,7.9365,40.222,g
44.5449,11.02,4.7435,g
96.5965,14.312,4.591,g
61.1326,10.0337,6.887,g
43.269,-8.8186,4.97,g
20.9858,-6.4609,53.01,g
46.4315,3.4168,2.693,g
36.5765,-10.6024,7.1362,g
18.0774,-3.9507,56.6874,g
29.0851,11.5845,16.727,g
35.2461,10.663,1.9002,g
74.9208,9.5949,1.408,g
30.411,-6.3291,51.112,g
35.0228,-7.5563,0.7701,g
28.0975,-13.1397,26.735,g
66.6014,-13.546,2.4355,g
47.3034,-8.3448,17.2617,g
43.6809,-17.4238,8.1224,g
12.9826,11.6766,86.7275,g
29.7598,9.6102,38.4602,g
21.0331,7.4097,54.931,g
37.8069,7.4598,10.6904,g
24.0549,-5.4819,44.928,g
94.2885,11.8346,1.4735,g
36.651,-7.4388,10.943,g
25.7577,-9.8209,8.682,g
36.9048,-9.2374,1.8977,g
48.8751,-9.921,15.5752,g
54.0825,-17.2016,13.3384,g
24.8408,7.5544,70.606,g
17.8026,3.6807,46.9743,g
44.6503,12.5878,26.3364,g
27.8821,7.6692,37.9035,g
94.8276,22.9415,1.024,g
40.9252,-8.5593,16.3084,g
12.7592,-11.5795,1.2142,g
112.173,-13.9673,13.0126,g
62.5184,-19.0132,10.1375,g
79.0219,13.507,1.202,g
13.0592,-11.5702,77.476,g
36.8728,-11.6833,22.961,g
24.0767,-9.4849,32.3979,g
23.5647,-8.26,26.5328,g
19.7513,-4.9999,62.3181,g
26.9231,7.8116,5.887,g
31.9086,18.0322,81.5685,g
23.1066,4.5553,11.2044,g
60.9957,-17.8155,7.308,g
75.6877,11.6361,6.228,g
83.0728,12.3629,0.054,g
36.5246,-13.2681,7.543,g
37.2101,-10.3813,9.381,g
42.3725,-11.1395,0.6925,g
30.7967,-10.674,18.6544,g
35.7062,-12.6915,0.762,g
36.5896,-5.9338,2.1648,g
44.7252,-19.6672,4.908,g
56.4705,-12.4466,12.2597,g
22.8211,-6.2059,8.907,g
53.7826,-13.1789,2.081,g
35.907,-10.2833,4.122,g
122.948,12.7635,8.35,g
21.3972,11.2769,14.853,g
51.1771,10.4863,1.203,g
40.1519,14.6078,27.9849,g
113.975,-11.3777,0.804,g
35.3773,7.0464,0.881,g
20.5008,5.7259,88.4189,g
17.2849,6.5579,42.016,g
31.063,-11.4601,35.0126,g
52.5737,10.6317,3.9385,g
27.3842,11.7636,4.756,g
34.7486,14.3186,1.521,g
26.0623,-4.5442,33.861,g
27.8575,9.1153,9.754,g
20.2173,-5.3643,49.5995,g
31.4417,10.6866,27.914,g
17.9896,5.0396,51.0538,g
31.0864,16.6905,32.0528,g
34.6114,1.2021,1.5901,g
39.5437,-7.45,3.7748,g
35.455,13.845,87.9282,g
20.6678,-10.0029,1.0704,g
77.8674,13.3796,2.451,g
18.0929,-3.6485,6.1193,g
21.1531,15.4448,7.158,g
56.8782,-16.8457,8.474,g
29.0007,-14.3924,32.224,g
39.6409,18.8084,25.219,g
86.2434,19.3397,1.149,g
41.8804,7.061,6.862,g
16.5264,7.9088,37.168,g
78.8664,-18.0118,3.4423,g
12.6347,6.5793,73.055,g
24.5973,-1.2889,27.6555,g
100.226,-13.6411,4.4376,g
28.3107,-14.3171,4.714,g
56.8518,14.3358,7.6682,g
24.6754,9.2972,15.901,g
66.5198,-13.0401,3.481,g
16.5073,5.14,0.444,g
30.4807,-5.9511,7.2421,g
28.8686,8.7948,26.025,g
30.3063,-7.3102,66.01,g
81.6199,8.1845,1.821,g
12.7148,-11.411,11.412,g
105.463,-13.7989,58.1218,g
36.497,-10.0773,5.526,g
64.3343,-10.0344,4.3085,g
29.4437,9.2319,20.244,g
67.5796,-17.3229,2.7859,g
96.3203,10.7497,84.7342,g
12.9833,-6.4156,23.45,g
105.305,21.6329,4.985,g
33.4997,14.4993,24.9095,g
34.7947,-9.1347,5.3643,g
19.1015,4.0668,23.3325,g
20.0049,7.1382,18.6497,g
79.713,-24.5905,5.3899,g
40.8648,11.8761,0.785,g
24.2215,-10.57,0.075,g
26.5857,-6.3431,13.873,g
36.185,-15.3647,28.551,g
93.3775,15.5624,4.669,g
23.9025,-17.7075,14.9967,g
19.9716,10.9488,12.992,g
23.807,-7.645,10.378,g
37.7449,-16.7664,18.879,g
83.7923,-10.9351,1.061,g
88.5788,-21.8818,4.6221,g
34.6908,-7.7418,10.612,g
56.5232,-5.6678,17.637,g
58.5931,-7.8945,0.6526,g
48.2055,-13.2184,4.199,g
20.8102,4.952,5.8095,g
43.0535,5.2134,5.984,g
18.3943,-4.2092,26.545,g
104.297,-17.2276,0.0253,g
22.793,11.8048,9.132,g
84.597,-11.3623,1.49,g
99.0964,29.265,0.983,g
17.5921,4.0467,9.4508,g
35.8038,12.8724,29.837,g
85.5642,30.7099,0.4362,g
27.2926,5.466,3.366,g
54.8398,10.1862,0.7037,g
20.2048,-5.547,6.745,g
69.6868,25.3644,5.4304,g
53.8114,17.8452,0.035,g
42.0033,4.4854,0.933,g
34.6692,6.3697,8.705,g
39.1912,12.9417,2.992,g
35.9532,29.4537,31.2271,g
49.5412,-13.4591,0.699,g
50.1058,11.8378,4.0106,g
30.5237,-12.0675,55.3074,g
24.0336,15.935,47.963,g
29.0234,-11.5072,46.187,g
58.649,-5.2842,5.308,g
59.42,8.2191,9.183,g
24.9267,-5.3013,35.902,g
49.3531,-11.6485,22.18,g
28.6277,7.502,76.584,g
25.3811,8.6056,37.555,g
49.6847,10.4147,1.3506,g
20.4525,-5.7228,9.1256,g
93.6713,8.6847,2.0651,g
40.0986,9.7016,0.805,g
90.5525,-10.4312,4.077,g
78.8829,-14.5304,3.939,g
17.6485,-4.3932,23.7151,g
26.3839,3.9865,18.9656,g
87.3349,24.1298,0.7025,g
22.3154,-10.5941,20.212,g
78.1631,-27.3007,7.741,g
25.5407,-14.2865,25.6547,g
19.9277,-4.9894,7.035,g
45.0704,-5.6833,7.7364,g
23.9972,-15.1791,17.7641,g
48.3309,-12.4038,12.5792,g
17.5048,5.654,5.9071,g
26.1461,7.5687,11.047,g
18.6352,-5.3007,62.6769,g
22.3966,10.5538,18.996,g
19.9107,1.4623,8.044,g
19.5513,-9.3105,9.757,g
31.7928,-9.7153,2.765,g
68.6236,20.7744,3.3842,g
27.8207,11.7531,22.8802,g
75.4579,-15.5098,3.952,g
30.1196,15.6655,51.11,g
25.4933,-8.7705,43.687,g
27.5027,-12.6581,21.937,g
20.6376,-5.9033,46.992,g
28.4509,3.7167,9.2887,g
61.4065,13.3581,8.6684,g
57.8134,-13.12,0.211,g
35.927,-11.137,5.938,g
24.8548,6.965,27.748,g
13.8125,11.6238,49.1374,g
84.0883,21.6472,5.4781,g
56.8378,9.0352,3.022,g
38.5196,7.071,15.629,g
39.5388,2.8756,15.032,g
22.3702,6.7847,31.77,g
79.1886,15.2506,2.6,g
23.9864,8.1634,0.792,g
31.961,9.4766,5.658,g
58.6548,-12.2491,1.0525,g
75.6488,14.0923,5.0598,g
34.9637,10.7789,8.146,g
50.3586,7.824,2.068,g
29.4841,-5.4809,17.995,g
69.446,-6.8479,0.2501,g
85.3814,-15.0238,1.869,g
28.7802,-10.5433,21.3396,g
23.0489,-11.2491,70.3994,g
23.3895,-7.6769,12.6605,g
40.3867,-3.7576,5.954,g
21.3128,9.5627,7.096,g
30.1563,4.3853,18.682,g
20.4916,-7.7435,23.468,g
19.2566,11.7476,39.924,g
29.8259,-11.8288,14.0382,g
59.3429,-16.8899,3.982,g
23.8603,12.4322,0.557,g
106.554,24.3952,7.116,g
67.4796,-5.279,2.6617,g
17.1847,-3.5357,54.1674,g
87.024,-19.7587,0.279,g
49.3308,-18.1024,1.5672,g
13.2771,-11.8731,41.248,g
27.2296,10.4868,2.0627,g
55.9064,-15.3156,1.324,g
26.8792,-6.6477,14.7135,g
27.2244,6.1777,1.6146,g
67.9099,-8.4667,3.44,g
31.7461,-11.4974,18.1579,g
33.1065,-6.1835,4.0681,g
89.3435,15.7485,1.3127,g
26.8447,4.7721,8.827,g
39.8486,-5.9798,2.2185,g
55.4763,24.6334,3.086,g
51.094,-15.4451,0.746,g
114.722,-43.16,2.9341,g
32.9345,6.8767,9.6233,g
32.4251,4.2002,6.6791,g
62.5191,-17.5968,6.7787,g
15.9514,9.0151,84.0046,g
30.7493,-4.076,2.817,g
29.8905,-21.0287,45.781,g
27.5202,12.4413,14.777,g
19.6355,9.9707,6.3074,g
26.0078,3.1342,22.151,g
82.7882,13.7145,1.5868,g
81.7837,-11.9116,0.447,g
37.3655,-16.2018,61.033,g
39.2121,-9.4058,0.0872,g
64.0879,-12.0952,0.27,g
21.5452,-9.7975,21.2129,g
30.3088,-22.9576,34.5241,g
97.7697,-34.8084,2.596,g
43.1417,16.8777,82.278,g
16.8342,5.0761,26.726,g
36.1792,9.8583,18.8627,g
39.5009,-15.3421,2.265,g
12.9683,-9.6018,38.1314,g
53.3101,5.2374,85.0171,g
119.161,-20.7646,3.634,g
35.7062,7.0429,1.2543,g
59.7264,-18.9417,28.28,g
96.6464,-10.0671,45.43,g
18.2796,4.6502,0.0621,g
55.0304,-16.1175,8.2667,g
18.4188,4.9907,4.5866,g
39.7087,2.4849,39.1323,g
20.7722,-6.72,5.709,g
22.3887,-7.151,52.3737,g
46.3534,11.0067,18.661,g
21.2481,-11.4876,32.321,g
27.4821,3.785,23.478,g
64.581,-13.71,2.8079,g
31.2072,13.7615,5.8754,g
70.5593,-9.7931,15.4093,g
31.685,13.2116,2.198,g
82.5295,-14.2973,2.176,g
57.1241,-16.8088,30.645,g
26.4869,8.9741,40.5639,g
47.371,5.8394,3.4872,g
72.6459,13.6109,5.284,g
80.934,-13.5462,2.2905,g
27.7187,-5.1123,17.488,g
12.867,6.7735,42.694,g
88.9912,19.2461,1.121,g
38.5054,-8.6808,18.3976,g
17.2132,5.4112,36.0888,g
32.9581,-11.5603,30.831,g
13.2632,-11.8587,71.878,g
20.8279,-6.0379,49.935,g
20.6072,-7.2491,55.9097,g
51.2156,14.3092,12.3212,g
49.4109,-9.1185,16.5835,g
44.9886,15.22,6.065,g
21.3368,8.6243,29.1506,g
26.3059,-11.2768,51.496,g
13.2085,11.3782,56.222,g
55.3893,15.7701,1.5204,g
40.9211,7.5323,5.717,g
80.4507,-22.1816,0.29,g
26.691,-8.4267,0.533,g
37.3397,9.0852,3.892,g
17.9821,-5.202,23.651,g
12.5969,9.6302,62.6968,g
79.2206,-18.1485,8.264,g
38.5256,14.8145,31.9183,g
59.3081,3.4649,3.037,g
29.018,6.0372,9.1884,g
17.725,3.8834,33.97,g
93.0262,-22.286,0.2526,g
29.972,-12.8969,11.911,g
26.9139,4.6107,86.0321,g
63.4169,-10.4784,7.695,g
56.6734,-14.7633,7.2332,g
112.704,40.15,6.2016,g
72.3238,19.4583,10.7066,g
25.9112,10.8559,9.985,g
59.817,12.1712,5.235,g
56.8047,-13.4158,0.3475,g
16.5149,-2.4139,48.896,g
21.3467,10.7424,51.857,g
22.6779,6.6627,0.279,g
31.9774,-10.7704,6.46,g
47.985,12.3187,5.3027,g
52.4604,5.4112,8.145,g
12.42,8.1383,42.4922,g
60.0859,-13.9454,51.2616,g
22.985,15.4976,9.987,g
28.7248,10.4323,3.5355,g
24.0471,-9.3572,31.0402,g
19.0154,8.0364,58.903,g
18.1463,4.1722,86.0119,g
47.8275,-7.859,4.798,g
87.0224,22.0351,5.4913,g
33.8898,7.6886,6.891,g
105.335,-17.6755,1.8752,g
16.6413,-7.6557,20.0897,g
60.4957,14.4117,15.639,g
22.4777,-13.3044,11.1527,g
25.3361,-10.9533,56.2,g
18.9001,-5.9985,42.667,g
44.4369,-8.0365,15.298,g
20.2891,-8.4202,2.323,g
47.6,8.2134,2.608,g
76.5193,21.8943,7.611,g
47.7336,10.4092,1.3785,g
117.408,1.9932,5.0911,g
98.8696,23.6327,0.812,g
27.4519,-6.1458,31.645,g
17.2356,7.5309,29.0239,g
73.882,6.9457,1.6503,g
103.58,23.3142,3.804,g
50.1329,10.372,2.0888,g
30.244,-4.8562,28.51,g
76.5111,-11.2268,7.478,g
80.8223,-15.6433,1.29,g
69.0711,-12.5814,5.7152,g
43.5404,11.2663,9.6758,g
36.852,6.2066,8.877,g
19.2159,4.2851,20.77,g
13.1797,11.8602,25.297,g
38.3982,-9.374,6.941,g
123.362,83.6686,38.181,g
22.4885,11.6542,6.62,g
63.6598,-20.3906,14.918,g
87.0114,-20.4095,1.776,g
12.6715,9.8003,8.7191,g
77.8986,-25.3139,2.701,g
70.3815,9.9238,5.247,g
92.8988,-14.8294,3.3724,g
81.1205,-8.6438,2.296,g
27.6649,12.9188,3.5068,g
12.3934,0,50.0643,g
12.9024,5.3656,59.898,g
24.7413,7.0254,78.901,g
22.4374,-12.0088,52.255,g
23.0655,-11.1258,0.922,g
25.5805,-14.7949,1.8043,g
17.3057,6.4644,7.894,g
102.807,14.9267,6.4229,g
66.1975,19.3646,7.5637,g
17.8663,3.5509,23.3338,g
86.0845,-18.3789,1.312,g
26.8132,17.1262,33.5185,g
39.1753,-12.4074,12.887,g
29.9045,7.155,2.9967,g
72.0033,-31.5078,0.346,g
22.2019,6.728,20.202,g
75.6786,-26.2573,0.455,g
62.1358,12.2056,1.797,g
43.8606,6.467,8.9201,g
90.3407,-22.523,4.7264,g
72.969,-10.2088,4.087,g
12.9327,-6.7747,73.437,g
23.8423,6.4597,31.192,g
105.339,-7.4399,5.388,g
71.828,-22.1722,5.3892,g
20.5596,4.4688,82.4568,g
84.6878,13.1956,2.877,g
41.7005,12.7169,22.7226,g
39.305,-14.0151,0.8225,g
85.6095,-19.3002,6.809,g
24.3893,7.0536,35.974,g
61.9829,-14.6966,2.076,g
18.2881,-3.9326,48.0394,g
22.999,5.6413,11.3007,g
53.0029,8.6813,0.107,g
33.8598,-14.6213,8.9398,g
71.9537,-25.5727,5.185,g
93.3058,-31.0384,1.7696,g
27.0285,-7.3012,8.3477,g
26.5021,-7.5553,32.9272,g
19.9908,-13.944,75.1784,g
50.0599,-19.394,1.8497,g
19.7692,11.4315,83.8778,g
55.5756,18.3279,2.858,g
27.1139,16.229,47.397,g
80.171,17.0847,1.0298,g
63.5206,15.9506,6.168,g
93.3768,-27.8046,1.734,g
20.5128,-3.7516,21.6049,g
47.4331,-3.5878,18.4433,g
76.1909,-19.0207,1.64,g
22.3636,-8.5049,5.6931,g
88.0016,-26.5495,26.8401,g
38.6741,-11.0834,3.4588,g
87.1984,8.7419,0.883,g
118.747,9.1215,3.2776,g
35.5154,-20.5402,26.577,g
30.1227,11.1356,11.519,g
41.4986,17.5422,11.817,g
69.8139,15.612,9.604,g
24.5528,-10.3742,37.199,g
77.2484,-8.2635,5.7357,g
51.6966,-8.1007,11.3396,g
38.5309,-12.4856,23.4357,g
61.0835,-12.4707,12.079,g
65.9396,8.4624,2.404,g
91.3563,12.0108,0.9563,g
25.9323,-13.9478,50.082,g
20.5664,9.3091,9.632,g
53.7088,-12.9033,11.677,g
47.9143,15.3573,8.8996,g
22.1773,8.3117,20.288,g
31.9741,7.6096,7.192,g
92.6284,-13.1964,6.878,g
55.7065,-17.1832,5.801,g
29.0976,11.7229,36.077,g
19.8177,-10.0654,4.498,g
30.8293,17.7868,16.393,g
20.5544,9.8703,59.294,g
26.5702,9.6575,45.9686,g
24.5047,9.599,14.3432,g
15.3363,-7.3405,69.2522,g
19.5635,7.2756,15,g
26.4549,-9.3658,25.187,g
26.4671,13.9648,73.0349,g
53.746,12.201,36.8773,g
96.995,-20.9138,0.9411,g
80.5169,-8.0222,7.053,g
23.5281,-5.9169,24.368,g
41.9782,19.0259,20.5966,g
94.6741,19.1019,1.437,g
29.3161,-3.7394,5.8241,g
20.3075,8.0283,13.93,g
78.6046,9.9812,1.56,g
77.537,-10.8984,0.9581,g
18.0424,-5.2541,5.4707,g
30.0087,-5.721,6.388,g
74.7241,-9.0161,4.5284,g
30.7144,-7.9586,25.431,g
77.4047,10.5048,4.6324,g
32.2784,18.9144,0.428,g
25.3347,7.9494,41.911,g
17.7349,-4.4413,88.7458,g
24.8648,10.9938,21.252,g
23.6235,5.5092,12.4528,g
79.6249,26.9459,7.07,g
25.9384,12.5522,26.632,g
85.3384,9.2347,4.915,g
30.336,-10.0886,27.3402,g
18.3173,12.0956,26.241,g
96.5421,23.4068,14.594,g
22.35,-7.2555,15.335,g
39.4235,15.7066,8.6997,g
27.0374,14.8875,10.628,g
29.6486,-10.7379,59.7912,g
96.7193,12.2979,2.0169,g
103.371,13.7504,6.884,g
36.6913,18.7668,69.125,g
52.7202,-6.6464,11.7646,g
63.3917,21.1001,11.228,g
19.967,5.0347,12.325,g
39.933,-13.2544,2.5722,g
26.6705,8.1137,14.5024,g
22.7935,6.856,67.106,g
24.9808,8.0873,36.639,g
12.7274,11.2012,5.9251,g
32.7059,15.3472,40.3711,g
51.0625,15.7351,4.629,g
138.252,-14.7528,45.867,g
81.3031,20.7308,1.121,g
35.4147,9.5446,10.524,g
28.2507,9.1621,1.282,g
24.6381,-5.9333,76.4614,g
21.8358,15.7203,53.28,g
25.4223,0,26.188,g
24.1401,-12.8517,11.711,g
24.4071,4.8608,15.6776,g
25.5169,5.747,11.804,g
29.9384,-17.1316,22.871,g
72.8104,-5.9832,0.644,g
37.1223,4.3534,3.823,g
111.055,10.5501,0.261,g
105.125,-15.5054,8.648,g
21.5261,-9.1012,16.6298,g
85.475,19.6189,7.1658,g
16.3377,-6.5363,44.277,g
68.2986,-19.5088,3.5619,g
89.3625,-25.5998,5.2442,g
52.5569,5.2874,2.29,g
40.2456,-11.7916,1.706,g
72.7908,15.0871,4.2311,g
38.9577,-10.2218,0.3159,g
64.3268,-8.1504,0.216,g
57.4269,14.5873,9.716,g
21.0639,6.1427,50.0938,g
12.632,10.7693,82.6681,g
84.7379,18.9077,6.3777,g
21.308,4.747,7.3869,g
18.2541,2.2184,57.6026,g
86.9843,-9.0031,5.4597,g
23.9923,-13.09,44.853,g
45.0083,17.2228,1.511,g
38.5817,12.3099,11.932,g
41.4173,7.9122,3.9349,g
20.8484,-9.4669,68.6674,g
78.2012,11.5892,2.603,g
74.7135,-23.275,8.5098,g
67.8904,31.1822,18.4779,g
34.9008,10.0725,3.8104,g
72.0234,-8.2389,1.133,g
35.0679,-6.3181,5.9483,g
91.892,10.4823,4.901,g
19.4043,10.7514,15.292,g
19.2995,7.2858,37.2878,g
24.2018,-7.1364,3.098,g
88.933,26.3581,2.042,g
18.8251,-4.8367,6.221,g
21.0232,4.5259,79.8933,g
113.486,-16.8485,1.2941,g
69.8372,-15.5254,0.001,g
76.6071,-25.9534,3.7384,g
74.1398,-11.5187,0.7406,g
40.6449,9.952,5.7872,g
35.6382,9.2033,14.224,g
31.4896,-14.0115,73.7915,g
18.1344,8.1317,39.134,g
19.3043,-15.1188,63.709,g
20.5388,-5.8939,0.0276,g
42.7816,5.703,12.88,g
18.5274,-3.9048,89.8113,g
29.7423,-14.4703,32.6827,g
60.4811,15.6241,1.1058,g
18.5533,-2.3056,76.6555,g
72.9139,-15.4347,5.7258,g
71.8015,-16.7168,2.12,g
20.9636,-6.071,57.837,g
36.5105,7.5573,25.1167,g
36.8698,8.1883,4.412,g
30.3325,18.4295,6.8354,g
24.5405,13.403,18.785,g
39.2703,10.4432,12.605,g
27.9778,8.4659,16.055,g
21.2653,6.3205,2.5515,g
19.1651,3.9516,10.83,g
33.8385,-14.1066,9.0883,g
28.7041,5.4141,33.5885,g
21.8457,-5.4957,56.5082,g
43.8485,9.3811,9.1753,g
88.5664,-28.6093,5.1478,g
31.011,0.0001,15.774,g
86.4077,5.8431,18.0251,g
82.3239,10.4831,5.5266,g
31.1839,15.0302,8.1352,g
31.4487,9.2871,21.501,g
24.3377,5.492,2.8878,g
36.1456,13.9788,6.6443,g
21.6479,6.4993,1.7721,g
23.8746,-8.8501,45.6526,g
19.1072,-6.6801,3.6579,g
87.5091,18.8937,10.732,g
58.2087,11.4194,2.861,g
104.156,-13.9686,0.8358,g
48.1086,-1.8495,4.7215,g
46.0164,-2.824,19.5224,g
34.6851,-10.0661,13.672,g
20.4405,-5.7382,3.57,g
18.2664,10.5536,14.708,g
53.1485,-12.267,39.6204,g
74.2876,-11.0481,7.3272,g
94.1467,-20.1648,1.505,g
40.4385,19.5913,12.9888,g
20.5613,0.5588,59.2812,g
40.4373,7.7552,10.995,g
39.799,4.2377,2.609,g
49.0345,-5.9572,5.173,g
19.9964,-3.2342,3.6905,g
73.0376,11.8337,2.13,g
24.9766,14.3234,2.298,g
24.3642,7.9173,10.8031,g
26.6593,1.5741,3.0264,g
34.1859,-6.5031,8.894,g
19.0891,-7.1731,22.732,g
30.1667,4.6252,1.6861,g
86.3828,-29.3995,2.5861,g
61.8847,23.8603,0.0235,g
90.3223,16.4178,3.7332,g
56.2513,-17.1503,9.9628,g
25.6419,4.0818,25.123,g
18.1548,5.7736,89.6759,g
23.4322,4.7633,35.1784,g
102.179,11.06,3.2562,g
32.087,-14.094,0.2595,g
23.4123,-13.7075,39.4624,g
23.145,3.7516,66.6152,g
18.1043,-7.1514,42.881,g
32.3086,-15.1043,36.13,g
18.1313,-2.9614,33.8342,g
92.9002,-28.4436,1.324,g
18.183,-5.1884,26.4593,g
26.6048,-11.3493,11.4622,g
19.2454,-10.3992,15.623,g
43.9609,-4.0381,14.238,g
94.4748,10.8375,3.4604,g
78.6617,31.6355,5.902,g
12.6909,10.1004,56.8101,g
35.5185,-14.5132,0.6684,g
23.8241,-10.7838,0.572,g
28.3882,-9.0928,19.803,g
34.2078,-6.9135,6.6964,g
41.984,-8.5718,7.9241,g
27.7854,2.49,16.456,g
49.165,23.1442,4.8828,g
18.5361,4.5066,0.244,g
13.109,-10.4481,32.0404,g
22.829,-9.4986,17.4089,g
12.4914,10.7016,33.158,g
45.9781,-18.7149,3.1102,g
38.8885,7.7041,10.1466,g
109.32,35.7266,1.102,g
67.8372,17.3767,5.0087,g
21.6674,-6.4934,4.344,g
17.1793,4.7331,73.221,g
47.7165,14.0365,0.0597,g
12.9842,10.9724,45.726,g
32.2468,7.2235,16.2095,g
65.6681,-31.6672,9.9265,g
37.5499,-17.8173,26.688,g
80.393,-14.4227,0.3113,g
23.7592,13.9072,9.3392,g
141.484,-25.242,7.2801,g
106.821,8.1705,1.9326,g
29.4748,11.1788,10.721,g
35.807,11.4032,8.37,g
21.4944,-8.5553,14.8311,g
12.7643,-0.5371,58.644,g
34.8629,-9.652,14.161,g
82.8129,14.6997,2.569,g
68.2371,10.2918,4.6306,g
24.3752,-8.0053,38.542,g
20.9434,-8.4022,23.4769,g
21.181,8.5996,9.109,g
42.1574,15.4835,3.9947,g
18.9358,9.5202,78.822,g
20.4253,6.8393,71.07,g
22.1211,10.7684,13.9345,g
30.5904,10.7776,15.8836,g
63.3996,-9.0404,2.0648,g
20.6238,6.5586,4.327,g
39.4843,-7.6646,1.4023,g
57.0377,-8.7296,2.359,g
64.355,-10.7936,6.0676,g
23.8349,7.1626,69.237,g
23.238,6.1321,11.409,g
32.748,3.3865,8.4594,g
22.1643,5.5689,21.283,g
42.9943,-11.3654,4.988,g
33.6832,-5.6248,1.573,g
45.0286,13.0118,11.8623,g
26.8476,6.7528,1.445,g
75.5326,21.1596,2.405,g
53.5736,14.9922,7.596,g
53.8971,18.8025,2.001,g
65.7719,8.0582,0.555,g
38.8511,4.9562,2.089,g
54.6986,19.8388,23.358,g
77.2949,13.3581,7.626,g
51.2164,-14.1963,2.325,g
23.9122,8.2438,10.4948,g
66.9995,10.8849,3.1014,g
43.8482,5.569,3.636,g
32.7251,14.3703,30.129,g
12.9954,9.7372,29.77,g
12.8462,-11.115,60.268,g
119.515,-15.3093,1.6234,g
41.7878,3.4301,7.959,g
44.3569,-5.3309,26.077,g
21.5431,-13.45,45.808,g
94.9244,-30.1159,1.23,g
26.7045,5.7653,7.055,g
97.7331,22.798,0.908,g
35.8288,8.4391,17.2831,g
111.015,24.3567,2.6075,g
12.918,-11.6677,62.4135,g
53.9567,-10.9111,0.2989,g
29.3304,-3.3089,19.395,g
107.969,-18.566,69.079,g
53.1026,-11.1149,6.083,g
73.3751,-14.5056,11.261,g
26.0266,8.3575,48.8519,g
43.3462,-11.9384,2.039,g
102.932,7.7583,3.194,g
49.2474,4.9216,8.3432,g
31.5283,13.2218,50.0234,g
36.5852,-8.9989,10.337,g
104.154,14.8855,17.622,g
22.3664,8.7397,30.245,g
72.0438,-14.2565,8.348,g
54.6633,11.4679,1.7,g
52.6766,-6.3226,2.992,g
27.4773,-18.545,17.8597,g
27.3537,-9.784,1.824,g
16.8273,-6.662,49.2708,g
36.7954,-9.7899,6.47,g
19.5992,3.7667,46.534,g
20.4837,-7.6208,45.65,g
21.7992,-8.2258,17.1558,g
31.8418,14.404,7.063,g
31.9795,-6.4333,13.4176,g
28.2001,-9.0936,3.964,g
62.4538,-17.4804,0.139,g
37.8758,-4.066,8.426,g
87.5146,-17.9863,12.3675,g
24.9086,-8.6055,37.114,g
107.484,-7.7712,1.759,g
41.1346,-10.2537,21.5,g
39.2142,-15.6332,2.53,g
25.1694,9.6603,21.27,g
30.3572,14.0697,5.4315,g
88.2815,14.9076,0.618,g
22.248,9.3962,0.0865,g
32.1942,-9.6865,19.6058,g
25.4364,16.7978,7.2313,g
84.0324,13.1296,1.839,g
64.775,-10.169,0.656,g
17.2438,-5.8436,18.272,g
32.5517,-10.8125,15.486,g
22.0999,4.2833,17.6539,g
27.0762,-8.3732,10.25,g
49.7582,16.1473,7.6551,g
31.6768,10.6832,0.1453,g
108.424,-85.69,28.311,g
62.0676,13.3678,0.026,g
67.5331,-26.193,9.4092,g
25.9652,-16.3719,38.236,g
28.2476,14.4123,9.5917,g
28.7776,-10.0492,30.035,g
65.9154,-19.6683,3.5743,g
68.9717,-11.3402,6.3019,g
65.7726,-11.9568,3.8848,g
17.5606,-3.7475,16.7345,g
19.295,-1.7639,69.122,g
36.5196,24.3361,28.845,g
28.8411,12.5005,15.814,g
27.0596,13.2184,37.992,g
23.5264,-9.7726,11.2824,g
31.5911,-5.8815,27.1412,g
25.591,-9.7021,82.0874,g
33.922,8.6852,8.826,g
21.0636,-10.6178,11.615,g
134.005,13.4662,8.5734,g
13.4157,-11.5998,73.2939,g
25.5266,-2.0969,5.2328,g
56.8471,-10.2485,22.2377,g
57.5381,-18.6801,15.563,g
84.44,7.6456,1.17,g
24.0683,14.65,54.485,g
22.1532,-7.7737,7.5449,g
15.5259,-9.1742,11.0853,g
58.5298,9.0064,7.0009,g
29.0494,-7.9116,9.703,g
31.9613,-9.6547,20.144,g
53.6356,-11.4993,5.4268,g
94.5686,5.0962,3.863,g
40.3332,4.996,5.2049,g
13.7784,11.659,42.5529,g
124.496,-22.6109,88.582,g
97.815,12.7832,10.9562,g
51.6337,5.9161,13.666,g
40.905,-7.4423,18.15,g
