@relation magic

@attribute FWidth numeric
@attribute FSize numeric
@attribute FConc numeric
@attribute FM3Long numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
19.073,2.5735,0.5501,16.7017,76.2728,g
12.5574,2.3738,0.4989,-8.3848,15.001,g
35.1622,2.7716,0.203,33.1106,9.6533,g
9.9073,2.281,0.6544,-16.3871,26.5117,g
15.5351,2.6449,0.3647,-31.7591,0.2947,g
18.336,3.0356,0.2616,20.9361,10.124,g
13.8504,2.9085,0.2864,59.1168,5.9543,g
7.3589,2.2393,0.8127,6.9754,56.6874,g
12.1254,2.4099,0.4163,-19.1434,64.547,g
22.6018,3.3811,0.1738,51.6405,3.429,g
20.2238,3.256,0.2213,48.3009,0.8763,g
11.3084,2.3683,0.5996,-6.9815,40.206,g
12.5932,2.3838,0.4132,12.8007,31.192,g
12.4404,2.6585,0.3425,32.9627,3.4872,g
25.1337,3.0052,0.2184,29.5049,8.877,g
21.3005,3.1342,0.2988,18.5775,25.431,g
7.1236,2.0354,0.7005,9.2732,8.9281,g
34.8636,4.1058,0.1027,86.6054,2.0651,g
17.9992,2.5321,0.3906,24.2938,4.3297,g
14.0079,2.3375,0.5471,-17.8268,25.6547,g
16.4894,2.7505,0.3268,27.5567,35.8363,g
6.9354,2.1351,0.7692,14.1848,9.7876,g
18.957,2.7396,0.3679,15.6861,62.0277,g
13.518,2.3294,0.4778,15.0383,44.127,g
31.4427,3.861,0.1621,60.4412,0.7859,g
25.1592,3.4009,0.1538,92.2918,2.9063,g
18.205,2.7011,0.3741,22.8522,26.735,g
29.0411,3.4757,0.2371,61.4417,2.8019,g
12.1898,2.5647,0.4033,22.2069,65.584,g
25.0561,2.8503,0.2781,-7.8397,32.497,g
8.4573,2.3802,0.3792,26.9926,0.7494,g
20.5513,3.1133,0.2519,-11.6282,5.5697,g
18.1024,3.0137,0.2723,25.3594,11.117,g
17.0415,3.2002,0.2151,44.1026,0.7289,g
23.8362,3.1787,0.2001,42.3559,13.6968,g
15.6787,2.7135,0.352,25.5152,5.1857,g
16.2755,2.9069,0.3581,10.1223,64.1446,g
9.1894,2.3096,0.6176,10.6663,21.937,g
12.5796,2.4289,0.6108,12.0049,26.508,g
14.045,2.3493,0.5011,14.1096,2.0464,g
26.2015,3.4777,0.1644,45.0066,3.804,g
37.9047,3.3754,0.1706,72.3117,3.586,g
17.4315,2.632,0.3944,-2.3838,37.114,g
30.0263,3.2404,0.4179,-37.2187,3.1267,g
13.2352,2.6613,0.362,28.7752,4.565,g
7.2112,2.1775,0.7442,11.0894,34.3656,g
9.5752,2.3802,0.6375,14.7369,63.8383,g
15.8391,2.7585,0.3784,23.4775,2.2764,g
17.0527,2.7316,0.4416,-16.3228,11.114,g
27.1661,3.3625,0.1801,65.9249,6.142,g
22.1934,3.0607,0.2165,64.2621,6.105,g
36.4316,3.8046,0.1576,50.3747,1.5254,g
29.8364,3.3093,0.1673,22.922,1.6058,g
35.0272,3.6171,0.1519,64.1156,18.4316,g
11.558,2.4048,0.4094,16.317,9.2572,g
11.9473,2.4464,0.5259,13.8411,63.3878,g
16.776,3.0917,0.3401,42.3584,5.3512,g
33.9891,3.3646,0.1352,52.1944,5.667,g
19.7212,3.3456,0.2477,78.0387,5.5266,g
0,2.3149,0.7312,-12.9376,0,g
7.2752,2.1658,0.7782,-10.9746,23.6345,g
22.3162,2.938,0.2445,29.5543,30.919,g
13.4598,2.9467,0.3663,-18.4191,5.201,g
17.5709,2.7889,0.2715,-48.0945,30.2907,g
13.8768,2.4886,0.3279,32.073,25.98,g
32.0477,3.6917,0.1548,63.2748,3.608,g
15.7024,2.4749,0.5528,13.8633,13.3733,g
25.1393,2.9798,0.2588,-11.1756,11.808,g
12.8883,2.3865,0.4723,-9.4132,14.549,g
25.464,3.5496,0.1876,58.431,3.4608,g
21.6524,2.9474,0.2517,20.436,5.49,g
25.0511,3.0028,0.1908,59.8709,0.745,g
10.5758,2.485,0.5696,-14.2692,84.1039,g
18.4378,3.2647,0.1859,50.3889,2.2166,g
21.1101,3.2783,0.1644,45.0604,3.819,g
21.4332,3.1074,0.2351,-23.6248,6.616,g
16.8242,2.9413,0.4213,71.255,8.2426,g
24.3416,3.3921,0.2056,98.1002,3.648,g
10.3202,2.1492,0.5248,4.1479,18.121,g
23.4979,3.5105,0.2473,43.3518,0.26,g
21.2982,2.8466,0.2206,-5.6345,8.758,g
21.4481,2.6924,0.2782,50.6903,8.129,g
34.86,3.8463,0.1375,50.749,3.635,g
21.5054,3.1633,0.2211,38.2574,8.1336,g
17.2842,2.7451,0.2608,8.7,0.4229,g
14.1638,2.3655,0.4138,-21.1343,8.894,g
28.8639,3.3406,0.2643,36.3416,6.479,g
16.125,2.7593,0.2889,-26.5504,54.262,g
36.2252,3.9645,0.1203,80.8385,3.994,g
20.5808,2.8733,0.3963,-22.4761,19.6425,g
18.3318,3.1534,0.2705,45.9467,3.628,g
57.9549,4.2878,0.0685,78.9675,1.9326,g
7.1978,2.1089,0.7549,-11.5931,7.1029,g
15.3817,2.5786,0.4011,20.0251,4.107,g
28.2261,3.2214,0.2823,-69.33,0.5537,g
11.4502,2.4346,0.4559,-21.8955,3.7316,g
16.4183,2.5866,0.4637,35.3644,3.3842,g
13.2839,2.7832,0.3855,14.7251,2.397,g
15.1329,2.772,0.3669,13.2609,4.916,g
24.4927,3.3175,0.2291,66.2589,0.2485,g
18.8554,2.76,0.3162,-20.7419,0.5636,g
11.0301,2.0846,0.7407,-6.9409,54.137,g
11.3487,2.3355,0.5035,12.3089,34.9219,g
12.8986,2.1987,0.557,9.3203,52.36,g
12.704,2.2253,0.5298,-13.3648,0.0648,g
16.7651,2.7882,0.2801,-23.715,6.5895,g
11.0212,2.5198,0.6284,9.6349,5.8091,g
15.5145,2.3802,0.4125,-9.0805,19.1216,g
19.1664,2.9227,0.2939,-75.4066,2.0319,g
23.6375,3.1575,0.263,39.3201,1.0271,g
22.3512,2.7114,0.3032,-13.7053,46.586,g
10.0126,2.2989,0.603,17.9618,0.788,g
19.9785,3.0523,0.2145,16.9221,0.898,g
25.1281,3.2926,0.1575,48.5133,54.6896,g
16.3505,2.586,0.3839,17.7941,9.1817,g
10.4929,2.2742,0.6011,11.6185,43.7863,g
13.261,2.317,0.5012,16.7646,43.4134,g
15.493,2.4878,0.3935,-22.9316,4.6888,g
11.2825,3.0071,0.3119,-48.92,2.5099,g
11.802,2.4502,0.3936,72.4678,5.475,g
10.6335,2.281,0.5812,18.4466,22.674,g
20.1826,2.9322,0.2583,26.8063,6.81,g
38.7353,3.7623,0.1796,61.5963,1.141,g
12.6227,2.4735,0.4639,-3.9319,31.933,g
20.09,2.8837,0.2405,-19.2992,1.6435,g
19.7935,2.5569,0.4161,-15.6275,0.2694,g
20.7603,3.1159,0.2098,32.2989,12.885,g
13.455,2.6217,0.4922,43.2372,19.672,g
11.2092,2.2109,0.7385,7.502,68.723,g
21.7304,2.8606,0.2564,-33.1692,5.164,g
19.4776,2.7821,0.2857,20.2131,6.5,g
13.8378,2.3793,0.5678,15.6088,5.534,g
23.2976,3.2848,0.1889,53.4382,3.3089,g
9.9059,2.4807,0.4231,-17.9119,7.055,g
26.6033,2.9186,0.2087,101.203,17.8697,g
24.2545,2.8388,0.2261,-33.3052,30.43,g
15.7621,2.6217,0.4851,20.4585,25.715,g
10.3838,2.2122,0.5583,-7.3836,32.3548,g
9.6675,2.3589,0.547,21.343,44.0434,g
10.8032,2.224,0.7761,1.8356,54.0277,g
15.2144,2.4669,0.4573,-10.302,16.395,g
18.3794,2.8987,0.2197,63.4413,7.3061,g
16.2809,3.0941,0.2705,32.2463,5.59,g
17.3634,2.6817,0.4475,9.6528,64.999,g
22.8833,3.2174,0.1261,53.2844,9.2116,g
14.5245,2.5533,0.4028,16.0185,13.207,g
22.6803,2.9031,0.2562,-14.9016,27.191,g
16.2597,2.5605,0.3989,10.8968,3.665,g
21.7325,2.5179,0.5736,-35.8968,7.432,g
6.6133,2.1658,0.7304,14.1097,37.4338,g
11.7724,2.0473,0.7085,-8.1029,9.0054,g
12.1864,2.4306,0.5083,-8.6124,5.8095,g
9.439,2.3683,0.4839,35.4382,11.762,g
36.8892,2.772,0.2604,25.5609,16.194,g
25.725,3.5792,0.1692,57.7602,7.5688,g
8.9999,2.3243,0.6398,7.7059,74.3421,g
0,2.2393,0.6859,0,0.0002,g
15.8403,2.6994,0.4396,8.4771,1.682,g
18.1945,2.5459,0.4154,98.6042,5.704,g
17.6495,3.1767,0.251,46.9464,3.144,g
9.094,2.3811,0.5447,9.8261,18.1579,g
32.065,3.9639,0.1275,68.7195,0.6696,g
16.6147,2.8089,0.3509,85.7331,6.969,g
20.5626,3.032,0.3781,-55.2432,4.2206,g
17.6549,2.8879,0.2485,35.6056,2.4723,g
7.3261,2.1319,0.7159,7.4288,18.286,g
22.6088,2.9533,0.3051,-19.0968,40.679,g
16.2483,2.7853,0.3738,46.0921,7.6056,g
16.9197,2.273,0.4747,18.4987,29.742,g
13.1109,2.48,0.4702,18.571,48.8519,g
22.3774,2.7723,0.3226,-25.7678,80.8951,g
10.8976,2.3608,0.7669,4.4178,13.038,g
7.4352,2.1945,0.7987,-4.5237,60.197,g
15.3539,2.6604,0.3213,19.2773,2.124,g
19.6944,3.0073,0.2625,22.6513,6.5171,g
14.6041,2.5119,0.4492,-10.6287,22.4899,g
12.2794,2.5132,0.5153,-7.4822,39.415,g
12.0621,2.6058,0.5601,9.3728,36.335,g
29.4298,3.529,0.1618,54.5215,11.0105,g
22.0828,3.1191,0.2258,48.0384,7.652,g
22.2694,2.8794,0.2693,35.7096,2.1067,g
6.8795,2.07,0.7319,13.4931,56.2975,g
7.1651,2.0588,0.6987,-8.4705,41.2181,g
9.6648,2.5832,0.4439,29.6199,0.077,g
16.4187,2.5484,0.396,20.7747,53.0609,g
19.9899,2.5635,0.3333,-14.8259,52.828,g
7.3063,2.2467,0.7082,6.8997,23.439,g
20.8924,2.9206,0.2905,-35.1911,8.3799,g
11.0268,2.1399,0.5362,18.8187,64.3873,g
9.9722,2.2041,0.6312,19.9955,7.597,g
10.7013,2.2601,0.6264,17.3129,2.0956,g
11.0356,2.2765,0.5926,18.9287,21.283,g
10.7571,2.1508,0.7703,3.2958,65.0289,g
29.3093,3.2351,0.2351,23.7164,13.672,g
12.2973,2.6435,0.4523,-41.2341,5.096,g
23.7679,3.5853,0.1517,61.9575,1.891,g
20.7604,2.9012,0.3704,-25.709,5.3899,g
9.8703,2.2504,0.5674,18.0928,49.932,g
20.7835,2.688,0.3221,-27.423,22.751,g
36.7234,3.8162,0.1539,58.8622,1.473,g
18.3822,2.5933,0.3673,37.3944,26.9644,g
21.1245,2.4778,0.3594,-24.0378,20.2701,g
12.5133,2.5231,0.4378,-8.9109,7.979,g
12.123,2.8149,0.4165,30.1455,1.1687,g
11.2418,2.1889,0.7443,-6.806,47.56,g
15.5684,2.4594,0.4861,15.5891,86.1482,g
13.8739,2.4713,0.4561,-19.9851,25.187,g
20.1946,2.6395,0.3394,-16.1377,26.0319,g
7.0807,2.0881,0.7592,12.8465,25.2239,g
12.329,2.6508,0.4022,15.1813,1.338,g
23.9383,2.8106,0.2753,-19.565,1.126,g
17.0523,2.8957,0.3039,19.4479,6.165,g
20.0339,3.2675,0.269,30.1101,3.1548,g
26.6785,3.0835,0.2434,13.0877,42.931,g
23.0908,3.3304,0.1888,28.5136,2.4208,g
26.678,3.3537,0.1754,81.6332,4.985,g
21.4937,2.8085,0.3124,23.3896,53.2731,g
18.3186,2.8754,0.2958,10.4355,8.741,g
20.156,3.0819,0.207,24.8633,14.283,g
7.1696,2.0881,0.702,-8.7773,49.935,g
19.2661,2.9754,0.3302,50.9935,10.652,g
9.8834,2.1987,0.5633,6.7234,67.2734,g
15.18,2.5422,0.4189,53.7051,3.4462,g
10.6969,2.1732,0.5503,-18.2807,1.9866,g
12.5776,2.5472,0.5617,10.3272,47.0022,g
17.1172,2.9474,0.2743,31.5061,1.9292,g
25.6208,2.9518,0.2939,51.4918,5.258,g
44.6224,3.5842,0.1469,45.6519,1.1528,g
6.3501,2.1351,0.7766,-17.361,39.389,g
11.9998,2.0588,0.69,-8.438,19.1153,g
26.6265,3.1958,0.1854,112.466,2.935,g
13.2977,2.4843,0.482,18.6423,31.8921,g
18.7702,3.073,0.2342,31.939,0.94,g
13.5366,2.3627,0.4946,-16.104,3.438,g
15.2788,2.6753,0.4794,-16.7925,16.4065,g
17.8222,3.1131,0.2736,28.2131,4.7954,g
9.2285,2.3738,0.4863,33.413,9.183,g
21.3868,2.8684,0.3304,28.9764,18.5652,g
20.3062,3.385,0.2769,70.6911,1.981,g
16.3956,2.7147,0.3259,-26.6872,0.0821,g
36.8456,4.0284,0.1114,74.3498,3.692,g
7.4328,2.2753,0.7958,3.3196,49.9518,g
16.8769,3.1204,0.1872,75.8274,1.579,g
17.6852,2.5988,0.3224,23.2333,50.74,g
20.0861,2.9757,0.3765,-40.0942,7.8318,g
10.8801,2.0952,0.7631,4.9914,22.795,g
18.2441,2.6632,0.3518,-17.2008,2.6291,g
9.5459,2.4526,0.4868,17.8354,4.6337,g
22.6279,3.2507,0.1757,57.1376,5.6357,g
15.8664,2.3464,0.6261,15.1078,31.7295,g
21.3824,3.0147,0.1808,-30.2898,1.103,g
10.2394,2.2856,0.6114,-15.8841,2.323,g
22.7669,2.6721,0.3511,49.9228,9.203,g
8.8242,2.3454,0.8668,6.0618,25.1526,g
45.5174,4.2157,0.0769,84.686,1.4735,g
30.9205,3.1611,0.3168,28.5525,4.648,g
10.5387,2.567,0.4797,92.1562,1.1708,g
18.4387,3.1173,0.2962,25.3813,1.048,g
17.4427,2.7352,0.3109,20.0774,1.3814,g
18.5732,3.0092,0.2614,52.0409,2.873,g
19.8846,2.5587,0.3425,-27.6233,33.6933,g
11.4525,2.3971,0.4529,39.3622,6.0457,g
16.2843,2.5605,0.4539,-15.9867,83.8081,g
16.093,2.5746,0.4394,15.2493,11.519,g
14.7835,2.7631,0.3934,66.5987,1.0325,g
12.833,2.5328,0.4692,16.1553,27.5018,g
18.5233,3.0099,0.2405,31.6987,1.4485,g
10.7506,2.1553,0.5734,-17.5784,27.5608,g
14.3925,2.4771,0.44,-6.3094,1.7082,g
11.1995,2.224,0.7343,-7.7005,17.4554,g
23.1087,3.0374,0.2734,27.1432,16.5465,g
10.8588,2.1461,0.5786,-17.8457,52.67,g
11.5078,2.3674,0.6352,18.224,65.3027,g
15.706,2.6459,0.3096,35.5583,16.594,g
23.8422,2.7029,0.3211,-9.3039,15.761,g
38.4418,3.7658,0.19,34.4512,12.9888,g
16.7376,2.7763,0.405,-9.0462,10.816,g
12.7006,2.7835,0.3737,17.7997,2.637,g
31.9066,3.5554,0.1492,48.6388,0.505,g
12.4181,2.6238,0.3496,33.9312,10.7331,g
18.3066,3.0661,0.2482,36.0721,2.9912,g
10.3461,2.3191,0.494,-18.1472,1.9439,g
24.4164,2.8899,0.2668,61.0348,5.7941,g
20.0706,2.8222,0.3614,-10.2698,13.7154,g
7.0214,2.1673,0.5714,-5.8615,25.752,g
7.2082,2.0986,0.7331,10.6201,68.1257,g
32.378,3.6087,0.1812,-8.1597,76.074,g
25.0471,2.8404,0.2426,16.2811,16.727,g
10.668,2.1673,0.5918,-17.1923,85.4703,g
15.57,2.7037,0.4233,19.2392,69.3668,g
25.4047,3.1074,0.2593,20.0918,16.23,g
29.6566,3.6303,0.1148,63.4961,7.6188,g
42.0089,3.9071,0.1108,70.5914,5.7282,g
21.0153,2.9263,0.2073,36.8902,4.501,g
10.2586,2.3233,0.4561,-17.5082,2.178,g
20.9418,2.6107,0.3235,105.051,13.0126,g
18.5771,2.6069,0.3708,19.3303,8.458,g
14.2061,2.7931,0.4541,25.1101,1.4627,g
18.7394,2.899,0.2801,31.6882,23.28,g
16.8379,2.6227,0.3433,27.3907,22.632,g
15.7785,2.7384,0.3434,-21.7275,2.37,g
18.6738,2.6345,0.3643,-8.8324,32.22,g
11.9939,2.1889,0.6861,-10.0179,45.626,g
16.5704,2.3646,0.4708,18.3715,12.4856,g
33.4577,2.9393,0.2197,48.2156,7.323,g
40.7553,3.0308,0.1938,52.4417,30.6078,g
19.1991,2.6325,0.4429,14.8654,83.7468,g
23.4655,3.1214,0.2707,16.7297,82.3558,g
21.2618,2.7427,0.2658,16.2844,7.4337,g
6.832,2.1804,0.7063,-0.1704,35.4993,g
10.9195,2.3139,0.7039,18.1433,27.662,g
27.1606,3.1826,0.2299,54.2556,32.222,g
6.6671,2.1599,0.7266,-12.2394,60.2891,g
14.4003,2.7731,0.344,35.4336,11.288,g
7.456,2.1599,0.7751,6.9274,63.3662,g
12.5891,2.5139,0.3951,18.6529,28.8593,g
7.412,2.3856,0.6667,20.3889,18.9558,g
20.9112,2.9747,0.2056,31.5867,55.6702,g
15.7496,2.7966,0.3482,23.9515,4.2873,g
27.9993,3.0436,0.2198,94.8216,2.929,g
12.729,2.5112,0.4838,-9.2868,55.33,g
26.9246,3.2377,0.2233,40.0072,0.8402,g
16.3697,2.6309,0.4585,9.2871,1.3357,g
12.8311,2.2553,0.5833,14.4753,58.019,g
27.3376,3.2641,0.2874,-30.9463,6.3243,g
12.7089,2.5422,0.3644,11.6095,6.879,g
10.3919,2.382,0.5934,5.7769,18.0235,g
10.821,2.2504,0.6011,-20.1316,70.5228,g
24.5639,2.8684,0.2668,24.4436,11.3741,g
12.2239,2.317,0.4964,3.536,39.3447,g
15.9079,2.8392,0.2578,37.1624,2.7873,g
25.7038,3.2171,0.2408,28.4911,21.516,g
18.0751,2.8132,0.3059,-22.6194,5.3662,g
10.2434,2.3483,0.5336,-7.7716,12.938,g
21.7385,2.6594,0.3133,16.4581,6.283,g
7.2913,2.1746,0.796,10.419,40.691,g
9.4725,2.4983,0.419,-22.6261,0.4852,g
22.5711,3.3825,0.1836,56.6288,0.0796,g
11.2215,2.2148,0.5793,-5.7428,13.295,g
20.242,2.6042,0.2488,19.8897,62.537,g
68.5193,3.8612,0.1056,110.795,6.138,g
46.725,3.9299,0.1334,53.8595,24.826,g
14.6936,2.525,0.4896,18.0763,47.5368,g
15.4355,2.2822,0.4804,-12.8917,6.918,g
22.5856,2.854,0.2869,88.1925,27.1274,g
26.2508,3.2584,0.1572,42.5362,14.193,g
12.4463,2.4338,0.4899,-13.6604,86.2162,g
17.9932,2.6998,0.2735,27.851,0.8845,g
22.2858,2.946,0.2254,55.9253,5.2872,g
23.5811,3.1877,0.2214,73.4946,2.8894,g
36.5131,3.2525,0.1638,44.1952,6.976,g
22.0433,2.8245,0.2637,24.2568,0.3291,g
9.7948,2.1847,0.5686,-16.2061,42.79,g
7.3876,2.3444,0.5882,-14.9667,13.4966,g
28.7665,3.6874,0.1171,74.0532,0.7571,g
10.5018,2.1584,0.5625,-17.1026,12.9692,g
15.6395,2.891,0.3252,49.3437,9.0974,g
19.4205,2.7934,0.362,10.7197,30.8085,g
17.9545,2.8065,0.292,-22.1105,10.018,g
19.1897,2.5843,0.3333,-21.6535,1.818,g
20.5437,3.1905,0.2341,27.9165,0.129,g
28.3887,3.216,0.2347,28.327,35.2665,g
27.7681,3.3029,0.1578,71.8292,1.8306,g
14.4809,2.5894,0.3887,30.6075,50.497,g
15.7842,2.8686,0.3478,31.1621,4.5251,g
68.6842,4.3813,0.083,67.3795,2.8968,g
11.5356,2.6289,0.4324,27.794,6.484,g
18.9386,2.8704,0.2655,38.0687,12.439,g
11.9915,2.5955,0.4213,19.9408,35.37,g
21.5451,2.98,0.2649,-22.934,2.68,g
7.0653,2.266,0.6883,-8.7187,60.588,g
10.5836,2.2504,0.5618,19.1,13.9345,g
12.3598,2.444,0.4173,13.3961,13.937,g
13.1959,2.5557,0.4367,-21.49,16.9228,g
33.7368,3.2961,0.22,-24.6684,0.9621,g
7.0549,2.2292,0.7611,-13.11,56.8745,g
48.2495,3.5864,0.1128,45.3327,14.4978,g
19.2751,2.7612,0.3224,-25.1654,4.714,g
11.6489,2.3464,0.6036,4.6868,69.7431,g
39.6185,3.8011,0.1339,58.0334,4.893,g
15.9668,2.6253,0.2607,29.9491,10.603,g
18.2798,2.9605,0.3001,99.6052,5.3339,g
20.6704,3.1411,0.2066,40.2262,6.81,g
11.8613,2.2934,0.6921,-9.9861,36.511,g
9.8586,2.2492,0.8225,-7.5122,40.227,g
8.6907,2.5347,0.3971,-22.1743,1.701,g
31.0349,3.672,0.1986,47.773,1.902,g
16.9364,2.5569,0.3828,-14.2513,70.2428,g
16.5124,2.3701,0.516,-17.2805,51.044,g
30.9831,3.7089,0.1562,65.5541,2.376,g
17.5852,3.0797,0.3962,31.4852,5.3161,g
24.7585,2.9425,0.21,24.0314,21.9634,g
10.3391,2.4306,0.4638,-19.9611,30.0704,g
23.0582,3.0772,0.2285,55.4458,5.647,g
21.4984,3.049,0.2841,24.6948,2.011,g
28.5078,3.404,0.1523,59.1356,0.2039,g
9.9146,2.1658,0.7986,-8.223,25.3233,g
12.9894,2.2844,0.4935,-5.9448,53.563,g
18.2154,2.5832,0.3603,2.0355,2.761,g
27.978,3.1556,0.246,43.8752,3.366,g
15.9439,2.5993,0.405,-31.6601,73.7915,g
31.8209,3.7043,0.2059,58.1668,0.2442,g
19.9877,2.9001,0.2089,-19.1324,51.921,g
13.5809,2.6684,0.3519,-54.0283,6.463,g
23.7963,3.0992,0.1528,16.4082,2.4355,g
10.6018,2.1599,0.7889,-1.8627,29.159,g
19.8187,3.3769,0.2629,38.8557,3.032,g
12.0859,2.5244,0.4066,-24.0635,23.3573,g
43.6088,3.926,0.12,68.3708,1.302,g
11.6998,2.0233,0.7109,8.7551,56.8101,g
14.3207,2.6994,0.4456,47.0535,3.4037,g
11.5794,2.5832,0.4151,-22.171,30.3721,g
14.3836,2.7532,0.3619,-12.2453,1.4484,g
19.2262,2.9872,0.2492,14.0362,5.529,g
21.3973,3.1052,0.2967,18.2868,8.7244,g
12.401,2.2516,0.4202,26.995,6.8576,g
7.4467,2.1508,0.7845,6.7794,88.0294,g
17.8239,2.7885,0.358,19.9869,29.945,g
11.9773,2.0233,0.6919,-8.3772,33.158,g
21.0485,2.851,0.3016,27.8208,3.003,g
23.2926,3.0492,0.2009,-14.5747,3.6947,g
11.2154,2.7271,0.4799,30.4684,6.915,g
9.6578,2.2625,0.6448,14.879,58.609,g
26.2752,3.4956,0.1875,48.0093,3.491,g
42.1656,3.7066,0.2313,-56.2515,4.4023,g
13.5276,2.6069,0.4944,23.313,26.17,g
20.6215,2.9754,0.2032,128.313,8.35,g
21.6633,2.7513,0.2872,5.415,17.608,g
12.3882,2.5085,0.5147,8.4414,6.3074,g
13.5888,2.6785,0.4088,-9.3222,8.344,g
27.0242,2.9993,0.2384,51.0246,1.346,g
32.9765,3.683,0.1289,66.1333,16.085,g
17.0073,2.5982,0.3354,-6.787,0.4079,g
34.1063,3.3817,0.1412,42.1168,37.1944,g
17.3477,2.8179,0.3376,17.788,12.413,g
15.3048,2.636,0.2705,58.2781,1.092,g
11.0568,2.2162,0.7416,-7.0158,43.9589,g
9.9971,2.3738,0.5032,21.2906,36.725,g
7.3075,2.3444,0.724,12.9679,5.242,g
21.9132,2.8624,0.2924,39.3731,14.454,g
7.0622,2.2135,0.8073,-13.0988,16.6934,g
7.3095,2.1383,0.7636,10.3719,24.7838,g
10.1213,2.6042,0.4726,10.7738,53.3396,g
22.8996,2.9678,0.2574,8.1298,24.825,g
10.2177,2.1775,0.7973,6.9816,68.7784,g
15.0539,2.608,0.4069,13.4294,58.6235,g
17.7958,2.6149,0.4175,11.4679,18.766,g
10.479,2.2227,0.5748,9.463,70.269,g
15.6588,2.6212,0.4569,-15.7704,3.1526,g
6.5766,2.3522,0.6089,-19.7886,10.181,g
31.4021,3.6765,0.1689,70.1349,0.8347,g
12.0353,2.4654,0.4247,7.9139,39.8891,g
24.2211,3.2695,0.2032,62.521,1.851,g
43.8049,3.2549,0.1774,81.1,24.157,g
32.4995,3.7361,0.1506,63.4861,1.932,g
39.5971,3.3517,0.2207,-51.9564,4.3596,g
23.3465,2.9617,0.1933,43.5955,3.667,g
25.405,3.0243,0.2175,50.671,8.986,g
16.6648,2.8079,0.2397,-14.584,23.618,g
12.8363,2.3493,0.5101,-14.8085,28.3104,g
17.6248,3.022,0.25,22.9679,4.53,g
10.2103,2.3711,0.5745,-15.6132,37.428,g
12.5919,2.4175,0.5163,-12.064,18.6497,g
16.6189,2.5539,0.4749,24.4522,34.5922,g
11.5698,2.6107,0.5,15.8089,0.1453,g
10.5592,2.2589,0.7879,-4.6137,61.03,g
12.2989,2.617,0.4324,8.0585,1.6899,g
12.1304,2.4289,0.5177,9.8922,18.331,g
14.6751,2.5132,0.5368,-18.5469,17.4089,g
13.6492,2.6946,0.3495,17.8866,2.103,g
24.456,3.2177,0.1926,-28.9219,5.7152,g
10.7626,2.2625,0.6011,17.7574,4.267,g
10.4853,2.2095,0.5741,19.2172,63.6052,g
24.7944,3.0613,0.2188,76.4386,3.825,g
17.3187,2.4031,0.4229,-3.9891,22.993,g
31.5236,3.7553,0.1442,29.0547,3.2945,g
13.9672,2.5999,0.392,15.8221,11.4725,g
17.9531,2.9327,0.3012,26.674,17.8611,g
26.1589,3.3175,0.1786,30.9783,2.0615,g
15.993,2.5658,0.3505,23.9472,1.3937,g
10.6538,2.3802,0.6458,10.6136,32.9032,g
15.2422,2.6959,0.3303,68.0302,1.151,g
19.1817,3.0384,0.2947,27.1747,7.8488,g
22.7504,3.1402,0.2085,42.9534,6.254,g
16.0308,2.6165,0.4111,-5.492,25.723,g
8.5484,2.3953,0.6076,-13.3284,25.4615,g
8.6703,2.3551,0.4547,-22.6632,5.0804,g
22.8376,2.9612,0.246,19.0872,15.9992,g
14.6998,2.3284,0.6761,-14.1617,17.627,g
22.3142,2.8834,0.3205,-64.5845,30.337,g
23.2651,2.934,0.2957,19.8518,79.959,g
17.912,2.7181,0.3502,33.9482,11.762,g
14.0939,2.5302,0.3304,-32.9212,13.666,g
16.9944,2.608,0.3896,-12.303,16.232,g
17.7647,3.0067,0.2285,74.9496,2.2374,g
17.8179,2.9243,0.2976,-15.9486,1.314,g
12.6744,2.6942,0.3458,-30.0301,5.153,g
15.0071,2.3464,0.4279,7.7191,1.4,g
16.964,2.7701,0.3192,-22.6911,15.9453,g
20.0742,2.7763,0.3397,13.5974,54.004,g
24.7563,3.1543,0.2986,63.9433,3.5131,g
14.1008,2.4314,0.463,-9.0704,1.3133,g
11.671,2.3531,0.4967,13.8927,25.441,g
13.6785,2.5296,0.4077,-31.2304,0.2316,g
15.8301,2.8896,0.285,-32.1363,4.166,g
14.544,2.4639,0.433,-16.0339,37.3772,g
27.3299,3.3308,0.2689,-39.1719,1.29,g
26.2194,3.3089,0.2175,26.9375,51.624,g
20.2296,2.78,0.2988,16.1185,56.0565,g
16.9708,2.7789,0.371,15.7739,1.0915,g
12.6187,2.4099,0.6187,5.6346,70.525,g
12.2106,2.6101,0.4049,29.089,0.7536,g
11.795,2.4158,0.5797,16.5853,43.3032,g
34.6213,3.3763,0.2392,-44.6859,1.776,g
21.2864,2.9578,0.1939,-27.5072,0.7045,g
20.4274,3.1565,0.2441,19.2059,3.235,g
18.599,2.959,0.3505,18.8544,3.903,g
10.6353,2.3483,0.5695,8.5178,53.2443,g
21.1248,2.7976,0.306,-10.3187,24.4741,g
15.6036,2.5244,0.4126,28.0062,22.478,g
11.7899,2.2492,0.7099,4.4607,67.6997,g
10.8413,2.3385,0.5826,9.9063,16.7345,g
9.9863,2.3201,0.6986,-14.2569,15.6436,g
32.7136,3.7666,0.1599,62.0176,16.903,g
19.2445,2.7505,0.2753,-16.0937,11.911,g
6.8753,2.1414,0.7798,14.7353,6.661,g
