@relation magic

@attribute FWidth numeric
@attribute FM3Long numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
42.1656,-56.2515,4.4023,g
17.2482,45.783,2.872,g
24.0378,-42.2021,18.03,g
34.86,50.749,3.635,g
13.503,-10.5913,7.4165,g
14.76,11.2032,2.108,g
29.6339,39.3732,5.136,g
27.5386,55.0603,12.1278,g
24.4774,45.9043,3.7653,g
10.8369,24.5835,15.015,g
20.7728,31.1649,6.807,g
20.8928,30.8087,40.323,g
9.3271,34.2152,0.8525,g
9.2325,10.0252,26.61,g
10.3524,5.9192,0.764,g
16.2411,62.8347,5.892,g
14.4309,17.7972,14.006,g
16.4084,9.9184,32.125,g
6.9481,-12.3834,30.5302,g
21.2939,33.4102,1.4238,g
14.847,-24.1133,22.9229,g
31.1928,54.6739,15.4674,g
22.0517,134.783,8.201,g
16.5979,-12.436,1.0346,g
11.7428,-7.2067,82.2488,g
12.5957,-2.548,63.2473,g
33.2987,84.0162,2.6602,g
16.559,-11.2684,41.838,g
17.9926,39.2103,5.07,g
11.3774,-5.9263,26.726,g
18.7002,-25.0953,13.848,g
35.8454,53.1771,3.5809,g
10.0689,-18.0561,23.33,g
15.4175,-12.3471,25.3949,g
13.4924,30.7856,9.201,g
25.2008,31.9218,6.2553,g
22.1091,43.8104,0.8547,g
23.9963,34.2698,6.1626,g
11.943,11.5442,35.1784,g
24.7702,36.2196,6.168,g
27.7158,-26.0344,11.7406,g
26.2917,34.8531,1.926,g
16.7623,31.8625,19.482,g
11.1422,4.6222,8.311,g
12.7318,-19.2604,6.261,g
12.636,11.646,59.4159,g
15.492,24.2738,37.3817,g
22.2625,18.2086,9.1233,g
12.9703,35.0862,10.4791,g
26.6965,39.1115,0.0031,g
15.9401,10.607,33.2818,g
12.4169,-11.5635,29.023,g
16.2752,-15.3032,5.0774,g
10.6045,2.9585,11.929,g
14.7309,-15.1944,69.6147,g
35.685,37.2119,11.8193,g
18.4068,5.2732,8.3993,g
12.4933,24.4667,21.2221,g
12.1891,-11.6511,25.011,g
32.8249,95.045,3.499,g
12.6117,15.152,51.1727,g
22.1805,39.8541,1.185,g
28.7594,39.7018,16.686,g
18.9517,21.1347,2.957,g
19.3033,19.7179,1.0842,g
11.9542,7.7917,81.3693,g
28.7369,14.305,17.2831,g
16.835,13.6267,3.028,g
14.705,53.1155,26.3364,g
11.176,-15.1116,8.637,g
15.6976,-17.7455,12.1807,g
11.7579,7.2461,67.1488,g
6.9275,13.0544,15.5879,g
22.572,14.9985,28.296,g
32.7889,29.4005,6.668,g
18.4582,56.5939,3.622,g
24.022,114.461,10.965,g
17.2199,15.4728,26.1855,g
16.9763,-18.69,2.198,g
10.6387,-6.4843,68.712,g
10.8215,5.3116,78.917,g
17.7823,-13.6169,38.911,g
20.914,9.3549,6.2206,g
0,12.4977,14.1769,g
31.9012,75.1592,0.6755,g
10.6003,4.3486,13.1938,g
30.4948,79.9757,3.789,g
12.8991,11.1418,54.9825,g
10.7559,-4.73,8.4921,g
12.7688,-30.3659,4.6236,g
14.7336,48.5506,6.78,g
21.1137,39.2603,18.5777,g
11.4287,-8.2459,5.316,g
20.2722,31.0256,5.1486,g
26.4671,22.7429,22.6709,g
10.668,16.8787,79.6084,g
15.6621,17.1802,4.833,g
25.0471,16.2811,16.727,g
19.3926,25.2396,10.898,g
30.8274,57.8889,2.296,g
10.4319,10.0788,13.241,g
16.3063,15.1825,5.435,g
15.5164,-16.1815,57.5441,g
19.369,-22.0762,5.898,g
10.5836,19.1,13.9345,g
19.1195,-18.9432,3.7435,g
58.2923,94.7966,26.0415,g
24.8736,-25.6922,0.966,g
12.2617,8.5433,40.1965,g
23.5505,-16.5257,32.6827,g
12.729,-10.2254,55.764,g
22.736,56.5905,5.2124,g
10.069,10.651,12.536,g
16.2637,55.5797,19.1036,g
15.333,16.7866,68.708,g
23.3493,20.2408,0.951,g
17.8721,84.6189,2.039,g
17.5006,21.069,0.2299,g
23.8422,-9.3039,15.761,g
30.0263,-37.2187,3.1267,g
11.4585,19.8074,4.1823,g
16.722,13.3872,44.921,g
20.2296,16.1185,56.0565,g
39.6086,76.7048,10.522,g
16.0071,10.5058,0.9552,g
17.1007,35.6147,7.058,g
25.5134,97.7039,2.72,g
11.8001,-15.3248,86.4267,g
18.4218,19.5795,69.8177,g
23.3081,54.9588,1.9931,g
15.0239,-26.8865,4.783,g
23.3107,-28.1249,2.0323,g
32.0827,-93.982,76.3636,g
10.4453,5.6563,34.5856,g
9.6981,-13.8015,15.6504,g
17.2811,16.7613,28.4342,g
44.0007,89.9662,3.2,g
10.4001,19.4033,56.916,g
29.6092,58.973,1.23,g
12.7047,11.7552,9.632,g
9.5947,17.8947,1.003,g
23.7642,-20.1588,9.4564,g
24.529,25.97,3.956,g
31.1877,164.033,17.3604,g
22.4543,67.2765,1.2024,g
10.4238,3.5747,83.1626,g
9.6578,14.879,58.609,g
29.8274,62.4938,2.4966,g
18.5765,53.2713,2.5919,g
11.2518,7.8228,16.9354,g
16.2626,14.9584,4.869,g
36.3001,80.51,21.905,g
38.2386,-26.2611,6.5405,g
13.4897,52.8608,2.942,g
23.6375,39.3201,1.0271,g
17.7874,13.3919,2.425,g
17.0511,27.1641,0.4547,g
14.376,-16.0301,13.846,g
16.4187,20.7747,53.0609,g
7.456,6.9274,63.3662,g
20.8554,34.1069,9.6722,g
8.6703,-22.6632,5.0804,g
0.0028,-8.1793,8.897,g
10.3697,33.0502,6.61,g
25.0567,-20.7079,1.198,g
32.658,37.0195,8.7025,g
20.8224,76.1611,2.954,g
15.2788,-16.7925,16.4065,g
18.787,34.1066,8.686,g
19.7521,15.8218,19.158,g
11.8039,10.29,66.158,g
12.1562,21.7119,2.976,g
10.3572,16.4367,40.3954,g
10.7886,-18.8,9.0374,g
12.5631,11.2371,43.561,g
12.4175,12.0755,16.2389,g
12.072,31.4862,3.915,g
22.0839,56.1072,8.208,g
31.8221,68.3802,1.498,g
11.8539,-20.4103,17.677,g
36.0961,46.6229,0.42,g
17.3141,10.1392,0.2194,g
33.2622,71.2656,3.1589,g
24.8466,31.616,9.911,g
9.0361,8.3462,25.6299,g
14.4627,22.4112,4.7061,g
11.3454,4.3752,12.7782,g
10.1082,6.4155,76.26,g
18.8856,21.4604,17.4184,g
21.357,14.6071,38.1711,g
20.3701,67.2432,5.2231,g
23.1329,71.725,2.314,g
28.8213,-64.2447,0.9064,g
21.011,86.0683,1.765,g
10.2685,19.7521,14.836,g
21.6092,-5.1356,6.703,g
13.3956,27.1742,4.053,g
13.6913,14.0048,4.0277,g
15.6807,-12.4411,51.496,g
26.427,54.6506,0.9753,g
31.2859,-83.5029,3.348,g
21.1144,70.9797,3.3695,g
12.6622,-11.5884,13.9,g
26.3732,27.8853,13.5301,g
11.6825,-7.5235,58.6479,g
19.6944,22.6513,6.5171,g
15.2822,15.2297,18.996,g
10.0167,19.5226,59.4668,g
11.3515,-3.1136,25.1926,g
16.8524,-27.3328,9.7853,g
9.894,24.706,9.621,g
7.383,8.1554,62.3181,g
11.0555,-6.2517,26.8207,g
10.1677,17.9852,29.348,g
13.9393,-10.551,36.155,g
15.3876,26.6549,0.2487,g
36.4645,83.9585,8.6395,g
20.615,33.1031,13.0282,g
21.0753,-20.0388,28.75,g
9.8262,14.9775,20.22,g
15.8672,18.9339,10.039,g
14.241,22.2943,20.4225,g
10.7534,-0.9633,28.175,g
13.9512,17.7148,9.2321,g
9.7238,16.287,3.675,g
13.2244,14.3784,29.477,g
11.7966,-9.5899,20.7634,g
9.9536,21.0871,2.0797,g
8.3747,-17.2929,20.6729,g
12.7202,15.5208,22.3655,g
7.2931,-9.7153,28.5692,g
13.5809,-54.0283,6.463,g
10.6788,-17.2609,22.874,g
17.794,42.9502,10.831,g
27.131,82.4724,16.624,g
12.2416,3.2344,74.7762,g
34.9071,18.4641,12.275,g
15.2636,28.3027,8.6513,g
12.5262,30.5267,2.916,g
17.6495,46.9464,3.144,g
17.9022,18.5554,1.699,g
22.6427,12.056,0.6684,g
0,5.2697,34.817,g
23.5549,42.5896,22.3299,g
20.4519,27.4798,17.2362,g
51.1687,83.8774,3.4161,g
19.7924,16.4572,1.1127,g
10.8737,4.7986,16.258,g
14.36,42.1057,6.1169,g
25.5172,34.0064,1.1725,g
16.3623,19.6243,13.8912,g
10.5199,4.3884,31.914,g
53.5629,67.1348,4.695,g
0,17.5986,11.469,g
17.9922,14.7403,2.9039,g
22.6787,-22.4769,4.376,g
12.3502,10.0746,55.708,g
14.6861,-30.7041,5.028,g
23.4848,31.0237,8.902,g
10.4655,-18.0838,15.91,g
19.4782,44.8454,16.855,g
15.7051,16.3502,17.709,g
14.5831,15.2118,7.1654,g
16.7535,55.0076,20.2025,g
22.5919,-37.2958,8.0335,g
27.9901,-71.2218,3.681,g
10.6743,-3.2605,84.3683,g
18.8093,-33.79,1.3991,g
28.662,26.4065,4.5248,g
15.7052,5.9295,8.7828,g
10.4586,-0.5703,48.4033,g
10.4547,9.5044,9.228,g
18.0164,-13.9636,27.7485,g
16.9792,25.4193,8.379,g
19.6036,43.5802,6.826,g
24.5667,-45.4692,0.965,g
16.6861,-23.4832,3.017,g
10.428,-16.8162,60.5205,g
0,16.3489,19.7851,g
24.5724,34.3185,5.35,g
11.5356,27.794,6.484,g
29.6106,38.9137,3.585,g
19.0171,27.6434,2.4817,g
16.9131,43.8847,3.616,g
21.2343,38.837,0.833,g
30.4853,67.6181,2.9274,g
16.6563,-16.0499,24.449,g
18.2275,41.3074,9.11,g
10.4282,20.3787,62.979,g
42.3957,104.715,8.0112,g
14.6936,18.0763,47.5368,g
7.0995,-8.9313,88.7848,g
33.2955,62.086,2.6827,g
17.7691,-9.5078,2.4536,g
18.0184,-12.0674,49.4271,g
11.6158,14.3539,15.802,g
16.0799,17.284,72.4626,g
16.6547,16.881,32.7651,g
6.9542,-5.2793,5.554,g
24.0639,42.1082,11.1895,g
9.6136,5.5369,9.4765,g
11.3512,19.2467,7.8401,g
29.0223,48.1027,5.176,g
28.9398,-30.0673,14.1545,g
13.1353,-23.5674,7.006,g
23.6207,27.8829,2.8194,g
10.479,9.463,70.269,g
19.3005,32.6086,40.152,g
18.4744,-15.9804,11.1617,g
20.1946,-16.1377,26.0319,g
10.4383,10.1469,15.8259,g
30.1839,-61.5763,8.3369,g
12.8139,13.9664,36.8528,g
16.4368,34.7238,11.521,g
17.2645,49.1302,11.48,g
7.0219,11.3923,34.906,g
10.8618,-0.3013,45.5168,g
10.4738,-13.5101,37.168,g
21.0491,63.6913,15.231,g
26.5101,52.276,0.4823,g
13.591,27.7357,2.2025,g
8.5856,28.3745,35.674,g
27.8697,-38.1196,6.845,g
24.2468,-36.4776,53.5987,g
11.3381,12.4563,30.222,g
23.0016,57.015,2.359,g
16.8271,26.9885,48.71,g
36.147,46.8314,9.093,g
26.4656,49.6809,13.157,g
25.0454,-23.6855,22.0962,g
12.4151,-14.527,4.7412,g
12.3618,-19.6834,7.5907,g
29.6229,47.0557,0.0056,g
6.9235,12.0794,22.934,g
24.7585,24.0314,21.9634,g
21.4687,121.008,8.2623,g
14.5851,-15.006,58.335,g
13.3843,-11.6242,4.5618,g
12.2087,-14.5838,10.6699,g
23.5233,56.6289,0.3176,g
10.2651,6.659,25.938,g
9.2051,-12.105,3.2309,g
28.35,8.6326,2.057,g
19.9977,-3.3165,19.885,g
22.5473,47.3399,31.2579,g
18.2234,21.2383,11.7327,g
11.4031,-4.3601,20.3136,g
14.6678,50.0298,7.748,g
15.542,23.7646,6.2132,g
16.0732,8.9352,19.662,g
26.3345,109.953,3.1693,g
10.6337,-9.0233,46.4513,g
12.8981,7.2219,19.892,g
21.3329,8.9112,6.377,g
10.7145,2.4666,68.604,g
11.5087,5.0164,60.579,g
28.6046,40.3408,0.4,g
6.9858,7.5976,34.8091,g
12.5353,-3.1969,63.8003,g
39.923,49.6026,14.1486,g
18.9819,44.2933,2.281,g
11.2356,-7.7891,0.3707,g
11.1155,6.6177,79.334,g
10.7448,-15.9745,72.273,g
14.5512,-33.8985,0.784,g
19.5177,-10.6297,82.4452,g
10.4688,12.1284,44.4946,g
15.3225,13.3466,1.591,g
10.6753,7.8209,68.1479,g
22.3636,12.5494,50.306,g
21.8459,31.3106,12.079,g
30.2821,58.3096,11.476,g
27.4901,58.4949,65.913,g
17.1047,15.5108,35.5329,g
33.506,74.2013,0.8187,g
21.5505,27.9502,6.087,g
22.5269,12.5448,23.94,g
25.0135,18.0628,35.915,g
12.7421,22.4613,1.1232,g
22.2845,-11.9508,8.675,g
18.4927,20.2163,30.62,g
11.9548,-19.5477,3.2582,g
23.1087,27.1432,16.5465,g
15.509,37.5807,4.819,g
12.4982,10.3689,30.7241,g
16.6179,-13.4913,6.11,g
19.673,22.8297,40.2122,g
0.0047,-17.199,0.0002,g
15.7343,28.2858,0.4595,g
6.8049,-15.8779,35.715,g
14.838,53.9825,5.235,g
16.3245,10.8965,11.7131,g
16.1706,22.7043,49.1483,g
10.4753,16.7449,7.041,g
10.8616,18.1993,5.1486,g
123.258,60.5648,58.0238,g
7.0266,11.7952,78.1246,g
21.5701,34.2588,13.2839,g
21.2667,34.4753,0.4862,g
18.0903,-19.2632,32.826,g
19.0664,18.6582,14.19,g
18.2593,36.6955,27.696,g
11.7235,23.8238,6.3609,g
19.0726,11.1564,81.6368,g
24.1373,80.3803,1.0087,g
26.5601,75.6821,3.5757,g
0,13.0915,19.341,g
34.7523,52.5415,2.281,g
12.1636,27.3697,6.383,g
11.4297,-19.4182,67.7536,g
13.9512,17.7407,18.989,g
12.8664,19.5657,22.821,g
17.4857,53.0839,5.663,g
18.8812,54.062,1.9107,g
20.226,31.8818,20.859,g
13.1049,36.2051,8.641,g
11.2666,-5.2321,56.4005,g
22.9878,68.1553,34.2372,g
16.4738,-32.8396,6.013,g
17.1949,-24.9697,6.005,g
15.5154,10.0621,9.8822,g
15.8765,-17.1298,3.628,g
23.6241,99.3681,4.5762,g
27.7529,62.719,2.3853,g
8.8966,10.9501,48.415,g
16.7086,37.3177,4.972,g
13.7549,-31.4075,3.3124,g
9.9429,-17.2517,27.259,g
31.0583,47.9741,0.853,g
11.0502,-9.8726,36.709,g
16.412,-11.9355,14.45,g
11.3133,4.8846,76.9479,g
18.1692,-9.1789,65.514,g
14.1931,-16.0054,25.688,g
50.5402,75.5048,5.931,g
25.5058,22.892,27.256,g
17.3869,10.5829,50.0777,g
14.6945,27.1228,31.4456,g
21.4115,-8.8087,26.137,g
7.127,-9.5235,53.159,g
21.6205,28.1556,1.705,g
14.6241,34.5847,5.148,g
10.9403,-7.8253,12.4336,g
31.9728,61.1027,6.4886,g
11.558,16.317,9.2572,g
15.0521,56.7577,11.987,g
19.6182,36.1548,7.4712,g
27.7519,58.1563,2.8669,g
21.3242,-14.0823,4.42,g
12.7204,90.6037,2.8134,g
20.1907,-7.3477,9.5917,g
19.0322,-47.4196,2.7357,g
23.9784,15.8754,16.6,g
21.301,61.0268,3.18,g
26.2593,48.1724,10.4307,g
56.5926,114.295,3.601,g
33.3536,61.0495,12.7952,g
9.7122,-5.0977,24.5228,g
7.5854,-8.0901,2.676,g
12.8114,-17.7512,9.0091,g
14.8097,-16.7027,1.646,g
19.6319,47.9049,5.6351,g
18.02,59.9175,1.3107,g
21.496,-87.3739,21.5092,g
22.8555,30.0093,53.8665,g
12.8311,19.6139,31.0008,g
7.3303,-9.7666,13.794,g
10.1955,11.8282,76.5195,g
18.1419,9.6775,65.186,g
16.2535,18.777,3.3099,g
22.0399,69.6331,4.985,g
16.0196,8.3607,12.229,g
8.8031,18.8959,30.336,g
18.8589,22.924,10.225,g
11.3536,-18.5917,41.331,g
21.5721,80.6738,0.019,g
23.1967,79.4269,6.278,g
31.2844,69.656,13.0114,g
0,0,61.1232,g
18.4474,14.4374,19.0804,g
27.0704,28.3339,2.569,g
44.7902,89.1063,3.081,g
13.698,22.3039,2.423,g
12.8974,16.7179,1.9751,g
19.3707,33.3854,9.9947,g
27.2605,57.3671,12.5712,g
7.0722,-9.8466,14.3451,g
9.8124,-15.3943,16.1307,g
22.3142,-64.5845,30.337,g
12.3937,8.5182,61.988,g
16.4149,17.5575,9.5021,g
10.0145,23.2522,0.534,g
16.9829,-13.7752,9.074,g
20.2021,26.362,0.6925,g
26.1698,23.7394,31.0894,g
13.7052,14.2798,14.972,g
11.3796,-7.5534,12.823,g
15.9127,62.9231,39.9411,g
9.174,-11.168,7.6029,g
19.3466,13.6245,52.2065,g
10.6484,-10.8721,20.982,g
21.3045,48.867,4.141,g
31.8209,58.1668,0.2442,g
19.8464,31.2123,1.5993,g
13.5366,-16.104,3.438,g
11.9659,9.9499,50.611,g
26.8179,51.8924,1.6503,g
23.8869,-59.6391,1.2007,g
11.7539,16.2187,14.76,g
10.72,-4.5371,26.41,g
11.5906,20.3054,35.141,g
17.6856,18.6392,1.9542,g
11.6246,57.9968,0.5105,g
11.531,-8.3057,12.2449,g
25.1711,44.2436,1.415,g
26.3056,72.1375,0.558,g
13.2825,22.3633,31.155,g
22.7377,13.4747,4.075,g
12.3135,11.5066,20.868,g
18.5809,-15.001,11.083,g
0,0,82.278,g
23.5591,24.9308,19.0193,g
52.6694,90.9207,1.744,g
29.7596,82.9083,6.667,g
10.821,-20.1316,70.5228,g
18.7466,4.8046,19.5164,g
17.7204,-37.2658,0.531,g
26.3782,55.2088,4.76,g
10.8055,-9.8571,72.368,g
13.9381,-13.7042,53.624,g
33.6033,43.5019,0.7567,g
15.5894,-19.0187,24.1621,g
21.5914,24.9784,0.288,g
25.4326,40.7969,8.2751,g
13.8512,11.945,2.491,g
26.6307,52.4539,0.3079,g
18.8585,9.7393,65.808,g
12.7713,15.1574,8.3678,g
24.2443,80.2383,6.12,g
18.648,68.707,21.0501,g
13.5516,32.6737,15.0744,g
20.0706,-10.2698,13.7154,g
23.2666,56.4123,6.494,g
36.2917,46.6059,0.123,g
44.3273,81.627,4.4983,g
24.7642,41.4762,2.7714,g
14.7015,-10.4508,22.259,g
12.8241,-5.9458,26.0698,g
22.1564,17.8166,70.3212,g
34.0011,32.8818,2.4381,g
18.603,-52.6508,2.259,g
22.7916,29.6708,46.912,g
22.4097,35.9781,7.3695,g
17.3431,-100.671,2.947,g
39.8947,49.1815,0.57,g
14.48,29.0766,11.5618,g
17.059,47.726,4.923,g
12.8155,-3.59,34.361,g
19.6937,16.9144,78.7982,g
20.6188,-32.3139,8.691,g
10.177,17.8698,28.175,g
17.2797,19.8299,0.8432,g
75.6026,72.1956,6.2016,g
18.5575,29.7202,9.654,g
19.3702,60.9361,3.5156,g
12.8237,20.455,1.3049,g
32.7823,12.2947,2.6399,g
7.4136,-7.0857,29.2598,g
20.0737,71.7439,4.4052,g
29.1608,37.0731,15.8766,g
27.659,28.0777,22.924,g
25.6146,28.2246,20.1948,g
25.7074,58.8619,1.7356,g
14.8053,-20.3995,5.938,g
16.042,52.5605,0.5325,g
19.0059,22.914,20.7994,g
12.9089,27.2196,1.0421,g
11.8424,9.8556,84.3099,g
27.013,60.4785,0.038,g
18.7737,93.4159,7.8896,g
49.9894,86.8751,2.6087,g
29.0898,63.5925,0.1989,g
18.509,-29.0817,4.798,g
26.4801,-25.4663,0.688,g
28.2893,-34.9487,4.443,g
7.4495,5.872,62.5119,g
23.861,67.8687,2.3402,g
9.5039,-9.7974,26.733,g
33.7186,-65.0604,0.1081,g
21.5885,26.7463,3.056,g
11.6049,10.4378,18.82,g
10.0015,15.1394,29.312,g
24.138,58.7053,14.363,g
14.7069,24.2831,2.701,g
14.2694,-16.9877,0.9486,g
12.0367,-2.7185,24.1697,g
17.7142,-30.3696,15.638,g
14.24,11.8423,4.756,g
25.8935,64.9894,1.216,g
21.877,-36.4413,8.17,g
15.0309,-12.6929,20.0004,g
14.0158,104.76,58.055,g
15.0103,47.3335,2.592,g
15.9885,32.6278,7.2636,g
20.2343,20.0563,43.7515,g
10.1628,-6.3306,73.2939,g
25.4232,69.2391,5.0251,g
16.8303,11.3306,14.2238,g
27.7039,-55.5527,4.772,g
28.0831,48.5886,8.1299,g
17.0451,46.9975,2.622,g
12.0126,-16.8244,6.278,g
34.1015,73.5551,1.2801,g
14.8179,-15.6034,21.1247,g
18.9179,52.4075,4.187,g
10.2434,10.7028,1.0485,g
14.0532,-32.7482,10.865,g
25.7749,49.8155,4.177,g
29.8932,-31.4401,29.644,g
21.4086,16.104,46.068,g
27.0649,27.9785,2.619,g
29.6335,-52.5825,12.3224,g
20.9673,-13.8416,6.139,g
15.5419,28.689,11.411,g
16.5018,32.5873,7.3257,g
20.5881,-19.1633,2.4725,g
28.2706,31.6884,19.3908,g
9.6894,12.1362,35.801,g
20.8356,-17.7058,5.344,g
13.7934,18.9405,63.926,g
14.5156,-13.5961,18.519,g
11.463,19.4675,0.3559,g
14.9526,-9.3635,3.0779,g
19.7049,-10.8226,35.902,g
17.2918,15.1165,34.2026,g
13.3494,-21.9931,8.8499,g
26.8651,52.0337,2.8681,g
14.3136,-20.3545,1.3628,g
17.6119,19.9593,6.81,g
31.4458,54.3966,2.173,g
14.961,25.3374,1.137,g
11.1771,6.392,45.726,g
25.7168,40.4022,2.73,g
15.7365,-24.532,4.75,g
19.4103,-21.0367,12.24,g
7.1692,-4.9255,53.587,g
35.7186,-28.0878,86.2934,g
24.2203,49.583,4.126,g
17.5993,21.7653,14.224,g
19.2805,-27.6812,1.4941,g
26.0793,52.1499,5.836,g
28.5804,30.9936,15.396,g
9.7658,-17.2168,37.32,g
11.7884,15.7639,8.363,g
14.3598,18.0847,80.8486,g
7.2118,8.5221,46.066,g
19.1491,23.0281,2.2482,g
33.0359,61.0629,1.216,g
12.7389,9.6528,85.9912,g
20.3842,51.1341,2.718,g
21.7603,-119.139,44.546,g
28.222,-33.4996,4.4376,g
12.0109,-18.2966,76.3219,g
26.6571,66.5324,1.1373,g
15.7962,-13.7489,19.429,g
24.8044,19.6636,3.357,g
31.6847,35.5014,1.687,g
11.6809,27.6659,4.466,g
23.5875,-31.81,12.255,g
17.5311,-26.3934,5.485,g
10.781,16.9706,5.895,g
18.8811,22.9861,7.968,g
11.9646,-13.5594,18.682,g
16.0891,13.6434,22.684,g
11.5902,11.7328,3.2782,g
11.0356,18.9287,21.283,g
18.7489,27.1792,36.997,g
21.3646,31.7121,58.4662,g
9.0561,-15.2036,16.244,g
20.1236,12.6459,82.5069,g
11.9209,-12.1762,10.3786,g
18.9033,-18.7412,9.4671,g
21.6164,-18.5048,20.162,g
18.9683,13.3236,13.846,g
7.4598,6.1041,11.249,g
20.5164,14.9151,14.317,g
21.5338,-34.0836,19.187,g
19.0069,42.2336,78.558,g
19.2097,-15.1182,5.7732,g
23.2926,-14.5747,3.6947,g
26.9708,69.9543,11.9305,g
25.3158,17.445,27.555,g
11.3489,-8.5355,22.004,g
19.1184,9.7913,4.207,g
20.6959,17.9941,61.033,g
43.7581,75.4813,5.5948,g
14.7263,22.991,6.6615,g
10.7098,-18.1822,82.0634,g
16.7516,59.6089,1.1868,g
10.9088,-15.0649,0.0175,g
16.7426,26.7252,0.789,g
9.9857,28.2088,21.853,g
10.3513,-20.29,2.752,g
31.9294,17.4039,57.0274,g
31.9245,77.8264,0.6513,g
20.7916,-21.6917,1.7477,g
24.9802,22.1893,13.962,g
11.2223,-76.6361,1.3389,g
7.1383,-10.7906,28.79,g
13.4151,23.8201,11.9419,g
12.7122,14.8267,3.6905,g
12.7878,17.6538,40.0066,g
26.225,59.9098,1.6754,g
12.2252,10.9236,22.232,g
7.4618,-6.8221,59.64,g
17.4709,84.4861,0.813,g
21.1756,-19.0195,16.1076,g
11.1879,7.3138,53.7924,g
32.6225,54.3854,1.0618,g
30.6098,58.2115,11.124,g
27.9615,59.1989,1.74,g
17.7678,-8.159,23.821,g
18.6597,7.5009,8.262,g
17.7968,-21.6171,8.54,g
14.4008,19.4426,34.0607,g
16.0981,38.7838,4.31,g
12.2546,11.2136,10.5089,g
10.9677,-17.7184,10.9472,g
10.561,9.2274,26.9047,g
27.9408,86.7671,6.2315,g
15.9224,-27.8162,9.45,g
11.7976,8.6971,3.1203,g
10.5247,28.1884,1.8949,g
11.6448,-4.9533,75.493,g
28.4177,74.9095,1.4659,g
14.3729,21.5081,16.068,g
21.8228,42.6022,1.2986,g
10.849,-7.7886,73.417,g
22.8416,70.4124,2.39,g
35.3239,45.6998,7.409,g
37.9258,14.856,4.434,g
12.4539,-4.3583,58.329,g
29.0387,41.4062,3.908,g
24.776,-13.5718,2.348,g
7.0326,13.5681,3.5723,g
8.4113,-24.7991,7.1305,g
13.3365,22.6222,1.544,g
16.3811,17.2871,15.842,g
16.8422,24.1014,3.378,g
14.8181,-15.5049,2.2829,g
13.5298,-8.699,13.599,g
18.8544,-20.9564,6.311,g
21.5558,26.4107,14.407,g
6.5662,-6.7126,31.77,g
16.634,-29.5622,0.0951,g
13.5936,21.1732,10.3535,g
0.0029,-8.5011,0.0002,g
16.8095,-34.8426,1.799,g
25.5516,23.7428,0.8053,g
16.615,-22.7185,9.621,g
20.2121,36.1055,1.1672,g
16.6628,53.7607,11.677,g
16.9689,44.7144,14.328,g
21.8712,36.0568,1.875,g
21.6919,17.8321,13.062,g
15.8563,-6.8824,28.429,g
24.8016,-53.5001,0.298,g
35.6466,53.7303,2.985,g
17.4888,-15.2153,77.863,g
29.3071,76.7612,3.3807,g
14.4481,13.7631,24.5094,g
12.4018,5.3653,0.327,g
23.5248,68.1582,3.5078,g
21.9081,29.987,6.769,g
10.8712,17.3162,44.224,g
25.1281,48.5133,54.6896,g
13.4231,14.849,14.1872,g
19.2028,23.8349,8.0926,g
17.7759,10.8061,30.1602,g
14.9261,19.5301,28.2602,g
11.9517,11.3334,52.28,g
16.5623,-12.5044,24.0856,g
14.8631,24.9265,4.0468,g
26.4698,-41.84,0.151,g
6.6144,-14.8866,4.344,g
25.102,35.798,0.5904,g
8.7698,63.2514,7.891,g
32.5604,54.5472,3.511,g
20.7481,17.3659,15.813,g
17.6215,-12.1896,37.2132,g
25.9597,82.0158,1.4092,g
25.4572,37.7488,9.4318,g
11.1117,-7.4493,73.437,g
10.3507,-8.0999,34.485,g
7.1075,-11.7531,0.208,g
21.1808,59.3284,0.6251,g
16.4682,-16.0461,30.914,g
21.1594,-10.637,10.136,g
41.7445,78.9896,1.5522,g
21.4698,-32.5076,3.3443,g
11.6969,-8.6033,12.415,g
21.5574,-41.4037,2.402,g
36.349,56.7992,11.6548,g
13.5568,-35.1098,3.525,g
20.163,16.9479,37.794,g
18.7991,17.8471,9.273,g
16.6515,18.9105,43.177,g
9.555,12.4124,2.396,g
22.2858,55.9253,5.2872,g
27.5528,51.3579,1.333,g
11.4934,-24.1313,25.1126,g
17.1836,-25.997,3.517,g
15.3431,-14.4844,2.4,g
12.2973,-41.2341,5.096,g
21.1334,32.2557,34.2159,g
15.261,-6.2972,32.442,g
15.4169,-9.731,19.6058,g
26.0176,-15.4471,13.9853,g
30.0694,85.5577,1.977,g
14.4809,30.6075,50.497,g
12.4137,20.6222,15.48,g
19.2545,16.0471,3.88,g
32.109,73.6752,0.517,g
11.4433,-2.8617,23.933,g
12.8338,15.1604,1.0147,g
23.2053,-20.262,0.1076,g
11.196,6.6421,32.761,g
11.1294,5.2042,59.383,g
25.8828,53.8102,6.6579,g
19.7467,25.7764,1.328,g
12.0624,1.2266,63.395,g
19.9475,28.2398,3.973,g
12.2106,29.089,0.7536,g
22.8821,-130.103,41.91,g
27.8921,9.6439,23.484,g
11.9079,-28.9003,3.533,g
20.1666,18.3328,12.7026,g
25.2033,33.95,3.4835,g
16.2885,38.0213,9.669,g
22.8653,84.6643,1.7098,g
30.689,67.5998,2.733,g
32.2278,77.3155,1.3536,g
16.9562,17.7186,48.202,g
