@relation 'magic-weka.filters.unsupervised.attribute.Remove-V-R1,5,9,11'

@attribute FLength numeric
@attribute FConc1 numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
22.8193,0.3351,81.5248,h
29.1399,0.1903,8.2104,h
58.2158,0.2005,18.4848,h
20.5081,0.2616,37.6139,h
111.7246,0.0843,30.6901,h
19.4286,0.2192,32.1315,h
19.9205,0.3761,27.5493,h
17.047,0.4883,61.3508,h
16.7566,0.355,48.504,h
27.7011,0.3096,13.072,h
47.0562,0.2915,74.324,h
45.8362,0.3317,49.125,h
21.5607,0.3774,7.6756,h
21.9633,0.3192,53.3763,h
23.3398,0.3955,23.0812,h
24.0591,0.289,60.2985,h
135.273,0.0603,24.4469,h
32.262,0.2708,68.6518,h
96.5835,0.187,11.843,h
15.7018,0.3579,30.8802,h
21.1547,0.3564,42.3649,h
189.129,0.2848,8.699,h
83.9567,0.2168,81.213,h
25.7838,0.281,20.3804,h
54.5251,0.2356,81.5486,h
182.1988,0.0534,2.0516,h
124.645,0.0443,68.7039,h
13.8117,0.4563,62.4361,h
124.4561,0.0736,57.5178,h
80.1738,0.0853,29.038,h
29.5565,0.2591,46.1951,h
19.8126,0.4127,20.69,h
24.4766,0.2961,73.9672,h
67.1505,0.1666,55.164,h
25.2494,0.2617,2.9235,h
60.1978,0.157,57.4882,h
28.5649,0.2354,50.1338,h
20.8891,0.3802,38.241,h
85.0943,0.1345,4.1744,h
28.403,0.3843,51.1425,h
79.4345,0.1219,15.9883,h
121.5675,0.1543,21.5078,h
90.092,0.2072,56.827,h
57.9426,0.4078,48.107,h
22.9543,0.2557,19.4197,h
51.4183,0.1647,7.107,h
84.2134,0.1775,54.1745,h
57.0245,0.1487,70.5777,h
131.1632,0.0445,7.5425,h
21.9325,0.4342,58.5795,h
28.5322,0.2399,62.7504,h
69.9448,0.0981,57.393,h
50.1987,0.2326,21.9175,h
17.6918,0.3226,49.5886,h
45.4329,0.2605,72.747,h
31.3909,0.2651,7.575,h
31.4821,0.3022,40.707,h
10.2413,0.3717,89.1466,h
48.1061,0.0714,20.8127,h
25.9292,0.3644,68.6197,h
16.981,0.4763,33.2622,h
35.1319,0.2439,31.7555,h
22.0358,0.2566,15.8867,h
146.4313,0.1042,65.3512,h
50.6003,0.2508,50.4959,h
66.3173,0.1678,4.738,h
23.1865,0.4204,15.874,h
24.7912,0.2618,38.906,h
27.9892,0.1848,76.933,h
29.5565,0.245,25.3811,h
199.202,0.1765,30.2934,h
22.8168,0.3155,51.93,h
211.8697,0.0905,65.2246,h
90.2668,0.0902,28.7043,h
227.085,0.0664,47.572,h
74.3523,0.1713,28.7573,h
28.5608,0.266,12.69,h
73.2198,0.2007,78.429,h
102.044,0.1271,49.9828,h
32.9421,0.2402,12.2897,h
105.0651,0.1619,33.9023,h
68.3318,0.1621,4.2399,h
63.6221,0.1417,18.4513,h
214.789,0.1358,10.652,h
121.847,0.106,60.0705,h
70.441,0.1663,27.2726,h
95.4421,0.0912,15.686,h
75.888,0.0746,43.3579,h
19.9211,0.3649,30.5372,h
29.3057,0.1625,41.7415,h
35.8971,0.3101,74.6084,h
86.1587,0.0794,17.3795,h
61.5901,0.1148,84.7875,h
21.0211,0.2859,61.8302,h
95.0296,0.1863,20.3594,h
31.8841,0.2786,77.7712,h
45.989,0.2077,24.65,h
253.248,0.1549,61.742,h
22.052,0.2548,7.2463,h
113.9689,0.0578,73.1525,h
167.1511,0.0629,40.1606,h
27.4263,0.1973,8.9147,h
50.7171,0.1617,22.0167,h
20.0324,0.2126,38.4644,h
238.202,0.0199,88.1881,h
35.4709,0.2293,63.2829,h
33.4631,0.1843,77.2515,h
70.5137,0.1899,12.1959,h
18.5269,0.4747,44.8909,h
139.7989,0.1067,53.7335,h
261.9837,0.334,4.1909,h
175.304,0.0438,38.8804,h
174.725,0.0484,46.165,h
25.8564,0.2416,84.2325,h
20.5036,0.4201,16.992,h
56.6389,0.1086,13.0161,h
30.7372,0.2321,44.74,h
97.6397,0.1269,41.6738,h
254.0912,0.0697,63.6941,h
41.6022,0.2108,85.1877,h
12.9801,0.4723,30.803,h
31.7211,0.2624,7.138,h
16.1811,0.4399,19.4003,h
193.654,0.0815,85.0659,h
68.8641,0.1909,0.1121,h
20.3579,0.2898,26.143,h
118.6109,0.1352,84.1882,h
8.8805,0.5258,79.5006,h
184.1744,0.0563,89.5442,h
30.2409,0.1511,40.8581,h
31.4295,0.1509,50.569,h
150.4164,0.1047,32.694,h
78.3645,0.077,34.7235,h
70.2081,0.2772,37.4091,h
46.8094,0.4092,7.166,h
140.6142,0.039,85.1154,h
31.881,0.2877,52.9994,h
110.7401,0.1353,28.8148,h
75.6987,0.3544,72.1787,h
123.5097,0.0325,35.1456,h
57.6004,0.1387,19.177,h
131.851,0.1144,4.37,h
29.1651,0.4222,29.2368,h
66.972,0.1391,77.5046,h
41.3879,0.2549,15.616,h
14.985,0.4534,35.9056,h
18.9655,0.2692,17.654,h
37.8414,0.2886,74.1629,h
34.1583,0.2274,49.1591,h
100.296,0.0524,88.1303,h
43.9765,0.1955,24.0983,h
138.405,0.2276,21.341,h
120.765,0.0429,58.771,h
14.6629,0.475,48.3131,h
25.8227,0.3027,0.999,h
93.1176,0.1292,12.7497,h
38.6861,0.1405,41.6313,h
34.728,0.2043,64.9417,h
29.5008,0.2153,7.7203,h
15.688,0.319,18.6683,h
34.1331,0.2421,66.2011,h
86.9716,0.1538,24.9483,h
29.6869,0.3204,43.948,h
10.0268,0.3201,61.3248,h
16.0723,0.3109,13.0877,h
29.6274,0.2449,38.887,h
20.4596,0.2504,78.702,h
50.4295,0.1182,46.857,h
13.19,0.4164,52.378,h
107.3611,0.1136,3.4113,h
52.412,0.1087,36.3549,h
41.9434,0.2169,4.132,h
156.852,0.1003,46.754,h
28.7063,0.2337,9.7129,h
106.618,0.1468,36.7845,h
101.308,0.1285,48.329,h
28.4015,0.2921,34.9012,h
18.7278,0.3379,33.714,h
24.942,0.3183,37.1575,h
21.1547,0.3564,42.3649,h
20.7415,0.2904,56.4785,h
26.1013,0.2011,51.516,h
184.585,0.0637,87.365,h
32.5528,0.3365,49.7571,h
104.741,0.0389,72.0421,h
30.6744,0.2627,27.3278,h
20.8613,0.371,68.2545,h
166.4309,0.013,28.5987,h
208.706,0.0286,84.4992,h
22.0169,0.3478,32.666,h
140.1735,0.2133,50.6208,h
21.9678,0.3344,44.108,h
51.9981,0.1469,83.4293,h
23.9707,0.2076,18.953,h
13.0105,0.3995,64.2228,h
59.6244,0.2483,11.179,h
223.3749,0.1496,73.0226,h
45.4692,0.0946,7.3989,h
80.4825,0.193,63.6153,h
11.8835,0.4614,81.6178,h
93.4231,0.0611,22.1891,h
115.264,0.4136,28.01,h
