@relation magic

@attribute FSize numeric
@attribute FAlpha numeric
@attribute FDist numeric
@attribute Class {g,h}

@data
3.7149,4.366,253.871,g
2.6196,10.4802,221.966,g
2.6781,11.877,277.506,g
2.882,14.5058,177.162,g
3.3175,1.32,291.987,g
3.6126,1.4349,371.197,g
2.8376,12.3212,149.965,g
2.7882,4.582,197.56,g
2.5971,0.393,261.014,g
2.5366,28.4342,183.704,g
2.4735,9.08,159.84,g
2.6365,6.546,154.195,g
4.2755,3.9102,271.041,g
2.9571,7.795,318.007,g
2.785,37.707,208.559,g
3.4263,22.7735,221.971,g
2.9509,1.7074,212.902,g
2.3086,13.7506,133.609,g
2.9287,20.664,140.19,g
3.9715,4.3928,235.566,g
2.4322,1.8695,213.431,g
2.9701,0.5273,194.829,g
2.2055,81.7865,226.89,g
2.2529,15.8259,159.544,g
2.5198,5.8091,203.685,g
2.1523,29.254,54.8694,g
2.6875,21.0153,225.666,g
2.6628,26.996,165.258,g
3.2041,23.56,166.835,g
3.5361,0.3837,278.092,g
2.1414,85.4646,124.185,g
2.1538,11.469,130.662,g
2.2553,55.708,190.647,g
2.5849,0.204,188.957,g
3.6003,2.3411,106.219,g
3.4851,2.404,209.954,g
3.8427,3.203,256.87,g
2.9413,7.4018,261.316,g
2.7694,4.4274,191.113,g
2.1508,45.726,199.697,g
3.2053,12.316,212.208,g
3.0883,12.8359,156.691,g
2.5366,6.332,180.649,g
2.9263,5.614,178.317,g
2.7093,89.5011,68.119,g
2.3971,15.6504,221.256,g
2.5328,13.846,61.7531,g
2.7649,50.521,35.1638,g
2.5403,17.905,62.6579,g
2.616,6.3722,201.205,g
2.9077,0.641,277.309,g
2.4594,78.558,103.785,g
3.6693,0.9347,189.7,g
2.642,4.4298,131.81,g
3.3883,2.3248,255.465,g
2.3222,31.7177,215.809,g
4.0803,1.053,310.641,g
2.6253,16.5441,227.715,g
2.1538,18.908,166.225,g
2.2999,18.6383,203.803,g
2.8004,9.4759,125.399,g
2.1123,22.934,82.7555,g
2.6866,9.097,190.807,g
3.1974,11.448,212.561,g
3.2439,1.1476,235.367,g
2.6117,15.77,205.124,g
3.041,0.2111,294.287,g
2.4232,12.99,163.589,g
3.0092,3.1282,282.954,g
4.2585,10.2255,94.0534,g
2.6227,3.75,157.047,g
3.3901,0.065,241.006,g
2.3404,5.854,171.21,g
2.924,3.29,266.947,g
2.6702,5.8315,194.634,g
2.3314,14.963,111.538,g
2.0881,59.3964,181.112,g
2.3927,59.5984,146.26,g
2.5391,11.03,166.51,g
2.4031,29.1403,217.011,g
2.2529,24.772,144.251,g
2.2188,87.5122,178.856,g
2.8615,5.5986,184.121,g
2.3493,60.2553,96.2171,g
3.0797,5.3161,146.092,g
2.5729,13.3833,178.295,g
3.2398,3.1992,197.599,g
2.3522,35.7705,182.733,g
3.1608,4.253,118.89,g
2.8038,1.783,214.303,g
2.4548,44.479,107.616,g
2.6632,2.861,273.628,g
2.679,11.7327,225.199,g
2.7938,9.628,308.373,g
2.636,1.092,186.807,g
2.4125,9.6089,256.911,g
2.3107,34.266,138.37,g
2.747,4.798,159.704,g
2.8382,22.18,147.028,g
2.5132,21.3322,249.281,g
3.7798,1.3536,288.764,g
2.7574,73.9247,122.613,g
2.2889,43.8353,165.158,g
2.846,22.76,227.69,g
2.3395,50.2398,191.73,g
2.3617,41.3192,177.506,g
2.5024,19.884,172.128,g
2.3784,1.0356,257.999,g
2.5658,13.114,200.452,g
2.5328,15.0744,161.569,g
3.0249,5.16,209.993,g
2.1569,45.573,193.353,g
2.3664,68.354,189.542,g
2.6474,19.6343,154.066,g
2.3589,75.863,240.559,g
3.2999,3.082,242.548,g
2.6493,2.073,180.333,g
2.7536,10.0836,252.95,g
3.7412,1.822,383.006,g
2.9545,13.4953,160.14,g
2.8189,5.866,233.889,g
2.2467,27.3603,225.093,g
2.6269,48.484,90.9682,g
2.6928,8.826,152.247,g
3.1494,5.35,225.232,g
2.42,10.463,165.584,g
2.2788,45.778,145.226,g
3.3806,0.899,333.398,g
2.8543,14.572,135.435,g
2.6021,10.6775,202.231,g
3.9202,2.0169,326.507,g
2.3096,15.491,221.674,g
3.3908,0.0857,239.887,g
2.3936,57.6366,17.8339,g
2.6258,29.603,135.206,g
3.1524,2.516,199.098,g
2.3483,12.938,134.474,g
3.0804,6.4053,252.015,g
2.3324,82.1614,233.695,g
3.2909,0.282,248.992,g
3.0267,25.219,135.89,g
2.5563,8.007,117.052,g
2.404,18.23,224.705,g
2.917,8.953,275.933,g
2.1446,65.0592,106.706,g
2.1569,76.5332,122.756,g
3.3075,2.2045,242.233,g
3.1458,1.0996,338.489,g
3.6294,5.254,283.419,g
3.4502,2.0523,187.299,g
2.3263,34.4181,189.413,g
2.8525,6.12,238.277,g
3.4956,7.5304,185.25,g
2.7352,1.3814,111.12,g
2.639,7.4884,212.645,g
3.786,2.9274,284.594,g
2.6294,42.8808,24.3978,g
3.1033,0.091,191.548,g
2.8756,6.2878,191.45,g
2.2648,39.8692,180.989,g
2.7745,5.3784,171.716,g
4.339,3.601,198.601,g
2.1089,19.732,76.9504,g
2.4433,21.1916,65.7449,g
3.4861,0.505,174.157,g
3.1016,6.6582,150.17,g
2.2443,15.651,174.136,g
3.3266,63.571,37.5995,g
2.7927,3.198,105.392,g
2.9786,1.38,248.061,g
2.5391,2.6397,198.018,g
2.2553,11.0535,135.396,g
2.905,19.885,186.142,g
2.772,8.548,196.298,g
2.5746,3.2425,135.346,g
2.3032,32.3189,160.266,g
2.5971,5.471,87.105,g
2.9077,7.553,275.104,g
2.48,57.7866,185.137,g
3.5464,1.516,180.67,g
2.2911,30.606,146.479,g
2.635,13.838,185.467,g
2.7973,3.028,132.39,g
2.4487,35.72,113.426,g
3.3158,6.884,312.805,g
2.5453,2.288,107.604,g
3.1188,14.985,177.835,g
2.248,5.525,155.323,g
2.6689,59.468,70.5251,g
2.5587,33.6933,204.592,g
2.6556,4.752,94.0805,g
2.5933,34.356,141.023,g
3.1535,31.2579,135.096,g
2.1717,0,194.374,g
2.534,6.2472,131.247,g
2.9976,42.879,56.6868,g
2.8561,2.9598,227.268,g
2.5508,82.0557,122.709,g
2.1055,69.383,194.141,g
2.1089,18.095,188.635,g
3.1041,5.5119,188.124,g
2.4757,4.376,201.718,g
2.437,2.8633,186.402,g
2.8099,1.307,209.682,g
2.7543,9.046,151.62,g
3.0904,8.8123,201.984,g
3.2955,18.873,285.59,g
2.9289,4.524,213.752,g
2.4191,46.2304,160.552,g
3.1316,3.0013,270.933,g
2.5447,18.8214,215.545,g
3.9381,3.9652,304.103,g
2.9802,1.9107,251.432,g
2.5132,17.4089,98.3364,g
2.2833,80.0895,155.076,g
2.4362,8.6513,228.211,g
2.0952,29.9003,119.88,g
2.9535,11.747,315.663,g
2.5159,8.897,181.006,g
2.8929,7.064,163.084,g
2.1644,77.35,230.022,g
2.8982,16.25,273.837,g
2.6946,20.7311,188.096,g
2.9845,6.6543,194.324,g
4.6295,2.337,276.547,g
2.1477,80.9568,150.922,g
2.9225,2.801,250.174,g
2.3747,0.4967,231.701,g
3.1824,1.825,274.892,g
2.6693,26.265,202.563,g
2.9687,3.6478,275.36,g
3.8598,1.778,262.857,g
2.3865,14.549,190.537,g
2.4757,68.039,195.346,g
3.3599,0.0235,277.323,g
3.2026,3.627,195.093,g
3.2412,0.85,329.272,g
2.3901,69.6147,81.3067,g
2.6651,7.4414,194.934,g
2.9044,2.8165,183.101,g
2.5508,0.921,227.564,g
3.2537,4.9301,218.017,g
2.3608,16.315,174.214,g
3.2453,25.577,140.274,g
3.2177,5.7152,212.955,g
3.1116,0.728,298.168,g
2.6977,2.4725,171.071,g
2.0473,34.8091,190.088,g
2.3988,86.3532,35.5989,g
2.8179,29.746,85.5765,g
3.3646,5.667,243.943,g
2.6101,10.0863,267.44,g
3.0775,0.785,203.58,g
2.1351,51.288,216.562,g
2.7076,83.6227,61.5537,g
2.9834,0.226,132.719,g
2.1477,45.584,124.168,g
3.1767,3.144,287.518,g
2.7486,5.1486,270.211,g
2.9554,14.1901,33.0162,g
2.6314,16.8825,93.1668,g
2.6165,47.723,140.81,g
2.5798,79.591,84.5551,g
2.6679,24.7086,154.872,g
2.3729,79.849,152.483,g
3.4736,2.929,206.189,g
3.1538,11.7617,118.089,g
3.243,22.571,160.652,g
2.5302,13.666,173.496,g
2.6232,15.514,218.712,g
2.9694,5.069,219.882,g
3.3523,0.4645,277.977,g
3.0099,4.3698,177.772,g
3.3752,1.092,313.89,g
3.343,0.209,205.935,g
3.083,34.5241,128.222,g
2.7505,0.685,132.66,g
3.5064,3.431,211.479,g
2.5185,14.9967,203.366,g
3.2068,63.5812,56.2458,g
2.4417,17.0127,153.979,g
2.5211,32.28,167.964,g
2.1903,49.511,117.413,g
2.534,22.259,213.061,g
3.0722,2.3981,191.056,g
3.1765,30.76,189.635,g
2.3424,10.9249,148.034,g
3.1896,1.5532,250.943,g
2.3493,35.09,204.587,g
2.7016,6.853,218.788,g
3.0851,0.8192,208.7,g
2.6274,6.682,183.42,g
3.7156,0.604,335.745,g
2.6243,18.5575,180.752,g
2.2822,62.4135,149.057,g
2.4216,10.828,180.96,g
2.4425,18.996,118.244,g
3.4176,5.324,189.071,g
2.9647,6.3884,194.697,g
3.4787,6.3353,259.303,g
2.7156,4.282,211.088,g
2.8075,2.042,155.902,g
2.5315,38.4602,65.1465,g
2.3918,53.008,159.32,g
2.9206,2.447,264.805,g
2.7239,75.388,91.3365,g
2.5315,1.1303,190.353,g
4.0587,3.511,217.867,g
2.772,9.6757,179.122,g
3.1988,8.99,172.386,g
2.1189,7.271,272.18,g
2.3579,6.865,46.032,g
3.1174,62.395,56.3603,g
3.0592,8.075,173.969,g
2.7585,2.2764,154.653,g
2.5472,25.831,160.813,g
2.3032,66.181,62.4956,g
2.4778,6.383,153.617,g
2.1917,51.3098,166.428,g
2.7029,12.6816,302.801,g
2.1319,82.4952,198.918,g
3.9912,1.437,305.609,g
3.6142,3.2719,120.551,g
2.317,48.751,244.633,g
3.3792,7.6011,215.821,g
2.3838,20.564,174.837,g
3.0713,86.5709,51.7327,g
2.1945,24.9416,201.145,g
2.6853,6.083,172.048,g
2.3064,74.477,132.97,g
3.4824,3.0993,257.882,g
3.0953,1.605,335.621,g
3.0748,4.923,201.378,g
2.7931,4.914,152.726,g
3.5027,5.325,231.693,g
3.4272,7.521,97.7494,g
2.4654,31.5112,90.2205,g
2.3531,27.644,214.814,g
2.7332,13.6997,129.937,g
2.3522,83.2347,242.055,g
3.3899,1.8268,385.738,g
2.6915,4.7804,170.996,g
3.4905,4.015,248.433,g
3.0883,22.7661,157.969,g
3.3358,2.0296,244.76,g
2.4669,7.4192,218.42,g
2.9383,7.8144,226.805,g
2.6826,0.0258,276.271,g
3.2921,4.047,297.312,g
2.0663,9.4078,183.373,g
3.972,3.175,282.929,g
2.6425,19.517,180.212,g
3.6155,1.8587,285.885,g
3.514,4.914,279.627,g
2.1508,13.9983,243.459,g
3.1787,4.9252,285.261,g
2.5717,2.748,163.526,g
3.0394,0.966,176.844,g
2.8089,6.228,248.181,g
2.1319,9.83,65.771,g
2.7903,5.132,144.517,g
2.4579,5.222,180.757,g
3.3446,12.0607,121.061,g
2.9042,5.813,288.478,g
2.1688,9.432,133.8,g
2.9877,68.6708,181.569,g
2.2648,40.251,93.4196,g
2.7896,2.5841,186.549,g
2.8995,0.596,206.205,g
3.6536,2.693,319.899,g
2.1775,67.106,199.65,g
2.7952,14.377,179.387,g
2.281,0.7557,181.725,g
3.297,4.42,182.13,g
2.1569,14.6097,196.169,g
3.0071,2.5099,293.081,g
2.7046,0.8245,194.478,g
2.5746,2.0775,184.231,g
2.5391,33.902,125.964,g
2.8722,32.443,185.396,g
3.5124,1.9149,331.586,g
2.3711,46.4008,88.191,g
2.638,5.397,220.885,g
3.8212,2.17,373.103,g
2.5119,15.292,132.134,g
2.301,8.38,103.125,g
2.3096,79.4844,161.749,g
3.1875,0.137,256.507,g
2.0394,7.605,226.686,g
2.4023,30.1602,127.01,g
2.1123,50.3431,162.593,g
2.2135,60.1701,86.4439,g
2.5769,10.1005,174.968,g
2.3181,3.829,133.886,g
2.1446,50.611,121.432,g
3.8841,0.813,275.562,g
2.7332,5.059,205.448,g
3.5736,5.1312,282.661,g
2.8435,0.6983,170.59,g
3.1411,10.364,217.54,g
3.1212,8.3626,333.855,g
2.4742,84.2043,133.622,g
3.5179,4.5762,255.281,g
3.5756,2.442,340.083,g
2.6566,0.2798,214.921,g
3.1096,3.473,243.311,g
3.066,1.14,193.666,g
3.2861,3.3555,283.428,g
3.3252,5.7286,247.395,g
2.8062,6.399,163.225,g
2.6902,6.324,147.389,g
2.7976,4.5385,210.714,g
2.3404,15.822,161.578,g
2.2529,26.1461,173.48,g
3.494,5.47,285.277,g
2.3936,25.011,109.179,g
2.5539,20.8407,171.033,g
2.6048,2.521,120.58,g
3.4913,61.987,134.4,g
3.0388,2.8523,201.766,g
2.837,1.156,236.544,g
2.2695,12.169,139.725,g
4.0082,1.9247,304.475,g
2.8028,34.5962,71.3507,g
2.659,24.7031,156.686,g
2.4354,48.126,175.526,g
2.238,67.7536,61.5102,g
2.3655,47.2489,144.116,g
2.5328,0.334,132.907,g
3.0092,2.7,119.542,g
2.1414,18.1586,192.226,g
3.724,2.436,393.309,g
2.2443,63.4499,152.363,g
2.6493,0.1321,177.613,g
2.6479,22.208,143.885,g
2.081,74.518,151.218,g
2.5955,8.0075,190.772,g
3.6069,16.6925,85.991,g
4.3462,1.554,322.234,g
2.5353,7.3544,187.628,g
2.5092,6.595,224.148,g
2.7275,7.8241,138.462,g
2.4571,17.5042,202.691,g
3.0661,11.591,213.63,g
2.4983,0.4583,218.909,g
2.6735,2.923,217.887,g
3.1225,5.8695,127.361,g
2.9586,14.293,230.912,g
2.3701,30.845,205.247,g
2.3775,86.2351,100.735,g
2.7807,14.263,164.355,g
3.3698,6.392,211.238,g
2.2672,6.3162,105.825,g
2.5792,30.192,240.26,g
2.5428,78.822,100.036,g
2.3139,26.162,138.586,g
3.3165,6.481,215.939,g
3.0013,5.6137,241.962,g
3.0147,3.7613,160.278,g
2.42,14.1914,238.282,g
2.4456,38.527,121.591,g
3.3029,1.8306,174.465,g
3.0204,2.0174,200.935,g
2.7312,33.424,221.105,g
2.0737,73.499,117.347,g
2.4014,11.7131,129.657,g
2.7857,85.328,156.844,g
2.525,30.869,145.548,g
2.946,6.63,183.758,g
2.6309,70.6744,209.926,g
2.2455,7.755,114.905,g
2.9428,4.2278,175.441,g
4.1715,1.575,195.618,g
3.1224,8.6361,261.62,g
2.4082,2.9606,216.285,g
2.9157,0.5989,228.529,g
2.5315,1.3587,166.04,g
2.2776,0.0003,180.475,g
2.2082,27.106,197.264,g
2.8971,17.16,98.3276,g
2.5775,1.8023,172.03,g
2.8621,7.463,240.047,g
2.4735,8.79,321.013,g
2.5804,15.753,138.647,g
2.4057,81.2274,168.833,g
2.9574,14.363,317.96,g
3.3925,0.561,153.433,g
2.7482,3.38,284.361,g
2.2188,71.524,177.989,g
2.3997,54.28,89.8562,g
3.4718,8.302,174.658,g
2.3181,60.5491,26.0889,g
2.6898,8.3477,225.515,g
3.2633,3.5078,165.9,g
2.9841,1.7356,321.954,g
2.2317,71.5811,88.0816,g
3.2543,10.649,198.327,g
2.7763,33.7832,91.0928,g
3.2445,2.733,140.514,g
2.7878,2.399,166.027,g
2.3043,50.3182,167.844,g
3.2695,6.198,191.936,g
2.8069,79.886,87.5884,g
3.2235,10.3638,138.16,g
2.8179,5.861,64.2661,g
3.2715,1.3872,239.75,g
3.3197,10.385,248.983,g
2.7324,40.5095,236.144,g
2.9793,19.9613,135.65,g
3.2695,3.259,176.435,g
2.4942,7.2759,204.873,g
3.1561,84.9057,57.7733,g
2.081,28.79,177.459,g
2.3243,74.3421,93.678,g
2.8423,5.2981,237.018,g
2.1931,42.753,103.939,g
2.4786,23.678,111.243,g
2.4191,46.9567,97.3209,g
3.3114,0.1495,288.362,g
2.5051,17.9029,148.259,g
2.3375,7.208,194.397,g
2.2934,13.17,130.918,g
2.9214,21.2299,189.062,g
2.3883,10.796,194.27,g
3.1984,3.6,177.547,g
2.8516,0.7406,262.22,g
2.1021,49.217,232.935,g
3.227,0.867,352.189,g
2.3483,18.907,186.46,g
2.3531,10.9465,242.224,g
2.4191,11.2053,80.5603,g
3.5137,7.053,309.389,g
2.917,0.626,278.287,g
2.5231,37.374,188.409,g
3.5161,1.5122,308.963,g
3.7911,5.2442,291.305,g
2.3674,50.682,195.452,g
2.5916,6.9809,153.462,g
3.3309,1.8497,224.842,g
3.8928,1.0381,312.777,g
3.3017,2.271,246.465,g
3.7012,1.29,220.227,g
2.9619,26.1855,191.574,g
2.7604,1.112,354.892,g
3.3344,6.285,201.839,g
2.5263,6.9421,154.084,g
3.2333,0.795,226.359,g
3.5175,5.0286,361.266,g
2.6594,8.827,71.9444,g
2.8993,34.427,83.4442,g
2.8398,2.027,216.296,g
2.3149,4.087,117.678,g
3.1181,1.075,274.19,g
2.4976,24.5471,96.1011,g
2.7356,19.1785,179.746,g
2.9146,6.271,283.81,g
2.3201,4.383,185.821,g
2.616,87.3998,263.865,g
3.246,5.775,149.14,g
3.2725,3.585,346.676,g
2.5809,23.5268,189.489,g
3.4806,5.3512,236.404,g
2.8573,23.0716,207.755,g
3.288,3.6015,260.839,g
2.6835,0.083,166.073,g
3.2455,0.3176,293.048,g
3.8238,2.163,370.409,g
2.5308,3.7101,101.977,g
3.1356,18.278,284.594,g
2.9795,24.0961,285.288,g
2.6821,5.433,225.412,g
3.1358,20.5649,151.71,g
2.7135,3.3124,216.158,g
2.2648,39.52,202.976,g
2.5231,28.516,165.277,g
2.5276,2.5729,184.855,g
2.639,21.0606,63.1648,g
2.2455,23.936,110.033,g
2.8228,6.9394,189.586,g
2.5289,4.9083,231.82,g
3.0671,1.406,335.755,g
3.2374,11.196,102.006,g
3.2227,10.617,222.78,g
2.3971,6.0457,183.495,g
2.5289,2.572,223.795,g
2.6609,19.125,185.174,g
2.8407,3.351,283.211,g
2.7853,45.0304,185.718,g
2.6335,60.5264,170.675,g
2.4691,27.7838,103.028,g
2.5283,9.941,218.436,g
3.8589,1.445,307.669,g
2.3901,16.771,96.9992,g
3.379,1.805,358.874,g
2.5428,31.836,126.678,g
2.6365,5.978,180.709,g
2.2529,15.2489,201.215,g
2.7054,13.1409,193.696,g
2.2967,13.117,209.617,g
2.1222,74.6152,179.885,g
3.0441,0.3822,178.255,g
2.525,16.3704,210.308,g
2.4057,32.932,209.954,g
2.8205,1.603,236.838,g
2.3365,82.8204,120.232,g
2.9462,6.087,309.622,g
2.9926,2.19,269.131,g
3.2785,5.0273,198.452,g
4.0231,0.5982,321.169,g
2.5496,32.4323,138.061,g
2.6513,17.658,254.888,g
3.1872,1.804,307.818,g
2.9004,4.9959,258.879,g
2.7955,4.529,243.331,g
3.0535,9.423,277.917,g
2.4232,83.3232,85.3322,g
2.3253,24.006,159.421,g
3.2784,12.4702,235.688,g
4.2885,2.5168,206.363,g
2.4541,18.8968,258.91,g
2.1775,63.0438,161.55,g
2.993,73.19,112.886,g
3.3587,2.005,302.553,g
2.3139,21.2221,134.977,g
3.2301,6.56,182.05,g
2.5004,63.1428,146.57,g
2.5308,39.6204,109.711,g
2.2175,56.227,188.476,g
3.49,5.807,257.819,g
2.8552,4.875,103.958,g
2.7604,23.761,166.98,g
2.6314,51.3869,214.806,g
2.9692,12.511,241.873,g
2.5922,23.115,178.094,g
2.2,0,111.861,g
2.993,9.031,255.071,g
2.6637,8.1501,252.15,g
2.3784,17.7641,126.346,g
3.0156,16.397,260.371,g
3.1742,1.943,121.695,g
2.4579,53.449,155.257,g
2.8943,11.9637,167.174,g
2.8567,3.7836,312.673,g
2.7443,20.618,188.546,g
2.7392,4.313,230.252,g
2.8479,11.7922,129.98,g
2.4624,8.0678,116.805,g
2.281,26.5117,190.636,g
2.953,47.7302,81.4037,g
2.4141,78.748,169.005,g
2.2577,29.0239,206.342,g
2.5775,6.219,180.699,g
3.672,1.902,358.097,g
2.4742,32.049,155.821,g
3.0069,10.2258,263.504,g
2.4616,60.622,78.7201,g
2.6604,49.512,128.384,g
3.6063,13.3384,174.528,g
2.8727,7.695,244.691,g
2.3711,6.0144,181.782,g
2.7122,16.103,130.696,g
3.6705,2.531,154.251,g
3.5472,1.5291,356.133,g
2.9101,4.611,201.515,g
2.6196,6.749,33.7399,g
3.8066,0.638,306.926,g
3.6718,1.892,273.85,g
3.0372,0.759,161.449,g
3.1947,9.8286,208.241,g
2.781,14.3144,135.996,g
2.1255,63.211,119.043,g
3.77,3.7384,352.186,g
2.6604,12.2232,135.64,g
3.6229,4.2808,351.706,g
2.889,4.207,182.464,g
3.5261,3.9967,297.998,g
2.4464,40.0066,125.103,g
2.3512,58.329,52.0772,g
2.9479,3.2728,258.102,g
2.7392,8.2167,171.72,g
2.8235,0.583,187.046,g
2.9368,19.977,118.517,g
2.372,52.3631,71.2231,g
2.3953,22.3269,85.2293,g
2.317,58.209,188.706,g
2.4224,40.871,72.355,g
2.6749,53.2181,96.0238,g
4.2259,0.051,324.56,g
2.5465,0.7529,231.896,g
2.4125,85.333,50.7546,g
2.5441,5.1486,168.448,g
3.1461,0.221,278.524,g
2.5428,9.7343,196.876,g
2.3962,26.112,148.313,g
2.7197,47.397,71.1109,g
4.4178,0.8238,286.306,g
2.356,56.5349,168.497,g
2.5152,22.163,154.447,g
2.7466,2.8462,51.4993,g
2.4141,3.525,235.186,g
2.5922,41.436,90.8102,g
3.4442,7.3364,187.46,g
2.8624,7.5361,197.819,g
2.7308,51.214,189.946,g
2.1508,88.0294,112.386,g
2.1717,22.568,107.776,g
2.3493,40.5255,143.227,g
2.4616,53.922,118.72,g
2.5871,64.2235,149.837,g
2.4735,46.617,149.717,g
3.2099,8.145,222.928,g
3.1351,18.03,200.401,g
2.601,20.6302,166.008,g
3.299,2.205,97.4906,g
2.1477,20.531,118.241,g
2.7578,16.879,195.086,g
2.4257,9.9943,80.425,g
2.4091,13.5504,215.374,g
2.1703,76.9045,229.342,g
2.9348,2.8825,254.145,g
2.8663,0.094,159.321,g
3.2718,18.905,239.686,g
3.0461,6.348,249.809,g
2.8963,11.654,124.672,g
2.9044,6.377,203.524,g
2.6253,19.3335,118.229,g
2.6454,10.6662,233.857,g
2.7679,0.5051,237.756,g
3.411,6.667,251.063,g
2.4241,39.1323,289.353,g
3.0663,17.6684,201.404,g
3.8316,2.0789,178.232,g
2.5302,5.205,153.633,g
2.8946,5.8146,141.765,g
2.3664,39.134,150.231,g
2.5838,86.8054,123.916,g
2.7356,3.306,198.391,g
2.9069,3.4161,237.626,g
3.0228,0.744,133.081,g
2.8182,14.5462,237.883,g
3.4807,4.9347,191.736,g
2.2878,2.676,147.808,g
3.0706,24.56,45.272,g
2.7924,12.006,227.853,g
2.7727,17.9289,220.991,g
2.1351,7.3446,200.364,g
2.2565,76.1181,185.248,g
2.7679,3.596,154.992,g
2.9506,23.9858,208.235,g
2.6488,18.353,145.793,g
2.5465,21.5382,346.315,g
2.2109,59.9239,120.092,g
2.6299,73.17,43.7272,g
2.3274,7.356,204.454,g
2.5231,7.116,238.052,g
3.123,0.2752,296.428,g
2.541,5.723,150.479,g
2.7917,10.9695,263.512,g
2.8567,21.8653,85.0906,g
2.3579,38.364,164.059,g
2.6444,7.617,238.447,g
2.5855,0.076,101.899,g
3.0204,8.918,284.22,g
2.7197,64.5625,104.106,g
2.902,25.831,143.532,g
2.5263,3.3657,136.97,g
2.4955,15.9689,224.57,g
2.4564,4.632,151.756,g
3.6349,9.083,174.283,g
3.1488,2.3595,286.875,g
2.3243,33.8435,94.5324,g
2.3579,8.5878,141.871,g
3.5244,2.2359,251.154,g
2.5575,7.4566,258.343,g
3.3118,4.901,229.45,g
3.2262,2.152,240.61,g
3.3779,3.333,241.222,g
3.1508,13.5688,163.248,g
2.3802,19.1216,176.971,g
2.8325,23.932,130.555,g
2.6096,3.796,278.274,g
2.2833,89.7323,89.1692,g
3.7505,3.1425,273.557,g
3.1339,5.624,250.575,g
2.9621,23.358,278.165,g
2.248,0,100.169,g
3.5898,4.0456,237.392,g
2.5809,14.4173,177.682,g
2.6415,3.1113,233.674,g
2.1688,35.77,128.587,g
2.0774,8.8679,158.763,g
2.2304,87.9835,186.455,g
3.2527,53.831,124.927,g
2.4691,37.3817,106.28,g
3.5532,5.0887,185.47,g
3.4733,2.176,247.044,g
2.3883,89.4684,43.8685,g
4.4168,1.971,246.456,g
2.5237,1.3628,214.993,g
2.7271,13.5225,137.777,g
2.3284,48.415,147.006,g
2.3414,2.313,139.415,g
3.4783,1.8142,273.908,g
3.0833,3.906,232.353,g
2.6238,10.7331,153.351,g
3.1017,14.161,91.5397,g
2.3579,0.9738,190.704,g
2.4836,35.141,120.132,g
2.7853,1.8065,201.673,g
2.9317,1.088,242.922,g
2.8695,11.677,252.365,g
2.2055,26.41,161.675,g
2.4133,34.0936,115.582,g
3.5864,14.4978,93.0088,g
2.8085,18.0525,172.348,g
2.1732,4.3154,121.39,g
2.7271,3.556,198.878,g
2.8024,0.4595,191.744,g
3.2106,3.5809,272.935,g
3.4486,12.295,143.605,g
3.5977,0.072,235.714,g
3.0109,8.772,257.887,g
3.1984,11.5159,160.519,g
2.3927,42.0149,105.273,g
2.4548,22.365,166.474,g
3.1313,0.542,214.813,g
2.4232,86.3608,117.839,g
2.8417,17.547,119.842,g
2.3222,17.1998,137.824,g
3.0302,69.097,94.835,g
3.7864,2.923,304.032,g
2.1414,25.643,87.5154,g
2.5676,12.4528,208.203,g
2.8904,37.234,196.137,g
2.4997,33.009,129.388,g
2.6015,12.4043,80.0502,g
3.4728,5.0315,139.49,g
2.356,29.924,217.15,g
3.1707,9.209,203.049,g
2.3598,9.228,182.003,g
2.6449,40.092,81.8828,g
2.6772,15.2987,95.5889,g
3.2913,3.3145,219.849,g
2.3918,37.143,90.5023,g
2.7517,18.7887,142.75,g
2.6042,25.464,166.195,g
3.0175,2.9973,312.847,g
2.281,40.1653,228.073,g
2.4757,36.759,97.3621,g
2.7063,6.155,292.278,g
3.1764,4.319,339.751,g
3.0939,0.839,264.9,g
2.1222,25.914,247.099,g
2.2923,21.399,206.788,g
2.3181,3.947,150.862,g
2.1717,61.897,206.174,g
2.6165,8.637,203.935,g
2.2109,66.0852,203.71,g
2.3655,8.894,163.346,g
2.5353,12.1567,191.617,g
3.5389,4.172,252.444,g
3.5026,2.7337,198.74,g
2.8096,29.21,119.751,g
2.4464,34.121,134.02,g
3.3925,1.129,268.956,g
3.387,3.197,172.902,g
3.159,85.2559,42.3574,g
2.415,13.1194,132.062,g
2.699,76.0065,158.392,g
2.7042,0.784,220.99,g
2.8946,10.1466,160.565,g
2.5321,4.3297,192.427,g
2.4099,4.1527,183.852,g
3.3073,1.3107,237.622,g
3.4311,4.526,264.023,g
2.6405,23.9617,133.096,g
2.6981,14.504,187.088,g
2.9069,16.353,138.958,g
2.382,18.0235,190.144,g
2.3522,51.6669,172.874,g
2.8089,46.111,59.6816,g
2.541,51.452,76.9939,g
3.0312,1.2986,232.56,g
2.7408,9.034,179.785,g
2.5705,10.7703,255.264,g
2.9133,14.0395,54.0099,g
2.633,10.117,173.052,g
2.9263,3.378,214.16,g
3.3788,3.357,172.228,g
2.2266,10.381,183.961,g
2.5623,13.511,232.175,g
3.2825,3.1904,220.116,g
3.0336,7.033,273.325,g
2.7536,10.25,165.614,g
2.4401,12.174,119.474,g
2.7616,37.555,68.2,g
2.6762,17.999,169.105,g
3.2579,2.729,291.714,g
2.6479,15.813,163.153,g
3.2578,4.5447,133.012,g
2.3729,1.575,198.599,g
2.2041,63.186,167.928,g
