@relation magic

@attribute FWidth numeric
@attribute FConc numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
13.7197,0.3123,0.625,g
20.0701,0.2407,18.7586,g
15.5488,0.3436,16.541,g
23.1961,0.245,9.604,g
41.0282,0.1013,0.3662,g
20.1009,0.2211,5.6618,g
17.4607,0.317,5.3213,g
12.5989,0.3974,5.8315,g
26.2465,0.1691,1.8811,g
22.189,0.335,8.8093,g
26.6153,0.1971,9.9628,g
21.0471,0.2131,11.15,g
11.9455,0.5711,7.3704,g
21.152,0.154,1.4636,g
10.749,0.5205,20.707,g
18.8047,0.2707,60.9026,g
7.2284,0.7171,22.516,g
9.7539,0.8144,12.7129,g
10.4108,0.3276,16.7782,g
12.3756,0.2791,7.051,g
10.9296,0.7345,12.9511,g
26.253,0.1969,18.9796,g
14.0532,0.5034,10.865,g
10.6649,0.6311,35.7705,g
14.8619,0.5012,50.575,g
22.7532,0.3227,15.3487,g
24.2552,0.2551,4.6563,g
26.5519,0.1935,8.582,g
22.153,0.2486,6.372,g
7.8658,0.6278,17.6342,g
34.1336,0.1259,15.5248,g
12.9298,0.5233,43.5251,g
21.2847,0.3288,18.6544,g
22.7467,0.1761,9.526,g
12.683,0.3761,6.47,g
22.6643,0.1619,1.603,g
26.4066,0.2917,87.7159,g
19.6937,0.4307,78.7982,g
19.4342,0.2105,11.258,g
19.6647,0.2705,8.548,g
31.0262,0.1824,2.0088,g
11.8742,0.3864,5.014,g
11.9892,0.3868,0.4067,g
10.5352,0.6236,25.2845,g
11.0639,0.5068,3.964,g
24.121,0.2679,16.393,g
16.5623,0.5233,24.0856,g
17.0656,0.4627,9.1961,g
19.3785,0.3686,11.929,g
12.9777,0.5082,79.2348,g
28.6929,0.1864,12.727,g
24.3085,0.1904,7.6011,g
20.0348,0.3735,6.1874,g
25.4188,0.3208,1.1889,g
14.2783,0.3801,5.933,g
25.0045,0.1922,1.1964,g
31.4988,0.1724,7.2099,g
16.7377,0.3313,5.076,g
23.5917,0.1866,0.71,g
17.404,0.383,3.5068,g
13.8038,0.3896,5.2555,g
48.2873,0.0759,0.6288,g
10.1082,0.8119,76.26,g
13.5162,0.4116,5.881,g
43.1748,0.1049,0.905,g
28.5152,0.3034,3.196,g
14.8833,0.2987,3.757,g
12.8992,0.5364,22.3356,g
15.2293,0.4805,7.803,g
12.9505,0.5964,45.055,g
10.3988,0.5192,0.091,g
12.1289,0.3704,1.407,g
9.9977,0.61,37.679,g
11.4785,0.5235,12.744,g
11.8298,0.7005,81.4811,g
27.0122,0.2538,72.887,g
26.1488,0.2387,38.817,g
9.4993,0.4715,21.3597,g
23.0086,0.2836,7.927,g
18.4695,0.3304,5.813,g
7.3063,0.7082,23.439,g
16.0865,0.5101,1.662,g
21.1078,0.1802,2.979,g
16.1986,0.402,11.6155,g
14.5918,0.3604,5.9751,g
12.1091,0.4671,33.349,g
21.3649,0.3156,5.475,g
7.3718,0.7816,30.3774,g
25.8725,0.1959,0.8713,g
11.0568,0.7416,43.9589,g
21.9981,0.2936,7.4566,g
33.7385,0.175,28.845,g
28.1824,0.3446,11.8712,g
23.5476,0.2497,1.855,g
20.935,0.2236,4.504,g
25.6181,0.3368,5.1143,g
20.1168,0.4103,13.2785,g
7.2654,0.7013,66.693,g
14.4311,0.576,80.7121,g
10.7534,0.7758,28.175,g
14.0252,0.4273,3.197,g
17.2682,0.3293,63.146,g
24.2694,0.2627,9.976,g
36.7234,0.1539,1.473,g
16.1814,0.3272,39.189,g
23.3782,0.1997,18.6818,g
18.1893,0.4991,68.308,g
28.2616,0.1481,2.3175,g
27.9408,0.195,6.2315,g
37.6728,0.1431,9.6984,g
6.4926,0.5369,12.5969,g
16.2913,0.3115,0.2439,g
16.0779,0.4177,18.5084,g
7.1313,0.7364,54.5987,g
10.9804,0.7653,44.0092,g
12.9344,0.4963,9.1317,g
15.9342,0.4101,4.803,g
12.6487,0.4966,76.4614,g
26.8202,0.1932,6.216,g
16.5952,0.3951,18.547,g
10.6247,0.5278,15.033,g
29.9032,0.1992,6.819,g
17.2814,0.3623,17.504,g
12.554,0.5991,15.175,g
47.763,0.1386,4.456,g
12.3727,0.3628,23.856,g
17.6439,0.3756,37.9035,g
16.6179,0.3242,6.11,g
16.1131,0.4652,36.551,g
12.6227,0.4639,31.933,g
12.7489,0.5683,84.5089,g
22.8099,0.2431,13.988,g
12.0838,0.3898,32.312,g
14.5329,0.4175,39.691,g
11.0175,0.5166,4.0232,g
9.9926,0.5679,26.5328,g
22.7848,0.1955,5.1038,g
12.2741,0.2882,5.3775,g
26.0763,0.1639,8.1473,g
16.7682,0.413,58.0948,g
18.5332,0.1967,1.5342,g
9.2136,0.8215,47.441,g
16.615,0.2835,9.621,g
18.1847,0.3532,16.706,g
16.0145,0.4335,66.05,g
10.2285,0.6139,5.507,g
17.3869,0.4273,50.0777,g
12.5096,0.4879,30.245,g
10.9589,0.5274,11.8733,g
0,0.7256,0.0002,g
23.0985,0.2916,4.9252,g
10.8012,0.7407,0,g
6.8481,0.7581,20.859,g
27.0297,0.2421,5.212,g
7.3118,0.7306,9.906,g
25.0454,0.2071,22.0962,g
10.9833,0.7584,70.9927,g
7.0229,0.6942,2.5515,g
9.2505,0.516,73.681,g
26.1042,0.1548,10.051,g
15.7488,0.323,10.472,g
11.9139,0.6413,82.4568,g
18.7126,0.2786,3.8408,g
10.6012,0.7754,74.741,g
24.5551,0.3408,2.3306,g
27.8348,0.1537,0.9347,g
38.566,0.1181,0.926,g
19.3644,0.2327,4.1472,g
7.9251,0.6723,6.0144,g
26.591,0.2163,5.144,g
18.5682,0.3104,15.939,g
12.7421,0.3893,1.1232,g
21.6484,0.3623,28.328,g
10.3919,0.5934,18.0235,g
11.7101,0.3681,14.4926,g
20.624,0.2581,8.614,g
12.6439,0.4562,37.165,g
10.5688,0.5748,3.4541,g
42.428,0.072,2.217,g
28.1723,0.2818,1.3845,g
13.6009,0.3695,12.193,g
20.4519,0.3613,17.2362,g
21.1065,0.1975,6.0417,g
16.6861,0.2531,3.017,g
17.5474,0.3454,55.85,g
17.3035,0.3455,6.8488,g
15.246,0.4007,27.6555,g
12.2997,0.3622,2.9862,g
16.4317,0.4219,86.18,g
20.4503,0.2365,9.399,g
32.9812,0.167,5.902,g
0.0026,0.7168,5.2051,g
19.2486,0.4117,31.2545,g
17.3273,0.3103,7.543,g
6.7851,0.5385,3.2759,g
15.5711,0.2466,5.359,g
14.2871,0.3863,19.6912,g
22.2821,0.3546,39.8008,g
15.4439,0.4417,0.0354,g
0.0001,0.7977,81.2738,g
33.108,0.1821,16.6959,g
31.9306,0.1184,3.5195,g
17.0662,0.3548,0.4014,g
28.4542,0.1814,3.2719,g
18.9343,0.2585,4.734,g
23.2356,0.2788,34.4518,g
12.5271,0.4304,53.537,g
11.0064,0.5194,2.313,g
15.7969,0.4709,77.795,g
20.5476,0.2921,9.545,g
17.4857,0.4983,5.663,g
9.3851,0.5272,8.4593,g
11.798,0.7093,80.4713,g
10.5549,0.6218,50.047,g
20.9793,0.2094,2.2045,g
17.1148,0.2794,1.006,g
7.214,0.6816,17.933,g
12.2234,0.3764,0.5462,g
20.0252,0.3711,24.26,g
15.7621,0.4851,25.715,g
19.5911,0.1858,2.832,g
12.7755,0.4464,55.9097,g
25.9336,0.2158,2.173,g
18.7019,0.2516,5.911,g
11.2075,0.7492,11.746,g
20.7931,0.3139,7.848,g
22.8948,0.2287,10.865,g
9.8262,0.5976,20.22,g
22.5327,0.3748,54.485,g
57.3144,0.0568,6.803,g
39.5121,0.1238,9.8048,g
10.3547,0.7944,84.0609,g
16.9151,0.3475,22.6447,g
21.6524,0.2517,5.49,g
36.6477,0.1768,9.612,g
20.5437,0.2341,0.129,g
11.2518,0.5978,16.9354,g
15.3608,0.3579,13.69,g
20.2253,0.2586,1.203,g
17.5155,0.4006,40.137,g
10.8908,0.5058,4.738,g
10.4981,0.7873,52.1667,g
16.9783,0.3958,80.5721,g
16.5037,0.4073,16.37,g
22.2845,0.2665,8.675,g
31.0349,0.1986,1.902,g
25.9827,0.195,0.519,g
7.3677,0.7449,17.401,g
24.5639,0.2668,11.3741,g
12.9011,0.5581,33.5573,g
16.5013,0.2985,3.638,g
21.2221,0.3979,32.224,g
18.0731,0.33,76.0065,g
18.1476,0.2309,11.1946,g
15.5684,0.5112,39.924,g
11.4506,0.625,19.4794,g
26.1919,0.216,16.385,g
15.6343,0.4735,37.454,g
10.9327,0.6108,7.894,g
29.4264,0.2164,1.5291,g
11.5852,0.6202,6.335,g
23.2236,0.1426,5.284,g
11.8873,0.5508,25.929,g
7.1359,0.739,41.644,g
16.9979,0.247,9.699,g
27.7106,0.2221,0.7124,g
32.0827,0.2169,76.3636,g
23.4882,0.1425,5.247,g
18.2285,0.4381,30.144,g
11.6242,0.5731,13.872,g
10.8839,0.4578,4.116,g
19.4776,0.2857,6.5,g
10.9754,0.7562,81.1239,g
12.8139,0.5465,71.0923,g
13.2071,0.3755,11.2674,g
16.9069,0.2525,3.2728,g
19.9428,0.2077,6.2672,g
0,0.7686,7.361,g
15.9235,0.3262,2.572,g
20.7143,0.2799,4.802,g
10.799,0.4273,2.5729,g
28.2534,0.3509,69.125,g
27.0713,0.1306,0.921,g
11.6189,0.3995,8.9595,g
22.2767,0.1815,13.807,g
11.1366,0.5882,52.427,g
18.6005,0.3122,3.597,g
11.8139,0.4967,2.7921,g
17.9498,0.2324,7.312,g
16.6948,0.3434,12.2356,g
31.469,0.1689,0.041,g
8.0875,0.6022,19.4594,g
15.6521,0.4672,0.653,g
22.6935,0.2606,29.8189,g
17.8989,0.307,5.887,g
25.1598,0.2047,8.6575,g
25.8677,0.211,5.5598,g
15.5033,0.2941,20.2125,g
28.4667,0.1273,23.2244,g
34.4391,0.1367,1.892,g
21.7506,0.1259,0.2763,g
10.874,0.55,26.256,g
17.7874,0.3663,2.425,g
14.8915,0.4133,15.321,g
10.3866,0.5848,57.6026,g
14.1391,0.4875,39.2421,g
10.9058,0.7431,42.2408,g
14.0449,0.5025,9.6072,g
6.8412,0.7036,41.1319,g
25.2188,0.2446,18.358,g
27.2913,0.1641,5.219,g
52.0891,0.0694,1.8848,g
26.1142,0.2036,15.2135,g
35.3999,0.1331,16.4022,g
21.8876,0.2261,0.583,g
10.9584,0.6872,84.2938,g
17.1957,0.4194,37.141,g
21.7304,0.2564,5.164,g
23.6757,0.176,14.1288,g
11.9221,0.4567,1.6146,g
10.0712,0.5624,10.378,g
14.4679,0.4892,27.221,g
29.3736,0.1989,22.925,g
17.9917,0.2897,16.472,g
17.4155,0.2936,29.895,g
20.3299,0.3936,6.8644,g
7.3919,0.779,37.9375,g
29.3901,0.1282,1.7119,g
13.5471,0.2706,1.79,g
22.5372,0.2546,0.925,g
18.443,0.3225,8.191,g
10.9102,0.7568,54.248,g
15.2389,0.2683,0.542,g
12.6817,0.5563,8.9282,g
14.0079,0.5471,25.6547,g
16.2637,0.34,19.1036,g
14.9042,0.2494,51.5694,g
20.7798,0.339,4.1871,g
10.693,0.7674,16.7337,g
28.0811,0.227,7.8023,g
11.8492,0.4353,19.907,g
17.775,0.4327,81.8671,g
7.4744,0.7631,0.402,g
14.045,0.5011,2.0464,g
15.8391,0.3784,2.2764,g
17.9183,0.3563,3.444,g
22.4331,0.279,6.8408,g
23.3478,0.2265,1.7181,g
12.2455,0.5169,1.154,g
18.2733,0.5412,42.063,g
0.0043,0.7586,37.3872,g
6.653,0.728,27.9743,g
20.0974,0.193,1.2698,g
14.851,0.4393,49.512,g
19.2273,0.2371,15.3576,g
12.636,0.5039,59.4159,g
9.5513,0.5939,40.808,g
20.7835,0.3221,22.751,g
12.5473,0.4397,4.1527,g
12.4996,0.4543,70.028,g
21.9532,0.2421,49.689,g
12.5805,0.2938,15.2609,g
7.3536,0.747,77.4,g
14.5951,0.3938,9.0144,g
27.2412,0.4197,0.2638,g
31.0539,0.1642,1.513,g
18.8432,0.2528,3.684,g
17.3681,0.2431,4.2502,g
8.5165,0.6018,4.18,g
30.8669,0.2194,3.221,g
11.6932,0.4392,16.9615,g
26.2535,0.2777,1.125,g
19.8073,0.3116,9.826,g
22.1805,0.167,1.185,g
15.492,0.3939,37.3817,g
21.8339,0.2876,2.858,g
10.3993,0.7944,26.089,g
16.7535,0.4585,20.2025,g
26.4671,0.3236,22.6709,g
38.3376,0.1104,0.823,g
32.8868,0.1326,10.8854,g
12.8227,0.5594,36.1365,g
34.4773,0.2268,2.3684,g
29.7552,0.2201,1.591,g
11.7226,0.5579,61.51,g
14.9414,0.2888,6.554,g
9.0892,0.5816,2.376,g
21.7687,0.2243,7.915,g
23.861,0.1769,2.3402,g
11.693,0.5215,3.253,g
12.2412,0.503,15.563,g
47.3813,0.2082,10.316,g
27.6153,0.2439,6.252,g
14.4834,0.2817,4.4378,g
11.466,0.7348,28.704,g
19.1553,0.3478,33.824,g
0,0.8013,61.897,g
12.1882,0.5332,28.9777,g
14.3513,0.4206,3.542,g
23.0143,0.1963,16.119,g
11.8664,0.5023,22.926,g
21.3139,0.2971,18.9,g
31.1437,0.1593,0.616,g
16.2543,0.4177,78.0806,g
21.6024,0.3979,12.615,g
27.0886,0.2944,43.0747,g
11.5164,0.4112,0.0258,g
21.4003,0.2001,18.082,g
20.3191,0.4229,26.398,g
18.6686,0.3151,41.3483,g
15.9544,0.3673,11.067,g
16.1802,0.3652,2.029,g
20.7926,0.2618,1.3614,g
38.8773,0.1138,0.813,g
16.1245,0.4102,14.043,g
9.2674,0.5416,7.8637,g
15.3539,0.3213,2.124,g
17.7958,0.4175,18.766,g
17.8399,0.458,6.489,g
11.0487,0.5549,3.104,g
16.4353,0.3226,5.521,g
19.2097,0.405,5.7732,g
12.4778,0.5931,17.8187,g
18.9753,0.4345,6.279,g
6.1069,0.8053,39.8963,g
15.0304,0.2919,3.1493,g
16.4187,0.396,53.0609,g
16.6586,0.2725,5.057,g
12.6968,0.3386,0.457,g
14.9958,0.4121,41.0922,g
24.1278,0.1718,0.709,g
25.4668,0.1675,0.8433,g
6.6565,0.73,52.7541,g
19.4855,0.2691,8.4993,g
23.3557,0.2315,5.6571,g
25.9597,0.1578,1.4092,g
11.4248,0.7361,43.404,g
30.3489,0.2196,7.81,g
17.2646,0.274,9.9477,g
18.8544,0.2266,6.311,g
15.3464,0.3589,5.54,g
11.7884,0.5479,8.363,g
16.0674,0.2568,0.069,g
18.6845,0.3738,52.5269,g
21.3708,0.206,12.2597,g
15.6202,0.3099,8.2167,g
16.4183,0.4637,3.3842,g
30.3354,0.1599,2.695,g
15.1619,0.4537,7.8407,g
40.6201,0.0915,4.8152,g
20.4169,0.2271,6.115,g
12.184,0.4017,8.0769,g
20.734,0.3428,31.796,g
17.0431,0.3633,45.059,g
10.148,0.3015,6.707,g
25.2899,0.1869,9.836,g
15.3251,0.3479,18.362,g
13.9434,0.3574,11.5031,g
17.5709,0.2715,30.2907,g
10.2902,0.5011,36.4567,g
17.4745,0.322,15.939,g
22.1934,0.2165,6.105,g
31.4427,0.1621,0.7859,g
10.9384,0.5886,27.8812,g
11.5514,0.5925,30.194,g
22.3774,0.3226,80.8951,g
22.3512,0.3032,46.586,g
25.2067,0.2306,4.4324,g
20.9142,0.1782,63.886,g
12.6108,0.4894,6.352,g
22.4011,0.2985,2.0092,g
10.5243,0.5875,63.186,g
23.3107,0.4006,2.0323,g
15.05,0.5135,70.9158,g
14.9894,0.4876,19.747,g
11.9796,0.4108,19.914,g
20.0059,0.3331,2.2496,g
26.527,0.1908,5.919,g
24.2531,0.1772,1.5585,g
19.1897,0.3333,1.818,g
18.4927,0.4396,30.62,g
24.739,0.1844,5.4106,g
30.0162,0.2087,47.73,g
13.399,0.3837,2.219,g
21.8287,0.2369,2.005,g
19.3552,0.1966,0.8714,g
18.2265,0.3477,7.1492,g
18.3186,0.2958,8.741,g
14.3629,0.5687,85.333,g
9.5,0.6242,0.1406,g
28.7008,0.1438,1.1204,g
34.3761,0.1369,73.6804,g
20.2805,0.3306,1.0892,g
38.67,0.1449,1.421,g
24.9458,0.3084,1.4029,g
7.0653,0.6883,60.588,g
29.7239,0.2056,4.124,g
26.4597,0.2015,17.331,g
20.616,0.287,11.7311,g
10.4235,0.791,58.2994,g
15.6583,0.3195,20.924,g
17.8095,0.3698,1.8603,g
23.2233,0.24,12.603,g
29.5424,0.2375,8.357,g
12.44,0.4789,60.023,g
24.307,0.1902,4.018,g
22.6579,0.2305,2.0522,g
21.9345,0.3856,7.2421,g
12.4859,0.4958,3.0331,g
21.7244,0.2418,6.34,g
21.7747,0.2794,20.0742,g
18.8631,0.264,16.104,g
16.0981,0.3361,4.31,g
12.1565,0.4478,3.264,g
17.7527,0.306,25.9457,g
18.5025,0.2943,11.961,g
24.4418,0.1549,0.8541,g
18.0335,0.3424,23.5489,g
17.0404,0.2664,6.738,g
20.9172,0.3408,17.4523,g
12.1154,0.3379,12.422,g
23.1925,0.1918,10.208,g
16.6392,0.237,7.831,g
13.3571,0.395,0.565,g
21.4451,0.1917,1.594,g
23.1042,0.2657,9.5163,g
15.9965,0.279,6.304,g
17.8928,0.3852,5.0486,g
10.6016,0.5833,20.3047,g
9.5045,0.6264,63.5975,g
27.4454,0.3886,1.3258,g
18.5989,0.336,20.232,g
25.5087,0.2187,3.906,g
33.554,0.1653,3.379,g
14.4105,0.5191,12.861,g
9.7289,0.6036,23.9828,g
7.229,0.7368,8.2645,g
36.3217,0.1131,0.5982,g
40.178,0.1178,13.77,g
16.5116,0.4187,27.087,g
15.8174,0.2435,0.8914,g
11.3133,0.6201,76.9479,g
17.8679,0.5071,49.186,g
22.252,0.277,6.437,g
17.3463,0.3418,2.315,g
33.5661,0.1443,10.998,g
11.2136,0.5665,16.962,g
22.049,0.1513,7.459,g
35.0643,0.1366,0.147,g
11.0041,0.6339,88.6483,g
24.6175,0.1779,7.0799,g
21.1502,0.242,3.613,g
15.8981,0.3921,11.479,g
25.6209,0.242,29.426,g
40.3365,0.1054,0.8542,g
10.1009,0.5465,5.5012,g
8.4269,0.5926,64.0684,g
9.0408,0.6188,14.5896,g
7.123,0.6795,4.066,g
17.0413,0.3657,23.115,g
11.6401,0.5217,13.222,g
19.8047,0.3721,13.233,g
14.0498,0.4522,22.208,g
13.1378,0.4631,14.854,g
24.6035,0.2632,65.2633,g
13.8858,0.3796,0.2906,g
10.9231,0.6161,5.4907,g
14.5592,0.5013,21.322,g
6.9149,0.7373,15.343,g
17.1391,0.3311,1.8065,g
11.6754,0.7107,7.2808,g
31.2915,0.1372,0.6806,g
32.5417,0.203,0.7895,g
17.0121,0.344,0.596,g
12.5645,0.3819,14.1145,g
22.7859,0.1804,0.109,g
12.0109,0.4847,76.3219,g
19.3932,0.3649,2.217,g
13.503,0.2746,7.4165,g
11.6836,0.668,29.1403,g
22.5407,0.1949,1.452,g
15.5685,0.5171,36.6853,g
21.4114,0.5175,42.6266,g
12.9067,0.4906,13.097,g
24.2144,0.2775,2.7787,g
33.8202,0.2657,0.8537,g
13.7549,0.3327,3.3124,g
27.127,0.2229,7.658,g
12.4485,0.605,55.5217,g
11.349,0.3937,5.059,g
19.207,0.311,5.8146,g
25.0746,0.2271,22.582,g
14.8588,0.4141,2.9606,g
19.8827,0.2983,1.305,g
15.7439,0.4704,21.6049,g
17.9068,0.4044,0.6666,g
12.3164,0.393,23.123,g
15.5384,0.3559,0.4686,g
7.2693,0.7197,8.8679,g
24.4358,0.2493,3.6478,g
29.6335,0.2653,12.3224,g
13.6449,0.3302,5.4939,g
21.234,0.2578,4.14,g
11.5781,0.724,80.0492,g
25.5487,0.194,13.249,g
18.7783,0.3455,23.761,g
9.5767,0.6092,28.6338,g
16.034,0.6182,34.553,g
23.7468,0.2088,18.4615,g
7.2216,0.696,23.4492,g
10.9817,0.5781,22.2335,g
21.171,0.2112,4.2131,g
7.3587,0.8051,42.315,g
22.534,0.1988,6.0676,g
19.1206,0.281,0.101,g
18.6073,0.2544,3.759,g
18.7904,0.2352,10.563,g
23.6661,0.1989,3.3145,g
17.6422,0.3735,15.8702,g
7.1434,0.6891,27.138,g
19.7708,0.4522,3.625,g
32.8299,0.1364,11.6143,g
21.2343,0.3083,0.833,g
26.4647,0.2456,28.51,g
10.818,0.5972,76.9471,g
10.0015,0.6374,29.312,g
9.2293,0.4913,8.1489,g
15.7418,0.1818,1.9109,g
32.5604,0.1694,3.511,g
23.4741,0.2554,2.6617,g
17.3629,0.3045,22.0916,g
18.4962,0.3521,35.5052,g
9.3013,0.5084,5.6489,g
17.4709,0.298,0.813,g
15.2792,0.5013,59.2812,g
18.7552,0.2299,11.261,g
12.2058,0.531,4.1031,g
12.0396,0.4607,16.055,g
30.9205,0.3168,4.648,g
11.1879,0.741,53.7924,g
20.1946,0.3394,26.0319,g
17.6852,0.4685,5.493,g
11.0903,0.5467,66.1157,g
7.1383,0.722,28.79,g
19.2888,0.2946,30.202,g
41.5287,0.1804,1.288,g
29.6712,0.1144,8.302,g
18.9683,0.3211,13.846,g
25.3183,0.2918,3.7892,g
16.3552,0.3694,19.6343,g
20.156,0.207,14.283,g
12.6128,0.4891,9.168,g
14.1842,0.4195,29.5051,g
19.4102,0.2509,1.5672,g
20.5402,0.2915,11.0731,g
21.9114,0.2655,5.402,g
16.5823,0.3556,11.241,g
12.6361,0.331,3.509,g
19.6504,0.4628,31.7237,g
26.1324,0.1915,1.951,g
7.4142,0.6667,15.7881,g
14.6054,0.3239,48.5058,g
30.7871,0.105,4.109,g
12.2416,0.6825,74.7762,g
16.3152,0.3023,1.53,g
10.4895,0.5903,49.5821,g
26.368,0.235,29.392,g
11.0735,0.6,10.9249,g
16.2194,0.4077,32.3979,g
22.0256,0.2849,81.7102,g
15.8036,0.2872,11.24,g
26.2584,0.1767,9.66,g
19.207,0.2396,2.9598,g
10.7919,0.7633,13.9983,g
16.8011,0.437,16.376,g
11.5868,0.7068,69.4336,g
16.3541,0.5676,42.1379,g
15.4927,0.4214,22.7129,g
16.46,0.5282,11.461,g
16.9447,0.2981,46.111,g
8.7202,0.4631,15.032,g
18.4786,0.296,0.368,g
22.8309,0.3234,0.447,g
29.0348,0.2635,4.5394,g
15.0895,0.4858,15.311,g
15.1327,0.4465,13.1609,g
17.0527,0.4416,11.114,g
12.0674,0.3982,7.6707,g
13.2824,0.3745,4.687,g
24.7704,0.1694,2.967,g
17.0278,0.3616,0.0524,g
17.8488,0.3501,56.0713,g
21.7989,0.157,7.847,g
21.9276,0.1997,5.4805,g
14.9019,0.5076,18.8702,g
14.5218,0.3597,15.3551,g
22.9181,0.3577,0.2053,g
21.4521,0.255,65.437,g
10.5402,0.6748,2.559,g
11.1597,0.6062,26.26,g
13.5009,0.3198,4.604,g
12.2071,0.4232,10.896,g
19.2336,0.2452,4.5935,g
17.1977,0.3156,9.14,g
34.9071,0.1389,14.18,g
20.8588,0.3369,30.129,g
9.7166,0.5181,43.291,g
11.5237,0.5644,14.2929,g
20.344,0.3295,1.0996,g
23.2826,0.2167,2.3986,g
16.7314,0.2833,0.292,g
11.5562,0.728,12.23,g
7.4063,0.8058,9.259,g
24.9284,0.1803,7.025,g
11.76,0.562,12.1452,g
17.9913,0.2626,2.516,g
16.2177,0.2794,9.8372,g
19.8188,0.2979,8.7569,g
16.1574,0.2742,7.135,g
16.0064,0.3756,19.1984,g
24.7702,0.1385,6.168,g
7.3316,0.7511,73.499,g
10.7747,0.5568,7.755,g
28.99,0.2154,14.203,g
16.3756,0.4099,9.132,g
7.3375,0.5332,1.8232,g
7.1659,0.7414,88.4189,g
7.154,0.7368,5.13,g
24.5512,0.2461,1.5398,g
20.9871,0.3228,21.6256,g
19.4103,0.4011,12.24,g
11.0217,0.5409,9.4508,g
16.7005,0.5988,16.367,g
15.8702,0.2838,72.931,g
10.6743,0.7619,84.3683,g
7.5854,0.5928,2.676,g
19.8502,0.3475,36.245,g
14.8971,0.3077,7.5196,g
13.9228,0.4808,10.826,g
10.1083,0.6,51.719,g
24.6122,0.2667,7.341,g
11.2343,0.5872,79.8933,g
31.4793,0.1827,1.149,g
26.9878,0.2654,4.2953,g
14.8181,0.5643,2.2829,g
11.013,0.6631,13.689,g
19.6402,0.3747,8.376,g
21.72,0.1612,3.3473,g
23.0935,0.202,8.474,g
41.1529,0.1358,65.912,g
17.0705,0.4098,1.9194,g
26.3163,0.294,2.052,g
11.2207,0.749,66.0433,g
10.5634,0.6372,62.8383,g
22.9484,0.2458,0.3159,g
10.2465,0.4644,28.6827,g
14.0189,0.4756,2.3372,g
27.659,0.1813,22.924,g
30.85,0.1629,33.757,g
12.2423,0.5295,14.999,g
14.7835,0.3934,1.0325,g
25.8384,0.2977,75.1662,g
27.7529,0.1852,2.3853,g
19.7589,0.2181,3.387,g
11.2952,0.6017,59.9534,g
21.4397,0.2727,19.5075,g
12.7679,0.4768,12.8719,g
7.3095,0.7636,24.7838,g
23.7642,0.2187,9.4564,g
27.5733,0.2041,1.7955,g
11.6346,0.7137,24.009,g
12.9439,0.3436,9.4384,g
22.2238,0.1717,4.0081,g
9.814,0.6301,6.9844,g
12.1346,0.6728,60.1701,g
12.3442,0.3969,6.9809,g
13.4924,0.4533,9.201,g
23.8906,0.1554,2.759,g
16.8994,0.2697,13.2921,g
16.4104,0.3853,2.933,g
32.8836,0.1335,11.6103,g
15.776,0.4086,8.6201,g
9.4179,0.8443,42.5529,g
10.5909,0.6143,13.325,g
19.8716,0.3752,33.5185,g
23.842,0.2048,10.6904,g
35.0948,0.1899,4.122,g
20.4027,0.3583,29.3898,g
16.338,0.561,62.9714,g
22.1223,0.1679,12.3059,g
19.1664,0.2939,2.0319,g
17.9755,0.2637,3.4161,g
9.9561,0.6258,45.9906,g
22.7223,0.3547,48.1879,g
31.5629,0.1904,4.428,g
12.0299,0.552,45.4834,g
11.4851,0.5709,8.907,g
12.5582,0.4715,36.4389,g
23.5248,0.1603,3.5078,g
21.9862,0.3584,20.1117,g
31.3935,0.1833,1.9954,g
16.2832,0.3937,36.3443,g
9.5924,0.6223,30.652,g
10.9239,0.7143,10.1604,g
11.4078,0.4538,11.578,g
22.4496,0.4622,7.46,g
19.8032,0.226,13.3421,g
20.2021,0.2533,0.6925,g
22.4333,0.327,14.2293,g
20.1241,0.3645,4.089,g
10.8234,0.7754,16.8038,g
48.4512,0.0799,8.013,g
6.4782,0.6091,63.188,g
11.2402,0.7172,18.0262,g
9.7779,0.5198,29.844,g
28.6293,0.2468,11.29,g
11.6572,0.7197,36.458,g
17.228,0.2764,19.049,g
12.9863,0.6564,10.3057,g
25.1267,0.1728,1.5723,g
14.3352,0.3933,85.8903,g
17.2999,0.3731,6.4733,g
19.0203,0.3918,0.281,g
25.0761,0.2259,10.39,g
17.6026,0.3187,88.0136,g
11.3634,0.6078,27.7838,g
8.297,0.5935,46.468,g
19.4197,0.2397,9.52,g
12.4992,0.4706,28.222,g
11.8155,0.4764,75.9321,g
12.9473,0.4612,76.9494,g
19.4941,0.3753,8.8963,g
10.2608,0.5603,14.3756,g
15.2713,0.2597,13.374,g
14.7389,0.416,25.4671,g
20.8053,0.3107,7.6688,g
14.4763,0.3443,23.2283,g
38.5389,0.1165,28.387,g
22.518,0.2094,1.6,g
28.7594,0.1372,16.686,g
12.9045,0.7413,9.197,g
20.5174,0.2658,2.967,g
21.9916,0.2377,23.42,g
12.4071,0.5825,13.294,g
10.663,0.7814,56.222,g
12.0088,0.392,5.3152,g
0.0029,0.7364,0.0002,g
9.5513,0.6313,0.4882,g
14.0158,0.4078,58.055,g
10.7626,0.6011,4.267,g
27.5724,0.229,4.158,g
26.2693,0.1847,2.433,g
16.556,0.4688,29.6658,g
19.278,0.3194,3.75,g
22.2848,0.1922,0.6261,g
13.3841,0.4035,8.0922,g
