@relation 'magic-weka.filters.unsupervised.attribute.Remove-V-R2,4,9,11'

@attribute FWidth numeric
@attribute FConc numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
14.197,0.4629,15.2885,h
44.2623,0.1573,59.7117,h
11.3551,0.7425,60.0829,h
14.5528,0.5755,84.4227,h
11.3184,0.3851,30.3143,h
10.5318,0.4435,23.7446,h
13.277,0.5203,22.6937,h
8.4823,0.4021,36.6318,h
16.4748,0.3111,49.186,h
11.8975,0.5413,49.1356,h
10.8762,0.2856,75.6662,h
8.1902,0.5873,43.9048,h
33.3466,0.2387,25.071,h
65.1699,0.1805,57.4979,h
12.0197,0.2735,22.658,h
10.9758,0.6086,27.3756,h
2.622,0.6587,17.6067,h
15.0162,0.5015,60.2672,h
16.7862,0.3236,62.7139,h
35.4795,0.5458,53.798,h
4.6362,0.6891,46.6873,h
32.4624,0.4108,42.2162,h
12.337,0.6029,17.0239,h
9.6727,0.5786,55.2987,h
18.8923,0.2124,31.3615,h
13.5498,0.424,86.0798,h
12.0213,0.689,1.7809,h
67.4497,0.1767,2.2464,h
78.0536,0.1547,80.9627,h
14.5084,0.5446,21.423,h
7.6929,0.4932,25.287,h
9.2414,0.3956,32.5796,h
40.049,0.1606,31.124,h
21.6688,0.2941,45.9286,h
15.072,0.3979,38.022,h
11.4671,0.4379,27.7193,h
20.3418,0.3649,46.0287,h
8.3126,0.4855,19.982,h
24.2466,0.4628,10.0367,h
10.0317,0.8177,33.723,h
14.8399,0.2659,22.17,h
58.6567,0.0956,48.6437,h
37.8378,0.2759,21.2348,h
55.4915,0.1372,89.672,h
41.2913,0.1946,23.5014,h
19.5491,0.2385,52.673,h
11.5968,0.5306,5.0091,h
23.85,0.4615,26.992,h
14.1157,0.5756,83.5322,h
34.9385,0.1688,44.8894,h
28.0537,0.2521,57.4598,h
8.9929,0.4898,2.8904,h
10.6246,0.5751,86.4343,h
49.5923,0.2123,14.479,h
14.682,0.6748,52.812,h
77.6689,0.1611,53.7738,h
17.5233,0.2285,40.332,h
94.4208,0.04,16.1094,h
20.3902,0.3423,30.0933,h
11.4721,0.5105,7.5845,h
10.4427,0.3698,24.092,h
22.1402,0.2488,21.924,h
9.0672,0.7527,81.4517,h
52.6013,0.2506,22.6831,h
11.2182,0.3341,70.5317,h
13.5677,0.3706,66.1986,h
8.0729,0.4085,6.4971,h
12.6997,0.4966,52.585,h
57.0929,0.1859,30.8502,h
16.7456,0.4218,42.2479,h
13.5305,0.4608,83.1842,h
10.5189,0.3618,76.24,h
14.7363,0.4417,18.0463,h
79.6351,0.1479,40.808,h
13.3689,0.5605,26.1093,h
20.2225,0.2894,41.1956,h
9.9816,0.464,67.5928,h
10.6421,0.4624,61.454,h
77.5116,0.0825,34.067,h
70.9921,0.173,48.019,h
40.8033,0.4466,25.062,h
13.6088,0.3796,16.7793,h
11.4986,0.4095,48.366,h
84.4265,0.0728,76.8384,h
71.989,0.2329,86.6241,h
12.6794,0.4486,33.1921,h
15.5154,0.4244,15.5585,h
14.7028,0.6184,77.7656,h
12.9442,0.661,85.701,h
12.4191,0.3518,44.905,h
10.5662,0.4319,51.662,h
30.0357,0.3898,14.3856,h
13.4546,0.4081,80.684,h
38.9222,0.1482,33.988,h
88.3373,0.1368,75.5752,h
16.2697,0.2821,53.431,h
8.4954,0.622,36.6213,h
81.4307,0.0131,28.1002,h
26.7315,0.4077,76.6424,h
60.2732,0.0639,62.936,h
145.251,0.0804,44.655,h
15.7774,0.5033,80.9855,h
11.8635,0.6181,8.7688,h
81.4599,0.2535,89.737,h
85.2287,0.0542,88.7998,h
57.258,0.0471,22.017,h
58.4564,0.1788,44.2953,h
17.0927,0.4742,53.0365,h
23.581,0.473,18.826,h
33.2566,0.3018,82.0656,h
10.5604,0.26,84.6417,h
49.1202,0.1248,32.2366,h
21.6608,0.1788,88.9362,h
28.1355,0.3887,14.5518,h
32.3063,0.6089,12.4205,h
53.307,0.0961,44.1909,h
6.9128,0.8289,26.664,h
10.8938,0.7495,47.4161,h
29.672,0.1597,64.9998,h
12.2325,0.466,81.6645,h
13.535,0.5772,19.5339,h
15.653,0.4114,25.286,h
5.1439,0.4163,7.25,h
13.4652,0.2675,71.983,h
39.53,0.2852,77.893,h
9.308,0.6119,34.4698,h
4.2216,0.4858,40.0241,h
110.3594,0.121,49.4252,h
11.4899,0.7315,71.401,h
11.8456,0.5915,28.6542,h
82.3057,0.0196,87.8868,h
11.574,0.3669,78.666,h
20.2684,0.2308,33.4059,h
17.219,0.3121,83.4915,h
24.3644,0.2186,32.5813,h
34.8466,0.4565,69.0351,h
31.6713,0.1747,23.727,h
23.3546,0.3432,16.924,h
10.2495,0.6,46.8138,h
38.0891,0.1944,5.5341,h
14.1826,0.4355,29.39,h
87.4672,0.1817,36.318,h
3.404,0.3984,79.8417,h
18.707,0.3956,54.6369,h
15.2198,0.3892,14.964,h
15.9081,0.4712,63.086,h
12.9092,0.2554,11.885,h
7.6332,0.5568,40.3325,h
18.9529,0.403,43.5363,h
20.3113,0.651,16.7015,h
33.3649,0.2812,10.0758,h
22.194,0.3423,32.5405,h
46.1018,0.1526,28.7818,h
15.9814,0.1914,2.8998,h
40.0114,0.1489,25.998,h
16.584,0.1824,60.642,h
16.8721,0.2683,31.7172,h
38.0477,0.1095,69.668,h
16.6907,0.3448,84.5037,h
8.4467,0.454,30.606,h
177.782,0.109,31.715,h
12.5431,0.5667,53.2854,h
11.0629,0.4077,65.0235,h
8.9542,0.4807,69.4242,h
3.2145,0.7551,65.069,h
12.2337,0.3837,61.3801,h
46.0894,0.2598,40.275,h
30.6338,0.3004,74.4429,h
15.8546,0.473,68.062,h
31.7927,0.5211,1.6992,h
28.3314,0.3967,3.2776,h
9.7463,0.5027,70.814,h
161.845,0.1256,23.143,h
41.8572,0.3352,6.9217,h
18.3664,0.3696,7.4816,h
31.5988,0.1312,3.7195,h
17.2021,0.5852,28.5967,h
12.9539,0.6455,5.3502,h
26.0508,0.1867,80.4293,h
12.7403,0.5409,38.556,h
62.4182,0.0693,89.7382,h
23.5756,0.2019,34.7344,h
18.032,0.3665,79.8092,h
15.6052,0.4171,11.9012,h
12.657,0.5487,70.066,h
22.0997,0.3251,29.6832,h
45.7136,0.0981,61.152,h
14.3865,0.6331,71.1574,h
64.3958,0.235,6.969,h
95.6781,0.047,75.7037,h
17.2265,0.417,22.817,h
21.1374,0.3679,18.7814,h
10.5072,0.5303,85.8912,h
12.1167,0.5579,9.3681,h
74.6928,0.2135,72.5933,h
10.6013,0.3798,14.2532,h
24.6591,0.179,77.6631,h
62.6578,0.0818,83.2848,h
14.5711,0.4801,54.2701,h
11.0506,0.5911,10.4041,h
10.6746,0.5768,52.463,h
53.0014,0.2876,52.731,h
