@relation magic

@attribute FLength numeric
@attribute FM3Long numeric
@attribute FM3Trans numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
69.2105,67.623,-17.1281,3.301,g
33.3991,-14.5768,-1.9102,0.039,g
68.6335,67.3983,4.9406,4.3673,g
18.8959,11.1155,5.7523,38.364,g
17.6289,-8.3107,3.4725,89.264,g
40.8191,33.1106,-27.4077,9.6533,g
67.2132,-35.8968,-20.348,7.432,g
83.0728,-63.6065,12.3629,0.054,g
58.1422,46.4289,5.9938,1.5315,g
19.7069,16.2822,-8.9099,46.1416,g
31.0954,-8.9717,-9.3954,72.4556,g
64.3675,-36.4413,9.813,8.17,g
80.4535,94.1508,-12.0276,14.203,g
30.1667,14.6061,4.6252,1.6861,g
18.8093,17.572,-6.1703,55.1624,g
19.0835,17.0384,-5.1244,3.947,g
23.2702,-16.8084,7.4585,20.9345,g
59.3765,58.346,-12.8838,8.7949,g
48.9754,27.6571,-11.5802,1.66,g
25.0766,16.6171,10.0893,20.4432,g
27.9177,22.2612,15.5846,48.484,g
70.3213,42.7081,-11.8369,3.7836,g
70.5426,76.001,-10.0006,11.72,g
22.1758,-3.8675,-18.0159,21.346,g
24.7867,20.5592,10.9994,39.2593,g
28.7944,20.3246,-9.2023,8.3285,g
31.6582,19.1343,9.5615,39.136,g
55.7912,31.254,14.2229,2.106,g
57.0527,46.8314,19.0895,9.093,g
21.4681,7.4423,6.4396,63.031,g
45.6671,22.8327,15.1525,3.197,g
114.331,92.939,27.7561,2.109,g
93.0153,35.997,12.9228,1.656,g
39.4796,28.3,6.6446,1.129,g
21.4086,16.2155,9.9467,35.187,g
81.8524,59.1152,25.6115,2.8559,g
58.7256,28.2398,-8.4376,3.973,g
25.8224,-13.6263,3.502,31.469,g
21.0357,14.9775,9.1581,20.22,g
40.6304,-19.4059,10.3706,4.302,g
94.1338,-71.8447,3.5768,3.4297,g
25.9857,-6.2044,15.217,56.1948,g
22.451,-16.9492,-6.6888,11.529,g
28.4409,17.6182,7.2573,3.397,g
36.1686,-13.0029,13.5239,4.218,g
34.1537,-15.8122,6.226,2.561,g
69.5868,50.6365,-20.1084,1.817,g
27.0457,-22.8231,-13.1377,12.744,g
28.7776,-17.471,-10.0492,30.035,g
21.099,-14.2576,-10.12,77.795,g
20.8126,18.6435,-6.1087,49.2261,g
89.9113,73.998,-46.2123,4.502,g
50.6985,45.0357,24.9434,9.5042,g
40.9857,-27.7517,-12.7613,12.949,g
38.2839,-18.645,-9.8651,8.648,g
57.6632,-26.3346,10.1916,0.5765,g
57.1241,-42.3854,-16.8088,30.645,g
105.761,97.9701,16.2744,3.634,g
39.0094,30.5222,-9.5172,19.937,g
19.3309,-4.6025,4.4678,13.369,g
42.8485,39.8779,10.1319,9.8067,g
48.0649,-11.5578,4.9494,12.5969,g
30.1917,-22.535,9.1162,0.296,g
19.2987,5.6973,-4.4063,2.182,g
23.57,-14.8719,11.4384,21.769,g
52.6722,38.0266,-11.9225,7.2741,g
21.2664,17.809,15.0612,51.8789,g
33.922,-21.6683,8.6852,8.826,g
66.9584,65.049,9.0345,6.992,g
23.0489,0,-11.2491,70.3994,g
32.6392,-14.7512,-6.4239,21.5727,g
38.1627,22.8564,16.227,5.5119,g
49.3535,-47.127,8.6592,12.9575,g
113.486,64.421,-16.8485,1.2941,g
20.4751,15.9503,8.5912,10.796,g
31.3412,20.2562,18.8403,22.1398,g
48.5199,41.2817,4.732,14.583,g
29.5911,-20.4636,-11.773,47.723,g
21.6479,-13.3675,6.4993,1.7721,g
19.3082,-10.4723,-10.7211,60.871,g
77.6784,61.8591,-20.2988,1.592,g
21.1516,-15.6257,10.6124,21.755,g
36.1576,24.4302,17.3047,7.335,g
22.6754,10.7875,11.4814,9.329,g
32.9687,-7.1389,8.9015,3.638,g
27.3093,19.5152,-11.4719,40.08,g
122.948,128.313,12.7635,8.35,g
21.5804,10.9501,9.4223,48.415,g
42.4521,19.0035,-12.5983,48.416,g
42.1563,34.6047,-19.6889,49.156,g
41.2574,32.32,9.4478,15.4434,g
87.9511,41.8274,18.1359,2.554,g
24.2748,-18.5344,9.4007,9.6844,g
21.0834,5.5636,-11.5017,48.7767,g
59.4502,62.4,9.105,0.1321,g
30.15,-10.2902,-9.0885,6.93,g
28.4759,11.3358,-7.5771,20.123,g
65.841,52.4692,23.8275,7.81,g
44.1925,41.7787,-11.6795,1.6,g
62.4421,32.725,-10.0602,0.7239,g
34.2994,24.3802,-7.8308,11.1759,g
18.155,11.8396,-6.7104,16.0923,g
16.559,5.5436,-5.058,0.202,g
25.6878,22.6046,9.8842,0.374,g
21.1549,-12.1386,-6.2322,48.4901,g
18.1548,-6.8206,5.7736,89.6759,g
28.3437,15.8221,-4.2037,11.4725,g
102.156,96.1798,-34.8443,3.511,g
75.6877,49.0993,11.6361,6.228,g
23.6678,-0.0001,-10.8913,81.1385,g
59.6124,54.7397,-29.0666,1.1057,g
23.9177,13.9029,8.6601,17.7064,g
128.736,-110.63,16.7206,43.513,g
73.0124,71.2318,19.3129,8.1473,g
65.2174,60.9164,-24.1194,12.336,g
29.8548,17.5267,-9.5246,26.9856,g
83.7192,63.4476,14.4186,5.007,g
106.419,62.648,21.2697,0.6179,g
25.2907,14.6478,-7.9248,3.1678,g
83.2569,58.4135,17.8453,0.347,g
48.962,45.37,-10.8981,9.569,g
34.6531,-20.4525,-12.4442,1.392,g
44.5915,-24.2456,-10.8284,6.6863,g
34.2724,-11.0377,-18.6334,7.6209,g
42.1745,31.7311,15.1012,4.9357,g
26.6705,-6.0954,8.1137,14.5024,g
22.0013,15.6685,9.0055,52.2402,g
46.6559,34.2839,7.4314,2.771,g
21.3644,12.0794,-6.3617,22.934,g
35.0935,9.6713,10.4039,7.5143,g
67.1109,-17.4538,23.9805,2.7181,g
34.1413,-13.5823,-7.6879,12.773,g
53.8346,54.8205,9.7183,8.451,g
88.1997,77.8023,3.5625,12.3059,g
23.6271,20.3787,8.4867,62.979,g
32.5567,18.3276,-17.836,2.952,g
93.0262,84.4747,-22.286,0.2526,g
18.1675,6.9935,-5.5534,34.9363,g
34.7766,32.6737,-10.5041,15.0744,g
80.5879,49.5641,17.2874,2.7956,g
77.481,-30.9218,18.6103,1.751,g
30.3824,23.8201,11.3714,11.9419,g
21.0807,13.8324,6.1605,9.294,g
21.887,-9.3553,6.6275,24.1247,g
40.948,-28.9942,10.5668,4.687,g
31.5068,-18.7156,8.59,7.6688,g
23.8851,17.2426,15.855,17.1681,g
36.5972,18.7992,-7.6555,17.1332,g
105.463,-125.081,-13.7989,58.1218,g
110.097,113.708,18.7157,5.346,g
20.7138,15.8454,-9.9597,69.608,g
12.6609,8.378,10.6046,15.4989,g
96.2358,87.5188,10.3555,2.2634,g
99.7874,88.835,-6.6098,0.2545,g
12.9024,7.9426,5.3656,59.898,g
62.9301,28.6155,-2.9876,10.598,g
85.4423,75.4086,-18.7359,0.3652,g
62.1123,61.5837,-9.3872,18.185,g
31.7502,24.3449,-13.1891,7.038,g
98.1422,71.5993,-8.0839,3.917,g
24.3751,-12.8979,11.8995,45.8112,g
15.9514,-3.5824,9.0151,84.0046,g
26.3494,21.1357,3.9297,43.723,g
65.1138,-40.6384,17.2281,13.1445,g
141.484,-125.217,-25.242,7.2801,g
72.9287,68.898,-13.9395,2.2766,g
62.3485,60.218,-12.1666,1.783,g
33.1758,27.404,15.176,16.4238,g
36.0178,22.0221,7.3974,3.1073,g
28.3317,20.3148,8.582,36.8299,g
28.4739,12.1834,-16.0947,25.431,g
22.4471,9.5615,-12.5984,20.1636,g
87.6679,62.753,9.8767,0.145,g
71.3956,70.1656,16.5205,9.8874,g
44.5463,36.8902,7.7348,4.501,g
61.0162,36.5881,18.9759,0.6497,g
22.7149,19.5782,10.8896,17.478,g
26.5857,-19.9839,-6.3431,13.873,g
17.1997,4.489,5.2467,19.79,g
59.435,-29.321,-19.4123,5.841,g
66.9998,47.4067,7.3149,0.8728,g
13.2362,-2.1701,11.7974,85.4646,g
113.563,86.7902,13.6508,11.697,g
25.0822,-17.8951,-7.3121,6.219,g
49.2676,47.5608,-9.1138,0.0549,g
31.0843,13.6314,-2.1975,28.549,g
66.9964,75.1109,11.1968,3.197,g
66.9687,27.9785,-23.3829,2.619,g
26.0266,18.571,8.3575,48.8519,g
21.4778,17.7166,-10.345,46.0148,g
30.9455,18.9405,-10.989,63.926,g
59.4407,52.1499,-12.1136,5.836,g
73.5967,69.9543,-21.7421,11.9305,g
12.8539,-5.57,-11.5824,81.2444,g
50.4557,41.0704,14.9676,7.6353,g
64.9081,-42.0859,10.438,8.841,g
38.015,27.8261,16.6841,9.2636,g
30.5382,22.8295,-5.3469,13.5528,g
88.5729,82.7174,-12.0274,2.634,g
25.076,10.8683,-9.2794,4.506,g
30.8343,-21.5879,11.5711,56.523,g
97.7222,76.7612,-8.0848,3.3807,g
50.3466,31.4862,-5.7697,3.915,g
65.045,64.1156,23.5996,18.4316,g
30.4114,26.9558,-6.3283,15.8624,g
21.0167,-8.5062,-9.2123,56.616,g
61.5553,39.4129,-12.1938,3.363,g
102.611,90.3116,-16.806,1.1606,g
45.4388,37.7841,10.3951,23.8454,g
102.855,85.5771,23.92,1.037,g
30.5634,-19.3062,10.6886,85.6181,g
70.6084,35.9295,24.1439,68.6708,g
35.0856,22.9087,10.1315,19.8801,g
29.2792,13.0968,-8.4056,10.472,g
20.4669,-5.9458,7.7056,26.0698,g
31.4657,30.4555,11.1724,4.625,g
51.6397,19.9306,-8.7859,1.5888,g
29.2488,19.949,-3.5003,36.6096,g
50.6334,26.7678,-11.0617,13.767,g
38.5396,32.457,-25.8871,0.0345,g
20.5116,-6.0133,-10.8397,17.229,g
18.2067,7.2556,-6.046,49.5821,g
53.521,49.5699,19.3954,0.984,g
83.6515,71.5107,-24.2606,2.389,g
43.8753,37.5094,-11.7056,9.6642,g
23.7069,0,-18.9921,63.9075,g
40.0616,36.7101,9.8772,3.265,g
66.2979,62.8438,12.729,18.905,g
33.6096,30.4137,4.9547,51.7341,g
37.2686,-21.3381,-10.7664,1.677,g
19.6436,-14.4434,19.1951,15.4011,g
16.8357,5.6097,-5.8494,39.434,g
25.9904,-18.5802,3.284,19.6912,g
29.1486,-19.5828,11.0002,15.2554,g
83.5628,66.6702,-11.4493,9.311,g
65.7189,-25.4792,-23.8037,1.412,g
40.9913,29.5254,-11.3689,13.4983,g
18.5474,-10.2254,-9.4114,55.764,g
37.1788,-26.9113,-12.3988,11.6695,g
25.4389,-14.1023,-13.8028,14.0504,g
22.8654,-12.1687,9.8526,7.576,g
40.209,30.8791,-11.1815,8.449,g
29.4785,17.0786,-7.189,59.3545,g
101.039,-47.9068,33.2536,11.885,g
46.3207,16.9994,9.5422,1.962,g
25.4265,-18.7435,-7.636,69.976,g
65.6466,38.4705,14.2071,4.6995,g
31.8879,17.5417,-16.307,31.3209,g
19.4586,-10.5111,17.2338,75.4267,g
20.8112,8.9641,-6.0245,85.103,g
95.5597,75.8873,25.3293,0.669,g
90.5255,76.0565,-16.9888,4.046,g
33.1611,-21.2335,-9.3072,5.6594,g
82.3156,-62.4659,-17.9965,10.08,g
36.939,27.5274,13.6707,7.1492,g
49.5199,-11.5408,11.0801,16.8734,g
20.7038,11.0689,5.9148,9.9488,g
26.3431,-5.5595,-14.9049,70.193,g
79.7124,-28.5291,-18.2423,2.129,g
71.359,60.7987,-9.0666,0.986,g
16.9777,-3.5736,6.4646,65.595,g
40.0484,-33.2105,8.5129,1.596,g
31.7333,28.327,-17.6719,35.2665,g
31.4896,-31.6601,-14.0115,73.7915,g
19.8657,17.5656,9.9813,17.929,g
31.9077,18.6176,-8.7877,5.9537,g
21.0167,13.7412,-0.9055,9.3744,g
81.5093,-22.4769,-10.9749,4.376,g
48.8529,14.9398,-14.0803,4.4388,g
28.1608,19.821,-17.0894,9.4205,g
27.4308,-8.6385,-9.8991,9.3801,g
50.8322,-35.6601,-9.656,0.817,g
40.4409,23.4546,-7.171,19.335,g
23.8048,-10.3179,-6.8164,4.708,g
36.6553,14.0362,-10.5115,5.529,g
27.8453,24.5835,6.8806,15.015,g
44.3893,39.0851,-14.7831,0.084,g
77.484,81.274,12.9363,72.931,g
24.0631,16.2003,6.3309,11.6251,g
18.7822,-9.8662,-2.1102,61.8767,g
30.6525,13.7714,13.5634,37.007,g
19.6945,7.2857,-10.5442,3.769,g
23.0242,-10.429,5.5499,33.4008,g
80.0634,73.1529,-12.4444,0.57,g
26.2873,21.562,-10.3089,14.527,g
39.7973,14.7952,-9.7234,4.4105,g
26.8454,-10.6566,8.3678,17.533,g
26.2424,16.1582,-11.0629,7.942,g
60.8125,47.2671,8.2626,11.863,g
35.8767,25.2081,6.8881,3.348,g
77.1953,38.3919,4.2039,2.3779,g
13.2669,5.8101,11.271,26.089,g
24.6852,10.8386,-12.5505,7.086,g
121.392,90.5677,23.8947,2.3568,g
19.5077,-6.1231,-4.7169,75.607,g
47.1689,37.9722,7.3896,18.1339,g
106.554,53.6824,24.3952,7.116,g
71.8686,59.4501,8.6513,7.977,g
82.9625,72.8936,15.0124,0.1512,g
32.0237,-23.6305,-5.1363,20.2901,g
12.9396,-7.2703,0.4439,72.53,g
86.291,82.9791,19.5049,1.581,g
20.7424,18.1328,-10.9649,14.987,g
19.5955,-10.9746,4.5607,23.6345,g
32.6759,14.4187,-9.9689,0.134,g
40.7319,-25.7537,13.3908,4.584,g
63.7042,42.7026,-9.255,4.6486,g
27.0089,3.091,12.2596,55.3088,g
18.8702,10.5829,-8.5241,50.0777,g
100.012,89.1063,-26.9751,3.081,g
60.9972,30.7445,13.6536,0.8192,g
44.6393,47.0557,-18.6717,0.0056,g
86.9287,67.8687,-9.7501,2.3402,g
28.5512,17.4463,6.6037,2.4627,g
37.3655,17.9941,-16.2018,61.033,g
98.2466,85.6418,-10.1682,0.72,g
57.1113,46.9964,-15.8658,1.343,g
54.9761,43.8277,5.774,0.276,g
33.1065,-19.1853,-6.1835,4.0681,g
26.2815,15.8649,9.7834,8.796,g
37.374,19.056,17.4828,25.394,g
16.7429,-7.5574,-7.7123,20.2043,g
58.3519,37.0846,15.1964,0.78,g
35.8039,28.0062,-8.1598,22.478,g
28.7016,-10.5429,5.9434,0.8,g
40.8914,-23.988,-3.9532,5.2595,g
25.5659,17.7941,-7.3356,9.1817,g
19.1636,-14.4368,4.9822,24.6194,g
90.8484,49.7881,20.7582,2.5821,g
22.349,-17.4434,9.1093,55.8954,g
57.3932,59.8654,-19.0139,4.7613,g
40.1071,-7.964,14.3384,11.7922,g
27.8575,15.8826,9.1153,9.754,g
25.0418,20.2163,18.0409,30.62,g
46.7975,34.8436,-8.8063,0.372,g
26.9596,-15.2021,-13.633,21.5562,g
79.1032,56.1072,19.6654,8.208,g
22.2067,17.7733,-10.2401,31.234,g
18.7575,11.3436,-4.1454,24.632,g
12.8598,-8.4364,-6.8675,41.4708,g
12.9763,9.166,9.5288,84.6855,g
27.3066,19.5438,-9.9222,28.615,g
44.5336,-11.9196,12.9971,13.042,g
28.3305,10.1223,9.663,64.1446,g
21.3568,18.5603,7.8242,41.559,g
35.8045,16.5774,-10.198,4.8668,g
26.1194,11.3334,-9.5501,52.28,g
44.7062,38.3811,-11.9017,15.9683,g
41.7348,-21.6896,-2.3961,5.686,g
32.8709,26.5866,-9.0089,23.761,g
29.4979,11.5067,9.0066,67.167,g
41.2321,31.3793,-8.0229,6.63,g
22.6754,13.1312,-5.259,4.8629,g
24.3415,13.2756,-9.4052,17.904,g
22.5061,-19.477,-8.6011,63.099,g
96.3594,-83.1049,-17.0643,0.102,g
34.6979,22.787,10.5018,12.355,g
20.6343,13.0967,-5.8091,79.2518,g
24.3849,7.1992,10.2321,14.769,g
43.1417,0,16.8777,82.278,g
22.4501,-5.5442,-7.4292,9.0379,g
61.9695,58.4236,-4.5027,5.947,g
22.5982,14.1925,11.6767,88.2038,g
20.8872,-12.1762,10.8478,10.3786,g
17.7811,15.6498,11.8488,30.4737,g
90.2333,51.035,30.373,2.163,g
17.173,-8.3055,6.8725,36.721,g
79.7636,54.1323,34.9232,6.664,g
63.7733,56.9755,-6.3598,0.9347,g
25.2073,-16.5419,6.3943,59.5984,g
24.9352,-15.0055,-8.7697,15.753,g
26.089,13.7206,5.8939,13.935,g
28.2788,22.8593,-11.5038,20.694,g
19.1694,-11.7821,-8.5164,6.4218,g
24.1838,18.5954,-15.2745,52.1482,g
93.7259,113.066,-19.6776,18.6002,g
19.1646,15.1562,13.3304,70.0002,g
12.9223,7.5715,9.31,82.7517,g
35.7518,14.6153,-16.6352,15.4842,g
85.411,-68.816,-26.3922,6.244,g
93.6783,75.7577,21.5958,0.667,g
23.1716,11.1354,-8.2996,19.3335,g
48.931,42.3038,14.9869,1.4587,g
23.3911,-14.1416,-8.0312,19.703,g
18.6618,12.4181,-4.8895,45.7173,g
20.5297,13.3391,-11.899,9.1961,g
20.553,-13.2078,-5.7289,75.842,g
23.4309,12.6243,-12.1637,76.537,g
52.2445,39.8659,12.1403,2.315,g
45.9832,40.5153,18.8747,15.1333,g
44.8497,-15.9804,-4.3948,11.1617,g
24.6708,10.3846,-9.3636,21.4367,g
30.1039,26.4652,-7.5275,14.6972,g
24.0015,13.9059,-11.8675,52.118,g
33.1206,14.5536,16.4965,14.2293,g
19.8549,16.4779,3.4476,20.711,g
31.546,30.8087,-19.707,40.323,g
23.5984,17.1221,-11.473,87.6397,g
44.3541,40.8231,3.7512,17.919,g
29.3091,20.5415,16.9561,24.9607,g
19.6579,14.7369,9.9906,63.8383,g
19.5849,20.133,9.5088,11.428,g
50.6386,32.8091,20.9073,5.1984,g
21.4431,-13.1833,8.7253,29.712,g
15.9414,-4.0947,-7.8835,13.2657,g
21.1752,14.4882,10.4339,60.3018,g
12.7509,7.677,10.9531,46.2009,g
56.6694,56.5003,-10.8655,16.9157,g
22.6202,8.7507,12.0121,36.448,g
20.0758,-0.2571,-3.5768,34.4105,g
28.4121,-16.7046,-16.6413,10.5692,g
42.1536,-32.8412,13.3461,8.0243,g
64.775,43.3913,-10.169,0.656,g
71.6771,68.4821,-20.2057,1.0945,g
41.8138,34.4853,-4.5173,58.8998,g
22.5472,-15.4424,-5.4361,31.7443,g
32.8932,-13.7969,14.0561,10.7955,g
26.7112,-20.4143,-10.4288,78.7402,g
58.3354,51.0709,13.4934,3.9671,g
50.0814,40.8885,11.8542,5.8695,g
75.4189,-36.8342,9.1272,3.0122,g
91.734,55.9949,-9.8994,2.652,g
72.3105,46.8973,16.5033,0.064,g
39.5082,-19.2992,4.1555,1.6435,g
26.4939,19.5276,6.9817,1.334,g
71.2165,69.656,23.0812,13.0114,g
51.6785,37.5168,12.1553,1.8934,g
68.2762,71.3691,-20.5042,53.6537,g
85.2939,74.9125,-17.053,2.4232,g
23.9685,-18.1941,-15.5129,48.6381,g
52.0388,50.9938,-8.9008,13.2931,g
35.0029,-17.7039,8.3655,26.464,g
28.0588,-10.5734,-6.6204,28.4823,g
79.5498,-54.7687,-44.1,8.6814,g
33.4985,19.9654,-13.8051,23.5652,g
76.099,-52.0151,-19.5767,3.46,g
56.2951,20.0519,-10.2351,9.19,g
96.5965,-82.5645,14.312,4.591,g
53.9679,50.671,-11.1705,8.986,g
29.2688,-23.9344,-8.2073,47.559,g
39.6495,-28.365,13.4594,19.5495,g
91.6174,83.687,32.7482,3.0094,g
29.9323,-20.0136,6.193,8.897,g
37.149,-28.8526,-12.6656,13.729,g
21.0144,4.76,-6.1752,80.0502,g
43.3724,37.6172,-20.5515,14.518,g
91.8442,79.7142,-23.6288,4.5107,g
68.0656,-33.9962,-15.6621,8.0874,g
62.0676,42.5727,13.3678,0.026,g
31.9212,21.017,3.4354,3.045,g
58.7978,-26.2431,-7.7874,5.493,g
29.8697,12.4539,-6.6045,62.887,g
21.5488,12.9205,6.4543,23.9321,g
34.7391,33.6467,-11.8199,14.8002,g
21.0145,19.3354,10.0452,3.9389,g
12.7921,-8.3057,10.151,12.2449,g
43.3619,-21.1953,11.4956,0.5462,g
27.6649,14.0216,12.9188,3.5068,g
20.0714,-11.5654,-4.7599,64.773,g
28.8753,22.5345,-11.0576,8.686,g
108.87,81.7727,15.8739,3.934,g
46.2842,19.3928,16.9034,5.452,g
21.3305,-10.8733,-7.5809,15.8492,g
86.5927,73.6483,-18.1849,1.489,g
38.9699,34.8474,-9.8419,14.53,g
21.491,3.828,6.4868,70.1989,g
21.8435,19.5635,10.1102,86.2351,g
95.89,74.3167,1.8096,13.735,g
35.6496,26.1309,-12.1886,2.205,g
74.4488,66.5038,20.1857,0.1431,g
12.6054,9.8325,-7.7148,6.0163,g
35.1654,-29.6739,2.3737,3.828,g
21.9021,19.5778,7.9295,56.0249,g
36.6156,-9.8588,7.6083,3.125,g
32.8531,20.4172,6.6919,15.4667,g
79.2821,-29.9275,-12.9796,5.16,g
40.3914,34.0171,-9.2817,1.0037,g
13.1349,-6.0924,-10.2953,88.5222,g
17.5738,-8.4245,-4.1089,23.896,g
25.5331,19.4274,-10.5868,30.7131,g
45.8678,40.0288,10.7484,5.8093,g
29.1413,22.8337,-5.4342,13.171,g
19.8075,-6.7164,6.4482,27.7967,g
83.2649,52.0813,-10.239,19.884,g
20.2662,-11.5307,5.4841,72.587,g
35.6831,16.0812,-5.2938,14.018,g
26.4549,-19.9851,-9.3658,25.187,g
41.5662,-15.9486,8.8863,1.314,g
20.0044,19.7044,-9.9991,59.473,g
44.9886,39.0961,15.22,6.065,g
28.5834,20.8792,12.0862,5.0486,g
26.0025,-11.8245,9.0343,24.6893,g
84.3673,63.4487,16.7601,12.706,g
40.2282,-19.3772,-12.745,2.969,g
39.909,15.2692,-9.403,8.869,g
13.1518,5.5659,10.5332,2.463,g
57.0829,45.5444,-4.0477,6.6582,g
70.1859,68.0417,-11.5645,4.216,g
19.2373,12.2527,-17.0072,56.8865,g
43.9615,-20.6041,14.3218,6.846,g
119.038,118.005,-45.9152,10.2255,g
49.9619,34.7576,7.5747,23.091,g
101.616,84.1463,20.652,0.8339,g
36.8728,17.1648,-11.6833,22.961,g
21.308,-15.3605,4.747,7.3869,g
17.7902,12.5291,6.4772,46.2304,g
50.4186,-30.4202,11.91,9.691,g
52.4878,50.526,-10.9669,26.0436,g
33.865,9.6728,-3.4017,3.6166,g
15.0205,-2.0715,3.6258,89.274,g
30.4343,-15.5618,-11.0628,12.7025,g
30.6982,19.0026,9.4149,22.856,g
25.6508,16.4879,12.4784,64.2235,g
84.545,28.5247,-23.0469,3.034,g
13.109,-2.5324,-10.4481,32.0404,g
17.8044,-13.0708,-9.6262,25.3875,g
76.244,71.2976,18.2649,5.054,g
96.7805,69.9784,15.7249,5.468,g
47.9495,11.0123,17.5218,11.218,g
43.3106,38.7788,10.4531,12.2655,g
21.7632,-8.0145,4.391,26.131,g
26.5702,22.1802,9.6575,45.9686,g
69.7964,44.8345,-13.9844,2.152,g
16.4338,5.9172,4.322,45.878,g
98.0186,62.541,12.1875,7.011,g
70.6423,70.0259,18.0326,8.94,g
35.942,22.9336,-19.487,77.1166,g
67.9088,57.8612,11.5289,5.515,g
23.7382,-14.0198,5.1836,15.634,g
45.9494,37.3562,8.8865,14.367,g
32.3678,18.0994,11.6078,7.9729,g
39.799,-19.3096,4.2377,2.609,g
75.3715,63.8481,-12.5333,5.284,g
26.4699,-21.9406,-7.4592,6.5818,g
101.142,75.5754,28.4664,3.0978,g
24.3113,-22.3343,5.4535,5.4233,g
28.4428,23.6378,-11.6938,36.2739,g
85.2934,72.7592,23.6211,3.104,g
23.4842,-20.2718,-14.5615,6.0191,g
84.5714,56.3256,32.5867,3.551,g
38.715,-31.3309,4.5476,22.3013,g
39.8069,31.4572,19.704,29.426,g
20.2919,-6.3068,-10.4155,22.438,g
18.0693,-12.7659,6.8677,84.2593,g
105.335,-65.466,-17.6755,1.8752,g
70.93,60.9939,22.3921,2.062,g
34.9461,-21.3331,-20.7199,82.8542,g
18.1125,16.5016,-12.5021,14.9007,g
29.7456,22.3978,-7.053,19.182,g
81.3469,75.4045,-8.727,0.582,g
20.4846,9.8383,8.4655,25.044,g
20.7124,-10.6239,-8.7727,27.142,g
18.6528,9.7208,2.6196,42.5147,g
35.7142,29.111,-4.9483,0.7669,g
61.1704,54.6547,-12.5754,4.301,g
21.462,17.053,10.3696,1.493,g
32.4106,22.2017,-7.5632,13.097,g
50.5984,35.9762,19.5228,8.44,g
53.2284,36.2755,9.4574,0.9246,g
17.7781,7.2763,-6.9412,25.2845,g
20.2764,-4.3311,6.4784,78.2299,g
99.6416,92.2613,7.7025,74.5664,g
90.7035,75.2937,-9.8135,1.5563,g
50.7769,36.8926,-12.7068,3.9303,g
66.2943,71.725,14.015,2.314,g
39.5881,22.5909,-15.3342,9.216,g
26.8928,-8.159,-15.8111,23.821,g
18.8725,5.7972,14.5049,49.329,g
18.5533,5.8926,-2.3056,76.6555,g
29.9486,-27.6626,-8.5428,0.275,g
112.434,110.795,101.393,6.138,g
32.174,-22.6632,9.8775,5.0804,g
43.9906,-19.9009,8.4017,17.384,g
80.9545,70.974,19.9062,3.6974,g
49.8841,37.2435,-15.4386,24.677,g
65.9214,53.3382,-9.6839,3.118,g
18.8943,19.4668,6.387,2.707,g
49.6629,-31.7591,13.0371,0.2947,g
56.3949,53.6087,-11.9653,3.4732,g
25.4788,-13.3878,-11.6199,87.3998,g
88.3505,-61.5763,-21.4036,8.3369,g
93.1431,87.663,16.6479,0.4777,g
12.8751,-6.3378,-11.4133,43.404,g
28.4384,14.7329,-8.1179,54.7663,g
87.7092,-69.33,22.3105,0.5537,g
24.8408,20.3579,7.5544,70.606,g
69.8339,64.0615,-22.0987,2.662,g
88.933,27.9885,26.3581,2.042,g
19.1365,-12.6818,4.0594,4.278,g
84.9009,-54.1429,26.7647,1.419,g
20.0259,-10.6232,8.6272,28.966,g
43.1515,35.481,-12.0547,6.0528,g
94.2885,84.686,11.8346,1.4735,g
80.0032,64.7447,13.4333,9.041,g
93.5072,39.8282,-7.802,2.266,g
99.4896,84.6158,-21.2486,2.297,g
49.6836,35.0862,-5.5634,10.4791,g
73.0376,63.8847,11.8337,2.13,g
75.989,57.1007,30.5268,4.972,g
12.9942,-6.1426,-8.8707,74.997,g
23.7596,9.7047,-6.3009,52.4475,g
109.337,121.657,-24.4177,1.951,g
25.8231,-11.4662,4.2261,20.852,g
77.5425,71.7929,11.6612,0.075,g
47.1951,41.2137,15.975,18.4615,g
60.0737,18.2696,-6.69,5.624,g
65.2483,61.5653,12.1599,7.5304,g
26.0756,12.5653,15.0875,15.0673,g
81.2271,89.5866,-3.2657,1.893,g
27.2369,13.2407,-8.5868,13.341,g
35.8929,21.891,3.3494,0.583,g
39.5766,36.2208,9.6697,8.6074,g
35.8144,20.673,-6.2792,23.123,g
12.6701,-7.2067,11.194,82.2488,g
41.751,28.6709,6.3146,31.305,g
25.2097,-8.2607,-12.2322,50.2398,g
42.9047,32.7874,-5.4281,0.839,g
34.4273,29.9444,7.3949,17.991,g
26.0211,11.2665,-4.0374,10.2299,g
14.8072,-3.681,6.3785,63.6689,g
28.9202,20.3291,8.073,24.9379,g
26.8655,18.8457,-14.7909,49.7552,g
73.8427,37.7488,-28.3885,9.4318,g
21.8432,18.7293,-7.7056,5.646,g
80.9531,84.6643,7.2546,1.7098,g
100.038,67.0984,-16.0677,2.931,g
56.5279,41.9594,17.7267,6.718,g
18.52,-16.9967,6.8573,76.716,g
12.8789,-3.4,11.7179,9.2006,g
68.9272,58.9925,-10.5944,4.554,g
53.0943,34.8987,-9.3369,0.5989,g
36.369,20.7647,-9.3526,13.7183,g
59.8603,51.307,-10.7345,0.1363,g
21.241,18.9243,5.9074,25.446,g
88.2047,86.5774,-18.8174,4.1285,g
