@relation 'magic-weka.filters.unsupervised.attribute.Remove-V-R1,8-9,11'

@attribute FLength numeric
@attribute FM3Trans numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
39.6908,-5.0365,0.9875,h
32.2999,12.5404,83.4885,h
19.8443,-4.9551,70.518,h
42.0674,-15.2805,62.159,h
21.5693,-2.9726,14.3002,h
57.8119,-19.9494,24.4339,h
35.0726,-12.5197,2.216,h
81.638,19.154,41.1835,h
215.696,-35.7136,82.8969,h
59.572,9.8597,11.7626,h
12.9301,11.3184,17.3121,h
149.9769,-23.1379,5.6602,h
12.1283,9.4764,42.0517,h
10.8567,-3.6579,80.3887,h
77.4596,-18.4307,26.0459,h
29.0376,14.0835,21.6128,h
107.4834,-17.3321,45.0546,h
131.469,49.0235,69.087,h
28.0638,6.7399,45.7827,h
20.7559,8.4671,68.268,h
27.8559,-11.5664,24.565,h
75.1656,13.474,12.8791,h
123.472,-22.3487,10.0505,h
92.6891,-10.2285,27.0591,h
28.239,9.6746,71.8024,h
122.245,6.8662,1.7407,h
30.0809,8.7526,27.9344,h
150.376,-20.3734,23.5935,h
22.3881,-3.988,84.361,h
55.8038,-13.528,80.3933,h
17.5968,-10.731,89.8822,h
68.8411,4.2285,56.877,h
19.2323,4.0325,15.844,h
63.3502,18.7123,50.283,h
19.9076,4.1055,72.58,h
37.3478,-1.5187,27.8649,h
30.6145,-11.8025,7.563,h
26.7182,3.5505,20.2759,h
27.393,-9.3713,76.4393,h
123.13,21.574,13.2135,h
143.0862,56.5862,8.6749,h
46.7355,5.2039,76.6779,h
25.5481,-10.9077,13.798,h
20.0041,5.25,31.55,h
221.842,-15.2616,16.173,h
129.138,15.9074,11.718,h
25.4038,-7.73,18.3364,h
126.57,44.5727,45.4581,h
19.9786,10.3094,78.2768,h
12.9512,-6.6587,68.3731,h
55.5853,-8.5044,50.205,h
26.1907,-6.1015,53.6457,h
18.4797,-4.3474,35.1643,h
26.3485,8.6822,81.0902,h
28.0763,15.6492,66.6388,h
62.4307,6.4976,1.456,h
19.5635,-16.8556,13.0329,h
23.4398,-0.6816,36.5224,h
19.1293,-6.3058,22.7049,h
30.9108,4.8576,61.92,h
137.054,31.9616,19.973,h
163.0825,-27.7484,5.5585,h
29.7094,-12.6827,76.0271,h
23.5545,5.1555,18.5743,h
50.2263,-8.4113,7.402,h
28.9509,-12.2385,49.557,h
58.8153,-13.467,81.1572,h
21.8261,3.9688,53.6208,h
43.7087,9.1627,44.449,h
38.1791,-6.6687,43.933,h
34.5132,-13.1246,36.7033,h
35.6486,13.2999,36.3529,h
18.287,-4.2936,46.7955,h
88.7261,29.9947,35.6301,h
22.182,1.7893,23.8544,h
179.439,49.807,16.526,h
129.744,-44.2814,31.3419,h
112.7844,13.8598,79.7353,h
48.6009,-7.4847,21.4301,h
23.0957,-12.7428,69.3006,h
46.3507,-14.1545,67.3162,h
141.569,-22.0201,51.4316,h
164.761,42.0549,4.9415,h
17.264,5.3275,58.6985,h
103.557,-10.2923,50.6146,h
20.0073,-7.7629,58.573,h
60.0953,-12.6686,18.6886,h
46.7412,14.3317,71.3214,h
230.579,-33.7074,13.8834,h
35.4955,7.0038,72.543,h
100.157,8.4801,36.432,h
51.4841,11.0164,51.603,h
31.4119,5.8207,80.8649,h
45.0124,-7.2975,39.744,h
184.5624,30.1335,31.0807,h
123.889,3.8947,9.9324,h
19.2295,12.9031,78.673,h
149.545,30.6711,51.0768,h
86.7215,34.6979,5.338,h
47.8834,3.184,11.2708,h
41.6579,-17.1583,78.9602,h
142.74,65.9667,51.7033,h
30.494,11.4619,32.6759,h
108.138,-29.3564,7.212,h
192.852,72.8867,60.596,h
66.7794,-7.5701,24.948,h
39.2468,8.1881,55.1081,h
52.742,10.8898,73.7897,h
75.888,17.9669,43.3579,h
106.1958,48.2203,60.8307,h
52.0513,-25.1269,17.8979,h
165.4262,91.7707,40.3092,h
16.7272,-11.3508,28.904,h
150.9489,31.7427,12.96,h
50.9772,-6.7332,39.666,h
243.23,78.1447,45.5411,h
36.8982,-11.9913,73.3871,h
40.381,15.0864,6.8587,h
70.2044,4.3559,58.2394,h
31.2263,-15.1473,34.823,h
71.6786,-28.0723,27.2898,h
170.508,33.2482,11.0113,h
13.9216,11.3689,54.0046,h
37.5223,3.5153,87.066,h
47.4705,-7.4446,20.5946,h
20.6693,-11.4147,21.0135,h
36.3031,13.3115,34.0127,h
78.4183,29.6535,86.7505,h
81.2048,22.3387,31.5144,h
183.006,16.1009,14.6853,h
203.762,-121.663,32.8887,h
18.0358,-5.608,83.4883,h
20.1556,-5.4398,76.6813,h
42.631,-7.8937,80.4706,h
88.6132,-40.4508,59.808,h
43.4086,8.1397,3.7211,h
44.5114,9.0791,12.2536,h
144.18,45.927,65.4676,h
28.8816,-6.5175,69.312,h
29.2535,7.3498,71.1845,h
25.8078,6.708,13.9962,h
111.5166,23.3711,56.1191,h
121.1839,-67.9457,26.0322,h
63.2539,-12.2044,11.2803,h
46.7966,15.315,40.197,h
143.39,-34.4613,15.8452,h
26.0838,12.8384,73.441,h
13.0157,-8.2611,1.817,h
108.67,51.0374,53.8636,h
21.4807,-6.412,38.6659,h
20.575,-9.5461,32.0593,h
15.2694,4.8388,25.7086,h
129.058,-40.6782,36.961,h
22.8256,-8.3801,46.799,h
127.4199,-19.8884,19.7812,h
54.3882,13.1492,9.125,h
295.672,101.9497,53.1805,h
66.2396,-24.641,11.7065,h
29.2725,-18.5301,42.8316,h
84.7165,47.7808,66.173,h
42.9189,7.2946,21.995,h
51.0614,2.9118,33.3331,h
23.5269,-3.9443,82.5176,h
182.1544,-27.7674,24.73,h
60.6057,-6.2084,3.8356,h
13.0297,11.3516,82.3525,h
30.5492,-9.1825,50.6983,h
35.0512,-7.7924,23.8234,h
70.7655,-3.7747,60.0453,h
27.8664,15.4853,87.4691,h
38.6553,-32.5781,55.6531,h
23.5193,-5.3421,40.5726,h
26.6952,8.3811,53.1794,h
85.0641,8.3898,45.2804,h
10.6594,3.7547,20.5723,h
78.7987,14.8361,19.408,h
20.9454,-0.2376,80.4683,h
73.6369,-16.0891,76.4906,h
34.8906,-14.3676,89.792,h
171.2088,-9.209,85.4662,h
23.0745,-3.1232,60.6173,h
57.8511,19.8131,19.4243,h
27.3097,-12.6281,15.098,h
37.8211,10.3545,66.9024,h
96.1923,64.7771,6.7027,h
53.423,-8.7038,59.8563,h
19.4375,9.3438,36.997,h
21.9456,12.9644,75.842,h
42.5193,-19.967,42.0641,h
80.0424,-39.2878,22.995,h
39.4997,-0.573,74.765,h
32.9946,-6.4655,71.159,h
120.6062,62.6575,88.191,h
30.8152,8.1449,41.5882,h
17.7474,-7.3518,21.915,h
19.285,-5.3658,37.127,h
37.9612,4.6495,66.2653,h
59.8214,-15.2945,86.9793,h
120.9082,-89.6633,88.6873,h
25.8512,4.6739,81.6762,h
29.9501,-3.3277,43.1345,h
38.0643,-9.6665,48.6004,h
105.3817,8.5295,6.4902,h
231.518,179.851,60.3405,h
18.337,14.5637,17.4926,h
117.8682,15.6543,8.936,h
71.8675,-5.0996,85.2263,h
83.9807,-23.2253,59.7327,h
35.6691,-1.7502,19.8835,h
23.502,9.4612,54.046,h
222.238,78.8522,63.245,h
156.5331,-22.5281,30.5091,h
27.8036,3.2041,13.0353,h
21.5154,-6.4628,39.3259,h
227.184,9.4616,48.219,h
16.4416,10.5541,33.1028,h
48.2433,-4.5613,81.9384,h
40.9114,5.3901,9.9994,h
20.8995,3.1791,81.0387,h
106.456,47.3775,67.316,h
33.343,-2.7907,61.489,h
25.3001,13.1406,25.0526,h
50.6802,-34.7856,87.1475,h
118.529,25.6747,48.194,h
86.8251,48.6021,47.9667,h
37.7913,11.7844,6.0791,h
158.6183,-21.3707,13.1409,h
32.0023,9.0572,4.9446,h
22.2134,13.1403,23.648,h
12.8939,-3.8764,65.4062,h
21.6367,7.3029,69.7619,h
16.3384,-4.3584,13.929,h
263.703,90.0203,68.201,h
47.399,-7.1493,68.813,h
126.759,-48.5353,20.616,h
22.424,13.2913,17.1994,h
57.7031,-14.2632,65.006,h
50.589,15.5852,23.132,h
38.587,9.9766,83.2992,h
102.8878,13.4578,30.5698,h
36.9906,11.4917,86.1551,h
53.2467,3.9065,78.769,h
127.307,56.5593,34.169,h
70.9525,35.5967,76.95,h
109.8207,41.0004,11.9581,h
26.6614,-12.4261,85.872,h
18.8377,-8.4175,31.508,h
43.298,-3.6545,78.4099,h
