@relation magic

@attribute FWidth numeric
@attribute FSize numeric
@attribute Class {g,h}

@data
30.8293,3.8825,g
33.7887,3.1361,g
6.7839,2.0881,g
9.7049,2.7189,g
11.4218,2.4928,g
16.2731,2.4713,g
20.5174,2.8519,g
25.5873,2.7668,g
21.2075,3.0284,g
30.1456,3.5906,g
12.8675,2.3551,g
7.0065,2.2707,g
11.0431,2.5347,g
13.8858,2.6248,g
11.9091,2.2856,g
9.2552,2.711,g
23.2926,3.0492,g
33.9891,3.3646,g
22.398,2.894,g
10.3206,2.5218,g
33.0414,3.6188,g
23.4985,2.8407,g
13.4775,2.3997,g
11.1879,2.0986,g
25.6855,3.2838,g
30.1587,3.5162,g
20.9673,2.638,g
16.5268,2.8132,g
19.3006,2.8724,g
28.0811,3.6101,g
16.3143,2.6518,g
6.9123,2.1383,g
12.1648,2.2529,g
20.6604,3.2588,g
17.3828,2.8976,g
11.6189,2.5688,g
11.0041,2.2625,g
18.815,2.8176,g
17.5759,3.0779,g
13.2892,2.3664,g
12.6356,2.3738,g
14.8991,2.8264,g
7.037,2.2405,g
33.6984,3.9898,g
11.8205,2.1746,g
21.9821,3.1755,g
22.0948,2.6149,g
38.566,3.685,g
15.6924,2.6785,g
24.9163,3.2767,g
10.8616,2.5441,g
16.1706,2.7316,g
17.1438,2.5804,g
19.1365,2.6355,g
13.8821,2.8159,g
17.3928,2.7846,g
12.3622,2.4691,g
9.9818,2.2135,g
31.0478,3.2827,g
10.9031,2.3747,g
31.637,3.5569,g
16.1461,2.3901,g
11.1099,2.6889,g
17.3869,2.5971,g
23.8754,3.2685,g
20.834,3.0032,g
22.8198,2.9077,g
13.6913,2.608,g
11.044,2.3263,g
14.5076,2.7846,g
24.2276,2.953,g
25.8556,3.5283,g
24.2711,3.079,g
28.2706,3.4046,g
12.7864,2.3664,g
9.6578,2.2625,g
9.8311,2.2967,g
19.3381,3.3118,g
17.1293,2.8531,g
36.6764,3.2163,g
9.5666,2.2492,g
11.4207,2.0588,g
22.8023,3.3188,g
18.7121,2.8913,g
10.4792,2.3444,g
11.0749,2.2175,g
21.9432,2.8779,g
19.5066,3.0282,g
23.5645,3.043,g
45.4713,4.1916,g
30.7338,2.9358,g
11.3634,2.4691,g
21.0853,2.6998,g
22.4704,2.9845,g
15.1214,2.6112,g
30.1739,3.0022,g
13.2898,2.4005,g
11.2189,2.1553,g
15.2872,2.6968,g
14.2755,2.4914,g
12.8883,2.3865,g
16.5018,2.7551,g
34.7618,3.1952,g
23.4727,3.0654,g
23.4469,2.9355,g
12.6968,2.6464,g
11.5514,2.4448,g
47.0706,3.0527,g
7.1638,2.1222,g
11.1711,2.2068,g
20.164,2.5428,g
20.7406,2.7803,g
21.1722,2.7948,g
11.3487,2.3355,g
10.4706,2.1446,g
15.0191,2.2683,g
0.0047,2.2405,g
23.5476,3.2819,g
11.2812,2.281,g
11.5659,2.1287,g
10.4273,2.3064,g
11.8114,2.0588,g
15.5802,2.5484,g
18.8015,2.9435,g
14.4623,2.8624,g
20.4587,2.6488,g
12.8664,2.3793,g
28.4088,3.4767,g
15.9965,2.7097,g
16.2809,3.0941,g
9.8704,2.2707,g
45.7592,4.1844,g
20.3478,3.1899,g
18.3274,2.76,g
17.0712,2.6196,g
23.9183,3.1552,g
10.3615,2.2742,g
9.6361,2.2122,g
28.7359,3.4992,g
26.1815,3.5952,g
18.8041,3.1745,g
28.4667,3.3377,g
25.5212,2.9963,g
11.1648,2.4683,g
12.8924,2.3107,g
18.1793,2.8624,g
12.946,2.4616,g
15.4488,2.3757,g
14.9422,2.3838,g
23.8657,3.2044,g
24.2545,2.8388,g
30.9529,3.466,g
17.4959,2.499,g
23.0582,3.0772,g
29.9032,2.871,g
28.9711,3.3728,g
18.3628,2.8215,g
40.6201,4.1111,g
11.0193,2.4976,g
20.3281,2.4864,g
16.6696,2.3936,g
13.0781,2.5231,g
15.5684,2.4594,g
10.537,2.2956,g
16.2208,2.7749,g
11.8757,2.4843,g
22.193,2.5283,g
27.1405,3.4706,g
12.7272,2.4691,g
12.104,2.5172,g
11.8526,2.1477,g
18.219,2.9566,g
10.9488,2.316,g
6.8859,2.1508,g
17.8073,2.9297,g
18.0642,2.6325,g
22.375,3.2629,g
16.6018,2.6889,g
19.9415,2.7896,g
25.3628,3.1391,g
15.0511,2.5539,g
14.862,2.6069,g
32.0685,3.662,g
20.0974,3.1647,g
9.5767,2.2405,g
6.5944,2.1717,g
11.1709,2.7412,g
0,2.1414,g
20.23,3.0699,g
7.4429,2.0774,g
21.7267,3.0899,g
33.9942,3.8473,g
23.2328,2.8588,g
15.7187,2.356,g
17.642,2.4886,g
18.1643,2.7412,g
11.5176,2.29,g
17.4709,2.7906,g
19.5602,3.1581,g
10.3513,2.3054,g
7.0634,2.3979,g
20.2347,2.9125,g
15.839,2.4564,g
16.9689,2.9872,g
7.8658,2.3483,g
0.0049,2.2055,g
52.4273,4.2823,g
23.9976,2.8624,g
26.329,3.2497,g
8.4266,2.4005,g
18.9925,2.8021,g
20.8044,3.0615,g
12.5907,2.5152,g
14.186,2.6069,g
23.7015,3.1057,g
10.5215,2.3608,g
14.8971,2.866,g
11.8298,2.0354,g
7.412,2.3856,g
10.9466,2.5198,g
31.4427,3.861,g
0,2.1477,g
18.9458,2.6294,g
16.4904,2.829,g
17.9673,3.0298,g
23.2324,2.8395,g
17.863,2.5024,g
35.2075,3.0757,g
22.9848,2.9863,g
17.6924,2.9647,g
10.6294,2.3766,g
15.5999,2.5237,g
14.9318,2.6817,g
26.8957,3.4173,g
29.5442,3.5244,g
19.639,2.9934,g
17.1007,2.9998,g
17.3805,2.639,g
19.7466,3.1992,g
23.1292,2.9001,g
12.2239,2.317,g
34.9227,3.8675,g
15.557,2.7796,g
13.2071,2.6902,g
18.7977,3.1942,g
14.9489,2.3149,g
20.45,3.0406,g
18.8047,2.8642,g
12.5957,2.4556,g
55.5265,4.4051,g
17.3462,2.4224,g
27.5454,3.4125,g
16.903,2.88,g
26.7423,3.3344,g
48.2495,3.5864,g
18.6558,2.7582,g
28.7891,2.9823,g
24.4712,2.776,g
12.7592,2.5955,g
21.3018,3.0158,g
12.1866,2.6133,g
25.9065,3.5062,g
25.2785,3.4706,g
11.0411,2.5658,g
14.0764,2.5593,g
17.4756,2.8218,g
10.987,2.5315,g
24.565,3.1618,g
14.6607,2.5717,g
19.9761,3.2049,g
21.8014,2.9263,g
30.7335,3.7383,g
11.9079,2.6994,g
25.6496,3.2435,g
10.9994,2.2109,g
20.3999,2.6289,g
10.1149,2.3936,g
15.263,2.6656,g
6.6451,2.1538,g
17.6349,2.5434,g
19.6695,2.7435,g
15.4178,2.499,g
31.5895,2.9566,g
30.5569,3.6543,g
18.6711,2.9798,g
16.9653,2.8716,g
12.5617,2.4698,g
12.71,2.1931,g
23.2511,2.899,g
28.6529,2.837,g
22.3265,2.9245,g
14.7674,2.4997,g
18.617,2.6415,g
9.8834,2.1987,g
18.4474,2.8079,g
15.3503,2.4962,g
11.7386,2.6091,g
13.1109,2.48,g
11.6358,2.1804,g
39.5121,3.4648,g
17.2196,2.7631,g
11.2507,2.2672,g
16.9858,2.995,g
15.7488,2.5877,g
12.2973,2.6435,g
7.4772,2.2082,g
16.3082,2.6981,g
15.3549,2.8017,g
22.9053,3.1074,g
14.6241,2.9159,g
12.9176,2.4691,g
30.1529,3.0624,g
15.7052,2.86,g
11.598,2.5575,g
27.3557,3.455,g
32.227,2.8426,g
16.856,2.5465,g
7.2308,2.081,g
7.0447,2.2214,g
12.0621,2.6058,g
29.8719,3.5153,g
6.9048,2.1889,g
42.7846,3.9713,g
10.94,2.3892,g
10.9032,2.1875,g
48.4512,4.1703,g
6.8126,2.1255,g
14.2397,2.5315,g
25.994,3.4212,g
18.1558,2.9206,g
10.9426,2.1319,g
20.9502,2.896,g
23.9015,3.0149,g
28.7594,3.4491,g
20.7068,2.8576,g
10.3962,2.2718,g
16.9852,2.6853,g
11.8033,2.5539,g
10.6916,2.3096,g
15.4297,2.6924,g
13.9723,2.485,g
20.9474,2.7324,g
7.3536,2.0952,g
11.0088,2.2095,g
17.2999,2.6835,g
6.2873,2.3139,g
15.6996,2.5145,g
24.7602,3.4715,g
22.4097,2.7585,g
0.0053,2.1414,g
10.4929,2.2742,g
17.2349,2.9327,g
21.4058,3.2929,g
16.4183,2.5866,g
29.8364,3.3093,g
18.4744,2.9863,g
26.8382,2.7059,g
13.4151,2.5676,g
10.2983,2.4464,g
27.5582,3.1478,g
18.4218,2.3997,g
16.6321,2.944,g
21.6611,2.9874,g
11.6957,2.3233,g
15.3443,2.4533,g
10.242,2.4338,g
21.3266,3.1438,g
12.1588,2.1414,g
14.7294,2.6915,g
18.1323,2.6898,g
17.2466,2.636,g
21.1101,3.2783,g
16.9562,2.3149,g
22.6932,2.9238,g
18.7886,2.8401,g
13.1445,2.7024,g
38.6109,3.8953,g
11.9519,2.4216,g
7.1381,2.1688,g
18.02,3.3073,g
14.6867,2.5434,g
18.2574,3.062,g
12.5331,2.3404,g
31.9066,3.5554,g
10.4305,2.6435,g
10.2825,2.42,g
22.7556,2.9545,g
21.8669,2.702,g
22.4015,3.418,g
7.3261,2.1319,g
12.1783,2.4082,g
20.1391,2.8666,g
10.5003,2.3314,g
22.7467,3.1982,g
36.4744,4.0803,g
18.6453,2.6702,g
19.4567,3.1486,g
12.6495,2.4654,g
21.6599,2.8618,g
26.135,3.1902,g
20.7153,3.1707,g
25.8725,3.5354,g
12.8311,2.2553,g
20.5591,2.7716,g
26.8433,3.0904,g
23.4979,3.5105,g
12.4137,2.5916,g
10.0375,2.6217,g
28.1339,3.4716,g
18.729,2.658,g
9.7869,2.2317,g
19.0394,2.78,g
17.0734,2.5647,g
19.6861,2.9647,g
19.9877,2.9001,g
15.2966,2.5871,g
15.0103,2.9146,g
23.8289,3.5782,g
16.7704,2.3128,g
11.985,2.9802,g
17.3877,2.4871,g
14.8271,2.8785,g
37.033,3.4319,g
23.2931,3.1774,g
15.7801,2.2956,g
24.7736,3.0366,g
10.3557,2.4354,g
19.561,3.0199,g
20.0674,2.828,g
0,2.1222,g
27.1425,3.7084,g
8.7943,2.2856,g
6.96,2.1508,g
28.2765,3.505,g
33.0361,3.8699,g
11.6024,2.1599,g
25.0722,3.4972,g
24.5667,3.2654,g
6.7851,2.2279,g
13.9285,2.5224,g
14.0449,2.6933,g
16.0328,2.7756,g
22.6126,2.847,g
33.0103,3.4899,g
19.9991,2.7173,g
23.3132,2.6955,g
10.2552,2.2014,g
22.1788,2.7864,g
10.9817,2.2833,g
6.8428,2.0737,g
10.3417,2.4338,g
9.0446,2.3988,g
25.6808,3.6243,g
17.2387,3.0781,g
25.5231,3.0959,g
15.8174,3.1372,g
40.9177,3.1045,g
14.7447,2.8976,g
14.016,2.7832,g
19.8502,2.6493,g
22.0433,2.8245,g
21.366,3.2621,g
23.4462,3.1413,g
8.807,2.2833,g
34.826,3.8661,g
16.1373,2.6464,g
16.7516,2.7653,g
27.3974,3.3339,g
25.0324,3.2476,g
14.6306,2.8482,g
39.6185,3.8011,g
12.1812,2.3664,g
11.9259,2.4764,g
17.0048,3.0883,g
7.2405,2.2405,g
22.3316,3.293,g
27.9276,3.0416,g
33.0007,3.5659,g
21.0138,3.0799,g
18.6146,2.6493,g
10.6754,2.5403,g
36.7561,3.2122,g
11.1856,2.1847,g
18.4857,2.8024,g
25.5172,3.5323,g
10.7598,2.4393,g
10.4891,2.4713,g
12.9298,2.3918,g
10.8157,2.8136,g
16.3756,2.586,g
17.1148,2.9786,g
10.8265,2.49,g
18.0857,2.5623,g
18.8593,3.031,g
24.7704,3.4994,g
0,2.3149,g
18.2389,2.5798,g
14.0922,2.863,g
26.2752,3.4956,g
20.5097,2.8373,g
21.3242,3.297,g
21.7687,2.9673,g
10.9705,2.1222,g
17.0481,2.5237,g
17.8441,2.6571,g
16.7852,2.829,g
19.7294,3.0037,g
7.3893,2.0473,g
25.7097,3.3698,g
18.7298,2.5894,g
25.4482,3.1546,g
17.0527,2.7316,g
12.1287,2.4074,g
15.8511,2.4843,g
12.8606,2.2867,g
15.6921,2.5977,g
9.3055,2.3118,g
33.856,4.0044,g
12.7595,2.4074,g
12.6867,2.485,g
20.0717,2.6395,g
13.2539,2.4742,g
11.5696,2.0626,g
42.1656,3.7066,g
6.4967,2.1717,g
23.3802,3.2537,g
21.5914,2.9332,g
14.3798,2.7419,g
27.0574,2.9263,g
9.4707,2.2878,g
10.7479,2.4241,g
9.8806,2.2589,g
10.0212,2.472,g
26.6873,3.7525,g
11.8428,2.6274,g
9.9083,2.6902,g
20.0086,3.2301,g
11.3952,2.5545,g
15.0374,2.721,g
20.2049,2.4548,g
27.2412,2.9261,g
17.8999,2.5496,g
14.0915,2.4409,g
22.8517,2.9428,g
11.0298,2.3149,g
18.0692,2.7255,g
33.119,3.3621,g
32.2546,3.7262,g
15.7644,2.2648,g
35.0643,3.9292,g
10.1636,2.2625,g
17.9084,3.0596,g
26.5542,3.3161,g
12.2962,2.2878,g
26.8979,3.472,g
22.6018,3.3811,g
28.158,3.6759,g
15.6747,2.8519,g
22.561,2.8506,g
19.4515,2.5514,g
16.3302,2.5717,g
9.8381,2.2529,g
19.2805,2.5289,g
18.5945,3.1433,g
17.8671,2.5276,g
13.4125,2.4241,g
22.8596,3.0152,g
25.7452,3.5619,g
10.4504,2.5587,g
15.0661,2.7443,g
22.8527,3.4072,g
10.0005,2.4456,g
19.4966,2.4814,g
17.3307,2.6915,g
15.3876,2.6243,g
16.9783,2.4518,g
12.1562,2.4346,g
25.2279,3.5759,g
22.0154,3.3528,g
18.1419,2.7122,g
10.2621,2.2529,g
15.7328,2.5682,g
24.7124,3.2034,g
15.6274,2.4786,g
15.4471,2.705,g
28.5328,3.4804,g
12.2192,2.3201,g
21.9184,2.9358,g
22.2757,2.8497,g
16.9249,2.7973,g
13.9789,2.4378,g
19.6693,2.6821,g
17.6255,2.6928,g
18.671,2.7864,g
13.3014,2.541,g
18.1634,2.8759,g
14.4635,2.8376,g
21.817,3.0249,g
16.0874,2.4997,g
23.0908,3.3304,g
21.7152,3.3981,g
32.5347,3.2848,g
29.0844,3.2052,g
32.1569,3.6228,g
16.0295,2.2188,g
20.5941,2.9559,g
11.9714,2.4314,g
20.0915,2.4433,g
12.6128,2.3149,g
19.6985,3.0372,g
10.663,2.1446,g
31.98,3.7864,g
17.7167,2.7312,g
13.3139,2.5999,g
10.5352,2.2504,g
22.6172,3.2101,g
15.9191,2.5988,g
11.2392,2.1477,g
27.3376,2.7843,g
19.833,3.0451,g
20.7481,2.6479,g
13.3644,2.4158,g
7.1979,2.1446,g
12.0626,2.3064,g
25.1091,3.1041,g
12.8113,2.5838,g
57.0686,4.1841,g
15.7092,2.6279,g
20.8956,2.6498,g
35.8989,3.7191,g
12.0635,2.2989,g
16.3085,2.749,g
10.1711,2.3747,g
20.165,3.2621,g
15.214,2.6518,g
17.8596,2.4571,g
17.3681,2.9506,g
44.9876,3.3242,g
14.7753,2.3502,g
19.1164,3.123,g
27.648,3.3638,g
14.529,2.841,g
11.0502,2.5581,g
16.8854,2.4306,g
16.6861,3.005,g
11.9932,2.472,g
11.0466,2.2304,g
25.7637,2.9117,g
25.1626,3.3698,g
11.0311,2.1222,g
12.929,2.4385,g
7.2713,2.1538,g
13.2352,2.6613,g
10.6767,2.1156,g
14.0563,2.4116,g
12.7012,2.5527,g
23.5875,2.747,g
17.1474,2.6637,g
7.3705,2.1446,g
13.9772,2.8876,g
21.4064,2.8058,g
0,2.2109,g
10.0289,2.2577,g
18.8759,3.0364,g
26.3821,2.7966,g
13.3568,2.7547,g
18.4244,3.1559,g
7.3316,2.0737,g
25.5449,3.1623,g
14.3905,2.6474,g
31.2378,3.555,g
18.0421,3.0069,g
21.7244,3.1987,g
8.5075,2.3243,g
11.5841,2.4125,g
32.9969,3.7322,g
16.5146,2.7239,g
17.89,2.9009,g
21.6919,2.9093,g
6.5382,2.2577,g
17.6684,2.5545,g
16.2673,2.637,g
28.3284,2.8648,g
17.4264,2.7631,g
22.8778,3.2367,g
14.6861,2.699,g
24.2555,3.2872,g
11.0584,2.1732,g
15.3475,2.6243,g
31.7545,2.9881,g
13.4302,2.6848,g
26.8934,3.2139,g
14.8955,2.6154,g
27.0765,2.9373,g
21.7384,2.8041,g
10.3653,2.2455,g
13.9736,2.5353,g
10.9893,2.1351,g
24.9691,2.7029,g
23.7012,2.6898,g
28.6943,3.1803,g
11.999,2.3589,g
11.2351,2.5004,g
23.5801,3.2239,g
20.2588,3.0846,g
24.0479,3.1508,g
30.0053,3.6055,g
15.3072,2.4631,g
13.6103,2.8354,g
22.3512,2.7114,g
0,2.0273,g
16.3322,2.6069,g
7.1262,2.2109,g
21.1594,3.1461,g
14.4987,2.6776,g
22.7219,3.3004,g
21.4397,2.9261,g
9.1271,2.3988,g
15.3656,2.4526,g
10.3988,2.1931,g
20.88,2.7304,g
21.9585,3.1206,g
10.398,2.2788,g
18.7973,2.8106,g
24.5898,3.1638,g
11.3093,2.1804,g
43.0125,4.0978,g
30.7499,3.0086,g
10.0513,2.2292,g
14.3558,2.4014,g
20.4519,2.7388,g
22.0269,3.2682,g
11.9267,2.3918,g
9.929,2.2055,g
10.8864,2.4713,g
21.3742,3.343,g
8.678,2.2923,g
8.297,2.1903,g
21.0487,2.5105,g
12.1401,2.0588,g
15.0729,2.3512,g
18.786,2.9978,g
13.0962,2.3936,g
8.7493,2.3233,g
17.5314,3.0402,g
20.5569,2.5877,g
16.356,2.6716,g
9.2363,2.4639,g
11.1599,2.7084,g
17.3793,2.7792,g
14.0507,2.5658,g
35.3979,3.7911,g
20.8224,2.7126,g
26.1309,3.1978,g
36.4024,3.9952,g
16.2288,2.9063,g
16.3591,2.8007,g
22.4953,3.247,g
12.8793,2.372,g
19.0787,2.94,g
27.1587,3.1872,g
35.6845,3.1245,g
7.0229,2.1629,g
17.2885,2.8724,g
14.8735,2.2956,g
22.3026,3.3814,g
17.8827,2.9814,g
24.6816,2.9757,g
16.6858,2.9991,g
11.8899,2.0588,g
11.3587,2.1629,g
17.6006,3.0554,g
19.7495,2.7616,g
19.7804,2.891,g
22.2965,3.0396,g
9.8339,2.4778,g
20.1537,3.0913,g
27.8972,3.5143,g
10.7005,2.2956,g
11.2947,2.1383,g
19.4302,3.1166,g
9.6036,2.5099,g
17.9568,3.1857,g
21.9226,2.8899,g
21.5584,3.0699,g
13.4645,2.6772,g
24.3943,3.065,g
14.7142,2.5459,g
0,2.1055,g
18.3785,2.6946,g
12.5485,2.5004,g
11.176,2.6165,g
14.9523,2.2279,g
9.0466,2.5849,g
17.0073,2.5982,g
10.9403,2.2553,g
15.0304,2.6454,g
26.6334,3.1834,g
11.2633,2.4487,g
28.6937,3.0404,g
29.2149,3.0927,g
14.5658,2.5871,g
14.4548,2.5971,g
22.9029,2.5391,g
15.7773,2.4487,g
7.3063,2.2467,g
21.5763,3.006,g
16.8913,2.912,g
15.7055,2.4232,g
27.6151,3.3077,g
9.9703,2.3531,g
12.4865,2.6154,g
11.4675,2.4564,g
17.0523,2.4807,g
31.0123,3.1564,g
25.5134,3.5567,g
29.3758,2.7368,g
17.5142,2.541,g
18.461,2.9729,g
11.2333,2.3945,g
16.5548,2.382,g
19.7841,3.0964,g
15.4495,2.5694,g
10.0508,2.3579,g
20.6534,2.7716,g
18.628,2.8222,g
16.6628,2.8695,g
12.903,2.2577,g
7.2304,2.1746,g
37.9239,3.7376,g
21.1248,2.7976,g
36.546,3.907,g
12.2617,2.4735,g
28.5333,2.9798,g
11.2412,2.5647,g
7.4136,2.0881,g
27.5492,2.4735,g
12.984,2.2355,g
12.123,2.8149,g
12.7271,2.2148,g
24.9376,3.5075,g
16.529,2.6866,g
7.3561,2.1658,g
10.2396,2.1523,g
7.2082,2.0986,g
9.9398,2.5179,g
23.4257,3.0408,g
18.7777,3.0141,g
15.9827,2.5557,g
33.8986,3.8928,g
38.7657,3.2832,g
20.7843,2.9297,g
12.0458,2.0394,g
13.7595,2.5521,g
7.1007,2.3424,g
12.7282,2.6154,g
14.7015,2.534,g
0,2.081,g
9.9614,2.3139,g
12.8957,2.5179,g
25.5368,3.2299,g
8.981,2.29,g
18.5332,2.9542,g
18.1366,2.6767,g
20.0338,2.9731,g
6.9116,2.1319,g
15.8055,2.8011,g
9.6231,2.4764,g
21.5693,3.5101,g
15.9232,2.6117,g
12.3376,2.4417,g
28.4542,3.6142,g
9.9321,2.3874,g
16.711,2.6196,g
15.7807,2.5593,g
21.3868,2.8684,g
24.4913,2.8779,g
12.9098,2.5999,g
32.6745,3.525,g
27.4333,3.2438,g
19.0918,2.7067,g
12.1944,2.07,g
16.4034,2.6566,g
0,2.1717,g
19.7337,2.9248,g
10.3855,2.2589,g
24.1174,2.9834,g
16.7819,2.3128,g
13.3978,2.5139,g
14.9597,2.3086,g
32.0539,3.2265,g
9.9431,2.2028,g
19.674,2.8139,g
16.0194,2.7493,g
35.4074,3.3729,g
16.2215,2.9398,g
23.5254,2.8146,g
20.8982,2.8251,g
26.0823,2.9987,g
11.598,2.4166,g
11.7254,2.3802,g
9.094,2.3811,g
17.8982,2.6385,g
12.2234,2.6004,g
13.2023,2.3936,g
11.5781,2.0434,g
23.4765,3.0711,g
18.2015,2.5826,g
21.0414,2.9238,g
12.329,2.6508,g
6.7887,2.07,g
28.35,2.9829,g
30.1405,3.991,g
14.2802,2.4541,g
0,2.0986,g
24.002,3.066,g
22.0402,3.0717,g
11.6166,2.0434,g
22.9081,2.8552,g
15.5455,2.5688,g
18.5401,2.6875,g
26.2693,3.528,g
17.772,2.5821,g
16.4894,2.7505,g
31.2859,3.0674,g
32.0933,2.8624,g
21.3003,2.9852,g
23.8869,3.4157,g
10.2437,2.3464,g
21.2289,3.1204,g
37.9047,3.3754,g
19.5345,2.8609,g
17.6948,2.7462,g
28.4649,3.2351,g
12.662,2.4362,g
11.1055,2.1287,g
17.4968,2.8004,g
10.9616,2.1569,g
7.0711,2.1508,g
37.4008,3.7978,g
12.5919,2.4175,g
26.6153,3.2665,g
17.6345,2.9528,g
40.7553,3.0308,g
29.8464,3.6069,g
16.2703,2.6107,g
19.7839,2.7608,g
15.0596,2.4857,g
30.5744,3.3852,g
19.3337,2.6702,g
11.1782,2.3598,g
14.565,2.7701,g
21.6164,2.766,g
15.2158,2.2934,g
12.2087,2.3493,g
19.2273,2.873,g
12.6826,2.4886,g
23.5505,2.8814,g
35.978,3.9144,g
34.86,3.8463,g
6.6859,2.2776,g
16.1983,2.673,g
20.0903,2.8672,g
10.3181,2.1658,g
10.449,2.1351,g
29.3315,3.3114,g
11.1366,2.2304,g
13.0008,2.4771,g
23.6089,3.4812,g
21.8068,3.2024,g
16.6977,2.7734,g
11.5078,2.3997,g
19.2043,2.7821,g
15.2041,2.3404,g
27.3299,3.3308,g
11.9624,2.07,g
15.6786,2.8951,g
21.2597,3.0156,g
25.0038,2.9741,g
14.7676,2.6096,g
21.3649,2.5302,g
15.8708,2.4526,g
17.7526,3.2418,g
26.617,3.5064,g
19.4381,2.9261,g
12.1891,2.3936,g
14.0419,2.5334,g
14.2446,2.7408,g
11.8,2.1945,g
10.225,2.3181,g
12.0109,2.7193,g
41.0984,4.0372,g
17.1068,2.5804,g
13.4801,2.5658,g
16.9004,2.8096,g
9.5854,2.2504,g
19.8259,3.0324,g
22.3636,2.6314,g
26.9501,2.634,g
16.1636,2.7559,g
12.263,2.4014,g
10.5225,2.4487,g
16.5232,2.4005,g
23.98,3.3601,g
27.8229,3.9569,g
27.8573,2.9974,g
26.4615,3.0156,g
11.6508,2.7756,g
16.2389,2.3945,g
30.2821,3.4572,g
25.5172,3.5086,g
11.9028,2.5105,g
17.5785,2.7941,g
14.9856,3.1785,g
15.8765,2.5276,g
7.9361,2.2201,g
22.594,3.0107,g
9.7165,2.2742,g
21.1808,2.64,g
23.5226,3.0257,g
18.1128,2.6556,g
7.463,2.3086,g
10.0778,2.2672,g
11.2399,2.2405,g
13.4921,2.7447,g
14.1213,2.8987,g
13.4473,2.7447,g
18.3186,2.8754,g
9.7044,2.5635,g
8.141,2.3054,g
7.2266,2.1477,g
38.7029,3.8238,g
17.9763,2.7899,g
24.4013,3.1178,g
20.7728,3.0326,g
31.0498,3.3806,g
21.2824,2.7578,g
20.0731,2.5927,g
27.1683,3.4295,g
6.7937,2.1629,g
10.6958,2.4969,g
21.6955,2.6042,g
16.9639,3.0504,g
10.1628,2.1889,g
21.3184,3.1949,g
20.6569,2.9146,g
0,2.0273,g
9.555,2.3589,g
13.2506,2.6042,g
12.3317,2.5145,g
16.3245,2.4014,g
11.463,2.4935,g
15.6922,2.5159,g
10.8702,2.1732,g
17.6456,2.9066,g
11.469,2.5922,g
16.8773,2.8779,g
10.6094,2.4014,g
25.1039,3.3585,g
23.1357,3.3334,g
12.1225,2.1189,g
19.8937,2.9926,g
18.1886,2.8859,g
16.615,2.7649,g
26.946,2.971,g
24.5512,3.2838,g
29.1526,3.184,g
7.0231,2.3043,g
15.2199,2.8528,g
17.2482,2.837,g
18.7466,2.4166,g
12.8416,2.3901,g
15.2333,2.7308,g
11.7786,2.4116,g
8.2536,2.3757,g
35.5279,3.3356,g
36.5418,3.7497,g
13.7197,2.3865,g
23.2784,2.9474,g
9.6893,2.2443,g
21.8043,2.8814,g
20.5476,2.7623,g
21.897,2.8943,g
17.715,2.6758,g
22.0943,2.9908,g
24.3855,3.4233,g
11.9961,2.5416,g
7.1417,2.1599,g
13.5287,2.4108,g
14.8311,2.4224,g
14.0799,2.5905,g
18.596,2.6924,g
0.0006,2.1319,g
44.6084,3.0467,g
10.7626,2.2625,g
6.7535,2.3701,g
12.7109,2.5832,g
17.7426,2.8932,g
87.3235,4.2585,g
23.3226,3.2331,g
33.2234,2.6075,g
26.2789,2.9861,g
26.6943,3.6761,g
16.7207,2.7122,g
14.4573,2.6537,g
16.8163,2.5599,g
21.6876,3.0191,g
17.5993,2.7987,g
22.1521,3.1581,g
11.7431,2.5944,g
12.6827,2.3086,g
10.5549,2.3766,g
40.3173,4.1294,g
10.8997,2.5045,g
28.4766,3.1635,g
31.9009,3.5653,g
21.0421,3.063,g
12.3796,2.5092,g
24.5527,2.9258,g
12.903,2.2844,g
16.8608,2.5185,g
15.9224,2.5004,g
10.428,2.3118,g
7.3244,2.1538,g
27.6954,3.4634,g
10.1881,2.3701,g
26.3884,3.0874,g
19.6763,2.6117,g
18.6382,2.5729,g
19.8429,2.372,g
11.4525,2.3971,g
10.6448,2.1508,g
9.2866,2.281,g
12.9881,2.2625,g
14.3997,2.3664,g
22.252,2.9906,g
28.1852,3.3969,g
20.8065,2.7408,g
23.3882,2.9385,g
12.212,2.6656,g
24.0949,3.4298,g
16.3647,2.8241,g
11.419,2.0434,g
15.6521,2.6527,g
26.3056,3.8134,g
73.2173,4.2222,g
17.8906,2.3473,g
13.4246,2.9717,g
28.1242,3.1033,g
11.1995,2.224,g
35.066,3.6719,g
11.0088,2.2122,g
13.2326,2.6395,g
24.8605,2.9834,g
17.9672,2.8112,g
9.6425,2.2095,g
17.1392,2.7324,g
33.7202,3.5788,g
33.2511,3.2877,g
20.8316,3.1055,g
21.9081,3.221,g
22.612,3.2496,g
18.7334,2.5179,g
16.2969,2.5705,g
21.3117,2.798,g
19.9284,2.9467,g
10.1929,2.238,g
39.432,3.3919,g
14.1681,2.6101,g
10.6408,2.2541,g
12.8461,2.643,g
21.1247,2.4807,g
11.6346,2.055,g
18.6198,2.4265,g
18.7244,3.1276,g
11.5653,2.4949,g
16.1795,2.781,g
21.6069,3.2317,g
37.4877,3.4837,g
17.8147,2.3222,g
35.44,3.6259,g
0.0043,2.2028,g
16.9487,2.4691,g
11.7472,2.4609,g
