@relation 'magic-weka.filters.unsupervised.attribute.Remove-V-R1-2,9,11'

@attribute FLength numeric
@attribute FWidth numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
50.9887,9.8606,9.8156,h
93.8895,46.4801,15.2121,h
20.2015,15.8354,30.029,h
18.9319,10.9152,27.758,h
24.6379,0,70.089,h
62.1966,39.1505,1.945,h
17.8206,10.352,73.0659,h
18.9525,10.2432,82.8252,h
194.165,70.5358,51.668,h
32.2558,12.9847,52.9153,h
53.3283,15.0929,11.4237,h
34.3887,9.6824,17.236,h
47.9116,5.1224,60.3031,h
14.2041,9.9458,9.7836,h
22.3835,11.6583,40.0296,h
56.6882,7.2554,41.7694,h
30.1506,11.3503,59.5235,h
18.5949,10.0448,58.2024,h
183.615,71.5243,72.373,h
21.9614,15.1584,50.547,h
26.2755,8.9079,7.3189,h
57.97,27.9342,8.2156,h
14.8519,2.0429,44.2466,h
26.7613,11.2118,53.0969,h
173.6085,49.7885,81.6312,h
109.73,21.9367,36.8746,h
250.385,32.1462,40.643,h
32.9701,19.1408,30.8151,h
27.0699,7.2547,43.2879,h
57.7931,11.6311,19.718,h
46.0322,9.2692,39.539,h
16.6403,5.7734,4.4329,h
215.1743,102.3745,89.7163,h
137.7469,109.309,80.1405,h
180.996,145.783,67.1736,h
51.0076,15.8609,70.839,h
13.9485,11.9322,65.6699,h
128.2638,75.051,64.3785,h
35.4707,8.6958,73.6414,h
17.819,16.3041,5.9996,h
140.796,87.5776,35.534,h
28.3082,12.9431,53.097,h
92.1126,15.2272,5.113,h
97.8682,42.3994,18.895,h
19.0819,7.7348,2.0669,h
187.087,119.302,69.707,h
50.5829,18.9025,23.8125,h
103.6049,20.4311,40.9715,h
29.8023,6.9143,18.3516,h
38.116,26.452,66.0125,h
35.4434,15.4958,47.273,h
189.784,103.0273,80.585,h
18.4805,15.7443,62.6855,h
44.6697,21.2443,69.4152,h
17.4942,10.4654,62.0945,h
23.3974,18.5583,78.842,h
114.4338,41.8442,27.0193,h
15.3417,11.5239,63.9277,h
21.2519,19.4391,11.3732,h
178.3754,48.6087,60.5954,h
17.0477,9.9629,42.3606,h
67.4221,23.1555,20.9816,h
158.3204,39.2128,54.0202,h
20.9866,6.7827,31.425,h
108.8426,27.6965,25.8674,h
15.9549,10.1359,3.7232,h
178.856,83.4298,85.7578,h
114.12,35.7247,56.5554,h
33.2724,11.1166,36.4037,h
142.8704,42.1124,31.1968,h
72.9406,18.8261,86.5427,h
56.3397,10.6337,18.458,h
29.8835,10.9692,13.653,h
55.3259,10.7461,71.629,h
34.9667,9.0557,53.667,h
26.8522,8.2189,29.81,h
15.234,6.3492,87.2831,h
48.4191,23.3419,20.5643,h
50.2236,11.1068,11.44,h
74.3058,10.8371,17.416,h
74.0906,23.1378,2.0336,h
54.9879,12.6037,33.104,h
23.7741,17.3609,65.112,h
33.3867,9.1907,50.444,h
88.2236,71.8038,53.8456,h
33.6669,13.474,58.7225,h
141.0382,8.6551,10.7012,h
68.5255,35.0039,4.985,h
103.5335,39.7475,2.6241,h
38.5781,17.7868,67.1942,h
17.1376,14.7468,78.9293,h
122.654,22.4054,50.152,h
118.71,89.4659,32.8558,h
26.968,8.7522,29.6483,h
138.144,62.2837,60.3232,h
98.2968,50.2884,61.0672,h
23.1772,16.8625,89.276,h
14.3539,9.1943,49.079,h
38.935,10.4127,17.493,h
143.9505,19.3897,10.4597,h
20.9993,14.4755,82.8196,h
173.686,49.7579,18.437,h
26.2219,8.8622,5.151,h
16.5961,16.3385,49.9948,h
169.378,110.05,84.3716,h
31.9666,14.3646,69.902,h
109.012,53.269,8.8183,h
29.6823,21.9488,88.587,h
144.73,43.9751,2.4463,h
241.1381,94.0146,65.283,h
95.2809,20.3797,30.181,h
19.1572,9.8943,37.6534,h
17.1822,15.8933,66.9122,h
41.3865,12.144,41.0017,h
197.5952,64.7036,67.8974,h
19.4733,11.8091,78.876,h
31.7106,12.8462,51.4148,h
117.4,68.7559,26.471,h
119.614,42.4199,5.322,h
105.459,45.7602,5.9458,h
48.0266,17.5822,59.1356,h
22.4095,18.5192,67.8662,h
121.854,36.8405,10.626,h
66.9332,26.349,78.003,h
76.0124,13.3124,71.108,h
51.3321,37.0206,46.9568,h
193.504,46.9149,29.4404,h
102.152,24.0967,74.1019,h
14.7254,14.4369,87.072,h
117.515,46.7544,40.92,h
98.0108,12.9136,67.2328,h
38.9184,7.6921,82.0278,h
180.4935,52.5839,33.4184,h
249.5054,24.6661,33.6345,h
34.9475,19.1081,35.6925,h
21.5754,17.5105,18.4844,h
41.6722,10.9719,84.7483,h
21.2246,16.198,64.491,h
130.4518,27.1369,9.6941,h
90.0481,13.9973,3.509,h
17.1654,14.1326,81.0052,h
27.1525,20.4365,85.4598,h
22.8962,8.6891,40.9458,h
21.8458,5.9441,88.938,h
20.0048,12.4164,87.3427,h
208.805,53.7535,3.296,h
12.9176,11.3596,64.933,h
71.9776,16.3179,27.5406,h
23.4204,9.8062,66.5206,h
21.9832,18.564,88.5075,h
18.6623,16.6923,20.0382,h
15.796,13.6178,89.6616,h
92.7855,82.3446,2.79,h
238.1686,84.5643,59.5554,h
52.2878,21.4043,22.0388,h
178.3478,51.8335,38.8303,h
82.3346,16.5924,3.0174,h
47.4621,39.9715,65.5145,h
115.453,56.6577,17.3582,h
29.7042,11.2777,68.3405,h
28.507,15.104,0.2314,h
135.1843,94.2776,86.7509,h
115.603,22.1541,49.379,h
334.177,49.3465,10.3534,h
18.4343,17.8717,71.073,h
126.097,52.5459,61.3952,h
21.518,12.2329,64.1865,h
22.073,10.7299,51.7331,h
20.7936,10.7234,27.735,h
89.4676,12.7388,57.4609,h
22.3221,12.3662,4.6807,h
29.1255,7.8913,7.7902,h
155.9172,102.74,59.8619,h
40.6204,18.9094,74.173,h
27.1438,13.546,16.3242,h
31.4736,9.9279,88.8524,h
110,28.8437,7.3746,h
10.9648,8.2549,13.6736,h
41.9434,7.6522,4.132,h
24.2788,21.7553,73.2165,h
52.8226,8.5884,50.6085,h
28.37,13.9436,69.3172,h
41.8902,19.1267,42.689,h
66.8511,16.2906,9.2282,h
97.3356,19.7729,68.5852,h
35.0878,18.8217,26.1555,h
15.3447,10.4725,40.8113,h
202.0901,21.0873,31.3446,h
46.4747,26.2463,52.4001,h
20.5164,12.402,74.934,h
80.529,55.3783,41.8947,h
109.0911,43.0005,34.2628,h
17.9622,10.579,68.6452,h
265.5424,69.4251,74.8054,h
169.0402,35.3614,48.5542,h
172.2442,20.1926,28.9553,h
39.5223,18.6327,46.268,h
79.5528,44.9929,15.8075,h
182.5003,76.5568,82.1691,h
