@relation 'magic-weka.filters.unsupervised.attribute.Remove-V-R1,7-9,11'

@attribute FLength numeric
@attribute FM3Long numeric
@attribute FM3Trans numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
82.9434,-47.2232,-25.4599,37.4156,h
110.206,-47.7365,47.8844,35.959,h
114.3182,-107.9771,-20.7941,67.5585,h
83.2152,56.09,25.1687,29.039,h
44.1108,27.1127,-7.2437,70.2967,h
31.6675,25.3384,-3.8923,5.2978,h
45.5931,24.091,6.5958,14.1587,h
28.1352,12.7035,6.3876,16.7591,h
94.1081,-108.817,23.4171,22.5311,h
16.8677,21.9606,-0.0666,62.694,h
110.4091,78.3212,-20.9697,16.5937,h
43.1205,34.722,-6.0929,4.712,h
97.8123,-37.8531,4.2444,67.1496,h
64.5742,-32.0465,-19.1409,62.084,h
17.4001,4.1679,7.7922,28.9819,h
18.1313,-8.9053,9.3306,18.5319,h
28.8863,-17.983,4.8526,54.9821,h
66.6341,-46.8843,31.4118,32.1001,h
18.184,26.7226,-4.3583,80.9287,h
16.6021,7.1313,-4.6861,29.6895,h
82.0831,-103.2639,38.5361,81.4305,h
43.6872,34.2563,13.7322,71.4563,h
24.2089,15.6285,-6.7643,50.3873,h
39.1329,-38.1818,-26.2053,66.2905,h
23.0476,-9.3611,14.827,0.8687,h
121.9369,96.1648,30.1477,30.9895,h
33.377,17.8089,7.0559,40.3223,h
21.6803,13.8819,-12.7114,34.873,h
120.443,52.6301,38.7605,9.209,h
25.927,-23.296,8.8858,74.189,h
37.7697,28.367,-5.9695,73.1118,h
79.1429,57.8134,12.4639,10.901,h
17.809,-7.6735,5.875,88.6601,h
20.6487,17.6078,6.0702,87.3569,h
22.0941,12.5024,-2.5684,37.1638,h
59.188,-71.8955,12.1956,10.2763,h
92.1397,-121.8984,21.4054,9.0489,h
121.3533,-93.225,68.5775,9.9975,h
123.3037,45.5684,-16.8921,74.2747,h
71.6524,57.5237,-18.7872,45.1009,h
22.0086,-7.7523,-6.6755,16.634,h
178.305,-170.381,-52.7482,53.1597,h
39.1762,-34.279,14.5987,62.053,h
16.1567,-3.4587,-4.6634,28.157,h
25.9751,15.6104,2.1324,19.6156,h
24.7809,-7.7667,14.2103,16.8283,h
12.7269,-9.1686,8.6589,35.7921,h
20.9598,14.9631,-3.4651,85.9225,h
12.9855,6.1767,11.1922,82.4753,h
305.0961,-281.844,83.6705,39.5605,h
61.4831,34.4781,-23.8253,78.935,h
62.2006,54.4875,37.7485,75.0343,h
61.0853,22.326,24.213,51.912,h
40.964,27.3428,2.5594,42.9999,h
147.797,106.6114,14.4094,23.9055,h
67.965,-34.7578,-53.7324,7.297,h
29.0185,15.6566,7.9688,89.5797,h
230.453,-149.621,75.3016,54.9324,h
26.2027,-12.3954,2.6426,80.0288,h
45.4416,26.3504,-8.453,43.9545,h
81.5194,-91.7537,19.7158,43.604,h
30.095,14.4317,-14.7403,11.2853,h
163.332,-75.0854,-8.5308,58.8365,h
121.697,90.584,-59.9521,55.337,h
22.2988,-21.103,-12.2263,43.694,h
29.809,22.945,5.5462,50.6821,h
86.8056,-89.7377,67.0194,10.2401,h
108.846,85.7029,-17.3876,47.675,h
237.3091,-132.5013,-82.2478,79.0902,h
56.6873,-43.8618,-38.2489,42.899,h
37.665,25.586,11.2339,28.105,h
23.6796,-18.0034,6.6805,49.3332,h
57.7769,29.8793,5.5892,67.687,h
138.427,86.9351,69.3818,77.9219,h
201.09,-188.032,-59.7038,73.6304,h
20.0973,13.6478,-7.0235,83.4678,h
56.8333,38.1747,-26.9089,71.088,h
84.2719,-80.5427,18.5167,14.638,h
234.2468,-161.6185,56.2764,59.3618,h
63.931,-23.6664,26.152,16.7216,h
171.295,-155.9003,-13.3547,27.9053,h
46.1791,29.8127,6.8526,81.1581,h
30.4419,29.9827,20.1468,33.7225,h
101.4977,-79.3729,-23.1103,3.7728,h
16.1962,3.3712,-1.1908,25.0313,h
69.7676,-30.7591,-12.9547,33.0052,h
19.7452,-12.5602,6.6642,86.9934,h
49.966,-32.4918,12.2559,28.521,h
26.9187,-2.431,8.8119,89.4651,h
11.2453,0.0331,3.4795,35.4654,h
48.0413,10.0138,14.0304,47.4564,h
25.4663,20.3061,6.0298,21.333,h
162.423,-32.9923,47.7485,49.6844,h
17.7663,24.6656,6.3376,34.3547,h
51.9072,9.1686,21.6918,30.4817,h
154.2224,-108.9276,-47.8312,22.0795,h
117.003,-65.3177,-29.7239,5.597,h
65.5156,-42.0343,-16.0832,21.5767,h
22.2115,-17.217,-3.4721,18.1772,h
110.418,57.9054,-68.8391,41.911,h
31.022,25.9397,-0.3008,76.8234,h
39.5915,19.5135,-14.297,47.8241,h
190.944,-121.843,-52.0779,75.376,h
27.0156,6.0053,3.7229,89.3958,h
23.5034,-12.4968,5.9887,74.9493,h
70.3143,-40.1578,13.6228,88.7104,h
151.196,-42.8232,-51.2326,7.2928,h
60.0078,42.7354,-13.6216,82.948,h
115.778,78.6337,13.7309,29.9116,h
22.363,21.2192,6.689,38.9391,h
81.6472,-59.1395,8.0072,30.455,h
115.8125,63.6934,-45.5081,4.098,h
110.664,129.332,-19.1633,70.3453,h
31.8784,15.8901,-13.4514,72.8943,h
23.848,19.4631,6.8973,82.2838,h
106.7976,-65.9178,-49.5526,4.031,h
24.4126,13.2079,-6.205,53.7096,h
47.6365,-21.5937,12.3397,71.4978,h
12.8823,-7.8405,-9.9097,56.408,h
19.7918,-14.1942,5.6208,23.5772,h
24.0828,1.4408,-10.6246,84.8699,h
103.8751,53.9875,-32.5059,17.1784,h
25,9.2603,6.4437,64.5331,h
21.7631,26.5481,-10.1598,39.4569,h
121.575,-14.4215,33.8409,21.875,h
71.8731,64.4206,-5.8032,9.1396,h
44.0134,-30.7642,-4.4612,40.6993,h
24.8923,-17.8956,-13.778,70.726,h
41.873,-62.539,-7.1176,76.8503,h
138.8751,-150.1056,68.6672,7.2948,h
70.1362,-3.2196,-6.77,75.8906,h
198.7183,-98.9017,-120.9131,34.4383,h
20.6646,15.338,5.2813,54.346,h
195.5007,182.673,13.715,9.2168,h
27.2038,23.7255,-14.4131,27.3073,h
46.5636,28.9494,-3.9063,17.1893,h
73.449,-42.2207,27.3266,46.4513,h
19.2805,-15.7549,9.9553,78.6096,h
137.2811,-152.5099,-108.6926,24.82,h
39.6147,12.8486,-16.6077,34.3275,h
51.9277,31.9379,3.4913,23.9877,h
23.1648,13.0847,-10.5872,35.4848,h
206.433,99.3595,65.457,61.437,h
35.4294,20.8175,7.863,31.449,h
21.005,-17.0987,-14.1692,6.6575,h
58.0731,23.8663,-9.7343,67.9393,h
125.904,90.2368,25.7128,82.4818,h
36.7154,0.387,1.2842,69.8405,h
53.7448,-32.0804,-8.2516,66.732,h
19.7433,-11.4562,2.5077,48.273,h
83.0367,40.9242,-20.0636,10.701,h
46.4535,25.7969,-3.7359,13.748,h
36.6807,-33.2046,7.9469,37.6215,h
37.802,24.0503,13.1141,62.565,h
87.0235,69.7586,-25.8311,5.2099,h
13.2962,-7.4811,-11.0855,30.9608,h
19.5279,13.8569,-3.9329,64.078,h
121.318,83.9258,60.6649,22.472,h
31.4664,20.6385,-5.6991,75.413,h
24.0645,12.9105,9.0528,67.465,h
25.6694,18.2915,6.3585,41.133,h
34.2701,24.4097,20.4664,28.8934,h
22.7551,-12.0504,-8.7057,68.9151,h
55.0356,35.14,-10.731,72.5768,h
33.2748,-20.4092,11.1963,14.807,h
63.2384,-40.6839,9.5333,6.242,h
156.9363,-91.4318,-12.238,30.2859,h
63.3411,22.6825,-27.5969,39.6021,h
21.8392,16.1167,11.5788,42.7901,h
106.655,-46.8124,57.1702,2.786,h
24.6211,15.3094,-5.3606,53.5629,h
26.2056,-21.0011,16.588,5.7572,h
173.8034,-122.8551,-48.6002,47.9885,h
30.5805,32.8776,15.0238,48.152,h
21.5452,-20.2701,-4.0001,8.2298,h
23.6252,14.2182,-8.1171,79.2617,h
118.471,-47.5957,-18.9831,4.826,h
286.823,-233.192,49.3927,32.6333,h
128.189,-71.097,-8.4593,26.796,h
76.536,36.2652,-7.5991,65.517,h
96.4412,88.0748,75.3583,6.6557,h
27.1078,0.2753,-3.1016,76.2698,h
61.0799,55.2224,19.9437,29.161,h
204.3035,153.2959,17.748,49.3124,h
21.8391,-9.9776,6.6066,84.4291,h
51.8366,-31.9159,29.509,24.541,h
180.7133,-85.086,53.8558,48.6995,h
194.2284,-179.4198,-34.1008,45.7527,h
141.639,58.2355,-30.8145,3.2109,h
93.3517,-78.6656,-14.3537,61.2864,h
31.1218,37.0727,4.5705,74.2123,h
24.0705,4.8445,12.6621,29.618,h
88.8427,19.1422,-8.4687,87.673,h
63.6936,54.3458,-21.9607,2.844,h
38.1755,27.0943,6.7129,47.2068,h
20.9226,18.7334,-13.4569,18.4342,h
158.031,-161.167,26.155,32.9065,h
42.3734,31.9425,7.7941,27.575,h
130.3612,-131.0066,47.475,10.0559,h
77.6804,62.9826,-34.9058,51.5904,h
46.7808,27.5481,10.1066,71.0019,h
27.5742,20.5727,6.0634,18.904,h
139.01,-47.5591,36.7909,72.1272,h
166.679,-42.4626,22.8947,4.3827,h
54.4385,25.2577,-9.6612,6.1805,h
52.5016,36.1845,7.3558,32.658,h
16.1437,-7.0682,4.8122,27.7741,h
208.3354,-281.9541,-64.3965,20.9724,h
26.4646,12.9975,2.8218,1.8583,h
180.692,-108.561,24.3209,89.9798,h
36.9879,8.1027,14.0264,81.9143,h
32.9616,23.593,-3.8636,3.1509,h
14.6148,-18.5501,8.893,36.5934,h
26.9801,16.7434,-7.261,58.5472,h
54.4277,19.3015,1.2236,71.0903,h
63.9326,59.7712,-11.0097,33.194,h
27.072,8.6172,13.7412,85.8996,h
34.2352,13.0574,-2.954,74.421,h
130.4586,-59.6096,139.2361,86.7983,h
160.416,50.0022,-23.5411,86.2535,h
31.0974,24.7895,6.543,42.671,h
48.4049,30.6781,6.8349,73.5368,h
92.0427,-68.7978,9.0538,59.6514,h
70.8573,-38.3308,-12.3777,19.8215,h
19.8108,-20.7586,16.3058,87.5784,h
98.1672,-88.8223,13.2713,14.111,h
59.6541,-57.1406,-34.2565,0.3034,h
20.2908,17.4854,-10.8231,26.539,h
24.8151,-9.6062,-15.3001,67.3978,h
119.664,27.465,-18.2301,4.071,h
16.8884,0.5963,3.5829,20.7099,h
30.0199,10.0191,-7.2856,73.2437,h
18.8098,-24.1161,-13.2387,64.0754,h
24.6793,19.4437,-13.2446,80.6523,h
75.8766,47.1292,23.0654,29.2498,h
76.5687,51.3486,-16.8529,28.9443,h
22.8611,28.8722,-9.4643,16.1564,h
231.336,-170.845,30.0577,2.321,h
105.022,-15.1269,58.248,25.907,h
34.3248,-18.2595,-2.1755,12.7435,h
145.4748,159.0491,-29.9708,20.6622,h
64.019,-47.3413,20.8493,11.1604,h
122.6435,87.021,-73.8091,39.8976,h
127.481,134.93,-28.6922,55.7671,h
79.3857,49.8534,6.6152,74.5841,h
33.7125,-13.1492,-9.0689,46.5757,h
173.102,111.898,-41.4593,61.4059,h
24.8845,17.1743,7.323,41.0122,h
305.422,-269.333,-31.6143,13.31,h
24.9532,-12.9585,9.2707,3.4894,h
14.3587,-21.2655,-10.9281,82.9011,h
182.071,115.518,14.4658,45.6762,h
27.0821,20.4304,10.683,33.4533,h
63.0082,43.4272,10.4725,57.8684,h
71.3341,-59.6576,16.6974,57.6328,h
26.6349,23.3311,12.7453,30.9235,h
19.9832,12.1685,5.0939,14.967,h
17.9477,14.8981,6.2992,41.8467,h
25.9914,-5.9925,-14.0824,45.5845,h
64.0202,34.439,7.5119,89.4524,h
162.1829,-153.1119,-23.274,5.638,h
208.724,166.987,-34.032,83.3529,h
32.0093,-25.0603,10.5972,72.0623,h
131.944,-98.18,-31.5115,31.457,h
72.0935,81.5263,-37.7074,22.9942,h
157.31,-78.797,-17.7748,34.3119,h
28.136,17.2341,-6.8534,67.751,h
87.4511,58.967,-6.1429,60.7157,h
214.4978,126.0923,101.2199,56.4216,h
23.9382,-8.861,-9.0594,3.7058,h
33.5123,14.803,7.4395,75.5099,h
20.6966,10.9873,-2.9041,80.4474,h
13.0958,-7.7397,-9.9359,88.4759,h
89.6464,-94.5465,67.81,29.0554,h
13.087,5.0574,-9.8116,24.766,h
38.6665,-26.0915,19.0948,5.6355,h
98.2968,63.7397,-45.85,61.0672,h
97.0894,69.2636,-28.3251,52.3764,h
21.6665,-0.8939,7.691,69.4669,h
24.3125,13.8,-10.0781,8.7061,h
157.672,-122.064,-40.4482,26.359,h
11.8123,23.3803,8.7553,58.6829,h
29.0414,-19.2335,6.6009,46.79,h
75.6267,-37.0773,-6.4531,14.441,h
23.1245,-1.6292,6.6134,67.8491,h
21.0324,11.4301,2.7728,2.2901,h
28.2268,23.1699,14.1712,24.9723,h
18.7576,10.8894,4.0335,49.3784,h
40.2632,23.4969,10.6279,66.7119,h
34.1637,17.1486,6.306,64.752,h
31.7305,10.0492,26.4307,52.5425,h
23.3581,15.7783,10.1873,23.5901,h
76.2439,35.6813,-29.0323,30.0175,h
20.8382,-15.9238,-2.923,86.8812,h
24.1215,31.3703,-11.5267,63.2577,h
71.4826,43.9141,-15.5351,22.981,h
235.552,-113.666,154.865,85.9426,h
20.4949,15.4163,-2.4494,51.998,h
65.6591,-64.9592,-19.513,69.6301,h
82.5729,-28.5004,-6.629,30.3002,h
58.9334,55.6722,8.344,14.9142,h
28.7451,28.6299,-9.1353,56.3621,h
36.3026,-23.3102,-16.0965,69.2729,h
14.043,-19.7615,7.6726,16.1747,h
92.2617,-55.2686,-14.8273,8.1172,h
246.847,-257.29,-71.5425,54.97,h
16.1901,6.943,-6.539,77.3535,h
24.1474,-24.4927,-17.0532,19.7721,h
29.5005,18.6289,-3.7865,43.5839,h
103.5398,-32.4126,14.5598,30.3805,h
27.479,9.4213,3.5276,45.8344,h
35.4204,18.1481,13.7779,15.2498,h
47.0295,40.3669,-14.1231,54.3425,h
20.4438,18.1316,-5.8334,23.1014,h
17.6254,-9.1952,-7.416,59.709,h
213.4886,-96.2903,-78.2844,46.0347,h
110.8912,-103.4295,9.4337,14.9031,h
60.9546,-32.642,-30.8033,50.487,h
262.203,-152.016,34.0519,63.2988,h
120.799,-128.048,53.8411,46.2106,h
43.2905,23.8963,-11.9421,50.8834,h
72.9287,26.9049,-14.932,15.5734,h
31.2921,20.1293,-9.0478,81.8892,h
268.5557,113.3479,-101.6647,75.2391,h
26.3044,20.7233,7.8621,14.677,h
98.3474,-87.8181,-32.4785,26.902,h
174.257,-80.0821,36.5045,34.5846,h
58.0888,-32.5183,11.2508,49.1065,h
21.9142,18.8123,4.7082,68.016,h
141.116,-39.22,-56.5658,87.1467,h
28.602,20.989,0.0001,66.546,h
26.2932,7.502,15.2031,4.245,h
51.4249,30.2313,8.6606,18.0023,h
53.0789,-46.723,-26.7767,15.94,h
100.019,-102.574,37.0198,26.489,h
131.9202,99.1765,17.5636,77.7378,h
33.6254,-24.4998,-12.002,61.1523,h
39.167,-13.3208,6.3064,27.714,h
118.3765,-69.4899,-17.2968,51.9268,h
138.8171,-115.8589,26.1264,82.5414,h
22.1635,17.3376,-13.719,67.5832,h
227.0703,-198.7741,81.026,52.5227,h
16.6153,7.3005,7.0495,76.3942,h
20.7756,15.8775,5.9283,39.242,h
33.3489,25.4779,26.8952,20.799,h
38.1779,18.2478,-20.021,14.3249,h
70.1992,51.5888,10.4645,53.881,h
32.2737,-13.1159,-12.7632,16.5691,h
138.4453,82.4288,-32.2385,11.8903,h
32.1083,16.4812,-11.5539,75.043,h
31.7528,23.8877,9.6464,85.9966,h
68.3228,74.881,6.9461,38.723,h
104.79,-75.3608,6.0678,72.2326,h
85.8175,-52.6697,-4.854,10.4111,h
49.3247,21.292,2.8949,15.1485,h
42.0533,30.9363,20.8904,10.6589,h
55.0742,27.1759,-6.6697,31.1266,h
21.1573,-16.2688,-12.4017,51.949,h
61.7727,-57.2132,57.3506,18.1415,h
48.5277,16.1417,-12.554,21.806,h
91.6874,55.2664,69.3474,51.7611,h
56.4667,-42.0615,-20.8905,13.9788,h
23.1422,-8.679,5.9303,75.798,h
67.0744,-61.3223,-4.2609,12.4831,h
121.289,-103.834,-9.1555,62.234,h
39.9581,32.5696,-2.6786,36.4819,h
90.696,28.2554,85.0978,69.9,h
27.0703,23.7032,12.041,48.8129,h
105.0299,-39.862,-24.8515,18.5288,h
60.1157,36.8138,23.7831,78.7544,h
55.838,38.795,8.9288,76.742,h
45.2264,-28.645,-19.3284,49.0018,h
75.5269,-77.1423,19.4491,51.0827,h
18.9618,17.8537,-2.6126,34.1441,h
65.947,61.3182,-35.2857,53.1749,h
98.3822,-94.2616,-22.2867,10.3301,h
29.7181,16.6326,3.4419,39.849,h
52.3017,-40.6631,-9.61,25.925,h
63.839,59.8933,-6.3048,79.4397,h
128.1116,-90.1721,-20.4238,2.8948,h
10.1215,4.3818,-7.8635,81.1249,h
23.1029,6.8251,4.4429,73.3707,h
107.376,-92.2321,-12.8229,83.3126,h
36.3453,28.9547,-6.721,58.16,h
51.8347,46.2408,10.8309,82.3931,h
75.3101,80.4605,8.8801,57.7601,h
141.71,150.58,-30.5078,37.9397,h
51.5958,-23.7198,10.1686,28.08,h
95.1186,-57.5954,-44.7142,51.2639,h
27.3536,-18.2486,11.6014,79.061,h
31.6946,-24.5303,6.9856,23.934,h
190.092,-146.053,55.255,59.417,h
24.0108,19.4721,17.2936,67.1405,h
29.7108,23.5657,19.5622,11.3994,h
23.7917,26.9068,7.7274,17.5103,h
179.314,84.5489,-52.5033,3.8061,h
120.9462,-92.7586,43.2713,10.9991,h
31.6789,-28.2236,-11.0415,2.1147,h
92.6571,42.4363,-10.8905,8.2413,h
12.8974,8.0007,-7.2282,67.4932,h
143.0334,48.4919,-20.274,11.0121,h
48.5075,-44.8226,-18.737,85.6365,h
25.2153,2.8442,14.4927,40.539,h
27.001,14.5826,3.9683,81.3242,h
60.2546,-25.7822,-26.9379,24.115,h
22.6092,17.7671,5.0887,15.158,h
103.407,64.3895,49.2008,74.192,h
50.1325,-13.7066,-23.9465,16.5336,h
114.5547,94.7292,-83.6275,0.2862,h
17.0515,-23.8679,4.4773,66.7769,h
32.3552,-23.8743,5.4839,30.585,h
149.998,96.4835,-14.2222,12.27,h
98.7012,-91.6622,13.2898,89.6498,h
46.4391,33.9589,6.2401,49.635,h
287.7708,199.2069,17.0406,24.9144,h
36.3872,25.0252,11.1582,54.756,h
16.1915,11.1344,-11.0789,43.7638,h
31.3556,34.1142,-6.2821,4.5864,h
155.856,100.209,-85.8418,50.3906,h
34.6902,23.5601,14.3958,8.1672,h
27.9367,14.5286,0.2049,72.8416,h
89.4662,-19.2773,48.4484,31.1847,h
158.6535,-18.014,42.2243,44.8209,h
98.8461,82.852,-62.6515,85.8396,h
34.0579,10.2437,-5.3386,82.3116,h
102.3369,-38.8742,18.308,79.7161,h
44.0436,27.244,-19.366,50.1467,h
25.3314,15.0419,2.9619,89.2587,h
12.977,5.9407,-11.3905,71.4072,h
62.5422,23.3592,12.9592,88.4272,h
156.192,-44.1172,-88.7955,70.078,h
188.281,-104.5015,48.9558,89.8206,h
135.803,65.9063,-20.2775,57.995,h
20.4682,17.6107,17.9891,46.2043,h
49.6425,-42.9702,-10.796,26.7642,h
25.0586,10.9499,-8.2602,56.591,h
119.415,-83.0124,-6.2988,24.8625,h
21.1512,20.9552,-2.9335,21.4831,h
14.805,4.8126,8.3512,7.736,h
147.5111,-91.3556,-39.1199,33.4438,h
21.3864,27.367,10.4684,36.1593,h
111.372,-113.263,27.1425,8.486,h
50.5496,-34.8375,-7.2508,24.165,h
19.0116,-15.1042,10.1033,14.9228,h
45.7594,-31.0978,5.5287,36.1302,h
69.3297,60.9371,-6.9337,56.6926,h
49.9271,-40.0841,-9.8338,67.605,h
65.8683,33.0477,19.3811,15.196,h
41.7345,-27.2124,-17.38,62.685,h
149.174,64.0779,-6.1224,26.7396,h
132.299,168.544,-15.8673,7.886,h
91.1155,56.2955,7.0787,32.0834,h
276.247,125.085,-49.7099,24.795,h
30.0029,22.387,-11.4591,76.504,h
134.83,-69.0517,-26.0874,10.009,h
42.0829,36.3378,-8.451,18.539,h
130.892,-84.5031,-61.1651,89.7025,h
78.5422,72.5137,-11.0667,6.6241,h
17.4193,10.7335,9.1531,39.6144,h
150.427,-142.057,-72.0713,62.258,h
96.1021,65.3617,-55.5789,58.3699,h
100.4709,73.8863,-37.9681,25.5453,h
13.1015,18.3969,10.6962,23.4659,h
161.334,93.1886,-29.6464,0.7979,h
23.0929,12.0561,-9.6964,22.9228,h
24.4351,7.4472,7.9101,20.9227,h
185.1567,-22.7838,-30.3957,31.1915,h
21.0457,12.237,7.797,17.5786,h
25.1926,17.7682,10.5888,63.8405,h
26.9295,-14.1853,1.5599,69.1376,h
138.8453,67.0812,-46.1997,64.0622,h
166.911,-64.794,-59.0521,19.6315,h
35.7821,35.099,-18.3882,85.3837,h
23.0991,11.8269,-9.8127,14.7613,h
19.5688,9.0451,-11.7063,43.7839,h
35.7373,24.3697,-9.1083,32.871,h
73.2887,-25.1149,12.6345,51.2316,h
157.301,84.047,-56.4149,2.6081,h
127.9088,-80.2098,-23.7039,39.212,h
65.7802,-59.6226,-9.96,52.9969,h
32.9499,22.0003,11.6583,41.9699,h
102.26,-64.1392,-26.8501,32.6299,h
18.5389,-9.8429,-6.0326,42.456,h
75.0832,49.341,11.4615,35.304,h
187.255,-152.611,-60.4727,44.665,h
202.7903,-124.4249,102.1812,30.1538,h
202.278,149.3121,-31.7013,22.8953,h
108.803,60.4447,-61.836,29.991,h
33.6525,17.8816,-9.0987,0.1516,h
88.287,48.8101,-30.404,38.32,h
24.5508,18.19,-6.0402,62.4526,h
38.8091,13.4601,-10.5096,62.6349,h
13.7202,-14.3193,10.2561,65.839,h
55.0916,51.1406,6.8991,21.211,h
104.813,-115.348,-29.9413,3.5086,h
39.7253,-19.2068,-13.711,6.3241,h
94.9897,95.2638,53.2694,50.8115,h
66.5892,45.4621,17.3933,22.501,h
58.5826,50.7043,24.4377,16.798,h
32.4981,10.0342,-17.3844,57.7278,h
57.2899,45.8293,-9.8456,37.1283,h
23.7276,12.64,-7.6601,67.1315,h
24.5954,-12.7341,10.1267,46.742,h
16.0412,11.0145,-10.9277,56.1641,h
22.0777,9.8719,1.0923,24.0431,h
21.2218,15.3188,8.5289,71.033,h
22.3403,23.5844,-12.0046,27.718,h
75.1334,-33.4909,13.9371,16.886,h
34.5557,22.8035,-8.1748,52.9638,h
22.4042,-10.2931,8.7528,81.6413,h
44.4402,23.0425,-0.2507,19.7216,h
57.604,28.327,17.036,81.42,h
41.1843,10.5549,3.5357,34.2567,h
140.2011,152.2416,60.1599,87.619,h
102.49,-102.611,23.6816,40.3212,h
22.0591,-6.2334,8.6781,15.507,h
87.4712,46.5491,-6.6282,23.8279,h
178.732,-174.664,-72.8764,10.2226,h
77.3767,-30.6467,11.3837,18.283,h
21.7058,-5.1949,-5.464,78.3263,h
33.5226,19.9597,-23.6411,8.4862,h
123.179,69.1339,18.4605,8.987,h
22.7741,-21.1473,8.0633,89.2581,h
106.95,87.7473,-73.5722,75.599,h
212.723,-184.307,-88.4164,56.8342,h
19.486,-14.5312,-4.0024,82.6001,h
30.9687,-16.9422,-10.6163,80.2292,h
115.497,-137.52,14.3532,86.1711,h
49.1439,37.6103,-9.7183,80.8282,h
21.5664,8.9551,0.0972,88.5246,h
189.7254,-153.5757,-112.9424,31.1675,h
99.0174,77.3718,-11.5277,56.435,h
35.1524,-19.9024,-15.4176,54.3607,h
26.6952,25.9448,8.3811,53.1794,h
24.0306,18.1005,-10.7941,5.9344,h
17.8769,-10.0872,-6.2975,42.5363,h
52.7505,50.1126,0.9279,61.3588,h
37.299,-20.4652,-7.1478,82.1317,h
21.8354,14.7747,9.1326,75.099,h
18.6657,-9.7051,-4.9073,71.559,h
168.6264,151.233,30.0191,21.6765,h
20.8807,7.9629,7.8433,38.9846,h
20.8042,17.084,8.4422,17.5817,h
47.7499,27.6563,-5.9058,9.968,h
181.9511,-62.3109,-13.691,35.7297,h
34.7848,31.8729,-10.916,34.8364,h
46.6896,31.8552,16.5013,88.793,h
88.2105,49.5748,7.9254,81.8939,h
129.525,116.449,-10.9204,82.4796,h
40.5065,23.8697,-27.5634,78.8798,h
18.9017,14.1945,-12.2276,17.4545,h
36.4171,-19.3329,-3.7833,74.8057,h
17.7766,16.5677,3.8376,68.4476,h
20.8925,-13.8579,-6.019,52.024,h
54.9111,46.3379,-10.9498,73.6778,h
33.2691,19.9081,-5.3204,20.78,h
38.922,24.5058,-9.0248,54.6864,h
47.8005,-36.2118,-3.9047,15.9265,h
26.0927,17.8359,14.9098,28.909,h
199.023,-270.936,-36.523,4.8536,h
289.856,-121.901,132.589,16.4804,h
77.199,42.6893,-44.6538,25.1221,h
27.3481,-22.5047,-8.9758,74.229,h
170.6361,87.5462,-73.4921,84.1197,h
159.065,113.146,70.2285,85.27,h
19.8726,16.1831,10.3704,61.061,h
19.864,6.99,10.053,87.7425,h
26.3797,22.156,6.9615,83.8058,h
38.5557,15.146,13.5667,44.6205,h
96.7934,-53.5393,-18.8019,11.061,h
173.6162,-83.3682,-41.3964,85.6785,h
31.0945,27.6124,-8.1679,62.312,h
163.2118,116.9525,33.9842,10.9902,h
80.1159,-56.0855,38.8542,55.4453,h
61.7264,-20.0329,-14.3575,38.7303,h
13.8156,2.4167,-5.9532,68.4924,h
21.9513,-20.8829,11.5376,25.552,h
109.8467,134.2717,-39.5789,87.7864,h
71.9821,55.2222,-11.4428,78.5929,h
46.7423,-67.1195,17.7402,79.4041,h
29.6989,14.8697,-5.8006,88.1524,h
102.416,-44.7467,-21.6428,23.1906,h
12.1557,18.6748,16.8511,2.9939,h
61.5007,21.4362,3.8324,69.3544,h
22.2197,4.7761,-4.2469,42.023,h
19.3353,4.5782,-10.798,89.4066,h
77.982,55.5577,11.8658,14.4624,h
46.508,59.4553,10.2551,7.3555,h
162.585,-68.5465,47.7508,67.68,h
61.1569,41.2458,-14.5791,4.004,h
20.3612,6.2928,10.0156,87.0836,h
145.2259,-113.9508,-69.3732,8.9361,h
34.8894,40.5478,-21.3362,17.2847,h
28.9643,29.7985,-4.9916,45.6028,h
15.6776,10.4643,-10.4885,53.9394,h
51.2797,-57.7117,9.6585,26.09,h
32.661,3.8473,12.4469,62.3367,h
245.0533,-190.1271,-42.5729,72.2872,h
97.3859,73.4191,-36.4356,32.302,h
149.7537,-115.0507,23.1994,58.5112,h
20.6835,17.3733,11.58,31.7306,h
15.963,-1.317,-5.5081,43.271,h
153.0146,91.8324,-20.453,13.4731,h
126,80.6855,-94.3291,70.229,h
102.583,47.9325,17.6296,8.864,h
105.089,44.8059,90.2454,80.2398,h
138.7009,-105.5152,36.5444,75.9359,h
23.5333,20.3183,9.3425,16.392,h
251.9646,-121.5447,14.1879,47.2145,h
25.884,15.3739,-3.9416,0.7943,h
70.8595,-29.1591,-25.3491,10.077,h
114.5368,-44.7882,-63.781,74.7184,h
30.2753,15.8474,-6.1027,7.9518,h
86.395,67.2617,-11.3798,88.2406,h
16.1743,13.8844,3.7664,19.9777,h
73.5064,71.5742,17.4795,6.705,h
21.2986,14.71,-8.7587,46.896,h
48.0573,32.4358,-2.2992,26.93,h
65.4779,-63.524,-19.5296,66.7994,h
50.5527,-17.1821,-5.9448,67.892,h
60.5328,45.4899,-28.7449,0.8124,h
24.0448,13.9629,-10.0951,21.9218,h
18.5741,30.6896,2.2733,18.9933,h
20.2999,19.4298,7.5213,52.414,h
78.0948,54.3601,20.9913,53.9914,h
164.4534,108.953,-12.2654,42.2328,h
26.0619,-28.3409,13.2299,78.6412,h
25.7298,10.4099,7.542,81.4489,h
