@relation magic

@attribute FLength numeric
@attribute FSize numeric
@attribute FConc numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
34.9502,3.0663,0.297,17.6684,g
86.6115,2.9085,0.2802,2.7047,g
42.8485,2.6474,0.3198,9.8067,g
107.572,3.7089,0.1562,2.376,g
29.8389,2.6503,0.4116,3.7372,g
33.2187,2.8473,0.3127,9.2908,g
48.5199,2.6405,0.4416,14.583,g
20.157,2.4771,0.5067,60.424,g
48.1644,2.637,0.436,19.0791,g
123.987,2.7906,0.298,0.813,g
30.1291,2.7037,0.3185,1.7477,g
20.4525,2.1775,0.7243,9.1256,g
37.0967,2.8573,0.3111,4.145,g
19.1132,2.3674,0.6652,6.052,g
30.1227,2.5746,0.4394,11.519,g
51.3827,2.9526,0.2733,15.231,g
24.1101,2.6794,0.431,9.374,g
33.3046,2.5569,0.4827,28.9934,g
22.8366,2.4757,0.4381,1.9635,g
20.5134,2.5539,0.4693,71.5113,g
86.4596,2.8913,0.3109,3.633,g
12.6781,2.1688,0.7119,49.7574,g
22.1689,2.437,0.5155,45.8014,g
62.1547,3.4072,0.1805,3.4278,g
31.9795,2.3927,0.4494,13.4176,g
112.173,2.6107,0.3235,13.0126,g
30.1127,2.6604,0.3628,23.856,g
33.5855,2.899,0.2562,0.441,g
31.3156,2.4464,0.5045,0.534,g
66.2439,2.8756,0.2184,0.7187,g
34.9374,2.7408,0.3815,9.034,g
21.1452,2.2082,0.6749,13.7571,g
79.7152,3.3438,0.213,7.119,g
31.031,2.6325,0.3543,37.32,g
76.1989,3.5964,0.1375,0.6204,g
60.5135,3.021,0.1963,6.909,g
60.0764,2.9004,0.2591,20.6356,g
50.0912,2.8561,0.2396,2.9598,g
12.9383,2.1287,0.7361,15.001,g
18.2804,2.5472,0.5617,47.0022,g
12.367,2.2492,0.6761,45.2352,g
40.4385,3.7658,0.19,12.9888,g
31.0586,2.5999,0.3668,11.7643,g
58.6083,3.2598,0.2468,0.558,g
20.801,2.3531,0.5188,23.3742,g
25.2701,2.8179,0.3483,29.746,g
60.0411,2.9317,0.3312,1.088,g
19.9527,2.2292,0.8201,56.684,g
36.3394,2.444,0.4065,1.236,g
39.8046,2.6154,0.4945,11.243,g
45.1514,2.9243,0.2786,2.642,g
32.112,2.4654,0.4726,31.5112,g
31.8987,2.9462,0.2377,5.2291,g
26.8174,2.8597,0.3577,88.2338,g
32.9203,3.2348,0.2679,13.181,g
30.3621,2.5629,0.4761,9.991,g
59.4233,3.1318,0.1587,10.973,g
29.054,3.0193,0.2611,31.0087,g
21.4815,2.2148,0.561,66.0088,g
12.6838,2.3233,0.6983,78.178,g
35.9582,3.1841,0.2723,8.0679,g
29.3314,2.4706,0.3824,10.7423,g
13.3534,2.3608,0.793,67.012,g
12.9762,2.3434,0.7483,44.47,g
67.9686,3.5629,0.1349,9.0921,g
20.8003,2.3107,0.489,60.8343,g
12.7256,2.0774,0.7197,45.432,g
24.8738,2.7675,0.3194,31.2269,g
37.5265,3.0988,0.2087,7.3742,g
27.6736,2.6299,0.408,11.875,g
68.0663,3.1543,0.2243,10.4946,g
19.0792,2.2553,0.5889,75.0613,g
46.6559,2.7131,0.3466,2.771,g
51.6256,2.7853,0.3311,1.8065,g
45.2271,3.0273,0.1934,10.09,g
60.0416,2.8392,0.2578,2.7873,g
12.9213,2.2266,0.7418,84.1468,g
22.1532,2.7955,0.4259,7.5449,g
43.4952,3.2901,0.2102,17.388,g
19.828,2.1287,0.7732,80.558,g
29.4389,2.6977,0.3069,17.977,g
67.414,2.7973,0.2504,2.6347,g
60.7624,2.8594,0.264,4.199,g
51.0301,3.084,0.1665,3.905,g
75.8366,3.4842,0.1627,0.2581,g
40.797,2.404,0.497,6.325,g
26.8132,2.4976,0.3752,33.5185,g
57.2696,3.1754,0.195,7.052,g
36.0196,2.8062,0.2953,6.399,g
18.6569,2.4793,0.5837,0.3301,g
74.6747,3.4853,0.2591,2.829,g
36.0926,2.3927,0.4575,15.5661,g
52.7704,3.301,0.221,0.249,g
63.5563,2.6117,0.4108,4.7658,g
74.8605,3.6254,0.1756,0.098,g
99.3238,3.5856,0.2599,1.3072,g
71.4248,3.063,0.2587,4.457,g
16.7101,2.3032,0.6617,2.0198,g
33.8791,2.7649,0.3127,1.085,g
17.7349,2.2253,0.5714,88.7458,g
24.4082,2.9914,0.36,20.487,g
12.6347,2.055,0.696,73.055,g
21.6496,2.3646,0.5313,89.6251,g
65.1686,2.6232,0.3381,5.9072,g
21.7495,2.2201,0.5964,10.7089,g
20.1648,2.0737,0.7342,37.395,g
114.324,2.6758,0.3207,40.2357,g
47.5445,2.8152,0.3244,10.21,g
87.9869,3.1995,0.2293,1.912,g
75.3837,3.5638,0.1742,10.522,g
13.3791,2.2393,0.8184,0.708,g
24.5103,2.0473,0.6996,14.1769,g
48.8366,2.9802,0.3192,0.0805,g
41.4656,3.3477,0.1724,13.0923,g
27.2526,2.5289,0.503,24.439,g
22.4815,2.3284,0.5352,82.6674,g
17.9911,2.2648,0.6304,21.9555,g
57.607,3.0538,0.2756,14.193,g
12.9956,2.2317,0.7507,72.4972,g
23.3353,2.6721,0.3298,29.1324,g
91.4572,4.2044,0.0686,1.22,g
96.4553,4.0044,0.1104,1.7133,g
22.3636,2.4393,0.5091,9.9173,g
70.8288,3.1845,0.1713,4.734,g
93.38,3.3826,0.1918,5.288,g
83.4713,2.9581,0.391,3.1439,g
24.0005,2.5263,0.4613,6.9421,g
50.3586,3.1857,0.1943,2.068,g
19.9214,2.5581,0.5477,8.3678,g
26.1824,2.3627,0.5033,0.1665,g
27.3066,2.6968,0.3337,28.615,g
46.4459,2.8739,0.2794,20.0742,g
76.5111,2.8454,0.2827,7.478,g
21.1241,2.2227,0.5928,11.1686,g
35.5185,2.5982,0.3153,0.6684,g
100.553,4.3492,0.0667,6.602,g
33.7977,2.9133,0.3162,14.0395,g
50.6955,3.8675,0.1511,13.7648,g
21.5993,2.7608,0.3677,85.9814,g
25.9304,2.5711,0.5074,16.0581,g
40.1306,3.4173,0.189,8.8138,g
16.9286,2.4116,0.5736,18.5125,g
49.8255,2.8974,0.2584,14.911,g
17.0052,2.3979,0.568,52.599,g
24.8861,2.659,0.5197,12.957,g
31.0208,2.5218,0.5444,8.2969,g
32.3228,2.9437,0.3449,4.6127,g
38.685,2.4526,0.3704,6.8087,g
27.6891,2.404,0.4458,11.201,g
56.0558,2.7634,0.3466,15.3725,g
72.3105,3.049,0.2144,0.064,g
23.4162,2.3274,0.4941,78.726,g
79.4951,3.123,0.2282,0.3713,g
24.1845,2.1021,0.7115,1.307,g
27.8336,2.6857,0.334,77.952,g
71.4159,3.5075,0.1974,1.4909,g
125.302,2.4232,0.5623,1.663,g
39.3534,3.0177,0.2544,3.759,g
13.3396,2.1917,0.791,10.7959,g
30.0267,2.4955,0.4153,39.1621,g
37.264,3.0073,0.2625,6.5171,g
26.24,2.4764,0.5743,9.256,g
19.0472,2.1255,0.779,37.9375,g
90.3487,3.1258,0.2507,1.81,g
34.8445,2.711,0.2879,5.8769,g
51.5682,3.3893,0.2363,4.1776,g
31.3882,2.934,0.2887,2.267,g
56.428,2.938,0.2445,30.919,g
88.9487,3.5943,0.1677,1.388,g
94.0846,3.3726,0.2188,2.9371,g
88.5821,3.3989,0.1525,3.144,g
81.0934,2.78,0.2788,3.772,g
20.9442,2.1123,0.749,12.268,g
66.1331,3.1984,0.1495,11.5159,g
21.0932,2.1055,0.7373,15.343,g
28.2481,2.534,0.3743,5.219,g
25.43,2.3086,0.5209,70.247,g
20.0536,2.301,0.62,83.4683,g
41.7981,3.2026,0.2659,3.627,g
36.9465,2.8293,0.317,10.9128,g
20.5417,2.2095,0.6296,20.5917,g
19.6419,2.2,0.795,34.817,g
84.2514,3.2504,0.1629,11.124,g
95.6728,3.1895,0.1849,6.4531,g
41.9813,2.8976,0.2266,6.311,g
34.5014,2.738,0.3199,14.885,g
19.8412,2.3128,0.4818,13.1411,g
56.817,3.1888,0.2311,8.831,g
37.7991,2.9069,0.2999,16.353,g
59.2595,3.5391,0.135,3.5017,g
40.0985,2.7948,0.3609,2.016,g
21.0639,2.1222,0.7623,50.0938,g
59.0483,3.2908,0.1566,8.161,g
37.3119,2.6314,0.3481,2.7907,g
21.5549,2.4224,0.552,45.4834,g
22.0729,2.2999,0.4962,38.1238,g
25.8002,2.3936,0.501,12.5937,g
32.3364,2.4793,0.3582,26.53,g
69.4048,3.5099,0.1833,1.9954,g
18.2452,2.382,0.5934,18.0235,g
17.9676,2.1644,0.5411,77.35,g
49.4783,3.0613,0.1902,11.9037,g
25.5932,2.3128,0.5158,19.3573,g
37.1967,3.2235,0.2062,10.3638,g
30.6982,2.829,0.3291,22.856,g
78.0986,3.4361,0.3396,1.267,g
33.8469,2.4065,0.4353,8.7272,g
35.7929,2.937,0.3468,6.769,g
76.6358,3.4706,0.1533,2.83,g
22.7208,2.6314,0.4322,18.365,g
61.3416,3.5471,0.1549,0.8541,g
58.3532,3.6095,0.1737,2.173,g
56.2513,3.2665,0.1971,9.9628,g
66.8289,2.8979,0.3896,5.1606,g
56.0434,2.9098,0.2265,1.7181,g
56.1812,3.031,0.2095,7.318,g
23.7769,2.7638,0.3824,43.362,g
46.6791,3.1381,0.307,0.461,g
29.0428,2.4082,0.4023,11.474,g
20.9113,2.2175,0.6242,0.1406,g
79.196,2.8319,0.3623,7.135,g
77.2268,2.3531,0.5233,13.7613,g
24.9214,2.525,0.5104,21.498,g
40.3641,2.8218,0.3361,4.31,g
26.9787,2.5224,0.4625,72.624,g
24.2462,2.8392,0.3273,25.7863,g
31.1459,2.6799,0.3615,62.781,g
102.412,3.3919,0.1614,0.046,g
19.6621,2.3962,0.6265,10.2591,g
29.557,2.7063,0.3166,23.2507,g
80.3703,3.2877,0.1258,21.841,g
20.1074,2.4232,0.6,1.635,g
42.4521,2.2565,0.6925,48.416,g
63.1931,3.1334,0.1486,0.431,g
20.2097,2.5391,0.4335,66.05,g
78.9677,3.7505,0.1648,3.1425,g
18.9358,2.5428,0.467,78.822,g
50.5984,3.0586,0.2464,8.44,g
76.147,3.2825,0.2348,3.1904,g
13.0291,2.1021,0.7668,11.929,g
24.8336,2.6117,0.4034,83.6202,g
18.1406,2.1818,0.5789,45.7654,g
99.0827,2.9996,0.2292,7.7732,g
71.8872,2.9694,0.2167,3.211,g
53.2598,3.2413,0.1532,0.076,g
25.161,2.7139,0.4232,0.624,g
95.1716,3.5912,0.1858,5.1993,g
19.2878,2.5126,0.7035,58.7634,g
34.8593,2.8627,0.2305,1.858,g
95.9509,3.0147,0.2175,3.7874,g
38.7068,3.1494,0.2715,11.295,g
17.4823,2.238,0.5665,35.758,g
12.7589,2.1538,0.7228,18.908,g
40.3064,2.635,0.3268,13.838,g
67.1109,3.3011,0.159,2.7181,g
27.3639,2.5955,0.4213,35.37,g
40.6832,2.8785,0.2487,13.5875,g
32.6727,2.6853,0.3695,12.193,g
35.455,2.828,0.2422,87.9282,g
36.6344,2.8924,0.296,11.7003,g
27.4278,2.7555,0.3916,3.597,g
18.9405,2.2122,0.5951,41.804,g
31.0619,2.5563,0.4667,22.822,g
32.3436,2.7782,0.2833,3.7329,g
27.3166,2.6794,0.3515,19.206,g
36.345,2.5145,0.4495,10.885,g
37.914,2.541,0.3885,0.49,g
12.8875,2.0512,0.7378,70.059,g
25.1812,2.3086,0.4865,36.429,g
22.33,2.1584,0.5486,2,g
81.9688,3.4994,0.1694,2.967,g
29.8242,2.7139,0.3594,11.359,g
102.502,4.1093,0.0975,2.84,g
20.7352,2.4116,0.7248,30.336,g
25.8508,2.6959,0.4894,6.352,g
13.1625,2.1658,0.785,40.316,g
40.3756,2.7774,0.2387,6.978,g
90.4766,3.6727,0.2042,0.141,g
26.4671,2.5826,0.4183,73.0349,g
31.0155,2.766,0.4199,9.17,g
50.0861,2.8482,0.2113,17.293,g
20.5116,2.3375,0.5011,17.229,g
30.2588,2.601,0.3559,8.936,g
100.591,3.1458,0.3295,1.0996,g
56.0474,3.2051,0.2657,3.164,g
47.1951,2.9307,0.2088,18.4615,g
41.8157,2.8132,0.2706,34.2159,g
27.9835,2.8182,0.2964,31.247,g
118.862,3.5161,0.17,1.5122,g
32.7981,2.73,0.3557,0.2188,g
29.7456,2.912,0.365,19.182,g
30.4837,2.8218,0.2924,21.1876,g
34.1275,2.8062,0.2953,0.9488,g
29.2222,2.7482,0.4286,23.553,g
24.3173,2.3493,0.5011,2.0464,g
38.4475,2.4456,0.4946,22.3126,g
33.6473,2.5165,0.3805,30.914,g
38.7182,2.4616,0.3282,14.391,g
33.1611,2.2776,0.4538,5.6594,g
70.4825,3.5782,0.1783,4.159,g
13.2334,2.3355,0.7898,44.4218,g
60.8649,2.8689,0.307,4.081,g
22.4591,2.1833,0.7475,8.855,g
70.1479,3.4283,0.1984,8.2377,g
34.5605,2.6395,0.4312,6.123,g
13.2862,2.1688,0.7864,60.7289,g
50.2054,2.8225,0.3341,16.239,g
99.9709,3.8151,0.157,0.459,g
30.0623,2.9976,0.3007,32.1731,g
50.8293,3.3959,0.2162,3.6565,g
19.6663,2.1889,0.8091,21.319,g
97.4511,4.1207,0.097,2.3313,g
55.9196,2.7694,0.3061,2.646,g
70.3425,2.913,0.2834,9.8881,g
50.2003,3.1778,0.178,12.513,g
36.4567,2.4698,0.522,19.724,g
21.3806,2.4616,0.5527,12.5519,g
64.4978,3.1316,0.1721,6.772,g
76.1742,2.946,0.2254,5.2872,g
41.2937,2.6942,0.3458,5.153,g
74.8515,2.7924,0.2597,12.006,g
35.2056,2.9167,0.2907,10.463,g
20.47,2.3086,0.457,63.4398,g
272.063,2.5563,0.4556,62.3504,g
42.6468,3.0338,0.2044,10.6136,g
51.8528,3.1116,0.2776,0.728,g
26.6266,2.4742,0.5604,84.2043,g
21.3947,2.055,0.6784,24.7313,g
47.9495,3.0075,0.1808,11.218,g
63.2886,3.4434,0.2342,0.9753,g
23.719,2.5179,0.3612,66.36,g
36.0068,2.4983,0.5143,3.6931,g
17.1544,2.2405,0.5632,48.5893,g
75.3715,3.1515,0.2032,5.284,g
103.549,4.1949,0.0916,1.0667,g
72.7622,3.0271,0.1935,8.582,g
20.3858,2.3483,0.6278,27.036,g
39.8927,2.5587,0.3094,14.818,g
19.7929,2.2266,0.8012,3.82,g
26.3201,2.4099,0.4202,0.3082,g
80.7382,3.2156,0.1844,1.789,g
42.2218,2.6459,0.4,4.972,g
77.939,3.3447,0.1754,2.435,g
33.2576,2.8363,0.2332,27.256,g
13.2032,2.2956,0.7797,21.6348,g
54.4407,2.785,0.2789,19.5239,g
27.8148,2.6955,0.3266,2.348,g
44.2294,2.7255,0.2973,4.862,g
28.5274,2.8859,0.4746,31.4456,g
29.5469,2.6857,0.2701,32.814,g
98.8696,3.5334,0.2726,0.812,g
36.4051,3.0548,0.3015,0.8205,g
28.8127,2.9117,0.2059,31.937,g
15.5675,2.3636,0.6407,62.452,g
18.5402,2.233,0.5848,76.5195,g
31.1542,2.8845,0.3014,40.24,g
18.0642,2.3655,0.6293,71.9141,g
92.0975,3.8928,0.1307,1.0381,g
29.8203,2.6075,0.358,17.7272,g
45.1318,2.8963,0.2476,5.11,g
26.2082,2.4108,0.6175,61.722,g
24.3645,2.5575,0.4321,29.0462,g
62.5984,2.9602,0.3003,4.397,g
19.2551,2.3086,0.4963,9.1317,g
24.9261,2.5384,0.4428,7.3195,g
13.4531,2.3375,0.8046,23.934,g
23.4509,2.7966,0.3738,3.386,g
51.4388,3.7096,0.1819,8.8927,g
48.6388,2.5849,0.4343,0.204,g
70.3295,3.218,0.2488,0.3953,g
65.841,2.9908,0.2196,7.81,g
27.6855,2.4893,0.4246,37.548,g
21.244,2.1021,0.7273,49.217,g
12.7235,2.266,0.7046,78.9582,g
43.1787,3.1547,0.2213,15.4188,g
90.6662,3.5818,0.2266,2.481,g
81.5117,2.8624,0.2306,7.5361,g
22.3735,2.5752,0.5479,8.363,g
68.107,3.2627,0.213,3.902,g
23.7716,2.07,0.7319,11.14,g
36.7909,2.8748,0.2842,8.0884,g
81.8524,3.3412,0.1901,2.8559,g
41.5697,2.9479,0.407,1.109,g
67.2833,2.7007,0.4223,1.291,g
34.7886,3.0282,0.2605,14.054,g
61.4663,3.1552,0.1728,2.742,g
49.7386,3.2368,0.2041,5.3168,g
69.4657,3.2507,0.1757,5.6357,g
29.7941,2.8254,0.42,25.428,g
33.1995,2.5099,0.3988,3.651,g
31.9252,2.7114,0.3032,46.586,g
13.1298,2.1319,0.7675,21.8775,g
88.5729,2.7952,0.2885,2.634,g
34.8054,2.6594,0.3242,0.9214,g
141.235,4.1179,0.0745,3.5362,g
34.546,2.9157,0.2866,3.103,g
80.2771,3.9704,0.1066,5.913,g
94.3584,3.5842,0.1612,4.8624,g
18.079,2.5179,0.5463,88.9075,g
41.2532,3.4272,0.2225,7.521,g
205.128,4.9946,0.0139,76.3946,g
61.6682,3.3395,0.157,7.847,g
49.2717,2.9001,0.2089,51.921,g
20.0133,2.5688,0.4615,3.443,g
16.8421,2.238,0.5723,23.812,g
47.9325,3.0488,0.2574,4.874,g
36.6414,2.9612,0.246,15.9992,g
101.073,3.1418,0.1991,4.683,g
21.3521,2.6263,0.3853,2.933,g
26.7579,2.7063,0.4189,15.5531,g
63.4156,3.2537,0.2175,5.719,g
28.6991,2.6212,0.3469,21.0958,g
105.044,4.276,0.0817,1.96,g
93.6809,4.2222,0.0694,4.961,g
18.9949,2.2418,0.8309,10.318,g
21.4104,2.1123,0.7027,80.5502,g
23.6179,2.5224,0.5495,47.786,g
23.8461,2.5453,0.3476,2.288,g
49.737,2.8876,0.2552,19.187,g
25.4704,2.5126,0.4547,9.761,g
12.8041,2.0314,0.7256,7.7639,g
76.0253,3.3429,0.1476,12.8978,g
22.3087,2.1089,0.7626,19.732,g
27.3482,2.6149,0.4175,18.766,g
69.0638,3.6383,0.2017,4.3045,g
90.4076,3.8065,0.1169,5.4802,g
22.2067,2.3464,0.545,31.234,g
43.8989,3.4351,0.1333,57.981,g
21.2362,2.1255,0.7191,30.5302,g
22.5982,2.4631,0.5818,88.2038,g
29.1511,3.1318,0.3241,11.6197,g
28.8538,2.4728,0.5017,11.6565,g
22.6754,2.4793,0.5605,4.8629,g
44.1319,2.6977,0.2869,21.324,g
20.3931,2.3324,0.6372,62.8383,g
39.5291,2.5465,0.3239,48.5058,g
51.1294,3.0615,0.2292,1.0956,g
88.9941,3.5759,0.1567,0.3521,g
23.6294,2.5366,0.3314,28.4342,g
44.9999,3.03,0.2231,46.1539,g
24.2839,2.6207,0.3186,18.962,g
19.2724,2.4241,0.5763,17.8512,g
39.4323,2.7547,0.248,3.7246,g
102.077,2.9943,0.2979,4.3488,g
13.2042,2.1599,0.782,20.371,g
17.5896,2.5072,0.5381,21.5205,g
52.5731,3.1411,0.2789,10.364,g
52.1834,3.0952,0.2755,1.5526,g
38.2371,2.9393,0.2691,8.6172,g
51.6406,2.7139,0.3227,15.3487,g
39.9963,2.7547,0.3272,6.032,g
24.6841,2.4843,0.4689,13.854,g
37.1898,2.9759,0.3224,7.0604,g
21.1549,2.0512,0.72,48.4901,g
104.424,4.2023,0.0709,1.29,g
45.9228,2.6207,0.3305,10.455,g
70.9683,2.6726,0.3167,5.1398,g
33.9434,2.9734,0.2616,13.197,g
35.8551,2.3493,0.4653,34.3833,g
19.2814,2.3064,0.5235,33.6702,g
33.0954,2.7462,0.3085,5.86,g
20.2913,2.4183,0.4084,12.229,g
55.6335,2.7016,0.3042,10.4907,g
26.0604,2.2956,0.5367,84.1351,g
22.791,2.4997,0.4778,33.009,g
82.1301,3.7315,0.1821,0.4454,g
21.5547,2.3444,0.5973,31.0635,g
50.951,2.9337,0.3588,4.0907,g
40.9872,2.7147,0.3259,0.0821,g
44.7307,3.1472,0.29,5.1233,g
17.0991,2.3118,0.6683,31.951,g
31.8734,2.6279,0.3863,7.0622,g
72.2842,2.7631,0.2778,2.371,g
82.6686,2.6439,0.4041,5.8704,g
24.9283,2.3883,0.5235,12.744,g
59.6365,3.0938,0.1918,10.208,g
45.3424,3.1103,0.2529,5.028,g
43.8241,2.7712,0.3014,2.746,g
22.9579,2.5051,0.5406,17.6252,g
24.2018,2.4354,0.5028,3.098,g
81.0884,3.1912,0.2434,3.357,g
105.614,4.2259,0.0833,0.051,g
92.2474,3.4813,0.2248,2.235,g
61.0162,3.7474,0.1564,0.6497,g
18.649,2.1508,0.7562,43.5269,g
29.3966,2.7645,0.3921,12.463,g
43.9609,2.6848,0.4339,14.238,g
65.3255,3.1535,0.1812,31.2579,g
38.5309,2.798,0.258,23.4357,g
27.4989,2.8079,0.2942,19.0804,g
65.7116,3.2163,0.1817,0.32,g
66.8153,3.1818,0.202,9.1974,g
22.1571,2.48,0.4536,57.7866,g
80.5656,3.5804,0.1645,0.3452,g
42.045,2.781,0.3377,14.3144,g
27.5004,2.9055,0.2834,14.5326,g
27.8762,2.7701,0.3735,11.5874,g
23.7533,2.8299,0.432,14.2238,g
19.4247,2.5447,0.5678,68.1324,g
99.674,2.7003,0.323,6.932,g
45.3501,2.8182,0.2781,14.5462,g
63.4169,2.8727,0.2802,7.695,g
92.8875,3.7439,0.1827,3.2913,g
62.5184,3.4633,0.138,10.1375,g
52.719,2.608,0.3453,6.3642,g
22.9167,2.4983,0.5175,42.6266,g
107.237,4.4178,0.0618,0.8238,g
39.5203,3.2353,0.2071,0.0449,g
65.6748,2.8401,0.3512,1.0087,g
43.4518,2.6799,0.2403,7.1147,g
111.923,2.8426,0.2457,3.3939,g
49.0423,2.9165,0.2691,2.183,g
95.5849,2.6902,0.3531,0.7801,g
22.9072,2.3551,0.4768,9.7478,g
101.551,3.7108,0.2041,1.7955,g
35.6536,2.7756,0.3571,6.9109,g
26.4404,2.2945,0.6244,18.463,g
62.1284,3.2053,0.3222,1.086,g
44.218,2.5717,0.3646,18.537,g
99.4896,4.1312,0.0973,2.297,g
31.0261,2.688,0.2954,5.614,g
67.9099,3.7383,0.1445,3.44,g
28.2701,2.3522,0.6089,10.181,g
26.4516,2.2443,0.7977,81.2738,g
13.9473,2.3454,0.8668,25.1526,g
69.1127,2.8921,0.291,1.875,g
29.4778,2.76,0.3076,16.05,g
26.5358,2.6946,0.402,11.496,g
70.6232,3.6165,0.133,2.043,g
20.8487,2.1414,0.7148,0.0546,g
72.9495,3.3908,0.1273,0.0857,g
38.5934,2.7767,0.2391,26.9788,g
20.8173,2.2799,0.4672,61.3805,g
62.159,3.1909,0.1604,14.3969,g
41.8364,2.8698,0.2537,20.879,g
12.8217,2.0394,0.7306,7.066,g
111.055,3.1816,0.21,0.261,g
56.2216,2.9297,0.2516,5.911,g
30.2859,2.2765,0.5556,3.777,g
12.94,2.0986,0.741,53.7924,g
42.791,2.8109,0.2365,9.021,g
31.4399,2.7892,0.4078,3.8253,g
38.8344,2.711,0.3696,8.4716,g
65.9987,3.2931,0.1507,6.9956,g
19.7829,2.2956,0.8304,78.8637,g
13.1823,2.2799,0.7822,13.1938,g
51.472,2.5453,0.3276,16.7782,g
45.2067,2.7868,0.3382,17.765,g
26.3595,2.754,0.4229,8.299,g
18.1728,2.567,0.4688,29.6658,g
35.1096,2.8341,0.422,15.31,g
31.1292,2.7796,0.309,5.722,g
93.6117,3.7458,0.1578,1.4092,g
33.9827,2.732,0.2836,7.927,g
25.5788,2.9533,0.3051,40.679,g
17.3473,2.248,0.5763,77.3274,g
21.4802,2.3766,0.6008,34.988,g
34.434,2.7016,0.334,12.113,g
91.2612,3.66,0.2035,0.8864,g
22.7386,2.6064,0.5446,58.6846,g
102.576,3.824,0.1171,0.1569,g
51.9719,3.1432,0.1755,11.9368,g
24.8332,2.6444,0.4512,12.974,g
25.4153,2.3883,0.4458,89.4684,g
17.5266,2.2068,0.6087,14.9484,g
94.6087,3.26,0.1259,2.314,g
81.823,2.8069,0.2855,12.441,g
32.3768,2.5244,0.4066,23.3573,g
50.8907,2.4433,0.3315,31.0686,g
21.6904,2.4548,0.4912,89.7187,g
71.0185,3.0527,0.2232,1.003,g
73.2648,3.5292,0.1718,6.2195,g
19.4598,2.4401,0.5299,23.3361,g
31.9106,2.3997,0.4064,25.087,g
17.3976,2.1861,0.7948,26.7597,g
70.6168,3.1119,0.2048,8.372,g
31.4413,2.6594,0.3133,6.283,g
58.1422,3.3006,0.1782,1.5315,g
102.169,2.9378,0.2227,3.2589,g
107.602,3.5818,0.1713,0.715,g
28.1793,2.736,0.3306,10.836,g
27.506,2.7143,0.3436,3.214,g
28.7944,2.6212,0.3445,8.3285,g
18.2067,2.356,0.5903,49.5821,g
17.3444,2.3711,0.566,45.5211,g
80.6137,3.0754,0.1925,3.298,g
81.0136,2.8976,0.2873,1.364,g
61.6347,2.6712,0.3454,1.612,g
33.7548,2.4921,0.3736,11.3175,g
42.1804,2.6058,0.347,13.5661,g
37.0661,2.8215,0.3062,2.957,g
24.7867,2.8319,0.2946,39.2593,g
20.5008,2.2055,0.7414,88.4189,g
49.3531,2.8382,0.3788,22.18,g
21.445,2.5647,0.545,16.629,g
30.14,2.9261,0.2727,19.5075,g
81.0307,2.9312,0.2578,28.508,g
18.7737,2.3927,0.6397,32.593,g
35.5418,2.94,0.279,27.4184,g
88.9818,3.2423,0.1969,2.6107,g
29.4859,2.4433,0.364,6.035,g
61.5025,3.3567,0.1377,5.245,g
61.1222,2.9928,0.1891,14.3138,g
33.8423,2.7631,0.3624,14.9219,g
74.9513,3.3358,0.1809,2.0296,g
21.5843,2.1156,0.7203,60.3918,g
58.7014,3.5139,0.1703,10.117,g
23.7496,2.6289,0.3854,28.429,g
21.8714,2.1658,0.7304,37.4338,g
23.1657,2.2201,0.5723,82.0505,g
87.7092,3.2214,0.2823,0.5537,g
19.7069,2.2765,0.5608,46.1416,g
28.5748,2.372,0.4671,16.191,g
22.0959,2.1189,0.73,13.3891,g
60.8632,3.6481,0.1563,2.385,g
22.7946,2.2889,0.473,37.2132,g
46.1925,2.6238,0.3496,10.7331,g
27.4888,2.8639,0.3078,23.5868,g
46.2024,2.7574,0.3427,16.2398,g
95.2356,3.1361,0.2573,5.01,g
33.4087,2.8004,0.3183,9.4759,g
24.5661,2.6758,0.3439,11.018,g
47.0455,2.8597,0.2555,0.277,g
31.4384,2.6812,0.2875,45.8751,g
13.1179,2.1351,0.7839,10.313,g
39.0712,3.2096,0.195,41.2088,g
84.7997,3.6816,0.1884,2.2059,g
33.368,2.7328,0.2831,6.1441,g
23.9404,2.4771,0.44,1.7082,g
37.3256,2.5781,0.4201,9.2321,g
26.3338,2.8576,0.2887,23.314,g
31.8864,2.567,0.4065,3.739,g
31.6768,2.6107,0.5,0.1453,g
26.6924,2.3701,0.5416,21.638,g
68.6335,2.6484,0.3011,4.3673,g
24.0493,2.7093,0.3652,89.5011,g
40.0059,2.9101,0.278,4.611,g
31.8136,2.5871,0.3777,11.6029,g
19.1111,2.5244,0.5172,61.988,g
35.92,3.0284,0.2651,5.5489,g
13.1349,2.1861,0.7883,88.5222,g
27.9985,2.3856,0.428,1.1388,g
36.2476,2.4378,0.4088,9.7048,g
37.9632,2.8354,0.2264,1.7101,g
40.8289,2.6299,0.3494,26.798,g
27.6894,2.317,0.506,87.6204,g
29.0034,2.4533,0.4401,51.9091,g
55.1215,3.3669,0.1658,74.454,g
30.5634,2.5916,0.4661,85.6181,g
83.8514,2.4362,0.4396,2.588,g
27.5202,2.5809,0.3675,14.777,g
98.4893,3.9381,0.1391,4.909,g
80.0206,2.7839,0.3109,30.1986,g
79.664,2.7694,0.3895,1.709,g
38.1116,2.8968,0.2689,2.0107,g
74.5539,2.5276,0.3264,13.815,g
102.502,3.5923,0.1271,1.977,g
55.0058,3.3413,0.2333,0.817,g
