@relation magic

@attribute FLength numeric
@attribute FM3Trans numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
17.1244,6.41,11.2213,g
83.0419,12.3925,4.5497,g
44.8892,-4.9309,15.1543,g
20.8299,-2.2807,2.799,g
56.1911,11.4617,1.621,g
83.8164,-18.7808,2.173,g
37.6518,6.2648,7.803,g
29.3874,14.9419,10.789,g
12.9987,-7.2198,32.861,g
25.0389,13.4117,23.722,g
46.9198,8.0652,4.2278,g
39.5872,-10.6714,16.85,g
42.8206,-8.7974,22.0916,g
40.8865,11.8363,5.544,g
101.25,-6.8962,10.965,g
23.7253,9.3349,28.267,g
42.423,7.6462,6.304,g
58.5781,10.8757,7.042,g
29.4939,9.859,10.11,g
98.9353,12.3454,0.647,g
37.7815,8.2197,2.705,g
17.5921,4.0467,9.4508,g
31.2892,-9.2623,4.9939,g
47.8916,11.835,4.6031,g
26.5687,19.2015,23.9858,g
22.3842,11.0567,13.5342,g
12.7395,9.7171,29.266,g
77.2225,-16.3575,3.947,g
16.871,6.0657,5.8091,g
28.8471,3.0512,13.2881,g
37.7991,-5.1025,16.353,g
18.6165,9.2485,20.523,g
37.1967,13.6322,10.3638,g
28.3463,-12.7297,6.785,g
38.9577,-10.2218,0.3159,g
33.2899,-10.9033,14.19,g
90.9615,-38.9276,0.8542,g
53.7088,-12.9033,11.677,g
54.6633,11.4679,1.7,g
37.5368,-19.6267,23.0716,g
92.6569,-19.3584,0.212,g
128.703,21.0125,45.0304,g
40.5429,-7.1243,10.0643,g
59.1682,-8.1425,1.915,g
19.5635,7.2756,15,g
27.9879,-9.2377,6.261,g
23.153,16.5609,27.621,g
50.5449,27.5276,9.854,g
25.3811,8.6056,37.555,g
38.2736,14.2626,0.4229,g
42.302,9.4423,20.828,g
13.0095,-10.4397,63.742,g
39.2703,10.4432,12.605,g
20.5372,-5.8197,89.6566,g
24.5719,-6.7702,1.0147,g
55.0826,15.1545,3.919,g
23.1475,-15.253,81.7955,g
89.2985,8.355,3.616,g
17.5568,-0.9431,41.4781,g
63.7085,21.4838,28.387,g
76.7162,-19.5876,2.292,g
30.5807,-4.5491,0.0648,g
55.1646,-14.6791,1.7086,g
23.9415,0,59.7983,g
49.737,12.4266,19.187,g
89.5857,8.5947,1.2147,g
24.5047,9.599,14.3432,g
41.8803,19.5997,2.2801,g
27.9907,5.9111,66.9996,g
62.3214,-13.08,12.9721,g
48.5563,13.2994,4.382,g
93.0962,-23.8583,3.5745,g
66.7336,-7.3935,9.941,g
84.1939,11.41,0.062,g
40.7829,-11.6005,2.011,g
109.231,7.7604,4.305,g
26.1141,-14.2485,4.7719,g
18.7573,5.7708,10.6572,g
81.244,-24.0068,7.946,g
82.5928,-14.8785,34.3027,g
30.1917,9.1162,0.296,g
30.4324,-6.6348,6.71,g
39.2458,-17.6177,51.624,g
82.3156,-17.9965,10.08,g
30.2852,-5.3946,12.395,g
27.4167,-12.4444,3.5901,g
95.1716,12.6339,5.1993,g
28.0488,11.4086,8.2259,g
26.2893,-4.9754,16.7926,g
25.6886,6.9966,6.0144,g
26.3029,-9.5715,5.4587,g
20.9784,-1.923,52.3856,g
28.5069,10.2982,67.511,g
13.0451,10.2706,81.2793,g
26.8792,-6.6477,14.7135,g
48.5947,-8.1838,2.794,g
38.8396,-17.5683,6.5413,g
47.8275,-7.859,4.798,g
40.8309,9.6436,0.573,g
50.9035,10.6959,8.5367,g
38.3425,-0.7477,9.9482,g
32.8294,-11.5174,32.43,g
12.94,-9.678,53.7924,g
28.2704,9.9999,11.4878,g
20.7124,-8.7727,27.142,g
34.3508,7.6147,3.013,g
35.7114,-14.3419,3.7819,g
80.9531,7.2546,1.7098,g
23.8054,2.8554,39.691,g
41.0314,-4.4502,2.6397,g
91.1582,18.6039,0.5,g
72.8669,-23.6438,1.067,g
58.3282,12.987,3.8333,g
19.4433,7.9397,64.4617,g
20.3902,9.7661,37.113,g
17.1299,7.809,80.5999,g
64.3959,-12.8025,0.9486,g
41.6441,18.484,16.037,g
91.4572,-25.6482,1.22,g
19.7247,8.7923,17.9567,g
43.0415,-12.3739,14.572,g
31.3502,-9.2507,18.427,g
22.3818,-7.1341,36.6633,g
31.0155,-8.8933,9.17,g
72.6772,-14.0027,1.7119,g
21.2266,-6.2892,24.434,g
96.9122,27.6784,20.674,g
22.7867,9.1667,2.559,g
59.5176,8.1006,1.121,g
29.6407,-7.9063,26.1855,g
31.3912,-12.5195,5.4551,g
20.8652,10.8032,7.671,g
20.4837,-7.6208,45.65,g
77.9219,-14.371,0.2442,g
17.0805,8.0122,70.176,g
115.948,-21.9716,1.744,g
36.7909,-18.1396,8.0884,g
73.3591,-7.384,0.3152,g
55.7402,-13.135,18.03,g
31.9906,-3.7756,18.9558,g
15.8465,3.1949,48.699,g
100.534,-39.0338,1.9948,g
45.6772,-22.5548,61.987,g
98.1422,-8.0839,3.917,g
48.0501,-15.2305,19.9604,g
75.6751,-15.6327,6.69,g
16.7429,11.3786,68.6733,g
18.6774,-6.7637,8.3828,g
57.9816,22.1207,9.023,g
64.355,-10.7936,6.0676,g
24.0218,18.0813,12.615,g
66.7957,19.9079,0.806,g
22.5805,11.7037,3.667,g
84.1495,10.8598,0.4443,g
45.5221,-7.9847,9.498,g
70.2288,-19.9625,1.562,g
18.9739,2.913,28.1521,g
24.7837,-7.9676,1.3628,g
37.2874,10.7004,4.73,g
30.2759,-12.2719,6.723,g
53.2284,9.4574,0.9246,g
79.1583,17.0785,13.056,g
38.0041,6.879,14.781,g
35.9742,-9.433,9.2464,g
79.713,-24.5905,5.3899,g
21.7329,6.5599,41.1319,g
29.9967,11.6961,16.23,g
28.5109,9.2831,9.4671,g
29.9525,-9.285,8.402,g
53.6356,-11.4993,5.4268,g
20.8101,-9.0785,2.108,g
33.1995,3.5871,3.651,g
25.6723,11.2405,2.303,g
29.5611,-5.6478,23.721,g
101.046,-23.3593,0.4197,g
54.1366,4.0859,0.16,g
28.8332,3.1305,5.8995,g
112.009,25.9309,2.6087,g
12.7102,11.0733,58.6479,g
70.217,11.8901,8.293,g
59.8461,-24.6622,3.465,g
23.0951,-5.4528,12.434,g
53.652,34.1382,26.4137,g
19.1199,8.2765,41.795,g
28.7571,-17.8463,51.789,g
84.5812,-19.1671,3.3954,g
57.0253,6.5186,1.367,g
88.3871,4.4624,1.8504,g
41.2042,7.0878,3.3282,g
44.9027,-13.8694,2.3411,g
27.5207,10.9097,6.7,g
43.269,-8.8186,4.97,g
96.2358,10.3555,2.2634,g
18.2209,8.1034,3.7849,g
46.2564,-10.3703,6.5852,g
99.2711,-15.5326,0.5792,g
35.807,11.4032,8.37,g
27.3576,5.0151,59.4668,g
20.0115,5.3292,44.067,g
57.0377,-8.7296,2.359,g
18.6774,7.1545,15.0753,g
90.0058,36.1917,2.058,g
31.8879,-16.307,31.3209,g
66.1975,19.3646,7.5637,g
82.4622,20.2289,4.232,g
33.6084,18.4048,32.615,g
24.4245,-11.3146,9.092,g
64.3999,18.7924,8.889,g
21.9979,6.6528,27.9743,g
36.0925,-9.5419,29.33,g
28.443,-6.7517,9.0922,g
25.2616,7.405,23.966,g
17.5265,3.2753,26.8207,g
52.4962,-11.331,8.9195,g
38.3797,-16.278,8.548,g
46.1925,-4.0739,10.7331,g
92.9002,-28.4436,1.324,g
95.5353,15.1027,6.552,g
20.0581,5.1558,15.156,g
44.1068,-8.9393,2.7663,g
22.4791,10.7868,30.8451,g
92.3723,-24.542,17.086,g
20.7037,-5.8671,10.772,g
43.7592,-20.028,5.167,g
42.8019,-14.5744,3.034,g
40.8914,-3.9532,5.2595,g
25.7531,-7.8541,42.2302,g
105.761,-21.8647,7.614,g
21.0629,6.1568,24.5335,g
28.9745,8.1459,5.1486,g
19.4174,-4.3015,63.385,g
56.0543,15.489,6.696,g
49.6143,22.939,0.67,g
26.0503,-9.2827,16.2105,g
15.1324,7.2689,21.428,g
13.4157,-11.5998,73.2939,g
39.089,-2.9127,18.9796,g
100.286,11.1028,4.664,g
33.6616,-21.6367,35.279,g
13.0542,-10.6661,33.5722,g
146.654,-15.8498,8.201,g
82.7708,16.3078,7.9764,g
28.7242,8.8287,13.962,g
76.1742,-15.0163,5.2872,g
70.7657,16.703,8.261,g
30.8893,13.5236,20.316,g
51.326,7.9215,7.26,g
40.8396,10.4856,0.583,g
23.6494,9.3018,37.039,g
76.1338,8.2329,1.1506,g
74.7378,-11.1982,4.5935,g
43.911,5.8314,14.874,g
25.326,-11.9939,7.1654,g
24.0336,15.935,47.963,g
76.8048,-6.6689,4.8437,g
19.8544,-5.1095,45.5575,g
91.2979,26.0257,2.007,g
45.605,-20.1711,30.557,g
22.5061,-8.6011,63.099,g
68.0565,17.9971,13.7508,g
35.3773,8.8632,0.2798,g
42.1685,24.3848,33.8695,g
57.3402,11.0851,10.865,g
76.201,24.3781,2.0088,g
23.8432,8.9295,21.1916,g
52.7704,-11.5354,0.249,g
23.0401,-14.7175,17.075,g
41.8364,-13.6728,20.879,g
28.0065,6.377,51.967,g
23.8686,-11.02,68.464,g
17.3057,6.4644,7.894,g
92.3374,-82.4042,48.2051,g
85.0494,14.6551,4.5512,g
33.6992,17.0315,22.229,g
74.1398,-11.5187,0.7406,g
19.6098,7.8383,5.895,g
58.6077,8.4731,0.256,g
41.5842,-2.0409,6.377,g
26.9151,16.5563,17.608,g
16.5314,-5.4375,60.649,g
74.8406,15.756,10.0169,g
79.5649,-21.9625,8.538,g
41.3125,-13.9333,2.1898,g
74.576,14.0487,1.863,g
15.3363,-7.3405,69.2522,g
25.3092,4.6308,65.202,g
50.9423,21.6833,0.545,g
25.2907,-7.9248,3.1678,g
33.4458,-13.9039,27.0291,g
16.2353,2.518,87.5679,g
20.7519,12.2482,3.859,g
31.257,5.4537,1.9639,g
20.8834,7.0717,18.7607,g
58.8496,-13.2065,4.4572,g
19.0206,-3.7082,89.1761,g
35.8815,10.0959,12.4385,g
64.3483,-26.0566,14.2235,g
33.1457,11.0676,9.618,g
27.7531,7.9323,0.2168,g
40.1959,13.7549,10.0734,g
15.0428,-6.2151,43.0169,g
41.4518,8.5856,32.8027,g
36.8182,8.699,14.32,g
25.8227,-2.6258,3.18,g
66.0798,5.2318,3.584,g
45.0704,-5.6833,7.7364,g
29.273,-11.4603,43.154,g
55.4983,10.3682,6.216,g
130.346,-18.1384,6.999,g
23.0777,15.0027,17.559,g
18.7276,-5.2782,79.2348,g
28.5748,5.7088,16.191,g
20.4669,7.7056,26.0698,g
73.4527,9.6189,0.288,g
12.6161,11.1629,65.013,g
29.0806,-10.4324,29.987,g
56.8518,14.3358,7.6682,g
29.6044,6.94,21.004,g
52.3766,-3.6452,8.8454,g
74.4856,24.1085,15.2135,g
31.0537,15.7703,20.914,g
31.9523,7.9241,18.6087,g
28.6874,9.2523,4.195,g
19.9198,-10.4492,45.987,g
71.9841,9.6029,1.9438,g
77.5343,12.4317,1.892,g
22.8704,6.0286,2.8735,g
79.7263,18.1684,2.4487,g
33.5218,-21.5304,13.501,g
32.0001,7.953,15.096,g
71.4229,-17.9037,7.078,g
19.5221,-4.099,64.323,g
26.7498,-8.3525,15.4262,g
34.8356,8.8014,16.376,g
62.1738,-13.016,0.4862,g
27.6963,6.8491,8.7213,g
26.0427,-7.4869,31.443,g
78.2112,-14.1376,7.052,g
25.5788,12.6505,40.679,g
37.7811,-7.6542,11.192,g
20.6035,10.1291,6.7081,g
20.8415,6.0559,33.539,g
87.1984,8.7419,0.883,g
41.0271,-19.8723,60.962,g
50.7703,-16.2895,4.232,g
35.7476,-10.1279,13.9774,g
28.0446,-4.9605,4.8014,g
20.3372,-8.4367,38.681,g
30.0611,-15.2771,16.3955,g
20.2649,7.6127,19.359,g
20.473,-5.6959,79.154,g
46.1716,7.7737,2.6994,g
37.8323,-18.6043,7.033,g
22.6437,9.1655,21.399,g
79.0025,-9.0052,2.411,g
18.5582,1.9712,4.3666,g
19.6428,8.1319,51.0691,g
83.9924,-22.6464,2.012,g
28.4085,19.039,6.9991,g
24.5528,-10.3742,37.199,g
38.3285,12.6358,13.576,g
73.1913,29.0025,0.7768,g
12.9733,-5.9954,6.984,g
28.1738,7.3648,10.8918,g
90.663,16.7387,0.4799,g
24.5779,-8.6485,6.3722,g
35.8286,11.3048,0.472,g
24.2394,-5.3403,9.4811,g
20.3391,11.0184,27.7838,g
24.398,11.2114,21.322,g
24.8616,9.0506,1.6899,g
34.2078,-6.9135,6.6964,g
50.9379,10.9688,19.3908,g
74.0348,-18.7894,3.783,g
32.6529,-12.4937,7.4018,g
23.1479,-5.4684,2.393,g
47.1363,12.9233,12.504,g
17.2979,16.5866,67.4727,g
34.8702,-11.6604,25.139,g
74.3186,11.4887,1.714,g
93.5575,7.725,5.4461,g
41.2802,-11.7042,14.077,g
30.5961,-8.4838,11.8172,g
22.4591,0,8.855,g
43.9478,20.218,9.4355,g
74.1464,19.484,4.802,g
83.4271,11.2471,1.151,g
46.4315,3.4168,2.693,g
57.7702,-4.8554,6.527,g
47.2013,8.7735,18.8968,g
27.0149,-3.69,39.295,g
47.2397,12.4598,3.032,g
28.7984,13.436,40.71,g
56.3973,-16.6821,12.2671,g
35.4345,-4.0661,24.1245,g
29.76,-7.9018,6.2206,g
19.2398,-11.0978,47.0555,g
25.9963,10.872,85.2337,g
19.5795,3.5301,9.586,g
37.4704,6.9543,1.9409,g
58.8451,-21.1061,0.5904,g
48.0649,4.9494,12.5969,g
152.893,23.0221,3.8617,g
42.4826,9.2541,5.978,g
46.8646,-7.2507,2.896,g
27.0051,-5.7038,29.7506,g
61.4065,13.3581,8.6684,g
30.2724,-12.6971,0.4079,g
23.914,11.5109,39.9594,g
76.1914,28.822,4.034,g
77.5391,14.6926,2.9112,g
25.0001,-7.6555,12.1487,g
37.5288,-7.2892,16.2846,g
25.1194,14.5994,27.4012,g
13.2296,11.353,58.0375,g
28.0939,4.5138,15.2489,g
25.9112,10.8559,9.985,g
44.9617,16.1164,60.1912,g
76.8377,12.0204,4.154,g
52.8865,13.3428,12.295,g
23.7533,-11.9067,14.2238,g
55.2057,24.8789,3.44,g
24.3113,5.4535,5.4233,g
36.1576,17.3047,7.335,g
47.4331,-3.5878,18.4433,g
101.578,-17.3732,22.201,g
125.281,12.5443,2.935,g
30.2859,-6.0659,3.777,g
50.704,7.7336,3.9822,g
19.2496,-1.5301,7.7706,g
45.102,-8.0756,1.2698,g
32.8882,-7.3832,8.0922,g
73.5967,-21.7421,11.9305,g
50.5804,14.0425,8.1336,g
31.5125,-12.0726,17.5809,g
27.9623,-6.3207,16.7287,g
63.4852,-30.8343,4.366,g
90.5838,25.8974,4.5116,g
25.0832,-9.8903,41.3992,g
21.0242,6.1742,47.2668,g
77.1621,25.5367,11.476,g
22.0196,14.4249,5.602,g
49.1157,-12.5733,2.2065,g
37.5673,18.4041,15.4657,g
17.1847,-3.5357,54.1674,g
20.3722,7.3167,50.6061,g
12.9574,-8.2891,43.9589,g
35.0315,17.9723,22.751,g
55.3627,-13.1659,10.6662,g
45.3424,-12.1145,5.028,g
88.5664,-28.6093,5.1478,g
75.3249,-23.9531,29.81,g
27.8936,-15.0672,82.8799,g
19.1372,10.3267,4.7392,g
20.778,5.9924,87.7875,g
22.0539,-9.9131,3.13,g
63.9655,-13.0858,5.7611,g
26.8136,6.0542,0.708,g
29.8697,-6.6045,62.887,g
27.0469,-8.0182,20.818,g
30.9161,-16.9085,14.437,g
38.1364,11.8556,10.124,g
68.6109,10.1557,8.918,g
47.0908,12.4977,10.831,g
92.7512,-13.0992,16.2144,g
25.2701,10,29.746,g
41.095,-13.3189,23.618,g
20.4599,-9.0481,54.01,g
54.2678,11.8562,2.103,g
70.7825,-10.3883,0.97,g
20.7417,-8.5521,16.395,g
19.7327,-5.0183,89.3153,g
51.6081,14.5263,0.391,g
43.7649,9.9509,17.3602,g
31.9252,11.3978,46.586,g
62.716,-16.3679,11.196,g
70.3003,17.9328,0.519,g
30.1359,-8.0895,7.675,g
52.2445,12.1403,2.315,g
41.2342,-10.0278,4.2209,g
37.7828,-10.3231,16.5441,g
66.8153,-14.1027,9.1974,g
28.5676,-11.1739,8.016,g
31.7445,4.2721,34.123,g
37.1941,11.4137,4.9759,g
40.1178,15.9072,1.23,g
21.1657,-6.2694,89.7028,g
83.7192,14.4186,5.007,g
26.2642,-14.9864,26.944,g
20.8833,-11.0063,17.9992,g
100.591,18.4263,1.0996,g
25.2379,-17.4829,27.762,g
23.5549,-0.0001,40.3261,g
52.3941,-11.0781,8.7641,g
61.8679,-7.7744,16.96,g
18.1548,5.7736,89.6759,g
21.0441,-10.7302,15.833,g
49.8632,-12.3697,9.5687,g
46.0957,14.2109,9.399,g
65.1592,-14.4724,1.345,g
43.2081,-10.2532,3.4828,g
25.6419,4.0818,25.123,g
63.1451,9.1234,10.179,g
88.736,23.346,5.822,g
113.164,20.9744,8.8474,g
33.055,7.8267,9.323,g
50.321,21.9156,7.3695,g
47.2834,16.4816,18.205,g
17.8316,6.2132,46.4513,g
41.1721,8.3491,5.5596,g
20.4322,9.5125,89.0757,g
27.0561,-9.8318,14.852,g
17.5567,-7.6008,20.564,g
24.161,-6.4874,5.242,g
81.6644,-14.0258,3.883,g
97.719,-20.8974,9.5897,g
19.828,-4.9094,80.558,g
55.4637,11.4383,10.662,g
53.9569,12.3603,7.5737,g
27.065,11.3003,0.141,g
20.1445,5.4349,9.906,g
20.4629,9.6084,51.793,g
71.6766,-23.0369,9.612,g
32.5213,6.4774,0.7255,g
64.5788,-12.4164,0.209,g
32.9774,-9.9164,36.8783,g
65.667,-11.0031,16.903,g
12.5216,-10.3294,25.3912,g
79.8079,11.8978,1.1324,g
67.8904,31.1822,18.4779,g
95.6848,19.3259,1.128,g
87.5476,-8.7483,3.789,g
20.5867,10.1354,31.2984,g
32.4659,-12.3455,14.407,g
21.8344,6.6103,35.4993,g
47.1951,15.975,18.4615,g
25.8508,8.0023,6.352,g
41.1061,13.8284,0.4014,g
107.508,-36.017,4.5595,g
23.3323,-6.3086,37.4068,g
15.4038,8.3079,13.4796,g
26.0944,11.7357,13.429,g
32.1215,-15.0854,23.424,g
52.719,9.8847,6.3642,g
35.6271,4.58,18.357,g
44.0786,9.015,3.9175,g
25.2306,-6.3149,1.6585,g
100.408,-37.6948,0.217,g
17.2743,-8.2017,39.4782,g
23.6343,3.6345,24.9633,g
58.8122,17.4285,1.4238,g
38.0751,-9.4914,8.0786,g
25.4335,-10.0634,2.276,g
91.734,-9.8994,2.652,g
21.283,-6.2893,10.167,g
19.6579,9.9906,63.8383,g
57.4269,14.5873,9.716,g
38.9507,11.8885,2.2136,g
107.338,-20.0479,3.312,g
47.1228,9.4046,13.464,g
24.8621,6.9124,30.876,g
24.2671,7.5599,10.9993,g
77.8656,11.5384,1.775,g
44.2129,10.5025,6.929,g
45.0186,7.1707,8.59,g
28.8261,9.2501,88.0136,g
20.7849,-6.6522,80.5721,g
62.3288,10.5693,17.5637,g
67.214,16.8905,5.559,g
29.1024,-8.8044,31.366,g
27.3898,11.1832,73.467,g
40.3164,-7.4747,5.5798,g
75.0502,-16.8357,1.2422,g
18.1463,4.1722,86.0119,g
24.1784,13.0288,22.993,g
64.8518,14.9929,4.86,g
69.0975,-19.3862,1.7409,g
30.1938,-18.6686,13.7154,g
29.5329,3.6126,37.7654,g
24.6029,-4.2462,8.667,g
12.96,-9.7628,63.541,g
65.3941,9.7742,2.954,g
24.0015,-11.8675,52.118,g
96.7193,12.2979,2.0169,g
29.2173,7.2892,8.7761,g
12.9298,-10.9637,54.087,g
114.586,-10.5726,8.2676,g
53.1573,-20.0959,8.79,g
31.8536,6.4599,2.004,g
33.7918,13.4797,1.6003,g
43.2473,-10.4807,16.234,g
33.3045,8.066,5.2437,g
25.4704,-9.4221,9.761,g
87.5837,-14.3854,2.428,g
16.8791,5.6396,22.4722,g
38.2245,16.1872,10.5115,g
34.9412,-14.5903,5.6692,g
40.0973,-11.4139,0.183,g
71.4573,10.549,6.0914,g
31.7382,-6.2826,1.1811,g
87.8842,19.7623,4.122,g
32.6908,-12.4178,10.018,g
29.4437,9.2319,20.244,g
35.927,-11.137,5.938,g
27.3592,-4.1033,51.723,g
88.9487,-12.1819,1.388,g
18.9013,-2.8327,0.3038,g
32.9825,-14.3081,2.4725,g
15.6525,-6.014,27.221,g
21.3715,-10.852,18.5084,g
31.9453,-9.9875,1.2725,g
86.5346,25.1406,4.8152,g
32.9748,10.5371,16.2389,g
84.0658,2.2249,4.8249,g
45.4295,12.2553,9.433,g
28.1067,9.4438,31.39,g
19.8584,4.5488,20.1575,g
67.6685,9.5786,2.3677,g
58.3631,11.7364,4.366,g
32.916,8.3039,19.7462,g
52.9502,9.089,0.2328,g
96.2327,43.1844,4.854,g
31.8861,12.9482,19.612,g
20.9972,-6.0207,26.046,g
76.9829,-19.81,5.806,g
44.6175,7.3014,10.913,g
53.0403,11.2755,10.1148,g
81.2634,19.9127,2.447,g
51.5943,-12.8951,10.02,g
26.7425,-5.1118,86.2952,g
18.5474,-9.4114,55.764,g
97.938,18.7599,1.805,g
26.3197,-15.0053,30.5803,g
24.9369,-18.1092,83.7468,g
28.0633,6.8095,7.147,g
36.7334,9.9665,21.5907,g
59.9017,-10.1987,1.9107,g
19.9188,5.8997,61.162,g
30.4443,8.9795,8.849,g
27.6649,12.9188,3.5068,g
89.7764,42.461,4.3596,g
19.3469,-7.5557,14.634,g
20.6678,-10.0029,1.0704,g
42.8336,6.8468,9.9089,g
76.1909,-19.0207,1.64,g
88.9019,-20.4289,3.2132,g
111.755,-32.5722,8.428,g
37.3119,5.2623,2.7907,g
41.8024,-10.4222,20.2025,g
56.5563,-14.762,1.695,g
80.7503,22.1634,5.239,g
13.4415,-11.6218,76.26,g
12.6725,-11.4904,87.3142,g
12.7416,11.5613,75.493,g
12.6315,-10.7487,13.857,g
31.068,13.5109,32.959,g
78.8852,6.6305,2.6813,g
19.808,9.0275,38.7226,g
25.812,4.5985,37.8541,g
20.5981,7.0791,37.747,g
61.2692,16.3661,12.18,g
62.1358,12.2056,1.797,g
57.732,6.7782,1.333,g
41.7024,7.3867,5.5843,g
28.0975,-13.1397,26.735,g
31.1574,-11.3327,17.2362,g
92.5755,-8.8445,0.5051,g
24.3779,2.2291,2.248,g
85.1967,-20.6351,1.473,g
25.5884,12.2279,20.363,g
28.4344,-4.2098,73.681,g
51.1033,21.0076,3.2945,g
29.6151,11.243,41.9658,g
23.4563,5.2721,21.817,g
54.3712,-16.5557,1.8163,g
21.691,6.5257,40.2519,g
15.6818,7.2352,25.156,g
48.1898,-10.8913,2.971,g
27.071,15.3115,13.719,g
33.5378,9.9982,35.2593,g
24.8266,-9.8358,5.132,g
31.8418,14.404,7.063,g
24.3893,7.0536,35.974,g
36.6939,-5.8937,11.9465,g
29.5911,-11.773,47.723,g
20.4023,5.7095,34.5528,g
23.7934,12.6945,33.4374,g
27.3397,-7.9925,20.048,g
101.178,17.8454,3.1693,g
82.365,13.3771,4.035,g
36.6127,-8.3285,2.269,g
22.3454,6.7759,11.9354,g
35.0623,-7.8301,6.546,g
65.6917,16.1766,6.115,g
61.7854,-15.2829,0.2111,g
21.099,-10.12,77.795,g
102.45,23.9538,9.451,g
17.5277,-4.2404,69.8962,g
66.9411,-9.8085,5.633,g
24.312,3.2922,17.458,g
27.6242,-13.0954,18.353,g
61.3543,9.3806,6.0857,g
37.8219,9.3195,4.3698,g
36.7657,-5.9178,1.892,g
65.1698,4.0094,2.2087,g
29.5497,-11.8548,9.969,g
31.5349,-9.3787,5.6246,g
23.5902,-9.3453,46.8127,g
64.8397,13.6157,0.109,g
32.676,-4.9301,8.327,g
82.1301,-18.8326,0.4454,g
57.3784,5.0292,21.804,g
77.7891,-16.006,5.253,g
22.349,9.1093,55.8954,g
29.2277,-19.204,17.3452,g
12.7169,7.7526,15.651,g
75.4576,-24.2944,4.6873,g
39.5097,-14.8209,3.056,g
16.8461,6.0436,31.5053,g
18.1675,-5.5534,34.9363,g
56.2502,17.6717,4.177,g
26.5139,-10.8799,7.5418,g
15.5126,8.9209,25.1926,g
50.5395,-8.7883,8.5216,g
104.075,-8.154,3.2728,g
72.1161,15.133,15.2695,g
73.6129,-20.5203,1.141,g
22.2368,-13.8743,64.813,g
22.5982,11.6767,88.2038,g
23.556,-5.9003,1.5306,g
35.7318,13.5758,17.331,g
50.741,14.2597,18.85,g
56.1918,21.943,1.591,g
72.1379,-5.8937,0.5105,g
68.5786,9.8078,5.205,g
17.5783,-7.3115,19.37,g
32.3343,3.8586,8.9595,g
28.5807,17.3914,8.916,g
77.2563,-20.3582,1.922,g
81.805,9.2331,3.38,g
34.434,-7.8193,12.113,g
27.1715,-6.8132,1.61,g
63.8088,-8.3016,8.966,g
35.8791,-15.632,10.257,g
33.7228,-4.4196,11.0782,g
92.8988,-14.8294,3.3724,g
27.506,-11.2782,3.3162,g
27.6855,16.6199,37.548,g
29.018,6.0372,9.1884,g
110.128,2.8329,64.95,g
22.0959,-6.6937,13.3891,g
24.1838,-15.2745,52.1482,g
33.9434,-9.2214,13.197,g
33.8356,-8.9685,23.115,g
29.2374,11.0718,1.9738,g
33.409,14.4342,8.654,g
42.6022,7.5307,9.8372,g
12.6472,11.0509,5.88,g
32.8552,10.8581,5.647,g
82.4652,-18.1143,1.343,g
23.8611,-10.7023,3.18,g
75.6875,-19.8616,0.7458,g
40.2282,-12.745,2.969,g
30.2844,-7.1478,3.1825,g
77.4354,-27.1296,43.174,g
35.5608,8.6244,0.5877,g
23.2702,7.4585,20.9345,g
86.7913,12.0049,2.284,g
18.5107,4.1795,5.534,g
25.3361,-10.9533,56.2,g
59.4155,-11.4634,4.558,g
25.9264,6.3471,19.267,g
93.1431,16.6479,0.4777,g
23.4266,-9.8692,64.324,g
75.4335,17.2595,0.298,g
17.4484,-6.1704,65.7296,g
65.9396,8.4624,2.404,g
69.0182,8.4063,7.312,g
61.5175,-15.5083,3.0791,g
32.1456,-14.5929,8.564,g
22.7298,-5.7387,23.553,g
20.1501,-5.4224,28.5692,g
36.2636,15.0681,8.7759,g
42.2458,13.9913,15.024,g
22.7315,-8.357,10.6062,g
46.4657,4.0109,2.4817,g
117.306,-29.0852,0.0969,g
67.4097,-12.1155,1.797,g
25.7782,-10.127,8.288,g
54.8891,10.6542,3.2776,g
94.8276,22.9415,1.024,g
52.9929,-16.2243,4.885,g
61.3352,17.8461,9.634,g
71.828,-22.1722,5.3892,g
31.4384,-9.3084,45.8751,g
31.3357,-11.32,26.0319,g
36.0253,1.7938,1.608,g
43.2057,-7.2156,4.438,g
40.5572,-16.6158,38.579,g
12.976,4.0378,0.764,g
81.924,-16.8379,4.2963,g
64.3675,9.813,8.17,g
13.0784,9.6144,37.04,g
20.8308,8.7292,86.2162,g
25.6128,-5.7584,1.0356,g
44.7307,-10.7131,5.1233,g
66.2317,14.4011,8.1299,g
55.7695,5.3759,0.554,g
29.2012,-12.4939,9.7527,g
62.2088,-15.2448,1.9962,g
34.3489,-10.2628,8.3993,g
68.6967,23.1282,3.4614,g
30.2879,11.6333,34.1383,g
50.0093,7.0008,7.9705,g
24.8746,14.1454,48.493,g
25.1793,-7.4451,48.4993,g
42.1712,-9.1849,10.7626,g
23.8241,-10.7838,0.572,g
28.4655,-3.0449,4.6337,g
20.061,7.8105,5.825,g
45.8695,-9.8389,72.971,g
26.6089,-5.8931,1.407,g
22.0627,-10.7005,12.0409,g
32.6392,-6.4239,21.5727,g
25.6327,-15.5937,0.5897,g
23.2889,-10.3174,23.325,g
35.3335,-10.1084,5.8315,g
34.4975,-10.4083,19.356,g
41.1907,9.7364,27.354,g
18.5571,-6.1654,13.1194,g
21.9551,5.9304,77.9057,g
12.9644,-11.7862,5.011,g
39.8486,-5.9798,2.2185,g
