@relation 'magic-weka.filters.unsupervised.attribute.Remove-V-R1,3-4,9,11'

@attribute FLength numeric
@attribute FSize numeric
@attribute FConc numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
38.8166,2.7164,0.4131,27.0738,h
18.5994,2.5894,0.7053,1.1793,h
34.6337,2.5971,0.5613,8.051,h
29.3356,2.9017,0.4176,65.015,h
25.9113,2.3749,0.4578,4.2998,h
146.867,3.2927,0.2839,39.9463,h
62.3103,2.9936,0.2635,63.3945,h
27.3584,2.5591,0.5222,21.2633,h
26.581,2.4112,0.6972,33.1884,h
44.5526,2.7368,0.3593,3.077,h
31.2934,2.5366,0.5577,85.5028,h
285.8368,3.4879,0.1226,35.5504,h
27.0054,2.7267,0.4353,8.7144,h
218.3761,4.4838,0.0588,75.4364,h
15.007,2.522,0.7487,10.7143,h
50.3947,2.3458,0.4826,70.8438,h
30.1919,2.6857,0.5155,70.509,h
55.4239,2.9166,0.3467,7.785,h
130.983,3.9626,0.1185,39.978,h
86.6426,2.9594,0.3363,68.2433,h
69.6536,3.1655,0.1858,4.42,h
19.7657,2.7675,0.6183,51.5436,h
153.2251,4.1309,0.0578,5.688,h
37.6661,2.9203,0.4054,5.0986,h
32.6685,2.844,0.3822,40.8331,h
46.9981,2.8248,0.232,29.733,h
23.6547,2.7149,0.3874,73.7828,h
172.6668,3.4102,0.1332,69.2286,h
113.062,3.7601,0.2196,7.3405,h
92.2797,2.734,0.393,50.299,h
31.6774,2.3887,0.4565,69.8269,h
15.189,2.4451,0.5498,72.0368,h
15.2463,2.4343,0.6239,88.9297,h
206.5165,3.3471,0.1696,29.5876,h
18.7164,2.3505,0.6897,44.4721,h
16.2518,2.4281,0.6082,82.112,h
233.039,4.382,0.0507,11.8951,h
150.223,3.312,0.1414,17.2507,h
212.7638,4.7133,0.0488,9.5929,h
13.6798,2.1522,0.7669,18.4679,h
12.6187,2.0626,0.7013,24.545,h
62.4352,2.7892,0.3428,4.996,h
35.1734,2.6285,0.3833,43.2555,h
29.3437,2.4942,0.5032,32.1435,h
13.1972,2.428,0.7389,36.4006,h
30.3908,2.2989,0.6533,53.951,h
162.1957,3.8238,0.1675,66.7174,h
86.5932,3.9151,0.1159,6.721,h
45.397,2.872,0.3904,29.0002,h
136.716,3.1082,0.2307,13.195,h
20.4351,2.3365,0.5668,73.5855,h
26.9946,2.711,0.3619,57.15,h
18.5391,2.6518,0.5931,37.947,h
101.501,3.38,0.2109,33.688,h
58.3867,2.7489,0.303,89.5595,h
214.806,3.2238,0.2037,52.9093,h
15.9546,2.4133,0.6178,11.325,h
20.2845,2.4278,0.7003,88.897,h
105.1794,3.5711,0.0841,26.1867,h
28.1201,2.6862,0.5401,58.3736,h
126.5051,3.3422,0.3189,51.0941,h
43.2166,2.8603,0.3697,55.468,h
36.8281,2.3942,0.4469,34.0317,h
101.542,3.2626,0.431,15.5822,h
78.7351,3.0993,0.179,27.524,h
86.8255,3.2215,0.1861,87.3897,h
10.9668,2.2508,0.819,75.9919,h
233.094,3.4052,0.1125,65.1453,h
11.9346,2.1979,0.689,61.0924,h
20.4809,2.5814,0.5937,84.7118,h
66.2837,3.1909,0.1321,41.382,h
95.3944,3.6003,0.1923,78.833,h
23.3011,2.6068,0.4936,53.8272,h
109.1565,3.3285,0.1588,59.091,h
44.6675,2.6663,0.2941,1.6086,h
18.1068,2.2866,0.701,34.7151,h
49.8695,2.9912,0.4061,0.0097,h
29.9448,2.4338,0.5562,79.772,h
16.6762,2.703,0.4072,31.8432,h
52.1729,2.8921,0.3026,66.511,h
93.3756,3.3768,0.16,47.454,h
27.2805,2.1276,0.7067,12.4293,h
188.0012,3.5602,0.1133,82.3182,h
107.7187,3.3068,0.1577,65.7382,h
49.7083,2.8159,0.3963,74.3395,h
77.2826,2.8991,0.4156,72.5661,h
20.3407,2.4594,0.7535,12.1306,h
32.9645,2.3337,0.6301,60.9326,h
290.9274,3.8407,0.1196,43.2185,h
135.4248,3.9081,0.1219,80.726,h
17.0899,2.3509,0.5209,69.2804,h
17.457,2.7249,0.5294,5.0668,h
87.8523,3.8074,0.1382,87.844,h
77.9995,3.3133,0.2265,23.549,h
24.6829,2.5397,0.5628,86.1728,h
45.1554,2.8309,0.4207,17.7436,h
25.4641,2.4115,0.4411,54.7523,h
145.2085,3.9396,0.113,44.045,h
46.3787,2.7868,0.4363,25.804,h
47.3963,2.9186,0.3643,39.593,h
26.0458,2.2463,0.4295,54.1973,h
9.6831,2.4114,0.4607,75.6244,h
43.2611,2.5367,0.5328,23.1995,h
40.2674,2.699,0.272,24.013,h
79.066,3.6749,0.2467,0.9643,h
34.8458,2.6484,0.4667,47.5145,h
155.9102,2.772,0.4695,16.0222,h
63.9818,2.9743,0.366,8.726,h
16.9894,2.4564,0.6294,55.393,h
45.1761,3.3998,0.1879,59.9936,h
47.8518,2.6053,0.3375,87.7844,h
25.8499,2.5308,0.5626,68.843,h
140.7628,3.4018,0.0846,14.5686,h
23.7928,2.5422,0.6169,74.5814,h
71.1308,3.4778,0.1305,20.3295,h
25.9293,2.6175,0.2992,81.0687,h
49.3887,2.8918,0.3746,22.7965,h
98.8028,3.1633,0.1888,81.1201,h
33.851,2.7738,0.4411,85.1914,h
23.3767,2.58,0.4482,8.7792,h
44.3851,2.9251,0.3945,20.0643,h
153.45,2.5888,0.4201,11.4194,h
61.7893,3.0199,0.17,20.5574,h
39.0281,2.7336,0.4044,31.528,h
54.0843,2.6594,0.5667,41.7125,h
150.5909,3.7915,0.1467,84.0206,h
243.7113,3.566,0.1051,30.7446,h
246.1568,3.454,0.1175,31.9716,h
19.6711,2.6186,0.8231,21.559,h
114.804,3.4672,0.1197,14.701,h
128.925,3.1096,0.1678,78.9237,h
70.3597,2.7443,0.2739,59.665,h
76.6007,3.1255,0.3828,2.405,h
12.2154,2.1215,0.7554,18.7937,h
49.2668,2.6698,0.3037,75.1611,h
41.4364,2.7059,0.4567,14.433,h
63.4427,3.1429,0.1842,62.084,h
36.6435,2.6699,0.568,3.6132,h
127.704,3.696,0.1625,50.4247,h
33.9769,2.5605,0.3989,28.512,h
31.1619,2.9289,0.3863,27.917,h
18.3266,2.2068,0.5776,4.3975,h
89.1214,2.7003,0.3629,59.553,h
42.1323,2.8338,0.3886,73.055,h
20.0711,2.5276,0.6706,89.7209,h
16.2721,2.382,0.6017,25.4875,h
118.532,3.3625,0.3733,27.942,h
22.9399,2.6449,0.487,33.3697,h
81.0446,3.0874,0.2833,25.2656,h
179.8715,4.1165,0.0676,66.1754,h
200.1055,3.3265,0.2851,8.5877,h
213.1212,3.9985,0.0245,47.3361,h
105.135,2.7067,0.2809,1.344,h
23.1649,2.6893,0.4438,12.968,h
130.792,3.383,0.2323,51.585,h
36.0807,2.7316,0.5325,25.105,h
36.7024,2.6744,0.3894,55.657,h
60.7878,2.9269,0.174,63.229,h
34.8949,2.3782,0.5196,48.9159,h
60.654,2.9024,0.3126,53.6138,h
15.5072,2.4829,0.6901,57.2055,h
212.2563,3.4397,0.1637,26.5495,h
39.5364,2.1656,0.5445,4.4299,h
34.1721,2.5729,0.4091,69.07,h
52.1824,2.9729,0.4651,81.8003,h
44.5592,2.9052,0.38,67.4627,h
13.4821,2.2109,0.8123,61.26,h
21.0523,2.6279,0.6007,12.1039,h
40.0688,2.8678,0.282,3.39,h
15.8819,2.4857,0.604,58.0306,h
41.5143,3.1772,0.1749,26.155,h
32.3347,2.5575,0.4709,48.4534,h
61.5559,2.7178,0.4254,11.1606,h
18.1525,2.3918,0.5355,74.436,h
19.6711,2.6186,0.8231,21.559,h
81.9305,2.8351,0.2734,1.671,h
35.5351,2.7501,0.4356,10.633,h
107.547,2.8448,0.3188,12.9259,h
18.2935,2.4618,0.5504,58.0392,h
103.6647,4.3202,0.0462,58.9961,h
24.5359,2.5729,0.4973,66.8673,h
16.7945,2.2568,0.777,47.2783,h
42.3216,2.7316,0.3994,74.1519,h
27.6224,2.6564,0.5177,77.9632,h
117.902,3.4107,0.2979,57.1777,h
258.7196,3.5198,0.0865,75.4253,h
50.8775,3.3718,0.1324,45.4303,h
64.5225,3.3062,0.4044,2.8159,h
239.0615,3.5694,0.1917,58.3789,h
151.944,3.3734,0.2438,56.64,h
242.0791,3.6947,0.19,60.7836,h
16.9608,2.8429,0.4812,41.7464,h
75.8507,2.8689,0.3678,15.3192,h
19.1533,2.3139,0.5437,69.7206,h
32.1778,2.9457,0.3773,39.654,h
20.8258,2.4523,0.5816,33.6243,h
86.6506,3.2885,0.3926,20.8951,h
132.313,3.2222,0.3052,85.6332,h
66.1075,2.9432,0.2689,47.6322,h
254.5495,3.1612,0.2513,47.5982,h
52.4535,3.1207,0.1404,78.344,h
56.9366,2.6774,0.3516,53.2187,h
20.1149,2.1351,0.7766,29.782,h
118.4908,4.0546,0.1039,79.3923,h
146.311,3.1532,0.2923,50.3566,h
125.4518,3.4934,0.2271,18.6955,h
57.2275,3.1385,0.2358,89.3565,h
17.2673,2.572,0.6784,73.7293,h
33.0547,2.5243,0.6211,23.182,h
29.6153,2.4893,0.5186,17.7295,h
101.2776,3.2514,0.1453,7.1559,h
167.126,4.2064,0.0626,69.7942,h
24.7422,2.5024,0.4937,52.9186,h
73.9242,3.1469,0.2709,56.295,h
28.0088,2.8497,0.2657,25.5231,h
11.7936,2.1404,0.7733,19.851,h
147.1506,4.1057,0.1186,78.6086,h
50.5327,2.8409,0.3509,34.6666,h
20.6072,2.6532,0.5289,29.4167,h
17.5083,2.1022,0.7747,47.8106,h
25.4875,2.8652,0.5469,37.6685,h
29.0865,2.7316,0.6197,40.3874,h
36.8382,2.7052,0.3569,55.4245,h
74.3058,3.0143,0.239,17.416,h
27.3719,2.5826,0.7007,89.5153,h
27.9249,2.5539,0.4832,60.341,h
63.0614,3.1278,0.1662,45.916,h
12.2144,2.0763,0.7769,76.9712,h
72.0809,3.2218,0.2343,70.7062,h
34.7091,2.7505,0.302,84.7176,h
35.1774,2.7071,0.5142,33.0037,h
108.0953,2.8296,0.4027,30.9271,h
41.28,3.3525,0.1952,66.6318,h
27.1973,2.3881,0.5685,27.3457,h
27.5851,2.3064,0.4545,13.7471,h
21.948,2.3064,0.8346,21.3668,h
73.4303,2.9198,0.2441,6.0497,h
26.8589,2.6792,0.6166,89.9579,h
30.8287,2.6037,0.6999,1.459,h
22.3088,2.5688,0.4157,67.58,h
13.1689,2.1658,0.7713,11.1276,h
20.479,2.3021,0.4688,76.734,h
41.1069,2.7627,0.5625,48.1747,h
30.1103,2.1249,0.8198,42.5002,h
176.5893,3.127,0.1958,61.0423,h
30.8021,2.6787,0.4472,78.0385,h
23.5084,2.3372,0.6478,56.8778,h
46.3814,2.8301,0.3082,26.0663,h
44.9285,2.5635,0.3388,9.988,h
24.6687,2.7097,0.3922,58.515,h
70.8699,2.8503,0.3827,39.2105,h
81.7073,3.3151,0.2725,11.9699,h
107.7833,2.6376,0.4791,50.5049,h
131.466,3.1391,0.1764,25.926,h
111.1472,3.1363,0.2873,39.1399,h
88.781,2.9322,0.1788,83.143,h
36.1005,2.4364,0.5026,2.7836,h
21.1741,2.2735,0.5951,50.344,h
49.0571,2.4459,0.3478,0.025,h
35.967,2.8045,0.3953,64.615,h
48.5138,2.9582,0.1738,72.2367,h
122.853,2.7774,0.3523,7.5012,h
20.4949,2.4116,0.6744,51.998,h
25.4443,2.7345,0.2529,20.8915,h
131.72,4.2216,0.0656,48.984,h
11.8752,2.4356,0.8286,10.7937,h
73.6323,3.0762,0.133,46.2331,h
126.634,4.3615,0.0547,65.741,h
47.616,2.6851,0.3461,54.8006,h
24.4126,2.6274,0.4528,53.7096,h
47.133,2.7551,0.3692,35.9407,h
209.539,2.9253,0.2506,61.0499,h
101.9257,3.0266,0.204,64.9736,h
17.9577,2.4163,0.4797,19.4055,h
154.811,3.2806,0.2358,0.697,h
94.7731,3.0027,0.3104,22.4103,h
199.802,2.5838,0.4042,40.5742,h
62.1168,3.0822,0.2424,29.379,h
37.7629,2.7449,0.3704,24.6466,h
69.1433,2.9841,0.2697,77.8989,h
70.8471,2.7982,0.3566,9.3601,h
34.4133,2.7627,0.4974,62.831,h
39.7227,2.8557,0.3132,52.0738,h
33.3384,2.7713,0.4202,58.9381,h
186.925,4.165,0.0682,49.6546,h
38.7404,2.8663,0.4069,15.4031,h
33.2105,2.5575,0.3601,7.777,h
79.3454,3.235,0.1879,29.2167,h
38.4459,2.6513,0.3772,77.696,h
21.0383,2.7623,0.5701,9.9481,h
67.4516,2.6688,0.4514,26.8693,h
44.3788,2.8704,0.4363,60.4565,h
29.1979,2.2863,0.8092,83.602,h
20.7517,2.4518,0.5555,57.1232,h
18.336,2.281,0.6126,68.2545,h
59.5654,2.4631,0.3373,78.0882,h
180.999,3.4596,0.2384,41.742,h
162.722,3.3965,0.1902,35.443,h
130.242,3.3531,0.1082,14.2737,h
107.6151,3.7709,0.099,67.6349,h
21.4698,2.4273,0.5196,4.589,h
14.6612,2.4693,0.6919,67.6927,h
17.4437,2.3889,0.7943,4.2008,h
50.2766,2.9495,0.2434,2.6069,h
41.5674,2.8089,0.3292,28.306,h
121.254,3.1726,0.1868,58.0869,h
91.438,3.0678,0.2302,52.5424,h
19.1909,2.5309,0.4956,48.9617,h
26.974,2.6493,0.5135,32.7169,h
19.8489,2.3847,0.5567,55.0925,h
24.0557,2.4983,0.3968,37.151,h
40.3392,2.6337,0.4139,44.4455,h
32.1676,2.4158,0.5182,31.218,h
159.654,3.6205,0.1067,88.0923,h
39.2624,2.8469,0.4039,69.966,h
27.214,2.546,0.4166,55.9207,h
28.5749,2.4256,0.5427,51.6158,h
21.2489,2.5966,0.5063,56.632,h
186.19,2.9385,0.3088,3.123,h
32.2371,2.4158,0.4568,87.8265,h
42.5919,2.8929,0.255,68.0481,h
126.076,3.3144,0.1081,16.1181,h
130.7112,2.6221,0.7331,47.0975,h
44.2348,2.88,0.4258,5.248,h
21.646,2.4907,0.5234,66.525,h
91.718,3.5625,0.21,53.5527,h
12.9752,2.1717,0.7475,66.9514,h
21.2342,2.5569,0.5936,68.0255,h
179.965,3.5626,0.156,78.073,h
23.2237,2.2706,0.6096,42.213,h
17.6353,2.2643,0.8113,26.5873,h
23.0205,2.6082,0.516,60.0184,h
16.8871,2.7701,0.4286,55.9778,h
141.093,3.3708,0.1205,70.897,h
16.1266,2.1016,0.7827,34.2326,h
38.7116,2.7364,0.3129,30.7311,h
57.1905,2.7177,0.2337,44.732,h
30.2768,2.7188,0.3564,26.7655,h
131.039,3.8528,0.1023,80.4261,h
43.5661,2.9559,0.4273,58.439,h
26.7451,2.6726,0.5377,75.0324,h
101.338,3.4092,0.1341,71.7654,h
51.3999,3.2454,0.2126,32.3743,h
30.1744,2.7511,0.547,40.4178,h
28.5425,2.5647,0.4387,36.659,h
94.798,2.933,0.3116,52.436,h
43.5601,2.5649,0.2941,10.6667,h
26.9052,2.5259,0.4869,84.1917,h
97.6882,3.4747,0.2779,32.2174,h
220.9871,2.9572,0.2357,16.1113,h
27.4599,2.6069,0.4302,68.844,h
21.929,2.1233,0.8067,75.6658,h
25.8321,2.3182,0.3941,70.5676,h
144.7233,2.8498,0.303,22.6646,h
21.1622,2.5516,0.5177,62.3566,h
32.3071,2.9602,0.3668,85.5332,h
55.7126,2.9406,0.2687,51.6743,h
20.2693,2.4757,0.6154,57.08,h
21.1064,2.4313,0.4805,67.4128,h
11.9727,2.4257,0.7557,72.2134,h
101.66,3.4017,0.3248,6.6869,h
191.8036,3.0006,0.2093,44.3492,h
134.1057,3.3042,0.1718,21.2117,h
32.5462,2.317,0.4434,86.7709,h
210.508,3.8251,0.0865,83.4866,h
150.773,2.6547,0.4142,25.6371,h
98.9974,3.1504,0.2313,3.854,h
27.5146,2.6637,0.4643,50.3004,h
18.719,2.2923,0.6224,54.437,h
33.4507,2.4637,0.5826,54.2724,h
118.059,4.2092,0.0564,70.1747,h
73.7598,2.8557,0.1773,9.2372,h
56.8163,2.9978,0.3658,71.2264,h
23.0323,2.4553,0.6525,34.8118,h
32.4015,2.3883,0.5235,4.2383,h
82.7136,3.5723,0.2611,24.8686,h
48.7661,3.1553,0.1573,44.1112,h
95.2929,3.2769,0.231,36.6314,h
19.2317,2.1987,0.557,64.379,h
96.3524,3.616,0.2067,63.1443,h
27.7813,2.5397,0.5599,76.1245,h
83.643,2.7118,0.3786,47.7477,h
108.3936,3.271,0.2379,50.8906,h
16.7528,2.288,0.635,17.8318,h
13.0151,2.1189,0.7529,52.8611,h
57.9494,3.8048,0.1918,82.4341,h
85.7372,3.0839,0.2708,20.6114,h
41.0578,2.8606,0.2118,2.203,h
128.3255,3.5155,0.2317,11.1494,h
54.8547,2.9284,0.2983,70.289,h
58.9852,3.102,0.1502,58.8046,h
12.3915,2.0314,0.6791,17.4271,h
35.7876,2.6685,0.3481,5.585,h
99.7076,3.2167,0.2653,5.5791,h
50.9887,2.8549,0.3352,9.8156,h
93.8895,3.5995,0.2615,15.2121,h
20.2015,2.5866,0.4637,30.029,h
18.9319,2.5315,0.6235,27.758,h
24.6379,2.2844,0.7481,70.089,h
62.1966,3.2655,0.1536,1.945,h
17.8206,2.356,0.6608,73.0659,h
18.9525,2.5786,0.533,82.8252,h
194.165,3.4461,0.1192,51.668,h
32.2558,2.3195,0.5772,52.9153,h
53.3283,2.6524,0.3444,11.4237,h
34.3887,2.6201,0.4197,17.236,h
47.9116,2.9235,0.4508,60.3031,h
14.2041,2.3189,0.7329,9.7836,h
22.3835,2.5933,0.6224,40.0296,h
56.6882,2.8804,0.2991,41.7694,h
30.1506,2.4271,0.4308,59.5235,h
18.5949,2.3563,0.5466,58.2024,h
183.615,3.3483,0.3686,72.373,h
21.9614,2.5353,0.519,50.547,h
26.2755,2.7999,0.5205,7.3189,h
57.97,2.8505,0.2944,8.2156,h
14.8519,2.1337,0.541,44.2466,h
26.7613,2.4851,0.4228,53.0969,h
173.6085,3.5218,0.2063,81.6312,h
109.73,3.1801,0.1909,36.8746,h
250.385,3.0981,0.3558,40.643,h
32.9701,2.6149,0.3883,30.8151,h
27.0699,2.4543,0.5766,43.2879,h
57.7931,2.8296,0.2754,19.718,h
46.0322,2.8887,0.4031,39.539,h
16.6403,2.1857,0.7494,4.4329,h
215.1743,4.0593,0.0431,89.7163,h
137.7469,3.4399,0.1535,80.1405,h
180.996,4.4571,0.0516,67.1736,h
51.0076,2.7288,0.3119,70.839,h
13.9485,2.4082,0.7109,65.6699,h
128.2638,3.7195,0.1078,64.3785,h
35.4707,2.5729,0.4641,73.6414,h
17.819,2.6776,0.5168,5.9996,h
140.796,3.4786,0.2362,35.534,h
28.3082,2.596,0.3828,53.097,h
92.1126,3.0271,0.2461,5.113,h
97.8682,3.0145,0.2747,18.895,h
19.0819,2.2013,0.5091,2.0669,h
187.087,3.4404,0.1513,69.707,h
50.5829,2.7525,0.38,23.8125,h
103.6049,3.102,0.1693,40.9715,h
29.8023,2.6234,0.5739,18.3516,h
38.116,2.8264,0.2685,66.0125,h
35.4434,2.7796,0.3654,47.273,h
189.784,4.3485,0.0716,80.585,h
18.4805,2.6032,0.3722,62.6855,h
44.6697,2.7581,0.2937,69.4152,h
17.4942,2.5955,0.6447,62.0945,h
23.3974,2.5472,0.3745,78.842,h
114.4338,3.1016,0.2263,27.0193,h
15.3417,2.3357,0.8309,63.9277,h
21.2519,2.6473,0.444,11.3732,h
178.3754,3.8877,0.1557,60.5954,h
17.0477,2.4085,0.5473,42.3606,h
67.4221,2.8748,0.2895,20.9816,h
158.3204,3.7778,0.1924,54.0202,h
20.9866,2.1021,0.7589,31.425,h
108.8426,3.3677,0.2469,25.8674,h
15.9549,2.2355,0.761,3.7232,h
178.856,3.5877,0.1799,85.7578,h
114.12,3.255,0.1406,56.5554,h
33.2724,2.7903,0.4457,36.4037,h
142.8704,4.2558,0.0555,31.1968,h
72.9406,2.8856,0.1768,86.5427,h
56.3397,2.9504,0.3386,18.458,h
29.8835,2.5315,0.4735,13.653,h
55.3259,2.9661,0.3178,71.629,h
34.9667,2.8065,0.4778,53.667,h
26.8522,2.5031,0.6342,29.81,h
15.234,2.4892,0.6715,87.2831,h
48.4191,2.7702,0.3637,20.5643,h
50.2236,2.8901,0.2627,11.44,h
74.3058,3.0143,0.239,17.416,h
74.0906,3.066,0.2526,2.0336,h
54.9879,2.8918,0.313,33.104,h
23.7741,2.6884,0.4754,65.112,h
33.3867,2.7792,0.542,50.444,h
88.2236,3.4467,0.1684,53.8456,h
33.6669,2.3469,0.463,58.7225,h
141.0382,2.493,0.5991,10.7012,h
68.5255,3.0126,0.2516,4.985,h
103.5335,3.4053,0.1506,2.6241,h
38.5781,2.9624,0.2857,67.1942,h
17.1376,2.2881,0.5919,78.9293,h
122.654,3.2621,0.192,50.152,h
118.71,3.4193,0.2742,32.8558,h
26.968,2.5173,0.5438,29.6483,h
138.144,3.3476,0.203,60.3232,h
98.2968,3.0338,0.3737,61.0672,h
23.1772,2.5359,0.3348,89.276,h
14.3539,2.477,0.8392,49.079,h
38.935,2.7202,0.4267,17.493,h
143.9505,3.0252,0.4097,10.4597,h
20.9993,2.3073,0.7324,82.8196,h
173.686,2.9547,0.4617,18.437,h
26.2219,2.4556,0.5534,5.151,h
16.5961,2.6037,0.6613,49.9948,h
169.378,3.5601,0.1815,84.3716,h
31.9666,2.7792,0.4223,69.902,h
109.012,2.9455,0.2086,8.8183,h
29.6823,2.6147,0.5073,88.587,h
144.73,3.4122,0.1033,2.4463,h
241.1381,3.3003,0.2342,65.283,h
95.2809,2.8553,0.4796,30.181,h
19.1572,2.3874,0.6025,37.6534,h
17.1822,2.4093,0.6648,66.9122,h
41.3865,2.9292,0.4014,41.0017,h
197.5952,3.5323,0.1451,67.8974,h
19.4733,2.5792,0.5744,78.876,h
31.7106,2.757,0.3605,51.4148,h
117.4,3.5346,0.1483,26.471,h
119.614,3.623,0.0998,5.322,h
105.459,3.0218,0.194,5.9458,h
48.0266,2.4855,0.4308,59.1356,h
22.4095,2.602,0.5693,67.8662,h
121.854,3.3488,0.1406,10.626,h
66.9332,2.9077,0.2511,78.003,h
76.0124,3.0348,0.2538,71.108,h
51.3321,2.9061,0.2682,46.9568,h
193.504,3.1865,0.3111,29.4404,h
102.152,2.7792,0.3392,74.1019,h
14.7254,2.4041,0.5126,87.072,h
117.515,3.293,0.138,40.92,h
98.0108,2.6781,0.6611,67.2328,h
38.9184,2.662,0.5041,82.0278,h
180.4935,3.0834,0.1997,33.4184,h
249.5054,3.0543,0.256,33.6345,h
34.9475,2.8021,0.7476,35.6925,h
21.5754,2.6471,0.4876,18.4844,h
41.6722,2.6375,0.3825,84.7483,h
21.2246,2.7377,0.4828,64.491,h
130.4518,3.1999,0.372,9.6941,h
90.0481,3.1377,0.2466,3.509,h
17.1654,2.4021,0.5884,81.0052,h
27.1525,2.4509,0.4347,85.4598,h
22.8962,2.6453,0.5457,40.9458,h
21.8458,2.5471,0.5719,88.938,h
20.0048,2.4141,0.4971,87.3427,h
208.805,3.7304,0.166,3.296,h
12.9176,2.1123,0.7413,64.933,h
71.9776,2.8558,0.3066,27.5406,h
23.4204,2.4899,0.6698,66.5206,h
21.9832,2.7474,0.4024,88.5075,h
18.6623,2.5625,0.5742,20.0382,h
15.796,2.7777,0.4655,89.6616,h
92.7855,3.2084,0.216,2.79,h
238.1686,3.6106,0.124,59.5554,h
52.2878,2.8813,0.2213,22.0388,h
178.3478,3.3362,0.2505,38.8303,h
82.3346,3.1414,0.231,3.0174,h
47.4621,3.0789,0.1775,65.5145,h
115.453,3.8812,0.1556,17.3582,h
29.7042,2.4637,0.5161,68.3405,h
28.507,2.7435,0.3628,0.2314,h
135.1843,4.2125,0.0794,86.7509,h
115.603,3.2964,0.1592,49.379,h
334.177,3.2389,0.2888,10.3534,h
18.4343,2.3847,0.4866,71.073,h
126.097,3.1158,0.2106,61.3952,h
21.518,2.5257,0.7852,64.1865,h
22.073,2.4614,0.7002,51.7331,h
20.7936,2.5804,0.6439,27.735,h
89.4676,3.1225,0.2511,57.4609,h
22.3221,2.4631,0.4785,4.6807,h
29.1255,2.4014,0.5516,7.7902,h
155.9172,3.0382,0.1823,59.8619,h
40.6204,2.7443,0.3766,74.173,h
27.1438,2.6527,0.5273,16.3242,h
31.4736,2.4263,0.5869,88.8524,h
110,3.2674,0.2431,7.3746,h
10.9648,2.6683,0.5715,13.6736,h
41.9434,2.7892,0.4159,4.132,h
24.2788,2.6996,0.3105,73.2165,h
52.8226,2.7513,0.4311,50.6085,h
28.37,2.6532,0.4193,69.3172,h
41.8902,2.912,0.3491,42.689,h
66.8511,2.966,0.3372,9.2282,h
97.3356,2.9901,0.2148,68.5852,h
35.0878,2.7165,0.3374,26.1555,h
15.3447,2.4555,0.5823,40.8113,h
202.0901,2.732,0.3441,31.3446,h
46.4747,2.9093,0.451,52.4001,h
20.5164,2.4616,0.5043,74.934,h
80.529,3.6765,0.0763,41.8947,h
109.0911,3.1297,0.3137,34.2628,h
17.9622,2.1903,0.6065,68.6452,h
265.5424,3.2266,0.2337,74.8054,h
169.0402,3.2894,0.3349,48.5542,h
172.2442,2.9009,0.2887,28.9553,h
39.5223,2.8341,0.2462,46.268,h
79.5528,3.5488,0.1656,15.8075,h
182.5003,3.6872,0.1123,82.1691,h
