@relation magic

@attribute FSize numeric
@attribute FM3Long numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
2.6646,13.6651,20.873,g
2.9645,90.7681,3.093,g
3.8276,56.0189,6.4976,g
3.3623,66.4296,0.4845,g
2.3483,10.8736,13.325,g
2.9757,-40.0942,7.8318,g
2.0394,-6.9468,78.8874,g
3.2243,-36.2772,17.858,g
2.9263,24.7698,5.614,g
3.1999,26.7743,2.377,g
2.3711,-8.7545,31.091,g
2.8615,10.8911,14.32,g
2.6702,54.5855,5.2528,g
2.3541,-11.0277,4.135,g
2.5781,17.7148,9.2321,g
4.4051,89.5705,0.465,g
3.8874,87.3018,0.6946,g
2.5849,-21.4404,18.357,g
2.7059,17.003,34.4836,g
3.3153,59.0903,12.18,g
3.5808,-119.139,44.546,g
2.1644,-15.952,41.4781,g
2.5296,-31.2304,0.2316,g
2.2201,-14.486,12.261,g
2.4314,11.2712,21.6049,g
2.4005,11.2665,10.2299,g
2.3883,15.2242,68.464,g
2.6959,40.6714,13.747,g
2.4393,23.9613,6.6791,g
3.4046,31.6884,19.3908,g
2.3314,9.423,2.0958,g
2.0846,-6.9409,54.137,g
2.5051,19.839,23.211,g
3.1171,3.5532,3.684,g
2.1688,-3.5736,60.7289,g
3.3442,49.0632,0.7451,g
2.2188,18.1783,44.0604,g
2.1089,-7.0264,76.6517,g
2.9385,-32.53,3.0261,g
2.4601,-8.6851,22.8621,g
2.2625,14.5879,23.077,g
2.9125,36.1548,7.4712,g
3.0988,8.3872,7.3742,g
2.4378,-18.1348,5.9093,g
3.4824,90.8954,3.0993,g
2.2175,15.3561,34.553,g
2.0986,9.3197,22.516,g
2.1688,12.1438,35.77,g
2.4928,48.6051,2.8761,g
2.7271,38.491,0.577,g
2.8681,26.4107,14.407,g
2.3766,-15.6172,37.8225,g
4.3152,116.825,9.964,g
3.1895,50.6607,6.4531,g
2.8028,26.9838,7.3779,g
2.993,-53.5001,0.298,g
2.4706,9.5615,20.1636,g
2.2589,-8.9679,7.2808,g
2.6857,30.6675,0.281,g
2.4074,11.7779,38.043,g
2.6964,17.3827,28.9777,g
3.2619,73.5989,5.3892,g
2.4191,12.7741,26.586,g
2.1287,-16.5585,74.3282,g
2.5664,18.0136,35.99,g
2.1319,6.0316,62.424,g
2.785,23.0835,37.707,g
3.2758,77.6102,4.354,g
2.7675,12.6444,45.4214,g
2.6776,-24.6397,7.387,g
3.0058,59.7841,2.591,g
2.8417,-18.3317,17.075,g
2.6212,63.5139,2.0758,g
2.5179,15.9046,7.9618,g
2.3936,8.9194,12.8719,g
2.8379,29.7617,5.173,g
2.437,-22.2389,5.6286,g
3.243,95.8359,22.571,g
2.1987,14.2766,27.951,g
2.7559,19.9654,23.5652,g
2.3493,15.8702,60.2553,g
2.6101,16.0747,14.1441,g
3.4806,54.6877,5.3512,g
2.3263,-6.9182,34.4181,g
2.5752,10.165,78.633,g
2.2799,7.0255,87.2895,g
3.3198,57.6754,4.418,g
3.0527,75.4977,1.003,g
2.8028,-45.4317,1.1,g
2.3473,13.5184,20.6134,g
2.4829,14.7728,44.9,g
3.2249,-33.3573,1.5388,g
2.6464,26.0596,7.9881,g
2.2504,-20.1651,79.825,g
2.5922,18.6992,34.636,g
3.3138,-24.1587,6.782,g
2.9204,-61.9555,7.6504,g
2.3997,-11.7614,8.044,g
2.451,-9.7833,17.1558,g
2.2541,-9.7666,13.794,g
2.6889,33.9431,0.933,g
2.8885,-25.2347,9.826,g
2.9899,63.8889,3.332,g
3.5621,32.2277,3.101,g
2.6015,15.4814,4.6955,g
2.7952,82.7174,2.634,g
2.9996,79.8381,7.7732,g
2.8612,78.2471,2.85,g
3.555,-52.7944,0.192,g
2.4298,-11.1259,13.3845,g
2.846,64.601,22.76,g
2.404,11.2238,58.7535,g
2.5971,10.5829,50.0777,g
2.9201,-32.7912,5.6934,g
2.2227,9.463,70.269,g
2.2967,12.0872,0.3676,g
4.1822,98.4422,2.1215,g
3.1974,48.1724,10.4307,g
3.2446,27.432,9.618,g
3.939,81.9578,1.796,g
2.8567,52.5605,0.5325,g
2.9978,30.3234,8.698,g
2.4241,16.5919,5.507,g
2.4425,-20.9468,19.9136,g
2.8817,40.2793,3.888,g
3.5272,73.5896,7.611,g
2.1599,8.7888,45.5575,g
2.1021,10.3684,41.1319,g
2.7825,22.9861,7.968,g
3.0443,-9.0837,10.083,g
2.8139,24.4317,7.0048,g
2.437,-8.023,59.809,g
2.8466,-5.6345,8.758,g
2.6721,6.7005,24.5664,g
2.8531,-41.8713,4.9204,g
2.695,34.1892,4.2209,g
2.5569,31.6559,28.9934,g
2.3918,13.219,65.011,g
2.3201,-14.2569,15.6436,g
2.6395,24.5061,6.123,g
2.9892,35.0013,3.8937,g
2.4362,52.2503,2.588,g
2.3365,6.0221,10.758,g
2.3909,10.2886,10.8561,g
2.5563,7.6668,22.822,g
2.769,10.3599,3.9876,g
2.2636,10.0491,0.9086,g
2.2625,-7.367,5.5511,g
2.6594,9.7216,9.987,g
4.0311,70.4408,0.019,g
2.4786,35.6227,11.2562,g
3.063,61.5012,4.457,g
3.0177,-18.5252,3.759,g
2.2405,-20.4458,82.7705,g
4.0231,83.3996,0.5982,g
2.5746,-7.7529,30.7437,g
2.3493,12.3272,40.5255,g
2.7352,20.0774,1.3814,g
3.1469,71.5993,3.917,g
4.2128,72.1054,0.9908,g
2.6091,32.3912,14.5626,g
3.083,31.1854,23.884,g
2.4378,15.6924,47.878,g
2.3243,-15.4424,31.7443,g
3.345,32.9514,10.7786,g
2.5623,21.3733,66.669,g
2.2393,-5.6968,61.0007,g
2.3263,-5.9624,7.9443,g
3.6438,-29.2629,4.149,g
2.4624,-11.2706,11.79,g
2.5391,-14.7512,21.5727,g
3.0147,8.9526,51.789,g
2.2625,16.9883,14.5078,g
3.0147,105.195,3.7874,g
3.0695,24.7411,8.047,g
2.786,47.0768,1.7099,g
3.0615,109.93,3.8617,g
2.1861,6.1638,4.157,g
2.7139,-19.9217,2.7663,g
2.7604,-16.0499,24.449,g
3.1612,18.1846,2.1358,g
3.1064,60.0875,5.998,g
2.4495,13.4884,5.825,g
2.8085,16.3218,1.695,g
3.3718,54.3394,64.0988,g
3.3893,27.63,3.777,g
2.8119,16.4399,1.707,g
2.8971,-44.8613,0.955,g
2.9462,27.9502,6.087,g
3.5818,64.0017,0.715,g
3.3228,-24.6831,19.1765,g
2.5569,10.2581,3.18,g
2.8102,18.1519,2.1648,g
2.4141,-21.4781,11.386,g
2.1833,13.0967,79.2518,g
3.1614,42.1384,2.932,g
2.3865,32.8639,22.0967,g
2.2279,-18.0333,5.0165,g
2.5775,19.632,1.8023,g
3.6481,19.4953,2.385,g
3.5831,72.1661,2.3175,g
2.3874,20.8776,2.1506,g
3.5638,92.0847,23.4767,g
2.4281,15.115,12.9105,g
3.5457,74.3871,4.5847,g
3.4229,82.3606,2.42,g
3.4272,35.3903,7.521,g
2.5179,18.0106,17.314,g
3.4049,41.4762,2.7714,g
3.0177,-15.7373,6.7334,g
2.6325,44.596,2.992,g
3.1546,96.609,0.0685,g
3.252,-91.4841,0.9466,g
2.1931,-3.5917,0.444,g
3.1623,38.4787,14.438,g
2.8048,-22.3987,0.803,g
2.4232,-18.0941,83.3232,g
2.5447,11.4098,9.1148,g
3.6453,-50.0945,0.0881,g
2.5988,18.2108,20.441,g
3.5894,40.3408,0.4,g
2.6299,21.1676,26.798,g
2.3054,14.5437,18.231,g
2.5224,-6.568,11.766,g
3.1324,-46.1802,6.8413,g
2.2405,4.0307,26.997,g
2.1189,5.4015,33.5722,g
2.248,6.1527,18.7187,g
2.8929,27.6471,2.0933,g
2.8132,20.802,7.4795,g
2.6898,-13.0362,3.436,g
2.7368,17.9015,81.3672,g
2.2467,10.054,47.441,g
2.415,6.1629,33.5627,g
2.4533,13.2894,25.192,g
3.5016,54.0209,9.056,g
3.363,37.0247,0.847,g
2.3945,17.9329,73.12,g
2.6716,-19.1441,14.4261,g
2.2355,-4.7921,40.779,g
2.5139,-33.9712,10.943,g
2.9484,17.7011,4.3032,g
4.1312,84.6158,2.297,g
2.1889,-10.1613,66.1205,g
3.5496,58.431,3.4608,g
3.2872,84.4157,6.3678,g
2.2148,-5.3507,31.265,g
2.5599,-18.1754,12.4655,g
2.5079,15.1029,18.579,g
3.712,44.0412,1.661,g
2.6698,30.8791,8.449,g
2.6812,15.7767,45.8751,g
3.5788,75.4086,0.3652,g
3.8226,47.9418,6.433,g
2.73,11.0526,85.5644,g
2.0774,-9.7671,52.1801,g
3.3409,92.6338,3.2837,g
2.8166,-61.9595,17.072,g
2.2529,11.5088,4.1946,g
3.2377,40.0072,0.8402,g
2.6222,18.4922,19.4837,g
2.2393,7.4645,76.831,g
2.6085,-7.6076,67.164,g
3.0077,-71.8447,3.4297,g
3.4084,66.0273,9.3943,g
2.993,20.9483,5.874,g
3.2999,48.162,3.082,g
2.7478,32.0205,9.283,g
2.4526,-15.5914,45.059,g
3.2877,69.4048,21.841,g
2.3865,17.9199,2.4381,g
2.0107,0.5949,84.7568,g
3.1124,26.7463,3.056,g
2.7271,8.3217,18.1523,g
3.1273,91.7126,1.603,g
2.7945,-17.8305,65.9587,g
2.4541,16.8664,12.7586,g
2.3096,-18.0061,79.4844,g
3.8963,74.3933,0.346,g
2.8096,21.2692,57.543,g
2.6091,18.3466,6.43,g
2.0774,-6.4504,36.458,g
2.891,45.9393,17.353,g
2.8454,-25.9433,1.228,g
2.1055,-11.0435,24.434,g
3.805,72.7592,3.104,g
2.6537,-30.7359,2.4533,g
2.8296,42.1057,6.1169,g
2.404,17.9473,18.23,g
2.6762,37.185,22.3488,g
2.9892,69.2354,13.0638,g
2.0917,8.1482,1.0099,g
2.5746,-8.8075,23.359,g
3.1518,52.0702,3.8163,g
3.0124,-30.9218,1.751,g
2.8038,-35.172,1.783,g
2.8096,34.0401,29.21,g
3.1508,-35,10.051,g
2.2856,3.5316,50.6366,g
2.4518,5.0444,40.6918,g
2.7324,-8.6552,40.5095,g
2.0774,-7.9365,2.867,g
2.917,54.8169,8.953,g
2.636,36.5635,15.3354,g
2.5257,16.5066,10.995,g
2.772,38.9739,5.453,g
2.4362,-9.3635,3.0779,g
3.1652,27.9785,2.619,g
2.3589,21.343,44.0434,g
2.2672,15.8176,34.677,g
2.3222,13.3383,17.488,g
2.3775,18.6176,5.9537,g
2.9956,69.7426,0.4443,g
2.6985,16.0988,5.159,g
3.6768,70.6578,3.663,g
1.9978,-9.5235,53.159,g
2.5938,-28.9942,4.687,g
2.9317,-22.8588,7.7011,g
3.2604,18.7778,11.531,g
2.48,16.8274,24.1921,g
2.0588,-8.438,19.1153,g
2.3775,20.8975,14.307,g
2.74,-12.4211,14.432,g
2.6425,15.7434,23.9718,g
2.6762,19.1942,25.544,g
2.1804,-6.8221,59.64,g
2.8089,49.0993,6.228,g
2.8802,17.2509,0.472,g
2.9501,51.5405,8.58,g
2.5871,-21.7933,23.351,g
2.5192,-19.0066,1.897,g
3.2565,16.3264,65.2633,g
2.4232,-6.7434,1.635,g
3.5356,25.1281,0.8537,g
2.5647,7.5072,61.157,g
3.9891,74.4186,0.689,g
2.4456,-23.4546,1.9639,g
2.6201,10.607,33.2818,g
2.9188,18.907,20.555,g
4.2878,78.9675,1.9326,g
2.3139,21.5648,19.7509,g
3.1237,57.6858,2.1911,g
2.437,7.7209,9.3668,g
2.2082,-5.126,67.16,g
2.9786,-26.2855,1.006,g
2.1538,-4.7157,42.603,g
2.944,25.3374,1.137,g
2.4265,-24.6124,11.053,g
2.7152,70.2992,21.9358,g
2.6439,81.274,72.931,g
3.5004,69.656,13.0114,g
3.3387,-41.0916,1.0165,g
2.2565,-17.0073,28.019,g
3.2718,62.8438,18.905,g
2.4289,12.0049,26.508,g
3.7048,53.7303,2.985,g
2.5459,10.225,7.8399,g
3.0934,75.3194,4.5935,g
2.938,-22.7371,0.2989,g
2.3483,8.5178,53.2443,g
3.1284,55.207,2.772,g
2.2014,5.487,9.4508,g
2.0952,-15.9103,6.4563,g
2.699,19.04,5.647,g
2.3757,17.7125,24.9908,g
2.5145,30.0681,6.405,g
3.4192,65.376,6.9368,g
2.6274,-8.3624,12.8676,g
2.7835,-16.5241,0.8645,g
2.3032,4.1739,66.181,g
3.2453,26.4831,25.577,g
2.7408,-21.1076,3.9385,g
3.0028,59.8709,0.745,g
2.2135,2.6508,63,g
3.7825,114.566,8.428,g
2.1189,1.0015,7.271,g
3.8238,51.035,2.163,g
2.2467,-6.2493,32.221,g
2.7782,-34.8426,1.799,g
2.3692,19.4556,24.601,g
3.1413,43.8724,1.571,g
3.5244,76.142,2.2359,g
2.3243,17.8652,23.769,g
2.5988,-26.2431,5.493,g
2.0952,11.792,51.983,g
2.6618,-8.6385,9.3801,g
2.6449,22.6026,54.1575,g
3.4849,61.1816,2.877,g
2.0149,-5.0177,44.082,g
3.6814,48.1096,5.68,g
2.9358,71.1551,7.91,g
2.4456,41.8769,15.23,g
2.1629,-4.409,35.0558,g
2.4141,20.2358,50.4126,g
2.4456,-19.5589,22.9622,g
2.5302,-14.5664,5.475,g
2.5484,-25.4043,4.661,g
2.7547,-26.0873,6.032,g
2.7016,18.6738,26.6481,g
3.0892,-13.8353,29.33,g
2.9365,-47.5956,10.159,g
3.2367,85.5687,1.57,g
2.9175,40.1999,2.6457,g
2.4976,13.3872,44.921,g
2.2911,-22.2029,9.469,g
2.5746,-20.1432,5.9657,g
3.1816,43.8447,0.261,g
2.1492,18.6537,14.3756,g
3.7505,85.4377,3.1425,g
2.5949,23.2017,1.126,g
2.9857,50.8783,5.928,g
3.0158,9.8693,21.4977,g
2.2577,16.2045,53.7691,g
2.3683,-24.9746,4.6566,g
2.9452,-23.3381,6.6811,g
2.5521,-12.7938,7.913,g
2.4691,16.1177,16.868,g
2.3522,-6.977,40.884,g
2.5145,-7.3236,3.465,g
2.2148,-5.2319,35.2731,g
3.2476,62.58,0.334,g
2.8048,11.6558,4.439,g
3.746,68.8893,2.649,g
2.8733,-18.7812,46.7657,g
2.4133,-18.1547,2.3506,g
3.5334,46.837,0.812,g
3.3416,84.2022,2.792,g
2.7597,-32.8396,6.013,g
2.6279,9.4044,50.002,g
2.404,-16.8903,3.2586,g
3.0398,26.467,17.2617,g
3.6767,46.7629,9.1982,g
2.3711,20.968,23.2359,g
3.0273,22.1611,0.122,g
2.1818,-15.8707,56.732,g
2.6821,18.0403,45.296,g
4.094,82.5596,5.8385,g
3.0257,11.6545,2.3112,g
2.3953,16.9109,38.404,g
2.7344,24.5918,5.858,g
2.8774,35.1498,0.559,g
3.2461,-29.5056,5.344,g
2.8756,72.2829,1.53,g
2.8974,-31.1872,14.911,g
2.4976,24.4633,33.5185,g
2.6186,11.5049,2.96,g
2.6618,29.4418,10.921,g
2.6304,37.8093,12.565,g
2.2343,-5.5395,82.7575,g
2.4976,13.1673,2.9064,g
2.2753,18.3557,4.2353,g
3.0995,-12.1785,18.4008,g
2.3531,15.2411,23.3742,g
2.7462,22.5139,11.5864,g
2.9757,42.7026,4.6486,g
2.3522,11.8396,16.0923,g
3.9738,75.5048,5.931,g
2.6449,-41.0989,14.244,g
2.4757,-5.2152,37.1275,g
2.8968,21.224,1.8823,g
3.7988,62.4938,2.4966,g
2.6637,-13.0483,16.456,g
3.5765,71.2318,8.1473,g
3.1857,28.2733,8.662,g
3.5864,45.3327,14.4978,g
2.2956,19.1194,11.296,g
3.5485,83.1004,0.2763,g
3.0032,68.898,2.2766,g
2.5447,-13.6169,38.911,g
3.1284,105.8,0.658,g
2.2978,8.3552,35.8442,g
2.3589,13.7077,4.6487,g
3.5201,-69.1267,0.4318,g
2.4495,17.1801,56.812,g
2.4014,4.3181,46.6417,g
2.5099,11.1148,35.9838,g
2.7011,-41.1312,11.0229,g
2.29,-5.0977,24.5228,g
3.1816,-42.7278,3.6338,g
2.6599,24.6741,1.9337,g
2.3483,-15.7102,9.7889,g
3.062,50.9938,13.2931,g
2.485,-4.4867,75.848,g
2.0986,-7.0747,82.2589,g
2.608,-18.1726,5.2555,g
3.1902,54.2763,7.564,g
2.7505,27.5567,35.8363,g
2.9462,-16.3513,23.42,g
2.7247,-5.9903,5.2825,g
2.5085,15.0283,8.2259,g
2.7239,14.5688,10.476,g
2.4456,30.9733,22.3126,g
2.317,-20.9076,33.5885,g
3.1444,93.4082,20.674,g
2.4031,5.2565,29.1403,g
2.6069,-16.8715,6.1301,g
4.2653,81.291,1.727,g
3.1947,51.2115,19.254,g
2.3243,-14.5819,12.801,g
2.7226,37.3022,14.8817,g
3.6243,46.2271,0.001,g
2.7712,-23.0564,2.746,g
2.7135,31.5476,18.6544,g
2.1089,10.374,18.095,g
2.1569,7.4683,14.6097,g
3.1955,42.1983,6.978,g
2.4564,10.6371,2.559,g
2.4362,-18.5206,35.37,g
2.9841,45.8857,6.2916,g
3.0851,29.009,30.84,g
3.6795,64.9628,0.455,g
2.3883,15.9503,10.796,g
2.7771,-25.7537,4.584,g
2.7649,27.7357,2.2025,g
2.4814,24.2169,27.3402,g
2.5982,23.3888,38.082,g
4.1525,78.9598,2.266,g
2.8612,-64.8671,11.261,g
2.5521,-21.0367,12.24,g
2.5378,-21.2785,4.897,g
2.317,19.8672,30.6008,g
2.8722,24.4401,20.924,g
2.5359,13.3769,41.11,g
2.29,-10.4701,4.2029,g
2.2889,-15.855,42.589,g
2.3424,-19.6348,63.188,g
2.3945,-10.7453,15.4009,g
2.4907,11.7552,9.632,g
2.2292,-9.7153,28.5692,g
2.7875,27.1529,1.892,g
3.1608,30.101,4.253,g
3.0402,114.134,11.7482,g
2.6781,47.5023,11.877,g
3.4607,65.9371,5.2634,g
2.3589,5.3279,2.5785,g
2.3502,-28.9652,58.99,g
2.8106,51.074,5.035,g
3.4794,83.2727,3.3473,g
3.2168,43.6268,4.233,g
3.4282,56.1855,4.573,g
2.6571,26.0942,32.9639,g
2.6464,10.6993,0.457,g
3.8841,70.4031,0.813,g
2.5465,-25.9866,48.5058,g
3.089,53.4769,6.083,g
2.7497,-37.6572,2.826,g
2.8182,26.9733,19.332,g
2.3608,-12.289,16.315,g
2.4393,-11.3804,86.6051,g
2.4232,20.2538,62.509,g
3.3051,19.9961,2.045,g
2.5459,13.8988,39.5399,g
2.5112,-9.1181,25.4671,g
2.4409,-16.1815,57.5441,g
2.3314,16.5016,14.9007,g
2.3918,20.5419,28.222,g
2.4654,-19.542,80.2965,g
2.8146,32.8014,15.298,g
3.4994,79.8711,2.967,g
3.5175,54.1547,5.0286,g
2.3512,12.2803,24.205,g
2.5916,-19.3062,85.6181,g
2.5472,-18.9013,12.095,g
2.2822,-5.0095,62.4135,g
3.1655,22.7677,6.0268,g
3.1407,32.3363,0.386,g
2.8684,28.9764,18.5652,g
2.238,-6.1239,16.962,g
2.3355,18.5815,58.3452,g
2.1222,14.9811,25.78,g
2.4141,20.4622,14.386,g
2.8621,-37.6166,2.1534,g
2.0737,9.4568,40.5831,g
2.6594,29.5191,2.291,g
3.8949,73.8035,3.7714,g
3.0925,25.2934,4.521,g
2.4914,26.2713,4.721,g
2.4654,15.3232,31.5112,g
2.2405,12.4181,45.7173,g
2.995,33.3342,5.5299,g
2.7122,-43.4807,1.299,g
2.4314,17.2276,8.4594,g
2.3802,-20.668,47.1879,g
2.8205,24.662,1.603,g
3.0548,33.8939,4.405,g
3.2439,51.6702,1.1476,g
2.5051,53.1155,26.3364,g
2.3334,-10.8733,15.8492,g
2.6749,15.6467,53.2181,g
2.4082,11.8441,24.1656,g
2.1804,-10.2109,9.612,g
4.0213,77.8264,0.6513,g
2.7649,32.6086,40.152,g
2.4526,-7.7343,22.765,g
2.2418,11.428,0,g
2.4728,19.2054,19.914,g
3.0037,56.3823,4.4916,g
2.4548,13.3947,22.365,g
2.4878,30.0814,10.5725,g
3.1164,55.43,3.304,g
2.9829,8.6326,2.057,g
3.6056,-15.8949,2.9756,g
2.7247,-11.6249,33.4374,g
2.8454,30.2556,1.809,g
2.6862,12.1834,25.431,g
2.1414,10.3611,0.0546,g
3.4958,63.1573,0.709,g
2.4983,14.5003,15.401,g
2.9617,37.7854,5.313,g
3.1612,31.4384,15.7477,g
2.954,28.1173,6.9302,g
3.1882,61.0639,2.956,g
2.3118,-19.2816,13.7302,g
2.616,-46.2379,0.6666,g
2.6513,12.6018,17.658,g
2.6435,-10.551,36.155,g
2.8794,33.4534,87.6718,g
3.0077,20.2602,37.48,g
2.1889,-10.0179,45.626,g
2.5922,9.6728,3.6166,g
2.912,22.3978,19.182,g
3.4373,65.7381,2.332,g
2.6937,17.1221,87.6397,g
3.4686,68.3345,2.0787,g
2.9829,42.196,0.189,g
3.0799,46.1153,2.2,g
2.4099,-18.1186,0.3082,g
3.9569,71.4551,0.2799,g
2.7131,60.2731,0.792,g
2.3865,-9.4132,14.549,g
2.4843,-17.6015,12.362,g
2.86,5.9295,8.7828,g
2.9138,25.5619,3.288,g
2.8215,21.1347,2.957,g
3.519,60.218,1.783,g
4.4209,80.1344,2.5599,g
2.673,-17.7458,5.014,g
2.7896,35.5206,14.5598,g
2.7853,-13.1804,89.2231,g
2.7941,39.0851,0.084,g
2.1959,-18.1822,82.0634,g
2.2878,17.3875,9.768,g
2.2553,-18.1623,26.256,g
2.2989,18.3243,58.039,g
2.5126,21.0496,68.429,g
2.9814,66.484,3.3652,g
2.7774,-45.019,5.413,g
3.6254,80.6913,3.863,g
2.3395,-18.8279,24.564,g
3.2831,25.7304,24.4731,g
2.4969,-22.3351,12.9801,g
2.437,10.4382,43.7446,g
2.4893,45.4999,5.112,g
2.1508,-8.9312,45.009,g
3.2398,28.351,3.1992,g
2.8686,28.896,13.7508,g
3.6269,89.5803,4.26,g
3.4777,45.0066,3.804,g
2.6955,18.034,15.321,g
3.1258,68.8734,1.81,g
2.29,5.9135,25.2015,g
2.7084,14.9398,4.4388,g
2.1629,5.7016,26.499,g
2.7376,20.031,37.199,g
3.3834,55.9859,7.926,g
2.6212,-8.9236,21.151,g
3.3304,21.6895,1.464,g
2.4502,-21.8757,44.14,g
2.1156,13.9049,60.3918,g
2.9763,39.1249,2.621,g
2.2227,17.2674,2.819,g
2.3997,-4.6528,54.28,g
2.3551,-4.1781,8.3828,g
2.5024,17.1162,2.315,g
3.6172,105.637,6.761,g
2.9523,52.6747,5.8345,g
2.2601,-20.1555,76.9508,g
2.2589,-8.2297,68.3213,g
2.9355,-12.9673,3.335,g
2.3414,-18.2081,13.928,g
2.527,12.8059,18.749,g
3.5138,49.0667,1.492,g
2.8834,58.2879,0.539,g
2.8987,63.4413,7.3061,g
2.5139,-17.7039,26.464,g
3.6063,50.0777,13.3384,g
2.5821,-15.1246,5.6815,g
3.2766,39.6216,6.1414,g
2.4571,-13.492,14.125,g
4.1987,95.0725,53.79,g
3.4555,79.2748,0.762,g
3.5292,67.9722,6.2195,g
3.2003,15.3449,6.7129,g
2.5403,4.7362,0.0276,g
2.3243,-14.7265,9.508,g
2.7853,40.0894,1.8065,g
2.5237,-13.8865,2.558,g
2.6207,18.244,18.962,g
2.6064,-21.2118,25.312,g
2.415,8.0118,13.717,g
2.7412,-36.82,0.2816,g
3.0674,-83.5029,3.348,g
3.2362,49.3294,1.4357,g
2.5321,24.2938,4.3297,g
2.3454,23.9034,19.747,g
3.3506,28.1556,1.705,g
3.5049,71.4297,2.605,g
3.2783,24.1103,2.979,g
3.0743,51.1045,5.1845,g
2.8293,-19.7029,10.9128,g
3.5937,17.4039,57.0274,g
2.1156,10.8325,33.3381,g
2.2541,-3.5739,16.91,g
3.0372,31.5998,0.759,g
2.7608,-87.6045,1.3258,g
3.2872,101.856,2.739,g
2.5971,-11.9196,13.042,g
3.3685,80.0694,10.3828,g
2.2355,-10.5534,29.692,g
3.3105,20.9643,6.759,g
2.6981,55.8828,15.162,g
2.5849,19.0003,16.2105,g
2.0774,0,28.526,g
2.8831,46.4195,13.1301,g
4.0373,71.0093,1.9529,g
2.6186,20.4938,15.767,g
3.0088,25.5338,6.929,g
3.1339,18.2696,5.624,g
2.0881,6.3034,61,g
2.9526,63.6913,15.231,g
2.6618,39.3826,4.89,g
2.7251,20.3361,24.8586,g
2.4241,31.1316,39.1323,g
2.6698,-8.6963,2.579,g
2.934,15.4992,2.267,g
2.2753,5.0717,45.254,g
2.5955,-7.8221,13.7582,g
3.0887,27.8414,7.0622,g
2.6493,12.9854,1.61,g
2.6405,-12.1459,6.423,g
3.479,22.1145,2.9782,g
3.1695,13.0372,16.6959,g
2.8017,19.6105,5.975,g
2.7723,19.3197,6.46,g
2.7243,31.9063,10.5513,g
2.2945,-19.2276,30.8438,g
2.8845,60.3222,9.9477,g
2.3979,-4.1123,44.277,g
2.6968,19.5438,28.615,g
3.474,-48.0547,0.279,g
2.4031,-21.9428,11.0181,g
2.7749,51.419,39.8956,g
2.9289,9.1341,11.2393,g
3.6564,85.3717,2.2189,g
3.4098,37.493,14.769,g
3.0538,52.0111,14.193,g
3.801,-54.1429,1.419,g
2.9566,17.4044,8.787,g
2.1383,16.5974,81.9378,g
2.2279,-14.6649,23.9828,g
3.5569,59.7345,14.2235,g
2.3139,-6.5998,34.507,g
2.955,-21.0211,5.248,g
2.5276,-8.5181,62.975,g
2.9469,44.5025,1.2832,g
2.2945,18.7941,59.294,g
3.2253,71.9123,4.305,g
3.0092,26.2452,2.7,g
3.1131,77.3717,14.393,g
2.8762,13.1514,13.6718,g
2.7931,-24.1423,18.694,g
3.0506,41.8014,6.1251,g
2.7763,45.0169,4.709,g
3.6205,53.6893,0.8126,g
2.7054,25.9334,6.594,g
2.5769,-32.2305,10.1005,g
3.4029,37.3699,5.703,g
2.6906,26.1095,2.572,g
3.4551,25.9621,7.8862,g
2.0233,8.7551,56.8101,g
2.6435,6.1225,2.777,g
2.8606,-26.5298,3.3533,g
2.6294,32.6702,3.056,g
2.8588,-51.6825,2.6332,g
2.3294,16.597,31.108,g
2.6069,-24.9469,84.0563,g
2.9251,-25.9902,7.387,g
2.7054,24.3311,14.854,g
2.7482,-38.8638,3.38,g
2.96,48.8328,0.7044,g
3.7191,62.5374,8.264,g
3.5043,67.7081,2.603,g
2.57,-22.8231,12.744,g
2.7547,21.8879,3.7246,g
2.6439,8.3358,10.742,g
2.4289,7.1006,67.4727,g
2.667,16.9093,6.187,g
3.5124,66.9714,1.9149,g
2.2889,20.2883,21.912,g
2.5211,-22.6039,13.611,g
2.8834,114.646,67.903,g
2.6981,-23.2521,2.1841,g
2.679,-30.0984,2.018,g
3.2636,61.0495,12.7952,g
2.273,3.0611,78.021,g
2.2867,-17.3344,64.7773,g
2.6289,-6.8824,28.429,g
2.7447,71.1985,0.8956,g
2.3847,-17.8521,82.5247,g
4.1676,92.939,2.109,g
2.7955,21.9645,14.9066,g
2.6053,23.9444,3.129,g
2.2718,-8.3055,36.721,g
3.8333,72.916,0.1348,g
2.9135,89.6199,4.486,g
3.745,46.2678,1.963,g
3.9138,42.7291,0.809,g
3.03,25.5135,10.7848,g
2.5938,-21.0536,14.043,g
2.2304,1.7156,65.896,g
3.2994,21.5076,2.5884,g
2.4393,17.5245,37.747,g
4.2583,89.0095,1.8848,g
2.2765,-8.4245,23.896,g
2.8392,37.1624,2.7873,g
2.0846,-4.9562,61.098,g
2.4654,7.9139,39.8891,g
2.5832,56.5119,0.029,g
3.0063,-22.4167,4.4309,g
3.6566,80.3109,2.3845,g
2.5218,-13.2151,3.393,g
2.5244,-8.7997,16.144,g
2.4713,-3.4544,14.781,g
2.3551,-22.6632,5.0804,g
3.0957,42.9655,7.9705,g
3.216,28.327,35.2665,g
2.9398,21.1074,3.8218,g
3.6541,49.6026,14.1486,g
2.1658,-12.7144,40.2519,g
2.7701,29.5643,15.9615,g
2.9393,-17.955,8.6172,g
