@relation 'magic-weka.filters.unsupervised.attribute.Remove-V-R3,5,7,9,11'

@attribute FSize numeric
@attribute FConc1 numeric
@attribute FM3Long numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
2.5095,0.2919,1.7325,57.7917,h
3.2708,0.0734,34.2887,88.4878,h
2.913,0.091,-43.5987,53.2285,h
2.4831,0.1981,-28.7391,34.4499,h
2.5179,0.1806,21.8525,64.293,h
3.4026,0.0712,36.727,51.4866,h
2.9157,0.1378,41.5008,9.461,h
2.9381,0.2181,49.1103,22.8748,h
2.772,0.2088,17.3502,60.397,h
2.3925,0.4721,-3.665,56.9702,h
3.1125,0.1251,19.1695,88.9949,h
3.6078,0.0546,-162.07,64.5036,h
3.2238,0.3044,-60.3208,24.561,h
3.0887,0.1515,-198.7053,86.6275,h
3.4487,0.0335,-242.5189,73.703,h
2.8822,0.1836,24.4749,46.9569,h
3.3568,0.1814,116.248,73.2598,h
3.8243,0.0461,100.4328,41.5666,h
3.0045,0.146,77.0281,28.226,h
3.8584,0.0695,-184.079,55.245,h
2.9023,0.2009,33.515,88.8151,h
2.4354,0.3468,15.4573,7.9106,h
3.1078,0.1186,50.6508,10.8136,h
2.5354,0.3918,-21.1248,13.5955,h
5.1467,0.0078,-153.6521,84.4006,h
2.7945,0.2705,-264.278,53.803,h
2.1903,0.2806,-5.2548,41.0769,h
3.6815,0.1178,-67.9887,37.0921,h
2.6991,0.2264,142.5782,18.3953,h
2.4778,0.3577,-18.6656,88.5843,h
1.9468,0.3685,9.2431,51.5765,h
4.165,0.0385,79.5973,65.6493,h
3.2602,0.1582,131.638,15.6468,h
2.7426,0.2753,-45.726,7.8289,h
2.7384,0.1781,29.3521,37.256,h
2.632,0.2019,16.2906,62.3642,h
2.4588,0.2957,23.0647,84.3428,h
2.6949,0.287,33.2586,10.5074,h
2.873,0.1896,36.7075,78.1012,h
2.9456,0.169,59.0673,2.6888,h
3.4945,0.1113,97.4511,58.863,h
2.5545,0.3194,-20.1186,78.5791,h
2.6937,0.2196,-22.8231,29.5189,h
3.1011,0.1383,81.9646,4.296,h
2.43,0.3439,-24.3158,30.8984,h
3.2674,0.151,36.8558,7.3746,h
2.5328,0.2654,17.4546,12.4823,h
2.6857,0.341,15.1398,38.7916,h
2.6937,0.3087,18.8071,3.61,h
3.4961,0.1157,-135.083,31.7505,h
2.7563,0.099,-86.4682,55.435,h
2.6493,0.3778,25.9147,5.3533,h
2.866,0.1028,32.1426,77.711,h
2.9222,0.1394,44.1789,10.3211,h
3.4451,0.0712,78.2005,10.381,h
3.5036,0.086,84.4564,11.6527,h
2.0996,0.406,7.2711,8.4374,h
4.1545,0.0244,130.3872,73.4484,h
3.3006,0.1608,-59.4234,0.7016,h
3.0881,0.1253,56.3142,10.2461,h
2.6714,0.3553,17.9352,3.0382,h
3.8503,0.0565,2.4132,19.2345,h
3.2662,0.0967,67.8079,56.829,h
3.3754,0.0651,-128.267,77.7234,h
2.5977,0.3245,16.9542,66.697,h
2.6456,0.241,16.6178,38.354,h
2.1931,0.2724,-12.2981,36.9671,h
2.3157,0.3164,-5.0364,83.1264,h
3.2792,0.1157,-84.9207,7.1503,h
2.9403,0.1888,-27.6509,39.7288,h
2.8657,0.1614,28.9582,21.1081,h
2.5296,0.3386,-9.6089,40.3177,h
2.3627,0.4794,0,27.123,h
2.48,0.4231,11.8097,53.3703,h
2.4713,0.2145,-12.2815,82.0562,h
2.6236,0.2443,15.9443,80.5241,h
3.1416,0.1072,-56.9189,60.1451,h
2.678,0.321,15.7982,22.8694,h
2.5687,0.2656,-18.2415,22.4767,h
3.735,0.0855,-84.1378,41.5116,h
4.0014,0.0618,94.3438,85.3628,h
2.6707,0.2188,19.1566,15.2077,h
3.0918,0.1017,-25.3779,37.9786,h
2.8362,0.1409,-30.7479,31.398,h
2.2504,0.3062,17.8761,40.2139,h
3.2609,0.0877,-37.6199,48.8909,h
2.6577,0.3087,-16.5121,85.5133,h
2.5978,0.3268,8.6357,22.2515,h
2.7218,0.3975,14.4517,74.136,h
2.1847,0.2843,-15.2115,62.941,h
2.5152,0.3344,16.1281,63.5259,h
2.6636,0.2203,-117.0066,52.7773,h
2.6439,0.2849,-34.2258,37.684,h
2.5653,0.2987,23.0511,3.6592,h
2.7372,0.2408,-67.9011,1.374,h
3.3119,0.169,-78.7363,10.435,h
2.9586,0.1436,-39.2609,71.9639,h
2.4141,0.4759,-7.011,78.478,h
2.6924,0.2447,-8.9713,61.1034,h
3.1207,0.0723,116.755,47.5204,h
2.6853,0.257,20.4636,34.0116,h
2.8296,0.2909,-15.9421,13.1186,h
2.9907,0.1957,-37.4695,1.0636,h
2.4218,0.428,14.0333,80.4352,h
2.5484,0.3182,11.7192,1.6196,h
3.5091,0.0878,-151.365,0.0993,h
3.172,0.1251,62.9071,69.6356,h
3.3111,0.0672,-76.7387,25.4271,h
3.4263,0.0804,53.1053,69.256,h
2.8663,0.1939,39.6096,32.414,h
2.9814,0.1638,-107.2798,21.4383,h
2.9836,0.1854,26.0502,50.0701,h
2.3096,0.3407,-5.9612,31.882,h
2.0497,0.3841,-3.5224,6.0744,h
3.4782,0.0464,67.3974,33.9366,h
3.6832,0.1279,85.7235,81.6471,h
2.7122,0.2671,4.7369,11.9463,h
3.1847,0.0605,89.635,39.6411,h
3.0241,0.1433,38.2462,56.6254,h
2.6021,0.1812,116.05,49.759,h
2.7513,0.1335,-79.4405,67.3458,h
2.3512,0.2962,-17.5176,30.529,h
2.9919,0.1584,52.3536,66.0965,h
3.4102,0.0363,112.9238,32.4884,h
2.451,0.3097,26.1578,4.331,h
3.2298,0.177,24.3254,48.6757,h
3.1421,0.1273,103.076,47.14,h
2.4955,0.2284,-28.7926,45.0688,h
2.1717,0.4411,-5.2196,6.478,h
2.4815,0.5458,6.4153,44.8164,h
3.2978,0.1845,58.0528,37.5814,h
2.4788,0.3127,22.8203,5.6476,h
2.5804,0.3218,-11.0518,65.5775,h
3.3732,0.0817,98.6147,59.614,h
3.03,0.1321,53.0272,26.525,h
3.1932,0.1206,-113.3768,36.2947,h
2.5834,0.3224,20.2091,20.9052,h
2.5551,0.2382,-7.1855,61.454,h
3.2817,0.1172,-98.6597,28.3911,h
2.1608,0.4406,2.787,37.4304,h
3.2062,0.1428,80.2234,22.298,h
2.7992,0.1779,46.7013,72.0462,h
3.0123,0.1822,60.2784,12.1284,h
2.8362,0.1347,-24.373,75.4059,h
2.4161,0.525,18.7862,20.9026,h
2.9047,0.2049,-88.8014,68.428,h
2.7447,0.2878,19.4719,44.5518,h
3.1287,0.0822,56.8652,85.3089,h
2.6239,0.2995,22.3997,89.9076,h
3.1326,0.1547,-43.2946,89.9042,h
4.1567,0.0191,-124.8521,68.8813,h
4.1035,0.0447,-115.04,83.486,h
2.4789,0.3326,15.0813,36.284,h
3.2427,0.1559,47.1038,4.8025,h
2.5262,0.372,-22.6644,54.6087,h
2.8556,0.1143,-100.6832,9.8037,h
2.1351,0.4139,13.1664,75.894,h
3.3544,0.1239,75.093,18.2276,h
2.8112,0.1598,18.5099,85.5947,h
2.7983,0.2379,-28.6659,72.777,h
3.1464,0.1117,-42.6359,18.6079,h
2.8689,0.1792,68.295,87.2812,h
2.3259,0.2251,-10.7553,57.633,h
2.7016,0.1743,-16.5444,73.9862,h
2.2753,0.618,-10.3376,83.6171,h
2.9652,0.3039,-24.5285,22.574,h
2.7222,0.2,48.2941,20.2614,h
2.2451,0.2133,3.4096,84.7038,h
2.4734,0.2542,-38.9283,17.7747,h
2.8089,0.1508,-45.4587,26.7966,h
2.2253,0.3059,-28.4937,11.851,h
2.8619,0.1604,46.1829,50.6926,h
3.6931,0.1108,-110.327,10.196,h
2.5063,0.3276,4.478,71.0579,h
3.9794,0.0189,125.687,78.348,h
2.5885,0.4682,14.9191,30.7288,h
2.9746,0.1163,29.2396,51.8434,h
2.7555,0.1168,-30.9838,69.0297,h
2.6788,0.2492,-26.4838,53.7318,h
2.8624,0.175,19.6185,88.6604,h
2.7549,0.2219,0.5224,83.3564,h
2.0737,0.4008,11.8251,71.246,h
3.0768,0.1462,141.154,33.317,h
4.3688,0.031,116.5,26.043,h
2.679,0.2126,46.0977,47.095,h
3.3602,0.0702,-56.268,39.4314,h
3.3246,0.0912,70.7675,9.051,h
3.3851,0.0698,-94.5333,58.62,h
3.5434,0.1269,-145.706,57.703,h
2.8457,0.1676,-57.1252,16.052,h
2.3598,0.3341,10.5409,71.3695,h
3.2058,0.1279,51.7111,10.055,h
3.3686,0.0708,-53.7404,45.4669,h
4.2746,0.0352,87.2078,67.0964,h
2.6056,0.2968,16.489,45.0719,h
2.9399,0.2084,-18.1743,88.9233,h
3.1741,0.1271,-148.436,42.7007,h
2.934,0.1426,-85.8585,25.743,h
3.6017,0.0757,-39.1393,59.555,h
3.4422,0.1476,47.4467,89.2721,h
2.6767,0.3168,-11.3303,46.5083,h
2.7037,0.1909,-47.46,85.5277,h
4.6453,0.0242,141.2312,36.7271,h
3.1935,0.309,-81.2847,19.2743,h
2.6561,0.2213,-20.3396,53.4668,h
2.8111,0.1593,78.1008,62.6572,h
2.632,0.2462,-57.9631,79.6662,h
2.5691,0.2157,6.7161,5.1352,h
2.5508,0.2068,22.9174,5.0893,h
2.3225,0.3281,-23.5807,15.5513,h
2.5058,0.4321,8.6595,9.768,h
3.1793,0.136,79.2067,26.4577,h
3.3615,0.0972,29.5777,58.805,h
2.6915,0.2594,-14.7058,40.4651,h
2.5507,0.407,-66.5204,33.9807,h
3.7336,0.1218,-149.4735,42.8892,h
2.7263,0.3418,2.5478,13.7997,h
2.9232,0.1689,25.123,24.614,h
2.2266,0.5193,-8.407,73.701,h
2.2893,0.3957,-11.1689,46.9609,h
2.6196,0.3613,15.1892,6.794,h
2.6456,0.1632,18.8213,74.2446,h
2.1089,0.4475,14.4944,15.2163,h
3.3821,0.1325,-137.365,78.7196,h
3.0232,0.1431,196.6923,80.4459,h
2.658,0.2714,14.5431,82.9906,h
4.2846,0.068,110.1543,61.4309,h
2.5447,0.1766,20.7825,84.9179,h
3.0227,0.0664,182.4354,58.3028,h
2.3627,0.2668,-11.1471,52.2331,h
2.6928,0.2181,-14.5049,79.7671,h
2.6219,0.2681,36.9517,69.4851,h
2.4346,0.4393,14.0397,7.024,h
2.5384,0.398,2.1894,75.699,h
2.6974,0.2556,22.3268,31.4607,h
3.092,0.1177,38.014,24.194,h
2.7905,0.2064,-33.3422,26.3203,h
2.8528,0.2014,21.0581,41.0899,h
2.9308,0.1603,129.0292,83.88,h
2.8645,0.1769,11.9985,74.056,h
3.6164,0.0778,-279.352,14.1535,h
3.5471,0.0713,93.1102,26.9872,h
2.8053,0.2589,24.6049,85.8773,h
2.78,0.2605,-38.1651,36.465,h
3.3737,0.1378,-151.1484,46.2451,h
3.2041,0.1287,87.5247,16.565,h
2.2402,0.487,2.5094,16.1763,h
3.1244,0.1583,-1.9937,24.7819,h
3.6424,0.0587,-74.3642,52.6052,h
2.4426,0.338,-13.3253,88.1033,h
2.4346,0.3438,9.6247,39.6377,h
2.7664,0.2098,21.569,81.6438,h
2.5104,0.3311,-18.5124,83.5139,h
2.4391,0.372,13.9885,66.7342,h
3.0867,0.0867,42.8226,38.6209,h
2.3891,0.3258,1.8022,50.3919,h
3.1364,0.137,-58.9113,30.396,h
2.565,0.3289,13.0531,72.0986,h
2.8513,0.2049,22.7053,36.37,h
2.3676,0.3044,-12.488,87.7584,h
3.0838,0.1617,31.0505,2.4255,h
2.7162,0.1486,58.3653,42.4042,h
2.3683,0.5032,-4.6312,9.562,h
3.4335,0.0625,-76.1678,88.1017,h
2.5862,0.3055,-8.75,38.5063,h
2.736,0.214,-9.0074,34.259,h
3.0029,0.166,25.3654,63.2298,h
3.1041,0.1412,47.271,27.74,h
2.4571,0.5951,18.1737,45.3267,h
3.2936,0.1137,59.1806,46.4011,h
2.6902,0.2439,20.3067,44.3989,h
3.05,0.0692,120.1425,36.7364,h
3.2591,0.0961,-99.2858,25.569,h
3.6997,0.0512,-39.8901,59.2516,h
3.5819,0.067,-79.4235,0.6296,h
3.4599,0.1066,-165.117,54.778,h
3.7221,0.0339,-108.2891,75.7118,h
2.9511,0.1942,-54.3404,15.537,h
2.5905,0.3668,19.6686,42.7974,h
2.1491,0.4102,2.7114,11.6642,h
3.203,0.0874,-28.9663,56.821,h
2.4298,0.3699,3.923,15.8601,h
2.1385,0.39,4.531,60.8686,h
2.7939,0.2028,80.7862,54.3338,h
3.3985,0.0647,-77.4508,21.0201,h
3.243,0.1225,61.5336,8.5651,h
4.324,0.0267,114.169,49.472,h
2.1089,0.4008,9.2718,50.2015,h
2.6885,0.1731,31.0212,18.8023,h
2.8519,0.2215,39.299,21.389,h
3.2267,0.0927,-148.3497,47.2783,h
4.9518,0.008,-95.8101,32.083,h
2.2536,0.3938,20.4453,47.7815,h
3.1259,0.1442,81.1016,15.2362,h
2.5932,0.1799,49.2624,66.8335,h
2.6613,0.2236,-5.6803,43.126,h
2.976,0.2336,-101.9453,9.2489,h
2.5857,0.2451,65.9551,87.3017,h
2.3865,0.2512,-12.1814,66.4296,h
2.8407,0.3442,17.0061,46.603,h
2.5547,0.33,3.3669,11.8816,h
3.2347,0.0741,-83.8979,61.762,h
2.7226,0.1563,-31.6676,40.14,h
2.391,0.4178,-20.687,77.9739,h
2.3573,0.2705,-18.2535,74.435,h
3.6437,0.0508,149.797,85.6807,h
2.6592,0.1857,11.3109,70.9603,h
2.7701,0.2844,22.8872,26.81,h
4.2712,0.0392,-121.946,79.626,h
3.9212,0.0662,67.7589,16.6332,h
2.2593,0.3131,-1.4499,70.7052,h
2.9077,0.2022,-28.2571,85.6838,h
2.7243,0.2142,-23.8603,67.8016,h
3.2597,0.0619,115.737,4.2599,h
2.6149,0.2852,-11.646,67.8393,h
3.3307,0.1221,85.2288,20.2721,h
2.7745,0.1958,27.4033,15.5932,h
2.3473,0.2539,17.5697,68.33,h
3.7935,0.0399,49.383,45.182,h
2.9382,0.3666,-48.991,6.4514,h
2.2443,0.6296,4.6436,79.4702,h
3.3781,0.0812,20.1374,61.503,h
2.7789,0.3003,22.5489,36.584,h
2.6981,0.4679,30.7046,8.6839,h
2.6922,0.3125,16.6831,3.0282,h
2.7001,0.1905,24.9982,79.4579,h
3.0974,0.1123,56.248,50.1297,h
2.933,0.1779,-100.593,39.109,h
2.09,0.3589,3.1957,55.5221,h
2.8982,0.1321,36.6526,15.7762,h
2.8447,0.2944,39.128,0.2295,h
2.8624,0.2258,61.9511,21.453,h
2.6021,0.2938,-25.5278,22.2624,h
3.4873,0.0926,63.0869,3.6095,h
2.6662,0.185,5.4327,76.8949,h
2.9959,0.1106,113.486,87.3467,h
2.2174,0.5297,5.7161,81.6645,h
3.6384,0.0565,-62.3979,31.7599,h
3.6415,0.1051,58.3392,10.0766,h
2.7528,0.2677,25.0411,34.4381,h
2.4969,0.2436,12.9016,0.6298,h
2.5804,0.2241,12.876,30.4676,h
2.5243,0.1812,-21.0326,56.4826,h
3.1396,0.0602,-64.7042,86.529,h
3.0955,0.157,72.0308,25.0553,h
4.0889,0.0246,127.59,14.1751,h
2.9901,0.2041,-63.014,82.2071,h
2.3344,0.3327,11.2659,55.449,h
2.5877,0.4561,27.562,48.485,h
2.7384,0.2073,8.5829,29.936,h
2.67,0.182,14.0443,41.9342,h
3.7006,0.086,-127.826,68.0493,h
2.8509,0.2213,0.2719,66.6513,h
2.993,0.1367,78.6567,86.7687,h
2.5774,0.2742,25.1428,42.457,h
2.3604,0.4675,9.0924,60.9684,h
3.049,0.2506,-39.5752,1.2688,h
2.8975,0.1527,217.624,18.6414,h
2.7254,0.2355,-0.9242,72.641,h
2.4232,0.4472,14.8384,38.8998,h
2.3086,0.2383,-19.5781,68.858,h
3.3937,0.0766,89.5195,53.7624,h
2.6824,0.2328,1.2934,70.5669,h
3.189,0.213,-116.6638,46.163,h
2.3901,0.2301,6.6668,38.5799,h
2.5218,0.3263,-13.3088,33.8447,h
2.7319,0.2142,0.9711,67.6115,h
2.5806,0.3144,4.4021,62.0819,h
2.4997,0.3339,10.4594,55.8099,h
2.556,0.5229,-5.858,25.5951,h
2.5101,0.2254,32.4109,5.5886,h
2.6234,0.2079,33.7591,61.0617,h
2.2576,0.259,-9.9437,21.7229,h
3.1771,0.0759,51.9049,42.6852,h
2.7936,0.1754,34.1108,64.1998,h
2.3797,0.2987,16.7,10.5731,h
2.6048,0.277,21.5714,25.3941,h
2.67,0.1632,-30.5613,50.9886,h
3.1365,0.1471,48.6994,24.037,h
2.6993,0.1932,-47.2547,35.4976,h
2.6415,0.1952,-30.394,57.928,h
3.6581,0.0906,-80.3948,49.218,h
2.5815,0.3709,12.4287,51.167,h
3.2436,0.1019,82.4496,13.7914,h
3.0499,0.102,28.7384,9.5306,h
3.6193,0.1253,-93.6194,81.6774,h
3.5315,0.1369,-114.9474,9.2964,h
2.357,0.5868,9.3931,14.56,h
2.6023,0.1589,-12.4242,26.9054,h
3.0523,0.1473,76.5977,71.4888,h
3.0894,0.1376,41.6965,10.178,h
2.8258,0.1576,66.5357,3.2744,h
2.564,0.2678,-20.8167,46.9598,h
2.1255,0.3633,-5.843,89.538,h
2.954,0.1265,33.7216,38.0285,h
2.5885,0.1836,-29.7511,73.0876,h
2.732,0.1974,25.9269,83.5742,h
2.7024,0.2629,40.5346,85.3938,h
2.6924,0.2389,12.3367,89.2172,h
3.5508,0.0544,101.972,41.784,h
3.2706,0.1088,33.7393,24.4692,h
2.5105,0.3627,11.0785,46.22,h
2.5233,0.2194,-22.5319,57.9723,h
2.3537,0.4276,0.5293,60.2751,h
4.0649,0.0632,24.705,30.47,h
2.7955,0.1193,129.214,75.4894,h
2.9593,0.1975,-45.3901,53.6123,h
2.76,0.2411,46.7955,76.8882,h
3.1721,0.1214,194.6039,49.181,h
2.6393,0.2855,23.6519,26.477,h
2.3993,0.3351,19.2297,81.5248,h
2.5193,0.1903,-28.3027,8.2104,h
3.4323,0.2005,-8.306,18.4848,h
2.5244,0.2616,-12.8854,37.6139,h
3.1875,0.0843,61.8305,30.6901,h
2.3494,0.2192,-8.9053,32.1315,h
2.5198,0.3761,16.1492,27.5493,h
2.4455,0.4883,17.4565,61.3508,h
2.3766,0.355,0.1543,48.504,h
2.4575,0.3096,-20.2057,13.072,h
2.5548,0.2915,35.8008,74.324,h
2.6207,0.3317,38.46,49.125,h
2.6552,0.3774,-8.0702,7.6756,h
2.248,0.3192,16.6868,53.3763,h
2.2401,0.3955,3.1633,23.0812,h
2.4901,0.289,26.738,60.2985,h
3.5261,0.0603,98.8722,24.4469,h
2.6027,0.2708,-17.5876,68.6518,h
3.3838,0.187,-89.662,11.843,h
2.528,0.3579,6.333,30.8802,h
2.4502,0.3564,13.5207,42.3649,h
2.5966,0.2848,162.212,8.699,h
2.7654,0.2168,76.965,81.213,h
2.4624,0.281,14.928,20.3804,h
2.8595,0.2356,-4.5808,81.5486,h
3.6056,0.0534,-218.1265,2.0516,h
4.2303,0.0443,102.712,68.7039,h
2.3253,0.4563,6.2643,62.4361,h
3.3427,0.0736,68.1273,57.5178,h
3.2743,0.0853,48.6703,29.038,h
2.4612,0.2591,24.9024,46.1951,h
2.6799,0.4127,18.0124,20.69,h
2.4706,0.2961,-18.3492,73.9672,h
2.9472,0.1666,51.0529,55.164,h
2.6739,0.2617,18.1864,2.9235,h
2.8398,0.157,64.5593,57.4882,h
2.5551,0.2354,-14.3936,50.1338,h
2.6004,0.3802,14.7551,38.241,h
3.3903,0.1345,-109.8362,4.1744,h
2.3473,0.3843,23.5121,51.1425,h
3.1433,0.1219,39.966,15.9883,h
3.3412,0.1543,-69.814,21.5078,h
2.5378,0.2072,26.4956,56.827,h
3.0265,0.4078,-55.1406,48.107,h
2.5441,0.2557,14.1919,19.4197,h
3.0226,0.1647,37.5619,7.107,h
2.7437,0.1775,-52.9464,54.1745,h
2.9086,0.1487,11.2075,70.5777,h
3.5216,0.0445,124.4038,7.5425,h
2.4057,0.4342,-13.7398,58.5795,h
2.6686,0.2399,21.7936,62.7504,h
3.7401,0.0981,-54.9037,57.393,h
2.6972,0.2326,20.2914,21.9175,h
2.4103,0.3226,1.0832,49.5886,h
2.49,0.2605,25.3086,72.747,h
2.918,0.2651,18.1114,7.575,h
2.7332,0.3022,-21.1564,40.707,h
2.3786,0.3717,3.6371,89.1466,h
3.462,0.0714,-34.4019,20.8127,h
2.6985,0.3644,19.4146,68.6197,h
2.5664,0.4763,12.7524,33.2622,h
2.7613,0.2439,17.7042,31.7555,h
2.6848,0.2566,16.1617,15.8867,h
3.4172,0.1042,-83.5099,65.3512,h
2.8876,0.2508,28.7274,50.4959,h
3.0145,0.1678,44.5534,4.738,h
2.5871,0.4204,11.8347,15.874,h
2.6053,0.2618,22.6794,38.906,h
2.6498,0.1848,-18.4566,76.933,h
2.6609,0.245,15.0559,25.3811,h
3.1102,0.1765,-178.5816,30.2934,h
2.6871,0.3155,-13.0207,51.93,h
3.1707,0.0905,238.321,65.2246,h
3.3578,0.0902,70.3051,28.7043,h
3.5786,0.0664,-101.412,47.572,h
2.905,0.1713,-65.9507,28.7573,h
2.1931,0.266,-12.0474,12.69,h
2.6493,0.2007,66.7052,78.429,h
3.0374,0.1271,94.5201,49.9828,h
2.6385,0.2402,23.1623,12.2897,h
3.2049,0.1619,78.8397,33.9023,h
3.0165,0.1621,-44.6009,4.2399,h
2.8562,0.1417,-40.1622,18.4513,h
2.9861,0.1358,-186.337,10.652,h
3.7703,0.106,-134.517,60.0705,h
3.016,0.1663,52.4865,27.2726,h
3.7277,0.0912,-92.9479,15.686,h
3.2363,0.0746,36.3425,43.3579,h
2.265,0.3649,-14.4696,30.5372,h
2.8241,0.1625,-17.4843,41.7415,h
2.5392,0.3101,-15.5498,74.6084,h
3.347,0.0794,74.3019,17.3795,h
3.6338,0.1148,-76.602,84.7875,h
2.5832,0.2859,-13.4462,61.8302,h
3.1321,0.1863,-23.9245,20.3594,h
2.5752,0.2786,18.4639,77.7712,h
2.8112,0.2077,33.2423,24.65,h
3.1099,0.1549,-147.424,61.742,h
2.596,0.2548,13.417,7.2463,h
3.6275,0.0578,-92.3592,73.1525,h
4.1517,0.0629,-184.1403,40.1606,h
2.6893,0.1973,22.3837,8.9147,h
2.4188,0.1617,24.3975,22.0167,h
2.55,0.2126,25.1904,38.4644,h
4.5848,0.0199,-142.109,88.1881,h
2.6628,0.2293,25.0851,63.2829,h
2.5083,0.1843,-6.0142,77.2515,h
2.6564,0.1899,37.9078,12.1959,h
2.3936,0.4747,13.8558,44.8909,h
3.6631,0.1067,-128.0299,53.7335,h
2.9195,0.334,136.4803,4.1909,h
3.882,0.0438,-160.178,38.8804,h
3.7066,0.0484,-135.138,46.165,h
2.4195,0.2416,18.4281,84.2325,h
2.4683,0.4201,14.2452,16.992,h
3.1357,0.1086,40.4884,13.0161,h
2.7364,0.2321,25.4618,44.74,h
2.9669,0.1269,72.7447,41.6738,h
3.5467,0.0697,-132.2893,63.6941,h
2.7235,0.2108,-25.0371,85.1877,h
2.4175,0.4723,6.0371,30.803,h
2.7348,0.2624,29.0395,7.138,h
2.4739,0.4399,14.1795,19.4003,h
3.4715,0.0815,90.6984,85.0659,h
2.9484,0.1909,-41.2418,0.1121,h
2.5224,0.2898,7.0023,26.143,h
2.9995,0.1352,128.6398,84.1882,h
2.317,0.5258,-13.8696,79.5006,h
3.2656,0.0563,180.7741,89.5442,h
2.8038,0.1511,-31.0734,40.8581,h
2.8058,0.1509,10.3276,50.569,h
3.3801,0.1047,74.8631,32.694,h
3.1396,0.077,15.4703,34.7235,h
3.0189,0.2772,-40.9929,37.4091,h
2.6274,0.4092,-32.5472,7.166,h
3.8789,0.039,59.7584,85.1154,h
2.6244,0.2877,15.8025,52.9994,h
2.8722,0.1353,-125.704,28.8148,h
2.4725,0.3544,-72.4374,72.1787,h
4.3904,0.0325,78.0804,35.1456,h
2.6808,0.1387,40.2813,19.177,h
3.1075,0.1144,-89.5004,4.37,h
2.5328,0.4222,13.864,29.2368,h
2.9961,0.1391,-27.2436,77.5046,h
2.7882,0.2549,27.8504,15.616,h
2.5347,0.4534,15.4253,35.9056,h
2.4057,0.2692,6.4283,17.654,h
2.6684,0.2886,24.8328,74.1629,h
2.7294,0.2274,37.7053,49.1591,h
3.2072,0.0524,86.6277,88.1303,h
2.8644,0.1955,-40.9813,24.0983,h
3.1193,0.2276,-85.3099,21.341,h
4.1921,0.0429,65.9726,58.771,h
2.4775,0.475,9.1406,48.3131,h
2.5211,0.3027,25.6125,0.999,h
3.45,0.1292,42.5379,12.7497,h
2.9038,0.1405,18.1322,41.6313,h
2.785,0.2043,13.5304,64.9417,h
2.5309,0.2153,15.9975,7.7203,h
2.4624,0.319,-7.0918,18.6683,h
2.5252,0.2421,-9.174,66.2011,h
2.9775,0.1538,-62.6945,24.9483,h
2.6031,0.3204,17.1571,43.948,h
2.7142,0.3201,0.4268,61.3248,h
2.4314,0.3109,7.1326,13.0877,h
2.5058,0.2449,-21.4287,38.887,h
2.5017,0.2504,-7.9433,78.702,h
2.7938,0.1182,20.0551,46.857,h
2.2753,0.4164,-2.4594,52.378,h
3.3726,0.1136,31.7457,3.4113,h
3.102,0.1087,32.7187,36.3549,h
2.7892,0.2169,18.567,4.132,h
3.558,0.1003,-175.252,46.754,h
2.6335,0.2337,20.8,9.7129,h
3.4733,0.1468,-109.197,36.7845,h
3.1845,0.1285,-122.331,48.329,h
2.6894,0.2921,11.4296,34.9012,h
2.2601,0.3379,-11.1618,33.714,h
2.537,0.3183,18.0814,37.1575,h
2.4502,0.3564,13.5207,42.3649,h
2.5434,0.2904,7.5822,56.4785,h
2.6721,0.2011,-10.6364,51.516,h
3.7929,0.0637,-181.21,87.365,h
2.5419,0.3365,17.707,49.7571,h
3.6857,0.0389,-60.2539,72.0421,h
2.7775,0.2627,18.1141,27.3278,h
2.4778,0.371,10.821,68.2545,h
4.5565,0.013,95.2531,28.5987,h
4.4759,0.0286,-129.488,84.4992,h
2.5099,0.3478,17.6218,32.666,h
2.9503,0.2133,108.1108,50.6208,h
2.2041,0.3344,19.0468,44.108,h
2.8598,0.1469,-49.9233,83.4293,h
2.4425,0.2076,13.8811,18.953,h
2.4157,0.3995,10.3197,64.2228,h
2.905,0.2483,50.7317,11.179,h
3.2057,0.1496,-161.2892,73.0226,h
2.9029,0.0946,-12.0953,7.3989,h
3.3735,0.193,-75.6044,63.6153,h
2.3187,0.4614,5.7369,81.6178,h
3.5515,0.0611,80.6104,22.1891,h
2.854,0.4136,-117.486,28.01,h
