@relation 'magic-weka.filters.unsupervised.attribute.Remove-V-R1,8-9,11'

@attribute FLength numeric
@attribute FM3Trans numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
88.1144,11.4796,41.7347,h
135.001,48.2537,5.337,h
15.8646,-10.1066,7.6553,h
54.5668,-4.8722,53.672,h
117.0299,65.6414,57.1915,h
110.136,19.1856,47.3655,h
83.7799,15.1214,30.1801,h
57.044,-8.3251,19.5404,h
91.4673,22.652,51.7579,h
17.025,5.1478,52.042,h
104.4334,35.2989,23.3968,h
89.9106,-16.2772,39.4007,h
33.4322,3.7058,18.1238,h
137.2154,14.2088,9.9849,h
16.6052,9.1413,37.2097,h
26.5159,-21.1411,16.9598,h
19.024,14.2145,54.7202,h
42.5547,-5.8287,84.6029,h
21.1539,-7.3515,32.373,h
12.7785,8.8982,36.4138,h
37.8982,-21.4552,0.6035,h
19.3584,-9.1282,31.5361,h
61.5977,23.5757,69.4382,h
164.6668,-30.232,55.7371,h
27.7783,-6.73,8.363,h
67.7065,-10.6018,51.748,h
221.7522,125.1524,54.683,h
25.7828,-8.1274,2.0598,h
31.0399,16.0146,45.758,h
52.6492,2.6423,67.893,h
35.0625,9.7124,76.765,h
96.9419,-23.2123,7.0149,h
91.3536,-19.4339,31.8376,h
38.7351,7.8217,46.1055,h
20.46,1.9803,75.7453,h
30.3294,-7.8687,73.44,h
119.1882,25.8117,54.2806,h
88.4005,18.0227,41.124,h
92.1933,-15.7302,1.6033,h
32.6642,-13.7996,62.6273,h
103.048,-10.6791,2.759,h
58.9184,9.5461,52.8661,h
134.204,11.0616,21.196,h
18.7296,-9.4598,86.9335,h
79.0866,-8.4784,25.4623,h
94.5187,46.3688,52.624,h
35.5161,-7.8218,79.9914,h
42.3886,-5.3561,28.478,h
68.6857,-14.0405,22.884,h
170.356,29.4761,63.805,h
32.4792,-18.9439,67.662,h
36.1534,13.8344,56.8776,h
157.609,49.2551,67.313,h
19.5827,5.8857,16.8523,h
135.6823,-27.1948,57.7513,h
133.179,-35.3323,14.232,h
24.8622,-4.7764,11.0008,h
242.625,-33.2692,28.1069,h
144.4999,-59.4317,1.6443,h
53.6821,-22.7607,62.274,h
13.2143,-7.5881,16.1159,h
36.9119,8.5926,68.4468,h
126.029,-93.3485,1.508,h
38.1848,-12.4975,52.4433,h
96.1947,-11.0428,52.8841,h
19.9215,14.7762,40.256,h
23.8526,5.2628,67.4357,h
52.5524,-18.3155,8.7447,h
27.5492,5.2811,13.968,h
26.0407,12.814,59.637,h
30.3256,9.8041,32.7886,h
24.6614,-8.3547,28.373,h
90.7546,-15.6128,23.6185,h
61.2087,14.3684,54.435,h
27.7118,-1.1527,53.0785,h
33.2159,12.0418,54.1425,h
40.9413,8.769,56.4333,h
36.5516,-5.0635,2.534,h
75.1978,-43.5374,27.139,h
123.7507,-103.8981,44.4057,h
65.9948,-22.1998,40.1133,h
33.5271,5.0008,41.94,h
20.6036,10.3856,35.442,h
38.6174,-11.3009,88.2399,h
20.0845,0,34.225,h
29.3664,5.8608,52.9899,h
27.5751,-8.2695,46.481,h
168.068,-49.9455,66.182,h
18.424,4.2005,80.64,h
53.4351,-10.8982,11.022,h
178.294,91.5418,82.9649,h
179.2481,44.5806,6.8589,h
107.7974,7.3541,47.4624,h
125.701,-4.7045,7.3945,h
45.4661,4.732,28.5203,h
243.157,125.381,71.309,h
25.3194,12.3131,2.3,h
59.1067,22.0694,60.4798,h
108.611,-16.1697,17.233,h
13.1638,-6.9908,89.4946,h
88.1673,26.0254,20.1773,h
58.9828,18.614,16.8359,h
216.8868,-111.9917,28.7696,h
49.4643,17.623,43.721,h
92.3826,-35.3381,47.6989,h
29.5837,-14.5909,26.5125,h
101.534,9.3474,16.114,h
74.3411,-19.5721,80.979,h
144.6539,-36.7851,86.2399,h
18.5028,-16.8616,86.5553,h
14.2573,0.5516,60.5809,h
16.6775,-4.1854,61.153,h
82.1826,-14.8107,78.2117,h
47.9114,-9.789,38.0807,h
84.0748,-13.22,35.5998,h
263.914,-95.0139,10.312,h
59.073,5.1079,25.266,h
32.3464,6.7964,62.7817,h
88.094,16.7336,12.3715,h
186.4725,-31.4432,4.1832,h
38.3579,-16.9762,2.0105,h
13.068,9.6379,75.237,h
39.8457,9.7985,67.8886,h
27.2062,-3.5156,16.4803,h
27.4983,9.6638,88.2535,h
19.1446,4.1276,59.7883,h
63.4929,14.2134,48.9157,h
21.6653,-6.4909,74.508,h
79.6744,-25.335,26.2983,h
72.5798,-22.7043,8.304,h
195.949,124.621,23.2154,h
78.696,-13.3549,37.6947,h
17.4236,2.3674,18.9821,h
157.02,-60.0614,39.299,h
78.6741,-38.5338,1.7904,h
17.9171,-1.586,2.335,h
84.6919,-44.6724,51.8623,h
28.0795,10.2471,43.3123,h
36.0322,21.567,85.2358,h
23.0916,-6.5998,73.696,h
23.7482,17.6258,72.7475,h
205.425,-29.7478,60.058,h
81.7861,13.1476,63.938,h
286.427,104.738,87.6742,h
28.059,-8.6911,24.4896,h
29.7307,10.292,15.8361,h
128.2407,57.2381,72.3385,h
27.6517,-13.8643,88.2904,h
31.1124,10.9408,86.8689,h
17.3544,4.5218,42.2314,h
184.9553,-100.0102,4.4175,h
80.5156,-29.6661,63.18,h
25.6972,4.1148,70.6207,h
19.1141,10.5675,48.2306,h
161.5387,29.0148,83.2382,h
24.0693,0,26.629,h
28.5623,10.1167,45.0675,h
74.9343,25.9666,17.7354,h
11.5221,8.5016,48.1159,h
174.8898,-61.3379,85.3225,h
26.1512,-12.1557,55.0569,h
31.2108,-10.9041,55.583,h
191.5672,52.3232,33.2709,h
49.645,-11.1474,24.2903,h
29.3635,11.2659,60.6495,h
22.9549,5.5873,26.4472,h
24.8463,-12.7957,74.1206,h
147.9936,42.7271,15.4543,h
73.1475,13.5754,22.665,h
32.7694,8.6683,88.0043,h
143.8199,-29.4071,27.4639,h
29.7096,6.0009,53.6654,h
86.7454,-22.9529,10.7988,h
28.3794,-0.0001,56.4812,h
59.7398,-6.4195,6.22,h
27.9449,10.9436,49.5158,h
87.5886,31.0828,48.6116,h
29.1157,10.8939,19.0248,h
75.0807,37.0681,62.474,h
23.6044,-14.2747,64.214,h
18.7913,8.3794,62.735,h
70.805,8.3039,19.4683,h
70.269,33.5709,25.5204,h
79.4345,-10.3594,15.9883,h
65.7025,-8.0689,21.3627,h
22.5081,8.8154,51.399,h
19.775,17.4728,12.734,h
34.3446,-10.2506,3.666,h
125.278,37.5513,50.4921,h
97.8708,-19.4291,6.5329,h
117.9271,-5.7808,1.9805,h
121.699,-47.4613,77.782,h
25.3582,-11.6435,4.9861,h
29.3701,-14.7226,35.588,h
185.011,-48.9858,64.209,h
211.225,20.3821,49.983,h
162.1211,29.1666,77.0084,h
133.86,-25.713,1.759,h
74.4846,-7.8403,84.713,h
69.9754,19.522,24.9148,h
158.6957,47.8393,51.5,h
28.5312,-10.3718,77.6876,h
123.935,31.9732,20.4454,h
23.9911,8.8316,64.1256,h
56.3485,-6.1161,20.6182,h
155.084,38.4441,6.377,h
42.7165,-11.236,72.1,h
46.5761,-21.8772,6.0435,h
25.5753,2.6348,79.453,h
59.1493,-13.5766,42.762,h
26.9176,10.4254,50.8313,h
19.704,8.7064,58.1885,h
99.0831,-39.7947,11.9085,h
26.8339,5.2489,81.5258,h
98.3949,-29.8725,31.1316,h
25.7472,9.3699,77.5066,h
226.686,79.7236,78.754,h
35.0172,-2.6466,65.1135,h
119.2612,74.6771,25.7092,h
225.4103,-34.4469,17.7686,h
130.7409,15.6015,53.5046,h
32.2216,7.2978,4.405,h
24.4699,7.79,77.826,h
115.299,-8.4119,74.726,h
30.5319,-10.7351,80.9807,h
25.0027,10.9009,37.97,h
37.4076,-10.9338,53.8684,h
74.7353,13.6767,27.7082,h
38.7641,-13.0915,19.7802,h
38.8801,14.1114,71.6297,h
46.7632,-15.0506,74.3218,h
12.9516,-0.4408,27.5273,h
125.4721,25.1217,14.7839,h
170.812,-67.4634,13.6229,h
131.864,-60.0489,85.081,h
17.9166,2.7707,23.5436,h
134.8123,44.9298,19.9458,h
92.5886,15.7872,6.461,h
36.3558,16.2848,9.1263,h
46.9136,-1.5689,66.9732,h
30.9613,23.6745,30.1648,h
166.9502,-64.0975,22.6114,h
64.4803,-8.0937,36.7671,h
119.172,103.814,68.0049,h
160.138,-48.3525,70.412,h
252.659,111.997,58.974,h
195.2309,-40.6133,1.9242,h
