@relation 'magic-weka.filters.unsupervised.attribute.Remove-V-R2,5,7,9,11'

@attribute FWidth numeric
@attribute FConc1 numeric
@attribute FM3Long numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
15.3743,0.1534,28.367,73.1118,h
19.1217,0.2374,57.8134,10.901,h
10.7648,0.3149,-7.6735,88.6601,h
11.5458,0.4204,17.6078,87.3569,h
3.4378,0.5761,12.5024,37.1638,h
21.3128,0.217,-71.8955,10.2763,h
53.6752,0.146,-121.8984,9.0489,h
93.6825,0.1263,-93.225,9.9975,h
16.8877,0.2544,45.5684,74.2747,h
29.8215,0.1214,57.5237,45.1009,h
6.7467,0.3716,-7.7523,16.634,h
115.879,0.0925,-170.381,53.1597,h
18.1031,0.261,-34.279,62.053,h
4.9839,0.6051,-3.4587,28.157,h
6.0889,0.3438,15.6104,19.6156,h
14.0543,0.2089,-7.7667,16.8283,h
11.6292,0.3959,-9.1686,35.7921,h
9.5091,0.3287,14.9631,85.9225,h
11.1963,0.4142,6.1767,82.4753,h
108.4434,0.0428,-281.844,39.5605,h
28.2966,0.0835,34.4781,78.935,h
39.0258,0.0902,54.4875,75.0343,h
23.6968,0.1582,22.326,51.912,h
2.255,0.3923,27.3428,42.9999,h
38.5796,0.0956,106.6114,23.9055,h
54.9747,0.1373,-34.7578,7.297,h
8.5951,0.4305,15.6566,89.5797,h
97.3064,0.1299,-149.621,54.9324,h
7.1995,0.3201,-12.3954,80.0288,h
13.7878,0.1833,26.3504,43.9545,h
42.9456,0.0985,-91.7537,43.604,h
15.2478,0.2106,14.4317,11.2853,h
13.8819,0.1293,-75.0854,58.8365,h
92.2982,0.1163,90.584,55.337,h
15.579,0.3968,-21.103,43.694,h
15.7188,0.2519,22.945,50.6821,h
66.7777,0.1967,-89.7377,10.2401,h
22.0517,0.131,85.7029,47.675,h
103.8581,0.0534,-132.5013,79.0902,h
41.0291,0.1319,-43.8618,42.899,h
10.4983,0.2054,25.586,28.105,h
13.4887,0.2455,-18.0034,49.3332,h
12.0054,0.1502,29.8793,67.687,h
67.808,0.072,86.9351,77.9219,h
82.5347,0.0531,-188.032,73.6304,h
10.8178,0.5084,13.6478,83.4678,h
28.7209,0.1054,38.1747,71.088,h
28.9583,0.2093,-80.5427,14.638,h
93.4619,0.0816,-161.6185,59.3618,h
35.0592,0.0494,-23.6664,16.7216,h
36.4213,0.1688,-155.9003,27.9053,h
22.8542,0.1357,29.8127,81.1581,h
20.5627,0.3696,29.9827,33.7225,h
23.9296,0.2244,-79.3729,3.7728,h
6.6604,0.4938,3.3712,25.0313,h
18.9821,0.2654,-30.7591,33.0052,h
12.6244,0.2724,-12.5602,86.9934,h
15.6007,0.1437,-32.4918,28.521,h
13.6487,0.3988,-2.431,89.4651,h
7.9507,0.3124,0.0331,35.4654,h
10.0108,0.2988,10.0138,47.4564,h
17.1171,0.2091,20.3061,21.333,h
51.8306,0.0456,-32.9923,49.6844,h
11.9747,0.3272,24.6656,34.3547,h
36.4683,0.0996,9.1686,30.4817,h
50.697,0.1203,-108.9276,22.0795,h
33.1912,0.0927,-65.3177,5.597,h
21.3195,0.1041,-42.0343,21.5767,h
6.8141,0.3939,-17.217,18.1772,h
80.831,0.0494,57.9054,41.911,h
18.0006,0.2757,25.9397,76.8234,h
17.4182,0.3334,19.5135,47.8241,h
60.5507,0.0873,-121.843,75.376,h
7.4843,0.3832,6.0053,89.3958,h
7.2791,0.24,-12.4968,74.9493,h
20.9753,0.1812,-40.1578,88.7104,h
51.481,0.088,-42.8232,7.2928,h
28.0342,0.2491,42.7354,82.948,h
19.7697,0.1119,78.6337,29.9116,h
11.6285,0.3566,21.2192,38.9391,h
8.544,0.3653,-59.1395,30.455,h
76.4158,0.0523,63.6934,4.098,h
24.0502,0.2437,129.332,70.3453,h
21.8176,0.204,15.8901,72.8943,h
8.7197,0.3936,19.4631,82.2838,h
64.364,0.0815,-65.9178,4.031,h
11.7612,0.27,13.2079,53.7096,h
15.5808,0.2374,-21.5937,71.4978,h
11.3427,0.4183,-7.8405,56.408,h
4.9201,0.5206,-14.1942,23.5772,h
11.0698,0.2829,1.4408,84.8699,h
43.5467,0.1803,53.9875,17.1784,h
11.6843,0.2246,9.2603,64.5331,h
10.6005,0.4602,26.5481,39.4569,h
73.2328,0.0598,-14.4215,21.875,h
9.8828,0.1917,64.4206,9.1396,h
19.6304,0.1312,-30.7642,40.6993,h
17.9013,0.2126,-17.8956,70.726,h
11.8226,0.2454,-62.539,76.8503,h
86.577,0.0475,-150.1056,7.2948,h
13.4687,0.1385,-3.2196,75.8906,h
99.2397,0.0547,-98.9017,34.4383,h
12.6322,0.3304,15.338,54.346,h
23.1589,0.0977,182.673,9.2168,h
16.863,0.186,23.7255,27.3073,h
10.8151,0.1459,28.9494,17.1893,h
27.4219,0.1313,-42.2207,46.4513,h
13.2528,0.3041,-15.7549,78.6096,h
98.5659,0.038,-152.5099,24.82,h
29.7665,0.1143,12.8486,34.3275,h
9.3879,0.2245,31.9379,23.9877,h
16.5207,0.2049,13.0847,35.4848,h
69.9945,0.0708,99.3595,61.437,h
13.4355,0.2519,20.8175,31.449,h
15.8291,0.3476,-17.0987,6.6575,h
17.7728,0.268,23.8663,67.9393,h
41.9193,0.1491,90.2368,82.4818,h
4.5711,0.283,0.387,69.8405,h
9.3292,0.1941,-32.0804,66.732,h
9.5927,0.3529,-11.4562,48.273,h
29.7113,0.0923,40.9242,10.701,h
10.4535,0.1641,25.7969,13.748,h
11.4074,0.214,-33.2046,37.6215,h
18.8904,0.5162,24.0503,62.565,h
31.8464,0.0786,69.7586,5.2099,h
10.0478,0.5013,-7.4811,30.9608,h
9.3415,0.4075,13.8569,64.078,h
79.1487,0.1025,83.9258,22.472,h
8.7537,0.3753,20.6385,75.413,h
13.019,0.3111,12.9105,67.465,h
7.9491,0.3745,18.2915,41.133,h
23.8482,0.23,24.4097,28.8934,h
14.6236,0.2622,-12.0504,68.9151,h
42.0449,0.1294,35.14,72.5768,h
10.1453,0.2145,-20.4092,14.807,h
21.5036,0.1948,-40.6839,6.242,h
25.1713,0.2689,-91.4318,30.2859,h
27.5287,0.1677,22.6825,39.6021,h
17.0143,0.3139,16.1167,42.7901,h
69.5269,0.0487,-46.8124,2.786,h
0.6134,0.4341,15.3094,53.5629,h
18.5666,0.2486,-21.0011,5.7572,h
120.502,0.1236,-122.8551,47.9885,h
9.5479,0.3338,32.8776,48.152,h
12.1241,0.3161,-20.2701,8.2298,h
13.6622,0.3383,14.2182,79.2617,h
31.2195,0.2064,-47.5957,4.826,h
65.4158,0.145,-233.192,32.6333,h
22.1649,0.1675,-71.097,26.796,h
15.9522,0.1198,36.2652,65.517,h
87.684,0.0422,88.0748,6.6557,h
7.8451,0.2667,0.2753,76.2698,h
23.3788,0.1442,55.2224,29.161,h
33.0586,0.2006,153.2959,49.3124,h
6.8034,0.3823,-9.9776,84.4291,h
42.5181,0.0712,-31.9159,24.541,h
58.2973,0.0733,-85.086,48.6995,h
92.2648,0.0281,-179.4198,45.7527,h
43.1145,0.1972,58.2355,3.2109,h
15.7921,0.1972,-78.6656,61.2864,h
9.766,0.2746,37.0727,74.2123,h
14.2429,0.2632,4.8445,29.618,h
19.6117,0.0895,19.1422,87.673,h
25.9812,0.1232,54.3458,2.844,h
13.8329,0.1852,27.0943,47.2068,h
11.8901,0.3342,18.7334,18.4342,h
49.8927,0.1518,-161.167,32.9065,h
17.9703,0.1192,31.9425,27.575,h
90.0461,0.0309,-131.0066,10.0559,h
42.271,0.1587,62.9826,51.5904,h
11.8706,0.2153,27.5481,71.0019,h
8.2211,0.3255,20.5727,18.904,h
75.7862,0.1363,-47.5591,72.1272,h
41.9918,0.0684,-42.4626,4.3827,h
9.4219,0.165,25.2577,6.1805,h
9.5828,0.2077,36.1845,32.658,h
14.7716,0.26,-7.0682,27.7741,h
93.3314,0.0434,-281.9541,20.9724,h
7.2686,0.3368,12.9975,1.8583,h
56.3602,0.0244,-108.561,89.9798,h
14.5757,0.1948,8.1027,81.9143,h
5.9553,0.3177,23.593,3.1509,h
9.2816,0.3788,-18.5501,36.5934,h
7.9512,0.2848,16.7434,58.5472,h
17.9112,0.097,19.3015,71.0903,h
31.039,0.1254,59.7712,33.194,h
18.1879,0.1928,8.6172,85.8996,h
16.4455,0.1709,13.0574,74.421,h
112.3406,0.1138,-59.6096,86.7983,h
78.9997,0.0282,50.0022,86.2535,h
12.9377,0.2364,24.7895,42.671,h
8.7651,0.2332,30.6781,73.5368,h
15.5742,0.2373,-68.7978,59.6514,h
19.6306,0.2285,-38.3308,19.8215,h
18.5803,0.3002,-20.7586,87.5784,h
28.5313,0.2194,-88.8223,14.111,h
41.7831,0.0804,-57.1406,0.3034,h
10.2911,0.3352,17.4854,26.539,h
16.0069,0.2511,-9.6062,67.3978,h
19.871,0.1069,27.465,4.071,h
10.6572,0.5661,0.5963,20.7099,h
14.3107,0.2552,10.0191,73.2437,h
14.7872,0.3923,-24.1161,64.0754,h
18.832,0.1834,19.4437,80.6523,h
35.2101,0.094,47.1292,29.2498,h
34.0259,0.0687,51.3486,28.9443,h
8.2654,0.3078,28.8722,16.1564,h
44.1341,0.238,-170.845,2.321,h
92.0342,0.0568,-15.1269,25.907,h
9.9475,0.3776,-18.2595,12.7435,h
39.2394,0.1536,159.0491,20.6622,h
14.5526,0.234,-47.3413,11.1604,h
67.0361,0.167,87.021,39.8976,h
37.247,0.0519,134.93,55.7671,h
8.6417,0.1332,49.8534,74.5841,h
17.0818,0.2103,-13.1492,46.5757,h
65.3651,0.0362,111.898,61.4059,h
3.7537,0.4019,17.1743,41.0122,h
54.9948,0.053,-269.333,13.31,h
22.0362,0.1599,-12.9585,3.4894,h
10.5595,0.2872,-21.2655,82.9011,h
17.209,0.1607,115.518,45.6762,h
16.4977,0.2081,20.4304,33.4533,h
26.638,0.0799,43.4272,57.8684,h
22.0743,0.1116,-59.6576,57.6328,h
25.9017,0.2007,23.3311,30.9235,h
7.1762,0.3897,12.1685,14.967,h
12.9279,0.377,14.8981,41.8467,h
16.1381,0.1954,-5.9925,45.5845,h
12.4824,0.1904,34.439,89.4524,h
44.8132,0.1793,-153.1119,5.638,h
51.3682,0.0753,166.987,83.3529,h
14.5778,0.1941,-25.0603,72.0623,h
45.8938,0.1706,-98.18,31.457,h
37.4831,0.0776,81.5263,22.9942,h
32.8992,0.0609,-78.797,34.3119,h
8.851,0.2552,17.2341,67.751,h
16.3664,0.1935,58.967,60.7157,h
142.4835,0.0578,126.0923,56.4216,h
22.147,0.1699,-8.861,3.7058,h
9.5221,0.3232,14.803,75.5099,h
8.7924,0.3632,10.9873,80.4474,h
10.0499,0.5308,-7.7397,88.4759,h
83.8453,0.1704,-94.5465,29.0554,h
10.5001,0.4947,5.0574,24.766,h
26.0742,0.1169,-26.0915,5.6355,h
50.2884,0.2419,63.7397,61.0672,h
31.8743,0.1279,69.2636,52.3764,h
10.4032,0.3157,-0.8939,69.4669,h
20.712,0.2036,13.8,8.7061,h
58.5786,0.0561,-122.064,26.359,h
7.7798,0.3749,23.3803,58.6829,h
11.762,0.2691,-19.2335,46.79,h
16.4543,0.3132,-37.0773,14.441,h
8.5059,0.3565,-1.6292,67.8491,h
5.5498,0.4609,11.4301,2.2901,h
23.3396,0.1581,23.1699,24.9723,h
10.0933,0.3401,10.8894,49.3784,h
14.5705,0.2618,23.4969,66.7119,h
9.4153,0.2834,17.1486,64.752,h
28.514,0.1241,10.0492,52.5425,h
12.9936,0.3426,15.7783,23.5901,h
30.8861,0.1305,35.6813,30.0175,h
10.2682,0.3356,-15.9238,86.8812,h
10.5814,0.2925,31.3703,63.2577,h
20.1412,0.1803,43.9141,22.981,h
186.928,0.0072,-113.666,85.9426,h
8.4959,0.4516,15.4163,51.998,h
30.9807,0.1205,-64.9592,69.6301,h
17.0496,0.1168,-28.5004,30.3002,h
16.5973,0.137,55.6722,14.9142,h
24.636,0.1798,28.6299,56.3621,h
14.7726,0.1656,-23.3102,69.2729,h
10.7514,0.3737,-19.7615,16.1747,h
19.6111,0.192,-55.2686,8.1172,h
119.294,0.1403,-257.29,54.97,h
11.5126,0.3448,6.943,77.3535,h
18.3882,0.2063,-24.4927,19.7721,h
12.6104,0.1762,18.6289,43.5839,h
17.4695,0.2279,-32.4126,30.3805,h
9.2526,0.269,9.4213,45.8344,h
18.0487,0.1513,18.1481,15.2498,h
21.8757,0.1285,40.3669,54.3425,h
6.2095,0.5614,18.1316,23.1014,h
10.3238,0.3685,-9.1952,59.709,h
83.705,0.0748,-96.2903,46.0347,h
37.3507,0.1856,-103.4295,14.9031,h
27.9552,0.1675,-32.642,50.487,h
82.2943,0.0619,-152.016,63.2988,h
70.0465,0.0956,-128.048,46.2106,h
12.3187,0.1629,23.8963,50.8834,h
23.3978,0.2471,26.9049,15.5734,h
14.1216,0.2125,20.1293,81.8892,h
134.0939,0.0541,113.3479,75.2391,h
9.7314,0.2697,20.7233,14.677,h
41.8692,0.1791,-87.8181,26.902,h
41.9042,0.0793,-80.0821,34.5846,h
12.0888,0.2431,-32.5183,49.1065,h
11.0413,0.3404,18.8123,68.016,h
91.1161,0.0369,-39.22,87.1467,h
0.0034,0.4254,20.989,66.546,h
10.4593,0.3524,7.502,4.245,h
11.1595,0.2002,30.2313,18.0023,h
32.7179,0.0821,-46.723,15.94,h
46.5272,0.1905,-102.574,26.489,h
41.8425,0.1901,99.1765,77.7378,h
16.2543,0.1668,-24.4998,61.1523,h
10.027,0.2854,-13.3208,27.714,h
45.5584,0.0713,-69.4899,51.9268,h
59.5351,0.024,-115.8589,82.5414,h
14.8168,0.2925,17.3376,67.5832,h
80.096,0.1331,-198.7741,52.5227,h
8.1628,0.4484,7.3005,76.3942,h
6.6796,0.4813,15.8775,39.242,h
32.7464,0.1373,25.4779,20.799,h
20.4106,0.1457,18.2478,14.3249,h
14.5718,0.1573,51.5888,53.881,h
13.8695,0.2719,-13.1159,16.5691,h
57.6035,0.116,82.4288,11.8903,h
16.4702,0.1946,16.4812,75.043,h
8.9225,0.2895,23.8877,85.9966,h
13.4531,0.2011,74.881,38.723,h
6.6169,0.242,-75.3608,72.2326,h
13.7655,0.2317,-52.6697,10.4111,h
10.6729,0.1772,21.292,15.1485,h
32.5927,0.0871,30.9363,10.6589,h
13.1883,0.1319,27.1759,31.1266,h
19.7997,0.2624,-16.2688,51.949,h
52.9601,0.1635,-57.2132,18.1415,h
11.939,0.1654,16.1417,21.806,h
79.9487,0.1077,55.2664,51.7611,h
36.4966,0.1951,-42.0615,13.9788,h
13.1456,0.2704,-8.679,75.798,h
20.1901,0.3572,-61.3223,12.4831,h
35.3162,0.0873,-103.834,62.234,h
8.8898,0.1803,32.5696,36.4819,h
82.1003,0.1036,28.2554,69.9,h
6.918,0.3223,23.7032,48.8129,h
34.6312,0.1211,-39.862,18.5288,h
48.9813,0.1414,36.8138,78.7544,h
22.8369,0.161,38.795,76.742,h
23.9562,0.1512,-28.645,49.0018,h
27.044,0.1235,-77.1423,51.0827,h
11.3578,0.4159,17.8537,34.1441,h
45.6462,0.158,61.3182,53.1749,h
33.8045,0.0657,-94.2616,10.3301,h
8.0956,0.3,16.6326,39.849,h
29.5335,0.1,-40.6631,25.925,h
15.2121,0.2898,59.8933,79.4397,h
85.0757,0.1023,-90.1721,2.8948,h
9.9837,0.4324,4.3818,81.1249,h
9.5822,0.3712,6.8251,73.3707,h
13.4791,0.2175,-92.2321,83.3126,h
11.6641,0.2367,28.9547,58.16,h
21.8805,0.2336,46.2408,82.3931,h
14.2662,0.1337,80.4605,57.7601,h
32.7866,0.3243,150.58,37.9397,h
8.8797,0.1922,-23.7198,28.08,h
61.6476,0.1505,-57.5954,51.2639,h
22.6607,0.1756,-18.2486,79.061,h
20.4109,0.1754,-24.5303,23.934,h
94.394,0.0344,-146.053,59.417,h
17.2422,0.244,19.4721,67.1405,h
17.1893,0.2866,23.5657,11.3994,h
9.0402,0.4771,26.9068,17.5103,h
57.936,0.0791,84.5489,3.8061,h
63.157,0.1159,-92.7586,10.9991,h
20.706,0.2169,-28.2236,2.1147,h
21.8773,0.1643,42.4363,8.2413,h
11.2377,0.4373,8.0007,67.4932,h
28.2636,0.2198,48.4919,11.0121,h
34.0415,0.163,-44.8226,85.6365,h
9.9909,0.471,2.8442,40.539,h
8.1816,0.3695,14.5826,81.3242,h
29.7746,0.156,-25.7822,24.115,h
15.5101,0.2828,17.7671,15.158,h
64.4265,0.0349,64.3895,74.192,h
37.4544,0.0704,-13.7066,16.5336,h
80.0698,0.0631,94.7292,0.2862,h
10.2826,0.4034,-23.8679,66.7769,h
14.6255,0.246,-23.8743,30.585,h
20.3267,0.2535,96.4835,12.27,h
17.6299,0.2555,-91.6622,89.6498,h
10.9253,0.151,33.9589,49.635,h
35.2639,0.2743,199.2069,24.9144,h
10.4131,0.2645,25.0252,54.756,h
1.2858,0.3241,11.1344,43.7638,h
14.3849,0.2813,34.1142,4.5864,h
95.4667,0.0535,100.209,50.3906,h
15.6418,0.244,23.5601,8.1672,h
10.3327,0.185,14.5286,72.8416,h
70.6759,0.0839,-19.2773,31.1847,h
55.1341,0.0448,-18.014,44.8209,h
87.0021,0.0372,82.852,85.8396,h
8.9101,0.2379,10.2437,82.3116,h
25.8713,0.0878,-38.8742,79.7161,h
15.6266,0.2274,27.244,50.1467,h
9.1355,0.3221,15.0419,89.2587,h
11.2337,0.4059,5.9407,71.4072,h
14.4812,0.1557,23.3592,88.4272,h
98.9295,0.0245,-44.1172,70.078,h
84.156,0.0501,-104.5015,89.8206,h
22.4552,0.2068,65.9063,57.995,h
17.3386,0.4088,17.6107,46.2043,h
9.84,0.2908,-42.9702,26.7642,h
19.0707,0.1555,10.9499,56.591,h
10.8968,0.2884,-83.0124,24.8625,h
6.3785,0.4315,20.9552,21.4831,h
11.9121,0.3894,4.8126,7.736,h
49.7622,0.1136,-91.3556,33.4438,h
16.5732,0.3852,27.367,36.1593,h
43.2331,0.1405,-113.263,8.486,h
11.4882,0.1747,-34.8375,24.165,h
11.6611,0.3535,-15.1042,14.9228,h
31.4493,0.0854,-31.0978,36.1302,h
23.6987,0.0631,60.9371,56.6926,h
16.912,0.2286,-40.0841,67.605,h
25.7031,0.2684,33.0477,15.196,h
24.797,0.1486,-27.2124,62.685,h
23.1835,0.0911,64.0779,26.7396,h
31.2872,0.1066,168.544,7.886,h
20.9876,0.1,56.2955,32.0834,h
53.6321,0.172,125.085,24.795,h
13.4299,0.3137,22.387,76.504,h
31.8561,0.1235,-69.0517,10.009,h
11.5649,0.2457,36.3378,18.539,h
94.9334,0.0514,-84.5031,89.7025,h
23.2372,0.1772,72.5137,6.6241,h
8.0879,0.5774,10.7335,39.6144,h
99.6922,0.0386,-142.057,62.258,h
63.9019,0.096,65.3617,58.3699,h
42.3421,0.0473,73.8863,25.5453,h
5.7631,0.279,18.3969,23.4659,h
43.5999,0.1098,93.1886,0.7979,h
14.0641,0.2901,12.0561,22.9228,h
7.6651,0.3092,7.4472,20.9227,h
47.0019,0.1723,-22.7838,31.1915,h
12.8915,0.2564,12.237,17.5786,h
6.6904,0.3233,17.7682,63.8405,h
12.6185,0.3054,-14.1853,69.1376,h
101.6172,0.1083,67.0812,64.0622,h
69.3334,0.0974,-64.794,19.6315,h
19.222,0.3025,35.099,85.3837,h
12.3089,0.2367,11.8269,14.7613,h
12.2755,0.3954,9.0451,43.7839,h
14.1315,0.2717,24.3697,32.871,h
21.4594,0.1063,-25.1149,51.2316,h
74.4076,0.1635,84.047,2.6081,h
31.7282,0.2434,-80.2098,39.212,h
13.352,0.2381,-59.6226,52.9969,h
12.5784,0.2948,22.0003,41.9699,h
68.7814,0.0664,-64.1392,32.6299,h
10.1402,0.3138,-9.8429,42.456,h
17.2123,0.1309,49.341,35.304,h
62.7683,0.1055,-152.611,44.665,h
90.7449,0.0943,-124.4249,30.1538,h
41.4567,0.2033,149.3121,22.8953,h
58.9961,0.0951,60.4447,29.991,h
9.2823,0.2579,17.8816,0.1516,h
34.2164,0.1064,48.8101,38.32,h
11.1546,0.3532,18.19,62.4526,h
15.2298,0.2738,13.4601,62.6349,h
9.5579,0.3634,-14.3193,65.839,h
11.2901,0.2237,51.1406,21.211,h
61.1065,0.1245,-115.348,3.5086,h
18.2909,0.243,-19.2068,6.3241,h
55.072,0.1308,95.2638,50.8115,h
33.1708,0.15,45.4621,22.501,h
34.8313,0.1691,50.7043,16.798,h
24.7519,0.2334,10.0342,57.7278,h
11.9934,0.135,45.8293,37.1283,h
15.9185,0.2266,12.64,67.1315,h
11.1363,0.2973,-12.7341,46.742,h
6.6282,0.3107,11.0145,56.1641,h
14.9281,0.2266,9.8719,24.0431,h
11.575,0.3297,15.3188,71.033,h
9.5348,0.2927,23.5844,27.718,h
15.2522,0.279,-33.4909,16.886,h
15.2649,0.151,22.8035,52.9638,h
8.5516,0.3818,-10.2931,81.6413,h
10.4281,0.2744,23.0425,19.7216,h
24.2308,0.1309,28.327,81.42,h
20.4395,0.2487,10.5549,34.2567,h
108.7905,0.0702,152.2416,87.619,h
29.7325,0.0832,-102.611,40.3212,h
0.0969,0.3943,-6.2334,15.507,h
17.2932,0.1919,46.5491,23.8279,h
95.0808,0.07,-174.664,10.2226,h
19.1751,0.3464,-30.6467,18.283,h
8.999,0.3751,-5.1949,78.3263,h
18.762,0.1947,19.9597,8.4862,h
24.6852,0.1411,69.1339,8.987,h
8.7941,0.199,-21.1473,89.2581,h
91.6046,0.1136,87.7473,75.599,h
102.19,0.1103,-184.307,56.8342,h
6.8513,0.4628,-14.5312,82.6001,h
9.6761,0.3008,-16.9422,80.2292,h
20.0223,0.2197,-137.52,86.1711,h
18.1723,0.1038,37.6103,80.8282,h
9.7282,0.2263,8.9551,88.5246,h
112.7797,0.0834,-153.5757,31.1675,h
17.1708,0.2738,77.3718,56.435,h
27.2944,0.1301,-19.9024,54.3607,h
12.7915,0.3357,25.9448,53.1794,h
11.2437,0.3894,18.1005,5.9344,h
10.4992,0.3169,-10.0872,42.5363,h
11.2294,0.1618,50.1126,61.3588,h
19.3138,0.1541,-20.4652,82.1317,h
11.6478,0.3433,14.7747,75.099,h
10.268,0.3101,-9.7051,71.559,h
65.0079,0.0701,151.233,21.6765,h
6.1212,0.4544,7.9629,38.9846,h
11.6158,0.3218,17.084,17.5817,h
10.4063,0.2001,27.6563,9.968,h
24.8698,0.1681,-62.3109,35.7297,h
15.4689,0.2188,31.8729,34.8364,h
16.1692,0.1247,31.8552,88.793,h
20.4104,0.1134,49.5748,81.8939,h
21.2913,0.1898,116.449,82.4796,h
24.3183,0.1173,23.8697,78.8798,h
13.4656,0.2931,14.1945,17.4545,h
10.9714,0.2081,-19.3329,74.8057,h
17.4024,0.3074,16.5677,68.4476,h
6.923,0.4275,-13.8579,52.024,h
15.0892,0.1576,46.3379,73.6778,h
9.1269,0.2553,19.9081,20.78,h
16.3018,0.3392,24.5058,54.6864,h
9.9435,0.3115,-36.2118,15.9265,h
25.7855,0.1689,17.8359,28.909,h
86.2958,0.0662,-270.936,4.8536,h
160.324,0.0456,-121.901,16.4804,h
65.2484,0.0594,42.6893,25.1221,h
14.9418,0.2417,-22.5047,74.229,h
114.7415,0.0841,87.5462,84.1197,h
95.6256,0.0387,113.146,85.27,h
16.966,0.2423,16.1831,61.061,h
17.709,0.2692,6.99,87.7425,h
9.1958,0.348,22.156,83.8058,h
16.3821,0.2371,15.146,44.6205,h
34.2141,0.094,-53.5393,11.061,h
50.6491,0.1122,-83.3682,85.6785,h
10.6336,0.3433,27.6124,62.312,h
53.8719,0.1205,116.9525,10.9902,h
48.7308,0.1695,-56.0855,55.4453,h
31.8462,0.1713,-20.0329,38.7303,h
10.4351,0.317,2.4167,68.4924,h
10.6168,0.4075,-20.8829,25.552,h
81.9429,0.0795,134.2717,87.7864,h
16.8904,0.1948,55.2222,78.5929,h
21.6214,0.2686,-67.1195,79.4041,h
10.8918,0.2925,14.8697,88.1524,h
35.3969,0.1257,-44.7467,23.1906,h
11.3919,0.42,18.6748,2.9939,h
14.8548,0.1055,21.4362,69.3544,h
9.2053,0.2751,4.7761,42.023,h
11.5449,0.3653,4.5782,89.4066,h
16.513,0.1391,55.5577,14.4624,h
13.4311,0.1815,59.4553,7.3555,h
76.2454,0.078,-68.5465,67.68,h
41.665,0.0633,41.2458,4.004,h
6.9041,0.2962,6.2928,87.0836,h
82.999,0.0589,-113.9508,8.9361,h
25.6879,0.2084,40.5478,17.2847,h
22.8684,0.1945,29.7985,45.6028,h
6.3274,0.3479,10.4643,53.9394,h
17.6127,0.352,-57.7117,26.09,h
12.4938,0.2801,3.8473,62.3367,h
56.7612,0.0388,-190.1271,72.2872,h
45.1858,0.0504,73.4191,32.302,h
37.3156,0.0988,-115.0507,58.5112,h
6.3427,0.4073,17.3733,31.7306,h
9.1221,0.5093,-1.317,43.271,h
35.8715,0.1208,91.8324,13.4731,h
83.6154,0.0892,80.6855,70.229,h
48.8868,0.1386,47.9325,8.864,h
78.0338,0.1645,44.8059,80.2398,h
59.5848,0.0783,-105.5152,75.9359,h
15.0319,0.2927,20.3183,16.392,h
42.7452,0.0907,-121.5447,47.2145,h
13.1,0.3671,15.3739,0.7943,h
37.3941,0.1503,-29.1591,10.077,h
89.9911,0.0487,-44.7882,74.7184,h
6.5382,0.3564,15.8474,7.9518,h
14.545,0.1716,67.2617,88.2406,h
7.0416,0.3211,13.8844,19.9777,h
22.8864,0.1117,71.5742,6.705,h
9.9979,0.3481,14.71,46.896,h
11.0862,0.1882,32.4358,26.93,h
30.3383,0.1959,-63.524,66.7994,h
11.1291,0.1713,-17.1821,67.892,h
34.9208,0.175,45.4899,0.8124,h
11.0076,0.3539,13.9629,21.9218,h
11.4615,0.3624,30.6896,18.9933,h
8.2207,0.3973,19.4298,52.414,h
30.7423,0.1613,54.3601,53.9914,h
27.3242,0.149,108.953,42.2328,h
16.3988,0.2118,-28.3409,78.6412,h
14.0834,0.2063,10.4099,81.4489,h
26.9276,0.1667,-28.6916,42.9562,h
16.7933,0.2092,-12.0052,33.0576,h
12.7526,0.3373,25.1993,41.834,h
13.2719,0.2511,12.5567,9.9035,h
10.7596,0.2947,20.0898,70.161,h
9.5105,0.2579,18.2372,48.6712,h
7.401,0.3791,14.0382,64.7583,h
12.541,0.2167,24.5785,35.184,h
11.3519,0.2948,-9.0429,17.1944,h
75.8327,0.0371,-180.029,74.574,h
31.9822,0.1744,-42.0622,7.6304,h
26.8312,0.1247,73.2259,9.3725,h
76.9018,0.0683,-93.5224,84.6874,h
