@relation 'magic-weka.filters.unsupervised.attribute.Remove-V-R2,4,9,11'

@attribute FWidth numeric
@attribute FConc numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
84.4386,0.1805,33.768,h
9.2383,0.6331,10.9159,h
19.3693,0.269,51.391,h
10.6598,0.2884,82.4601,h
12.3731,0.5544,16.7295,h
55.9569,0.2763,56.5301,h
21.5056,0.2361,58.5675,h
9.0688,0.5575,22.7032,h
103.149,0.1492,51.6026,h
47.0288,0.244,33.4914,h
36.3312,0.1797,84.8603,h
9.2518,0.4627,62.0339,h
19.2133,0.3361,20.12,h
13.0813,0.4866,72.3736,h
55.7884,0.2457,54.566,h
10.3235,0.7143,71.226,h
16.2718,0.4416,40.3891,h
20.924,0.2487,20.778,h
67.7974,0.1348,86.5559,h
6.497,0.5954,46.056,h
10.0908,0.5313,77.663,h
72.4744,0.1398,67.5281,h
4.9075,0.7805,22.1043,h
14.281,0.388,85.3588,h
36.506,0.3032,61.3424,h
8.9492,0.6434,36.306,h
9.5742,0.634,60.172,h
37.0725,0.1379,45.9408,h
18.5832,0.2385,61.1893,h
13.653,0.5498,46.2848,h
7.4257,0.781,86.5675,h
19.0874,0.3117,77.979,h
66.078,0.152,57.8273,h
12.794,0.4806,44.754,h
28.1192,0.2033,86.1683,h
59.7478,0.0864,85.576,h
8.7375,0.5513,64.6328,h
48.6587,0.1484,28.412,h
12.9688,0.5131,10.1501,h
59.856,0.0925,73.9617,h
9.5265,0.1906,56.7255,h
21.6946,0.3087,36.9876,h
60.034,0.1181,54.3753,h
12.8045,0.3461,35.9843,h
24.8556,0.3269,20.158,h
15.051,0.3756,83.156,h
24.5423,0.2936,71.024,h
51.6797,0.1421,53.5958,h
15.3418,0.1776,86.1812,h
11.1521,0.3109,36.0506,h
16.3238,0.4438,12.968,h
36.1391,0.1959,64.105,h
14.2628,0.6164,18.9516,h
30.8164,0.2314,36.6915,h
58.6708,0.0936,51.8458,h
9.5178,0.5876,6.1299,h
33.8701,0.1971,32.2782,h
20.9687,0.2101,9.7456,h
22.7398,0.2798,38.3974,h
21.1515,0.1727,75.3651,h
0.9938,0.6914,59.1242,h
71.5139,0.069,65.301,h
88.221,0.5112,11.8913,h
72.3826,0.1074,81.5495,h
16.8966,0.4903,13.2785,h
28.4646,0.1501,5.0586,h
15.4505,0.4434,63.5531,h
88.9346,0.3319,67.4238,h
9.7218,0.7662,8.235,h
13.6779,0.4671,84.428,h
85.5088,0.0822,87.3269,h
8.3665,0.7022,54.3562,h
17.042,0.5366,79.0603,h
22.7,0.4794,49.284,h
17.1907,0.3539,60.1685,h
13.6561,0.5541,10.142,h
10.857,0.752,0.4508,h
11.5457,0.2979,86.9989,h
91.1296,0.1104,49.8113,h
13.7346,0.6008,5.3161,h
46.5707,0.1242,33.6235,h
89.744,0.1454,77.4807,h
71.9712,0.0961,60.3617,h
7.2453,0.7656,29.2578,h
48.7632,0.2788,44.871,h
62.6716,0.2218,16.8294,h
13.4449,0.3516,34.4183,h
64.1603,0.1413,18.1132,h
18.1899,0.4926,67.0121,h
27.3232,0.2651,45.5122,h
29.2914,0.1932,74.1746,h
10.549,0.7818,15.9662,h
33.4669,0.2633,5.1639,h
17.6929,0.336,25.7451,h
10.9456,0.3909,40.4672,h
37.8589,0.2226,3.5523,h
11.8034,0.657,22.4731,h
27.6299,0.3203,33.7638,h
16.9312,0.5372,77.1768,h
9.5513,0.5331,70.108,h
17.0764,0.2019,81.5718,h
41.6434,0.2273,72.3333,h
8.882,0.6135,35.7754,h
61.2259,0.2614,49.8144,h
38.934,0.2418,32.8587,h
33.2603,0.2897,42.1084,h
24.3831,0.5097,14.5927,h
96.2985,0.4571,60.221,h
11.2028,0.5337,81.2924,h
13.5208,0.3286,42.9217,h
12.8613,0.5668,69.7558,h
10.0589,0.8148,4.148,h
91.4597,0.0442,67.0593,h
19.4764,0.349,20.1264,h
18.8533,0.3768,16.314,h
87.2875,0.095,87.8503,h
19.4052,0.4087,19.2177,h
14.5019,0.2274,44.3394,h
9.6408,0.4309,1.7976,h
18.8373,0.3417,34.667,h
6.0508,0.7829,44.943,h
13.5595,0.4772,52.9529,h
9.7699,0.6209,82.8383,h
7.4535,0.7906,15.087,h
12.9854,0.5602,61.4791,h
103.7316,0.0938,56.1828,h
7.3068,0.7122,68.0969,h
52.1665,0.1654,30.057,h
57.6978,0.1619,41.5958,h
15.9626,0.624,24.7104,h
28.5338,0.2379,6.4185,h
102.199,0.1389,55.561,h
19.6904,0.4048,80.8926,h
14.5474,0.4042,56.0959,h
52.0415,0.3181,37.2821,h
11.4933,0.5922,7.8516,h
7.2881,0.3244,69.1637,h
25.3532,0.1598,45.5989,h
61.65,0.1449,84.8187,h
16.1532,0.4128,12.1098,h
25.5707,0.3332,5.7146,h
52.4004,0.16,80.8293,h
19.0038,0.3283,48.305,h
12.6522,0.2868,26.6256,h
24.8769,0.4402,13.5704,h
8.5596,0.6029,14.1118,h
24.258,0.2453,61.6112,h
24.1175,0.3942,89.8466,h
81.3627,0.0759,68.6247,h
10.4327,0.3579,45.194,h
16.6981,0.4885,67.2839,h
12.757,0.631,31.5365,h
16.1219,0.4759,47.7234,h
65.7689,0.2644,31.9332,h
21.9795,0.2256,48.6832,h
45.4409,0.0875,76.1383,h
51.5464,0.1506,67.0072,h
18.215,0.2782,45.0927,h
13.0711,0.5728,12.2864,h
12.0761,0.5608,7.599,h
11.3293,0.319,10.123,h
49.2125,0.2552,40.6601,h
55.072,0.2412,50.8115,h
17.3276,0.2574,12.15,h
65.1777,0.3068,65.22,h
24.2818,0.3795,31.598,h
16.1373,0.5443,86.0164,h
9.4685,0.6312,14.5812,h
6.7083,0.7938,89.5236,h
45.1354,0.216,45.1622,h
12.0853,0.3243,68.7949,h
14.5533,0.2374,82.2647,h
14.1452,0.5454,44.5937,h
18.6221,0.3239,7.9901,h
39.9692,0.1482,42.743,h
31.673,0.4542,11.692,h
34.8344,0.4393,55.2123,h
60.6466,0.1599,81.992,h
21.5051,0.1655,33.393,h
33.1671,0.1672,11.6706,h
9.1695,0.6263,79.1202,h
122.43,0.1106,81.2919,h
15.2959,0.4364,1.663,h
136.723,0.1325,21.555,h
7.9127,0.7175,59.7642,h
11.1607,0.5234,37.0993,h
7.9735,0.6883,88.0601,h
160.8347,0.0228,3.8134,h
33.3908,0.1658,79.0699,h
56.5431,0.1532,87.2815,h
12.8262,0.4286,81.6604,h
10.6018,0.584,42.8297,h
20.7954,0.2388,37.8216,h
23.319,0.1985,14.048,h
9.3037,0.5962,17.7168,h
51.8152,0.2899,39.5881,h
16.2167,0.4082,87.5167,h
14.5557,0.3678,51.8893,h
35.5095,0.2337,44.732,h
10.6723,0.4664,69.173,h
47.5305,0.1417,30.2987,h
