@relation magic

@attribute FLength numeric
@attribute FConc1 numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
22.5607,0.2069,0.1159,g
25.8925,0.1836,17.314,g
44.613,0.1149,7.436,g
20.6112,0.2788,65.696,g
44.7062,0.0874,15.9683,g
29.9384,0.2043,22.871,g
21.1346,0.4827,24.195,g
25.9963,0.2126,85.2337,g
82.3948,0.0613,0.509,g
22.6754,0.34,4.8629,g
71.0066,0.0822,2.0789,g
81.3608,0.083,1.9326,g
36.3999,0.2087,1.711,g
88.7589,0.0843,6.278,g
52.5569,0.1655,2.29,g
53.9881,0.1344,5.2981,g
61.6586,0.2147,8.609,g
32.5739,0.2794,8.9499,g
42.5751,0.1477,11.3585,g
54.3867,0.1134,2.932,g
43.9643,0.2034,1.228,g
60.2595,0.0678,11.0144,g
32.8653,0.1772,12.413,g
108.87,0.0312,3.934,g
24.5581,0.1989,26.996,g
43.1787,0.1285,15.4188,g
20.0489,0.4226,25.883,g
19.1704,0.2245,12.502,g
28.6609,0.1894,20.7574,g
90.829,0.0955,1.6314,g
18.8093,0.293,55.1624,g
52.1851,0.1427,9.544,g
93.2945,0.1089,1.851,g
29.7703,0.1957,22.139,g
22.0271,0.2879,7.383,g
98.6223,0.1097,2.1682,g
33.1611,0.2401,5.6594,g
90.5754,0.0823,0.012,g
18.7734,0.3457,41.3192,g
18.5085,0.414,85.9662,g
84.5714,0.1136,4.2254,g
41.8742,0.1661,14.6056,g
31.9086,0.2901,81.5685,g
21.4533,0.275,26.256,g
62.4538,0.1121,0.139,g
52.1461,0.1638,3.901,g
86.2434,0.0965,1.149,g
21.6731,0.2057,67.8084,g
94.6087,0.0651,2.314,g
97.9319,0.0821,14.18,g
26.0427,0.2464,31.443,g
42.1245,0.1347,11.3741,g
68.9717,0.0962,6.3019,g
37.3887,0.181,1.818,g
33.9272,0.1336,78.655,g
40.8289,0.1887,26.798,g
24.9054,0.2573,12.967,g
29.2258,0.3489,44.9555,g
25.3484,0.1509,73.19,g
91.1228,0.1277,1.133,g
23.7453,0.2731,32.932,g
65.2745,0.0883,0.334,g
109.043,0.106,0.658,g
72.926,0.1051,3.3709,g
49.6147,0.1292,1.3872,g
41.6183,0.1634,0.8604,g
39.5082,0.1458,1.6435,g
22.1821,0.3017,59.536,g
20.3725,0.3765,8.2645,g
72.6459,0.0771,5.284,g
112.464,0.1308,4.728,g
25.3374,0.1577,6.733,g
17.976,0.2665,52.227,g
16.7909,0.3109,15.7723,g
94.861,0.0877,2.0276,g
28.8471,0.2799,13.2881,g
30.4651,0.166,5.4091,g
39.7087,0.2429,39.1323,g
64.542,0.0758,1.967,g
31.0964,0.1994,18.7547,g
25.9722,0.409,15.733,g
19.1132,0.4399,6.052,g
46.8511,0.1398,6.56,g
27.51,0.22,8.8963,g
113.486,0.0882,1.2941,g
27.6647,0.2437,2.315,g
12.7717,0.4043,87.9981,g
27.4956,0.2574,25.1126,g
89.9165,0.1334,2.755,g
27.7069,0.2594,32.816,g
12.644,0.3853,7.5002,g
41.4003,0.1593,8.728,g
20.4886,0.41,56.8745,g
101.424,0.0421,6.1992,g
30.8885,0.1604,54.9356,g
19.7541,0.2219,86.18,g
13.1823,0.4646,13.1938,g
25.5449,0.2201,69.3466,g
21.6549,0.3398,53.7691,g
19.2101,0.3731,26.2377,g
20.2834,0.3815,51.983,g
18.9671,0.3165,31.4965,g
52.4374,0.2927,65.634,g
83.5534,0.1249,0.4554,g
35.0345,0.1572,10.7911,g
85.9685,0.0471,4.561,g
77.5988,0.0505,4.774,g
33.2966,0.1954,34.7693,g
28.2302,0.2083,7.4795,g
27.2244,0.2373,1.6146,g
15.5259,0.477,11.0853,g
41.7878,0.2079,7.959,g
84.4944,0.0804,0.188,g
52.1044,0.2037,5.8345,g
49.8805,0.0944,39.8357,g
40.2282,0.1774,2.969,g
58.7014,0.0883,10.117,g
17.6496,0.2832,32.8778,g
33.5641,0.1672,2.9039,g
60.1899,0.1112,0.123,g
49.3535,0.1653,12.9575,g
18.1406,0.3059,45.7654,g
27.3301,0.2362,23.2359,g
37.4896,0.1201,75.311,g
138.252,0.1487,45.867,g
23.6209,0.1925,6.675,g
38.5934,0.138,26.9788,g
25.5266,0.225,5.2328,g
13.1071,0.4379,13.038,g
53.9679,0.1121,8.986,g
97.1493,0.079,1.94,g
99.9364,0.0495,2.423,g
31.9122,0.2664,3.3657,g
32.5113,0.1368,5.489,g
36.7943,0.1392,2.1198,g
23.9049,0.2745,19.4896,g
64.9481,0.1004,2.9623,g
83.534,0.1043,22.571,g
18.437,0.3034,87.3123,g
89.8648,0.0805,3.689,g
25.7582,0.2486,29.836,g
17.2893,0.311,23.4938,g
46.5534,0.1072,2.7,g
17.7397,0.2661,3.4241,g
94.8262,0.0999,0.5894,g
31.4487,0.2,21.501,g
39.0778,0.1783,11.3232,g
29.7674,0.1581,23.932,g
100.18,0.0419,2.266,g
104.44,0.1315,3.2824,g
70.1638,0.076,8.3983,g
98.768,0.0804,1.8306,g
25.2099,0.2644,72.391,g
94.9418,0.0598,9.74,g
18.6383,0.3443,36.155,g
28.4409,0.2627,3.397,g
100.61,0.2546,88.2467,g
57.1873,0.2115,8.5154,g
23.5264,0.2332,52.2065,g
40.5724,0.1819,9.5707,g
88.933,0.0989,2.042,g
32.2964,0.1811,35.1875,g
106.554,0.0755,7.116,g
28.1067,0.2426,31.39,g
20.0717,0.3958,71.524,g
25.464,0.3424,16.026,g
37.7007,0.1922,12.8359,g
24.3237,0.2436,53.3158,g
23.8607,0.2641,26.583,g
31.031,0.1946,37.32,g
12.9651,0.4025,56.521,g
80.6494,0.0888,3.0387,g
33.5948,0.142,29.3634,g
84.8658,0.1853,1.804,g
93.3282,0.1163,4.3552,g
19.1111,0.3004,61.988,g
20.4478,0.2435,22.3269,g
28.8702,0.1724,4.207,g
33.5981,0.1802,16.463,g
50.9993,0.1615,5.341,g
17.0805,0.4181,70.176,g
38.1346,0.1484,11.418,g
37.9626,0.1741,0.0895,g
39.7343,0.1356,20.0424,g
32.3526,0.1663,2.021,g
33.8898,0.1719,6.891,g
26.4641,0.2767,8.4593,g
73.9764,0.0828,1.537,g
23.8212,0.3784,6.088,g
113.51,0.1487,4.016,g
21.0987,0.3012,22.874,g
68.0871,0.1353,24.096,g
21.4042,0.2425,2.3372,g
56.542,0.1127,24.289,g
88.5701,0.0612,3.266,g
24.8547,0.2484,57.769,g
46.0188,0.0947,14.916,g
18.3365,0.2717,25.8546,g
36.5256,0.1642,7.4831,g
24.332,0.3416,17.9481,g
38.4541,0.1505,14.365,g
37.716,0.194,21.8653,g
28.0155,0.2788,30.92,g
30.0751,0.2146,24.5471,g
12.3934,0.3502,50.0643,g
26.0362,0.2142,18.338,g
18.1612,0.2925,8.38,g
19.9908,0.2835,75.1784,g
19.07,0.3122,63.687,g
18.0444,0.3471,26.162,g
54.4407,0.1436,19.5239,g
18.281,0.3179,35.8882,g
19.8382,0.4093,73.499,g
47.3193,0.1365,5.2636,g
23.9862,0.3649,25.6257,g
79.664,0.2764,1.709,g
68.2986,0.1192,3.5619,g
66.6214,0.1585,0.573,g
56.066,0.1297,3.0836,g
32.5748,0.1814,11.958,g
87.028,0.1052,10.7918,g
60.8535,0.1419,2.6332,g
33.7757,0.2458,1.314,g
35.4044,0.1851,21.198,g
34.2283,0.3376,7.7895,g
118.581,0.2162,8.2015,g
37.1967,0.1121,10.3638,g
38.0261,0.231,13.0541,g
101.216,0.0974,0.561,g
121.288,0.1498,5.5164,g
32.1178,0.3406,8.105,g
83.3164,0.1333,2.39,g
18.4698,0.351,13.323,g
60.4692,0.2427,12.857,g
25.2226,0.1514,80.7261,g
16.854,0.3294,4.875,g
12.6365,0.379,39.212,g
20.5596,0.3945,82.4568,g
61.2538,0.0693,14.4978,g
16.3377,0.354,44.277,g
41.7967,0.1383,17.537,g
19.1493,0.3016,38.839,g
18.6247,0.3344,35.4935,g
13.2754,0.4262,16.91,g
48.5393,0.1942,9.9947,g
20.8875,0.2151,1.8603,g
19.8391,0.3796,26.5117,g
26.9212,0.1504,26.9893,g
53.0133,0.2586,10.865,g
18.7382,0.4779,0.402,g
67.9099,0.0735,3.44,g
67.1109,0.0827,2.7181,g
13.1698,0.3891,78.186,g
34.8917,0.2228,8.572,g
110.365,0.0505,0.324,g
19.0034,0.2838,0.58,g
34.5555,0.1905,8.284,g
12.9529,0.3798,28.538,g
29.0428,0.2051,11.474,g
109.552,0.0277,4.69,g
13.3057,0.4889,66.476,g
17.8663,0.413,23.3338,g
24.6496,0.1917,50.7377,g
50.741,0.0678,18.85,g
24.5037,0.2247,12.0755,g
70.1175,0.2128,1.4663,g
12.6275,0.3778,37.228,g
27.6162,0.186,85.521,g
196.051,0.1696,40.5414,g
22.4868,0.3145,5.507,g
30.244,0.1298,28.51,g
48.7737,0.1053,5.401,g
31.3847,0.2219,55.967,g
67.4161,0.182,7.4092,g
34.8445,0.1527,5.8769,g
27.3453,0.2437,6.736,g
57.2615,0.1127,2.0734,g
22.3154,0.2974,20.212,g
16.4192,0.5951,38.836,g
28.4681,0.2966,23.221,g
75.989,0.0977,4.972,g
65.1513,0.144,17.772,g
82.2565,0.0888,18.458,g
20.9063,0.2162,42.3501,g
24.2801,0.1427,48.801,g
76.8377,0.1494,4.154,g
73.1405,0.331,8.641,g
87.4439,0.2718,5.804,g
37.6565,0.1545,10.691,g
77.3579,0.1799,6.171,g
25.3189,0.2527,14.263,g
16.7429,0.3763,20.2043,g
70.5067,0.1011,5.4805,g
20.0714,0.2357,64.773,g
104.323,0.0428,2.8968,g
30.8219,0.211,29.901,g
28.4454,0.2693,1.44,g
30.1648,0.2395,7.586,g
27.7722,0.1361,7.2,g
74.9131,0.1972,0.3194,g
33.7556,0.0989,8.846,g
19.8242,0.3024,49.456,g
78.3373,0.1204,7.9135,g
42.9224,0.2789,7.817,g
61.0596,0.0834,16.686,g
51.1771,0.1323,1.203,g
83.4719,0.0613,3.994,g
54.0852,0.085,1.185,g
22.4411,0.2345,44.78,g
16.4797,0.4231,5.964,g
65.2483,0.1254,7.5304,g
42.0269,0.1478,2.4092,g
77.5391,0.0658,2.9112,g
76.5934,0.2224,19.152,g
84.6457,0.2221,2.259,g
24.4701,0.1506,35.99,g
61.9038,0.1018,4.76,g
61.208,0.0877,11.0105,g
97.2271,0.1175,1.194,g
21.1727,0.2972,27.5608,g
89.4755,0.127,0.7,g
30.9444,0.1682,23.9855,g
21.887,0.3783,24.1247,g
30.735,0.3105,2.8735,g
49.0727,0.1394,5.1931,g
32.8576,0.2,3.5025,g
28.3305,0.2051,64.1446,g
88.3505,0.2102,8.3369,g
81.4626,0.2394,3.1267,g
63.2291,0.1338,0.8548,g
88.7747,0.1029,1.8142,g
92.8988,0.0948,3.3724,g
21.034,0.3657,66.1205,g
76.58,0.1717,5.9878,g
33.1457,0.1358,9.618,g
24.1399,0.2528,39.092,g
45.0808,0.2355,1.555,g
43.7671,0.1037,27.622,g
21.7439,0.504,11.6322,g
19.7969,0.4137,77.4,g
23.7716,0.3702,11.14,g
35.0877,0.1418,15.532,g
26.611,0.2715,29.5051,g
17.4879,0.3182,5.4667,g
30.9685,0.2335,14.754,g
23.2866,0.288,33.307,g
27.8207,0.246,22.8802,g
18.5607,0.4825,56.146,g
71.8727,0.0932,5.923,g
26.0078,0.3247,22.151,g
24.4878,0.4879,12.595,g
36.8508,0.1878,60.3897,g
36.0465,0.1645,1.9542,g
61.7854,0.1479,0.2111,g
23.9923,0.1545,44.853,g
36.4776,0.1933,6.2452,g
40.5879,0.2189,15.0058,g
13.3106,0.4676,7.035,g
19.5927,0.3912,44.7241,g
24.3645,0.2452,29.0462,g
27.4853,0.2536,13.981,g
21.5804,0.3732,48.415,g
52.7057,0.2785,2.228,g
43.5467,0.1281,8.662,g
105.542,0.092,24.157,g
43.027,0.2969,20.8227,g
71.4412,0.1647,21.9358,g
71.8686,0.0893,7.977,g
84.1527,0.204,2.3306,g
24.7808,0.2739,10.7326,g
42.6468,0.1115,10.6136,g
82.9688,0.0621,14.1164,g
16.3137,0.371,10.758,g
36.0479,0.1737,9.72,g
61.3352,0.1438,9.634,g
95.2785,0.1606,4.9547,g
20.4405,0.3803,3.57,g
24.6381,0.2655,76.4614,g
20.5544,0.2817,59.294,g
20.9751,0.2094,11.757,g
20.0971,0.3044,19.4135,g
32.8294,0.1828,32.43,g
32.1014,0.1201,4.977,g
75.4576,0.0907,4.6873,g
95.1461,0.0511,0.3662,g
42.1536,0.1215,8.0243,g
12.2995,0.3362,24.8636,g
124.629,0.1109,25.1567,g
20.0751,0.275,18.131,g
77.4047,0.1185,4.6324,g
27.6891,0.2308,11.201,g
33.7945,0.1316,9.383,g
123.987,0.1547,0.813,g
67.7679,0.0964,5.381,g
74.7378,0.1367,4.5935,g
24.1417,0.2287,89.2231,g
41.6637,0.2403,1.154,g
23.1657,0.2982,82.0505,g
68.6967,0.0996,3.4614,g
38.549,0.1344,24.017,g
77.2484,0.2493,5.7357,g
57.2369,0.1482,1.776,g
58.4242,0.255,7.512,g
19.5128,0.3973,16.367,g
27.2369,0.1812,13.341,g
24.3793,0.299,5.4222,g
66.1692,0.1281,1.9943,g
40.8475,0.2463,2.995,g
25.7545,0.3458,7.3793,g
18.8575,0.3134,34.281,g
35.3572,0.2441,30.3721,g
79.3412,0.1497,1.5576,g
21.445,0.3229,16.629,g
53.6197,0.2458,5.4254,g
45.349,0.1969,6.1306,g
25.6437,0.2318,13.6579,g
58.4743,0.1076,4.336,g
45.6353,0.1471,6.005,g
27.5972,0.2012,10.469,g
42.5007,0.1468,0.292,g
25.3092,0.2286,65.202,g
25.6128,0.324,1.0356,g
13.2555,0.4346,71.43,g
18.0191,0.2943,43.188,g
22.6779,0.2886,0.279,g
24.2412,0.2243,29.023,g
98.1422,0.1023,3.917,g
28.2788,0.2809,20.694,g
21.2683,0.3012,39.8,g
87.8596,0.1194,4.4324,g
30.8529,0.3561,21.138,g
26.2117,0.2149,0.9552,g
81.7059,0.0918,3.953,g
99.6416,0.1996,74.5664,g
23.9993,0.3064,50.4126,g
116.161,0.0779,11.16,g
30.2028,0.2016,18.134,g
24.3173,0.2975,2.0464,g
22.6255,0.2294,15.109,g
27.7368,0.2017,52.5269,g
25.8327,0.2703,3.7148,g
27.5007,0.2248,1.5129,g
30.9635,0.1654,4.875,g
66.2979,0.0939,18.905,g
92.7187,0.1396,49.689,g
55.4191,0.2471,3.7956,g
60.8875,0.1487,4.14,g
94.6741,0.0616,1.437,g
29.001,0.1826,1.14,g
13.123,0.4146,88.1516,g
31.3875,0.1975,33.6933,g
50.1537,0.1933,11.976,g
24.5279,0.25,34.5922,g
36.254,0.1261,5.16,g
88.3353,0.0766,23.4767,g
45.6756,0.1394,6.4023,g
86.3312,0.1747,7.6904,g
16.4309,0.3727,6.8181,g
59.7172,0.0934,1.706,g
40.1618,0.1271,43.788,g
20.3101,0.28,44.7651,g
19.1651,0.3841,74.952,g
43.7585,0.1519,8.3799,g
20.9316,0.2402,36.675,g
22.6669,0.3081,26.7566,g
17.8657,0.271,24.772,g
34.4067,0.1799,7.166,g
57.6944,0.0803,0.122,g
35.0856,0.1707,19.8801,g
13.2557,0.4235,47.2228,g
33.9347,0.2155,0.334,g
13.2334,0.4688,44.4218,g
16.9257,0.3579,88.6483,g
43.8728,0.1832,6.3685,g
25.0768,0.2313,65.226,g
17.9508,0.3996,34.256,g
53.5736,0.0986,7.596,g
28.5069,0.1688,67.511,g
33.4992,0.2859,16.2492,g
22.4411,0.4393,0.0002,g
37.5611,0.1348,19.7833,g
103.704,0.0721,3.809,g
139.752,0.0566,44.546,g
52.6722,0.1197,7.2741,g
54.6094,0.1432,2.1067,g
36.9627,0.1464,10.722,g
17.9634,0.3413,37.525,g
81.244,0.05,7.946,g
24.1742,0.1659,86.932,g
19.1839,0.3191,79.2185,g
76.8511,0.2025,1.1889,g
33.1605,0.139,9.8738,g
52.2488,0.1221,3.926,g
25.1127,0.2011,70.2428,g
19.7233,0.2571,72.4626,g
16.2783,0.4058,69.623,g
36.1686,0.1536,4.218,g
61.7228,0.1159,2.701,g
19.1419,0.2794,42.063,g
37.5288,0.1266,16.2846,g
25.1194,0.2332,27.4012,g
62.5283,0.0894,2.7337,g
19.5635,0.4438,15,g
19.3082,0.3201,60.871,g
35.9913,0.1801,0.2425,g
33.549,0.1688,16.5678,g
33.7391,0.1519,9.976,g
61.2341,0.2079,5.7324,g
76.7605,0.1143,4.141,g
19.9642,0.3159,49.037,g
63.2711,0.1512,7.7662,g
30.4343,0.2088,12.7025,g
63.9685,0.1186,7.0548,g
19.4673,0.2492,24.663,g
27.8007,0.2028,23.006,g
20.9032,0.3803,25.9219,g
23.9073,0.375,3.145,g
29.477,0.2076,78.0997,g
19.8177,0.2816,4.498,g
26.0249,0.2515,1.3587,g
19.5409,0.2699,11.478,g
23.4322,0.2264,79.712,g
81.3711,0.147,0.6543,g
22.8033,0.23,48.194,g
42.9672,0.1296,5.212,g
76.1034,0.1202,1.341,g
41.9654,0.167,7.1441,g
17.386,0.2814,8.311,g
73.882,0.0778,1.6503,g
77.6784,0.1149,1.592,g
36.9314,0.1743,11.458,g
86.0486,0.1662,2.005,g
23.6363,0.3082,11.3526,g
20.5128,0.2389,21.6049,g
26.6885,0.3055,14.1441,g
53.1993,0.1359,4.7161,g
20.8833,0.3585,17.9992,g
32.5853,0.1923,6.557,g
19.321,0.2914,70.87,g
19.6579,0.4271,63.8383,g
41.7332,0.1061,1.0347,g
104.356,0.0869,1.603,g
23.7727,0.2142,10.926,g
24.0015,0.2422,52.118,g
16.8273,0.3386,49.2708,g
72.3558,0.1898,0.114,g
103.371,0.151,6.884,g
111.314,0.0346,0.465,g
50.0445,0.1692,15.597,g
20.8053,0.4321,19.327,g
96.7193,0.0711,2.0169,g
92.6912,0.0573,0.019,g
26.4549,0.272,25.187,g
112.725,0.0203,2.337,g
12.8534,0.4276,22.004,g
33.6825,0.1781,11.7631,g
37.3466,0.1399,15.638,g
93.6965,0.2085,1.151,g
81.0836,0.153,0.572,g
37.0661,0.1591,2.957,g
50.42,0.1488,4.294,g
93.4163,0.0752,29.8807,g
69.7508,0.0971,1.9807,g
30.1452,0.1686,31.5548,g
105.958,0.0345,3.726,g
60.8563,0.1903,7.8933,g
22.914,0.3223,16.4346,g
21.5016,0.3245,32.9097,g
46.3906,0.1292,1.818,g
47.6273,0.1476,3.903,g
35.2957,0.1817,63.8753,g
26.5002,0.1561,66.68,g
16.573,0.3271,21.7684,g
58.8813,0.0636,6.402,g
21.0341,0.3796,44.8022,g
91.9847,0.1264,4.536,g
38.3052,0.3618,29.98,g
62.8232,0.1412,5.672,g
16.4015,0.3166,34.9176,g
13.002,0.4613,62.424,g
12.9066,0.4199,27.399,g
19.3191,0.4203,29.312,g
27.009,0.2986,20.582,g
48.8751,0.1376,15.5752,g
26.008,0.1812,20.96,g
17.497,0.5463,18.256,g
27.254,0.2045,3.7435,g
24.1185,0.2751,30.845,g
72.0293,0.1571,6.707,g
76.0232,0.1459,8.953,g
46.9647,0.2132,1.107,g
34.7405,0.2697,12.6698,g
18.6659,0.3307,71.0923,g
24.7203,0.1578,12.9366,g
12.6982,0.3712,2.019,g
29.7516,0.192,2.3698,g
22.2019,0.4072,20.202,g
56.6077,0.105,2.4729,g
12.8213,0.3739,8.6385,g
28.4858,0.2779,40.871,g
33.6476,0.135,26.137,g
35.7142,0.2229,0.7669,g
21.6096,0.3058,9.9943,g
40.0652,0.1655,18.0501,g
41.7658,0.2519,8.295,g
19.605,0.4316,20.337,g
92.3308,0.0535,0.6513,g
30.8343,0.163,56.523,g
123.623,0.1163,4.358,g
44.2157,0.1548,9.565,g
18.9434,0.2892,12.938,g
20.8872,0.2867,10.3786,g
83.1274,0.1055,0.6755,g
65.524,0.0866,5.325,g
61.8313,0.1504,5.1947,g
19.5137,0.2651,43.7446,g
78.2925,0.1372,0.925,g
39.143,0.1644,9.903,g
43.3248,0.1482,11.13,g
21.1703,0.3862,41.0305,g
22.231,0.3391,25.929,g
33.8872,0.215,4.107,g
37.5889,0.1459,16.405,g
24.8322,0.3494,4.5268,g
21.9039,0.2855,41.331,g
59.2608,0.0945,10.336,g
88.7948,0.0917,1.288,g
30.9446,0.1948,4.834,g
23.9315,0.2808,7.943,g
18.7575,0.2775,24.632,g
20.1638,0.2316,11.655,g
53.1862,0.0988,14.399,g
101.578,0.1074,22.201,g
33.1849,0.299,4.632,g
19.0879,0.3244,57.598,g
51.6448,0.1187,1.7337,g
41.984,0.1323,7.9241,g
36.0925,0.1429,29.33,g
18.2201,0.3075,85.333,g
25.3794,0.243,30.0704,g
18.142,0.286,42.849,g
50.9972,0.0896,1.139,g
121.54,0.2184,2.8134,g
12.691,0.3839,79.5407,g
24.3458,0.2785,29.107,g
75.3715,0.1104,5.284,g
25.2907,0.3125,3.1678,g
104.872,0.0946,0.604,g
35.8551,0.2438,34.3833,g
45.1318,0.1479,5.11,g
32.4831,0.1895,3.827,g
76.201,0.0986,2.0088,g
31.1773,0.1638,7.611,g
71.1997,0.1614,8.079,g
62.2088,0.12,1.9962,g
17.1452,0.297,13.853,g
19.1372,0.2964,4.7392,g
13.1486,0.4483,70.3187,g
71.5718,0.1124,4.6137,g
28.2718,0.4693,6.076,g
36.2401,0.2234,79.392,g
32.0586,0.2037,12.1807,g
84.6472,0.1193,0.4746,g
88.7642,0.0534,0.8187,g
27.2526,0.3417,24.439,g
27.2212,0.3305,18.7187,g
86.0885,0.1337,4.158,g
31.4334,0.2738,1.509,g
65.8446,0.0934,0.152,g
56.2502,0.077,4.177,g
41.8024,0.292,20.2025,g
50.3257,0.0765,62.8246,g
83.5277,0.132,6.34,g
86.5392,0.0551,9.7698,g
80.9531,0.0973,1.7098,g
23.8048,0.3513,4.708,g
57.0682,0.119,3.016,g
19.5713,0.2275,61.157,g
19.901,0.3027,49.186,g
83.7767,0.1409,13.374,g
22.7203,0.3041,12.9105,g
26.9196,0.1878,7.9478,g
43.0994,0.2125,7.5064,g
36.0439,0.1955,16.3704,g
39.9736,0.1094,9.6193,g
52.9502,0.1147,0.2328,g
18.8638,0.4194,50.3182,g
27.3084,0.1509,38.1711,g
27.4917,0.3473,4.18,g
36.3008,0.1282,0.83,g
25.4335,0.2462,2.276,g
21.5605,0.3755,80.8843,g
19.4043,0.2754,15.292,g
22.8714,0.2583,51.324,g
43.8241,0.1634,2.746,g
94.9287,0.0707,0.926,g
84.6703,0.2741,2.4533,g
88.0016,0.0602,26.8401,g
26.6048,0.1883,11.4622,g
34.7547,0.1721,1.236,g
23.4858,0.3775,19.341,g
44.4009,0.1972,6.405,g
19.3929,0.2125,12.553,g
65.3016,0.1828,3.509,g
98.484,0.0551,0.637,g
26.0686,0.2379,55.5722,g
12.5969,0.3769,56.6622,g
37.2286,0.0958,16.6959,g
22.6234,0.274,3.197,g
29.0298,0.1712,79.5884,g
12.8393,0.4118,5.316,g
76.6239,0.0794,4.172,g
88.2815,0.1711,0.618,g
27.7865,0.2631,25.282,g
21.3477,0.2274,2.7625,g
18.7091,0.2724,0.091,g
87.1305,0.0516,3.0206,g
81.4536,0.152,5.2231,g
17.2258,0.5597,49.9518,g
85.6557,0.1529,16.789,g
35.2812,0.1285,4.4652,g
40.4409,0.1817,19.335,g
48.6283,0.2007,2.809,g
12.8465,0.4183,67.814,g
35.8304,0.1857,13.0951,g
91.892,0.1046,4.901,g
16.2895,0.3296,8.8466,g
31.0074,0.1505,20.518,g
70.0897,0.1034,0.662,g
12.893,0.3888,78.5401,g
73.3506,0.1338,1.0087,g
39.7082,0.1561,27.696,g
13.0194,0.3961,76.1181,g
27.9214,0.1897,8.915,g
87.5136,0.2685,1.683,g
91.2684,0.1383,6.4844,g
30.948,0.1593,9.046,g
53.8971,0.257,2.001,g
21.8064,0.3852,18.095,g
41.2042,0.1953,3.3282,g
81.1521,0.1064,4.248,g
26.7065,0.2214,26.881,g
102.934,0.0584,0.5982,g
40.6832,0.1356,13.5875,g
21.9801,0.3969,7.597,g
44.1166,0.1487,4.4378,g
40.4564,0.234,18.698,g
38.4177,0.1185,3.956,g
40.8648,0.1284,0.785,g
28.6176,0.174,59.415,g
36.3781,0.3537,19.4337,g
39.9087,0.1538,40.603,g
95.0375,0.1464,5.2528,g
47.7165,0.1111,0.0597,g
18.1043,0.3634,42.881,g
79.196,0.2202,7.135,g
46.4657,0.1859,2.4817,g
45.5972,0.1381,12.439,g
32.1447,0.1796,62.3724,g
31.4724,0.1623,6.201,g
25.254,0.3645,81.0836,g
31.3156,0.2737,0.534,g
50.7843,0.1558,4.89,g
98.3607,0.0801,2.9063,g
71.5663,0.1747,5.9543,g
19.5865,0.3527,39.323,g
22.414,0.2977,37.3241,g
20.8589,0.2358,36.551,g
26.1561,0.2404,49.5681,g
40.8706,0.1174,5.528,g
85.7031,0.088,0.358,g
36.0227,0.142,7.4337,g
23.9122,0.1921,10.4948,g
40.7859,0.1667,46.7657,g
29.4778,0.1607,16.05,g
21.2876,0.4117,14.948,g
37.593,0.1714,1.2879,g
35.3291,0.1947,4.3624,g
27.0374,0.2508,10.628,g
21.9585,0.2375,19.662,g
77.8915,0.078,2.1148,g
27.8065,0.2894,9.2,g
91.9596,0.0781,7.4474,g
12.8457,0.4189,78.0798,g
27.3072,0.188,61.037,g
20.0536,0.3525,83.4683,g
62.6886,0.1084,3.121,g
23.8349,0.2436,69.237,g
30.9203,0.1361,5.861,g
32.2029,0.1242,15.646,g
106.419,0.0683,0.6179,g
17.3109,0.275,89.4859,g
32.9558,0.223,7.371,g
19.6449,0.2846,19.405,g
29.018,0.2134,9.1884,g
80.3238,0.0473,4.63,g
31.0833,0.1774,1.041,g
101.82,0.1243,3.648,g
19.7315,0.4215,10.1245,g
131.375,0.0491,4.2249,g
23.7276,0.2363,85.4134,g
39.7884,0.2896,7.5434,g
38.9695,0.2046,15.3354,g
16.9022,0.3676,52.427,g
85.8049,0.0868,1.3536,g
42.6815,0.1474,5.212,g
12.632,0.3709,82.6681,g
103.227,0.2418,2.4303,g
24.5474,0.3725,81.1632,g
23.4903,0.3509,0.7529,g
112.569,0.0407,1.064,g
78.0294,0.1045,0.4823,g
92.7661,0.0984,0.1495,g
24.1434,0.3633,59.3964,g
64.9861,0.1297,3.404,g
28.4173,0.2391,22.022,g
34.9412,0.1261,5.6692,g
78.1631,0.0881,7.741,g
13.3534,0.4118,67.012,g
33.0182,0.2475,31.8921,g
29.5149,0.2049,9.6888,g
36.1546,0.2331,6.3767,g
37.3147,0.1521,53.5987,g
31.0421,0.1267,18.7887,g
18.0731,0.4313,9.6089,g
90.2095,0.1098,3.042,g
41.736,0.1579,10.0749,g
43.8485,0.2454,9.1753,g
26.2082,0.3825,61.722,g
12.704,0.3884,7.2808,g
27.5364,0.2511,3.459,g
31.5085,0.2569,20.8552,g
21.4681,0.3542,63.031,g
86.8165,0.1252,2.506,g
60.0265,0.0961,2.832,g
116.741,0.2386,2.334,g
21.2266,0.3804,24.434,g
21.5669,0.2741,45.454,g
158.86,0.1855,0.0103,g
99.674,0.1785,6.932,g
95.5483,0.0939,2.9595,g
77.0262,0.1868,0.894,g
31.9061,0.1807,22.6447,g
38.9589,0.1393,20.615,g
35.4345,0.3191,24.1245,g
43.6077,0.1893,11.5544,g
64.4241,0.3576,6.6945,g
56.5232,0.2382,17.637,g
24.5827,0.217,13.7582,g
87.478,0.1047,1.993,g
27.0876,0.2174,7.116,g
34.1275,0.1539,0.9488,g
20.4846,0.2514,25.044,g
27.6587,0.2032,24.5664,g
43.7187,0.1847,11.6246,g
45.4241,0.128,7.295,g
13.3691,0.408,78.021,g
15.1324,0.3879,21.428,g
20.324,0.3325,54.193,g
