@relation segment

@attribute Region-centroid-row numeric
@attribute Hedge-mean numeric
@attribute Rawred-mean numeric
@attribute Rawblue-mean numeric
@attribute Exred-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
135,1.11111,28.555555,41,-12.444445,4
57,0.999999,59.444443,79.44444,-18.777779,4
130,1.444445,15.777778,31.88889,-16.777779,4
68,1.555556,52,68.22222,-14.333333,4
103,1.944445,53.333332,69.55556,-14.555555,4
97,0.611111,46,54.333332,-5.888889,4
115,0.722221,42.444443,56.333332,-12.888889,4
80,0.833334,51.22222,72.111115,-21.333334,4
89,0.722223,25.222221,36.88889,-11.111111,4
73,1,40.555557,47.333332,-5.111111,4
146,1.111111,8,15.666667,-7.777778,4
129,0.777776,54.22222,78,-24.555555,4
91,0.611111,7.555555,20.666668,-13.777778,5
154,2.611111,1.555556,3,-0.888889,5
154,0.944444,5.888889,13.888889,-8.444445,5
145,0,0,0,0,5
154,0.388889,0,0.777778,-0.777778,5
133,0.111111,0,1.777778,-1.777778,5
116,0.777777,19.333334,31.444445,-12.222222,5
111,0.555555,24.555555,35.88889,-12.555555,5
86,0.333333,7.555555,20.444445,-13.333333,5
131,0,0,0,0,5
149,0,0,0,0,5
138,7.833334,8.222222,19.222221,-11.888889,5
136,1.166667,0.666667,5.777778,-5.333334,5
111,0.555555,24.555555,35.88889,-12.555555,5
34,0.444445,9.777778,20.88889,-11.888889,5
144,0.333333,0.111111,1.111111,-1,5
13,0.277778,6.111111,15.888889,-9.555555,5
144,0,0,0,0,5
144,0.277778,0.555556,1,-0.333333,5
111,1,12.222222,23.777779,-11.666667,5
58,0.277778,6,14.555555,-8.555555,5
119,1.444444,23.222221,40.333336,-18.777779,5
64,0.277778,3.666667,10.333334,-6.111111,5
137,0.277778,2.111111,7.111111,-4.777778,5
93,0,0,0,0,5
80,2.944444,11.333333,20.333334,-9.444445,5
148,0.055556,0,0.111111,-0.111111,5
133,0.444445,6.222222,16.666668,-10.888889,5
115,0.444444,10.666667,22.222221,-12.222222,5
86,3.055555,4.666667,10.888889,-6.111111,5
89,3.277778,12.888889,24.444445,-11.777778,5
89,6.166666,13,24.555555,-12,5
94,0.444445,16,28.777779,-12.666667,5
135,0.166667,1,4.444445,-2.777778,5
96,0.666666,15.222222,28.444445,-13.111111,5
62,0.444444,4.111111,11.444445,-7,5
114,0.611111,11.444445,25,-14.222222,5
152,0,0,0,0,5
93,0.888889,16.666668,29.555555,-12.777778,5
94,1.222222,10.555555,24.88889,-15.222222,5
62,0.666667,4.111111,11.444445,-6.888889,5
34,0.444445,10.777778,21,-11,5
90,1.833333,11.888889,25.777779,-14.333333,5
114,0.388889,23,34.444447,-12.555555,5
155,10.777778,5.333334,11,-5.888889,5
84,0.444445,13,24.88889,-12.555555,5
86,0.277778,15.888889,28.555555,-13.666667,5
107,0.833333,23.444445,35.11111,-13,5
62,0.444444,5,13.111111,-7.888889,5
88,0.833333,18.222221,29.333334,-12.333333,5
142,0.222222,0.111111,3.555556,-3.333333,5
62,0.666667,4.111111,11.444445,-6.888889,5
140,0.666667,2.666667,5,-1.666667,5
141,0.055556,0,0.111111,-0.111111,5
83,0.277777,13.333333,26.88889,-14.666667,5
141,0.111111,0,0.222222,-0.222222,5
90,0.833333,17.333334,34.444447,-18.555555,5
141,0.055556,0,0.111111,-0.111111,5
87,0.611111,6.666666,19.555555,-13.444445,5
137,1.388889,0.666667,3.777778,-3,5
93,0.388889,10.444445,23.444445,-13.111111,5
154,1.611111,9.666667,4.666667,9.888889,5
141,0.222222,0.333333,1.777778,-1.111111,5
79,4.777778,10.555555,20.555555,-10.888889,5
152,2.111111,1,2.444444,-1.222222,5
131,0,0,0,0,5
137,0.277778,0.111111,2.666667,-2.444444,5
141,0.444444,3.111111,8.777778,-5.555555,5
135,0.055556,0,1.444444,-1.444444,5
117,0.722222,14.555555,23,-7.666666,5
131,0,0,0,0,5
120,2.222222,17.555555,28.666666,-12,5
95,0.222222,2.111111,2.555556,-0.111111,5
142,2,0.888889,3.666667,-2.777778,5
89,1.055556,16.444445,33.555557,-18.666666,5
30,3,4.777778,11.666667,-6.777778,5
134,0.611111,1.111111,6.444445,-5.555555,5
145,0,0,0,0,5
90,0.388889,5.111111,12.111111,-6.222222,5
82,2.5,11.888889,21.666666,-10,5
131,0,0,0,0,5
111,2.055556,15.555555,26.222221,-11.333333,5
90,0.666667,7.555555,15,-7.444445,5
135,0.222222,0.777778,3.333333,-1.888889,5
134,0.055556,0,1.555556,-1.555556,5
130,0,0,0,0,5
150,0,0,0,0,5
91,0.555555,4.555555,9.777778,-4.333334,5
40,0,0,0,0,5
152,1.222222,1,2.888889,-1.555556,5
91,0.388889,17.777779,34.88889,-18.88889,5
85,0.222222,14.555555,26.88889,-13.111111,5
152,0.833333,2.666667,5.777778,-2.777778,5
108,2.111111,11.333333,20.555555,-9.555555,5
138,0.333333,1.111111,5.888889,-4.666666,5
61,0.5,4.666667,12.222222,-7.222222,5
113,0.722222,16.88889,28.444445,-11.888889,5
83,5.833334,6,17,-11.666667,5
151,0.111111,0,0.333333,-0.333333,5
130,2.611111,1,3.222222,-2.222222,5
110,0.222222,6.111111,15.888889,-10,5
108,1.722222,20,30.444445,-11.111111,5
89,0.166667,2.888889,3.777778,-0.666667,5
98,1.222222,16.88889,30.444445,-13.888889,5
91,0.5,11,21,-10.333333,5
89,2.333333,14.444445,25.11111,-10.777778,5
144,0,0,0,0,5
138,0.5,1.444444,6.666666,-5.222222,5
65,1,6.111111,14.333333,-8.444445,5
129,3.444445,2.444444,2.555556,0.444444,5
153,1.111111,5.333334,13.444445,-9,5
88,0.444445,7.555555,21.11111,-14.111111,5
12,2.333333,3.888889,11.333333,-7.111111,5
135,0.333333,4,10.444445,-6.666666,5
84,0.499999,18.666668,31.333334,-13.777778,5
58,0.444445,5.555555,14.111111,-8.333333,5
114,0.333334,21,34.666668,-14.444445,5
115,0.166667,0.444444,2.888889,-2.333333,5
90,2.222222,12.888889,24.444445,-11.888889,5
134,0.611111,1.111111,6.444445,-5.555555,5
36,0,0,0,0,5
31,5.055555,8.333334,16.555555,-8.777778,5
134,0.944444,1,4.666667,-3.333333,5
82,2.722222,11.666667,22.444445,-11.555555,5
113,0.555556,18.11111,27.88889,-10.444445,5
92,1,11.666667,22.666666,-11.222222,5
116,0.444444,0.666667,4.888889,-3.888889,5
108,0.666667,13.555555,23.444445,-10.111111,5
149,0.111111,0,0.111111,-0.111111,5
152,0,0,0,0,5
94,0.833333,16.88889,30.444445,-13.666667,5
135,0.166667,0,0.444444,-0.444444,5
63,0.388889,6.333334,14,-7.888889,5
135,0.277778,1.666667,6,-3.666667,5
141,0.333333,0,0.555556,-0.555556,5
142,0.111111,0,0.333333,-0.333333,5
133,0.5,3.666667,9,-5.111111,5
139,0.277778,3.222222,9.555555,-6,5
85,0.222222,14.555555,26.88889,-13.111111,5
133,2.722222,1.222222,5,-4.444445,5
116,2.055555,25.666666,37.11111,-12.444445,5
152,2.055556,1,2.333334,-1.111111,5
134,0.722222,1,4.666667,-3.333333,5
90,0.555556,4.666667,11.222222,-5.777778,5
110,0.444444,27.222221,39.333336,-13.222222,5
89,3.611111,10.222222,22.11111,-12,5
143,0,0,0,0,5
141,0.166667,0,2.333334,-2.333333,5
148,0,0,0,0,5
104,5.611111,16,23.333334,-7.555555,5
140,0.333333,1.777778,6.111111,-3.777778,5
113,0.666667,24.88889,37,-13.333333,5
41,0.222222,0.555556,1.222222,-0.444444,5
113,0.722222,16.88889,28.444445,-11.888889,5
112,0.555556,12.111111,23.88889,-12.222222,5
64,1.833333,6.111111,12.555555,-5.666666,5
138,0.222222,0.444444,3.222222,-2.333333,5
93,1.055556,9.888889,22.88889,-13.555555,5
110,2.111111,23,40.444443,-18.88889,5
131,0.722222,0.333333,1.888889,-1.444444,5
94,1.055556,15.777778,28.666666,-12.777778,5
62,0.444444,4.111111,11.444445,-7,5
107,2.055556,11.777778,25.777779,-14.888889,5
40,0.055556,1.222222,1.555556,-0.111111,5
155,7.722223,5.888889,12.666667,-7.111111,5
145,0.222222,0.333333,1.222222,-0.666667,5
144,0,0,0,0,5
145,0.222222,0.333333,1.222222,-0.666667,5
140,0.222222,0,0.777778,-0.777778,5
135,0.111111,0.777778,3,-1.444444,5
144,0,0,0,0,5
36,0.5,4.777778,13,-8.222222,5
110,0.777778,2.777778,7.444445,-4.333334,5
147,0.444445,0.222222,0.444444,-0.222222,5
61,0.555556,4.555555,12,-7,5
142,0,0,0,0,5
104,2.833333,16.333334,26.11111,-10.333333,5
86,0.388889,13.222222,24.666666,-11.777778,5
41,0.222222,0.555556,1.222222,-0.444444,5
88,0.333333,5.111111,12.222222,-6.666666,5
89,6.166666,13,24.555555,-12,5
62,0,0,0,0,5
94,0.222222,0.222222,3.222222,-2.888889,5
83,0.222222,12.888889,24.88889,-12.555555,5
68,1.055556,5.666666,10.333334,-3.666667,5
141,0,0,0,0,5
95,1.333333,6.777778,10.777778,-2.555556,5
154,1.722222,2.555556,7.666666,-5.222222,5
92,0.777778,7.111111,15.555555,-8.555555,5
39,0.611111,7.333334,14.333333,-6.555555,5
12,4.5,8.444445,17.666668,-9,5
135,0.222222,0,2.333334,-2.333333,5
104,2.833333,16.333334,26.11111,-10.333333,5
112,0.555555,24.555555,36.22222,-12.888889,5
134,0.222222,1,3.888889,-2.555556,5
97,0.777777,15.333333,27.777779,-12.777778,5
144,0.388889,0.333333,1.666667,-1.111111,5
36,0.388889,5,13.666667,-8.777778,5
30,1.666667,6.111111,13.111111,-7.111111,5
93,0.166667,1,5.444445,-4.333334,5
137,0.611111,0.333333,1.777778,-1.222222,5
154,0.222222,0.444444,1.222222,-0.555556,5
152,0.833333,0.333333,1.666667,-1.333333,5
34,0.444445,10.777778,21,-11,5
154,0.444444,0.222222,1.888889,-1.444444,5
136,0.833333,3.666667,10.666667,-7.555555,5
86,0.277778,7.777778,21.11111,-13.666667,5
33,4.333334,6.444445,13.111111,-6.888889,5
153,0.055556,3,3.888889,-1.111111,5
139,0.111111,0,3.888889,-3.888889,5
89,1.111111,6.333334,13,-6.333334,5
137,0.611111,0.333333,1.777778,-1.222222,5
106,0.388889,14.111111,24,-10.111111,5
93,0.222222,13.222222,27.11111,-14.111111,5
95,0.388889,15.555555,28.777779,-13.888889,5
61,0.722222,4.444445,12.333333,-7.666666,5
154,1.277778,4.333334,10.777778,-6.444445,5
135,0.555555,0.777778,4.888889,-4.222222,5
154,0.111111,0,0.222222,-0.222222,5
109,0.277778,24.777779,37.11111,-13.888889,5
131,0.111111,0,0.666667,-0.666667,5
12,2.333333,3.888889,11.333333,-7.111111,5
63,0.444445,4,10.555555,-6.222222,5
130,0.222222,0.666667,2.888889,-1.555556,5
114,1.166666,24.444445,40.77778,-18.11111,5
67,0.222222,0.777778,1.111111,0.111111,5
134,1.111112,20.333334,37.444443,-19.11111,5
105,4,22.555555,34,-12.555555,5
58,0.444445,5.555555,14.111111,-8.333333,5
94,0.222222,0.222222,3.222222,-2.888889,5
140,0.611111,0.222222,0.777778,-0.555556,5
155,5.388889,6.666666,12.888889,-6.222222,5
113,1,24.444445,43.77778,-22,5
145,0,0,0,0,5
136,0.222222,1,5.777778,-4.666666,5
61,0.722222,5.888889,14.333333,-8.666667,5
104,3.111111,16.222223,26.11111,-10.222222,5
135,0.611111,24,43.11111,-21.555555,5
144,0,0,0,0,5
147,0,0,0,0,5
113,1.222222,24.333334,34.88889,-12,5
154,0,0,0,0,5
116,0.777778,17.88889,29.555555,-12.222222,5
90,3.611111,15.666667,29,-13.444445,5
131,1.777778,0.777778,2.777778,-1.888889,5
153,0,0,0,0,5
89,0,0,0,0,5
134,0.333333,0,3.111111,-3.111111,5
141,0,0,0,0,5
152,1.222222,1,2.888889,-1.555556,5
139,0.722222,1.888889,8.555555,-6.888889,5
139,0.222222,0.888889,3.222222,-1.444444,5
150,0,0,0,0,5
135,0.444444,1.333333,5.111111,-3.222222,5
155,18,13,18.666668,-4,5
61,0.5,4.666667,12.222222,-7.222222,5
114,0.5,11.777778,24.11111,-13,5
143,0.444444,0.222222,1.777778,-1.333333,5
154,0.166667,0.444444,1.555556,-0.888889,5
90,0.722222,2.777778,10,-7.111111,5
134,0.277778,4.666667,11.222222,-6.888889,5
138,0.055556,1,3.111111,-1.111111,5
147,0,0,0,0,5
136,0.833333,0.666667,4.888889,-4.222222,5
145,1.777778,2.333334,5.777778,-3.222222,5
153,0,0,0,0,5
105,0.944445,12.666667,19.777779,-7.555555,5
144,0,0,0,0,5
80,2.777778,11.888889,23.222221,-11.888889,5
38,2.944445,10.111111,22,-13,5
148,1.111111,1.111111,3.222222,-2,5
152,0,0,0,0,5
141,0.777778,6,16.555555,-11.555555,5
112,0.5,19.444445,32.333336,-12.777778,5
115,0.166667,0.444444,2.888889,-2.333333,5
95,1.333333,6.777778,10.777778,-2.555556,5
138,0.722222,1.777778,7.222222,-5.333334,5
115,3.666666,23.11111,40.11111,-19.11111,5
154,0.055556,0,0.222222,-0.222222,5
133,0.222222,1,3.555556,-1.666667,5
152,0,0,0,0,5
112,0.666666,24.222221,43.666668,-22.222221,5
118,1.222222,15.555555,26.555555,-11.555555,5
135,0.833334,20.222221,37,-18.666666,5
137,8.444445,18.666668,36.555557,-20,5
133,0.5,3.666667,9,-5.111111,5
89,0.944445,0.777778,4.111111,-3.111111,5
149,0,0,0,0,5
116,0.166667,13.555555,23.222221,-9.888889,5
145,0,0,0,0,5
140,0.666667,2.666667,3.333333,-0.666667,5
115,0.388889,19.444445,29.444445,-10.555555,5
93,1.055556,15.111111,28.88889,-14.333333,5
99,2.444444,11.222222,23.777779,-12.777778,5
153,0.111111,0,1.111111,-1.111111,5
133,0.055556,0,1.111111,-1.111111,5
94,0.611111,5.888889,15.222222,-9.666667,5
161,8.999999,36,52.22222,-18.11111,6
199,6.388889,47.88889,69.22222,-21.222221,6
191,2.333333,44,60.555557,-15.666667,6
203,5.444445,47.666668,67.66667,-19,6
180,7.333333,28.666666,37.77778,-8.333333,6
182,2.555556,42.666668,56.333332,-11.111111,6
190,1.611111,44.77778,60.666668,-14.111111,6
162,11.666667,36.77778,53.666668,-19.333334,6
176,1.5,45.22222,61,-13.555555,6
162,14.944444,34.444447,49.444443,-18,6
174,3.166667,49.444443,70.88889,-20.222221,6
206,5.611111,50.444443,72.111115,-21.555555,6
193,2.888889,53.11111,75.111115,-21,6
194,6.444445,51.77778,72.55556,-21.11111,6
204,2.777777,51.444443,72,-19.333334,6
191,3.777778,55.333332,79.22222,-23.222221,6
189,2,28.333334,40.333336,-11.333333,6
188,1.944443,45.11111,61.444443,-14.555555,6
189,3.777777,51.333332,72.44444,-21.222221,6
193,2.555556,54.444443,74.888885,-18.777779,6
195,2.388889,39.666668,55.555557,-16.222221,6
188,3.611111,45.444443,62,-14.888889,6
191,2.944444,44.666668,59.77778,-13.555555,6
182,4.166666,51.88889,72.44444,-18.333334,6
190,2.055556,42,57.77778,-14.666667,6
198,4.833334,53.11111,74,-20,6
194,3.222223,54.77778,76.22222,-20.333334,6
199,4.666666,50.555557,71,-19.333334,6
182,7,37.22222,47.333332,-7.888889,6
200,1.777778,41.333336,56.555557,-14.333333,6
183,2.944444,49.22222,67.77778,-16.555555,6
185,6.222221,29.222221,39.666668,-10,6
185,1.222222,52.22222,73.44444,-20.777779,6
188,3.055555,54.444443,76.55556,-21.666666,6
193,2.888889,53.11111,75.111115,-21,6
192,6.166667,52.555557,74.77778,-21,6
192,7.444444,47.333332,65,-18.333334,6
188,6.611112,27.333334,38,-9.888889,6
186,1.944444,45,61.333332,-13.888889,6
195,1.833335,43.22222,60.666668,-16.88889,6
175,5.666666,29,41,-12,6
176,5.111111,53.333332,75.66667,-20.88889,6
196,2.222222,41.77778,58.555557,-16.444445,6
183,6.333334,29.444445,39.11111,-8.444445,6
178,8,29.666666,41.88889,-12,6
188,1.388889,27.555555,38.11111,-9.666667,6
189,3.166667,45.11111,60.88889,-13.666667,6
162,14.166667,34.88889,50.11111,-18.222221,6
160,2.166668,37.11111,57.11111,-20.444445,6
205,2.388889,49.77778,69.77778,-18.88889,6
184,2.499999,51.22222,69,-15.111111,6
202,1.888889,55,76,-19.88889,6
200,2.5,40.666668,55.77778,-13.888889,6
190,1.611111,44.77778,60.666668,-14.111111,6
182,2.944445,40.333336,52.555557,-9.777778,6
194,2.277778,44.444443,61.666668,-15.888889,6
191,3.277778,52.88889,74.77778,-20.555555,6
197,2.611111,44.22222,61.555557,-16.11111,6
191,5.722222,43.88889,58.666668,-13,6
196,1.388889,47.333332,65.66667,-18,6
184,7.944443,27.777779,38.77778,-11.222222,6
195,2,41.11111,57.333332,-16.333334,6
189,5.722223,27.11111,36.333336,-8.666667,6
195,3.500001,42.77778,58.555557,-14.888889,6
180,3.333333,54.88889,77.55556,-21.555555,6
185,3.111111,44,60.666668,-15.111111,6
187,2.666667,43.333332,60.11111,-15.111111,6
189,6.222223,26.333334,35.22222,-8.222222,6
190,2.5,28,40.11111,-11,6
190,6.111111,51,70,-19,6
191,5.222223,52.333332,75.22222,-21.777779,6
182,2.277777,31.555555,42.22222,-8.888889,6
161,11.500001,35.77778,51.444443,-18.11111,6
189,1.444444,53.444443,74.888885,-19.444445,6
204,3.222222,49.77778,69.22222,-18.333334,6
186,1.777777,43.77778,59.88889,-14,6
188,7.38889,27.444445,37.77778,-9.444445,6
197,1.277779,56.22222,77.77778,-21,6
202,8.333334,50.22222,71.55556,-21.333334,6
182,3.444444,50.11111,69.111115,-17.222221,6
193,3.388888,37.88889,50.666668,-11.444445,6
198,5.111111,45.555557,64.22222,-18.333334,6
190,2.500001,29.333334,41.11111,-10.888889,6
177,2.166667,44.22222,59.333332,-12.555555,6
189,2.444445,45.77778,63.333332,-16,6
178,1.111109,52.444443,75.22222,-21.555555,6
177,1.666666,45,61,-13.333333,6
182,2.277777,31.555555,42.22222,-8.888889,6
183,3.388888,48.88889,66.55556,-15.444445,6
177,8.333332,29,40.666668,-11.666667,6
163,18.166666,34.555557,48,-16.333334,6
160,13.166667,34.11111,51.77778,-20.333334,6
183,4.055555,50.444443,70,-17.666666,6
180,3.111111,44.11111,59,-13.333333,6
185,3.055555,45.333332,59.555557,-12,6
182,3.611111,31.444445,42.88889,-10.444445,6
189,5.833334,28.444445,38,-8.777778,6
186,9.444444,46.555557,63.666668,-15.666667,6
187,2.111111,52.666668,74.111115,-20.11111,6
185,2.222221,49.88889,69.88889,-19.11111,6
193,4.833334,40.88889,55.333332,-13,6
165,16.444445,30.777779,42.88889,-15.111111,6
191,7.777778,23.555555,29.88889,-5.222222,6
182,3.555555,52.88889,73.333336,-18.222221,6
201,5.555555,35.77778,49,-13.555555,6
190,2.611111,47.333332,66.88889,-18.777779,6
162,13.388888,36.444443,51.333332,-17.222221,6
178,5.222221,42.666668,58.88889,-15.888889,6
182,3.611111,31.444445,42.88889,-10.444445,6
188,1.111111,53.555557,74.888885,-20.333334,6
187,3.444444,52.555557,72.55556,-18.333334,6
204,2.166667,50.88889,71.22222,-19.11111,6
186,6.833334,27.555555,37.88889,-9.666667,6
210,4.444444,45.444443,64.333336,-17.555555,6
187,5.111111,44.666668,60.88889,-14.444445,6
176,3.444444,47.11111,67.66667,-19.666666,6
201,4.333332,52.555557,74,-20.333334,6
177,1.666667,46.333332,63.11111,-14.222222,6
207,3.111112,46,64.88889,-18.333334,6
186,2.333333,31.11111,43.444443,-11.555555,6
185,5.777777,40.666668,55,-12.888889,6
190,5.055556,44.88889,63.22222,-18.555555,6
196,3.444445,44.333332,61.444443,-16.666666,6
191,2.833331,55.11111,79.55556,-23.666666,6
202,1.499999,53.666668,74.888885,-20.444445,6
201,2.833333,39.22222,53.88889,-14.222222,6
182,2.111111,40.22222,52.555557,-9.888889,6
163,18.166666,34.555557,48,-16.333334,6
179,3.555556,45.77778,62.11111,-14.333333,6
200,3.444445,49,70.22222,-20.88889,6
196,2.222222,55,75.66667,-19.777779,6
189,2.611111,29,40.666668,-11.333333,6
210,5.722222,44.22222,62.22222,-16.555555,6
188,5.111111,26.88889,36.444443,-9.222222,6
188,4.611111,53.77778,76,-21.88889,6
202,4.833333,52,71,-18,6
194,9.111109,54.333332,74.888885,-19.444445,6
182,3.611111,31.444445,42.88889,-10.444445,6
186,5.5,44.666668,61.11111,-14.333333,6
192,4.388889,41.11111,57.666668,-15.777778,6
190,8.555555,26.11111,36.88889,-10.555555,6
189,2.666667,30.11111,42.77778,-12,6
196,3.555556,42.11111,58.22222,-15.222222,6
179,2.444445,44.88889,59.77778,-12.888889,6
185,1.944444,50.11111,71.111115,-20.88889,6
172,9.777778,38,50.333332,-12.111111,6
161,11.5,35.333336,49.666668,-15.333333,6
195,4.111111,42.444443,58.88889,-15.777778,6
177,8.499999,28.444445,40.333336,-12,6
189,4.944445,54.77778,77.55556,-21.88889,6
200,4.833333,47.88889,69,-20.444445,6
189,3.777777,51.333332,72.44444,-21.222221,6
190,2.055556,44.22222,60,-14,6
182,2.777777,40.333336,52.88889,-9.888889,6
203,6.055556,48.666668,67.111115,-17.555555,6
176,1.000001,46,62.333332,-14.333333,6
195,3.833334,42.555557,59.22222,-16.11111,6
161,11.5,35.333336,49.666668,-15.333333,6
198,3.055555,51.444443,71.888885,-19.88889,6
191,6.000001,52.444443,76.22222,-23.444445,6
198,4.111111,42.77778,61,-17.777779,6
196,7.388889,56,79.111115,-22.555555,6
194,5.388889,37.11111,50.444443,-12.555555,6
187,1.833333,53.666668,74.77778,-20.333334,6
199,5.611111,49.11111,69.77778,-19.666666,6
201,4.444444,52.88889,72.22222,-17.444445,6
162,14.055556,34.666668,49.22222,-16.88889,6
193,2.222222,53.666668,76.55556,-23.222221,6
186,1.777777,43.77778,59.88889,-14,6
193,3.388888,37.88889,50.666668,-11.444445,6
192,2.555555,42.333336,59.22222,-15.555555,6
210,4.444444,45.444443,64.333336,-17.555555,6
194,2.277778,44.444443,61.666668,-15.888889,6
182,8.666666,27.222221,35.444447,-7.666666,6
196,6.888888,46.88889,65,-16.777779,6
189,11.722221,23.444445,33,-9,6
209,4.555556,43,60.77778,-17.333334,6
173,9,39.555557,52.88889,-12.111111,6
197,2,44.333332,61.444443,-16.222221,6
180,3.833332,45.22222,62.333332,-15.555555,6
194,5.111111,37,49.77778,-12.111111,6
197,4.944445,44.666668,62.22222,-17,6
197,4.944445,44.666668,62.22222,-17,6
190,1.388889,47.333332,64.55556,-15.222222,6
182,3.611111,49.444443,68.111115,-16.444445,6
196,2.277777,42.666668,58.77778,-15.333333,6
185,3.111111,44,60.666668,-15.111111,6
186,2,45.11111,61.11111,-13.222222,6
180,2.222222,53.22222,75.44444,-20.555555,6
194,3.222223,40.22222,55.444443,-14.555555,6
201,5,51.444443,68.66667,-15,6
185,2,48.555557,67.22222,-17,6
182,2.722223,48.555557,67.22222,-16.88889,6
195,4.055555,54.666668,76.66667,-20.777779,6
192,4.333334,50.333332,72.111115,-20.222221,6
184,10.611111,28.777779,38,-8.777778,6
190,1.611111,44.77778,60.666668,-14.111111,6
198,5.666666,51.88889,72.333336,-19.333334,6
179,4.555556,31.333334,44.11111,-12.444445,6
193,1.833333,54.77778,78.77778,-23.777779,6
187,2.333334,49,68,-17.333334,6
171,3.666667,41,56.333332,-14.333333,6
183,4.666666,49.666668,69.66667,-18.222221,6
186,5.5,48.22222,65.88889,-15.666667,6
200,4.333333,50.444443,69.66667,-17.777779,6
192,4.944445,51.77778,72,-19,6
187,2.111111,52.666668,74.111115,-20.11111,6
192,4.388889,40.555557,58.11111,-16.222221,6
191,3.277778,52.88889,74.77778,-20.555555,6
190,2.277778,53.444443,75.55556,-21,6
175,7.166668,50.77778,72.77778,-21.222221,6
189,11.722221,23.444445,33,-9,6
188,2.333333,49.666668,69.111115,-18.333334,6
185,6.222221,29.222221,39.666668,-10,6
193,4.5,51.11111,72.55556,-20.11111,6
176,2.666667,46,62.666668,-14,6
200,6.055555,52.22222,72.66667,-19.11111,6
182,3.999999,52.555557,72.55556,-17.555555,6
188,2.277777,44.666668,61.77778,-15.111111,6
185,9.888888,27.777779,37,-9.333333,6
161,10.499999,36,51.11111,-16.444445,6
196,4.444444,45.333332,63.333332,-17.444445,6
201,5.222221,47.11111,67.22222,-19.777779,6
194,3.833333,43,60.333332,-16.88889,6
190,2.888889,46.88889,65,-17,6
176,1.555556,45.444443,62.11111,-14.555555,6
184,5.833333,43.88889,58.666668,-13.111111,6
172,9.166667,38,51.22222,-13,6
195,3.722222,42.444443,58.77778,-15.666667,6
173,3.611111,48.555557,69.55556,-19.88889,6
183,1.555555,40.22222,52,-8.888889,6
189,5.888889,26.777779,36.555557,-8.555555,6
208,6.333334,48.22222,70.333336,-22.222221,6
189,4.5,29,38.555557,-8.777778,6
184,3.611111,41.77778,54.444443,-10.333333,6
200,3.944445,46.444443,67.333336,-21.333334,6
180,9.166667,27.444445,36.333336,-8.777778,6
184,9.388888,28.444445,37.11111,-8.222222,6
205,3.333334,44.88889,61.77778,-16.11111,6
186,6.055555,45.666668,60.22222,-13.222222,6
201,5.222221,47.11111,67.22222,-19.777779,6
207,6.444444,50.444443,70.111115,-19.11111,6
176,5.111111,53.333332,75.66667,-20.88889,6
189,4.444445,55,75.44444,-19.222221,6
162,12.388888,37.444443,54.666668,-19.88889,6
187,3.055555,44.11111,59.88889,-13.222222,6
185,2.277779,44.11111,57.333332,-11.555555,6
193,2.222222,53.666668,76.55556,-23.222221,6
181,4.166667,52.333332,74.22222,-20.222221,6
184,10.611111,28.777779,38,-8.777778,6
162,12.944446,35.666668,50.555557,-17.444445,6
163,17.666666,35,48.555557,-16.333334,6
196,2.222222,41.77778,58.555557,-16.444445,6
188,3.111112,29.666666,41.333336,-11,6
200,3.777779,54.11111,76.44444,-20.777779,6
161,8.999999,36,52.22222,-18.11111,6
196,4.444445,44.333332,62.22222,-17.222221,6
159,15.72222,30.444445,45,-16,6
163,14,35.444447,51.333332,-18.666666,6
162,13.944444,35,51.11111,-19,6
191,2.888887,54.444443,78.111115,-22.777779,6
195,3.166667,55.11111,76.55556,-19.88889,6
190,3.000001,42.444443,58.666668,-15.111111,6
201,5.555555,35.77778,49,-13.555555,6
176,2.388889,50.444443,71.44444,-19.444445,6
195,3.944445,51.333332,70.111115,-17.333334,6
185,2.5,45.444443,61.333332,-14.333333,6
171,2.777777,41,57.22222,-14.777778,6
187,2.833333,52.555557,71.44444,-16.333334,6
161,11.777776,36.555557,51.22222,-16.222221,6
194,2.444444,44.22222,62.444443,-17.666666,6
183,2.333334,47.444443,65.111115,-15.555555,6
203,3.444445,52.444443,71.66667,-18.11111,6
181,1.833333,49,68.77778,-19,6
161,11.5,36.88889,51.666668,-16.444445,6
180,3.833332,45.22222,62.333332,-15.555555,6
187,6.222222,49.88889,69.66667,-18.777779,6
163,18.666666,34,47.77778,-16.333334,6
161,9.222222,38,54.555557,-18.222221,6
194,5.222222,52.88889,71.55556,-18.222221,6
201,2.500001,54.88889,76.44444,-20.222221,6
186,2.777777,49.11111,67.88889,-17.555555,6
181,4.777777,37.77778,49.555557,-10.444445,6
176,5.055555,46.333332,67,-19.777779,6
188,5,55.11111,75.66667,-18.444445,6
188,5.111111,26.88889,36.444443,-9.222222,6
193,4.611111,37.444443,50,-11.222222,6
197,1.277779,56.22222,77.77778,-21,6
193,4.055555,43.333332,61.22222,-17.333334,6
197,5.277778,48.88889,68,-17.88889,6
174,1.388889,50.444443,73.22222,-22.222221,6
188,1.999999,45,62.11111,-15.555555,6
197,4.555556,49.11111,69.55556,-19,6
183,3.388888,48.88889,66.55556,-15.444445,6
190,2.611111,47.333332,66.88889,-18.777779,6
182,2.500002,41.666668,54.333332,-10,6
186,2.999999,44,58.88889,-12.666667,6
