@relation segment

@attribute Region-centroid-row numeric
@attribute Region-pixel-count numeric
@attribute Hedge-mean numeric
@attribute Hedge-sd numeric
@attribute Rawred-mean numeric
@attribute Rawblue-mean numeric
@attribute Exgreen-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
101,9,0.5,0.349603,27.222221,39.444443,-12.888889,4
53,9,0.944443,0.389682,36.88889,48.666668,-14,4
110,9,1.777778,1.809441,29.11111,44.444443,-16,4
139,9,1.388889,0.596294,57.88889,78.77778,-22,4
134,9,1.000001,0.730296,37.11111,58.22222,-17.777779,4
38,9,1.111112,1.068054,58.22222,78.44444,-22.222221,4
118,9,0.833334,0.691215,30.777779,41.666668,-11.333333,4
125,9,2.444445,1.344399,50.22222,73.77778,-22.666666,4
87,9,13.388889,62.018505,28.222221,39.444443,-12.777778,4
49,9,1.222221,0.544332,35.666668,44.11111,-11.111111,4
33,9,0.277778,0.250925,31.333334,45.555557,-15.777778,4
146,9,1.111111,0.740741,8,15.666667,-7.444445,4
71,9,0.777777,0.45542,37.88889,42.11111,-9.777778,4
121,9,6.611111,2.678445,47.77778,68.66667,-19.555555,4
125,9,2.055555,0.574133,52.555557,76.44444,-21.444445,4
135,9,1.11111,1.025598,28.555555,41,-12.444445,4
135,9,1.777777,0.958394,41,60.666668,-20.777779,4
147,9,2.5,1.277778,20.88889,38.666668,-14.888889,4
97,9,0.5,0.182574,46,54.11111,-13.444445,4
117,9,1.277778,0.742868,39.555557,58.444443,-18.666666,4
116,9,0.555555,0.501848,42.333336,56.555557,-15.777778,4
102,9,0.666667,0.177779,56.77778,77.111115,-20.777779,4
78,9,2.555556,2.874073,41.11111,51.88889,-16.11111,4
104,9,1.000001,0.516399,48.88889,69.55556,-20.88889,4
111,9,0.444445,0.344265,30.333334,42.22222,-13,4
80,9,1.333333,0.711109,37.77778,47.666668,-13.222222,4
120,9,0.944444,0.443052,48.22222,59.22222,-15.888889,4
64,9,2,1.115547,49.666668,71,-22.444445,4
127,9,8.555555,59.54075,38,48.22222,-14.222222,4
48,9,4.666666,4.305036,38.77778,49.88889,-13.555555,4
107,9,13.166667,5.5889,49.444443,64.44444,-17.666666,4
69,9,0.722223,0.854184,36.666668,40.22222,-8.888889,4
123,9,1,0.355555,15.666667,26.333334,-10.222222,4
42,9,0.999999,0.699206,32.77778,47.77778,-17,4
149,9,0.666666,0.266666,13.444445,23.777779,-10.777778,4
62,9,0.944443,0.772202,53.444443,76.22222,-22.777779,4
104,9,1.444444,0.740741,52.77778,68.22222,-19,4
133,9,0.888889,0.750308,32,46.333332,-14.333333,4
96,9,0.833333,0.752772,54.444443,77,-22.777779,4
125,9,1.944445,1.878731,32.333336,47.555557,-15,4
17,9,1.444445,1.108886,62.444443,86.55556,-23.88889,4
132,9,1.333333,1.011049,33.22222,49.22222,-14.666667,4
116,9,1.333333,0.816497,29.11111,41.666668,-13.222222,4
135,9,0.833332,0.122224,63.666668,83.888885,-23.11111,4
126,9,14.055554,44.374123,33.555557,43,-12.555555,4
95,9,0.888891,0.91084,47.444443,71.66667,-23.555555,4
126,9,0.555556,0.162963,16.444445,27.333334,-10.666667,4
81,9,1.833333,0.344443,39.444443,51.555557,-15.444445,4
46,9,2.222221,1.408966,53.22222,79.111115,-23,4
78,9,2.944444,3.517681,27.11111,37.444443,-11.888889,4
25,9,1.555556,1.241264,39.555557,55,-14.777778,4
32,9,2.277778,1.971088,48.555557,72.77778,-25.777779,4
98,9,1.277777,0.596297,47.555557,64.66667,-19.555555,4
124,9,11.166668,184.5222,49,64.44444,-17.666666,4
28,9,0.833333,0.658281,53.444443,79.111115,-23.222221,4
158,9,1.444445,1.762963,16.777779,29,-11.111111,4
82,9,1.333333,0.488889,41.555557,53.11111,-14.666667,4
78,9,4.333334,6.355548,31.333334,46,-15.333333,4
111,9,0.555555,0.272165,56.444443,75.333336,-21.777779,4
128,9,1.388888,1.123816,42.666668,64.22222,-21.11111,4
126,9,0.944445,0.596297,52.333332,70.44444,-21.444445,4
102,9,1.166667,0.62361,50.666668,73.44444,-22.11111,4
90,9,2.833333,2.770879,41.22222,61.444443,-18.666666,4
125,9,2.166667,1.944448,63.22222,83.111115,-23,4
118,9,1.166667,1.055555,50.11111,66.333336,-18.88889,4
103,9,1.944445,1.396296,53.333332,69.55556,-19.555555,4
154,9,2.333333,3.200002,14.888889,28.555555,-12.111111,4
102,9,1.777779,1.229628,46.22222,64.333336,-21.444445,4
150,9,2.166667,1.499999,16.222223,29.222221,-11.888889,4
65,9,26.444445,25.537477,52.666668,64.44444,-11.111111,4
125,9,9.944444,103.751854,39.11111,51.77778,-15.777778,4
121,9,2.722222,1.925463,28.666666,40.555557,-13.444445,4
87,9,1.555557,1.695309,37.88889,54.88889,-18.333334,4
78,9,2.611111,2.322991,59.666668,88.44444,-25.88889,4
123,9,13.222221,108.74074,48,64.111115,-19.444445,4
139,9,1.666667,0.8,12.444445,23.666666,-10.111111,4
129,9,2,3.155558,19.11111,34.88889,-13.777778,4
70,9,0.388889,0.107408,51.555557,64.88889,-19.11111,4
102,9,0.444445,0.207407,51.11111,69.111115,-20,4
128,9,1.333334,0.844444,32.11111,43.77778,-14.111111,4
129,9,19.833334,11.944499,46.88889,60.666668,-16.666666,4
154,9,0.666666,0.577778,25.11111,46.555557,-17,4
120,9,1.277779,0.646929,56.88889,69.333336,-18.444445,4
95,9,7.055555,5.724864,42.88889,56.333332,-16.555555,4
124,9,2.444445,1.807404,49.444443,65.22222,-18,4
146,9,1.111111,0.740741,8,15.666667,-7.444445,4
34,9,0.777779,0.779362,41.11111,60,-17.777779,4
109,9,1.055555,0.490653,36.11111,53.666668,-18.444445,4
65,9,1.555555,0.93492,50.444443,72.66667,-22.88889,4
66,9,2.555556,1.893459,41.555557,45.88889,-9.666667,4
24,9,1.222223,1.047042,42.333336,61.22222,-15.555555,4
154,9,2,1.866666,21.555555,39.555557,-14.444445,4
158,9,1.166667,0.477778,7.111111,11.777778,-6.444445,4
22,9,1.388889,0.975629,42.77778,62.88889,-19,4
148,9,1.055555,0.507408,21.444445,41.555557,-14.555555,4
124,9,7.388889,70.1963,39.22222,52.666668,-16.777779,4
123,9,2.999999,1.555556,41.11111,53.77778,-15.777778,4
147,9,4.666666,2.599144,43.77778,62.444443,-20,4
85,9,2.833333,9.188898,45,59.555557,-18.777779,4
109,9,1.222222,0.655462,42.555557,62.88889,-19.88889,4
158,9,0.833333,0.611111,6.333334,11.888889,-6.888889,4
160,9,2.777778,0.429629,18.222221,31.555555,-12.222222,4
65,9,26.444445,25.537477,52.666668,64.44444,-11.111111,4
137,9,3.444445,1.088663,39.88889,45.333332,-10.555555,4
68,9,1.555556,0.962963,52,68.22222,-20,4
43,9,1.555557,1.223233,54.88889,82.55556,-24.11111,4
81,9,1.222223,0.740742,34.555557,47.22222,-15.777778,4
76,9,0.388889,0.327731,47.666668,61.555557,-17,4
153,9,3,6.888892,21.333334,38.77778,-12.333333,4
129,9,0.722222,0.827758,27.555555,41.11111,-13.777778,4
157,9,1.388889,1.662962,16.88889,30,-12,4
127,9,15.388888,4.144167,35.88889,41,-11.555555,4
160,9,2.777778,0.429629,18.222221,31.555555,-12.222222,4
32,9,0.833334,0.836659,54.22222,70.88889,-18.444445,4
44,9,1.611109,0.998146,42.88889,58,-15.777778,4
98,9,1.055556,0.772202,24.88889,37.11111,-13.333333,4
66,9,5.277777,4.959466,40.555557,46.333332,-10.888889,4
115,9,1.38889,1.306679,24.88889,36.77778,-11.888889,4
13,9,1.555553,0.54433,60.666668,88.111115,-24.11111,4
140,9,0.666667,0.298143,24.88889,33.555557,-9.333333,4
154,9,3.833333,2.178176,44.555557,64,-21.444445,4
101,9,2.055554,1.555158,56.88889,79.44444,-22.777779,4
15,9,1.111111,0.54433,61,87.44444,-24.88889,4
122,9,6.111111,3.016006,29.222221,44.333332,-15.555555,4
108,9,6.833332,16.83333,36,48.22222,-12.666667,4
80,9,1.333333,0.711109,37.77778,47.666668,-13.222222,4
120,9,4.277778,9.262964,44.88889,59.333332,-16.222221,4
102,9,1.222222,0.860662,47.11111,62.333332,-18.333334,4
119,9,1.055555,0.611616,40.666668,56,-16.222221,4
76,9,3.277778,3.065339,31.88889,42,-12.555555,4
80,9,0.666667,0.933332,36.333336,48.22222,-15.444445,4
62,9,0.666667,0.365146,53.77778,80,-24.444445,4
148,9,1.055555,0.507408,21.444445,41.555557,-14.555555,4
158,9,1.388889,0.418518,7,12.222222,-7,4
88,9,1.111112,0.720081,57.88889,85,-25.11111,4
73,9,2.277779,1.993508,35.666668,49.77778,-15.222222,4
143,9,1.222221,0.544331,43,64.77778,-21.11111,4
147,9,1.333333,0.844445,5.777778,8.444445,-5.111111,4
126,9,3.388889,2.274658,21,28.88889,-9.888889,4
77,9,7.722223,8.373016,30.222221,37.666668,-7,4
127,9,8.555555,59.54075,38,48.22222,-14.222222,4
83,9,0.944444,0.680414,23.333334,33.22222,-10.555555,4
123,9,1.944444,1.718096,51.88889,73.77778,-21,4
90,9,1.277777,0.879814,57.666668,79.77778,-21.222221,4
76,9,0.555555,0.344266,36,54.11111,-16.555555,4
140,9,1.5,0.722649,23.444445,32.333336,-8.666667,4
50,9,1.055557,0.389682,57.333332,80.333336,-22.333334,4
76,9,15,11.481388,28.666666,33.444447,-7.444445,4
145,9,0.999999,0.699206,52.444443,76.77778,-21,4
115,9,0.722221,0.646929,42.444443,56.333332,-15.888889,4
44,9,2.111113,1.128748,50.11111,75.55556,-25,4
94,9,0.888888,0.779363,61.11111,82.66667,-22.666666,4
64,9,1.055556,1.020167,53.666668,78.111115,-23.333334,4
116,9,0.499999,0.278888,52.444443,76.44444,-20.666666,4
119,9,0.944446,0.772202,36.22222,48.22222,-14.222222,4
45,9,2.055555,1.526313,48.11111,63.77778,-17.222221,4
121,9,0.944444,0.904721,37.444443,49.444443,-14.444445,4
105,9,0.777776,0.651852,60,78.77778,-23,4
48,9,0.277777,0.250924,35.444447,52.444443,-18.555555,4
73,9,1,0.816495,40.555557,47.333332,-10.111111,4
80,9,0.833334,0.505525,51.22222,72.111115,-20,4
35,9,1.055555,0.646928,61.77778,85.333336,-24.666666,4
77,9,1.555555,1.585185,54.22222,71.333336,-19.333334,4
123,9,1.833333,2.077778,14.777778,34.22222,-17.222221,4
117,9,1.444443,0.860663,33.555557,49.77778,-15.777778,4
129,9,1.111111,1.096297,33.11111,47.444443,-14.333333,4
57,9,0.999999,0.365148,59.444443,79.44444,-22.444445,4
125,9,0.444444,0.162963,14.888889,24.777779,-9.666667,4
130,9,9.777778,21.762964,9.888889,18.88889,-8.111111,4
120,9,1.555555,1.833839,44.77778,56.333332,-16.222221,4
50,9,1.333334,0.869227,53,75.77778,-21.222221,4
122,9,1.777777,1.485737,51.555557,78.22222,-24.88889,4
122,9,11.444444,90.829605,35.77778,47.555557,-14.666667,4
82,9,0.777778,0.474074,34.555557,48.444443,-15.666667,4
106,9,7,53.244434,34.11111,45.77778,-13.444445,4
70,9,4.111111,2.754121,36.444443,48.333332,-14.555555,4
69,9,0.944444,0.742867,40.88889,44.555557,-12.333333,4
133,9,1.277777,1.218682,19.88889,25.777779,-8.333333,4
68,9,1.833333,0.936897,37.555557,41.666668,-9.888889,4
73,9,0.777777,1.003696,45.666668,51.11111,-12.555555,4
146,9,2.111111,1.318517,16.777779,29.666666,-11.111111,4
103,9,1.111111,0.93492,30.777779,45.22222,-14.222222,4
96,9,1.722222,1.218523,61,80.22222,-21.444445,4
20,9,4.944444,4.479171,32,42.77778,-11.444445,4
21,9,5.222221,2.613357,37.11111,49.333332,-14.888889,4
36,9,1.111109,1.22323,56.555557,84.77778,-25.777779,4
57,9,0.722223,0.389679,60,90.111115,-28.11111,4
108,9,1.666666,1.563473,52.666668,69.55556,-18.222221,4
64,9,0.666667,0.699206,35.22222,50.11111,-16,4
161,9,0.777778,0.162963,5.555555,10.888889,-6.444445,4
104,9,1.999999,0.711111,58.22222,76.55556,-22.555555,4
138,9,2.388889,1.638653,49.11111,66.77778,-19.88889,4
62,9,0.722224,0.389681,57.444443,84.66667,-25.666666,4
120,9,8.333333,53.95558,35.444447,47.77778,-13.666667,4
116,9,1.111111,0.834444,25,38.333336,-13.333333,4
18,9,1.722223,1.289561,59,86.111115,-25.555555,4
66,9,0.944445,0.418519,47.77778,61.22222,-17.444445,4
73,9,0.61111,0.389682,43,48.77778,-12.222222,4
35,9,2.055556,1.730981,32.333336,47.444443,-13.777778,4
103,9,0.833336,0.433334,58.333332,78.111115,-22.666666,4
162,9,2,0.888889,8,14.555555,-7.444445,4
65,9,2.277779,0.827759,53.666668,74.55556,-20.88889,4
107,9,4.722223,20.196299,46.22222,58.333332,-14.777778,4
17,9,0.888891,0.807374,63.333332,87.333336,-24.88889,4
77,9,1.666667,0.533333,37.22222,48.22222,-15,4
105,9,1.166667,0.522222,53.333332,70.333336,-19.222221,4
99,9,1.722222,1.340259,51.88889,56,-12.333333,4
73,9,0.777777,0.651852,54,70.111115,-19.444445,4
102,9,0.888889,0.296295,53.444443,69.66667,-20,4
149,9,2.111111,1.585185,16.666668,30,-11.777778,4
124,9,1.888889,1.186342,36.77778,56.333332,-18.222221,4
32,9,0.833334,0.836659,54.22222,70.88889,-18.444445,4
102,9,0.888889,0.296295,53.444443,69.66667,-20,4
34,9,0.833331,0.836659,65,89.111115,-25,4
96,9,0.944444,0.879816,54.11111,61,-14.444445,4
98,9,5.944444,3.079803,31,41,-12.222222,4
79,9,0.888889,0.651853,42.88889,53.88889,-15.444445,4
121,9,4.888888,3.208784,46.88889,66.88889,-19.333334,4
103,9,1.777778,1.496294,56,73.44444,-20.777779,4
17,9,5,2.319004,40.333336,54,-15.444445,4
67,9,1.055554,0.646929,57.11111,80.44444,-24.222221,4
89,9,0.722223,0.490653,25.222221,36.88889,-12.777778,4
138,9,1.055553,0.41852,63.88889,82.55556,-22.444445,4
28,9,0.833333,0.658281,53.444443,79.111115,-23.222221,4
15,9,1.222223,1.0256,59.333332,86.888885,-24.88889,4
85,9,6.5,4.598309,42.444443,61.555557,-18.666666,4
111,9,2.277777,1.597452,25.444445,38.22222,-13.444445,4
70,9,8.777778,3.461964,33.666668,44.444443,-13.888889,4
87,9,1.166667,0.623611,55.77778,80.333336,-24.11111,4
111,9,1.055556,0.443053,53.22222,74.888885,-23.222221,4
159,9,1.611111,1.18165,20.333334,22.333334,-4.888889,4
105,9,2.166666,1.67778,41.22222,56.333332,-18.222221,4
119,9,0.944446,0.772202,36.22222,48.22222,-14.222222,4
146,9,2.500001,4.655555,18.11111,31.555555,-12.555555,4
66,9,9.222221,7.073164,41,47.77778,-10.777778,4
65,9,1.222221,0.91084,53.77778,73.888885,-22.11111,4
152,9,2.388889,3.262964,20.333334,37.666668,-14.666667,4
162,9,0.333333,0.133333,6.666666,12,-5.777778,4
139,9,1.833334,1.048809,42.555557,60.444443,-19.666666,4
125,9,2.111111,1.318521,61.11111,79.111115,-23.11111,4
93,9,2.055555,1.730981,54.77778,79.22222,-24.88889,4
145,9,1,0.421638,24.222221,33.333336,-12,4
79,9,1.333334,0.755556,38,49.666668,-14.555555,4
151,9,1.555556,2.251854,23.11111,42.77778,-14.777778,4
78,9,4.055555,5.662962,25.11111,40.333336,-15.222222,4
108,9,22.444443,104.91862,41.22222,55.444443,-16.444445,4
19,9,1.444445,0.886106,38,58.77778,-19.222221,4
45,9,2.055555,1.526313,48.11111,63.77778,-17.222221,4
83,9,1.666666,3.111112,46,59.555557,-17.555555,4
75,9,2.388889,1.083547,40.333336,45.666668,-11.333333,4
34,9,0.555556,0.583731,46.22222,70.333336,-24.11111,4
158,9,1.833333,1.048807,35.555557,47.444443,-13,4
128,9,1.666666,1.054092,46.333332,67.111115,-20.777779,4
117,9,1.277778,0.742868,39.555557,58.444443,-18.666666,4
110,9,1.277777,0.596297,46.11111,60.444443,-15.666667,4
78,9,2.555556,2.874073,41.11111,51.88889,-16.11111,4
126,9,1.833334,2.122222,16.11111,28.666666,-11,4
81,9,0.722221,0.389682,51.88889,74.44444,-22.333334,4
121,9,0.944444,0.904721,37.444443,49.444443,-14.444445,4
90,9,1.277777,0.879814,57.666668,79.77778,-21.222221,4
17,9,5,2.319004,40.333336,54,-15.444445,4
69,9,1.833333,1.47196,53.444443,73.22222,-22.666666,4
73,9,1.5,0.781736,38.77778,53,-14.222222,4
158,9,1.388889,0.418518,7,12.222222,-7,4
100,9,1.444445,0.651851,50.333332,66.88889,-19.444445,4
68,9,1.555556,0.962963,52,68.22222,-20,4
89,9,0.722222,0.389682,27.333334,41,-14.777778,4
42,9,1.333334,0.894428,50.666668,74.55556,-22.333334,4
117,9,1.111111,1.29386,27.444445,39,-11.777778,4
84,9,0.888889,0.45542,7.333334,11.777778,-4,4
42,9,4.333334,2.231094,39.555557,54.11111,-13.666667,4
122,9,11.444446,103.762955,32.666668,44,-12.888889,4
123,9,1.111111,0.518518,52.555557,68.55556,-18.444445,4
83,9,1.555556,0.785184,60.22222,79.66667,-22.11111,4
105,9,2.166666,1.67778,41.22222,56.333332,-18.222221,4
67,9,1.499999,1.187902,53,75.888885,-22.222221,4
131,9,9.222222,2.115206,30.666666,45.77778,-15.111111,4
20,9,1.944444,1.062841,56.444443,81.66667,-23.222221,4
103,9,0.666667,0.596285,52.22222,72.66667,-21.333334,4
159,9,2.222222,1.455513,25.222221,29.555555,-7.666666,4
125,9,1.333333,0.760117,37.22222,55,-17.333334,4
38,9,1.000001,0.760116,50,74.333336,-25,4
137,9,2.61111,1.555159,34.88889,42.333336,-10.111111,4
146,9,5.111111,4.712474,36.88889,55.88889,-19.444445,4
70,9,0.777777,0.655461,53.444443,77,-24.666666,4
21,9,1.277778,1.062841,59.333332,79.22222,-20.333334,4
119,9,1.222222,0.91084,5.888889,13.666667,-6.888889,5
12,9,4.5,3.358241,8.444445,17.666668,-9.666667,5
154,9,0.166667,0.077778,0.444444,1.555556,-1.555556,5
153,9,1.111111,3.896296,5.333334,13.444445,-6.333334,5
133,9,2.722222,3.158176,1.222222,5,-2.444444,5
137,9,0.611111,0.712325,0.333333,1.777778,-1.888889,5
94,9,1.222222,0.962962,10.555555,24.88889,-12.555555,5
30,9,3,2.796824,4.777778,11.666667,-7.111111,5
40,9,0.055556,0.136083,1.222222,1.555556,-0.777778,5
110,9,0.444444,0.272165,27.222221,39.333336,-9.888889,5
148,9,0,0,0,0,0,5
154,9,0.944444,0.685184,5.888889,13.888889,-7.111111,5
61,9,0.555556,0.272165,4.555555,12,-8.333333,5
133,9,0.222222,0.074074,0.333333,1.777778,-1.888889,5
131,9,0.111111,0.172133,0,0.666667,-0.666667,5
90,9,0.555556,0.45542,4.666667,11.222222,-8.111111,5
135,9,0.166667,0.077778,0,0.444444,-0.444444,5
86,9,0.388889,0.327731,13.222222,24.666666,-10.777778,5
93,9,0,0,0,0,0,5
91,9,0.5,0.547722,11,21,-9.333333,5
62,9,0.444444,0.501848,4.111111,11.444445,-8,5
89,9,0.333333,0,14,25.777779,-11.333333,5
134,9,0.277778,0.018518,4.666667,11.222222,-5.888889,5
154,9,1.722222,3.174073,2.555556,7.666666,-4.888889,5
147,9,0,0,0,0,0,5
113,9,1.222222,0.68853,24.333334,34.88889,-7.666666,5
137,9,1.388889,1.751852,0.666667,3.777778,-3.333333,5
111,9,1,0.78881,12.222222,23.777779,-11.333333,5
134,9,0.333333,0.210819,0,3.111111,-3.111111,5
155,9,9.944445,121.396286,7.777778,17.555555,-8.222222,5
140,9,0.611111,0.742867,0.222222,0.777778,-0.555556,5
34,9,0.444445,0.403687,9.777778,20.88889,-9.555555,5
131,9,1.777778,1.851852,0.777778,2.777778,-2.222222,5
108,9,1.722222,0.827759,20,30.444445,-9.111111,5
148,9,0,0,0,0,0,5
152,9,2.055556,3.574075,1,2.333334,-1.777778,5
116,9,0.777778,0.45542,17.88889,29.555555,-10.555555,5
93,9,0.888889,0.544331,16.666668,29.555555,-13.111111,5
93,9,0.222222,0.172132,13.222222,27.11111,-13.444445,5
136,9,0.833333,0.211111,0.666667,4.888889,-4.222222,5
116,9,0.166667,0.077778,13.555555,23.222221,-9.222222,5
138,9,0.222222,0.272166,0.444444,3.222222,-3.666667,5
113,9,0.722222,0.389682,16.88889,28.444445,-10.888889,5
68,9,1.055556,0.534027,5.666666,10.333334,-6.666666,5
139,9,0.111111,0.02963,0,3.888889,-3.888889,5
90,9,3.611111,8.507409,15.666667,29,-13.111111,5
139,9,0.222222,0.272166,0.888889,3.222222,-4.111111,5
92,9,0.777778,0.344265,7.111111,15.555555,-8.222222,5
88,9,0.444445,0.074074,7.555555,21.11111,-12.444445,5
140,9,0.444444,0.344265,0.777778,1.888889,-1.777778,5
137,9,0.277778,0.018519,0.111111,2.666667,-2.777778,5
83,9,5.833334,20.922216,6,17,-9.666667,5
90,9,0.388889,0.250924,5.111111,12.111111,-8.555555,5
105,9,1.5,0.809664,19.11111,29.555555,-9.777778,5
62,9,0.666667,0.557773,4.111111,11.444445,-8.222222,5
112,9,0.555555,0.344265,24.555555,36.22222,-9.222222,5
134,9,0.722222,0.151852,1,4.666667,-4.333334,5
154,9,2.611111,5.751853,1.555556,3,-2.555556,5
147,9,0,0,0,0,0,5
148,9,0.055556,0.136083,0,0.111111,-0.111111,5
149,9,0,0,0,0,0,5
86,9,0.277778,0.062963,7.777778,21.11111,-12.666667,5
153,9,0,0,0,0,0,5
90,9,2.222222,2.464563,12.888889,24.444445,-10.888889,5
110,9,0.222222,0.02963,6.111111,15.888889,-9.333333,5
135,9,0.277778,0.062963,1.666667,6,-5.666666,5
112,9,0.666666,0.799999,24.222221,43.666668,-13.888889,5
150,9,0,0,0,0,0,5
134,9,1.111112,0.385185,20.333334,37.444443,-13.111111,5
133,9,0.055556,0.136083,0,1.111111,-1.111111,5
89,9,1.111111,1.068055,6.333334,13,-7.333334,5
12,9,2.333333,1.966384,3.888889,11.333333,-8.111111,5
137,9,0.666667,0.177778,1.555556,6.333334,-5,5
135,9,0.222222,0.02963,0,2.333334,-2.333333,5
152,9,0,0,0,0,0,5
136,9,0.833333,0.122222,3.666667,10.666667,-5.888889,5
134,9,1.055556,0.374074,1,6.111111,-5.333334,5
58,9,0.444445,0.344265,5.555555,14.111111,-9,5
117,9,0.722222,0.490653,14.555555,23,-10,5
145,9,0,0,0,0,0,5
12,9,2.333333,1.966384,3.888889,11.333333,-8.111111,5
95,9,0.222222,0.403687,2.111111,2.555556,-1.111111,5
111,9,0.555555,0.344265,24.555555,35.88889,-8.888889,5
114,9,0.388889,0.389682,23,34.444447,-9.222222,5
91,9,0.388889,0.107408,17.777779,34.88889,-13.555555,5
152,9,2.055556,3.574075,1,2.333334,-1.777778,5
154,9,0.222222,0.403687,0.444444,1.222222,-1.222222,5
134,9,0.055556,0.018519,0,1.555556,-1.555556,5
133,9,0.055556,0.136083,0,0.888889,-0.888889,5
105,9,0.944445,0.742867,12.666667,19.777779,-6.222222,5
62,9,0.666667,0.557773,4.111111,11.444445,-8.222222,5
142,9,2,2.108185,0.888889,3.666667,-2.777778,5
140,9,0.333333,0.044444,1.777778,6.111111,-5.444445,5
90,9,0.666667,0.471405,7.555555,15,-7.444445,5
95,9,0.388889,0.062963,15.555555,28.777779,-11.888889,5
38,9,2.944445,2.294114,10.111111,22,-9.666667,5
144,9,0,0,0,0,0,5
92,9,0.555555,0.620633,12.888889,25.777779,-12.444445,5
155,9,10.777778,131.80739,5.333334,11,-5.222222,5
104,9,3.111111,2.104669,16.222223,26.11111,-9.222222,5
154,9,0.055556,0.136083,0,0.222222,-0.222222,5
34,9,0.444445,0.501848,10.777778,21,-8.666667,5
150,9,0,0,0,0,0,5
63,9,0.388889,0.389682,6.333334,14,-7.222222,5
108,9,0.666667,0.298143,13.555555,23.444445,-9.444445,5
134,9,0.611111,0.240741,1.111111,6.444445,-4.888889,5
35,9,0.388889,0.250924,10.333334,19.222221,-7.777778,5
133,9,0.5,0.344444,3.666667,9,-5.777778,5
139,9,0.722222,0.285185,1.888889,8.555555,-6.222222,5
152,9,2.111111,4.340741,1,2.444444,-1.888889,5
136,9,0.222222,0.02963,1,5.777778,-5,5
114,9,0.333334,0.088889,21,34.666668,-12.111111,5
133,9,0.444445,0.02963,6.222222,16.666668,-9.555555,5
94,9,0.444445,0.42963,16,28.777779,-13,5
40,9,0,0,0,0,0,5
141,9,0,0,0,0,0,5
89,9,1.055556,0.285185,16.444445,33.555557,-14,5
107,9,2.055556,2.818519,11.777778,25.777779,-12.222222,5
152,9,0,0,0,0,0,5
110,9,0.777778,0.962963,2.777778,7.444445,-5.333334,5
135,9,0.611111,0.151852,24,43.11111,-14.222222,5
86,9,0.333333,0.044444,7.555555,20.444445,-12,5
148,9,1.111111,0.981307,1.111111,3.222222,-2.333333,5
153,9,0.111111,0.02963,0,1.111111,-1.111111,5
129,9,0,0,0,0,0,5
116,9,0.777777,0.344266,19.333334,31.444445,-11.888889,5
137,9,0.277778,0.107407,0,4.111111,-4.111111,5
112,9,0.555556,0.162963,12.111111,23.88889,-10.888889,5
115,9,0.166667,0.033333,0.444444,2.888889,-2.666667,5
154,9,1.277778,0.596296,4.333334,10.777778,-6.444445,5
93,9,1.055556,0.862962,9.888889,22.88889,-11.888889,5
58,9,0.444445,0.344265,5.555555,14.111111,-9,5
138,9,0.055556,0.136083,1,3.111111,-4.111111,5
86,9,3.055555,2.542237,4.666667,10.888889,-6.444445,5
87,9,0.611111,0.374074,6.666666,19.555555,-11.777778,5
155,9,10.777778,131.80739,5.333334,11,-5.222222,5
89,9,3.611111,3.83792,10.222222,22.11111,-11.666667,5
130,9,1.277778,0.951852,1.111111,3,-2.555556,5
142,9,0.111111,0.172133,0,0.333333,-0.333333,5
116,9,0.444444,0.02963,0.666667,4.888889,-4.888889,5
144,9,0,0,0,0,0,5
41,9,0.222222,0.172133,0.555556,1.222222,-1.111111,5
82,9,2.722222,2.53348,11.666667,22.444445,-9.222222,5
138,9,0.722222,0.285185,1.777778,7.222222,-5.666666,5
93,9,0.166667,0.033333,1,5.444445,-4.666666,5
135,9,0.222222,0.403687,0.777778,3.333333,-3.888889,5
135,9,0.166667,0.033333,1,4.444445,-4.777778,5
144,9,0,0,0,0,0,5
145,9,0,0,0,0,0,5
140,9,0.666667,0.421637,2.666667,5,-3.666667,5
135,9,0.055556,0.136083,0,1.444444,-1.444444,5
86,9,0.277778,0.250924,15.888889,28.555555,-10.666667,5
114,9,0.5,0.211111,11.777778,24.11111,-11,5
135,9,0.833334,0.477778,20.222221,37,-13,5
118,9,1.222222,0.874073,15.555555,26.555555,-9.888889,5
91,9,0.611111,0.196296,7.555555,20.666668,-11.777778,5
106,9,0.388889,0.136082,14.111111,24,-9.444445,5
64,9,1.833333,1.963557,6.111111,12.555555,-8,5
154,9,0.111111,0.02963,0,0.222222,-0.222222,5
140,9,0.666667,0.666667,2.666667,3.333333,-0.666667,5
115,9,0.388889,0.389682,19.444445,29.444445,-8.888889,5
65,9,1,0.421637,6.111111,14.333333,-7.777778,5
89,9,0.944444,0.800463,2.888889,9.555555,-7.111111,5
135,9,0.444444,0.162963,1.333333,5.111111,-4.888889,5
133,9,0.5,0.344444,3.666667,9,-5.777778,5
109,9,0.388889,0.389682,18.444445,28.777779,-10.555555,5
89,9,0.944445,0.551852,0.777778,4.111111,-3.777778,5
141,9,0.055556,0.136083,0,0.111111,-0.111111,5
111,9,2.055556,0.951851,15.555555,26.222221,-9.333333,5
140,9,0.277778,0.062963,3.666667,9.444445,-6,5
145,9,0,0,0,0,0,5
58,9,0.277778,0.327731,6,14.555555,-8.555555,5
134,9,0.222222,0.272166,1,3.888889,-3.555556,5
61,9,0.722222,0.490653,5.888889,14.333333,-8,5
110,9,0.444444,0.272165,27.222221,39.333336,-9.888889,5
