@relation segment

@attribute Short-line-density-2 numeric
@attribute Intensity-mean numeric
@attribute Rawblue-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
0,25.962963,25,7
0,5.740741,4.444445,7
0,11.888889,8,7
0,12.407408,9,7
0,15,11.777778,7
0,17.74074,17.88889,7
0.111111,20.444445,18.777779,7
0,19.296297,18.444445,7
0,14.074074,12.444445,7
0,16.074074,15,7
0,8.444445,7.333334,7
0,13.444445,12.111111,7
0,15.074074,13.222222,7
0,15.814815,14.222222,7
0,5.592593,4.333334,7
0,14.62963,13.111111,7
0,11.703704,8.555555,7
0,18.666666,17.11111,7
0,10.37037,9.777778,7
0,14.074074,12.444445,7
0,7.074074,5,7
0,17.333334,16.444445,7
0,14.740741,15.333333,7
0,12.296296,9,7
0,20.518518,19.222221,7
0,14.296296,14.111111,7
0,15.37037,12.444445,7
0,14.222222,11,7
0,19.62963,17.88889,7
0,15.296296,12.888889,7
0,9.185185,8,7
