@relation segment

@attribute Region-centroid-row numeric
@attribute Hedge-sd numeric
@attribute Intensity-mean numeric
@attribute Rawred-mean numeric
@attribute Hue-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
103,0.93492,35.62963,30.777779,-2.102607,4
101,1.186342,45.037037,39,-2.094303,4
104,0.516399,55.74074,48.88889,-2.08549,4
81,0.344443,42.925926,39.444443,-1.970422,4
34,0.583731,54.25926,46.22222,-2.09452,4
162,0.888889,10.037037,8,-2.029312,4
147,1.277778,27.296297,20.88889,-2.174468,4
89,0.490653,28.925926,25.222221,-2.048461,4
117,0.742868,45.88889,39.555557,-2.09948,4
42,0.534027,28.25926,24.444445,-2.061006,4
46,1.408966,62.333332,53.22222,-2.152304,4
118,1.055555,55.074074,50.11111,-2.007117,4
159,1.18165,20.518518,20.333334,-1.596679,4
150,1.499999,20.74074,16.222223,-2.134876,4
66,0.418519,51.592594,47.77778,-1.961254,4
70,3.461964,36.74074,33.666668,-1.960582,4
127,1.24722,45.25926,39.444443,-2.061036,4
32,0.836659,59.48148,54.22222,-2.042422,4
124,184.5222,53.77778,49,-2.017379,4
143,0.544331,50.37037,43,-2.108995,4
32,1.971088,56.37037,48.555557,-2.060607,4
42,0.894428,58.88889,50.666668,-2.125735,4
70,0.655461,61.11111,53.444443,-2.070832,4
103,1.396296,58.185184,53.333332,-1.997589,4
135,0.122224,69.92593,63.666668,-2.024945,4
88,0.720081,67.25926,57.88889,-2.132027,4
48,0.250924,40.851852,35.444447,-2.048732,4
96,0.879816,55.148148,54.11111,-1.720468,4
81,0.389682,59.444443,51.88889,-2.09885,4
124,1.351851,38.592594,35.88889,-1.907502,4
76,0.327731,51.77778,47.666668,-1.989922,4
128,1.054092,53.25926,46.333332,-2.091927,4
139,1.048809,48.22222,42.555557,-2.044238,4
120,9.262964,49.407406,44.88889,-2.035243,4
35,1.730981,37.592594,32.333336,-2.138762,4
28,0.658281,62.407406,53.444443,-2.144507,4
80,0.711109,40.51852,37.77778,-1.942698,4
78,2.874073,43.814816,41.11111,-1.886072,4
83,0.680414,26.518518,23.333334,-2.063242,4
64,1.020167,62,53.666668,-2.118087,4
145,0.421638,26.777779,24.222221,-1.934686,4
129,0.827758,32.037037,27.555555,-2.078797,4
77,0.557774,59.11111,51.11111,-2.143048,4
87,0.623611,64.03704,55.77778,-2.105073,4
127,4.144167,36.51852,35.88889,-1.67677,4
134,0.730296,44.703705,37.11111,-2.175349,4
154,2.178176,50.703705,44.555557,-2.033077,4
82,0.474074,38.88889,34.555557,-2.028043,4
75,4.802776,39.703705,35.77778,-2.036435,4
149,1.585185,21.37037,16.666668,-2.141787,4
138,49.633343,12.185185,8.222222,-2.172099,5
95,1.264911,7.62963,6.777778,-1.749258,5
153,0.02963,0.37037,0,-2.094395,5
113,0.389682,20.851852,16.88889,-2.125693,5
144,0,0,0,0,5
152,0.166667,3.592592,2.666667,-1.997796,5
62,0.557773,6.407407,4.111111,-2.034152,5
93,0.862962,14.407408,9.888889,-2.137493,5
86,0.062963,12.333333,7.777778,-2.120153,5
144,0,0,0,0,5
119,0.91084,8.62963,5.888889,-2.142708,5
144,0,0,0,0,5
118,0.874073,19.407408,15.555555,-2.14718,5
155,121.396286,11.296296,7.777778,-2.140531,5
150,0,0,0,0,5
89,0,0,0,0,5
133,0.136083,0.37037,0,-2.094395,5
140,0.062963,5.555555,3.666667,-2.072268,5
148,0.136083,0.037037,0,-2.094395,5
131,0,0,0,0,5
141,0,0,0,0,5
152,0,0,0,0,5
34,0.501848,14.444445,10.777778,-2.162383,5
67,0.344265,0.740741,0.777778,-1.512684,5
135,0.02963,0.777778,0,-2.094395,5
142,0.172133,1.222222,0.111111,-2.056155,5
34,0.403687,13.740741,9.777778,-2.162872,5
113,0.68853,28.333334,24.333334,-2.236251,5
152,3.574075,1.37037,1,-2.007351,5
105,1.825741,26.74074,22.555555,-2.192406,5
135,0.136083,0.481482,0,-2.094395,5
113,0.389682,20.851852,16.88889,-2.125693,5
111,0.951851,19.333334,15.555555,-2.153719,5
85,0.172133,18.925926,14.555555,-2.160912,5
12,1.966384,6.259259,3.888889,-2.057978,5
112,0.799999,31.62963,24.222221,-2.244772,5
92,0.344265,9.962963,7.111111,-2.096705,5
154,0.136083,0.074074,0,-2.094395,5
139,0.02963,1.296296,0,-2.094395,5
152,0,0,0,0,5
61,0.459468,7.074074,4.666667,-2.048717,5
147,0,0,0,0,5
94,0.02963,1.185185,0.222222,-2.071242,5
144,0,0,0,0,5
149,0.172133,0.037037,0,-2.094395,5
94,0.02963,1.185185,0.222222,-2.071242,5
36,0.327731,7.925926,5,-2.107303,5
94,0.951854,20.037037,15.777778,-2.084255,5
147,0,0,0,0,5
142,0,0,0,0,5
154,0.403687,0.62963,0.444444,-1.861154,5
141,0.074074,0.703704,0.333333,-1.921217,5
129,0,0,0,0,5
114,0.088889,25.814816,21,-2.15274,5
140,0.421637,3.222222,2.666667,-1.853161,5
95,1.264911,7.62963,6.777778,-1.749258,5
96,0.516398,19.592592,15.222222,-2.086083,5
137,0.712325,0.740741,0.333333,-2.007606,5
62,0.501848,6.444445,4.111111,-2.048717,5
64,0.136083,5.703704,3.666667,-2.015428,5
134,0.151852,2.111111,1,-2.013143,5
131,0,0,0,0,5
144,0,0,0,0,5
95,0.062963,20.185184,15.555555,-2.146185,5
87,0.374074,11.148149,6.666666,-2.138617,5
153,0,0,0,0,5
40,0.136083,1.259259,1.222222,-1.570796,5
39,0.879815,9.518518,7.333334,-2.036228,5
144,0.490653,0.703704,0.333333,-1.986938,5
143,0,0,0,0,5
136,0.477777,2.444444,0.666667,-2.130339,5
86,0.327731,17.148148,13.222222,-2.123611,5
155,131.80739,7.296296,5.333334,-2.115567,5
136,0.211111,2.074074,0.666667,-2.094395,5
140,0.666667,2.888889,2.666667,-2.094395,5
94,0.251852,15.37037,10.666667,-2.142756,5
62,0.344265,7.62963,5,-2.066953,5
94,0.962962,15.62963,10.555555,-2.159466,5
109,0.389682,21.851852,18.444445,-2.082762,5
89,1.725624,18.037037,14.444445,-2.102295,5
152,0,0,0,0,5
111,0.344265,28.74074,24.555555,-2.202667,5
138,0.133333,2.666667,1.111111,-2.077816,5
113,0.933333,31.777779,24.444445,-2.238803,5
94,0.42963,20.222221,16,-2.084893,5
114,0.211111,16.11111,11.777778,-2.149073,5
110,0.272165,31.62963,27.222221,-2.187242,5
116,1.103865,29.814816,25.666666,-2.177507,5
129,3.804481,2.296296,2.444444,-1.101394,5
133,0.02963,0.592593,0,-2.094395,5
148,0,0,0,0,5
115,12.266669,29.481482,23.11111,-2.218655,5
112,0.162963,16.185184,12.111111,-2.133313,5
35,0.250924,13.481482,10.333334,-2.153332,5
108,0.827759,23.703703,20,-2.154391,5
116,0.344266,23.407408,19.333334,-2.104978,5
88,0.074074,12.259259,7.555555,-2.136677,5
152,0.82963,1.518519,1,-1.933239,5
84,0.327731,17.11111,13,-2.143897,5
58,0.327731,8.851851,6,-2.085342,5
148,0.981307,1.777778,1.111111,-2.04515,5
89,0,18,14,-2.113032,5
145,0.934919,3.407408,2.333334,-2.036506,5
154,0.062963,0.259259,0,-2.094395,5
152,0.82963,1.518519,1,-1.933239,5
130,0,0,0,0,5
130,0.951852,1.62963,1.111111,-1.959823,5
113,0.544331,21.592592,18.11111,-2.163633,5
61,0.459468,7.074074,4.666667,-2.048717,5
86,2.542237,6.703704,4.666667,-2.054475,5
120,1.708367,21.555555,17.555555,-2.177417,5
63,0.272166,6.074074,4,-2.04457,5
93,0,0,0,0,5
133,0.272166,1.555556,1,-1.822563,5
145,0.272166,0.555556,0.333333,-1.920944,5
130,6.240745,1.740741,1,-2.094395,5
82,2.53348,15.518518,11.666667,-2.170632,5
145,0,0,0,0,5
135,0.403687,1.407407,0.777778,-1.880724,5
138,0.136083,1.37037,1,-1.755017,5
36,0.278887,7.518518,4.777778,-2.097293,5
137,0.712325,0.740741,0.333333,-2.007606,5
134,0.272166,1.851852,1,-1.997796,5
83,0.250924,18.222221,13.333333,-2.178321,5
105,0.809664,22.703703,19.11111,-2.125548,5
134,0.151852,2.111111,1,-2.013143,5
108,0.298143,16.925926,13.555555,-2.117648,5
154,0.077778,0.740741,0.444444,-1.919639,5
147,0.68853,0.296296,0.222222,-2.094395,5
83,20.922216,9.888889,6,-2.150257,5
116,0.45542,21.962963,17.88889,-2.144778,5
111,0.344265,28.74074,24.555555,-2.202667,5
137,1.751852,1.666667,0.666667,-2.071242,5
105,0.742867,15.185185,12.666667,-2.161571,5
109,0.389682,29.407408,24.777779,-2.226161,5
93,0.033333,2.444444,1,-2.075071,5
106,0.136082,17.481482,14.111111,-2.117671,5
152,4.340741,1.407407,1,-2.000272,5
114,0.389682,27.185184,23,-2.196423,5
80,1.083548,14.481482,11.333333,-2.138901,5
92,0.620633,17.25926,12.888889,-2.11184,5
145,0,0,0,0,5
41,0.172133,0.703704,0.555556,-1.84512,5
119,0.829629,29.481482,23.222221,-2.187781,5
139,0.272166,1.37037,0.888889,-1.803071,5
90,2.464563,16.851852,12.888889,-2.12273,5
89,0.551852,1.814815,0.777778,-2.042259,5
141,0.162963,9.851851,6,-2.191662,5
34,0.501848,14.444445,10.777778,-2.162383,5
86,0.044444,12,7.555555,-2.128362,5
135,0.477778,26.444445,20.222221,-2.211986,5
94,0.490653,9.111111,5.888889,-2.12934,5
149,0,0,0,0,5
149,0,0,0,0,5
144,0.365148,0.444444,0.111111,-2.094395,5
89,4.703426,17,13,-2.129746,5
112,0.278887,23.703703,19.444445,-2.085248,5
88,0.298142,7.333334,5.111111,-2.035769,5
137,50.07408,25.333334,18.666668,-2.213033,5
134,0.018518,6.962963,4.666667,-2.138459,5
108,1.951258,14.518518,11.333333,-2.127161,5
137,0.107407,1.37037,0,-2.094395,5
150,0,0,0,0,5
99,1.128749,15.481482,11.222222,-2.112503,5
138,0.272166,1.222222,0.444444,-1.949167,5
155,60.240738,8.740741,6.666666,-2.079296,5
89,3.83792,14.222222,10.222222,-2.107311,5
135,0.077778,0.148148,0,-2.094395,5
93,0.389682,14.814815,10.444445,-2.102707,5
135,0.266667,6.222222,4,-2.125516,5
12,3.358241,11.444445,8.444445,-2.064482,5
92,0.118519,12.074074,7.555555,-2.137851,5
141,0.136083,0.037037,0,-2.094395,5
94,0.033333,21.444445,16.88889,-2.100966,5
154,0.596296,6.481482,4.333334,-2.087985,5
134,0.210819,1.037037,0,-2.094395,5
135,0.033333,1.925926,1,-1.931332,5
93,0.928959,19.88889,15.111111,-2.136215,5
112,0.344265,28.851852,24.555555,-2.200156,5
135,0.151852,31.185184,24,-2.227801,5
133,0.344444,5.37037,3.666667,-2.048,5
91,0.172133,6,4.555555,-1.93491,5
93,0.172132,17.925926,13.222222,-2.110457,5
110,0.962963,4.222222,2.777778,-2.021228,5
131,0.172133,0.222222,0,-2.094395,5
141,0.136083,0.037037,0,-2.094395,5
142,2.108185,1.814815,0.888889,-2.094395,5
133,0.136083,0.296296,0,-2.094395,5
140,0.742867,0.407407,0.222222,-2.094395,5
95,0.403687,2.148148,2.111111,-1.628908,5
131,0.551852,0.814815,0.333333,-2.056155,5
136,0.02963,2.555556,1,-2.071242,5
110,2.296298,29.296297,23,-2.182018,5
154,0,0,0,0,5
145,0.272166,0.555556,0.333333,-1.920944,5
89,0.800463,5.037037,2.888889,-2.065342,5
61,0.443054,7,4.444445,-2.068204,5
137,0.151852,3.703704,2.111111,-2.058451,5
131,0,0,0,0,5
151,0.172133,0.111111,0,-2.094395,5
134,0.151852,2.111111,1,-2.013143,5
89,0.278887,3.111111,2.888889,-1.890484,5
154,3.174073,4.296296,2.555556,-2.095813,5
116,0.077778,16.851852,13.555555,-2.121175,5
137,0.177778,3.111111,1.555556,-2.075071,5
94,0.42963,20.222221,16,-2.084893,5
61,0.272165,6.888889,4.555555,-2.039459,5
107,0.72265,27.777779,23.444445,-2.201495,5
57,2.760166,15.37037,11.333333,-2.370613,5
40,0,0,0,0,5
90,0.547723,16.666666,11.888889,-2.125976,5
136,0.122222,6.185185,3.666667,-2.175296,5
104,2.104669,19.62963,16.222223,-2.128231,5
90,0.344444,23.518518,17.333334,-2.182442,5
86,0.250924,20.444445,15.888889,-2.178281,5
82,2.167948,15.222222,11.888889,-2.102722,5
155,131.80739,7.296296,5.333334,-2.115567,5
141,-0,0.185185,0,-2.094395,5
134,0.018519,0.518518,0,-2.094395,5
115,0.033333,1.222222,0.444444,-2.065536,5
61,0.490653,8.777778,5.888889,-2.121837,5
115,0.389682,22.962963,19.444445,-2.14867,5
85,0.172133,18.925926,14.555555,-2.160912,5
133,0.02963,9.851851,6.222222,-2.138743,5
110,0.272165,31.62963,27.222221,-2.187242,5
89,4.703426,17,13,-2.129746,5
140,0.344265,1.037037,0.777778,-1.838877,5
133,0.074074,0.740741,0.333333,-1.999063,5
133,0.344444,5.37037,3.666667,-2.048,5
90,0.250924,7.185185,5.111111,-1.989546,5
84,0.459468,23.25926,18.666668,-2.184862,5
83,0.403687,17.074074,12.888889,-2.143761,5
154,0.544331,1.740741,1,-1.988202,5
135,0.062963,2.888889,1.666667,-1.958546,5
141,0.118518,4.962963,3.111111,-2.075071,5
145,0,0,0,0,5
135,0.172133,1.259259,0.777778,-1.822214,5
62,0.557773,6.407407,4.111111,-2.034152,5
135,0.385185,2.185185,0.777778,-2.110974,5
152,3.574075,1.37037,1,-2.007351,5
134,0.374074,2.666667,1,-2.071242,5
131,1.851852,1.407407,0.777778,-2.051344,5
153,0,0,0,0,5
64,1.963557,8,6.111111,-1.965246,5
155,71.574066,8.259259,5.888889,-2.147622,5
68,0.278887,2.296296,2.111111,-1.861154,5
139,0.062963,5.222222,3.222222,-2.04457,5
134,0.240741,2.962963,1.111111,-2.133095,5
115,0.074074,14.740741,10.666667,-2.151625,5
116,0.02963,1.962963,0.666667,-2.018925,5
138,0.122222,3.185185,1.444444,-2.08783,5
143,0.172133,0.666667,0.222222,-1.986938,5
141,0.172133,0.074074,0,-2.094395,5
79,3.487544,14.185185,10.555555,-2.175843,5
131,0,0,0,0,5
152,0,0,0,0,5
41,0.172133,0.703704,0.555556,-1.84512,5
30,1.632993,8.481482,6.111111,-2.05997,5
154,5.751853,1.851852,1.555556,-1.905927,5
89,2.453266,16.814816,12.888889,-2.11184,5
93,0.862962,14.407408,9.888889,-2.137493,5
152,1.090362,0.777778,0.333333,-2.094395,5
141,0,0,0,0,5
153,0.136083,3.37037,3,-2.221716,5
144,0,0,0,0,5
140,0.044444,3.037037,1.777778,-1.985769,5
144,0.534027,0.666667,0.555556,-1.90427,5
90,0.062963,5.148148,2.777778,-2.073429,5
130,0.272166,1.185185,0.666667,-1.861154,5
92,0.177777,15.407408,11.666667,-2.113273,5
63,0.389682,8.962963,6.333334,-2.121837,5
62,0,0,0,0,5
152,0,0,0,0,5
90,0.471405,10.037037,7.555555,-2.067026,5
142,0.172133,0.111111,0,-2.094395,5
65,0.421637,8.925926,6.111111,-2.121878,5
91,0.107408,24.074074,17.777779,-2.202425,5
31,2.678447,11.259259,8.333334,-2.171949,5
89,1.068055,8.444445,6.333334,-2.043884,5
134,0.385185,26.703703,20.333334,-2.21646,5
90,0.45542,6.592593,4.666667,-1.987466,5
148,0,0,0,0,5
91,0.547722,14.444445,11,-2.128465,5
114,0.062963,16.185184,11.444445,-2.141659,5
131,0.250924,1.555556,0.888889,-1.871048,5
135,0.162963,2.407408,1.333333,-1.972186,5
104,2.041242,19.777779,16.333334,-2.150638,5
93,0.544331,20.925926,16.666668,-2.086083,5
104,2.255034,18.518518,16,-2.113918,5
134,0.077778,1.666667,0.666667,-2.013143,5
80,0.720082,15.851851,11.888889,-2.142269,5
138,0.285185,3.555556,1.777778,-2.071242,5
91,0.196296,12.148149,7.555555,-2.147571,5
107,2.818519,16.74074,11.777778,-2.159464,5
139,0.285185,4.185185,1.888889,-2.127586,5
111,0.78881,16.11111,12.222222,-2.100671,5
137,0.018519,0.925926,0.111111,-2.056155,5
193,1.846919,62.703705,54.77778,-2.084935,6
165,23.89629,35.814816,30.777779,-2.470153,6
161,91.32222,41.48148,36,-2.316506,6
185,2.277101,49.037037,44,-2.006186,6
172,5.856622,42.333332,38,-2.126558,6
191,2.800133,59.74074,52.88889,-2.03548,6
176,1.695309,53.666668,47.11111,-2.052258,6
183,3.699851,55.74074,49.666668,-2.005196,6
185,1.951258,56.25926,49.88889,-2.051056,6
173,6.749488,43.592594,39.555557,-1.998857,6
188,3.747592,61.25926,55.11111,-1.997746,6
178,12.577775,33.666668,29.666666,-2.103758,6
178,4.933632,47.962963,42.666668,-2.102536,6
197,2.146487,55.444443,49.11111,-2.024321,6
163,41.988934,40,34.555557,-2.51749,6
193,2.489236,41.703705,37.88889,-1.992997,6
195,2.247634,47.703705,42.444443,-2.052705,6
163,3.244499,40.444443,35,-2.392741,6
194,1.797116,50.11111,44.22222,-2.064277,6
188,0.750309,60.333332,53.555557,-2.047211,6
190,1.123816,49.48148,44.77778,-1.987599,6
186,2.518818,49.444443,44.666668,-1.974394,6
188,1.299573,55.77778,49.666668,-2.039667,6
201,4.723464,59.333332,52.555557,-2.042514,6
163,41.988934,40,34.555557,-2.51749,6
188,1.254621,49.962963,45.11111,-1.99344,6
190,1.204929,50.444443,44.88889,-2.048697,6
197,1.103865,63.22222,56.22222,-2.06802,6
187,1.655518,58.666668,52.555557,-2.013524,6
197,1.264912,49.74074,44.333332,-2.043399,6
191,2.896358,63,55.11111,-2.062286,6
196,4.390225,50.074074,44.333332,-2.054753,6
191,1.088662,61.666668,54.77778,-2.041277,6
189,3.455537,61.407406,55,-2.035894,6
161,31.022234,42.037037,36,-2.282295,6
196,1.218681,47.77778,42.666668,-2.045996,6
176,2.841493,60.296295,53.333332,-2.030648,6
200,4.327775,58.592594,52.22222,-2.02885,6
194,2.03761,49.74074,44.444443,-2.021838,6
196,1.148268,47.25926,41.77778,-2.074616,6
192,2.326181,59.555557,52.555557,-2.038177,6
193,2.177325,60.11111,53.11111,-2.047766,6
196,1.695309,47.185184,42.11111,-2.039491,6
182,1.705112,54.925926,49.444443,-1.980348,6
182,5.648992,39.851852,37.22222,-1.868277,6
210,2.613356,51.296295,45.444443,-2.020895,6
175,4.68923,57.851852,50.77778,-2.05935,6
190,1.123816,49.48148,44.77778,-1.987599,6
200,2.622552,54.703705,47.88889,-2.065663,6
177,1.173788,49.444443,45,-1.942662,6
199,4.615995,55.666668,49.11111,-2.045431,6
179,1.881685,49.185184,44.88889,-1.970398,6
163,48.8889,41.666668,35.444447,-2.384441,6
181,1.485734,60.62963,53.666668,-2.044563,6
176,2.870668,56.925926,50.444443,-2.021784,6
190,2.784215,51.074074,44.88889,-2.11269,6
203,2.746041,54,47.666668,-2.040013,6
188,1.247218,50.185184,45,-2.00738,6
196,1.35674,53.333332,47.333332,-2.079185,6
190,2.655554,32.962963,29.333334,-2.020042,6
194,4.435546,58.962963,52.88889,-2.081891,6
190,1.103865,48.88889,44.22222,-1.986307,6
190,2.094085,52.555557,46.88889,-2.03483,6
181,2.054805,46.88889,43,-1.949088,6
192,2.489237,60.814816,53.444443,-2.055457,6
197,1.103865,63.22222,56.22222,-2.06802,6
199,3.025815,57,50.555557,-2.040866,6
191,2.903384,63.074074,55.333332,-2.065948,6
184,45.085182,31.703703,28.777779,-2.215464,6
161,31.022234,42.037037,36,-2.282295,6
185,94.91854,30.88889,27.777779,-2.45058,6
186,1.349897,48.22222,44,-1.956023,6
187,3.538151,49.48148,44.666668,-1.990627,6
162,73.1111,43.22222,36.77778,-2.391681,6
190,2.966668,31.666666,28,-2.008381,6
161,96.65553,41.814816,35.77778,-2.338974,6
182,1.558727,46.37037,42.666668,-1.930048,6
187,1.602082,58,52.555557,-1.966671,6
182,3.618518,34.51852,31.555555,-1.943038,6
186,2.526893,54.962963,49.11111,-2.028618,6
188,1.781594,49.703705,44.666668,-1.984565,6
175,26.133337,33,29,-2.091209,6
204,1.148268,57.88889,51.444443,-2.038543,6
180,1.088663,48.555557,44.11111,-1.996042,6
187,3.512938,56.148148,49.88889,-2.04388,6
197,3.275611,54.851852,48.88889,-2.033505,6
190,73.674065,29.62963,26.11111,-2.160658,6
200,2.480293,53.555557,46.444443,-2.116733,6
185,1.925463,49.333332,45.333332,-1.95277,6
194,3.089408,48.62963,43,-2.071876,6
162,210.92223,40.962963,34.88889,-2.555683,6
180,2.888675,50.407406,45.22222,-2.008719,6
177,1.974842,48.407406,44.22222,-1.940423,6
189,3.822227,34.11111,30.11111,-2.044277,6
186,2.815959,50.074074,45.666668,-2.028812,6
201,5.795274,40.296295,35.77778,-2.175826,6
193,2.177325,60.11111,53.11111,-2.047766,6
191,5.185452,60.25926,52.444443,-2.077651,6
198,3.009245,59.77778,53.11111,-2.050575,6
182,3.618518,34.51852,31.555555,-1.943038,6
189,4.007863,62.074074,54.77778,-2.054084,6
176,0.918938,50.77778,46,-1.98088,6
189,2.507408,32.77778,29,-2.064273,6
182,1.597452,43.592594,40.333336,-1.919167,6
198,5.792715,58.333332,51.88889,-2.035874,6
189,2.810036,58.62963,51.77778,-2.048058,6
180,45.955563,31.444445,28.666666,-2.021032,6
183,1.597451,54.037037,48.88889,-1.974959,6
188,7.540742,33.333332,29.666666,-2.04072,6
176,1.169045,49.74074,45.22222,-1.965703,6
200,1.204929,55.962963,49,-2.080206,6
191,40.02962,25.296297,23.555555,-1.858264,6
182,71.24447,29.777779,27.222221,-2.217735,6
160,4.596297,45.148148,37.88889,-2.162999,6
188,1.751851,30.777779,27.555555,-2.016443,6
190,3.727774,58.11111,51.666668,-2.102898,6
202,2.51219,57.333332,50.22222,-2.093746,6
180,2.888675,50.407406,45.22222,-2.008719,6
163,5.540755,39.296295,33.77778,-2.395213,6
188,2.407552,61.074074,53.77778,-2.079095,6
197,3.122795,50.333332,44.666668,-2.071221,6
189,21.588884,31.37037,28.444445,-2.020345,6
190,3.234651,53.592594,47.333332,-2.052546,6
192,3.062316,57.074074,50.333332,-2.024748,6
209,2.672217,48.77778,43,-2.06698,6
196,3.678264,63.51852,56,-2.070441,6
182,9.218522,34.925926,31.444445,-2.001125,6
162,155.12964,41.333332,35,-2.494607,6
195,1.709451,48.851852,43.22222,-2.063044,6
183,36.933327,32.25926,29.444445,-1.970772,6
203,4.036866,58.48148,52.444443,-2.034642,6
191,2.786209,62.037037,54.444443,-2.05611,6
161,91.32222,41.48148,36,-2.316506,6
201,4.071583,56.444443,51.444443,-1.969456,6
161,93.98522,41.962963,36.555557,-2.38829,6
174,0.854183,57.851852,50.444443,-2.069045,6
172,7.360555,44.77778,40.333336,-2.052453,6
195,2.205214,47.666668,42.444443,-2.051671,6
210,2.613356,51.296295,45.444443,-2.020895,6
184,2.007394,50.592594,45.88889,-1.96448,6
173,1.236781,56.77778,49.88889,-2.048199,6
194,3.356035,60.77778,53.444443,-2.060549,6
189,114.59634,26.444445,23.444445,-2.101002,6
205,2.489238,56.074074,49.77778,-2.038263,6
188,37.218513,30.592592,27.444445,-2.014509,6
206,2.808056,57.62963,50.444443,-2.085934,6
193,1.80944,61.407406,53.666668,-2.109375,6
192,1.544403,47.51852,42.333336,-2.020234,6
177,0.942809,51.074074,46.333332,-1.956005,6
160,3.766669,43.925926,37.11111,-2.113792,6
176,2.841493,60.296295,53.333332,-2.030648,6
162,66.818535,44.074074,37.444443,-2.386671,6
200,1.167461,46.11111,41.333336,-2.038016,6
196,1.668887,61.592594,55,-2.048736,6
179,7.274074,35.48148,31.333334,-2.0752,6
186,1.173788,49.51852,45.11111,-1.940813,6
189,14.607409,29.62963,26.777779,-1.954574,6
190,1.466919,46.88889,42,-2.025133,6
201,3.124574,53.703705,47.11111,-2.075226,6
195,2.102027,45.074074,39.666668,-2.118572,6
193,1.80944,61.407406,53.666668,-2.109375,6
189,1.544405,58.407406,51.333332,-2.101326,6
189,1.005541,49.666668,45.11111,-1.973221,6
200,1.531158,56.666668,50.666668,-2.015374,6
186,53.58887,30.777779,27.555555,-2.046307,6
193,5.409525,51.74074,46.555557,-2.080174,6
201,3.124574,53.703705,47.11111,-2.075226,6
192,4.134766,53.444443,47.333332,-2.164195,6
195,1.705112,57.11111,51.333332,-2.015595,6
185,1.16746,47.814816,43.88889,-1.937924,6
189,15.366663,31.925926,29,-2.022227,6
200,1.206464,45.296295,40.666668,-2.016646,6
187,2.431278,48.37037,43.333332,-1.998547,6
204,2.083445,55.88889,49.77778,-2.03737,6
160,2.740741,42.814816,36.444443,-2.102318,6
190,5.218202,57.333332,51,-2.112087,6
161,73.0963,44.074074,38,-2.238293,6
185,5.556445,44.962963,40.666668,-2.004988,6
188,19.007412,29.962963,26.88889,-2.083566,6
179,3.074386,50.555557,45.77778,-1.978657,6
182,2.126552,58,51.88889,-1.99159,6
194,1.500616,61.555557,54.77778,-2.042718,6
190,0.952579,52.407406,47.333332,-1.985899,6
186,1.241266,48.444443,43.77778,-1.973056,6
190,1.849925,47.48148,42.444443,-2.025942,6
183,1.597451,54.037037,48.88889,-1.974959,6
182,2.366432,58.407406,52.555557,-1.978495,6
185,2.154238,57.074074,50.11111,-2.088855,6
163,27.244467,39.444443,34,-2.425324,6
188,38.551857,30.62963,27.333334,-2.03822,6
163,1.851823,40.703705,35.22222,-2.388454,6
176,1.695309,53.666668,47.11111,-2.052258,6
186,1.678844,48.814816,44.11111,-1.968511,6
176,2.691551,50.666668,46,-1.95141,6
175,2.257497,57.77778,50.666668,-2.063776,6
183,1.788856,52.62963,47.444443,-1.981911,6
207,3.008629,52.11111,46,-2.063353,6
162,9.662939,42.185184,36.444443,-2.327482,6
193,3.275612,49.11111,43.333332,-2.065421,6
196,4.861031,52.48148,46.88889,-2.022599,6
180,3.19722,62.074074,54.88889,-2.044179,6
159,152.7,36.62963,31.333334,-2.316872,6
194,7.713385,60.814816,54.333332,-2.033605,6
182,2.054805,55.074074,49.555557,-1.989221,6
194,2.03761,49.74074,44.444443,-2.021838,6
193,1.408967,60.703705,54.444443,-2.018211,6
192,3.866763,58.11111,51.77778,-2.034048,6
207,2.802115,56.814816,50.444443,-2.062724,6
192,2.379699,45.962963,40.555557,-2.016578,6
198,3.344425,48.703705,42.77778,-2.070717,6
185,32.118523,32.555557,29.222221,-2.085272,6
186,4.207406,35.296295,31.222221,-2.060122,6
186,3.555556,34.962963,31.11111,-2.036642,6
196,1.668887,61.592594,55,-2.048736,6
189,1.544405,58.407406,51.333332,-2.101326,6
195,1.822697,61.74074,55.11111,-2.020938,6
204,0.752773,57.25926,50.88889,-2.037372,6
197,1.925463,49.592594,44.22222,-2.022274,6
182,2.825808,55.851852,50.11111,-2.001558,6
184,63.35185,31.518518,27.777779,-2.183125,6
196,1.148268,47.25926,41.77778,-2.074616,6
159,168.95189,35.77778,30.444445,-2.549349,6
189,84.59629,23.592592,21.11111,-2.01975,6
187,1.069787,60.444443,53.666668,-2.058211,6
195,2.123065,61.592594,54.666668,-2.037116,6
205,2.529823,50.25926,44.88889,-2.044653,6
200,1.784709,61.037037,54.11111,-2.026586,6
194,3.964657,58.814816,51.77778,-2.112941,6
201,2.455531,58.703705,52.88889,-1.997736,6
187,2.389019,48.51852,44.11111,-1.947472,6
193,1.295292,45.22222,40.88889,-2.000118,6
202,4.091997,58,52,-2.045943,6
187,1.784708,59.37037,52.666668,-2.03348,6
173,2.112572,55.185184,48.555557,-2.04172,6
201,2.335713,43.962963,39.22222,-2.06786,6
197,3.122795,50.333332,44.666668,-2.071221,6
185,1.905159,59.148148,52.22222,-2.073869,6
180,63.944435,30.37037,27.444445,-2.217095,6
184,1.810463,48.25926,43.88889,-1.986776,6
186,1.241266,48.444443,43.77778,-1.973056,6
201,1.656637,61.62963,54.88889,-2.034119,6
161,18.922234,40.444443,35.333336,-2.198939,6
