@relation segment

@attribute Region-centroid-row numeric
@attribute Short-line-density-5 numeric
@attribute Hedge-mean numeric
@attribute Rawred-mean numeric
@attribute Rawblue-mean numeric
@attribute Exgreen-mean numeric
@attribute Hue-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
82,0,6.222223,4.333334,14.555555,-5.777778,-2.320628,3
115,0,5,3.555556,12.888889,-4,-2.390992,3
134,0,1.611111,3.666667,15.888889,-6.444445,-2.343004,3
88,0,0.944445,0.444444,6.444445,-4,-2.269545,3
125,0,0.833333,0.444444,3.888889,-2.333333,-2.237562,3
112,0.111111,1.555556,1.111111,7.222222,-2.111111,-2.435718,3
144,0,0.222222,0,2.888889,-2.888889,-2.094395,3
98,0,1.333333,0.555556,3.555556,-0.111111,-2.548898,3
123,0,0.666667,0,3.777778,-3.111111,-2.169865,3
94,0,0.722222,0.111111,6,-4.777778,-2.189708,3
123,0,0.166667,0,3.444444,-3.444444,-2.094395,3
80,0,16.666666,17.333334,31.666666,-5.222222,-2.431513,3
137,0,0.333333,0,2,-2,-2.094395,3
103,0,2.944445,1.888889,6.222222,-1.222222,-2.497929,3
108,0,27.277779,41.77778,61.11111,-9.777778,-2.360491,3
91,0,25.277779,38.444443,52.666668,-7.555555,-2.320272,3
120,0,0.444444,0,3.888889,-2.111111,-2.315721,3
85,0,2.388889,2.111111,6.777778,-2.222222,-2.369864,3
73,0,9.444445,20.555555,57.333332,-25.444445,-2.255561,3
96,0,0.833333,2.666667,11.888889,-5.888889,-2.275792,3
126,0,1.222222,0.444444,3.555556,-2.888889,-2.107303,3
125,0,1.055556,11.111111,30.666666,-14,-2.241956,3
99,0,1,0.111111,5.555555,-4.777778,-2.149743,3
69,0,20.444445,19.222221,29.333334,-2.777778,-2.488979,3
145,0,1.277778,0.333333,1.444444,-0.222222,-2.53095,3
102,0,1.555556,0.555556,7.666666,-4.444445,-2.275159,3
69,0,4.333333,6.888889,16,-2.222222,-2.481874,3
110,0,2.277777,9.222222,29,-11.333333,-2.321226,3
80,0,1.333333,37.77778,47.666668,-13.222222,-1.942698,4
44,0.111111,1.611109,42.88889,58,-15.777778,-2.070466,4
125,0.111111,8.555554,41.666668,49,-11.777778,-1.840579,4
131,0,9.222222,30.666666,45.77778,-15.111111,-2.089186,4
75,0,2.388889,40.333336,45.666668,-11.333333,-1.722278,4
87,0,13.388889,28.222221,39.444443,-12.777778,-2.013382,4
78,0,2.555556,41.11111,51.88889,-16.11111,-1.886072,4
148,0,1.055555,21.444445,41.555557,-14.555555,-2.237972,4
110,0,1.777778,29.11111,44.444443,-16,-2.068653,4
111,0,2.277777,25.444445,38.22222,-13.444445,-2.064723,4
139,0,1.388889,57.88889,78.77778,-22,-2.065471,4
122,0,6.111111,29.222221,44.333332,-15.555555,-2.074838,4
85,0,6.5,42.444443,61.555557,-18.666666,-2.097363,4
117,0,1.444443,33.555557,49.77778,-15.777778,-2.106235,4
124,0,7.388889,39.22222,52.666668,-16.777779,-1.980977,4
145,0,1,24.222221,33.333336,-12,-1.934686,4
105,0,0.777776,60,78.77778,-23,-1.989475,4
123,0.111111,1.111111,52.555557,68.55556,-18.444445,-2.021502,4
76,0,3.277778,31.88889,42,-12.555555,-1.981499,4
125,0,2.444445,50.22222,73.77778,-22.666666,-2.112723,4
129,0,1.111111,33.11111,47.444443,-14.333333,-2.097799,4
100,0,1.444445,50.333332,66.88889,-19.444445,-2.00619,4
107,0,10.333333,26.88889,35.88889,-13,-1.877159,4
95,0,7.055555,42.88889,56.333332,-16.555555,-1.970802,4
148,0,1.055555,21.444445,41.555557,-14.555555,-2.237972,4
34,0,0.777779,41.11111,60,-17.777779,-2.122875,4
146,0,5.111111,36.88889,55.88889,-19.444445,-2.081842,4
137,0,3.444445,39.88889,45.333332,-10.555555,-1.75799,4
102,0,7.944444,37,54.444443,-17.666666,-2.088579,4
158,0.222222,1.833333,35.555557,47.444443,-13,-2.049172,4
129,0.111111,0.777776,54.22222,78,-22.222221,-2.126989,4
73,0,1,40.555557,47.333332,-10.111111,-1.893495,4
108,0,6.833332,36,48.22222,-12.666667,-2.080474,4
135,0,1.11111,28.555555,41,-12.444445,-2.093203,4
89,0,0.722222,27.333334,41,-14.777778,-2.046542,4
42,0,0.999999,32.77778,47.77778,-17,-2.029552,4
77,0,1.555555,54.22222,71.333336,-19.333334,-2.030875,4
70,0,8.777778,33.666668,44.444443,-13.888889,-1.960582,4
125,0,2.111111,61.11111,79.111115,-23.11111,-1.9632,4
132,0,1.111111,29.555555,45.666668,-14.333333,-2.146969,4
82,0,1.333333,41.555557,53.11111,-14.666667,-1.971781,4
126,0,0.944445,52.333332,70.44444,-21.444445,-2.006029,4
78,0,4.333334,31.333334,46,-15.333333,-2.053834,4
83,0.111111,1.666666,46,59.555557,-17.555555,-1.958524,4
158,0.111111,1.166667,7.111111,11.777778,-6.444445,-1.904651,4
21,0,1.277778,59.333332,79.22222,-20.333334,-2.072158,4
147,0,4.666666,43.77778,62.444443,-20,-2.056377,4
62,0,0.944443,53.444443,76.22222,-22.777779,-2.093744,4
13,0,1.555553,60.666668,88.111115,-24.11111,-2.154989,4
140,0,0.666667,24.88889,33.555557,-9.333333,-2.05389,4
101,0,1.111111,39,57.11111,-18.11111,-2.094303,4
122,0,11.444446,32.666668,44,-12.888889,-2.035377,4
133,0.111111,1.166666,41.555557,62.555557,-20.333334,-2.111789,4
157,0,2.222222,18.222221,32,-11.777778,-2.169368,4
64,0,0.666667,35.22222,50.11111,-16,-2.030269,4
143,0,1.222221,43,64.77778,-21.11111,-2.108995,4
53,0,0.944443,36.88889,48.666668,-14,-2.00456,4
48,0,4.666666,38.77778,49.88889,-13.555555,-2.003259,4
96,0.222222,0.944444,54.11111,61,-14.444445,-1.720468,4
97,0,0.611111,46,54.333332,-13.222222,-1.840735,4
105,0,1.166667,53.333332,70.333336,-19.222221,-2.032243,4
127,0,8.555555,38,48.22222,-14.222222,-1.908348,4
57,0,0.999999,59.444443,79.44444,-22.444445,-2.030703,4
125,0,2.055555,52.555557,76.44444,-21.444445,-2.145045,4
124,0,11.166668,49,64.44444,-17.666666,-2.017379,4
147,0.111111,2.055556,20.555555,38.666668,-14.333333,-2.204575,4
83,0.111111,1.500001,45.666668,58.666668,-16.333334,-1.973615,4
68,0,1.555556,52,68.22222,-20,-1.984308,4
123,0,2.999999,41.11111,53.77778,-15.777778,-1.978328,4
121,0,0.944444,37.444443,49.444443,-14.444445,-1.995536,4
106,0,7,34.11111,45.77778,-13.444445,-2.010178,4
42,0,1.333334,50.666668,74.55556,-22.333334,-2.125735,4
69,0,1.833333,53.444443,73.22222,-22.666666,-2.022861,4
103,0.111111,0.666667,52.22222,72.66667,-21.333334,-2.071134,4
154,0,3.833333,44.555557,64,-21.444445,-2.033077,4
123,0,13.222221,48,64.111115,-19.444445,-1.994105,4
77,0,7.722223,30.222221,37.666668,-7,-2.12336,4
99,0,1.722222,51.88889,56,-12.333333,-1.567463,4
101,0,2.055554,56.88889,79.44444,-22.777779,-2.08957,4
121,0,2.722222,28.666666,40.555557,-13.444445,-2.024268,4
124,0.111111,2.055555,35.77778,51.444443,-16.11111,-2.076967,4
134,0.111111,1.000001,37.11111,58.22222,-17.777779,-2.175349,4
66,0,2.555556,41.555557,45.88889,-9.666667,-1.68385,4
123,0.111111,1.944444,51.88889,73.77778,-21,-2.111941,4
120,0,8.333333,35.444447,47.77778,-13.666667,-2.046753,4
140,0,1.5,23.444445,32.333336,-8.666667,-2.100487,4
102,0,1.166667,50.666668,73.44444,-22.11111,-2.102047,4
66,0,9.222221,41,47.77778,-10.777778,-1.83808,4
68,0,0.777777,49.22222,71,-22.88889,-2.069541,4
89,0,1.222221,51,74.44444,-22.777779,-2.108757,4
123,0,1,15.666667,26.333334,-10.222222,-2.115734,4
146,0.111111,1.111111,8,15.666667,-7.444445,-2.108911,4
21,0,5.222221,37.11111,49.333332,-14.888889,-1.990806,4
22,0,1.388889,42.77778,62.88889,-19,-2.123537,4
62,0,0.722224,57.444443,84.66667,-25.666666,-2.124459,4
129,0,0.722222,27.555555,41.11111,-13.777778,-2.078797,4
65,0,1.222221,53.77778,73.888885,-22.11111,-2.041901,4
153,0,3,21.333334,38.77778,-12.333333,-2.242741,4
156,0,2.5,16.777779,29.222221,-12,-2.109365,4
160,0,2.777778,18.222221,31.555555,-12.222222,-2.138726,4
150,0,2.166667,16.222223,29.222221,-11.888889,-2.134876,4
154,0,2,21.555555,39.555557,-14.444445,-2.191073,4
28,0,0.833333,53.444443,79.111115,-23.222221,-2.144507,4
96,0,0.833333,54.444443,77,-22.777779,-2.089105,4
151,0,1.555556,23.11111,42.77778,-14.777778,-2.219625,4
160,0,2.777778,18.222221,31.555555,-12.222222,-2.138726,4
128,0,1.333334,32.11111,43.77778,-14.111111,-1.981846,4
87,0,1.555557,37.88889,54.88889,-18.333334,-2.050388,4
103,0,1.944445,53.333332,69.55556,-19.555555,-1.997589,4
138,0,1.055553,63.88889,82.55556,-22.444445,-1.999045,4
129,0,19.833334,46.88889,60.666668,-16.666666,-1.997241,4
126,0,1.833334,16.11111,28.666666,-11,-2.158805,4
66,0,0.944445,47.77778,61.22222,-17.444445,-1.961254,4
93,0,2.055555,54.77778,79.22222,-24.88889,-2.083715,4
36,0,1.111109,56.555557,84.77778,-25.777779,-2.138581,4
90,0,1.277777,57.666668,79.77778,-21.222221,-2.108813,4
147,0.111111,1.333333,5.777778,8.444445,-5.111111,-1.584341,4
80,0,0.666667,36.333336,48.22222,-15.444445,-1.962646,4
70,0.111111,0.777777,53.444443,77,-24.666666,-2.070832,4
32,0.111111,2.277778,48.555557,72.77778,-25.777779,-2.060607,4
116,0,0.499999,52.444443,76.44444,-20.666666,-2.161793,4
50,0,1.333334,53,75.77778,-21.222221,-2.129479,4
83,0.111111,1.555556,60.22222,79.66667,-22.11111,-2.027771,4
24,0,1.222223,42.333336,61.22222,-15.555555,-2.186797,4
127,0,8.555555,38,48.22222,-14.222222,-1.908348,4
120,0,0.944444,48.22222,59.22222,-15.888889,-1.896425,4
120,0,1.555555,44.77778,56.333332,-16.222221,-1.910735,4
127,0,15.388888,35.88889,41,-11.555555,-1.67677,4
68,0,1.555556,52,68.22222,-20,-1.984308,4
107,0,4.722223,46.22222,58.333332,-14.777778,-1.991445,4
18,0.222222,1.722223,59,86.111115,-25.555555,-2.123641,4
119,0,0.944446,36.22222,48.22222,-14.222222,-2.006,4
69,0,0.944444,40.88889,44.555557,-12.333333,-1.518761,4
80,0,0.833334,51.22222,72.111115,-20,-2.116351,4
120,0,1.555555,44.77778,56.333332,-16.222221,-1.910735,4
88,0,1.111112,57.88889,85,-25.11111,-2.132027,4
70,0,0.388889,51.555557,64.88889,-19.11111,-1.907955,4
62,0,0.666667,53.77778,80,-24.444445,-2.126207,4
120,0,1.277779,56.88889,69.333336,-18.444445,-1.892977,4
65,0,26.444445,52.666668,64.44444,-11.111111,-1.970812,4
80,0,1.333333,37.77778,47.666668,-13.222222,-1.942698,4
20,0,4.944444,32,42.77778,-11.444445,-2.045203,4
94,0.111111,0.888888,61.11111,82.66667,-22.666666,-2.068537,4
19,0,1.444445,38,58.77778,-19.222221,-2.133676,4
125,0,0.444444,14.888889,24.777779,-9.666667,-2.104083,4
57,0,0.999999,59.444443,79.44444,-22.444445,-2.030703,4
25,0,0.611111,60.666668,89,-26.333334,-2.13042,4
154,0,2.333333,14.888889,28.555555,-12.111111,-2.142529,4
89,0,0.722223,25.222221,36.88889,-12.777778,-2.048461,4
43,0,1.555557,54.88889,82.55556,-24.11111,-2.160551,4
67,0,1.499999,53,75.888885,-22.222221,-2.109804,4
42,0,0.611111,24.444445,36.22222,-12.444445,-2.061006,4
97,0.111111,0.5,46,54.11111,-13.444445,-1.836777,4
44,0,2.111113,50.11111,75.55556,-25,-2.102652,4
64,0,2,49.666668,71,-22.444445,-2.067168,4
115,0.111111,0.722221,42.444443,56.333332,-15.888889,-2.021125,4
138,0,2.388889,49.11111,66.77778,-19.88889,-2.029656,4
66,0,5.277777,40.555557,46.333332,-10.888889,-1.748546,4
118,0,0.833334,30.777779,41.666668,-11.333333,-2.077668,4
129,0.111111,2,19.11111,34.88889,-13.777778,-2.161046,4
73,0,0.61111,43,48.77778,-12.222222,-1.720441,4
96,0,1.722222,61,80.22222,-21.444445,-2.036336,4
100,0,0.444445,51.555557,69.66667,-20.777779,-2.024061,4
115,0,1.38889,24.88889,36.77778,-11.888889,-2.094392,4
122,0,11.444444,35.77778,47.555557,-14.666667,-1.985027,4
103,0,1.777778,56,73.44444,-20.777779,-2.00292,4
102,0,0.444445,51.11111,69.111115,-20,-2.034054,4
25,0,1.555556,39.555557,55,-14.777778,-2.11881,4
125,0,9.944444,39.11111,51.77778,-15.777778,-1.973025,4
124,0,2.444445,49.444443,65.22222,-18,-2.030079,4
101,0,1.111111,39,57.11111,-18.11111,-2.094303,4
130,0,1.444445,15.777778,31.88889,-14.777778,-2.134924,4
48,0,0.277777,35.444447,52.444443,-18.555555,-2.048732,4
105,0,2.166666,41.22222,56.333332,-18.222221,-1.996082,4
49,0,1.222221,35.666668,44.11111,-11.111111,-1.949745,4
15,0,1.111111,61,87.44444,-24.88889,-2.124981,4
137,0,2.61111,34.88889,42.333336,-10.111111,-1.940975,4
159,0,2.222222,25.222221,29.555555,-7.666666,-1.802554,4
42,0.111111,4.333334,39.555557,54.11111,-13.666667,-2.120131,4
134,0.111111,1.444444,41.88889,63.11111,-21.444445,-2.086914,4
103,0,0.833336,58.333332,78.111115,-22.666666,-2.022581,4
121,0,0.944444,37.444443,49.444443,-14.444445,-1.995536,4
146,0,2.111111,16.777779,29.666666,-11.111111,-2.164971,4
116,0,1.111111,25,38.333336,-13.333333,-2.090781,4
159,0.111111,1.611111,20.333334,22.333334,-4.888889,-1.596679,4
126,0.111111,3.388889,21,28.88889,-9.888889,-1.96874,4
81,0,1.222223,34.555557,47.22222,-15.777778,-1.984566,4
32,0,0.833334,54.22222,70.88889,-18.444445,-2.042422,4
117,0,1.111111,27.444445,39,-11.777778,-2.088914,4
105,0,0.611111,45.666668,60.88889,-18.555555,-1.991964,4
135,0,1.777777,41,60.666668,-20.777779,-2.06346,4
139,0,1.833334,42.555557,60.444443,-19.666666,-2.044238,4
116,0.111111,0.555555,42.333336,56.555557,-15.777778,-2.038624,4
73,0,0.777777,45.666668,51.11111,-12.555555,-1.681589,4
77,0,0.666667,51.11111,74,-20.666666,-2.143048,4
126,0,0.555556,16.444445,27.333334,-10.666667,-2.104102,4
65,0,26.444445,52.666668,64.44444,-11.111111,-1.970812,4
80,0,0.666667,36.333336,48.22222,-15.444445,-1.962646,4
71,0,0.777777,37.88889,42.11111,-9.777778,-1.675919,4
112,0,1.055556,52.22222,73.333336,-21.777779,-2.078463,4
81,0,1.833333,39.444443,51.555557,-15.444445,-1.970422,4
102,0,0.888889,53.444443,69.66667,-20,-1.985584,4
76,0,15,28.666666,33.444447,-7.444445,-1.903624,4
122,0,1.777777,51.555557,78.22222,-24.88889,-2.128423,4
78,0,2.611111,59.666668,88.44444,-25.88889,-2.145541,4
89,0,0.722222,27.333334,41,-14.777778,-2.046542,4
79,0,1.333334,38,49.666668,-14.555555,-1.984583,4
69,0,0.722223,36.666668,40.22222,-8.888889,-1.640134,4
109,0,1.222222,42.555557,62.88889,-19.88889,-2.105478,4
159,0,2.222222,25.222221,29.555555,-7.666666,-1.802554,4
161,0,0.777778,5.555555,10.888889,-6.444445,-1.996307,4
111,0,0.555555,56.444443,75.333336,-21.777779,-2.014126,4
98,0,1.055556,24.88889,37.11111,-13.333333,-2.04294,4
111,0,1.055556,53.22222,74.888885,-23.222221,-2.058,4
20,0,1.944444,56.444443,81.66667,-23.222221,-2.133031,4
130,0,9.777778,9.888889,18.88889,-8.111111,-2.137371,4
121,0,6.611111,47.77778,68.66667,-19.555555,-2.126943,4
87,0,1.166667,55.77778,80.333336,-24.11111,-2.105073,4
119,0,0.944446,36.22222,48.22222,-14.222222,-2.006,4
159,0,1.277778,5.111111,10.111111,-5.888889,-1.999443,4
123,0,1.833333,14.777778,34.22222,-17.222221,-2.149759,4
70,0,4.111111,36.444443,48.333332,-14.555555,-1.990412,4
45,0,2.055555,48.11111,63.77778,-17.222221,-2.045905,4
65,0.222222,2.277779,53.666668,74.55556,-20.88889,-2.091037,4
102,0.111111,1.222222,47.11111,62.333332,-18.333334,-1.99488,4
128,0,1.388888,42.666668,64.22222,-21.11111,-2.102441,4
136,0,2.833333,2.888889,8.555555,-5.222222,-2.123905,4
104,0.111111,1.5,59.77778,78,-21.555555,-2.007832,4
104,0.222222,1.444444,52.77778,68.22222,-19,-1.985221,4
90,0,1.277777,57.666668,79.77778,-21.222221,-2.108813,4
17,0.111111,5,40.333336,54,-15.444445,-2.030048,4
158,0,0.833333,6.333334,11.888889,-6.888889,-1.982834,4
17,0,1.444445,62.444443,86.55556,-23.88889,-2.098521,4
65,0,1.555555,50.444443,72.66667,-22.88889,-2.077647,4
133,0,0.888889,32,46.333332,-14.333333,-2.091572,4
154,0,0.666666,25.11111,46.555557,-17,-2.20265,4
116,0,1.333333,29.11111,41.666668,-13.222222,-2.068113,4
17,0,0.888891,63.333332,87.333336,-24.88889,-2.075161,4
68,0.111111,1.833333,37.555557,41.666668,-9.888889,-1.659641,4
162,0.111111,2,8,14.555555,-7.444445,-2.029312,4
34,0,0.555556,46.22222,70.333336,-24.11111,-2.09452,4
104,0,1.000001,48.88889,69.55556,-20.88889,-2.08549,4
72,0,1.444444,51.333332,74.44444,-23.333334,-2.090221,4
77,0,1.666667,37.22222,48.22222,-15,-1.932066,4
127,0,1.666667,39.444443,57.333332,-18.777779,-2.061036,4
124,0,1.277779,35.88889,46.22222,-14.777778,-1.907502,4
102,0,1.777779,46.22222,64.333336,-21.444445,-2.009854,4
82,0,0.777778,34.555557,48.444443,-15.666667,-2.028043,4
100,0,1.444445,50.333332,66.88889,-19.444445,-2.00619,4
146,0.111111,2.500001,18.11111,31.555555,-12.555555,-2.124871,4
75,0,5.666666,35.77778,48.22222,-13.777778,-2.036435,4
90,0.111111,2.833333,41.22222,61.444443,-18.666666,-2.131861,4
128,0,1.666666,46.333332,67.111115,-20.777779,-2.091927,4
81,0,0.722221,51.88889,74.44444,-22.333334,-2.09885,4
125,0.111111,2.166667,63.22222,83.111115,-23,-2.019545,4
149,0,0.666666,13.444445,23.777779,-10.777778,-2.069251,4
125,0,1.333333,37.22222,55,-17.333334,-2.096474,4
46,0,2.222221,53.22222,79.111115,-23,-2.152304,4
158,0,1.388889,7,12.222222,-7,-1.943449,4
67,0,1.055554,57.11111,80.44444,-24.222221,-2.076662,4
85,0,2.833333,45,59.555557,-18.777779,-1.95422,4
120,0,4.277778,44.88889,59.333332,-16.222221,-2.035243,4
84,0,0.888889,7.333334,11.777778,-4,-2.13694,4
117,0,1.444443,33.555557,49.77778,-15.777778,-2.106235,4
50,0,1.055557,57.333332,80.333336,-22.333334,-2.107785,4
101,0,0.5,27.222221,39.444443,-12.888889,-2.05839,4
135,0,0.833332,63.666668,83.888885,-23.11111,-2.024945,4
33,0,0.277778,31.333334,45.555557,-15.777778,-2.030428,4
125,0,1.944445,32.333336,47.555557,-15,-2.100687,4
158,0,1.388889,7,12.222222,-7,-1.943449,4
79,0,0.888889,42.88889,53.88889,-15.444445,-1.918888,4
124,0,1.888889,36.77778,56.333332,-18.222221,-2.127801,4
73,0,0.777777,45.666668,51.11111,-12.555555,-1.681589,4
117,0,1.277778,39.555557,58.444443,-18.666666,-2.09948,4
78,0,2.944444,27.11111,37.444443,-11.888889,-2.017779,4
73,0.111111,0.777777,54,70.111115,-19.444445,-1.996907,4
119,0,1.055555,40.666668,56,-16.222221,-2.064038,4
28,0,0.833333,53.444443,79.111115,-23.222221,-2.144507,4
149,0,2.111111,16.666668,30,-11.777778,-2.141787,4
126,0,1.833334,16.11111,28.666666,-11,-2.158805,4
108,0,1.666666,52.666668,69.55556,-18.222221,-2.053869,4
57,0.111111,0.722223,60,90.111115,-28.11111,-2.128801,4
140,0,1.388889,17.88889,32.22222,-12.333333,-2.167262,4
87,0,1.166667,55.77778,80.333336,-24.11111,-2.105073,4
78,0,2.555556,41.11111,51.88889,-16.11111,-1.886072,4
133,0,1.277777,19.88889,25.777779,-8.333333,-1.90381,4
73,0,2.277779,35.666668,49.77778,-15.222222,-2.054964,4
35,0,1.055555,61.77778,85.333336,-24.666666,-2.0742,4
78,0.111111,4.055555,25.11111,40.333336,-15.222222,-2.066695,4
162,0.111111,0.333333,6.666666,12,-5.777778,-2.044946,4
95,0.111111,0.888891,47.444443,71.66667,-23.555555,-2.107858,4
68,0,1.111111,38.333336,42.333336,-10.444445,-1.624846,4
108,0,22.444443,41.22222,55.444443,-16.444445,-2.015554,4
105,0,2.166666,41.22222,56.333332,-18.222221,-1.996082,4
103,0,1.111111,30.777779,45.22222,-14.222222,-2.102607,4
45,0,2.055555,48.11111,63.77778,-17.222221,-2.045905,4
98,0,5.944444,31,41,-12.222222,-1.96031,4
40,0,0,0,0,0,0,5
90,0,2.222222,12.888889,24.444445,-10.888889,-2.12273,5
112,0,0.666666,24.222221,43.666668,-13.888889,-2.244772,5
151,0,0.111111,0,0.333333,-0.333333,-2.094395,5
93,0,0.888889,16.666668,29.555555,-13.111111,-2.086083,5
109,0,0.388889,18.444445,28.777779,-10.555555,-2.082762,5
114,0,0.5,11.777778,24.11111,-11,-2.149073,5
34,0,0.444445,10.777778,21,-8.666667,-2.162383,5
65,0,1,6.111111,14.333333,-7.777778,-2.121878,5
84,0,0.499999,18.666668,31.333334,-10.444445,-2.184862,5
119,0,1.444444,23.222221,40.333336,-13.777778,-2.187781,5
94,0,0.444445,16,28.777779,-13,-2.084893,5
89,0,0.944444,2.888889,9.555555,-7.111111,-2.065342,5
38,0.111111,2.944445,10.111111,22,-9.666667,-2.193098,5
89,0,0,0,0,0,0,5
140,0,0.333333,1.777778,6.111111,-5.444445,-1.985769,5
145,0,0,0,0,0,0,5
134,0,0.055556,0,1.555556,-1.555556,-2.094395,5
79,0,4.777778,10.555555,20.555555,-8.222222,-2.175843,5
13,0,0.277778,6.111111,15.888889,-10.222222,-2.074133,5
39,0,0.611111,7.333334,14.333333,-7.888889,-2.036228,5
62,0,0.444444,4.111111,11.444445,-8,-2.048717,5
111,0,2.055556,15.555555,26.222221,-9.333333,-2.153719,5
143,0,0.444444,0.222222,1.777778,-2,-1.986938,5
154,0,0,0,0,0,0,5
154,0,0.222222,0.444444,1.222222,-1.222222,-1.861154,5
86,0,0.277778,15.888889,28.555555,-10.666667,-2.178281,5
148,0,0,0,0,0,0,5
113,0,0.722222,16.88889,28.444445,-10.888889,-2.125693,5
92,0,0.777778,7.111111,15.555555,-8.222222,-2.096705,5
138,0,0.333333,1.111111,5.888889,-5,-2.077816,5
104,0,3.111111,16.222223,26.11111,-9.222222,-2.128231,5
34,0,0.444445,9.777778,20.88889,-9.555555,-2.162872,5
41,0,0.222222,0.555556,1.222222,-1.111111,-1.84512,5
133,0,0.111111,0,1.777778,-1.777778,-2.094395,5
130,0,1.277778,1.111111,3,-2.555556,-1.959823,5
12,0,2.333333,3.888889,11.333333,-8.111111,-2.057978,5
137,0,0.277778,0,4.111111,-4.111111,-2.094395,5
40,0,0.055556,1.222222,1.555556,-0.777778,-1.570796,5
144,0,0.388889,0.333333,1.666667,-1.777778,-1.986938,5
133,0,0.055556,0,1.111111,-1.111111,-2.094395,5
154,0.111111,1.611111,9.666667,4.666667,-4.777778,-0.004927,5
57,0,9.277778,11.333333,20.88889,-4.444445,-2.370613,5
135,0,0.555555,0.777778,4.888889,-3.888889,-2.110974,5
105,0,0.944445,12.666667,19.777779,-6.222222,-2.161571,5
154,0,1.722222,2.555556,7.666666,-4.888889,-2.095813,5
141,0,0.055556,0,0.111111,-0.111111,-2.094395,5
141,0,0.055556,0,0.111111,-0.111111,-2.094395,5
94,0,0.555556,10.666667,23.777779,-11.111111,-2.142756,5
115,0,0.166667,0.444444,2.888889,-2.666667,-2.065536,5
89,0,0.166667,2.888889,3.777778,-1.333333,-1.890484,5
83,0,0.277777,13.333333,26.88889,-11.333333,-2.178321,5
144,0,0,0,0,0,0,5
129,0,0,0,0,0,0,5
143,0,0,0,0,0,0,5
134,0,0.333333,0,3.111111,-3.111111,-2.094395,5
149,0,0,0,0,0,0,5
144,0,0,0,0,0,0,5
135,0,0.055556,0,1.444444,-1.444444,-2.094395,5
138,0,0.722222,1.777778,7.222222,-5.666666,-2.071242,5
131,0,0.277778,0.888889,3.666667,-4.333334,-1.871048,5
147,0,0,0,0,0,0,5
105,0,4,22.555555,34,-9.222222,-2.192406,5
97,0,0.777777,15.333333,27.777779,-11.777778,-2.121346,5
62,0,0.444444,5,13.111111,-8.555555,-2.066953,5
114,0.111111,1.166666,24.444445,40.77778,-12.777778,-2.207158,5
136,0,0.222222,1,5.777778,-5,-2.071242,5
12,0,2.333333,3.888889,11.333333,-8.111111,-2.057978,5
99,0,2.444444,11.222222,23.777779,-12.111111,-2.112503,5
134,0,0.611111,1.111111,6.444445,-4.888889,-2.133095,5
86,0,0.277778,7.777778,21.11111,-12.666667,-2.120153,5
36,0,0.5,4.777778,13,-8.222222,-2.097293,5
135,0,0.333333,4,10.444445,-6,-2.125516,5
93,0,0.166667,1,5.444445,-4.666666,-2.075071,5
90,0,0.666667,7.555555,15,-7.444445,-2.067026,5
144,0,0.277778,0.555556,1,-0.666667,-1.90427,5
152,0,0,0,0,0,0,5
114,0,0.388889,23,34.444447,-9.222222,-2.196423,5
147,0,0,0,0,0,0,5
154,0,0.166667,0.444444,1.555556,-1.555556,-1.919639,5
94,0,1.222222,10.555555,24.88889,-12.555555,-2.159466,5
87,0,0.611111,6.666666,19.555555,-11.777778,-2.138617,5
106,0,0.388889,14.111111,24,-9.444445,-2.117671,5
152,0,0,0,0,0,0,5
62,0,0.666667,4.111111,11.444445,-8.222222,-2.034152,5
154,0,0.944444,5.888889,13.888889,-7.111111,-2.066916,5
154,0,2.611111,1.555556,3,-2.555556,-1.905927,5
116,0.111111,2.055555,25.666666,37.11111,-9.444445,-2.177507,5
152,0,0,0,0,0,0,5
145,0,0,0,0,0,0,5
152,0,0,0,0,0,0,5
117,0,0.722222,14.555555,23,-10,-2.005139,5
104,0,2.833333,16.333334,26.11111,-8.666667,-2.150638,5
58,0,0.444445,5.555555,14.111111,-9,-2.068564,5
152,0,2.055556,1,2.333334,-1.777778,-2.007351,5
93,0,1.055556,9.888889,22.88889,-11.888889,-2.137493,5
135,0,0.277778,1.666667,6,-5.666666,-1.958546,5
109,0,0.277778,24.777779,37.11111,-9.222222,-2.226161,5
135,0,0.444444,1.333333,5.111111,-4.888889,-1.972186,5
89,0,1.055556,16.444445,33.555557,-14,-2.188149,5
85,0,0.222222,14.555555,26.88889,-10.777778,-2.160912,5
80,0,2.944444,11.333333,20.333334,-8.111111,-2.138901,5
131,0,0.111111,0,0.666667,-0.666667,-2.094395,5
138,0,0.5,1.444444,6.666666,-5.222222,-2.08783,5
62,0,0,0,0,0,0,5
113,0,0.722222,16.88889,28.444445,-10.888889,-2.125693,5
147,0,0.444445,0.222222,0.444444,-0.222222,-2.094395,5
116,0,0.444444,0.666667,4.888889,-4.888889,-2.018925,5
155,0,7.722223,5.888889,12.666667,-6.111111,-2.147622,5
145,0,0.222222,0.333333,1.222222,-1.333333,-1.920944,5
135,0,0.222222,0,2.333334,-2.333333,-2.094395,5
153,0,0.111111,0,1.111111,-1.111111,-2.094395,5
111,0,1,12.222222,23.777779,-11.333333,-2.100671,5
107,0,0.833333,23.444445,35.11111,-9,-2.201495,5
131,0,0.722222,0.333333,1.888889,-1.777778,-2.056155,5
