@relation segment

@attribute Region-centroid-row numeric
@attribute Hedge-mean numeric
@attribute Rawgreen-mean numeric
@attribute Exblue-mean numeric
@attribute Saturatoin-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
115,3.666666,25.222221,31.88889,0.421493,5
34,0.444445,11.555555,19.666666,0.479958,5
136,0.833333,4.222222,13.444445,0.657744,5
116,0.777778,18.444445,22.777779,0.395663,5
133,2.722222,1.888889,6.888889,0.860606,5
88,0.444445,8.111112,26.555555,0.641775,5
154,2.611111,1,3.444444,0.534392,5
97,0.777777,15.666667,24.555555,0.447494,5
112,0.666666,27,36.11111,0.445039,5
86,0.388889,13.555555,22.555555,0.46348,5
114,0.333334,21.777779,26.555555,0.393927,5
116,0.777777,19.444445,24.11111,0.392149,5
154,1.277778,4.333334,12.888889,0.6248,5
89,1.111111,6,13.666667,0.548545,5
149,0,0,0,0,5
145,0,0,0,0,5
109,0.277778,26.333334,23.11111,0.331954,5
94,0.444445,15.888889,25.666666,0.451546,5
144,0.333333,0.111111,2,0.740741,5
95,0.222222,1.777778,1.222222,0.10119,5
154,0.944444,6.333334,15.555555,0.771517,5
139,0.277778,2.888889,13,0.696605,5
108,0.666667,13.777778,19.555555,0.421675,5
40,0,0,0,0,5
89,0.944444,2.666667,13.555555,0.740904,5
135,0.222222,0,4.666666,1,5
113,1.222222,25.777779,19.666666,0.302071,5
86,0.277778,16.88889,24.333334,0.444698,5
36,0.5,4.777778,16.444445,0.648657,5
63,0.388889,6.555555,15.111111,0.5477,5
140,0.444444,0.444444,2.555556,0.814815,5
155,10.777778,5.555555,11.111111,0.5,5
134,0.055556,0,3.111111,1,5
153,0.055556,3.222222,1.555556,0.085017,5
83,0.222222,13.444445,23.444445,0.481852,5
148,0,0,0,0,5
93,0,0,0,0,5
83,0.277777,14.444445,26,0.50381,5
115,0.166667,0.333333,5,0.933333,5
137,0.666667,1.444444,9.666667,0.772487,5
137,0.277778,1.888889,10.222222,0.731922,5
155,10.777778,5.555555,11.111111,0.5,5
129,0,0,0,0,5
113,1,27.11111,36,0.441507,5
113,0.666667,26.11111,23,0.327385,5
144,0,0,0,0,5
133,0.444445,6.666666,20.444445,0.627269,5
152,0,0,0,0,5
89,0.944445,0.555556,6.888889,0.896296,5
135,0.055556,0,2.888889,1,5
148,1.111111,1,4.333334,0.612963,5
114,0.388889,24.11111,21.777779,0.331888,5
120,2.222222,18.444445,21.333334,0.38675,5
152,1.222222,0.666667,4.111111,0.648677,5
152,0,0,0,0,5
134,0.611111,1.333333,10.444445,0.829233,5
153,0,0,0,0,5
137,0.277778,0,5.222222,1,5
133,0.222222,0.111111,3.111111,0.962963,5
138,0.333333,1,9.666667,0.826852,5
130,2.611111,1,4.444445,0.550926,5
62,0.666667,3.666667,15.111111,0.680808,5
143,0.444444,0,3.333333,0.888889,5
142,0.111111,0,0.666667,0.222222,5
154,0.444444,0,3.555556,1,5
153,1.111111,6.222222,15.333333,0.769577,5
62,0.444444,3.777778,15,0.67037,5
144,0.277778,0.444444,1,0.37037,5
154,1.722222,2.666667,10.111111,0.815344,5
119,1.444444,24.88889,32.555557,0.425713,5
135,0.222222,0.111111,5.777778,0.972222,5
152,2.055556,0.777778,2.888889,0.537037,5
92,0.444444,8.111112,25.444445,0.632127,5
89,0.166667,2.666667,2,0.097643,5
145,0,0,0,0,5
141,0.333333,0,1.111111,0.555556,5
129,3.444445,1.888889,0.777778,0.096561,5
61,0.555556,4.111111,15.333333,0.655892,5
140,0.611111,0.222222,1.111111,0.240741,5
80,2.944444,11.777778,17.555555,0.43286,5
131,0,0,0,0,5
89,0.333333,14.222222,23.333334,0.459093,5
134,0.722222,0.666667,7.666666,0.874074,5
92,1,11.888889,21.777779,0.53355,5
137,1.388889,0.555556,6.333334,0.917989,5
94,0.611111,6.222222,18.333334,0.619713,5
140,0.666667,2.666667,1.333333,0.068883,5
130,0.222222,0,5.111111,1,5
110,2.111111,24.444445,33.444443,0.431825,5
34,0.444445,10.555555,21.444445,0.544858,5
104,2.833333,16.88889,19,0.375532,5
89,1.055556,18,32.666668,0.509462,5
105,1.5,19.444445,20.555555,0.364499,5
117,0.722222,13.777778,17.666666,0.402203,5
141,0.444444,3,11.444445,0.66524,5
115,0.444444,11.333333,22.444445,0.533126,5
136,0.833333,0.666667,8.444445,0.877513,5
137,0.611111,0.111111,3.111111,0.75,5
82,2.722222,12.444445,20.777779,0.481601,5
140,0.666667,2,5.333334,0.656085,5
135,0.277778,1,9.333333,0.832275,5
64,0.277778,3.111111,13.888889,0.69798,5
144,0,0,0,0,5
139,0.722222,2.111111,13.111111,0.786175,5
150,0,0,0,0,5
89,3.611111,10.333334,23.666666,0.548825,5
99,2.444444,11.444445,24.88889,0.54148,5
130,1.277778,0.777778,4.111111,0.855556,5
118,1.222222,16.11111,21.444445,0.418712,5
94,0.222222,0.111111,6.111111,0.977778,5
138,0.222222,0,6,1,5
38,2.944445,11.222222,22.666666,0.547232,5
131,1.777778,0.666667,4.111111,0.77037,5
82,2.5,12.111111,19.333334,0.458152,5
144,0.388889,0.111111,2.888889,0.861111,5
147,0,0,0,0,5
41,0.222222,0.333333,1.555556,0.537037,5
93,1.055556,10.444445,25.444445,0.577002,5
110,0.222222,6.333334,19.333334,0.620643,5
108,2.111111,11.666667,18.11111,0.45603,5
33,4.333334,6.666666,13.111111,0.547103,5
61,0.5,4.333334,15.444445,0.645891,5
154,0.222222,0.222222,1.777778,0.277778,5
152,0,0,0,0,5
139,0.222222,0,5.555555,1,5
134,0.333333,0,6.222222,1,5
131,0.111111,0,1.333333,0.666667,5
90,0.833333,18.777779,32.77778,0.496719,5
131,0,0,0,0,5
79,4.777778,11.444445,19.11111,0.485044,5
133,0.055556,0,2.222222,1,5
63,0.444445,3.666667,13.444445,0.653535,5
113,0.722222,17.222223,22.777779,0.414807,5
58,0.444445,5.333334,17.333334,0.622222,5
154,0.166667,0.222222,2.444444,0.288889,5
134,0.611111,1.333333,10.444445,0.829233,5
133,0.055556,0,1.777778,0.888889,5
141,0.777778,7,20.11111,0.640224,5
141,0.055556,0,0.222222,0.111111,5
148,0,0,0,0,5
30,1.666667,6.222222,13.888889,0.518586,5
112,0.555556,12.555555,23.11111,0.492526,5
143,0,0,0,0,5
152,0.833333,0.333333,2.666667,0.705556,5
134,0.944444,0.666667,7.666666,0.881481,5
34,0.444445,11.555555,19.666666,0.479958,5
91,0.5,11.333333,19.666666,0.476783,5
154,0.777778,0.666667,5.444445,0.838889,5
40,0.055556,1,0.888889,0.116667,5
116,0.444444,0.333333,8.777778,0.940741,5
134,0.222222,0.666667,6.111111,0.833333,5
147,0,0,0,0,5
87,0.611111,7.222222,25.222221,0.659329,5
140,0.277778,3.555556,11.666667,0.639254,5
94,1.222222,11.444445,27.777779,0.57666,5
106,0.388889,14.333333,19.555555,0.416401,5
86,3.055555,4.555555,12.555555,0.594226,5
116,2.055555,26.666666,21.88889,0.310286,5
152,0.833333,2.333334,6.555555,0.599735,5
93,0.888889,16.555555,25.88889,0.44338,5
85,0.222222,15.333333,23.88889,0.459024,5
62,0.666667,3.666667,15.111111,0.680808,5
89,6.166666,13.444445,22.666666,0.477489,5
89,3.277778,13.111111,22.88889,0.473045,5
89,6.166666,13.444445,22.666666,0.477489,5
154,1.611111,4.777778,-5.111111,0.561927,5
107,2.055556,12.666667,27.11111,0.547173,5
154,0.388889,0,1.555556,0.555556,5
30,3,4.666667,13.888889,0.613718,5
41,0.222222,0.333333,1.555556,0.537037,5
141,0.166667,0,4.666666,1,5
140,0.333333,1.222222,9.222222,0.797884,5
135,0.166667,0.333333,7.555555,0.927778,5
153,0,0,0,0,5
142,0,0,0,0,5
116,0.166667,13.777778,19.11111,0.420839,5
114,0.611111,12.111111,26.444445,0.546207,5
12,4.5,8.222222,18.666666,0.543775,5
155,9.944445,8.555555,18.777779,0.747294,5
91,0.611111,8.222222,25.555555,0.634464,5
58,0.444445,5.333334,17.333334,0.622222,5
57,9.277778,13.888889,16.555555,0.466308,5
148,0.055556,0,0.222222,0.111111,5
80,2.777778,12.444445,22.11111,0.489982,5
119,1.222222,6.333334,15.111111,0.589565,5
138,0.055556,0,5.222222,1,5
147,0.444445,0.222222,0.444444,0.111111,5
88,0.833333,19.444445,21,0.378615,5
151,0.111111,0,0.666667,0.222222,5
94,0.833333,17,27,0.452182,5
152,1.222222,0.666667,4.111111,0.648677,5
135,0.833334,22.11111,31.666666,0.454232,5
131,0.277778,0.111111,6.333334,0.972222,5
90,3.611111,15.777778,26.555555,0.465278,5
93,1.055556,15.666667,27,0.480246,5
137,0.611111,0.111111,3.111111,0.75,5
68,0.166667,1.888889,1.777778,0.115741,5
104,3.111111,16.555555,19.444445,0.380292,5
154,0.055556,0,0.444444,0.222222,5
107,0.833333,24.777779,22,0.332407,5
130,0,0,0,0,5
98,1.222222,17.222223,26.777779,0.448676,5
112,0.555555,25.777779,22.11111,0.32175,5
90,0.555556,3.888889,13.888889,0.651153,5
12,2.333333,3.555556,15.222222,0.687302,5
137,0.277778,0,8.222222,1,5
36,0.388889,5.111111,17.222221,0.634921,5
84,0.388889,13.555555,23,0.475,5
154,0.111111,0,0.444444,0.222222,5
145,0,0,0,0,5
115,0.166667,0.333333,5,0.933333,5
131,0,0,0,0,5
105,0.944445,13.111111,13.777778,0.353768,5
104,5.611111,16.222223,14.444445,0.314713,5
112,0.5,19.333334,25.88889,0.409544,5
93,0.166667,0.888889,9,0.878395,5
155,18,11.333333,13,0.646298,5
135,0.111111,0,5.222222,1,5
110,0.777778,2.444444,9.666667,0.675265,5
137,8.444445,20.777779,33.666668,0.502569,5
93,0.388889,10.555555,25.88889,0.559179,5
138,7.833334,9.111111,21.11111,0.61525,5
62,0.444444,4.777778,16.444445,0.635938,5
149,0.111111,0,0.222222,0.111111,5
111,0.555555,25.777779,21.444445,0.315484,5
138,0.722222,1.666667,11,0.779497,5
155,5.388889,6.666666,12.444445,0.392385,5
136,1.166667,0.888889,10,0.911155,5
114,1.166666,26.222221,30.88889,0.400536,5
140,0.222222,0,1.555556,0.777778,5
93,1.055556,10.444445,25.444445,0.577002,5
133,0.5,3.444444,10.888889,0.630471,5
152,2.055556,0.777778,2.888889,0.537037,5
58,0.277778,6,17.11111,0.607768,5
133,0.222222,0.111111,6,0.972222,5
149,0,0,0,0,5
92,0.555555,13.111111,25.555555,0.499695,5
39,0.611111,6.888889,14.444445,0.576021,5
111,2.055556,16.222223,20.666666,0.409226,5
95,0.388889,16.222223,25.777779,0.459469,5
94,0.444445,15.888889,25.666666,0.451546,5
94,0.555556,11.666667,25.222221,0.599594,5
84,0.499999,19.777779,24.222221,0.404099,5
83,5.833334,6.666666,21.333334,0.676581,5
109,0.388889,18.333334,20.777779,0.367141,5
152,0,0,0,0,5
36,0,0,0,0,5
95,1.333333,5.333334,9.444445,0.512566,5
111,1,12.333333,23,0.489897,5
89,2.333333,14.555555,21.222221,0.43138,5
110,0.444444,28.333334,23.11111,0.307444,5
135,0.166667,0,0.888889,0.333333,5
31,5.055555,8.888889,15.888889,0.500944,5
68,1.055556,4.666667,10.333333,0.534151,5
90,0.666667,7.555555,14.888889,0.533928,5
144,0,0,0,0,5
115,0.388889,20,19.444445,0.339149,5
135,0.611111,26.444445,35.77778,0.443136,5
90,0.722222,2.666667,14.555555,0.797212,5
86,0.333333,8,25.333334,0.629503,5
144,0,0,0,0,5
141,0,0,0,0,5
134,0.833333,0.333333,7,0.937037,5
61,0.5,4.333334,15.444445,0.645891,5
134,0.944444,0.666667,7.666666,0.881481,5
135,0.333333,4.222222,12.666667,0.617593,5
152,2.111111,0.777778,3.111111,0.439153,5
142,0.222222,0,7,1,5
35,0.388889,10.888889,17.222221,0.459288,5
152,0,0,0,0,5
13,0.277778,5.888889,19.777779,0.632739,5
84,0.444445,13.666667,23.11111,0.477222,5
90,2.222222,13.222222,22.777779,0.475549,5
94,1.055556,15.666667,25.88889,0.457772,5
62,0,0,0,0,5
12,2.333333,3.555556,15.222222,0.687302,5
108,1.722222,20.666668,20.222221,0.365332,5
62,0.444444,3.777778,15,0.67037,5
110,0.444444,28.333334,23.11111,0.307444,5
141,0.222222,0,3.222222,0.888889,5
67,0.222222,0.333333,1.111111,0.231481,5
134,1.055556,0.888889,10.333333,0.876102,5
176,2.666667,43.333332,36,0.308573,6
161,11.5,36.333336,27.666666,0.298056,6
190,2.611111,46.555557,39.88889,0.303602,6
199,6.388889,47.77778,42.77778,0.317006,6
190,2.055556,42.444443,33.333332,0.292307,6
195,2.999999,42.555557,34,0.290585,6
198,4.833334,52.22222,42.666668,0.296314,6
159,14.833333,32.333336,28.777779,0.294845,6
189,11.722221,22.88889,19.666666,0.271473,6
161,11.500001,38.22222,28.88889,0.302983,6
190,1.555556,44.11111,35.666668,0.292125,6
195,4.055555,53.444443,45.22222,0.305593,6
182,2.277777,29.777779,23.11111,0.293208,6
203,3.444445,51.333332,39.555557,0.287107,6
191,3.277778,51.555557,45.11111,0.313611,6
193,7.055556,45.666668,33.77778,0.275266,6
200,3.944445,46.88889,41.333332,0.313032,6
194,5.222222,52.444443,37.77778,0.273444,6
184,9.388888,28,17.777779,0.232343,6
201,5.555555,36.11111,26.11111,0.275368,6
171,2.777777,39.555557,33.88889,0.307943,6
180,3.333333,53.77778,46.444443,0.306906,6
207,3.111112,45.444443,38.333332,0.299285,6
194,2.277778,43.11111,35.77778,0.300853,6
205,3.333334,44.11111,34.555557,0.287573,6
190,3.000001,41.333336,33.555557,0.295621,6
194,4.611112,52.77778,46,0.309253,6
208,6.333334,48.333332,44.11111,0.320595,6
201,4.333332,51.444443,44,0.306609,6
182,8.666666,26.666666,17,0.256078,6
190,1.611111,43,33.555557,0.290788,6
188,6.611112,26.555555,22.11111,0.290796,6
180,9.166667,27.333334,17.88889,0.23849,6
184,3.611111,39.444443,27.666666,0.275818,6
200,1.777778,40.444443,31.333334,0.286663,6
183,3.388888,46.666668,37.555557,0.298622,6
186,1.777777,41.666668,34.333332,0.304522,6
180,2.222222,51.555557,46.11111,0.31801,6
183,4.055555,48.555557,41,0.305472,6
190,2.055556,40.88889,32.666668,0.292226,6
161,10.499999,37.333336,28.88889,0.294706,6
186,2.055555,41.88889,34.88889,0.307027,6
182,2.555556,40.11111,29.88889,0.287646,6
187,2.333334,47.333332,39.666668,0.304126,6
162,13.944444,37.88889,29.333334,0.298471,6
188,1.388889,26.666666,22,0.301747,6
187,3.055555,41.555557,34.11111,0.305755,6
188,5,53,43.22222,0.300242,6
184,7.944443,28,21.777779,0.28045,6
197,1.277779,55.666668,43.666668,0.285333,6
186,5.5,46.22222,37.333332,0.298302,6
193,2.222222,54,45.444443,0.299579,6
197,5.277778,47.666668,39.444443,0.298704,6
191,6.000001,52.11111,47.88889,0.320865,6
191,3.277778,51.555557,45.11111,0.313611,6
193,4.5,49.77778,44.22222,0.314092,6
162,14.944444,37.444443,27,0.307814,6
202,4.833333,51,39,0.284515,6
199,4.666666,49.444443,42,0.303497,6
161,11.777776,38.11111,27.777779,0.282125,6
189,1.444444,51.444443,44.88889,0.312892,6
187,2.833333,50,40.333332,0.29965,6
191,2.888887,53.555557,48.22222,0.314683,6
198,5.111111,45.22222,37.666668,0.299707,6
176,3.444444,46.22222,42,0.318137,6
196,3.444445,43.88889,34.666668,0.289997,6
196,2.222222,41.444443,33.88889,0.294238,6
201,4.444444,51,40.555557,0.294187,6
203,6.055556,47.77778,37.77778,0.289793,6
195,4.111111,41.77778,33.555557,0.290278,6
190,2.277778,52.333332,45.333332,0.308799,6
190,5.055556,45.11111,36.444443,0.298958,6
201,5.222221,46.77778,40.555557,0.308859,6
193,2.888889,52.11111,45,0.308465,6
201,5.555555,36.11111,26.11111,0.275368,6
187,2.111111,51.333332,44.22222,0.307458,6
189,2.611111,28.666666,23.666666,0.297841,6
196,6.777777,40.666668,33.11111,0.294045,6
187,1.833333,52.88889,43,0.292692,6
183,6.333334,28.222221,20.555555,0.266436,6
193,2.222222,54,45.444443,0.299579,6
195,2,41.22222,32.333332,0.290299,6
163,18.888887,36.555557,24.777779,0.284813,6
189,3.777777,51.444443,42.11111,0.295523,6
187,2.111111,51.333332,44.22222,0.307458,6
195,2.388889,40,31.444445,0.292957,6
180,3.833332,43.666668,35.77778,0.300918,6
188,3.611111,43.77778,34.77778,0.293991,6
190,1.611111,43,33.555557,0.290788,6
186,2.333333,30.333334,25.444445,0.303377,6
191,2.944444,43.11111,31.777779,0.278886,6
160,1.555555,36.666668,37.555557,0.347142,6
176,1.5,43,33.77778,0.294787,6
193,3.388888,36.555557,26.88889,0.278387,6
195,3.833334,42,33.88889,0.291875,6
182,3.611111,47.22222,39.555557,0.306722,6
201,2.500001,53.555557,44.444443,0.299213,6
206,5.611111,50.333332,43.444443,0.30568,6
200,2.5,39.444443,31.444445,0.292784,6
210,4.444444,44.11111,39.11111,0.317566,6
196,2.222222,54.11111,42.22222,0.287526,6
179,2.444445,42.88889,31.777779,0.282687,6
173,9,38.333336,27.88889,0.266914,6
172,6.666666,39.333336,29.666666,0.278044,6
176,1.000001,44,34.666668,0.294056,6
201,5,49.22222,36.666668,0.28043,6
180,3.111111,42.555557,31.333334,0.278822,6
185,6.222221,28.777779,21.333334,0.27036,6
162,14.055556,37,26.777779,0.289652,6
182,3.999999,50.11111,42.444443,0.3112,6
188,7.38889,26.555555,21.555555,0.284148,6
197,2.611111,43,35.88889,0.302925,6
195,3.166667,53.555557,44.444443,0.300235,6
182,4.166666,49.666668,43.333332,0.314281,6
191,5.222223,51.22222,46.88889,0.31901,6
184,5.833333,42.22222,31.222221,0.278195,6
181,3.000001,40.77778,30,0.283287,6
189,5.722223,26.555555,19,0.265248,6
185,3.111111,42.444443,34.88889,0.300036,6
190,6.111111,51,38,0.279561,6
185,3.111111,41.333336,31.222221,0.289144,6
194,6.444445,52.11111,41.22222,0.286791,6
193,4.611111,36.11111,26.444445,0.279876,6
181,4.777777,36.444443,24.88889,0.265619,6
196,4.444444,44.77778,36.555557,0.297689,6
179,4.555556,31,25.88889,0.301166,6
188,2.277777,42.666668,36.22222,0.309236,6
191,7.777778,22.444445,13.777778,0.237113,6
194,5.388889,36.333336,27.444445,0.28056,6
189,12.388889,20.333334,17.222221,0.233097,6
190,4.555555,51.555557,39,0.285916,6
185,2.277779,42.444443,28.11111,0.259189,6
194,2.444444,43.666668,37,0.300667,6
201,5.222221,46.77778,40.555557,0.308859,6
182,3.555555,50.666668,43.11111,0.308825,6
190,2.5,26.88889,25.333334,0.329007,6
177,8.499999,28.555555,23.666666,0.296365,6
185,1.944444,50,42.11111,0.298025,6
195,1.833335,42.666668,35.444443,0.300363,6
189,11.722221,22.88889,19.666666,0.271473,6
194,9.111109,53.22222,42.22222,0.292382,6
163,14,38.22222,29,0.297547,6
192,4.333334,48.77778,45.11111,0.324017,6
209,4.555556,42.555557,36,0.302982,6
160,5.944443,39.22222,39.555557,0.352126,6
197,4.944445,44.11111,35.666668,0.296328,6
183,2.333334,45.333332,37.444443,0.30372,6
178,8,29.444445,24.666666,0.296963,6
175,7.166668,50,44.77778,0.312834,6
196,1.388889,47,37,0.293586,6
184,10.611111,28.333334,18.88889,0.250721,6
188,1.999999,43.444443,35.77778,0.30043,6
190,2.888889,45.77778,37.333332,0.297059,6
203,5.444445,46.666668,41,0.314896,6
182,7,35,22.444445,0.24779,6
186,5.5,42.555557,35,0.303448,6
193,2.888889,52.11111,45,0.308465,6
197,4.555556,47.666668,42.333332,0.314739,6
162,12.388888,40.11111,31.777779,0.301508,6
188,5.111111,26.555555,19.444445,0.275863,6
189,4.5,28.222221,19.88889,0.262981,6
163,18.166666,37.444443,24,0.263846,6
184,2.499999,48.555557,38.22222,0.2956,6
210,4.444444,44.11111,39.11111,0.317566,6
188,3.055555,54,44.666668,0.295624,6
194,5.111111,36.333336,26.222221,0.275415,6
205,2.388889,48.666668,41.11111,0.303912,6
162,14.166667,37.88889,27.444445,0.298124,6
193,1.833333,54.555557,48.22222,0.310288,6
189,6.222223,25.666666,18.444445,0.271208,6
197,1.277779,55.666668,43.666668,0.285333,6
195,3.500001,41.88889,32.444443,0.284495,6
189,4.444445,53.77778,42.11111,0.285515,6
185,1.222222,51.77778,42.88889,0.29644,6
172,9.166667,37.77778,26.666666,0.265454,6
161,8.999999,37.88889,30.555555,0.308416,6
192,4.944445,50.555557,41.666668,0.299308,6
187,6.222222,48.88889,40.555557,0.299951,6
161,11.5,38.555557,27.88889,0.27504,6
196,6.888888,45.555557,37.555557,0.29763,6
182,2.777777,37.666668,27.777779,0.286863,6
182,2.277777,29.777779,23.11111,0.293208,6
177,1.666666,42.333336,34.666668,0.305962,6
195,4.111111,41.77778,33.555557,0.290278,6
192,6.166667,51.333332,45.666668,0.312796,6
180,7.333333,27.88889,19,0.252953,6
161,10.499999,37.333336,28.88889,0.294706,6
160,13.166667,36.77778,32.666668,0.339618,6
202,8.333334,50.22222,42.666668,0.302514,6
191,3.777778,54.666668,48.444443,0.311587,6
185,2.5,43.88889,33.333332,0.285554,6
187,5.111111,42.88889,34.22222,0.297341,6
181,2.555556,52.555557,45.11111,0.306993,6
175,3.444445,50,44.666668,0.312037,6
204,2.777777,50.22222,42.333332,0.302525,6
177,2.166667,41.666668,32.77778,0.297431,6
176,2.388889,48.88889,43.555557,0.315862,6
184,2.777777,43.555557,35.22222,0.300945,6
163,17.666666,37.77778,24.333334,0.268978,6
193,3.388888,36.555557,26.88889,0.278387,6
162,11.666667,39.22222,31.333334,0.300182,6
189,2.111111,50.77778,44.11111,0.307985,6
184,10.611111,28.333334,18.88889,0.250721,6
196,2.222222,54.11111,42.22222,0.287526,6
187,3.055555,41.555557,34.11111,0.305755,6
186,1.944444,42.555557,35.11111,0.306161,6
177,8.333332,29,23.333334,0.28109,6
182,2.111111,37.77778,27.11111,0.280764,6
189,3.166667,43,33.666668,0.29381,6
159,15.72222,31.88889,27.666666,0.289218,6
193,4.833334,39.444443,30.333334,0.289242,6
198,3.055555,50.88889,41.444443,0.291301,6
183,2.944444,47.22222,39.11111,0.303121,6
191,1.444445,53.555557,45,0.302994,6
162,12.944446,38.22222,27.222221,0.291106,6
190,2.611111,46.555557,39.88889,0.303602,6
207,6.444444,49.88889,39.88889,0.290668,6
210,5.722222,42.77778,37.444443,0.314278,6
179,3.555556,43.77778,34.666668,0.296547,6
198,4.111111,42.333336,36.88889,0.309645,6
171,3.666667,40,31.666666,0.287983,6
181,4.166667,50.666668,45.444443,0.317345,6
192,2.555555,41,35.11111,0.307473,6
200,4.333333,49,39.88889,0.296836,6
186,3.555556,30.777779,25.777779,0.302286,6
189,3.777777,51.444443,42.11111,0.295523,6
161,8.999999,37.88889,30.555555,0.308416,6
183,1.555555,37.333336,26.444445,0.28154,6
200,2.5,49.11111,40.666668,0.300817,6
186,2.999999,41.77778,32,0.290427,6
182,3,47.555557,39.11111,0.301601,6
185,2.222221,49,40.88889,0.302283,6
176,5.055555,45.444443,42.22222,0.32042,6
196,2.277777,41.88889,33,0.289138,6
192,4.388889,40.333336,33.88889,0.302675,6
198,5.666666,50.77778,42,0.299654,6
186,9.444444,45.11111,35.666668,0.290148,6
191,2.833331,54.333332,49.666668,0.317523,6
192,4.388889,39.22222,36.444443,0.325608,6
163,18.777777,38,24.555555,0.270056,6
204,2.166667,49.666668,41.88889,0.302671,6
176,5.111111,51.88889,46.11111,0.314462,6
204,3.222222,48.666668,40,0.29685,6
189,2.444445,44.22222,36.666668,0.301346,6
182,2.500002,39,28,0.281875,6
196,3.555556,41.22222,33.11111,0.292469,6
175,5.666666,29,24,0.286834,6
188,4.611111,53.444443,44.77778,0.30013,6
187,2.666667,41.666668,35.22222,0.306725,6
185,6.222221,28.777779,21.333334,0.27036,6
183,3.388888,46.666668,37.555557,0.298622,6
195,3.722222,41.77778,33.333332,0.288788,6
160,2.166668,37.555557,39.555557,0.354037,6
192,7.444444,48,34.666668,0.272721,6
196,2.222222,41.444443,33.88889,0.294238,6
190,8.555555,25.88889,21.777779,0.30039,6
186,2.777777,47.88889,38.77778,0.296251,6
173,2.388888,48.88889,44.333332,0.318366,6
194,3.222223,53.666668,44,0.295908,6
196,7.388889,55.444443,46.77778,0.301586,6
183,4.666666,47.88889,41.77778,0.312366,6
180,3.111111,42.555557,31.333334,0.278822,6
190,2.500001,28.444445,24.444445,0.305705,6
186,1.777777,41.666668,34.333332,0.304522,6
186,6.833334,26.88889,21.333334,0.276726,6
185,5.777777,39.22222,30.11111,0.28574,6
173,3.611111,47.444443,43.11111,0.321085,6
182,2.722223,46.77778,39.11111,0.30405,6
165,16.444445,33.77778,21.222221,0.273647,6
191,2.333333,43.11111,34,0.289582,6
186,6.055555,44.333332,30.444445,0.266195,6
189,5.833334,27.666666,19.88889,0.266302,6
185,3.111111,42.444443,34.88889,0.300036,6
163,18.166666,37.444443,24,0.263846,6
194,3.222223,39.555557,31.11111,0.291972,6
189,2,27.666666,24.666666,0.315363,6
197,2,43.444443,35.11111,0.294656,6
187,3.444444,50.88889,41.666668,0.298553,6
159,14.833333,32.333336,28.777779,0.294845,6
185,3.055555,43.11111,30.666666,0.275889,6
161,11.5,36.333336,27.666666,0.298056,6
196,4.444445,43.666668,36.444443,0.297963,6
178,1.111109,51.22222,46.77778,0.318996,6
182,2.944445,37.88889,26.88889,0.278669,6
201,2.833333,38.77778,29.777779,0.28083,6
182,3.611111,30.444445,23.88889,0.285756,6
200,6.055555,50.88889,42.22222,0.300181,6
202,1.888889,53.88889,43.11111,0.293527,6
174,1.388889,49.88889,46.11111,0.320261,6
174,3.166667,48.22222,44.11111,0.323021,6
192,5.944445,52.555557,46.88889,0.31261,6
181,1.833333,48.22222,40.333332,0.300006,6
202,1.499999,52.88889,43.22222,0.29788,6
194,3.833333,42.555557,35.11111,0.298369,6
182,3.444444,48.333332,39.77778,0.300643,6
172,9.777778,37.77778,24.88889,0.249836,6
189,4.944445,53.88889,46.444443,0.305404,6
195,2.055556,12.333333,-4.888889,0.501683,7
201,3.111111,26.88889,-2.888889,0.381912,7
196,2.388889,19.555555,-1.777778,0.365232,7
219,2.833333,8.333334,-3.777778,0.561254,7
181,1.277778,24,-2.555556,0.357668,7
182,0.722223,23.333334,-10.777778,0.399447,7
236,3.333333,18.444445,1.777778,0.292729,7
170,0.944444,30.88889,-0.333333,0.349112,7
238,2.333333,13.888889,-7.111111,0.597015,7
187,1.444444,19.222221,-10.222222,0.463329,7
245,1.055555,21.444445,-3.333333,0.44538,7
237,1,8.888889,-4.666666,0.553812,7
196,1.333333,18.11111,-8.777778,0.430243,7
197,4.944445,27.555555,-7.444445,0.394886,7
189,1.166667,16.444445,-5.666666,0.439443,7
240,2.444444,18.555555,-3.444444,0.421621,7
218,1.611111,19.11111,-3.444444,0.386456,7
185,1.944444,24.222221,-4.666666,0.400872,7
188,2.333333,19.88889,-5.222222,0.342408,7
156,2,28.333334,5.222222,0.389034,7
201,2.444445,25.11111,-4.444445,0.416762,7
220,1.444445,19.222221,-4.555555,0.416705,7
229,1.166666,21.222221,0.444444,0.335717,7
164,3.222223,25.555555,-3.111111,0.409529,7
224,3.055556,27.555555,-7.444445,0.441516,7
193,0.888889,19.11111,-5.666666,0.388863,7
243,2,18,-3.666667,0.452229,7
184,0.777778,15.888889,-5.888889,0.405556,7
232,1,18.11111,-11.111111,0.500966,7
223,1.666667,10.444445,-6,0.59315,7
225,1.611111,21.333334,-10.222222,0.401151,7
190,2.611111,26.555555,-8.333333,0.403522,7
217,3.944444,18.88889,-3.666667,0.39534,7
223,1.777778,22.88889,-9.222222,0.433125,7
248,3.222223,26.444445,-8.666667,0.422151,7
238,1.055556,12.444445,-8.555555,0.54054,7
183,2.166667,21,-8.777778,0.420244,7
247,2.666667,12.444445,-6.666666,0.563467,7
