@relation segment

@attribute Region-centroid-row numeric
@attribute Region-pixel-count numeric
@attribute Hedge-mean numeric
@attribute Intensity-mean numeric
@attribute Exgreen-mean numeric
@attribute Hue-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
100,9,1.444445,55.37037,-19.444445,-2.00619,4
50,9,1.055557,65.111115,-22.333334,-2.107785,4
64,9,2,56.592594,-22.444445,-2.067168,4
42,9,0.611111,28.25926,-12.444445,-2.061006,4
111,9,0.444445,34.11111,-13,-2.005742,4
162,9,0.333333,8.37037,-5.777778,-2.044946,4
81,9,0.722221,59.444443,-22.333334,-2.09885,4
83,9,1.555556,66.25926,-22.11111,-2.027771,4
45,9,2.055555,53.074074,-17.222221,-2.045905,4
146,9,1.111111,10.592592,-7.444445,-2.108911,4
100,9,1.444445,55.37037,-19.444445,-2.00619,4
102,9,0.888889,58.22222,-20,-1.985584,4
78,9,2.944444,30.296297,-11.888889,-2.017779,4
108,9,6.833332,40,-12.666667,-2.080474,4
68,9,1.555556,56.77778,-20,-1.984308,4
140,9,1.5,26.444445,-8.666667,-2.100487,4
83,9,0.944444,26.518518,-10.555555,-2.063242,4
134,9,1.000001,44.703705,-17.777779,-2.175349,4
76,9,0.388889,51.77778,-17,-1.989922,4
147,9,1.333333,6.259259,-5.111111,-1.584341,4
69,9,0.722223,36.962963,-8.888889,-1.640134,4
107,9,13.166667,54,-17.666666,-2.003607,4
121,9,4.888888,53.666668,-19.333334,-2.110233,4
158,9,1.444445,21.037037,-11.111111,-2.142701,4
90,9,1.277777,65.18519,-21.222221,-2.108813,4
129,9,1.111111,37.88889,-14.333333,-2.097799,4
65,9,26.444445,56.703705,-11.111111,-1.970812,4
48,9,4.666666,42.074074,-13.555555,-2.003259,4
137,9,2.61111,36.925926,-10.111111,-1.940975,4
94,9,0.888888,68.111115,-22.666666,-2.068537,4
80,9,0.833334,58.333332,-20,-2.116351,4
96,9,0.833333,61.925926,-22.777779,-2.089105,4
119,9,1.055555,45.62963,-16.222221,-2.064038,4
87,9,13.388889,31.703703,-12.777778,-2.013382,4
21,9,5.222221,40.74074,-14.888889,-1.990806,4
104,9,1.5,65.296295,-21.555555,-2.007832,4
145,9,0.999999,61.11111,-21,-2.166151,4
120,9,8.333333,39.333332,-13.666667,-2.046753,4
158,9,1.388889,8.444445,-7,-1.943449,4
69,9,1.833333,59.555557,-22.666666,-2.022861,4
97,9,0.5,47.814816,-13.444445,-1.836777,4
161,9,0.777778,7.148148,-6.444445,-1.996307,4
129,9,2,24.703703,-13.777778,-2.161046,4
62,9,0.666667,62.814816,-24.444445,-2.126207,4
160,9,2.777778,22.851852,-12.222222,-2.138726,4
124,9,1.888889,43.51852,-18.222221,-2.127801,4
103,9,1.944445,58.185184,-19.555555,-1.997589,4
126,9,0.555556,20.11111,-10.666667,-2.104102,4
125,9,2.055555,60.925926,-21.444445,-2.145045,4
124,9,2.444445,54.333332,-18,-2.030079,4
125,9,1.944445,37.444443,-15,-2.100687,4
34,9,0.555556,54.25926,-24.11111,-2.09452,4
77,9,7.722223,32.77778,-7,-2.12336,4
13,9,1.555553,70.37037,-24.11111,-2.154989,4
76,9,15,29.814816,-7.444445,-1.903624,4
57,9,0.722223,70.37037,-28.11111,-2.128801,4
110,9,1.277777,50.666668,-15.666667,-2.032518,4
120,9,0.944444,51.074074,-15.888889,-1.896425,4
35,9,2.055556,37.592594,-13.777778,-2.138762,4
115,9,0.722221,46.74074,-15.888889,-2.021125,4
77,9,1.555555,59.555557,-19.333334,-2.030875,4
120,9,4.277778,49.407406,-16.222221,-2.035243,4
153,9,3,28,-12.333333,-2.242741,4
38,9,1.000001,58,-25,-2.078504,4
140,9,0.666667,27.666666,-9.333333,-2.05389,4
78,9,4.333334,36.11111,-15.333333,-2.053834,4
158,9,1.388889,8.444445,-7,-1.943449,4
71,9,0.777777,38.37037,-9.777778,-1.675919,4
34,9,0.777779,47.592594,-17.777779,-2.122875,4
115,9,1.38889,28.851852,-11.888889,-2.094392,4
111,9,1.500001,57.77778,-22.333334,-2.045165,4
103,9,0.666667,58.88889,-21.333334,-2.071134,4
24,9,1.222223,49.185184,-15.555555,-2.186797,4
62,9,0.944443,61.037037,-22.777779,-2.093744,4
15,9,1.222223,68.96296,-24.88889,-2.145323,4
149,9,2.111111,21.37037,-11.777778,-2.141787,4
102,9,1.222222,51.666668,-18.333334,-1.99488,4
62,9,0.722224,66.77778,-25.666666,-2.124459,4
102,9,1.166667,58.37037,-22.11111,-2.102047,4
131,9,9.222222,35.703705,-15.111111,-2.089186,4
76,9,0.555555,42.296295,-16.555555,-2.139002,4
73,9,1,42.25926,-10.111111,-1.893495,4
116,9,0.555555,46.814816,-15.777778,-2.038624,4
68,9,1.555556,56.77778,-20,-1.984308,4
77,9,1.666667,40.22222,-15,-1.932066,4
117,9,1.444443,39.037037,-15.777778,-2.106235,4
130,9,9.777778,13.037037,-8.111111,-2.137371,4
17,9,5,44.592594,-15.444445,-2.030048,4
154,9,2,28.148148,-14.444445,-2.191073,4
22,9,1.388889,49.666668,-19,-2.123537,4
157,9,1.388889,21.444445,-12,-2.1343,4
105,9,1.166667,58.62963,-19.222221,-2.032243,4
138,9,1.055553,69.48148,-22.444445,-1.999045,4
123,9,1.833333,21.62963,-17.222221,-2.149759,4
118,9,1.166667,55.074074,-18.88889,-2.007117,4
122,9,11.444444,39.22222,-14.666667,-1.985027,4
116,9,1.333333,33.185184,-13.222222,-2.068113,4
85,9,6.5,48.88889,-18.666666,-2.097363,4
123,9,1.944444,59.333332,-21,-2.111941,4
42,9,4.333334,44.555557,-13.666667,-2.120131,4
125,9,9.944444,42.814816,-15.777778,-1.973025,4
132,9,1.333333,38.77778,-14.666667,-2.129523,4
17,9,5,44.592594,-15.444445,-2.030048,4
28,9,0.833333,62.407406,-23.222221,-2.144507,4
21,9,1.277778,65.888885,-20.333334,-2.072158,4
102,9,1.777779,51.703705,-21.444445,-2.009854,4
111,9,1.055556,60.185184,-23.222221,-2.058,4
146,9,2.111111,21.37037,-11.111111,-2.164971,4
123,9,1,19.296297,-10.222222,-2.115734,4
101,9,2.055554,64.37037,-22.777779,-2.08957,4
158,9,1.833333,39.333332,-13,-2.049172,4
135,9,1.777777,47.37037,-20.777779,-2.06346,4
127,9,8.555555,40.74074,-14.222222,-1.908348,4
49,9,1.222221,38.037037,-11.111111,-1.949745,4
128,9,1.333334,35.592594,-14.111111,-1.981846,4
76,9,3.277778,34.851852,-12.555555,-1.981499,4
65,9,26.444445,56.703705,-11.111111,-1.970812,4
145,9,1,26.777779,-12,-1.934686,4
125,9,2.166667,69.333336,-23,-2.019545,4
33,9,0.277778,35.814816,-15.777778,-2.030428,4
154,9,0.666666,33,-17,-2.20265,4
133,9,0.888889,36.77778,-14.333333,-2.091572,4
110,9,1.777778,34.11111,-16,-2.068653,4
98,9,1.277777,52.851852,-19.555555,-2.025773,4
66,9,9.222221,42.592594,-10.777778,-1.83808,4
121,9,6.611111,54.962963,-19.555555,-2.126943,4
154,9,2.333333,19.703703,-12.111111,-2.142529,4
101,9,1.111111,45.037037,-18.11111,-2.094303,4
19,9,1.444445,45.185184,-19.222221,-2.133676,4
101,9,0.5,31.185184,-12.888889,-2.05839,4
38,9,1.111112,64.62963,-22.222221,-2.038824,4
65,9,2.277779,60.62963,-20.88889,-2.091037,4
64,9,0.666667,40,-16,-2.030269,4
73,9,0.61111,43.851852,-12.222222,-1.720441,4
126,9,0.944445,57.814816,-21.444445,-2.006029,4
44,9,1.611109,47.814816,-15.777778,-2.070466,4
117,9,1.111111,31.25926,-11.777778,-2.088914,4
82,9,1.333333,44.88889,-14.666667,-1.971781,4
88,9,1.111112,67.25926,-25.11111,-2.132027,4
139,9,1.833334,48.22222,-19.666666,-2.044238,4
127,9,15.388888,36.51852,-11.555555,-1.67677,4
103,9,1.111111,35.62963,-14.222222,-2.102607,4
57,9,0.999999,65.703705,-22.444445,-2.030703,4
143,9,1.222221,50.37037,-21.11111,-2.108995,4
133,9,1.277777,21.444445,-8.333333,-1.90381,4
129,9,0.722222,32.037037,-13.777778,-2.078797,4
109,9,1.055555,41.814816,-18.444445,-2.068644,4
123,9,2.999999,44.814816,-15.777778,-1.978328,4
130,9,1.444445,21.37037,-14.777778,-2.134924,4
147,9,4.666666,49.77778,-20,-2.056377,4
66,9,0.944445,51.592594,-17.444445,-1.961254,4
17,9,0.888891,71.18519,-24.88889,-2.075161,4
82,9,0.777778,38.88889,-15.666667,-2.028043,4
162,9,2,10.037037,-7.444445,-2.029312,4
66,9,2.555556,42.11111,-9.666667,-1.68385,4
73,9,0.777777,46.296295,-12.555555,-1.681589,4
89,9,1.222221,58.925926,-22.777779,-2.108757,4
102,9,0.888889,58.22222,-20,-1.985584,4
104,9,1.000001,55.74074,-20.88889,-2.08549,4
70,9,0.388889,55.037037,-19.11111,-1.907955,4
77,9,0.666667,59.11111,-20.666666,-2.143048,4
32,9,0.833334,59.48148,-18.444445,-2.042422,4
125,9,0.444444,18.222221,-9.666667,-2.104083,4
127,9,1.666667,45.25926,-18.777779,-2.061036,4
96,9,1.722222,67.03704,-21.444445,-2.036336,4
90,9,1.277777,65.18519,-21.222221,-2.108813,4
105,9,0.777776,65.55556,-23,-1.989475,4
42,9,1.333334,58.88889,-22.333334,-2.125735,4
135,9,1.11111,32.703705,-12.444445,-2.093203,4
135,9,0.833332,69.92593,-23.11111,-2.024945,4
87,9,1.555557,43.333332,-18.333334,-2.050388,4
121,9,0.944444,41.037037,-14.444445,-1.995536,4
146,9,2.500001,22.74074,-12.555555,-2.124871,4
78,9,2.555556,43.814816,-16.11111,-1.886072,4
73,9,1.5,43.51852,-14.222222,-2.096415,4
152,9,2.388889,26.555555,-14.666667,-2.165731,4
85,9,2.833333,49.148148,-18.777779,-1.95422,4
122,9,6.111111,34.185184,-15.555555,-2.074838,4
44,9,2.111113,58.666668,-25,-2.102652,4
134,9,0.222222,1.851852,-3.555556,-1.997796,5
135,9,0.333333,6.222222,-6,-2.125516,5
133,9,0.055556,0.37037,-1.111111,-2.094395,5
86,9,0.388889,17.148148,-10.777778,-2.123611,5
112,9,0.666666,31.62963,-13.888889,-2.244772,5
85,9,0.222222,18.925926,-10.777778,-2.160912,5
63,9,0.444445,6.074074,-7.222222,-2.04457,5
135,9,0.055556,0.481482,-1.444444,-2.094395,5
113,9,1,31.777779,-14,-2.238803,5
154,9,0.388889,0.259259,-0.777778,-2.094395,5
62,9,0.666667,6.407407,-8.222222,-2.034152,5
89,9,3.277778,16.814816,-11.111111,-2.11184,5
104,9,2.833333,19.777779,-8.666667,-2.150638,5
89,9,0,0,0,0,5
155,9,18,14.333333,-9,-1.797435,5
154,9,1.277778,6.481482,-6.444445,-2.087985,5
115,9,0.166667,1.222222,-2.666667,-2.065536,5
96,9,0.666666,19.592592,-13.444445,-2.086083,5
68,9,1.055556,6.888889,-6.666666,-1.780255,5
135,9,0.444444,2.407408,-4.888889,-1.972186,5
58,9,0.444445,8.333333,-9,-2.068564,5
112,9,0.555555,28.851852,-9.222222,-2.200156,5
34,9,0.444445,14.444445,-8.666667,-2.162383,5
83,9,5.833334,9.888889,-9.666667,-2.150257,5
134,9,0.722222,2.111111,-4.333334,-2.013143,5
115,9,0.166667,1.222222,-2.666667,-2.065536,5
134,9,1.111112,26.703703,-13.111111,-2.21646,5
152,9,2.055556,1.37037,-1.777778,-2.007351,5
109,9,0.277778,29.407408,-9.222222,-2.226161,5
58,9,0.444445,8.333333,-9,-2.068564,5
141,9,0.055556,0.037037,-0.111111,-2.094395,5
89,9,6.166666,17,-10.666667,-2.129746,5
115,9,3.666666,29.481482,-12.777778,-2.218655,5
144,9,0,0,0,0,5
145,9,0,0,0,0,5
35,9,0.388889,13.481482,-7.777778,-2.153332,5
133,9,0.5,5.37037,-5.777778,-2.048,5
113,9,1.222222,28.333334,-7.666666,-2.236251,5
135,9,0.166667,1.925926,-4.777778,-1.931332,5
148,9,0,0,0,0,5
129,9,3.444445,2.296296,-1.222222,-1.101394,5
144,9,0.388889,0.703704,-1.777778,-1.986938,5
92,9,1,15.407408,-10.555555,-2.113273,5
133,9,0.111111,0.592593,-1.777778,-2.094395,5
140,9,0.666667,2.888889,-0.666667,-2.094395,5
41,9,0.222222,0.703704,-1.111111,-1.84512,5
153,9,0,0,0,0,5
153,9,1.111111,8.333333,-6.333334,-2.14389,5
111,9,0.555555,28.74074,-8.888889,-2.202667,5
145,9,0.222222,0.555556,-1.333333,-1.920944,5
95,9,1.333333,7.62963,-6.888889,-1.749258,5
12,9,2.333333,6.259259,-8.111111,-2.057978,5
110,9,0.777778,4.222222,-5.333334,-2.021228,5
136,9,0.833333,6.185185,-5.888889,-2.175296,5
137,9,0.277778,1.37037,-4.111111,-2.094395,5
90,9,0.555556,6.592593,-8.111111,-1.987466,5
116,9,0.777777,23.407408,-11.888889,-2.104978,5
106,9,0.388889,17.481482,-9.444445,-2.117671,5
94,9,1.055556,20.037037,-13.111111,-2.084255,5
154,9,0.777778,1.740741,-3.222222,-1.988202,5
140,9,0.277778,5.555555,-6,-2.072268,5
152,9,0,0,0,0,5
116,9,0.166667,16.851852,-9.222222,-2.121175,5
133,9,0.5,5.37037,-5.777778,-2.048,5
141,9,0.055556,0.037037,-0.111111,-2.094395,5
144,9,0,0,0,0,5
136,9,0.833333,2.074074,-4.222222,-2.094395,5
138,9,0.722222,3.555556,-5.666666,-2.071242,5
137,9,0.611111,0.740741,-1.888889,-2.007606,5
107,9,2.055556,16.74074,-12.222222,-2.159464,5
84,9,0.499999,23.25926,-10.444445,-2.184862,5
145,9,1.777778,3.407408,-3.888889,-2.036506,5
62,9,0.444444,6.444445,-8,-2.048717,5
91,9,0.5,14.444445,-9.333333,-2.128465,5
133,9,0.222222,1.555556,-4.333334,-1.822563,5
113,9,0.722222,20.851852,-10.888889,-2.125693,5
61,9,0.555556,6.888889,-8.333333,-2.039459,5
149,9,0,0,0,0,5
145,9,0.222222,0.555556,-1.333333,-1.920944,5
12,9,4.5,11.444445,-9.666667,-2.064482,5
36,9,0,0,0,0,5
30,9,3,7.037037,-7.111111,-2.047276,5
133,9,2.722222,2.703704,-2.444444,-2.208419,5
155,9,9.944445,11.296296,-8.222222,-2.140531,5
133,9,0.055556,0.296296,-0.888889,-2.094395,5
91,9,0.388889,24.074074,-13.555555,-2.202425,5
111,9,0.555555,28.74074,-8.888889,-2.202667,5
82,9,2.722222,15.518518,-9.222222,-2.170632,5
138,9,0.333333,2.666667,-5,-2.077816,5
139,9,0.722222,4.185185,-6.222222,-2.127586,5
144,9,0,0,0,0,5
62,9,0.444444,6.444445,-8,-2.048717,5
84,9,0.388889,17.11111,-10.666667,-2.143897,5
135,9,0.277778,2.888889,-5.666666,-1.958546,5
94,9,1.222222,15.62963,-12.555555,-2.159466,5
154,9,0.444444,0.703704,-2.111111,-2.01751,5
89,9,3.611111,14.222222,-11.666667,-2.107311,5
113,9,0.555556,21.592592,-8.444445,-2.163633,5
119,9,1.444444,29.481482,-13.777778,-2.187781,5
144,9,0,0,0,0,5
109,9,0.388889,21.851852,-10.555555,-2.082762,5
150,9,0,0,0,0,5
34,9,0.444445,13.740741,-9.555555,-2.162872,5
34,9,0.444445,14.444445,-8.666667,-2.162383,5
139,9,0.111111,1.296296,-3.888889,-2.094395,5
91,9,0.555555,6,-7,-1.93491,5
145,9,0,0,0,0,5
95,9,1.333333,7.62963,-6.888889,-1.749258,5
89,9,1.111111,8.444445,-7.333334,-2.043884,5
108,9,1.722222,23.703703,-9.111111,-2.154391,5
148,9,0,0,0,0,5
140,9,0.222222,0.259259,-0.777778,-2.094395,5
80,9,2.777778,15.851851,-10.222222,-2.142269,5
139,9,0.222222,1.37037,-4.111111,-1.803071,5
114,9,0.333334,25.814816,-12.111111,-2.15274,5
40,9,0,0,0,0,5
62,9,0,0,0,0,5
90,9,0.833333,23.518518,-14.222222,-2.182442,5
92,9,0.444444,12.074074,-11.888889,-2.137851,5
155,9,10.777778,7.296296,-5.222222,-2.115567,5
137,9,0.277778,3.703704,-5.444445,-2.058451,5
154,9,1.611111,6.37037,-4.777778,-0.004927,5
89,9,2.333333,18.037037,-10.444445,-2.102295,5
144,9,0,0,0,0,5
61,9,0.722222,7,-8.333333,-2.068204,5
92,9,0.555555,17.25926,-12.444445,-2.11184,5
86,9,3.055555,6.703704,-6.444445,-2.054475,5
83,9,0.277777,18.222221,-11.333333,-2.178321,5
89,9,0.333333,18,-11.333333,-2.113032,5
143,9,0.444444,0.666667,-2,-1.986938,5
152,9,0,0,0,0,5
114,9,0.5,16.11111,-11,-2.149073,5
86,9,0.333333,12,-12,-2.128362,5
89,9,1.055556,22.666666,-14,-2.188149,5
134,9,0.944444,2.111111,-4.333334,-2.013143,5
87,9,0.611111,11.148149,-11.777778,-2.138617,5
155,9,10.777778,7.296296,-5.222222,-2.115567,5
155,9,7.722223,8.259259,-6.111111,-2.147622,5
148,9,0.055556,0.037037,-0.111111,-2.094395,5
113,9,0.666667,29.333334,-9.666667,-2.199825,5
152,9,0.833333,0.777778,-1.333333,-2.094395,5
112,9,0.555556,16.185184,-10.888889,-2.133313,5
94,9,0.555556,15.37037,-11.111111,-2.142756,5
134,9,0.611111,2.962963,-4.888889,-2.133095,5
107,9,0.833333,27.777779,-9,-2.201495,5
63,9,0.388889,8.962963,-7.222222,-2.121837,5
154,9,0.222222,0.62963,-1.222222,-1.861154,5
64,9,0.277778,5.703704,-7.777778,-2.015428,5
152,9,2.111111,1.407407,-1.888889,-2.000272,5
86,9,0.277778,20.444445,-10.666667,-2.178281,5
134,9,0.833333,1.666667,-4,-2.013143,5
142,9,2,1.814815,-2.777778,-2.094395,5
130,9,1.277778,1.62963,-2.555556,-1.959823,5
30,9,1.666667,8.481482,-6.777778,-2.05997,5
147,9,0,0,0,0,5
67,9,0.222222,0.740741,-1.222222,-1.512684,5
110,9,0.444444,31.62963,-9.888889,-2.187242,5
98,9,1.222222,21.518518,-12.888889,-2.118236,5
144,9,0.277778,0.666667,-0.666667,-1.90427,5
131,9,0.722222,0.814815,-1.777778,-2.056155,5
93,9,0.222222,17.925926,-13.444445,-2.110457,5
114,9,1.166666,30.481482,-12.777778,-2.207158,5
104,9,5.611111,18.518518,-6.888889,-2.113918,5
65,9,1,8.925926,-7.777778,-2.121878,5
115,9,0.388889,22.962963,-8.888889,-2.14867,5
40,9,0.055556,1.259259,-0.777778,-1.570796,5
12,9,2.333333,6.259259,-8.111111,-2.057978,5
92,9,0.777778,9.962963,-8.222222,-2.096705,5
131,9,0.111111,0.222222,-0.666667,-2.094395,5
135,9,0.833334,26.444445,-13,-2.211986,5
93,9,1.055556,14.407408,-11.888889,-2.137493,5
131,9,0.277778,1.555556,-4.333334,-1.871048,5
105,9,1.5,22.703703,-9.777778,-2.125548,5
95,9,0.388889,20.185184,-11.888889,-2.146185,5
135,9,0.222222,1.407407,-3.888889,-1.880724,5
138,9,0.222222,1.222222,-3.666667,-1.949167,5
154,9,2.611111,1.851852,-2.555556,-1.905927,5
137,9,0.277778,0.925926,-2.777778,-2.056155,5
110,9,2.111111,29.296297,-14.555555,-2.182018,5
137,9,8.444445,25.333334,-13.666667,-2.213033,5
141,9,0.222222,0.703704,-2.111111,-1.921217,5
64,9,1.833333,8,-8,-1.965246,5
152,9,2.055556,1.37037,-1.777778,-2.007351,5
154,9,0.055556,0.074074,-0.222222,-2.094395,5
61,9,0.722222,8.777778,-8,-2.121837,5
135,9,0.166667,0.148148,-0.444444,-2.094395,5
154,9,1.722222,4.296296,-4.888889,-2.095813,5
116,9,2.055555,29.814816,-9.444445,-2.177507,5
116,9,0.444444,1.962963,-4.888889,-2.018925,5
137,9,0.666667,3.111111,-5,-2.075071,5
93,9,0,0,0,0,5
93,9,1.055556,14.407408,-11.888889,-2.137493,5
88,9,0.444445,12.259259,-12.444445,-2.136677,5
33,9,4.333334,8.740741,-6.222222,-2.056119,5
90,9,0.722222,5.148148,-7.444445,-2.073429,5
90,9,2.222222,16.851852,-10.888889,-2.12273,5
142,9,0.111111,0.111111,-0.333333,-2.094395,5
83,9,0.222222,17.074074,-10.888889,-2.143761,5
134,9,1.055556,2.666667,-5.333334,-2.071242,5
133,9,0.444445,9.851851,-9.555555,-2.138743,5
108,9,0.666667,16.925926,-9.444445,-2.117648,5
154,9,0.111111,0.074074,-0.222222,-2.094395,5
94,9,0.222222,1.185185,-3.222222,-2.071242,5
135,9,0.555555,2.185185,-3.888889,-2.110974,5
154,9,0.944444,8.703704,-7.111111,-2.066916,5
140,9,0.666667,3.222222,-3.666667,-1.853161,5
86,9,0.277778,12.333333,-12.666667,-2.120153,5
95,9,0.222222,2.148148,-1.111111,-1.628908,5
80,9,2.944444,14.481482,-8.111111,-2.138901,5
41,9,0.222222,0.703704,-1.111111,-1.84512,5
135,9,0.222222,0.777778,-2.333333,-2.094395,5
93,9,1.055556,19.88889,-12.666667,-2.136215,5
149,9,0,0,0,0,5
140,9,0.333333,3.037037,-5.444445,-1.985769,5
144,9,0,0,0,0,5
145,9,0,0,0,0,5
137,9,1.388889,1.666667,-3.333333,-2.071242,5
141,9,0.166667,0.777778,-2.333333,-2.094395,5
136,9,1.166667,2.444444,-4.666666,-2.130339,5
105,9,4,26.74074,-9.222222,-2.192406,5
155,9,5.388889,8.740741,-6.222222,-2.079296,5
36,9,0.388889,7.925926,-8.444445,-2.107303,5
138,9,7.833334,12.185185,-9.222222,-2.172099,5
119,9,1.222222,8.62963,-6.888889,-2.142708,5
153,9,0.111111,0.37037,-1.111111,-2.094395,5
93,9,0.888889,20.925926,-13.111111,-2.086083,5
88,9,0.333333,7.333334,-8,-2.035769,5
145,9,0,0,0,0,5
90,9,0.388889,7.185185,-8.555555,-1.989546,5
118,9,1.222222,19.407408,-9.888889,-2.14718,5
57,9,9.277778,15.37037,-4.444445,-2.370613,5
89,9,0.944444,5.037037,-7.111111,-2.065342,5
129,9,0,0,0,0,5
111,9,2.055556,19.333334,-9.333333,-2.153719,5
110,9,0.444444,31.62963,-9.888889,-2.187242,5
58,9,0.277778,8.851851,-8.555555,-2.085342,5
134,9,0.333333,1.037037,-3.111111,-2.094395,5
105,9,0.944445,15.185185,-6.222222,-2.161571,5
130,9,0,0,0,0,5
154,9,0.166667,0.740741,-1.555556,-1.919639,5
84,9,0.444445,17.185184,-10.555555,-2.152852,5
131,9,0,0,0,0,5
147,9,0.444445,0.296296,-0.222222,-2.094395,5
90,9,3.611111,20.148148,-13.111111,-2.101515,5
89,9,0.944445,1.814815,-3.777778,-2.042259,5
141,9,0.444444,4.962963,-5.888889,-2.075071,5
111,9,1,16.11111,-11.333333,-2.100671,5
148,9,1.111111,1.777778,-2.333333,-2.04515,5
31,9,5.055555,11.259259,-7.111111,-2.171949,5
138,9,0.055556,1.37037,-4.111111,-1.755017,5
89,9,6.166666,17,-10.666667,-2.129746,5
153,9,0.055556,3.37037,-0.444444,-2.221716,5
62,9,0.666667,6.407407,-8.222222,-2.034152,5
116,9,0.777778,21.962963,-10.555555,-2.144778,5
134,9,0.055556,0.518518,-1.555556,-2.094395,5
143,9,0,0,0,0,5
135,9,0.611111,31.185184,-14.222222,-2.227801,5
138,9,0.5,3.185185,-5.222222,-2.08783,5
94,9,0.222222,1.185185,-3.222222,-2.071242,5
94,9,0.611111,9.111111,-8.666667,-2.12934,5
114,9,0.388889,27.185184,-9.222222,-2.196423,5
140,9,0.444444,1.037037,-1.777778,-1.838877,5
117,9,0.722222,17.11111,-10,-2.005139,5
152,9,0,0,0,0,5
88,9,0.833333,22.333334,-8.666667,-2.20829,5
38,9,2.944445,14.444445,-9.666667,-2.193098,5
142,9,0.222222,1.222222,-3.666667,-2.056155,5
120,9,2.222222,21.555555,-9.333333,-2.177417,5
152,9,0,0,0,0,5
68,9,0.166667,2.296296,-1.222222,-1.861154,5
97,9,0.777777,19.592592,-11.777778,-2.121346,5
91,9,0.611111,12.148149,-11.777778,-2.147571,5
113,9,0.722222,20.851852,-10.888889,-2.125693,5
152,9,0.833333,3.592592,-3.777778,-1.997796,5
153,9,0,0,0,0,5
137,9,0.611111,0.740741,-1.888889,-2.007606,5
134,9,0.277778,6.962963,-5.888889,-2.138459,5
39,9,0.611111,9.518518,-7.888889,-2.036228,5
141,9,0,0,0,0,5
147,9,0,0,0,0,5
131,9,1.777778,1.407407,-2.222222,-2.051344,5
135,9,0.111111,1.259259,-3.777778,-1.822214,5
13,9,0.277778,9.296296,-10.222222,-2.074133,5
141,9,0,0,0,0,5
104,9,3.111111,19.62963,-9.222222,-2.128231,5
133,9,0.222222,0.740741,-1.888889,-1.999063,5
90,9,0.666667,10.037037,-7.444445,-2.067026,5
93,9,0.166667,2.444444,-4.666666,-2.075071,5
136,9,0.222222,2.555556,-5,-2.071242,5
141,9,0.111111,0.074074,-0.222222,-2.094395,5
150,9,0,0,0,0,5
104,9,2.833333,19.777779,-8.666667,-2.150638,5
110,9,0.222222,9.444445,-9.333333,-2.120265,5
140,9,0.611111,0.407407,-0.555556,-2.094395,5
94,9,0.444445,20.222221,-13,-2.084893,5
94,9,0.833333,21.444445,-13.333333,-2.100966,5
152,9,0,0,0,0,5
186,9,5.5,49.444443,-20.666666,-1.974394,6
191,9,2.833331,63,-26,-2.062286,6
176,9,1.555556,50.296295,-20.88889,-1.97757,6
188,9,5.111111,29.962963,-10.222222,-2.083566,6
195,9,4.055555,61.592594,-24.444445,-2.037116,6
189,9,2,32.11111,-13.333333,-2.037982,6
180,9,3.111111,48.555557,-18,-1.996042,6
178,9,5.222221,47.962963,-16.88889,-2.102536,6
180,9,3.833332,50.407406,-20.222221,-2.008719,6
199,9,4.666666,57,-22.666666,-2.040866,6
182,9,3.444444,55.851852,-22.555555,-2.001558,6
186,9,1.944444,49.62963,-21.222221,-1.958085,6
197,9,4.944445,50.333332,-18.666666,-2.071221,6
194,9,9.111109,60.814816,-22.777779,-2.033605,6
201,9,5,56.444443,-21.666666,-1.969456,6
190,9,1.555556,50.444443,-19,-2.048697,6
208,9,6.333334,55.62963,-21.88889,-2.094585,6
202,9,1.888889,61.62963,-23.222221,-2.043538,6
188,9,2.333333,55.77778,-21.666666,-2.039667,6
163,9,18.888887,39.296295,-8.222222,-2.395213,6
191,9,2.888887,62.037037,-25.444445,-2.05611,6
194,9,6.444445,58.814816,-20.11111,-2.112941,6
203,9,6.055556,54.51852,-20.222221,-2.046535,6
189,9,2.611111,32.77778,-12.333333,-2.064273,6
196,9,4.444444,51.148148,-19.11111,-2.059262,6
209,9,4.555556,48.77778,-18.666666,-2.06698,6
190,9,2.277778,60.444443,-24.333334,-2.043617,6
180,9,3.333333,62.074074,-24.88889,-2.044179,6
187,9,2.333334,54.77778,-22.333334,-2.009615,6
181,9,1.833333,55.333332,-21.333334,-2.053189,6
179,9,3.555556,50.555557,-20.333334,-1.978657,6
200,9,6.055555,58.592594,-23.11111,-2.02885,6
165,9,16.444445,35.814816,-6.111111,-2.470153,6
186,9,9.444444,51.77778,-20,-2.014102,6
161,9,11.777776,41.962963,-11.555555,-2.38829,6
196,9,6.888888,52.48148,-20.777779,-2.022599,6
191,9,6.000001,60.25926,-24.444445,-2.077651,6
187,9,2.666667,48.37037,-20.11111,-1.998547,6
196,9,1.388889,53.333332,-19,-2.079185,6
196,9,2.222222,47.25926,-17.444445,-2.074616,6
190,9,8.555555,29.62963,-11.222222,-2.160658,6
189,9,3.777777,58.407406,-20.88889,-2.101326,6
194,9,3.833333,48.62963,-18.222221,-2.071876,6
177,9,8.499999,32.444443,-11.666667,-2.121237,6
189,9,3.777777,58.407406,-20.88889,-2.101326,6
193,9,7.055556,51.74074,-18.222221,-2.080174,6
195,9,3.722222,47.666668,-17.666666,-2.051671,6
194,9,2.444444,50.11111,-19.333334,-2.064277,6
