@relation segment

@attribute Region-centroid-row numeric
@attribute Hedge-mean numeric
@attribute Hedge-sd numeric
@attribute Exred-mean numeric
@attribute Value-mean numeric
@attribute Saturatoin-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
73,0.61111,0.389682,-2.555556,48.77778,0.184376,4
81,0.722221,0.389682,-22.666666,74.44444,0.307419,4
95,0.888891,0.91084,-24.555555,71.66667,0.337756,4
32,0.833334,0.836659,-15.777778,70.88889,0.249001,4
146,1.111111,0.740741,-7.777778,15.666667,0.487864,4
100,1.444445,0.651851,-15.111111,66.88889,0.268621,4
68,1.555556,0.962963,-14.333333,68.22222,0.265053,4
44,1.611109,0.998146,-14.777778,58,0.271987,4
13,1.555553,0.54433,-29.11111,88.111115,0.311437,4
152,2.388889,3.262964,-18.666666,37.666668,0.46343,4
111,1.055556,0.443053,-20.88889,74.888885,0.299664,4
139,1.666667,0.8,-11.777778,23.666666,0.482725,4
147,2.055556,2.818517,-20,38.666668,0.468165,4
135,1.777777,0.958394,-19.11111,60.666668,0.33466,4
80,0.833334,0.505525,-21.333334,72.111115,0.290834,4
20,4.944444,4.479171,-10.444445,42.77778,0.261958,4
103,1.777778,1.496294,-15.777778,73.44444,0.259607,4
80,1.333333,0.711109,-8.222222,47.666668,0.24473,4
68,1.833333,0.936897,-1.222222,41.666668,0.167908,4
78,2.944444,3.517681,-9.555555,37.444443,0.300208,4
133,1.277777,1.218682,-4.666666,25.777779,0.270271,4
125,2.111111,1.318521,-15.444445,79.111115,0.259842,4
125,0.444444,0.162963,-10,24.777779,0.398689,4
127,8.555555,59.54075,-8.222222,48.22222,0.248999,4
62,0.944443,0.772202,-22.777779,76.22222,0.303179,4
121,0.944444,0.904721,-10.777778,49.444443,0.280578,4
85,6.5,4.598309,-19.333334,61.555557,0.315228,4
89,1.222221,0.958392,-23.777779,74.44444,0.317871,4
105,1.166667,0.522222,-15.888889,70.333336,0.259048,4
111,0.444445,0.344265,-11.333333,42.22222,0.290355,4
68,1.111111,1.344399,-0.777778,42.333336,0.170449,4
103,1.111111,0.93492,-14.555555,45.22222,0.323915,4
94,0.888888,0.779363,-21,82.66667,0.267258,4
104,1.444444,0.740741,-13.666667,68.22222,0.252203,4
151,1.555556,2.251854,-22.11111,42.77778,0.457448,4
108,1.666666,1.563473,-16.222221,69.55556,0.252458,4
118,1.166667,1.055555,-14.888889,66.333336,0.265558,4
65,26.444445,25.537477,-12.111111,64.44444,0.19713,4
42,0.611111,0.534027,-11.444445,36.22222,0.337893,4
107,13.166667,5.5889,-13.666667,64.44444,0.252669,4
105,2.166666,1.67778,-13.555555,56.333332,0.295992,4
126,0.944445,0.596297,-16.444445,70.44444,0.280738,4
57,0.722223,0.389679,-31.11111,90.111115,0.335387,4
75,2.388889,1.083547,-2.333333,45.666668,0.181732,4
50,1.333334,0.869227,-23.555555,75.77778,0.304774,4
125,8.555554,5.725834,-5.111111,49,0.192484,4
108,22.444443,104.91862,-13.111111,55.444443,0.275986,4
87,1.166667,0.623611,-24.777779,80.333336,0.3097,4
25,0.611111,0.64693,-29.333334,89,0.318191,4
57,0.999999,0.365148,-18.777779,79.44444,0.266776,4
123,1,0.355555,-10.888889,26.333334,0.408913,4
24,1.222223,1.047042,-20.555555,61.22222,0.30862,4
135,0.833332,0.122224,-18.777779,83.888885,0.258303,4
70,0.777777,0.655461,-23,77,0.314365,4
17,5,2.319004,-12.777778,54,0.268186,4
137,2.61111,1.555159,-6.111111,42.333336,0.214456,4
75,5.666666,4.802776,-11.777778,48.22222,0.275059,4
101,1.111111,1.186342,-18.11111,57.11111,0.322733,4
119,1.055555,0.611616,-14.888889,56,0.28077,4
34,0.833331,0.836659,-23.666666,89.111115,0.279176,4
15,1.111111,0.54433,-27.222221,87.44444,0.30227,4
48,0.277777,0.250924,-16.222221,52.444443,0.339117,4
49,1.222221,0.544332,-7.111111,44.11111,0.221187,4
162,0.333333,0.133333,-5.111111,12,0.484805,4
100,0.444445,0.403687,-16.777779,69.66667,0.278963,4
103,1.944445,1.396296,-14.555555,69.55556,0.257014,4
158,0.833333,0.611111,-4.888889,11.888889,0.520578,4
36,1.111109,1.22323,-29.444445,84.77778,0.332815,4
28,0.833333,0.658281,-26.88889,79.111115,0.324556,4
81,1.222223,0.740742,-11.111111,47.22222,0.300796,4
96,0.833333,0.752772,-22.444445,77,0.297221,4
123,2.999999,1.555556,-11.111111,53.77778,0.263275,4
140,1.5,0.722649,-9,32.333336,0.2851,4
99,1.722222,1.340259,0,56,0.146611,4
80,0.666667,0.933332,-10.111111,48.22222,0.282964,4
133,0.888889,0.750308,-14.333333,46.333332,0.313397,4
157,1.388889,1.662962,-13.666667,30,0.438882,4
116,0.499999,0.278888,-25.666666,76.44444,0.313235,4
83,1.500001,0.566666,-11.333333,58.666668,0.249679,4
129,1.111111,1.096297,-14.333333,47.444443,0.320613,4
42,1.333334,0.894428,-24.666666,74.55556,0.322931,4
121,6.611111,2.678445,-21.555555,68.66667,0.307193,4
150,2.166667,1.499999,-13.555555,29.222221,0.441573,4
115,0.722221,0.646929,-12.888889,56.333332,0.264115,4
133,1.166666,1.069786,-21.333334,62.555557,0.339145,4
117,1.277778,0.742868,-19,58.444443,0.330477,4
135,1.11111,1.025598,-12.444445,41,0.308824,4
147,1.333333,0.844445,-1.444444,8.666667,0.464069,4
83,0.944444,0.680414,-9.555555,33.22222,0.307415,4
125,9.944444,103.751854,-11.111111,51.77778,0.270638,4
148,1.055555,0.507408,-22.88889,41.555557,0.483771,4
129,0.722222,0.827758,-13.444445,41.11111,0.338407,4
19,1.444445,0.886106,-21.555555,58.77778,0.355227,4
102,0.444445,0.207407,-17,69.111115,0.274353,4
102,1.222222,0.860662,-13.666667,62.333332,0.2694,4
161,0.777778,0.162963,-4.777778,10.888889,0.540918,4
18,1.722223,1.289561,-27.88889,86.111115,0.317156,4
102,0.888889,0.296295,-14.333333,69.66667,0.25976,4
43,1.555557,1.223233,-29.444445,82.55556,0.335115,4
154,0.666666,0.577778,-23.666666,46.555557,0.458785,4
120,0.944444,0.443052,-8.555555,59.22222,0.224617,4
69,0.722223,0.854184,-0.888889,40.22222,0.154094,4
126,1.833334,2.122222,-13.333333,28.666666,0.437078,4
76,15,11.481388,-3.444444,33.444447,0.200662,4
116,0.555555,0.501848,-13.444445,56.555557,0.264563,4
143,1.222221,0.544331,-22.11111,64.77778,0.341229,4
127,1.666667,1.24722,-17.444445,57.333332,0.317325,4
120,4.277778,9.262964,-13.555555,59.333332,0.263467,4
78,2.555556,2.874073,-8.111111,51.88889,0.258916,4
145,0.999999,0.699206,-26,76.77778,0.31714,4
69,0.944444,0.742867,0.666667,44.555557,0.17869,4
154,2.333333,3.200002,-14.444445,28.555555,0.479715,4
105,0.777776,0.651852,-16.666666,78.77778,0.264986,4
120,8.333333,53.95558,-11.666667,47.77778,0.272752,4
129,0.777776,0.886107,-24.555555,78,0.30598,4
125,2.166667,1.944448,-18.333334,83.111115,0.257599,4
50,1.055557,0.389682,-23.333334,80.333336,0.290165,4
124,11.166668,184.5222,-14.333333,64.44444,0.261246,4
77,0.666667,0.557774,-24,74,0.31069,4
123,1.833333,2.077778,-20.555555,34.22222,0.559546,4
66,9.222221,7.073164,-4.777778,47.77778,0.184999,4
73,2.277779,1.993508,-13.555555,49.77778,0.297096,4
73,0.777777,1.003696,-1.888889,51.11111,0.176156,4
158,1.833333,1.048807,-11.333333,47.444443,0.264152,4
17,1.444445,1.108886,-24.222221,86.55556,0.286238,4
73,1,0.816495,-5.111111,47.333332,0.178226,4
97,0.5,0.182574,-5.444445,54.11111,0.199351,4
82,0.777778,0.474074,-13,48.444443,0.303876,4
104,1.5,1.011113,-16.555555,78,0.254697,4
126,3.388889,2.274658,-6.888889,28.88889,0.305785,4
66,5.277777,4.959466,-3.222222,46.333332,0.178875,4
67,1.499999,1.187902,-23.222221,75.888885,0.303044,4
100,1.444445,0.651851,-15.111111,66.88889,0.268621,4
158,1.444445,1.762963,-12.777778,29,0.41916,4
35,1.055555,0.646928,-23,85.333336,0.287488,4
139,1.833334,1.048809,-17,60.444443,0.310818,4
77,1.555555,1.585185,-16,71.333336,0.255329,4
34,0.777779,0.779362,-19.444445,60,0.317542,4
116,1.333333,0.816497,-12.222222,41.666668,0.309461,4
136,2.833333,0.61111,-5.888889,8.555555,0.709751,4
103,0.666667,0.596285,-20,72.66667,0.287394,4
124,1.277779,1.351851,-8.111111,46.22222,0.271474,4
120,1.555555,1.833839,-9.222222,56.333332,0.245321,4
57,0.999999,0.365148,-18.777779,79.44444,0.266776,4
97,0.611111,0.574133,-5.888889,54.333332,0.197115,4
38,1.111112,1.068054,-19.222221,78.44444,0.271659,4
62,0.666667,0.365146,-27.11111,80,0.329364,4
107,4.722223,20.196299,-10.777778,58.333332,0.230455,4
65,2.277779,0.827759,-20.88889,74.55556,0.287325,4
101,1.111111,1.186342,-18.11111,57.11111,0.322733,4
17,5,2.319004,-12.777778,54,0.268186,4
108,6.833332,16.83333,-12,48.22222,0.266758,4
78,2.555556,2.874073,-8.111111,51.88889,0.258916,4
126,14.055554,44.374123,-7.888889,43,0.258409,4
118,0.833334,0.691215,-10.666667,41.666668,0.293949,4
65,1.222221,0.91084,-19.11111,73.888885,0.287045,4
146,2.500001,4.655555,-13.888889,31.555555,0.429825,4
72,1.444444,1.167461,-23,74.44444,0.314606,4
68,0.777777,0.583729,-21.222221,71,0.316026,4
79,1.333334,0.755556,-10.222222,49.666668,0.265535,4
146,2.111111,1.318517,-13.777778,29.666666,0.432786,4
159,1.611111,1.18165,-0.555556,22.333334,0.15128,4
22,1.388889,0.975629,-20.666666,62.88889,0.319474,4
149,0.666666,0.266666,-10.111111,23.777779,0.453341,4
117,1.111111,1.29386,-11.444445,39,0.30715,4
154,3.833333,2.178176,-18.444445,64,0.321345,4
96,1.722222,1.218523,-18.11111,80.22222,0.254595,4
105,0.611111,0.151852,-13.555555,60.88889,0.277106,4
76,3.277778,3.065339,-8.888889,42,0.27031,4
25,1.555556,1.241264,-15.777778,55,0.284582,4
122,11.444444,90.829605,-10.333333,47.555557,0.282411,4
128,1.333334,0.844444,-10.444445,43.77778,0.316177,4
121,4.888888,3.208784,-20.333334,66.88889,0.300672,4
70,0.388889,0.107408,-10.444445,64.88889,0.249829,4
89,0.722222,0.389682,-13.111111,41,0.351273,4
33,0.277778,0.250925,-13.444445,45.555557,0.33727,4
103,0.833336,0.433334,-18.333334,78.111115,0.271568,4
104,1.000001,0.516399,-20.555555,69.55556,0.303071,4
126,1.833334,2.122222,-13.333333,28.666666,0.437078,4
131,9.222222,2.115206,-15.111111,45.77778,0.338619,4
85,2.833333,9.188898,-12.444445,59.555557,0.278726,4
102,7.944444,5.425934,-17.333334,54.444443,0.318271,4
158,1.388889,0.418518,-4.333334,12.222222,0.503086,4
102,1.777779,1.229628,-16.444445,64.333336,0.307007,4
66,0.944445,0.418519,-11.444445,61.22222,0.252103,4
145,1,0.421638,-7.666666,33.333336,0.315338,4
132,1.333333,1.011049,-16.666666,49.22222,0.325768,4
70,8.777778,3.461964,-9.222222,44.444443,0.273358,4
35,2.055556,1.730981,-15.777778,47.444443,0.319714,4
83,1.666666,3.111112,-11.555555,59.555557,0.260605,4
134,1.000001,0.730296,-22.777779,58.22222,0.361284,4
158,1.388889,0.418518,-4.333334,12.222222,0.503086,4
65,26.444445,25.537477,-12.111111,64.44444,0.19713,4
84,0.888889,0.45542,-4.666666,11.777778,0.380483,4
105,2.166666,1.67778,-13.555555,56.333332,0.295992,4
154,2,1.866666,-19.777779,39.555557,0.453533,4
77,7.722223,8.373016,-7.666666,37.666668,0.225243,4
42,0.999999,0.699206,-14,47.77778,0.334662,4
28,0.833333,0.658281,-26.88889,79.111115,0.324556,4
102,0.888889,0.296295,-14.333333,69.66667,0.25976,4
147,4.666666,2.599144,-18,62.444443,0.309106,4
66,2.555556,1.893459,-1.666667,45.88889,0.152009,4
117,1.444443,0.860663,-16.444445,49.77778,0.335026,4
73,1.5,0.781736,-14.222222,53,0.274334,4
76,0.388889,0.327731,-12.333333,61.555557,0.250705,4
46,2.222221,1.408966,-27.333334,79.111115,0.326719,4
109,1.055555,0.490653,-17.11111,53.666668,0.334962,4
110,1.777778,1.809441,-15,44.444443,0.353548,4
71,0.777777,0.45542,-1.444444,42.11111,0.166047,4
153,3,6.888892,-20,38.77778,0.447745,4
156,2.5,5.18889,-12.666667,29.222221,0.431321,4
139,1.388889,0.596294,-20.333334,78.77778,0.27569,4
32,0.833334,0.836659,-15.777778,70.88889,0.249001,4
69,1.833333,1.47196,-18.333334,73.22222,0.289653,4
64,0.666667,0.699206,-14.333333,50.11111,0.310101,4
125,1.944445,1.878731,-15.333333,47.555557,0.321825,4
111,0.555555,0.272165,-17.444445,75.333336,0.269218,4
73,0.777777,1.003696,-1.888889,51.11111,0.176156,4
48,4.666666,4.305036,-9.888889,49.88889,0.245241,4
21,5.222221,2.613357,-10.888889,49.333332,0.274519,4
159,2.222222,1.455513,-2.666667,29.555555,0.202846,4
77,1.666667,0.533333,-9,48.22222,0.269192,4
81,1.833333,0.344443,-10.444445,51.555557,0.267251,4
125,2.055555,0.574133,-25.11111,76.44444,0.317206,4
157,2.222222,1.718518,-14.777778,32,0.430239,4
89,0.722222,0.389682,-13.111111,41,0.351273,4
146,5.111111,4.712474,-18.777779,55.88889,0.347454,4
148,1.055555,0.507408,-22.88889,41.555557,0.483771,4
114,1.166666,0.408248,-18.11111,40.77778,0.400536,5
92,0.777778,0.344265,-8.555555,15.555555,0.608437,5
138,0.5,0.122222,-5.222222,6.666666,0.799603,5
94,0.444445,0.42963,-12.666667,28.777779,0.451546,5
130,2.611111,6.240745,-2.222222,3.222222,0.550926,5
31,5.055555,2.678447,-8.777778,16.555555,0.500944,5
38,2.944445,2.294114,-13,22,0.547232,5
148,0.055556,0.136083,-0.111111,0.111111,0.111111,5
138,7.833334,49.633343,-11.888889,19.222221,0.61525,5
114,0.333334,0.088889,-14.444445,34.666668,0.393927,5
133,2.722222,3.158176,-4.444445,5,0.860606,5
89,3.611111,3.83792,-12,22.11111,0.548825,5
153,0,0,0,0,0,5
145,0,0,0,0,0,5
62,0.666667,0.557773,-6.888889,11.444445,0.680808,5
147,0,0,0,0,0,5
90,0.388889,0.250924,-6.222222,12.111111,0.641018,5
83,5.833334,20.922216,-11.666667,17,0.676581,5
131,0,0,0,0,0,5
135,0.111111,0.172133,-1.444444,3,1,5
12,2.333333,1.966384,-7.111111,11.333333,0.687302,5
110,0.222222,0.02963,-10,15.888889,0.620643,5
89,0.166667,0.278887,-0.666667,3.777778,0.097643,5
62,0,0,0,0,0,5
116,0.166667,0.077778,-9.888889,23.222221,0.420839,5
94,0.555556,0.251852,-14.111111,23.777779,0.599594,5
41,0.222222,0.172133,-0.444444,1.222222,0.537037,5
94,0.833333,0.033333,-13.666667,30.444445,0.452182,5
131,0,0,0,0,0,5
131,0.722222,0.551852,-1.444444,1.888889,0.925926,5
152,0.833333,1.090362,-1.333333,1.666667,0.705556,5
130,0.222222,0.272166,-1.555556,2.888889,1,5
119,1.222222,0.91084,-8.222222,13.666667,0.589565,5
86,3.055555,2.542237,-6.111111,10.888889,0.594226,5
95,1.333333,1.264911,-2.555556,10.777778,0.512566,5
62,0.666667,0.557773,-6.888889,11.444445,0.680808,5
155,7.722223,71.574066,-7.111111,12.666667,0.300624,5
63,0.388889,0.389682,-7.888889,14,0.5477,5
112,0.555556,0.162963,-12.222222,23.88889,0.492526,5
134,1.111112,0.385185,-19.11111,37.444443,0.457752,5
141,0,0,0,0,0,5
109,0.388889,0.389682,-10.222222,28.777779,0.367141,5
131,0,0,0,0,0,5
140,0.222222,0.02963,-0.777778,0.777778,0.777778,5
144,0,0,0,0,0,5
99,2.444444,1.128749,-12.777778,23.777779,0.54148,5
134,0.333333,0.210819,-3.111111,3.111111,1,5
111,0.555555,0.344265,-12.555555,35.88889,0.315484,5
90,0.833333,0.344444,-18.555555,34.444447,0.496719,5
114,0.5,0.211111,-13,24.11111,0.510924,5
88,0.333333,0.298142,-6.666666,12.222222,0.61791,5
138,0.055556,0.136083,-1.111111,3.111111,1,5
89,0.333333,0,-12,25.777779,0.459093,5
114,0.388889,0.389682,-12.555555,34.444447,0.331888,5
134,0.055556,0.018519,-1.555556,1.555556,1,5
137,0.666667,0.177778,-4.666666,6.333334,0.772487,5
141,0.222222,0.074074,-1.111111,1.777778,0.888889,5
133,0.5,0.344444,-5.111111,9,0.630471,5
153,0.111111,0.02963,-1.111111,1.111111,0.888889,5
95,0.388889,0.062963,-13.888889,28.777779,0.459469,5
144,0.388889,0.490653,-1.111111,1.666667,0.861111,5
118,1.222222,0.874073,-11.555555,26.555555,0.418712,5
142,0,0,0,0,0,5
152,0,0,0,0,0,5
113,0.722222,0.389682,-11.888889,28.444445,0.414807,5
135,0.166667,0.033333,-2.777778,4.444445,0.927778,5
33,4.333334,2.973961,-6.888889,13.111111,0.547103,5
94,1.055556,0.951854,-12.777778,28.666666,0.457772,5
154,2.611111,5.751853,-0.888889,3,0.534392,5
58,0.277778,0.327731,-8.555555,14.555555,0.607768,5
154,1.722222,3.174073,-5.222222,7.666666,0.815344,5
137,1.388889,1.751852,-3,3.777778,0.917989,5
134,0.611111,0.240741,-5.555555,6.444445,0.829233,5
144,0,0,0,0,0,5
105,0.944445,0.742867,-7.555555,19.777779,0.353768,5
104,2.833333,2.041242,-10.333333,26.11111,0.375532,5
109,0.277778,0.389682,-13.888889,37.11111,0.331954,5
89,1.111111,1.068055,-6.333334,13,0.548545,5
89,0,0,0,0,0,5
90,0.555556,0.45542,-5.777778,11.222222,0.651153,5
155,10.777778,131.80739,-5.888889,11,0.5,5
34,0.444445,0.501848,-11,21,0.479958,5
112,0.555555,0.344265,-12.888889,36.22222,0.32175,5
62,0.444444,0.501848,-7,11.444445,0.67037,5
89,1.055556,0.285185,-18.666666,33.555557,0.509462,5
144,0.333333,0.365148,-1,1.111111,0.740741,5
93,0.166667,0.033333,-4.333334,5.444445,0.878395,5
135,0.222222,0.02963,-2.333333,2.333334,1,5
105,1.5,0.809664,-10.777778,29.555555,0.364499,5
140,0.666667,0.666667,-0.666667,3.333333,0.068883,5
62,0.444444,0.501848,-7,11.444445,0.67037,5
93,0.222222,0.172132,-14.111111,27.11111,0.511905,5
137,0.277778,0.151852,-4.777778,7.111111,0.731922,5
12,4.5,3.358241,-9,17.666668,0.543775,5
137,0.611111,0.712325,-1.222222,1.777778,0.75,5
116,0.444444,0.02963,-3.888889,4.888889,0.940741,5
135,0.333333,0.266667,-6.666666,10.444445,0.617593,5
89,6.166666,4.703426,-12,24.555555,0.477489,5
90,1.833333,0.547723,-14.333333,25.777779,0.539116,5
149,0,0,0,0,0,5
34,0.444445,0.403687,-11.888889,20.88889,0.544858,5
139,0.111111,0.02963,-3.888889,3.888889,1,5
116,0.777777,0.344266,-12.222222,31.444445,0.392149,5
89,0.944445,0.551852,-3.111111,4.111111,0.896296,5
133,0.5,0.344444,-5.111111,9,0.630471,5
140,0.444444,0.344265,-0.777778,1.888889,0.814815,5
145,0.222222,0.272166,-0.666667,1.222222,0.527778,5
90,0.666667,0.471405,-7.444445,15,0.533928,5
64,0.277778,0.136083,-6.111111,10.333334,0.69798,5
133,0.055556,0.136083,-1.111111,1.111111,1,5
152,0.833333,0.166667,-2.777778,5.777778,0.599735,5
153,0.055556,0.136083,-1.111111,3.888889,0.085017,5
90,2.222222,2.464563,-11.888889,24.444445,0.475549,5
152,1.222222,0.82963,-1.555556,2.888889,0.648677,5
91,0.555555,0.172133,-4.333334,9.777778,0.620651,5
68,1.055556,0.534027,-3.666667,10.333334,0.534151,5
104,2.833333,2.041242,-10.333333,26.11111,0.375532,5
142,2,2.108185,-2.777778,3.666667,0.769444,5
154,0.222222,0.403687,-0.555556,1.222222,0.277778,5
154,0.444444,0.074074,-1.444444,1.888889,1,5
95,0.222222,0.403687,-0.111111,2.555556,0.10119,5
134,0.611111,0.240741,-5.555555,6.444445,0.829233,5
61,0.5,0.459468,-7.222222,12.222222,0.645891,5
143,0,0,0,0,0,5
79,4.777778,3.487544,-10.888889,20.555555,0.485044,5
134,0.222222,0.272166,-2.555556,3.888889,0.833333,5
86,0.277778,0.250924,-13.666667,28.555555,0.444698,5
150,0,0,0,0,0,5
152,2.055556,3.574075,-1.111111,2.333334,0.537037,5
135,0.277778,0.062963,-3.666667,6,0.832275,5
135,0.166667,0.077778,-0.444444,0.444444,0.333333,5
94,0.444445,0.42963,-12.666667,28.777779,0.451546,5
82,2.722222,2.53348,-11.555555,22.444445,0.481601,5
155,5.388889,60.240738,-6.222222,12.888889,0.392385,5
41,0.222222,0.172133,-0.444444,1.222222,0.537037,5
155,18,151.68887,-4,21.444445,0.646298,5
95,1.333333,1.264911,-2.555556,10.777778,0.512566,5
96,0.666666,0.516398,-13.111111,28.444445,0.472764,5
154,0.111111,0.02963,-0.222222,0.222222,0.222222,5
93,0.388889,0.389682,-13.111111,23.444445,0.559179,5
61,0.5,0.459468,-7.222222,12.222222,0.645891,5
140,0.333333,0.044444,-3.777778,6.111111,0.797884,5
148,0,0,0,0,0,5
152,2.055556,3.574075,-1.111111,2.333334,0.537037,5
35,0.388889,0.250924,-9.444445,19.222221,0.459288,5
130,0,0,0,0,0,5
143,0.444444,0.172133,-1.333333,1.777778,0.888889,5
129,3.444445,3.804481,0.444444,2.666667,0.096561,5
144,0,0,0,0,0,5
133,0.111111,0.02963,-1.777778,1.777778,1,5
91,0.611111,0.196296,-13.777778,20.666668,0.634464,5
94,0.222222,0.02963,-2.888889,3.222222,0.977778,5
67,0.222222,0.344265,0.111111,1.111111,0.231481,5
135,0.833334,0.477778,-18.666666,37,0.454232,5
137,0.611111,0.712325,-1.222222,1.777778,0.75,5
139,0.277778,0.062963,-6,9.555555,0.696605,5
134,1.055556,0.374074,-5,6.111111,0.876102,5
86,0.333333,0.044444,-13.333333,20.444445,0.629503,5
89,6.166666,4.703426,-12,24.555555,0.477489,5
86,0.388889,0.327731,-11.777778,24.666666,0.46348,5
148,0,0,0,0,0,5
152,0,0,0,0,0,5
58,0.444445,0.344265,-8.333333,14.111111,0.622222,5
141,0,0,0,0,0,5
144,0,0,0,0,0,5
134,0.722222,0.151852,-3.333333,4.666667,0.874074,5
111,1,0.78881,-11.666667,23.777779,0.489897,5
141,0.055556,0.136083,-0.111111,0.111111,0.111111,5
145,0.222222,0.272166,-0.666667,1.222222,0.527778,5
93,1.055556,0.862962,-13.555555,22.88889,0.577002,5
152,1.222222,0.82963,-1.555556,2.888889,0.648677,5
134,0.944444,0.151852,-3.333333,4.666667,0.881481,5
154,0.388889,0.062963,-0.777778,0.777778,0.555556,5
89,2.333333,1.725624,-10.777778,25.11111,0.43138,5
108,1.722222,0.827759,-11.111111,30.444445,0.365332,5
113,0.555556,0.544331,-10.444445,27.88889,0.350082,5
82,2.5,2.167948,-10,21.666666,0.458152,5
136,0.833333,0.122222,-7.555555,10.666667,0.657744,5
90,3.611111,8.507409,-13.444445,29,0.465278,5
135,0.055556,0.136083,-1.444444,1.444444,1,5
83,0.277777,0.250924,-14.666667,26.88889,0.50381,5
57,9.277778,2.760166,-12.111111,20.88889,0.466308,5
141,0.333333,-0,-0.555556,0.555556,0.555556,5
110,0.444444,0.272165,-13.222222,39.333336,0.307444,5
89,0.944444,0.800463,-6.444445,9.555555,0.740904,5
93,1.055556,0.862962,-13.555555,22.88889,0.577002,5
149,0.111111,0.172133,-0.111111,0.111111,0.111111,5
140,0.611111,0.742867,-0.555556,0.777778,0.240741,5
36,0,0,0,0,0,5
139,0.722222,0.285185,-6.888889,8.555555,0.786175,5
147,0.444445,0.68853,-0.222222,0.444444,0.111111,5
152,0,0,0,0,0,5
145,0,0,0,0,0,5
92,0.555555,0.620633,-13.111111,25.777779,0.499695,5
98,1.222222,1.29386,-13.888889,30.444445,0.448676,5
131,0.277778,0.250924,-2,3.666667,0.972222,5
97,0.777777,0.45542,-12.777778,27.777779,0.447494,5
114,0.611111,0.062963,-14.222222,25,0.546207,5
142,0.111111,0.172133,-0.333333,0.333333,0.222222,5
137,0.277778,0.018519,-2.444444,2.666667,1,5
110,0.777778,0.962963,-4.333334,7.444445,0.675265,5
136,0.222222,0.02963,-4.666666,5.777778,0.84709,5
84,0.388889,0.327731,-12.333333,24.777779,0.475,5
137,0.277778,0.107407,-4.111111,4.111111,1,5
61,0.722222,0.490653,-8.666667,14.333333,0.588823,5
130,1.277778,0.951852,-1.555556,3,0.855556,5
88,0.444445,0.074074,-14.111111,21.11111,0.641775,5
65,1,0.421637,-8.444445,14.333333,0.583461,5
131,0.111111,0.172133,-0.666667,0.666667,0.666667,5
110,2.111111,2.296298,-18.88889,40.444443,0.431825,5
34,0.444445,0.501848,-11,21,0.479958,5
40,0.055556,0.136083,-0.111111,1.555556,0.116667,5
140,0.666667,0.421637,-1.666667,5,0.656085,5
131,0,0,0,0,0,5
84,0.499999,0.459468,-13.777778,31.333334,0.404099,5
94,0.222222,0.02963,-2.888889,3.222222,0.977778,5
141,0.111111,0.172133,-0.222222,0.222222,0.222222,5
152,0,0,0,0,0,5
137,8.444445,50.07408,-20,36.555557,0.502569,5
133,0.055556,0.136083,-0.888889,0.888889,0.888889,5
144,0.277778,0.534027,-0.333333,1,0.37037,5
135,0.444444,0.162963,-3.222222,5.111111,0.849735,5
89,3.277778,2.453266,-11.777778,24.444445,0.473045,5
138,0.722222,0.285185,-5.333334,7.222222,0.779497,5
154,0.944444,0.685184,-8.444445,13.888889,0.771517,5
113,1,0.933333,-22,43.77778,0.441507,5
90,0.722222,0.062963,-7.111111,10,0.797212,5
120,2.222222,1.708367,-12,28.666666,0.38675,5
117,0.722222,0.490653,-7.666666,23,0.402203,5
63,0.444445,0.272166,-6.222222,10.555555,0.653535,5
140,0.277778,0.062963,-5.666666,9.444445,0.639254,5
135,0.555555,0.385185,-4.222222,4.888889,0.888007,5
145,0,0,0,0,0,5
30,3,2.796824,-6.777778,11.666667,0.613718,5
149,0,0,0,0,0,5
154,1.611111,1.218518,9.888889,9.666667,0.561927,5
154,0.166667,0.077778,-0.888889,1.555556,0.288889,5
88,0.833333,0.459468,-12.333333,29.333334,0.378615,5
141,0.777778,0.162963,-11.555555,16.555555,0.640224,5
144,0,0,0,0,0,5
85,0.222222,0.172133,-13.111111,26.88889,0.459024,5
154,1.277778,0.596296,-6.444445,10.777778,0.6248,5
68,0.166667,0.278887,-0.555556,2.888889,0.115741,5
129,0,0,0,0,0,5
134,0.833333,0.077778,-3,4,0.937037,5
112,0.5,0.278887,-12.777778,32.333336,0.409544,5
155,9.944445,121.396286,-10.555555,17.555555,0.747294,5
85,0.222222,0.172133,-13.111111,26.88889,0.459024,5
154,0,0,0,0,0,5
13,0.277778,0.250924,-9.555555,15.888889,0.632739,5
154,0.777778,0.544331,-2.222222,3.555556,0.838889,5
92,0.444444,0.118519,-13.555555,20.555555,0.632127,5
107,0.833333,0.72265,-13,35.11111,0.332407,5
134,0.944444,0.151852,-3.333333,4.666667,0.881481,5
110,0.444444,0.272165,-13.222222,39.333336,0.307444,5
115,0.166667,0.033333,-2.333333,2.888889,0.933333,5
134,0.277778,0.018518,-6.888889,11.222222,0.587234,5
153,1.111111,3.896296,-9,13.444445,0.769577,5
141,0.055556,0.136083,-0.111111,0.111111,0.111111,5
145,1.777778,0.934919,-3.222222,5.777778,0.656614,5
111,0.555555,0.344265,-12.555555,35.88889,0.315484,5
61,0.722222,0.443054,-7.666666,12.333333,0.66626,5
135,0.611111,0.151852,-21.555555,43.11111,0.443136,5
115,0.444444,0.074074,-12.222222,22.222221,0.533126,5
133,0.222222,0.074074,-1.222222,1.777778,0.962963,5
