@relation segment

@attribute Region-centroid-row numeric
@attribute Hedge-mean numeric
@attribute Intensity-mean numeric
@attribute Rawred-mean numeric
@attribute Rawblue-mean numeric
@attribute Exblue-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
80,1.333333,40.51852,37.77778,47.666668,21.444445,4
127,1.666667,45.25926,39.444443,57.333332,36.22222,4
134,1.444444,48.925926,41.88889,63.11111,42.555557,4
65,2.277779,60.62963,53.666668,74.55556,41.77778,4
125,2.166667,69.333336,63.22222,83.111115,41.333332,4
101,0.5,31.185184,27.222221,39.444443,24.777779,4
120,1.277779,60.037037,56.88889,69.333336,27.88889,4
139,1.388889,64.666664,57.88889,78.77778,42.333332,4
62,0.722224,66.77778,57.444443,84.66667,53.666668,4
77,7.722223,32.77778,30.222221,37.666668,14.666667,4
120,0.944444,51.074074,48.22222,59.22222,24.444445,4
73,0.777777,58.814816,54,70.111115,33.88889,4
17,5,44.592594,40.333336,54,28.222221,4
78,4.333334,36.11111,31.333334,46,29.666666,4
45,2.055555,53.074074,48.11111,63.77778,32.11111,4
65,26.444445,56.703705,52.666668,64.44444,23.222221,4
94,0.888888,68.111115,61.11111,82.66667,43.666668,4
139,1.833334,48.22222,42.555557,60.444443,36.666668,4
161,0.777778,7.148148,5.555555,10.888889,11.222222,4
121,2.722222,32.37037,28.666666,40.555557,24.555555,4
133,1.277777,21.444445,19.88889,25.777779,13,4
127,8.555555,40.74074,38,48.22222,22.444445,4
111,1.500001,57.77778,51.333332,71.66667,41.666668,4
89,0.722222,31.703703,27.333334,41,27.88889,4
87,1.166667,64.03704,55.77778,80.333336,48.88889,4
105,0.777776,65.55556,60,78.77778,39.666668,4
87,1.166667,64.03704,55.77778,80.333336,48.88889,4
129,19.833334,51,46.88889,60.666668,29,4
97,0.611111,47.962963,46,54.333332,19.11111,4
103,1.944445,58.185184,53.333332,69.55556,34.11111,4
111,2.277777,29.592592,25.444445,38.22222,25.88889,4
124,1.277779,38.592594,35.88889,46.22222,22.88889,4
50,1.055557,65.111115,57.333332,80.333336,45.666668,4
132,1.333333,38.77778,33.22222,49.22222,31.333334,4
121,6.611111,54.962963,47.77778,68.66667,41.11111,4
66,5.277777,41.62963,40.555557,46.333332,14.111111,4
147,1.333333,6.259259,5.777778,8.444445,6.555555,4
66,2.555556,42.11111,41.555557,45.88889,11.333333,4
64,1.055556,62,53.666668,78.111115,48.333332,4
159,2.222222,26.11111,25.222221,29.555555,10.333333,4
20,4.944444,35.48148,32,42.77778,21.88889,4
83,0.944444,26.518518,23.333334,33.22222,20.11111,4
146,1.111111,10.592592,8,15.666667,15.222222,4
158,1.388889,8.444445,7,12.222222,11.333333,4
121,0.944444,41.037037,37.444443,49.444443,25.222221,4
83,1.500001,49.444443,45.666668,58.666668,27.666666,4
48,0.277777,40.851852,35.444447,52.444443,34.77778,4
103,0.833336,64.44444,58.333332,78.111115,41,4
81,1.833333,42.925926,39.444443,51.555557,25.88889,4
150,2.166667,20.74074,16.222223,29.222221,25.444445,4
70,0.388889,55.037037,51.555557,64.88889,29.555555,4
28,0.833333,62.407406,53.444443,79.111115,50.11111,4
20,1.944444,65.18519,56.444443,81.66667,49.444443,4
75,5.666666,39.703705,35.77778,48.22222,25.555555,4
117,1.277778,45.88889,39.555557,58.444443,37.666668,4
147,4.666666,49.77778,43.77778,62.444443,38,4
106,7,37.703705,34.11111,45.77778,24.222221,4
48,4.666666,42.074074,38.77778,49.88889,23.444445,4
120,8.333333,39.333332,35.444447,47.77778,25.333334,4
146,1.111111,10.592592,8,15.666667,15.222222,4
42,0.611111,28.25926,24.444445,36.22222,23.88889,4
153,3,28,21.333334,38.77778,32.333332,4
125,9.944444,42.814816,39.11111,51.77778,26.88889,4
57,0.999999,65.703705,59.444443,79.44444,41.22222,4
34,0.777779,47.592594,41.11111,60,37.22222,4
123,1.833333,21.62963,14.777778,34.22222,37.77778,4
93,2.055555,62.851852,54.77778,79.22222,49.11111,4
77,1.666667,40.22222,37.22222,48.22222,24,4
129,0.777776,62.407406,54.22222,78,46.77778,4
125,2.444445,58.22222,50.22222,73.77778,46.666668,4
33,0.277778,35.814816,31.333334,45.555557,29.222221,4
32,2.277778,56.37037,48.555557,72.77778,49.22222,4
65,26.444445,56.703705,52.666668,64.44444,23.222221,4
109,1.055555,41.814816,36.11111,53.666668,35.555557,4
68,1.111111,38.592594,38.333336,42.333336,11.222222,4
145,1,26.777779,24.222221,33.333336,19.666666,4
25,0.611111,70.44444,60.666668,89,55.666668,4
87,1.555557,43.333332,37.88889,54.88889,34.666668,4
32,0.833334,59.48148,54.22222,70.88889,34.22222,4
83,1.555556,66.25926,60.22222,79.66667,40.22222,4
108,1.666666,58.074074,52.666668,69.55556,34.444443,4
138,1.055553,69.48148,63.88889,82.55556,39.22222,4
104,1.000001,55.74074,48.88889,69.55556,41.444443,4
69,1.833333,59.555557,53.444443,73.22222,41,4
89,1.222221,58.925926,51,74.44444,46.555557,4
76,0.555555,42.296295,36,54.11111,35.444443,4
117,1.444443,39.037037,33.555557,49.77778,32.22222,4
25,1.555556,44.814816,39.555557,55,30.555555,4
143,1.222221,50.37037,43,64.77778,43.22222,4
70,4.111111,39.962963,36.444443,48.333332,25.11111,4
81,1.222223,38.25926,34.555557,47.22222,26.88889,4
57,0.722223,70.37037,60,90.111115,59.22222,4
125,2.055555,60.925926,52.555557,76.44444,46.555557,4
88,1.111112,67.25926,57.88889,85,53.22222,4
122,11.444446,36.185184,32.666668,44,23.444445,4
80,0.666667,39.703705,36.333336,48.22222,25.555555,4
85,2.833333,49.148148,45,59.555557,31.222221,4
102,0.888889,58.22222,53.444443,69.66667,34.333332,4
107,4.722223,49.814816,46.22222,58.333332,25.555555,4
116,0.555555,46.814816,42.333336,56.555557,29.222221,4
95,7.055555,46.851852,42.88889,56.333332,28.444445,4
77,1.555555,59.555557,54.22222,71.333336,35.333332,4
126,1.833334,20.555555,16.11111,28.666666,24.333334,4
125,2.111111,66.25926,61.11111,79.111115,38.555557,4
77,0.666667,59.11111,51.11111,74,44.666668,4
119,0.944446,39.851852,36.22222,48.22222,25.11111,4
102,7.944444,42.77778,37,54.444443,35,4
84,0.888889,8.888889,7.333334,11.777778,8.666667,4
78,2.555556,43.814816,41.11111,51.88889,24.222221,4
162,2,10.037037,8,14.555555,13.555555,4
78,4.055555,30.185184,25.11111,40.333336,30.444445,4
135,0.833332,69.92593,63.666668,83.888885,41.88889,4
127,8.555555,40.74074,38,48.22222,22.444445,4
81,0.722221,59.444443,51.88889,74.44444,45,4
82,1.333333,44.88889,41.555557,53.11111,24.666666,4
66,9.222221,42.592594,41,47.77778,15.555555,4
100,1.444445,55.37037,50.333332,66.88889,34.555557,4
104,1.999999,63.62963,58.22222,76.55556,38.77778,4
100,1.444445,55.37037,50.333332,66.88889,34.555557,4
67,1.499999,60.74074,53,75.888885,45.444443,4
110,1.277777,50.666668,46.11111,60.444443,29.333334,4
17,1.444445,70.51852,62.444443,86.55556,48.11111,4
124,1.888889,43.51852,36.77778,56.333332,38.444443,4
154,2.333333,19.703703,14.888889,28.555555,26.555555,4
124,11.166668,53.77778,49,64.44444,32,4
112,1.055556,59.148148,52.22222,73.333336,42.555557,4
129,0.722222,32.037037,27.555555,41.11111,27.222221,4
101,1.111111,45.037037,39,57.11111,36.22222,4
158,1.444445,21.037037,16.777779,29,23.88889,4
102,1.166667,58.37037,50.666668,73.44444,45.22222,4
123,2.999999,44.814816,41.11111,53.77778,26.88889,4
158,1.166667,8.37037,7.111111,11.777778,10.222222,4
160,2.777778,22.851852,18.222221,31.555555,26.11111,4
69,0.722223,36.962963,36.666668,40.22222,9.777778,4
151,1.555556,30.481482,23.11111,42.77778,36.88889,4
42,4.333334,44.555557,39.555557,54.11111,28.666666,4
145,0.999999,61.11111,52.444443,76.77778,47,4
98,5.944444,33.962963,31,41,21.11111,4
120,1.555555,47.851852,44.77778,56.333332,25.444445,4
44,2.111113,58.666668,50.11111,75.55556,50.666668,4
68,1.833333,37.962963,37.555557,41.666668,11.111111,4
117,1.111111,31.25926,27.444445,39,23.222221,4
108,22.444443,45.592594,41.22222,55.444443,29.555555,4
129,2,24.703703,19.11111,34.88889,30.555555,4
90,1.277777,65.18519,57.666668,79.77778,43.77778,4
108,6.833332,40,36,48.22222,24.666666,4
45,2.055555,53.074074,48.11111,63.77778,32.11111,4
102,0.666667,63.48148,56.77778,77.111115,40.88889,4
101,2.055554,64.37037,56.88889,79.44444,45.22222,4
102,1.222222,51.666668,47.11111,62.333332,32,4
140,1.388889,23,17.88889,32.22222,27.666666,4
133,0.888889,36.77778,32,46.333332,28.666666,4
158,1.833333,39.333332,35.555557,47.444443,24.333334,4
87,13.388889,31.703703,28.222221,39.444443,23.222221,4
79,1.333334,41.407406,38,49.666668,24.777779,4
103,0.666667,58.88889,52.22222,72.66667,41.333332,4
107,10.333333,29.222221,26.88889,35.88889,20,4
111,0.444445,34.11111,30.333334,42.22222,24.333334,4
32,0.833334,59.48148,54.22222,70.88889,34.22222,4
124,7.388889,43.148148,39.22222,52.666668,28.555555,4
154,3.833333,50.703705,44.555557,64,39.88889,4
67,1.055554,64.74074,57.11111,80.44444,47.11111,4
159,1.277778,6.62963,5.111111,10.111111,10.444445,4
96,0.944444,55.148148,54.11111,61,17.555555,4
146,5.111111,43.148148,36.88889,55.88889,38.22222,4
13,1.555553,70.37037,60.666668,88.111115,53.22222,4
133,1.166666,48.666668,41.555557,62.555557,41.666668,4
57,0.999999,65.703705,59.444443,79.44444,41.22222,4
140,0.666667,27.666666,24.88889,33.555557,17.666666,4
149,0.666666,16.814816,13.444445,23.777779,20.88889,4
115,0.722221,46.74074,42.444443,56.333332,28.777779,4
147,2.055556,27.222221,20.555555,38.666668,34.333332,4
28,0.833333,62.407406,53.444443,79.111115,50.11111,4
132,1.111111,35.22222,29.555555,45.666668,31.333334,4
124,2.444445,54.333332,49.444443,65.22222,32.666668,4
154,2,28.148148,21.555555,39.555557,34.22222,4
96,1.722222,67.03704,61,80.22222,39.555557,4
72,1.444444,59,51.333332,74.44444,46.333332,4
73,1.5,43.51852,38.77778,53,28.444445,4
98,1.055556,28.777779,24.88889,37.11111,25,4
125,0.444444,18.222221,14.888889,24.777779,19.666666,4
125,1.333333,43.22222,37.22222,55,35.333332,4
122,1.777777,60.74074,51.555557,78.22222,52.444443,4
46,2.222221,62.333332,53.22222,79.111115,50.333332,4
68,0.777777,56.296295,49.22222,71,44.11111,4
155,10.777778,7.296296,5.333334,11,11.111111,5
137,0.611111,0.740741,0.333333,1.777778,3.111111,5
93,1.055556,19.88889,15.111111,28.88889,27,5
89,0.333333,18,14,25.777779,23.333334,5
144,0,0,0,0,0,5
105,4,26.74074,22.555555,34,21.777779,5
147,0,0,0,0,0,5
108,2.111111,14.518518,11.333333,20.555555,18.11111,5
86,3.055555,6.703704,4.666667,10.888889,12.555555,5
152,1.222222,1.518519,1,2.888889,4.111111,5
89,6.166666,17,13,24.555555,22.666666,5
152,0.833333,0.777778,0.333333,1.666667,2.666667,5
30,1.666667,8.481482,6.111111,13.111111,13.888889,5
129,0,0,0,0,0,5
151,0.111111,0.111111,0,0.333333,0.666667,5
116,0.444444,1.962963,0.666667,4.888889,8.777778,5
134,0.055556,0.518518,0,1.555556,3.111111,5
134,0.611111,2.962963,1.111111,6.444445,10.444445,5
133,0.5,5.37037,3.666667,9,10.888889,5
140,0.666667,2.888889,2.666667,3.333333,1.333333,5
108,0.666667,16.925926,13.555555,23.444445,19.555555,5
38,2.944445,14.444445,10.111111,22,22.666666,5
93,1.055556,14.407408,9.888889,22.88889,25.444445,5
135,0.222222,1.407407,0.777778,3.333333,5.777778,5
85,0.222222,18.925926,14.555555,26.88889,23.88889,5
12,2.333333,6.259259,3.888889,11.333333,15.222222,5
152,0,0,0,0,0,5
115,0.388889,22.962963,19.444445,29.444445,19.444445,5
94,0.611111,9.111111,5.888889,15.222222,18.333334,5
154,0,0,0,0,0,5
131,0.111111,0.222222,0,0.666667,1.333333,5
140,0.611111,0.407407,0.222222,0.777778,1.111111,5
135,0.833334,26.444445,20.222221,37,31.666666,5
131,1.777778,1.407407,0.777778,2.777778,4.111111,5
12,4.5,11.444445,8.444445,17.666668,18.666666,5
144,0,0,0,0,0,5
89,0.944444,5.037037,2.888889,9.555555,13.555555,5
135,0.166667,0.148148,0,0.444444,0.888889,5
150,0,0,0,0,0,5
86,0.333333,12,7.555555,20.444445,25.333334,5
89,0.944445,1.814815,0.777778,4.111111,6.888889,5
135,0.333333,6.222222,4,10.444445,12.666667,5
62,0.444444,6.444445,4.111111,11.444445,15,5
138,0.722222,3.555556,1.777778,7.222222,11,5
89,1.111111,8.444445,6.333334,13,13.666667,5
107,0.833333,27.777779,23.444445,35.11111,22,5
141,0.777778,9.851851,6,16.555555,20.11111,5
141,0.055556,0.037037,0,0.111111,0.222222,5
112,0.5,23.703703,19.444445,32.333336,25.88889,5
148,0,0,0,0,0,5
112,0.555556,16.185184,12.111111,23.88889,23.11111,5
133,2.722222,2.703704,1.222222,5,6.888889,5
105,0.944445,15.185185,12.666667,19.777779,13.777778,5
68,0.166667,2.296296,2.111111,2.888889,1.777778,5
62,0.666667,6.407407,4.111111,11.444445,15.111111,5
94,0.222222,1.185185,0.222222,3.222222,6.111111,5
141,0.111111,0.074074,0,0.222222,0.444444,5
130,1.277778,1.62963,1.111111,3,4.111111,5
34,0.444445,13.740741,9.777778,20.88889,21.444445,5
154,0.055556,0.074074,0,0.222222,0.444444,5
89,2.333333,18.037037,14.444445,25.11111,21.222221,5
62,0.666667,6.407407,4.111111,11.444445,15.111111,5
143,0.444444,0.666667,0.222222,1.777778,3.333333,5
138,0.055556,1.37037,1,3.111111,5.222222,5
104,5.611111,18.518518,16,23.333334,14.444445,5
134,0.222222,1.851852,1,3.888889,6.111111,5
154,0.388889,0.259259,0,0.777778,1.555556,5
90,0.555556,6.592593,4.666667,11.222222,13.888889,5
116,0.166667,16.851852,13.555555,23.222221,19.11111,5
92,0.444444,12.074074,7.555555,20.555555,25.444445,5
135,0.166667,1.925926,1,4.444445,7.555555,5
113,1.222222,28.333334,24.333334,34.88889,19.666666,5
86,0.277778,20.444445,15.888889,28.555555,24.333334,5
153,0.055556,3.37037,3,3.888889,1.555556,5
93,0.166667,2.444444,1,5.444445,9,5
104,2.833333,19.777779,16.333334,26.11111,19,5
134,0.277778,6.962963,4.666667,11.222222,12.777778,5
137,0.277778,0.925926,0.111111,2.666667,5.222222,5
94,1.055556,20.037037,15.777778,28.666666,25.88889,5
153,0,0,0,0,0,5
152,0,0,0,0,0,5
135,0.611111,31.185184,24,43.11111,35.77778,5
80,2.777778,15.851851,11.888889,23.222221,22.11111,5
92,0.777778,9.962963,7.111111,15.555555,16.777779,5
61,0.5,7.074074,4.666667,12.222222,15.444445,5
131,0,0,0,0,0,5
149,0,0,0,0,0,5
86,0.388889,17.148148,13.222222,24.666666,22.555555,5
89,0.166667,3.111111,2.888889,3.777778,2,5
136,0.833333,6.185185,3.666667,10.666667,13.444445,5
154,0.777778,1.740741,1,3.555556,5.444445,5
141,0.444444,4.962963,3.111111,8.777778,11.444445,5
40,0.055556,1.259259,1.222222,1.555556,0.888889,5
94,0.444445,20.222221,16,28.777779,25.666666,5
62,0,0,0,0,0,5
88,0.833333,22.333334,18.222221,29.333334,21,5
154,0.111111,0.074074,0,0.222222,0.444444,5
116,0.777778,21.962963,17.88889,29.555555,22.777779,5
82,2.722222,15.518518,11.666667,22.444445,20.777779,5
148,0.055556,0.037037,0,0.111111,0.222222,5
111,2.055556,19.333334,15.555555,26.222221,20.666666,5
152,0,0,0,0,0,5
41,0.222222,0.703704,0.555556,1.222222,1.555556,5
139,0.277778,5.222222,3.222222,9.555555,13,5
97,0.777777,19.592592,15.333333,27.777779,24.555555,5
92,1,15.407408,11.666667,22.666666,21.777779,5
134,0.611111,2.962963,1.111111,6.444445,10.444445,5
64,0.277778,5.703704,3.666667,10.333334,13.888889,5
142,0,0,0,0,0,5
94,0.444445,20.222221,16,28.777779,25.666666,5
141,0.333333,0.185185,0,0.555556,1.111111,5
68,1.055556,6.888889,5.666666,10.333334,10.333333,5
137,0.666667,3.111111,1.555556,6.333334,9.666667,5
107,2.055556,16.74074,11.777778,25.777779,27.11111,5
83,5.833334,9.888889,6,17,21.333334,5
35,0.388889,13.481482,10.333334,19.222221,17.222221,5
136,1.166667,2.444444,0.666667,5.777778,10,5
137,0.277778,3.703704,2.111111,7.111111,10.222222,5
139,0.222222,1.37037,0.888889,3.222222,5.555555,5
120,2.222222,21.555555,17.555555,28.666666,21.333334,5
139,0.722222,4.185185,1.888889,8.555555,13.111111,5
108,1.722222,23.703703,20,30.444445,20.222221,5
34,0.444445,14.444445,10.777778,21,19.666666,5
109,0.388889,21.851852,18.444445,28.777779,20.777779,5
112,0.555555,28.851852,24.555555,36.22222,22.11111,5
62,0.444444,6.444445,4.111111,11.444445,15,5
114,0.388889,27.185184,23,34.444447,21.777779,5
113,0.666667,29.333334,24.88889,37,23,5
133,0.222222,0.740741,0.333333,1.777778,3.111111,5
114,0.611111,16.185184,11.444445,25,26.444445,5
111,1,16.11111,12.222222,23.777779,23,5
144,0,0,0,0,0,5
104,2.833333,19.777779,16.333334,26.11111,19,5
41,0.222222,0.703704,0.555556,1.222222,1.555556,5
114,1.166666,30.481482,24.444445,40.77778,30.88889,5
152,2.111111,1.407407,1,2.444444,3.111111,5
110,0.222222,9.444445,6.111111,15.888889,19.333334,5
134,1.055556,2.666667,1,6.111111,10.333333,5
113,0.555556,21.592592,18.11111,27.88889,18.88889,5
80,2.944444,14.481482,11.333333,20.333334,17.555555,5
137,0.277778,1.37037,0,4.111111,8.222222,5
152,2.055556,1.37037,1,2.333334,2.888889,5
118,1.222222,19.407408,15.555555,26.555555,21.444445,5
134,0.833333,1.666667,0.666667,4,7,5
141,0.166667,0.777778,0,2.333334,4.666666,5
99,2.444444,15.481482,11.222222,23.777779,24.88889,5
144,0.277778,0.666667,0.555556,1,1,5
33,4.333334,8.740741,6.444445,13.111111,13.111111,5
142,0.222222,1.222222,0.111111,3.555556,7,5
153,1.111111,8.333333,5.333334,13.444445,15.333333,5
30,3,7.037037,4.777778,11.666667,13.888889,5
106,0.388889,17.481482,14.111111,24,19.555555,5
83,0.277777,18.222221,13.333333,26.88889,26,5
84,0.444445,17.185184,13,24.88889,23.11111,5
150,0,0,0,0,0,5
98,1.222222,21.518518,16.88889,30.444445,26.777779,5
90,1.833333,16.666666,11.888889,25.777779,27.333334,5
104,3.111111,19.62963,16.222223,26.11111,19.444445,5
155,9.944445,11.296296,7.777778,17.555555,18.777779,5
134,0.944444,2.111111,1,4.666667,7.666666,5
154,1.277778,6.481482,4.333334,10.777778,12.888889,5
113,0.722222,20.851852,16.88889,28.444445,22.777779,5
115,3.666666,29.481482,23.11111,40.11111,31.88889,5
95,0.388889,20.185184,15.555555,28.777779,25.777779,5
63,0.388889,8.962963,6.333334,14,15.111111,5
84,0.388889,17.11111,13,24.777779,23,5
148,0,0,0,0,0,5
58,0.444445,8.333333,5.555555,14.111111,17.333334,5
138,7.833334,12.185185,8.222222,19.222221,21.11111,5
89,6.166666,17,13,24.555555,22.666666,5
58,0.277778,8.851851,6,14.555555,17.11111,5
119,1.444444,29.481482,23.222221,40.333336,32.555557,5
154,0.444444,0.703704,0.222222,1.888889,3.555556,5
36,0.388889,7.925926,5,13.666667,17.222221,5
140,0.666667,3.222222,2.666667,5,5.333334,5
135,0.055556,0.481482,0,1.444444,2.888889,5
131,0.277778,1.555556,0.888889,3.666667,6.333334,5
34,0.444445,14.444445,10.777778,21,19.666666,5
89,3.611111,14.222222,10.222222,22.11111,23.666666,5
84,0.499999,23.25926,18.666668,31.333334,24.222221,5
141,0.222222,0.703704,0.333333,1.777778,3.222222,5
112,0.666666,31.62963,24.222221,43.666668,36.11111,5
79,4.777778,14.185185,10.555555,20.555555,19.11111,5
154,1.611111,6.37037,9.666667,4.666667,-5.111111,5
93,0,0,0,0,0,5
154,0.944444,8.703704,5.888889,13.888889,15.555555,5
136,0.833333,2.074074,0.666667,4.888889,8.444445,5
135,0.111111,1.259259,0.777778,3,5.222222,5
36,0,0,0,0,0,5
94,0.555556,15.37037,10.666667,23.777779,25.222221,5
130,2.611111,1.740741,1,3.222222,4.444445,5
152,0,0,0,0,0,5
154,1.722222,4.296296,2.555556,7.666666,10.111111,5
85,0.222222,18.925926,14.555555,26.88889,23.88889,5
58,0.444445,8.333333,5.555555,14.111111,17.333334,5
36,0.5,7.518518,4.777778,13,16.444445,5
142,0.111111,0.111111,0,0.333333,0.666667,5
145,0,0,0,0,0,5
90,3.611111,20.148148,15.666667,29,26.555555,5
140,0.333333,3.037037,1.777778,6.111111,9.222222,5
149,0.111111,0.037037,0,0.111111,0.222222,5
40,0,0,0,0,0,5
82,2.5,15.222222,11.888889,21.666666,19.333334,5
144,0.388889,0.703704,0.333333,1.666667,2.888889,5
95,1.333333,7.62963,6.777778,10.777778,9.444445,5
95,0.222222,2.148148,2.111111,2.555556,1.222222,5
109,0.277778,29.407408,24.777779,37.11111,23.11111,5
93,0.388889,14.814815,10.444445,23.444445,25.88889,5
138,0.222222,1.222222,0.444444,3.222222,6,5
133,0.444445,9.851851,6.222222,16.666668,20.444445,5
117,0.722222,17.11111,14.555555,23,17.666666,5
154,0.222222,0.62963,0.444444,1.222222,1.777778,5
145,0,0,0,0,0,5
115,0.166667,1.222222,0.444444,2.888889,5,5
147,0.444445,0.296296,0.222222,0.444444,0.444444,5
135,0.222222,0.777778,0,2.333334,4.666666,5
134,0.944444,2.111111,1,4.666667,7.666666,5
149,0,0,0,0,0,5
152,0.833333,3.592592,2.666667,5.777778,6.555555,5
141,0,0,0,0,0,5
94,1.222222,15.62963,10.555555,24.88889,27.777779,5
12,2.333333,6.259259,3.888889,11.333333,15.222222,5
116,2.055555,29.814816,25.666666,37.11111,21.88889,5
94,0.833333,21.444445,16.88889,30.444445,27,5
90,0.722222,5.148148,2.777778,10,14.555555,5
87,0.611111,11.148149,6.666666,19.555555,25.222221,5
90,0.833333,23.518518,17.333334,34.444447,32.77778,5
152,2.055556,1.37037,1,2.333334,2.888889,5
140,0.444444,1.037037,0.777778,1.888889,2.555556,5
116,0.777777,23.407408,19.333334,31.444445,24.11111,5
143,0,0,0,0,0,5
39,0.611111,9.518518,7.333334,14.333333,14.444445,5
131,0,0,0,0,0,5
131,0,0,0,0,0,5
110,0.444444,31.62963,27.222221,39.333336,23.11111,5
113,1,31.777779,24.444445,43.77778,36,5
134,0.722222,2.111111,1,4.666667,7.666666,5
90,2.222222,16.851852,12.888889,24.444445,22.777779,5
152,0,0,0,0,0,5
152,1.222222,1.518519,1,2.888889,4.111111,5
154,0.166667,0.740741,0.444444,1.555556,2.444444,5
133,0.222222,1.555556,1,3.555556,6,5
57,9.277778,15.37037,11.333333,20.88889,16.555555,5
105,1.5,22.703703,19.11111,29.555555,20.555555,5
148,1.111111,1.777778,1.111111,3.222222,4.333334,5
88,0.444445,12.259259,7.555555,21.11111,26.555555,5
90,0.666667,10.037037,7.555555,15,14.888889,5
137,0.611111,0.740741,0.333333,1.777778,3.111111,5
93,1.055556,14.407408,9.888889,22.88889,25.444445,5
83,0.222222,17.074074,12.888889,24.88889,23.444445,5
90,0.388889,7.185185,5.111111,12.111111,14.777778,5
93,0.888889,20.925926,16.666668,29.555555,25.88889,5
110,0.777778,4.222222,2.777778,7.444445,9.666667,5
145,0,0,0,0,0,5
153,0,0,0,0,0,5
92,0.555555,17.25926,12.888889,25.777779,25.555555,5
61,0.555556,6.888889,4.555555,12,15.333333,5
130,0,0,0,0,0,5
145,0,0,0,0,0,5
119,1.222222,8.62963,5.888889,13.666667,15.111111,5
144,0,0,0,0,0,5
129,3.444445,2.296296,2.444444,2.555556,0.777778,5
137,8.444445,25.333334,18.666668,36.555557,33.666668,5
130,0.222222,1.185185,0.666667,2.888889,5.111111,5
91,0.5,14.444445,11,21,19.666666,5
133,0.055556,0.296296,0,0.888889,1.777778,5
115,0.166667,1.222222,0.444444,2.888889,5,5
89,3.277778,16.814816,12.888889,24.444445,22.88889,5
137,1.388889,1.666667,0.666667,3.777778,6.333334,5
131,0.722222,0.814815,0.333333,1.888889,3.222222,5
63,0.444445,6.074074,4,10.555555,13.444445,5
91,0.611111,12.148149,7.555555,20.666668,25.555555,5
91,0.388889,24.074074,17.777779,34.88889,32.444443,5
131,0,0,0,0,0,5
140,0.277778,5.555555,3.666667,9.444445,11.666667,5
13,0.277778,9.296296,6.111111,15.888889,19.777779,5
133,0.055556,0.37037,0,1.111111,2.222222,5
89,1.055556,22.666666,16.444445,33.555557,32.666668,5
31,5.055555,11.259259,8.333334,16.555555,15.888889,5
62,0.444444,7.62963,5,13.111111,16.444445,5
61,0.5,7.074074,4.666667,12.222222,15.444445,5
155,10.777778,7.296296,5.333334,11,11.111111,5
114,0.333334,25.814816,21,34.666668,26.555555,5
135,0.277778,2.888889,1.666667,6,9.333333,5
155,5.388889,8.740741,6.666666,12.888889,12.444445,5
154,2.611111,1.851852,1.555556,3,3.444444,5
111,0.555555,28.74074,24.555555,35.88889,21.444445,5
110,0.444444,31.62963,27.222221,39.333336,23.11111,5
147,0,0,0,0,0,5
140,0.222222,0.259259,0,0.777778,1.555556,5
67,0.222222,0.740741,0.777778,1.111111,1.111111,5
115,0.444444,14.740741,10.666667,22.222221,22.444445,5
138,0.333333,2.666667,1.111111,5.888889,9.666667,5
134,0.333333,1.037037,0,3.111111,6.222222,5
144,0.333333,0.444444,0.111111,1.111111,2,5
110,2.111111,29.296297,23,40.444443,33.444443,5
155,18,14.333333,13,18.666668,13,5
180,3.111111,48.555557,44.11111,59,31.333334,6
195,2,46.555557,41.11111,57.333332,32.333332,6
172,9.166667,42.333332,38,51.22222,26.666666,6
208,6.333334,55.62963,48.22222,70.333336,44.11111,6
195,4.055555,61.592594,54.666668,76.66667,45.22222,6
191,3.277778,59.74074,52.88889,74.77778,45.11111,6
180,3.833332,50.407406,45.22222,62.333332,35.77778,6
189,3.777777,58.407406,51.333332,72.44444,42.11111,6
163,17.666666,40.444443,35,48.555557,24.333334,6
196,6.777777,46.074074,40.444443,57.11111,33.11111,6
182,3.555555,58.962963,52.88889,73.333336,43.11111,6
163,18.166666,40,34.555557,48,24,6
189,2.111111,58.62963,51.77778,73.333336,44.11111,6
185,3.111111,49.037037,44,60.666668,34.88889,6
161,11.5,40.444443,35.333336,49.666668,27.666666,6
194,5.388889,41.296295,37.11111,50.444443,27.444445,6
200,2.5,45.296295,40.666668,55.77778,31.444445,6
188,2.277777,49.703705,44.666668,61.77778,36.22222,6
191,7.777778,25.296297,23.555555,29.88889,13.777778,6
195,3.166667,61.74074,55.11111,76.55556,44.444443,6
183,4.055555,56.333332,50.444443,70,41,6
190,4.555555,58.11111,51.666668,71.111115,39,6
182,8.666666,29.777779,27.222221,35.444447,17,6
184,5.833333,48.25926,43.88889,58.666668,31.222221,6
196,2.222222,61.592594,55,75.66667,42.22222,6
188,5.111111,29.962963,26.88889,36.444443,19.444445,6
196,2.222222,47.25926,41.77778,58.555557,33.88889,6
200,3.944445,53.555557,46.444443,67.333336,41.333332,6
182,3.999999,58.407406,52.555557,72.55556,42.444443,6
188,1.999999,50.185184,45,62.11111,35.77778,6
161,10.499999,41.48148,36,51.11111,28.88889,6
193,4.833334,45.22222,40.88889,55.333332,30.333334,6
192,4.388889,45.962963,40.555557,58.11111,36.444443,6
193,4.611111,41.185184,37.444443,50,26.444445,6
179,2.444445,49.185184,44.88889,59.77778,31.777779,6
181,2.555556,60.62963,53.666668,75.66667,45.11111,6
192,5.944445,60.814816,53.444443,76.44444,46.88889,6
