@relation segment

@attribute Hedge-mean numeric
@attribute Intensity-mean numeric
@attribute Rawred-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
3.444444,53.666668,47.11111,6
3.111112,52.11111,46,6
5.666666,33,29,6
4.111111,48.703705,42.77778,6
9.444444,51.77778,46.555557,6
2.388889,56.925926,50.444443,6
5,61.25926,55.11111,6
2.333333,34.962963,31.11111,6
3.111111,49.037037,44,6
2,49.74074,44.333332,6
3.555556,50.555557,45.77778,6
4.555556,35.48148,31.333334,6
3.055555,61.666668,54.444443,6
4.611111,41.185184,37.444443,6
1.000001,50.77778,46,6
2.777777,45.925926,41,6
4.444445,61.407406,55,6
2.333333,49.22222,44,6
13.388888,42.185184,36.444443,6
5.055556,51.074074,44.88889,6
1.5,49.74074,45.22222,6
15.72222,35.77778,30.444445,6
6.444445,58.814816,51.77778,6
3.833332,50.407406,45.22222,6
9.111109,60.814816,54.333332,6
4.833334,45.22222,40.88889,6
5.222221,47.962963,42.666668,6
5.388889,41.296295,37.11111,6
2.5,56.666668,50.666668,6
6.222222,56.148148,49.88889,6
3.944445,53.555557,46.444443,6
4.5,57.814816,51.11111,6
8,33.666668,29.666666,6
11.5,40.444443,35.333336,6
3.055555,58.074074,51.444443,6
6.888888,52.48148,46.88889,6
2.222222,47.25926,41.77778,6
2.833333,43.962963,39.22222,6
3.277778,59.74074,52.88889,6
3.611111,54.925926,49.444443,6
11.722221,26.444445,23.444445,6
3.222223,61.555557,54.77778,6
5.222221,53.703705,47.11111,6
1.555555,43.185184,40.22222,6
5.722223,30,27.11111,6
2.555555,47.51852,42.333336,6
2.666667,34.11111,30.11111,6
4.444444,51.296295,45.444443,6
5.888889,29.62963,26.777779,6
4.444445,50.074074,44.333332,6
0.666666,25.11111,20.88889,7
3.166667,15.296296,14.777778,7
1.444444,23.25926,17.777779,7
2.666667,22.851852,19.777779,7
2.277778,12.148149,9.777778,7
0.5,6.925926,5.111111,7
1.055556,10.666667,8.666667,7
3.222222,13.222222,10.333334,7
7.111111,21.925926,21.11111,7
1.666667,13.444445,10.555555,7
0.611111,19.88889,16.88889,7
2.166667,13.259259,9.666667,7
1.666666,8.444445,5.444445,7
2.277777,18.185184,14.222222,7
1.166667,10.481482,8.666667,7
2.333333,8.925926,6.333334,7
3.055555,28.037037,21.11111,7
0.833333,15.222222,13.222222,7
0.777778,16.777779,14.555555,7
0.777778,11.851851,9.777778,7
2.333334,14.62963,13.222222,7
1.166666,23.74074,18.666668,7
2.499999,18.555555,15.444445,7
1.722222,9.407408,9.555555,7
1.611111,15.111111,12,7
1.444445,14.62963,11.555555,7
2.111111,21.148148,17,7
1.444445,19.222221,16.444445,7
2.388889,11.888889,10.111111,7
5.277778,15.074074,12,7
3.555556,7.851852,5.777778,7
1.666667,15.444445,12.444445,7
2.555556,18.074074,14.222222,7
3.333333,16.074074,13.111111,7
1.555555,7.481482,6.111111,7
1.222222,17.481482,13.777778,7
1.611111,17.185184,14.333333,7
2.555556,14.703704,11.222222,7
2.5,23.814816,18.11111,7
1.777778,11.703704,8.333334,7
1.277778,19.296297,15.444445,7
1.444444,25.11111,19.666668,7
1.055556,17.518518,13.111111,7
2.888889,9.962963,8.666667,7
1.444444,19.592592,15.777778,7
4.944445,21.25926,17.444445,7
2.111111,26.88889,23.222221,7
1.5,7.333334,5.333334,7
3.666667,8.185185,6.555555,7
1.555556,12.962963,9.444445,7
1.722222,13.481482,10.888889,7
2.5,24.518518,21.222221,7
2.777778,12.407408,9.222222,7
2.166667,15.37037,12.666667,7
2.666667,19.62963,17.11111,7
2.277778,11.259259,8.777778,7
0.722222,22.518518,17.666668,7
4.166667,17.62963,13.555555,7
1.277778,6.814815,5,7
1.055555,19,14.444445,7
1.722223,26.814816,21.88889,7
0.833333,16.555555,13.111111,7
1.666667,6.666666,4.888889,7
2.944444,24.296297,19.222221,7
3.388889,17.185184,14.444445,7
1.944444,18.666666,14.666667,7
0.888889,16.25926,12.555555,7
2.222222,14.222222,11.111111,7
2.611111,9.333333,8.555555,7
2.055556,11.62963,9.333334,7
1.666667,23.185184,20.666668,7
0.777778,11.851851,9.777778,7
2.055556,20.444445,15.222222,7
2.166666,14.555555,10.888889,7
2,13.62963,10.777778,7
2.333334,13.37037,12.222222,7
2.388889,15.148149,11.666667,7
1.666667,6.666666,4.888889,7
0.611111,6,4.111111,7
1.055556,12.888889,10.444445,7
1.000001,17.296297,14.555555,7
2.444445,16.962963,12.333333,7
2,18.25926,13.444445,7
1.388888,17.11111,13.444445,7
2.5,19.814816,17.444445,7
2.444444,14.148149,10.888889,7
4.666667,24.074074,19.222221,7
1.722222,10.888889,7.555555,7
2.277778,16.37037,13.555555,7
1,18.481482,15.111111,7
0.888889,6.62963,5.333334,7
2.111111,19.666666,16.444445,7
4.722222,23.037037,17.11111,7
4.555555,18,14.666667,7
1.444444,9.222222,6.555555,7
2.444445,14.814815,11.333333,7
1.388889,15,13.333333,7
2.444444,14.777778,12.111111,7
2,12.518518,9.555555,7
2.333333,14.148149,11.111111,7
0.777778,15.740741,12.444445,7
1.888889,23.148148,21.777779,7
1.5,11.666667,9,7
1.333333,20.11111,15.888889,7
1.722222,13.592592,11.111111,7
3.333333,19.407408,15.333333,7
1.555556,11.814815,9.777778,7
1.611111,14.962963,11.666667,7
1.944444,13.851851,9.666667,7
3.111111,21.296297,16.666668,7
1.277778,11.333333,9.222222,7
2.111111,17.148148,13.555555,7
0.944444,17.333334,13.777778,7
2,23.703703,17.333334,7
0.833333,23.333334,20,7
1.611111,20.518518,16.11111,7
2.277778,15.148149,12.222222,7
7.555555,14.074074,11.666667,7
1.666667,16.37037,13.777778,7
1.833333,19.592592,15.111111,7
1.722222,18.925926,13.444445,7
2,18.11111,14,7
2.166667,16.074074,13.555555,7
2.722222,22.74074,19.444445,7
1.333333,9.777778,7.444445,7
1,15.333333,14.111111,7
2.388889,12.962963,11.555555,7
0.833333,7.074074,5.111111,7
2.5,23.814816,20.222221,7
2.388889,15.703704,12.444445,7
1.833333,12.296296,10,7
2.666666,17.777779,15,7
1.444444,14.074074,10.666667,7
2.277778,13.555555,11.333333,7
1.5,7.333334,5.333334,7
3,22.333334,18.333334,7
0.833334,17.962963,15.222222,7
2.888889,8.555555,8,7
1.166666,12.592592,8.888889,7
1.444444,13.740741,11.666667,7
1.5,14.555555,12.111111,7
2,23.703703,17.333334,7
0.888889,19.925926,15.888889,7
2.277778,20.185184,16.555555,7
1.166667,15.592592,13.888889,7
2.055555,16.296297,13.555555,7
0.888889,12.148149,9.555555,7
3,12.259259,10.333334,7
2.722222,22.222221,17.555555,7
2.055555,10.925926,7.444445,7
2.388889,12.962963,11.555555,7
3.055555,11.074074,9.444445,7
4.444445,19,15.222222,7
1.444444,14.074074,10.666667,7
1.055556,9.185185,6.777778,7
1.166667,8.259259,5.888889,7
2.888889,19.074074,15.111111,7
2.055556,18.555555,15,7
2.555556,6.481482,5.111111,7
0.611111,16.185184,12.777778,7
1.11111,19.555555,15.111111,7
0.944444,19.25926,14.888889,7
1.5,19.037037,16.777779,7
2.666667,8.111111,6,7
3.333333,16.074074,13.111111,7
1.055555,24.25926,17.222223,7
1.555556,8.037037,6,7
3.222223,19.814816,15.111111,7
0.944444,13.444445,10,7
1.333333,16.074074,12.333333,7
3.111111,15.185185,12.111111,7
2.444445,16.962963,12.333333,7
2.444445,19.148148,14.666667,7
2.833333,5.592593,4.111111,7
2.611111,19.88889,16,7
6.666666,15.962963,12,7
3.777777,16.592592,12.888889,7
0.444444,7.703704,5.777778,7
0.944444,7.777778,6.222222,7
1.666667,15.444445,12.444445,7
0.888889,14.444445,11.666667,7
2.666667,13.62963,11.444445,7
1.944444,16.851852,13,7
1.555556,14.333333,10.888889,7
3.555555,18.666666,14.666667,7
1.944444,16.592592,12.777778,7
0.944444,7.777778,6.222222,7
3.222223,19.555555,15.555555,7
2.277778,10.37037,9.666667,7
2.166666,14.555555,10.888889,7
1.444444,9.222222,6.555555,7
2.055555,14.592592,12.888889,7
2.333334,30.11111,24.555555,7
3.166667,6.407407,6.222222,7
1.611111,13.740741,11.111111,7
1.777778,17.333334,12.888889,7
2.166666,17.962963,14.444445,7
2.999999,17.518518,14.222222,7
1.5,8.814815,6.555555,7
2.666667,12.296296,8.777778,7
1.444444,13.62963,11.111111,7
2.444444,14.148149,10.888889,7
0.611111,16.037037,14.444445,7
1.611111,12.814815,10.666667,7
2.055556,8.518518,6.333334,7
1.611111,14.925926,11.888889,7
1.5,14.740741,10.777778,7
4.555555,11.962963,8.888889,7
1.611111,13.481482,10.222222,7
1.166666,17.74074,14.111111,7
1.5,12.074074,9.333334,7
2.055556,6.296296,5,7
2.333333,10.37037,7.666666,7
2.833333,15.37037,12.444445,7
1.888889,19,14.333333,7
2.666667,19,15.777778,7
3.055556,20.25926,15.444445,7
1.888889,16.777779,13.222222,7
0.555555,8,6.555555,7
4.722222,23.037037,17.11111,7
2.666667,16.074074,12.666667,7
1.166667,13.703704,10.666667,7
3.277778,21.25926,18.11111,7
1.166667,13.703704,10.666667,7
1.777778,16.518518,13.222222,7
3,13.666667,11.666667,7
2.666667,19.62963,17.11111,7
4.722222,19.851852,14.555555,7
0.944444,25.444445,20.11111,7
5.833334,25.88889,21.11111,7
1.222222,16.407408,12.777778,7
1.833333,15.37037,12.555555,7
1,5.777778,4.222222,7
1.166667,12,9.444445,7
1.888889,19.62963,15.666667,7
1.777778,14,10.777778,7
2.722222,22.814816,18.88889,7
1.944445,24.518518,19.555555,7
1.611111,16.185184,14.444445,7
0.777778,18.333334,13.888889,7
2.388889,22.185184,19,7
1.944445,25.88889,21.11111,7
1.888889,22.185184,16.444445,7
1.277778,14.518518,11.111111,7
0.888889,5.740741,4,7
2.777777,25.037037,19.666668,7
2.055556,16.925926,13.444445,7
1.444444,19.592592,15.777778,7
1.055556,8.518518,7.444445,7
1.666667,11.925926,9.777778,7
3.611111,7.740741,6.666666,7
2.944445,14.740741,11.666667,7
2.722222,15.62963,11.777778,7
3.388889,22.481482,19.555555,7
1.722222,13.962963,10.777778,7
1,25.962963,20.88889,7
2.388889,12.851851,10.444445,7
1.944444,14.740741,12.666667,7
2.222222,11.740741,8.666667,7
1.166667,22.555555,17.444445,7
3.666667,8.185185,6.555555,7
3.888889,16.185184,13.333333,7
0.833333,14.222222,12.333333,7
2.777778,10.518518,7.555555,7
1.222222,12.925926,10.888889,7
8,20.666666,21.444445,7
2,13.333333,9.888889,7
1.222222,12.111111,10.222222,7
3,22.333334,18.333334,7
2.444445,13.703704,11.222222,7
3.166667,6.407407,6.222222,7
3.555556,15.037037,13.777778,7
1.611111,19.037037,15.111111,7
3.611111,15.185185,11.666667,7
2.611111,12.481482,10.333334,7
2.055556,17.88889,14,7
1.777778,5.851852,4.222222,7
1.111111,12.814815,9.555555,7
2.111111,14.888889,11.444445,7
3.944444,14.555555,11.444445,7
1.666667,19,16.444445,7
2.944444,19.518518,15.444445,7
2.444444,10.814815,8.888889,7
2.222222,12.62963,9.555555,7
1.166667,13,10.111111,7
1.833333,19.25926,15.555555,7
1.333333,19.444445,15.222222,7
3.055556,20.25926,15.444445,7
1.722222,13.37037,10.888889,7
1.111111,18,14,7
0.611111,16.037037,14.444445,7
2.333333,15.740741,13.333333,7
5,19.555555,17,7
1.5,11.851851,9.333334,7
0.722223,17.592592,15.444445,7
2.722221,23.777779,20.88889,7
2,12.518518,9.555555,7
