@relation segment

@attribute Region-centroid-row numeric
@attribute Intensity-mean numeric
@attribute Rawred-mean numeric
@attribute Exgreen-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
135,2.407408,1.333333,-4.888889,5
155,7.296296,5.333334,-5.222222,5
144,0,0,0,5
111,16.11111,12.222222,-11.333333,5
94,21.444445,16.88889,-13.333333,5
136,2.555556,1,-5,5
86,17.148148,13.222222,-10.777778,5
108,16.925926,13.555555,-9.444445,5
145,0,0,0,5
134,2.962963,1.111111,-4.888889,5
153,0,0,0,5
12,11.444445,8.444445,-9.666667,5
139,4.185185,1.888889,-6.222222,5
143,0,0,0,5
189,26.444445,23.444445,-10.666667,6
201,58.703705,52.88889,-23.11111,6
196,61.592594,55,-22.444445,6
200,46.11111,41.333336,-17,6
161,44.074074,38,-13.222222,6
184,31.518518,27.777779,-10.555555,6
185,49.037037,44,-19.777779,6
200,56.37037,50.444443,-22.11111,6
201,53.703705,47.11111,-20.777779,6
186,49.444443,44.666668,-20.666666,6
183,54.74074,49.22222,-22.555555,6
189,31.37037,28.444445,-11.111111,6
194,48.62963,43,-18.222221,6
196,47.25926,41.77778,-17.444445,6
162,41.48148,35.666668,-9.777778,6
176,52.925926,46.333332,-22.444445,6
192,57.074074,50.333332,-24.88889,6
177,32.88889,29,-11.666667,6
194,45.074074,40.22222,-16.555555,6
162,41.333332,35,-10.333333,6
182,58.407406,52.555557,-24.88889,6
191,59.592594,52.333332,-25.11111,6
188,33.333332,29.666666,-13,6
182,54.185184,48.555557,-22.222221,6
196,51.148148,45.333332,-19.11111,6
195,57.11111,51.333332,-21.666666,6
191,49.185184,44.666668,-18.222221,6
189,59.925926,53.444443,-25.444445,6
197,55.444443,49.11111,-23.333334,6
160,40.88889,34.11111,-12.333333,6
194,41.037037,37,-14.111111,6
176,56.925926,50.444443,-24.11111,6
184,48.25926,43.88889,-18.11111,6
162,42.185184,36.444443,-10.222222,6
190,51.074074,44.88889,-17.88889,6
193,41.703705,37.88889,-15.444445,6
188,30.777779,27.555555,-12.333333,6
183,54.037037,48.88889,-22.11111,6
193,45.22222,40.88889,-17.333334,6
187,48.37037,43.333332,-20.11111,6
192,45.962963,40.555557,-20.222221,6
204,57.25926,50.88889,-22.777779,6
195,61.592594,54.666668,-24.444445,6
190,49.48148,44.77778,-19.444445,6
190,49.48148,44.77778,-19.444445,6
200,55.962963,49,-21.88889,6
188,30.62963,27.333334,-12.222222,6
188,55.77778,49.666668,-21.666666,6
182,55.851852,50.11111,-22.555555,6
192,59.555557,52.555557,-24.666666,6
182,39.851852,37.22222,-14.555555,6
161,42.037037,36,-12.444445,6
196,50.074074,44.333332,-19.222221,6
199,55.666668,49.11111,-22.666666,6
193,60.11111,53.11111,-24,6
198,51.666668,45.555557,-19.333334,6
172,42.037037,38,-12.777778,6
194,58.814816,51.77778,-20.11111,6
204,57.88889,51.444443,-23,6
180,48.555557,44.11111,-18,6
186,48.444443,43.77778,-20.333334,6
182,54.925926,49.444443,-23.11111,6
182,43.62963,40.333336,-17.88889,6
179,49.185184,44.88889,-18.88889,6
198,58.333332,51.88889,-22.666666,6
159,35.77778,30.444445,-11.666667,6
188,50.407406,45.444443,-19.88889,6
181,55.333332,49,-21.333334,6
193,61.407406,53.666668,-22.222221,6
183,55.74074,49.666668,-23.555555,6
191,48.22222,43.88889,-18.333334,6
176,60.296295,53.333332,-25.222221,6
178,47.962963,42.666668,-16.88889,6
198,48.703705,42.77778,-19.11111,6
195,46.555557,41.11111,-16,6
193,62.703705,54.77778,-24.444445,6
175,33,29,-12,6
161,41.48148,36,-12.444445,6
202,57.333332,50.22222,-21.333334,6
210,51.296295,45.444443,-21.555555,6
172,42.333332,38,-13.666667,6
163,41.666668,35.444447,-10.333333,6
189,58.407406,51.333332,-20.88889,6
198,58.074074,51.444443,-21.555555,6
197,49.74074,44.333332,-18.88889,6
199,54.962963,47.88889,-21.555555,6
189,51.11111,45.77778,-20.666666,6
180,62.074074,54.88889,-24.88889,6
188,29.962963,26.88889,-10.222222,6
189,49.666668,45.11111,-20,6
200,58.592594,52.22222,-23.11111,6
190,32.962963,29.333334,-13.555555,6
185,47.962963,44.11111,-16.555555,6
201,61.62963,54.88889,-24.222221,6
183,32.25926,29.444445,-12.111111,6
178,59.62963,52.444443,-25.222221,6
194,50.11111,44.22222,-19.333334,6
163,39.444443,34,-8.666667,6
183,52.62963,47.444443,-21.88889,6
198,59.77778,53.11111,-22.666666,6
185,59.148148,52.22222,-22.11111,6
188,49.703705,44.666668,-21.11111,6
182,43.51852,40.22222,-17.222221,6
201,53.703705,47.11111,-20.777779,6
177,48.407406,44.22222,-20.222221,6
186,49.51852,45.11111,-21.555555,6
201,40.296295,35.77778,-12.555555,6
180,30.37037,27.444445,-9.111111,6
163,40,34.555557,-7.666666,6
182,45,41.666668,-18,6
192,53.444443,47.333332,-16.333334,6
162,40.962963,34.88889,-9.222222,6
182,46.37037,42.666668,-18.777779,6
189,32.11111,28.333334,-13.333333,6
182,34.51852,31.555555,-14.222222,6
181,59.074074,52.333332,-25.222221,6
176,60.296295,53.333332,-25.222221,6
187,58,52.555557,-24,6
185,32.555557,29.222221,-11.333333,6
178,33.666668,29.666666,-12.666667,6
188,61.666668,54.444443,-23,6
206,57.62963,50.444443,-21.88889,6
165,35.814816,30.777779,-6.111111,6
183,43.185184,40.22222,-17.555555,6
188,30.592592,27.444445,-12.111111,6
195,47.666668,42.444443,-17.666666,6
163,40.444443,35,-8,6
189,31.925926,29,-11.111111,6
161,41.962963,36.555557,-11.555555,6
186,50.074074,45.666668,-17.222221,6
204,55.88889,49.77778,-21.666666,6
191,60.25926,52.444443,-24.444445,6
188,61.074074,53.77778,-22.88889,6
185,57.074074,50.11111,-21.222221,6
163,40,34.555557,-7.666666,6
194,58.962963,52.88889,-19.555555,6
186,53.444443,48.22222,-21.666666,6
187,58.666668,52.555557,-23.333334,6
197,50.333332,44.666668,-18.666666,6
202,58,52,-21,6
190,57.333332,51,-19,6
185,30.88889,27.777779,-9,6
186,48.22222,44,-19.333334,6
182,34.51852,31.555555,-14.222222,6
190,46.88889,42,-18,6
202,61.62963,55,-23.222221,6
210,49.74074,44.22222,-20.88889,6
194,60.814816,54.333332,-22.777779,6
182,34.925926,31.444445,-13.444445,6
182,34.925926,31.444445,-13.444445,6
179,50.555557,45.77778,-20.333334,6
174,57.851852,50.444443,-23.88889,6
194,41.296295,37.11111,-14.888889,6
186,51.77778,46.555557,-20,6
161,40.444443,35.333336,-12.333333,6
184,31.703703,28.777779,-10.111111,6
187,56.148148,49.88889,-21.777779,6
171,45.925926,41,-19.11111,6
200,54.703705,47.88889,-22.444445,6
184,31.185184,28.444445,-9.555555,6
205,56.074074,49.77778,-22.222221,6
191,59.74074,52.88889,-24.555555,6
187,48.51852,44.11111,-20.88889,6
181,41.25926,37.77778,-14.444445,6
189,58.407406,51.333332,-20.88889,6
162,40.444443,34.444447,-9,6
200,45.296295,40.666668,-17.555555,6
177,49.444443,45,-21.333334,6
186,34.962963,31.11111,-13.888889,6
193,41.703705,37.88889,-15.444445,6
197,63.22222,56.22222,-22.666666,6
194,49.74074,44.444443,-19.88889,6
176,50.77778,46,-20.333334,6
162,44.074074,37.444443,-11.888889,6
186,48.444443,43.77778,-20.333334,6
201,40.296295,35.77778,-12.555555,6
196,63.51852,56,-24.222221,6
160,43.925926,37.11111,-19.11111,6
182,58.962963,52.88889,-24.88889,6
196,52.48148,46.88889,-20.777779,6
190,53.592594,47.333332,-21.11111,6
193,41.185184,37.444443,-15.222222,6
180,50.407406,45.22222,-20.222221,6
184,56.25926,51.22222,-23.11111,6
189,26.444445,23.444445,-10.666667,6
191,49.22222,44,-18.333334,6
173,43.592594,39.555557,-15.777778,6
197,63.22222,56.22222,-22.666666,6
197,49.592594,44.22222,-19.777779,6
210,51.296295,45.444443,-21.555555,6
189,32.77778,29,-12.333333,6
196,47.77778,42.666668,-17.666666,6
192,47.51852,42.333336,-19.555555,6
189,62.074074,54.77778,-24.555555,6
187,60.444443,53.666668,-22.666666,6
175,57.851852,50.77778,-23.555555,6
190,60.444443,53.444443,-24.333334,6
176,53.666668,47.11111,-22.333334,6
182,34.925926,31.444445,-13.444445,6
180,50.407406,45.22222,-20.222221,6
191,59.74074,52.88889,-24.555555,6
176,49.74074,45.22222,-20.222221,6
185,49.037037,44,-19.777779,6
205,50.25926,44.88889,-18.444445,6
193,49.11111,43.333332,-19,6
191,62.037037,54.444443,-25.444445,6
190,53.592594,47.333332,-21.11111,6
182,43.592594,40.333336,-17.11111,6
200,61.037037,54.11111,-25.444445,6
200,53.555557,46.444443,-20,6
192,58.11111,51.77778,-22.666666,6
207,56.814816,50.444443,-20.777779,6
194,49.74074,44.444443,-19.88889,6
176,50.296295,45.444443,-20.88889,6
185,50.22222,45.444443,-19,6
195,48.851852,43.22222,-18.555555,6
191,63,55.11111,-26,6
195,47.74074,42.77778,-17.555555,6
183,54.037037,48.88889,-22.11111,6
191,25.296297,23.555555,-8.555555,6
184,31.703703,28.777779,-10.111111,6
188,61.25926,55.11111,-24.777779,6
183,56.333332,50.444443,-23.333334,6
208,55.62963,48.22222,-21.88889,6
161,42.037037,36,-12.444445,6
202,60.48148,53.666668,-22.777779,6
182,29.777779,27.222221,-9.333333,6
199,57,50.555557,-22.666666,6
187,49.48148,44.666668,-19.777779,6
196,47.25926,41.77778,-17.444445,6
201,43.962963,39.22222,-15.555555,6
185,56.25926,49.88889,-21.777779,6
196,53.333332,47.333332,-19,6
190,47.48148,42.444443,-18.444445,6
193,60.11111,53.11111,-24,6
186,49.62963,45,-21.222221,6
184,45.22222,41.77778,-17.333334,6
189,29.074074,26.333334,-10.222222,6
174,56.185184,49.444443,-23.88889,6
177,32.444443,28.444445,-11.666667,6
173,55.185184,48.555557,-23.222221,6
189,34.11111,30.11111,-14,6
193,61.407406,53.666668,-22.222221,6
185,32.555557,29.222221,-11.333333,6
195,45.074074,39.666668,-15.222222,6
162,40.296295,34.666668,-9.888889,6
193,57.814816,51.11111,-24.11111,6
186,54.962963,49.11111,-21.222221,6
180,31.444445,28.666666,-10.666667,6
196,47.185184,42.11111,-17.88889,6
203,54,47.666668,-22,6
191,63.074074,55.333332,-25.222221,6
176,50.666668,46,-22,6
194,61.555557,54.77778,-23.666666,6
190,31.666666,28,-14.333333,6
189,30,27.11111,-10.333333,6
186,30.777779,27.555555,-11.666667,6
180,60.074074,53.22222,-25.555555,6
182,58,51.88889,-25,6
190,52.407406,47.333332,-21.222221,6
189,61.407406,55,-22.88889,6
171,45.77778,41,-17.333334,6
185,44.962963,40.666668,-17.222221,6
162,43.22222,36.77778,-12,6
192,46.37037,41.11111,-18.11111,6
190,52.555557,46.88889,-20.333334,6
196,49.88889,44.333332,-18,6
161,40.444443,35.333336,-12.333333,6
203,58.48148,52.444443,-21.444445,6
188,60.333332,53.555557,-23.333334,6
188,50.185184,45,-20.222221,6
161,41.814816,35.77778,-10.777778,6
190,48.88889,44.22222,-19.333334,6
187,59.37037,52.666668,-24.11111,6
209,48.77778,43,-18.666666,6
207,52.11111,46,-20,6
161,42.37037,36.88889,-11.444445,6
177,51.074074,46.333332,-21.88889,6
190,29.62963,26.11111,-11.222222,6
195,47.703705,42.444443,-17.777779,6
193,60.703705,54.444443,-23.777779,6
188,49.962963,45.11111,-19.88889,6
197,50.333332,44.666668,-18.666666,6
185,49.333332,45.333332,-18.666666,6
190,49.48148,44.77778,-19.444445,6
195,47.925926,42.555557,-17.777779,6
185,54.22222,48.555557,-22,6
187,54.77778,49,-22.333334,6
187,59.37037,52.666668,-24.11111,6
179,35.48148,31.333334,-13.444445,6
201,59.333332,52.555557,-23.666666,6
195,61.74074,55.11111,-24.555555,6
203,54.51852,48.666668,-20.222221,6
201,56.444443,51.444443,-21.666666,6
197,54.851852,48.88889,-21.555555,6
188,29.962963,26.88889,-10.222222,6
189,29.62963,26.777779,-12.222222,6
176,22.185184,19,16.777779,7
166,13.37037,11.222222,10.222222,7
243,13.333333,9.888889,14,7
232,8.814815,6.555555,11.555555,7
222,9.333333,8.555555,7.333334,7
220,6.444445,5.666666,5.666666,7
223,14.740741,12.666667,15.777778,7
240,21.148148,17,22.222221,7
196,19.62963,15.666667,15.111111,7
208,19.25926,15.555555,15.888889,7
189,12.925926,10.888889,17.222221,7
212,12.296296,10,16.777779,7
242,24.074074,19.222221,19.444445,7
179,11.814815,9.777778,13.222222,7
169,17.11111,13.444445,8.333333,7
181,21.407408,16.555555,19.777779,7
234,5.740741,4,9.111111,7
236,12.518518,9.555555,14.111111,7
156,23.703703,17.333334,13.888889,7
240,14.148149,10.888889,13.222222,7
238,17.777779,15,12,7
170,25.444445,20.11111,16.333334,7
162,25.11111,19.666668,13.333333,7
231,12.296296,8.777778,14.111111,7
211,13.62963,10.777778,10.777778,7
238,8.925926,6.333334,14.888889,7
189,12,9.444445,13.333333,7
215,12.407408,9.222222,12.111111,7
199,17.962963,15.222222,15.777778,7
240,12.148149,9.777778,15.555555,7
195,8.518518,6.333334,11.444445,7
184,13.62963,11.444445,13.444445,7
216,15.074074,11.444445,16.444445,7
248,13.444445,10.555555,12.666667,7
232,12.703704,11,16.222221,7
195,14.740741,11.666667,16.11111,7
189,17.296297,14.555555,17.777779,7
235,15.074074,12,9.444445,7
247,21.925926,21.11111,-7.111111,7
247,8.111111,6,13,7
170,16.407408,12.777778,9.444445,7
202,15.111111,12,10.333333,7
175,15.37037,12.444445,14.222222,7
184,17.62963,13.555555,13.777778,7
236,16.592592,12.888889,16.88889,7
199,15,13.333333,14.666667,7
164,19.814816,15.111111,17.222221,7
245,9.740741,7.444445,14.777778,7
152,25.037037,19.666668,13.888889,7
151,19,15.222222,13.333333,7
186,12.074074,9.333334,12.111111,7
161,15.740741,12.444445,14.111111,7
223,15.037037,13.777778,10.222222,7
240,22.481482,19.555555,16.88889,7
243,6.481482,5.111111,8.888889,7
220,14.62963,11.555555,13.777778,7
233,14.481482,12.555555,15.222222,7
167,19.037037,16.777779,16.88889,7
165,17.333334,12.888889,16,7
196,13.37037,11.555555,14.222222,7
174,13.481482,10.888889,10.555555,7
234,7.111111,6,12,7
220,6.62963,5.333334,8.777778,7
176,18.481482,15.111111,14.555555,7
182,19.88889,16.88889,14.333333,7
224,13.444445,10,15,7
218,8.444445,5.444445,12.333333,7
220,8.185185,6.555555,10.111111,7
178,23.814816,20.222221,18.88889,7
169,25.962963,20.88889,18.11111,7
219,13.222222,10.333334,17.666666,7
237,22.222221,17.555555,21.666666,7
197,6,4.111111,11.666667,7
170,25.444445,20.11111,16.333334,7
211,16.37037,13.777778,12.888889,7
232,14.703704,11.222222,13.888889,7
236,16.074074,13.111111,7.111111,7
237,8,6.555555,11.333333,7
185,19.25926,14.888889,16.222221,7
183,19.851852,14.555555,18.444445,7
203,9.777778,7.444445,17,7
240,20.444445,15.222222,20.666666,7
157,19.666666,16.444445,12.666667,7
189,12.888889,10.444445,17.666666,7
218,13.703704,10.666667,12.222222,7
215,23.037037,17.11111,19.222221,7
167,14.592592,12.888889,7.555555,7
245,14.222222,11.111111,12.666667,7
223,6.666666,4.888889,11.333333,7
180,13.851851,9.666667,14.777778,7
199,14.518518,11.111111,10.111111,7
191,15.185185,12.111111,10.111111,7
177,19.592592,15.777778,14.888889,7
156,16.925926,13.444445,14.555555,7
172,19,16.444445,15.666667,7
217,11.925926,9.777778,15.222222,7
199,15,13.333333,14.666667,7
201,19.148148,14.666667,17.88889,7
249,13.37037,12.222222,4.222222,7
184,19.444445,15.222222,16.333334,7
173,19.222221,16.444445,16.666666,7
156,24.25926,17.222223,15.888889,7
194,20.185184,16.555555,17.777779,7
162,17.333334,13.777778,15,7
191,7.333334,5.333334,11.666667,7
226,11.888889,10.111111,17,7
224,14.62963,13.222222,13.777778,7
202,15.148149,11.666667,13.888889,7
181,19.925926,15.888889,15.555555,7
233,12.481482,10.333334,18.88889,7
174,23.185184,20.666668,17.444445,7
251,20.666666,21.444445,6.333334,7
239,10.37037,7.666666,10.222222,7
180,22.555555,17.444445,17,7
195,11.703704,9.444445,16.222221,7
160,28.037037,21.11111,15.888889,7
199,17.518518,13.111111,12.111111,7
208,16.185184,12.777778,13.777778,7
172,16.074074,12.333333,14.444445,7
180,21.25926,18.11111,18.88889,7
235,10.888889,7.555555,14.666667,7
196,15.333333,14.111111,15.333333,7
164,13.666667,11.666667,2,7
175,23.777779,20.88889,14.666667,7
246,17.518518,14.222222,16.11111,7
175,23.74074,18.666668,15.111111,7
200,7.703704,5.777778,11.222222,7
186,15.592592,13.888889,16.555555,7
164,11.333333,9.222222,9.333333,7
224,15.185185,11.666667,16.11111,7
176,13,10.111111,12.333333,7
221,14.074074,10.666667,15.111111,7
224,20.25926,15.444445,21.88889,7
219,14.888889,11.444445,14.333333,7
216,16.555555,13.111111,18,7
208,18.555555,15.444445,20.333334,7
217,14.555555,11.444445,13,7
250,9.222222,6.555555,13.666667,7
237,14.148149,11.111111,12.555555,7
203,11.259259,8.777778,16.88889,7
208,16.074074,12.666667,15.111111,7
164,23.148148,21.777779,16.222221,7
181,11.666667,9,13.666667,7
223,16.518518,13.222222,19.11111,7
235,9.185185,6.777778,10.777778,7
175,15.37037,12.444445,14.222222,7
181,19.62963,17.11111,12.777778,7
201,7.777778,6.222222,11.333333,7
166,16.962963,12.333333,15.777778,7
157,24.296297,19.222221,15.444445,7
244,12.259259,10.333334,14.555555,7
149,19,14.444445,11.333333,7
215,6.925926,5.111111,12.888889,7
227,12.62963,9.444445,14.444445,7
194,18.555555,15,20.333334,7
192,9.962963,8.666667,11.444445,7
157,18.333334,13.888889,16.666666,7
244,12.814815,9.555555,13.222222,7
237,7.481482,6.111111,11.222222,7
211,15.444445,12.444445,9.666667,7
208,16.851852,13,14.111111,7
183,15.37037,12.666667,16.88889,7
235,25.88889,21.11111,20,7
209,11.62963,9.555555,13.444445,7
244,10.37037,9.666667,3.888889,7
198,14.555555,12.111111,15.666667,7
246,25.88889,21.11111,24.666666,7
186,18.518518,15.333333,10.444445,7
204,19.407408,15.333333,19.777779,7
185,18.666666,14.666667,16.666666,7
165,14.296296,12,7.444445,7
210,15.111111,11.222222,14.333333,7
201,17.88889,14,20.666666,7
210,17.481482,13.777778,15.555555,7
195,16.037037,14.444445,12.888889,7
245,16.37037,13.555555,14.555555,7
185,12.962963,11.555555,13.777778,7
197,11.962963,8.888889,16.444445,7
247,12.62963,9.555555,9.777778,7
215,17.185184,14.333333,17.11111,7
162,19,15.777778,14.666667,7
187,11.62963,9.333334,12.777778,7
187,15.222222,13.222222,13.333333,7
236,13.962963,10.777778,14.111111,7
181,16.296297,13.555555,15.444445,7
245,6.407407,6.222222,1.777778,7
160,23.25926,17.777779,15.888889,7
242,14.814815,11.333333,7.888889,7
196,15.703704,12.444445,11.555555,7
249,10.518518,7.555555,16.11111,7
206,16.074074,13.555555,12.111111,7
170,19.555555,15.111111,15.333333,7
241,14.333333,10.888889,11.333333,7
156,23.703703,17.333334,13.888889,7
249,18,14.666667,17,7
184,14.222222,12.333333,15.333333,7
183,18.185184,14.222222,15.111111,7
209,22.518518,17.666668,19.444445,7
246,22.814816,18.88889,21.222221,7
194,16.777779,13.222222,11,7
193,16.185184,13.333333,14.444445,7
191,7.333334,5.333334,11.666667,7
193,14.444445,11.666667,14,7
236,16.074074,13.111111,7.111111,7
249,8.555555,8,4.666666,7
214,6.814815,5,11.555555,7
169,12.814815,10.666667,15.555555,7
244,7.740741,6.666666,5.444445,7
237,5.851852,4.222222,8.777778,7
246,15.37037,12.555555,15.222222,7
167,14.074074,11.666667,-0.888889,7
188,15.740741,13.333333,12.444445,7
184,11.851851,9.777778,12.111111,7
221,12.111111,10.222222,17.666666,7
212,8.037037,6,9.888889,7
172,30.11111,24.555555,16.666666,7
173,17.148148,13.555555,15.555555,7
211,20.518518,16.11111,17.11111,7
240,14.148149,10.888889,13.222222,7
210,11.851851,9.333334,16.444445,7
201,7.777778,6.222222,11.333333,7
226,16.703703,15.333333,15.222222,7
197,12.851851,10.444445,7.444445,7
184,11.851851,9.777778,12.111111,7
235,15.62963,11.777778,10.777778,7
232,13.555555,11.333333,10.333333,7
250,9.222222,6.555555,13.666667,7
203,12.407408,10,17.444445,7
185,12.962963,11.555555,13.777778,7
229,10.925926,7.444445,11.222222,7
201,10.666667,8.666667,17,7
190,20.11111,15.888889,20.333334,7
216,14.555555,10.888889,13.666667,7
177,24.518518,21.222221,19.11111,7
219,13.37037,10.888889,11.555555,7
225,16.185184,14.444445,15.444445,7
156,18.25926,13.444445,17.222221,7
238,8.518518,7.444445,11.777778,7
249,14.740741,10.777778,10.111111,7
211,17.962963,14.444445,15.444445,7
238,13.259259,9.666667,12.555555,7
155,23.333334,20,18,7
183,15.37037,12.666667,16.88889,7
187,13.740741,11.666667,16.444445,7
219,5.592593,4.111111,8.222222,7
246,15.444445,12,13.666667,7
197,21.25926,17.444445,18.88889,7
239,15.148149,12.222222,10.555555,7
226,13.481482,10.222222,14.555555,7
237,13.222222,10.888889,16.666666,7
173,17.148148,13.555555,15.555555,7
204,19,14.333333,19.666666,7
161,19.037037,15.111111,17.88889,7
177,16.25926,12.555555,13.555555,7
215,23.037037,17.11111,19.222221,7
218,13.703704,10.666667,12.222222,7
229,14.62963,12,11.111111,7
182,16.777779,14.555555,18.666666,7
198,15.814815,12.444445,14.888889,7
162,24.518518,19.555555,16.11111,7
185,10.740741,8.111112,10.777778,7
237,5.777778,4.222222,9.333333,7
217,6.296296,5,10.111111,7
238,13.62963,11.111111,16.444445,7
221,14.074074,10.666667,15.111111,7
169,16.592592,12.777778,14.222222,7
222,14.962963,11.666667,15.444445,7
226,7.851852,5.777778,10.111111,7
178,19.555555,17,12,7
158,22.185184,16.444445,17.11111,7
245,6.407407,6.222222,1.777778,7
180,22.333334,18.333334,14.666667,7
150,18.925926,13.444445,13.222222,7
242,11.740741,8.666667,12.111111,7
180,22.333334,18.333334,14.666667,7
215,23.814816,18.11111,20.555555,7
209,12.518518,10.333334,13.111111,7
211,15.444445,12.444445,9.666667,7
180,13.592592,11.111111,12.555555,7
169,19.592592,15.111111,16.222221,7
207,12.148149,9.555555,13.222222,7
243,13.333333,9.888889,14,7
211,13.740741,11.111111,12.111111,7
216,7.074074,5.111111,12.111111,7
191,15.185185,12.111111,10.111111,7
166,16.962963,12.333333,15.777778,7
211,10.814815,8.888889,15.222222,7
222,14,10.777778,10.666667,7
177,19.592592,15.777778,14.888889,7
163,19.814816,17.444445,16.555555,7
198,12.185185,9.666667,12.444445,7
245,16.11111,11.888889,16,7
246,9.407408,9.555555,-2.555556,7
236,12.518518,9.555555,14.111111,7
227,13.962963,10.111111,10.111111,7
216,14.555555,10.888889,13.666667,7
174,19.074074,15.111111,15.777778,7
