@relation segment

@attribute Region-centroid-row numeric
@attribute Region-pixel-count numeric
@attribute Rawred-mean numeric
@attribute Exblue-mean numeric
@attribute Exgreen-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
152,9,0,0,0,5
68,9,5.666666,10.333333,-6.666666,5
155,9,5.333334,11.111111,-5.222222,5
104,9,16.222223,19.444445,-9.222222,5
115,9,23.11111,31.88889,-12.777778,5
142,9,0,0,0,5
111,9,24.555555,21.444445,-8.888889,5
144,9,0,0,0,5
142,9,0.888889,5.555555,-2.777778,5
134,9,1.111111,10.444445,-4.888889,5
98,9,16.88889,26.777779,-12.888889,5
155,9,13,13,-9,5
135,9,0.777778,5.222222,-3.777778,5
115,9,0.444444,5,-2.666667,5
131,9,0,1.333333,-0.666667,5
93,9,9.888889,25.444445,-11.888889,5
95,9,15.555555,25.777779,-11.888889,5
155,9,7.777778,18.777779,-8.222222,5
130,9,1,4.444445,-2.222222,5
108,9,13.555555,19.555555,-9.444445,5
133,9,0,1.777778,-0.888889,5
141,9,0,1.111111,-0.555556,5
93,9,13.222222,27.555555,-13.444445,5
148,9,1.111111,4.333334,-2.333333,5
137,9,0.333333,3.111111,-1.888889,5
86,9,15.888889,24.333334,-10.666667,5
137,9,0.333333,3.111111,-1.888889,5
115,9,0.444444,5,-2.666667,5
140,9,3.666667,11.666667,-6,5
137,9,0.666667,6.333334,-3.333333,5
135,9,0,4.666666,-2.333333,5
147,9,0,0,0,5
134,9,1,6.111111,-3.555556,5
89,9,13,22.666666,-10.666667,5
119,9,23.222221,32.555557,-13.777778,5
80,9,11.888889,22.11111,-10.222222,5
94,9,5.888889,18.333334,-8.666667,5
144,9,0,0,0,5
91,9,11,19.666666,-9.333333,5
110,9,27.222221,23.11111,-9.888889,5
135,9,0,2.888889,-1.444444,5
34,9,10.777778,19.666666,-8.666667,5
34,9,9.777778,21.444445,-9.555555,5
62,9,0,0,0,5
113,9,24.333334,19.666666,-7.666666,5
113,9,24.88889,23,-9.666667,5
39,9,7.333334,14.444445,-7.888889,5
104,9,16.333334,19,-8.666667,5
85,9,14.555555,23.88889,-10.777778,5
62,9,5,16.444445,-8.555555,5
148,9,0,0.222222,-0.111111,5
86,9,7.555555,25.333334,-12,5
154,9,2.555556,10.111111,-4.888889,5
93,9,15.111111,27,-12.666667,5
80,9,11.333333,17.555555,-8.111111,5
92,9,7.111111,16.777779,-8.222222,5
135,9,1,7.555555,-4.777778,5
134,9,0,3.111111,-1.555556,5
154,9,5.888889,15.555555,-7.111111,5
116,9,25.666666,21.88889,-9.444445,5
154,9,0,0.444444,-0.222222,5
152,9,0.333333,2.666667,-1.333333,5
142,9,0.111111,7,-3.666667,5
138,9,1.777778,11,-5.666666,5
110,9,23,33.444443,-14.555555,5
31,9,8.333334,15.888889,-7.111111,5
84,9,13,23.11111,-10.555555,5
140,9,0.777778,2.555556,-1.777778,5
89,9,14,23.333334,-11.333333,5
95,9,6.777778,9.444445,-6.888889,5
82,9,11.666667,20.777779,-9.222222,5
140,9,2.666667,1.333333,-0.666667,5
145,9,0.333333,2,-1.333333,5
94,9,10.666667,25.222221,-11.111111,5
145,9,0,0,0,5
94,9,10.555555,27.777779,-12.555555,5
154,9,0,0,0,5
82,9,11.888889,19.333334,-9.333333,5
99,9,11.222222,24.88889,-12.111111,5
155,9,5.888889,13.222222,-6.111111,5
112,9,19.444445,25.88889,-13.111111,5
135,9,1.333333,8.111111,-4.888889,5
131,9,0.333333,3.222222,-1.777778,5
147,9,0,0,0,5
134,9,1,10.333333,-5.333334,5
139,9,3.222222,13,-7,5
152,9,1,2.888889,-1.777778,5
107,9,23.444445,22,-9,5
129,9,2.444444,0.777778,-1.222222,5
58,9,5.555555,17.333334,-9,5
120,9,17.555555,21.333334,-9.333333,5
138,9,1.444444,10.444445,-5.222222,5
153,9,5.333334,15.333333,-6.333334,5
92,9,7.555555,25.444445,-11.888889,5
113,9,24.444445,36,-14,5
112,9,24.555555,22.11111,-9.222222,5
93,9,0,0,0,5
135,9,0.777778,5.777778,-3.888889,5
96,9,15.222222,26.555555,-13.444445,5
114,9,23,21.777779,-9.222222,5
34,9,10.777778,19.666666,-8.666667,5
89,9,16.444445,32.666668,-14,5
111,9,24.555555,21.444445,-8.888889,5
154,9,0.444444,1.777778,-1.222222,5
153,9,0,0,0,5
131,9,0,0,0,5
115,9,19.444445,19.444445,-8.888889,5
133,9,6.222222,20.444445,-9.555555,5
90,9,15.666667,26.555555,-13.111111,5
143,9,0.222222,3.333333,-2,5
155,9,5.333334,11.111111,-5.222222,5
61,9,4.444445,16,-8.333333,5
116,9,19.333334,24.11111,-11.888889,5
149,9,0,0,0,5
139,9,0,7.777778,-3.888889,5
111,9,12.222222,23,-11.333333,5
41,9,0.555556,1.555556,-1.111111,5
134,9,0.666667,7,-4,5
115,9,10.666667,22.444445,-10.222222,5
89,9,14.444445,21.222221,-10.444445,5
114,9,11.444445,26.444445,-12.222222,5
144,9,0,0,0,5
64,9,3.666667,13.888889,-7.777778,5
133,9,0.333333,3.111111,-1.888889,5
84,9,18.666668,24.222221,-10.444445,5
62,9,4.111111,15.111111,-8.222222,5
40,9,1.222222,0.888889,-0.777778,5
61,9,4.555555,15.333333,-8.333333,5
152,9,1,4.111111,-2.555556,5
92,9,12.888889,25.555555,-12.444445,5
108,9,11.333333,18.11111,-8.555555,5
135,9,24,35.77778,-14.222222,5
152,9,0,0,0,5
140,9,0,1.555556,-0.777778,5
91,9,4.555555,11.333333,-7,5
112,9,24.222221,36.11111,-13.888889,5
90,9,4.666667,13.888889,-8.111111,5
130,9,1.111111,4.111111,-2.555556,5
154,9,0,0.444444,-0.222222,5
35,9,10.333334,17.222221,-7.777778,5
117,9,14.555555,17.666666,-10,5
65,9,6.111111,16.222221,-7.777778,5
138,9,0.444444,6,-3.666667,5
30,9,6.111111,13.888889,-6.777778,5
154,9,9.666667,-5.111111,-4.777778,5
141,9,0,4.666666,-2.333333,5
148,9,0,0,0,5
152,9,0,0,0,5
154,9,4.333334,12.888889,-6.444445,5
161,9,35.77778,28.88889,-10.777778,6
193,9,43.333332,36.333332,-19,6
163,9,35,24.333334,-8,6
182,9,31.444445,23.88889,-13.444445,6
185,9,44,34.88889,-19.777779,6
194,9,52.88889,37.77778,-19.555555,6
175,9,29,24,-12,6
172,9,40.333336,29.666666,-16.333334,6
161,9,38,31.444445,-13.222222,6
191,9,54.444443,48.22222,-25.444445,6
161,9,35.333336,27.666666,-12.333333,6
192,9,51.77778,41.666668,-22.666666,6
186,9,44.11111,34.88889,-20.777779,6
179,9,45.77778,34.666668,-20.333334,6
197,9,44.333332,35.11111,-18.88889,6
195,9,41.11111,32.333332,-16,6
200,9,46.444443,41.333332,-20,6
196,9,55,42.22222,-22.444445,6
201,9,54.88889,44.444443,-24.222221,6
190,9,28,25.333334,-14.333333,6
207,9,50.444443,39.88889,-20.777779,6
196,9,41.77778,33.88889,-17.444445,6
162,9,35,29.333334,-10.333333,6
192,9,53.444443,46.88889,-24.777779,6
185,9,44,34.88889,-19.777779,6
200,9,47.88889,42.88889,-22.444445,6
192,9,42.333336,35.11111,-19.555555,6
163,9,33.77778,24.777779,-8.222222,6
194,9,54.333332,42.22222,-22.777779,6
190,9,29.333334,24.444445,-13.555555,6
201,9,47.11111,40.555557,-20.777779,6
182,9,31.444445,23.88889,-13.444445,6
172,9,38,24.88889,-12.777778,6
176,9,45.444443,35.444443,-20.88889,6
188,9,45.444443,34.77778,-19.88889,6
182,9,31.555555,23.11111,-14.222222,6
196,9,55,42.22222,-22.444445,6
189,9,54.77778,46.444443,-24.555555,6
177,9,45,34.666668,-21.333334,6
203,9,52.444443,39.555557,-21.444445,6
190,9,42.444443,33.555557,-18.444445,6
202,9,53.666668,43.22222,-22.777779,6
161,9,36,28.88889,-12.444445,6
163,9,34.555557,24,-7.666666,6
180,9,44.11111,31.333334,-18,6
197,9,56.22222,43.666668,-22.666666,6
195,9,54.666668,45.22222,-24.444445,6
209,9,43,36,-18.666666,6
199,9,47.88889,42.77778,-21.555555,6
189,9,45.11111,33.666668,-20,6
200,9,50.444443,39.88889,-22.11111,6
181,9,52.333332,45.444443,-25.222221,6
184,9,28.777779,18.88889,-10.111111,6
198,9,51.444443,41.444443,-21.555555,6
172,9,38,26.666666,-13.666667,6
188,9,26.88889,19.444445,-10.222222,6
159,9,31.333334,28.777779,-12.888889,6
160,9,34.11111,32.666668,-12.333333,6
189,9,26.777779,20.777779,-12.222222,6
176,9,47.11111,42,-22.333334,6
185,9,48.555557,39,-22,6
161,9,36,28.88889,-12.444445,6
192,9,52.555557,45.666668,-24.666666,6
195,9,42.77778,32.444443,-17.555555,6
186,9,44.666668,35,-20.666666,6
188,9,27.555555,22,-12.333333,6
191,9,23.555555,13.777778,-8.555555,6
185,9,45.444443,33.333332,-19,6
196,9,45.333332,36.555557,-19.11111,6
189,9,55,42.11111,-22.88889,6
186,9,49.11111,38.77778,-21.222221,6
197,9,49.11111,42.333332,-23.333334,6
160,9,36.444443,37.555557,-18.444445,6
191,9,55.11111,49.666668,-26,6
197,9,44.666668,35.666668,-18.666666,6
184,9,45.88889,35.22222,-21.11111,6
200,9,52.22222,42.22222,-23.11111,6
188,9,29.666666,24,-13,6
161,9,36.88889,27.88889,-11.444445,6
187,9,44.11111,34.11111,-20.88889,6
192,9,41.11111,33.88889,-18.11111,6
183,9,29.444445,20.555555,-12.111111,6
174,9,49.444443,44.11111,-23.88889,6
176,9,46.333332,42.22222,-22.444445,6
188,9,27.444445,21.555555,-12.111111,6
184,9,41.77778,27.666666,-17.333334,6
183,9,48.88889,37.555557,-22.11111,6
189,9,26.333334,18.444445,-10.222222,6
191,9,52.333332,46.88889,-25.11111,6
186,9,43.77778,34.333332,-20.333334,6
189,9,51.333332,42.11111,-20.88889,6
162,9,34.444447,27,-9,6
185,9,50.11111,42.11111,-21.222221,6
178,9,52.444443,46.77778,-25.222221,6
195,9,42.444443,33.555557,-17.777779,6
182,9,40.333336,27.777779,-17.88889,6
201,9,39.22222,29.777779,-15.555555,6
179,9,44.88889,31.777779,-18.88889,6
210,9,44.22222,37.444443,-20.88889,6
186,9,48.22222,37.333332,-21.666666,6
181,9,37.77778,24.88889,-14.444445,6
187,9,44.11111,34.11111,-20.88889,6
185,9,43.88889,31.222221,-19.444445,6
208,9,48.22222,44.11111,-21.88889,6
176,9,47.11111,42,-22.333334,6
186,9,45.11111,34.77778,-21.555555,6
186,9,43.77778,34.333332,-20.333334,6
195,9,42.555557,33.88889,-17.777779,6
176,9,45.22222,33.77778,-20.222221,6
194,9,43,35.11111,-18.222221,6
190,9,26.11111,21.777779,-11.222222,6
189,9,21.11111,17.222221,-9.777778,6
186,9,45.666668,30.444445,-17.222221,6
160,9,37.88889,39.555557,-17.777779,6
191,9,43.88889,31.333334,-18.333334,6
173,9,48.555557,43.11111,-23.222221,6
182,9,52.555557,42.444443,-24.88889,6
196,9,44.333332,36.444443,-19.222221,6
185,9,27.777779,18.333334,-9,6
204,9,50.88889,41.88889,-22.777779,6
193,9,54.444443,42.555557,-23.777779,6
182,9,42.666668,29.88889,-18.777779,6
182,9,31.555555,23.11111,-14.222222,6
187,9,52.666668,44.22222,-24.11111,6
193,9,51.11111,44.22222,-24.11111,6
177,9,29,23.333334,-11.666667,6
190,9,44.77778,33.555557,-19.444445,6
178,9,29.666666,24.666666,-12.666667,6
183,9,49.666668,41.77778,-23.555555,6
187,9,52.666668,44.22222,-24.11111,6
200,9,40.666668,31.444445,-17.555555,6
160,9,37.11111,39.555557,-19.11111,6
182,9,49.444443,39.555557,-23.11111,6
163,9,35.22222,24.555555,-8.111111,6
207,9,46,38.333332,-20,6
194,9,44.444443,35.77778,-19.88889,6
182,9,40.333336,26.88889,-17.11111,6
193,9,40.88889,30.333334,-17.333334,6
180,9,45.22222,35.77778,-20.222221,6
202,9,52,39,-21,6
185,9,52.22222,42.88889,-22.11111,6
165,9,30.777779,21.222221,-6.111111,6
182,9,31.444445,23.88889,-13.444445,6
187,9,53.666668,43,-22.666666,6
191,9,52.88889,45.11111,-24.555555,6
193,9,37.88889,26.88889,-15.444445,6
194,9,40.22222,31.11111,-16.555555,6
197,9,48.88889,39.444443,-21.555555,6
186,9,27.555555,21.333334,-11.666667,6
201,9,51.444443,36.666668,-21.666666,6
183,9,49.22222,39.11111,-22.555555,6
193,9,53.666668,45.444443,-22.222221,6
195,9,42.444443,33.333332,-17.666666,6
173,9,49.88889,44.333332,-23.666666,6
188,9,45.11111,34.444443,-19.88889,6
189,9,23.444445,19.666666,-10.666667,6
189,9,28.444445,19.88889,-11.111111,6
187,9,52.555557,41.666668,-23.333334,6
205,9,44.88889,34.555557,-18.444445,6
196,9,46.88889,37.555557,-20.777779,6
190,9,44.77778,33.555557,-19.444445,6
195,9,55.11111,44.444443,-24.555555,6
188,9,55.11111,43.22222,-24.777779,6
204,9,51.444443,42.333332,-23,6
171,9,41,31.666666,-17.333334,6
161,9,36,30.555555,-12.444445,6
190,9,51,38,-19,6
189,9,53.444443,44.88889,-25.444445,6
198,9,53.11111,42.666668,-22.666666,6
182,9,40.22222,27.11111,-17.222221,6
176,9,46,34.666668,-20.333334,6
188,9,53.555557,43.666668,-23.333334,6
163,9,34.555557,24,-7.666666,6
190,9,44.77778,33.555557,-19.444445,6
210,9,45.444443,39.11111,-21.555555,6
182,9,50.11111,39.77778,-22.555555,6
188,9,26.88889,19.444445,-10.222222,6
190,9,47.333332,39.88889,-21.11111,6
191,9,52.444443,47.88889,-24.444445,6
195,9,51.333332,39,-21.666666,6
198,9,42.77778,36.88889,-19.11111,6
201,9,47.11111,40.555557,-20.777779,6
190,9,44.88889,35.666668,-19,6
196,9,41.77778,33.88889,-17.444445,6
192,9,40.555557,36.444443,-20.222221,6
190,9,51.666668,39,-19.666666,6
177,9,46.333332,36.11111,-21.88889,6
176,9,53.333332,46.11111,-25.222221,6
192,9,47.333332,34.666668,-16.333334,6
185,9,40.666668,30.11111,-17.222221,6
188,9,53.77778,44.77778,-22.88889,6
195,9,42.444443,33.555557,-17.777779,6
196,9,42.666668,33,-17.666666,6
188,9,44.666668,36.22222,-21.11111,6
181,9,53.666668,45.11111,-24.222221,6
190,9,53.444443,45.333332,-24.333334,6
180,9,27.444445,17.88889,-9.111111,6
161,9,36.555557,27.777779,-11.555555,6
161,9,36,30.555555,-12.444445,6
161,9,35.333336,27.666666,-12.333333,6
189,9,51.77778,44.11111,-23.555555,6
162,9,35.666668,27.222221,-9.777778,6
185,9,29.222221,21.333334,-11.333333,6
196,9,40.444443,33.11111,-16.222221,6
187,9,52.555557,40.333332,-24,6
180,9,53.22222,46.11111,-25.555555,6
197,9,44.22222,35.88889,-19.777779,6
200,9,50.666668,40.666668,-22.666666,6
184,9,27.777779,21.777779,-10.555555,6
191,9,52.88889,45.11111,-24.555555,6
178,9,42.666668,32.77778,-16.88889,6
162,9,36.77778,31.333334,-12,6
180,9,54.88889,46.444443,-24.88889,6
191,9,54.77778,45,-24.333334,6
194,9,54.77778,44,-23.666666,6
201,9,52.88889,40.555557,-23.11111,6
182,9,51.88889,43.333332,-25,6
194,9,37.11111,27.444445,-14.888889,6
183,9,47.444443,37.444443,-21.88889,6
183,9,48.88889,37.555557,-22.11111,6
182,9,52.88889,43.11111,-24.88889,6
189,9,45.77778,36.666668,-20.666666,6
189,9,27.11111,19,-10.333333,6
162,9,34.666668,26.777779,-9.888889,6
200,9,49,42.77778,-21.88889,6
193,9,37.444443,26.444445,-15.222222,6
196,9,56,46.77778,-24.222221,6
188,9,27.333334,22.11111,-12.222222,6
187,9,49,39.666668,-22.333334,6
187,9,49.88889,40.555557,-21.777779,6
194,9,37,26.222221,-14.111111,6
189,9,30.11111,26,-14,6
180,9,44.11111,31.333334,-18,6
175,9,50.666668,44.666668,-23.333334,6
201,9,35.77778,26.11111,-12.555555,6
181,9,49,40.333332,-21.333334,6
189,9,29,23.666666,-12.333333,6
186,9,45,35.11111,-21.222221,6
194,9,53.444443,46,-24,6
180,9,28.666666,19,-10.666667,6
187,9,43.333332,35.22222,-20.11111,6
202,9,55,43.11111,-23.222221,6
201,9,35.77778,26.11111,-12.555555,6
179,9,31.333334,25.88889,-13.444445,6
190,9,47.333332,36.444443,-21.222221,6
184,9,43.88889,31.222221,-18.11111,6
190,9,44.88889,36.444443,-17.88889,6
195,9,43.22222,35.444443,-18.555555,6
201,9,52.555557,44,-23.666666,6
190,9,42,32.666668,-18,6
188,9,49.666668,40,-21.666666,6
199,9,49.11111,42.333332,-22.666666,6
162,9,34.88889,27.444445,-9.222222,6
162,9,36.444443,27.444445,-10.222222,6
189,9,23.444445,19.666666,-10.666667,6
181,9,43,30,-18.333334,6
174,9,50.444443,46.11111,-23.88889,6
192,9,50.333332,45.11111,-24.88889,6
182,9,41.666668,28,-18,6
195,9,42.77778,34,-17.333334,6
184,9,51.22222,38.22222,-23.11111,6
183,9,50.444443,41,-23.333334,6
182,9,49.555557,39.11111,-22.555555,6
194,9,44.444443,35.77778,-19.88889,6
176,9,50.444443,43.555557,-24.11111,6
173,9,39.555557,27.88889,-15.777778,6
191,9,44,34,-18.333334,6
193,9,46.555557,33.77778,-18.222221,6
171,9,41,33.88889,-19.11111,6
163,9,34,25,-8.666667,6
176,9,46,36,-22,6
197,9,44.666668,35.666668,-18.666666,6
189,9,29,19.88889,-11.111111,6
159,9,30.444445,27.666666,-11.666667,6
191,9,44.666668,31.777779,-18.222221,6
205,9,49.77778,41.11111,-22.222221,6
200,9,54.11111,46.22222,-25.444445,6
185,9,45.333332,30.666666,-18.666666,6
159,9,31.333334,28.777779,-12.888889,6
182,9,27.222221,17,-9.333333,6
188,9,45,35.77778,-20.222221,6
180,9,45.22222,35.77778,-20.222221,6
183,9,40.22222,26.444445,-17.555555,6
177,9,44.22222,32.77778,-20.222221,6
187,9,44.666668,34.22222,-19.777779,6
193,9,37.88889,26.88889,-15.444445,6
199,9,50.555557,42,-22.666666,6
193,9,53.666668,45.444443,-22.222221,6
182,9,37.22222,22.444445,-14.555555,6
188,9,54.444443,44.666668,-23,6
196,9,44.333332,34.666668,-18,6
186,9,31.222221,25.777779,-13.555555,6
190,9,44.22222,33.333332,-19.333334,6
190,9,47.333332,39.88889,-21.11111,6
193,9,53.11111,45,-24,6
163,9,35.444447,29,-10.333333,6
176,9,53.333332,46.11111,-25.222221,6
237,9,10.888889,-9.666667,16.666666,7
211,9,13.777778,-5.111111,12.888889,7
236,9,10.777778,-4.555555,14.111111,7
180,9,18.333334,-2.666667,14.666667,7
195,9,6.333334,-4.888889,11.444445,7
177,9,15.777778,-3.444444,14.888889,7
185,9,14.666667,-4.666666,16.666666,7
238,9,9.666667,-1.777778,12.555555,7
184,9,12.333333,-9.666667,15.333333,7
166,9,12.333333,-1.888889,15.777778,7
168,9,20.88889,-6.333334,19,7
185,9,11.555555,-9.555555,13.777778,7
176,9,15.111111,-4.444445,14.555555,7
237,9,6.111111,-7.111111,11.222222,7
170,9,20.11111,-0.333333,16.333334,7
225,9,14.444445,-10.222222,15.444445,7
169,9,10.666667,-9.111111,15.555555,7
189,9,9.444445,-5.666666,13.333333,7
196,9,12.444445,-1.777778,11.555555,7
195,9,14.444445,-8.111111,12.888889,7
172,9,24.555555,0,16.666666,7
170,9,20.11111,-0.333333,16.333334,7
187,9,13.222222,-7.333334,13.333333,7
235,9,6.777778,-3.555556,10.777778,7
215,9,14.444445,-4.555555,12.777778,7
194,9,13.222222,-0.333333,11,7
234,9,6,-8.666667,12,7
249,9,19.777779,-4.888889,14.111111,7
242,9,8.666667,-2.888889,12.111111,7
169,9,15.111111,-2.777778,16.222221,7
231,9,8.777778,-3.555556,14.111111,7
182,9,14.555555,-12,18.666666,7
232,9,6.555555,-4.777778,11.555555,7
166,9,11.222222,-3.777778,10.222222,7
248,9,15.555555,-8.666667,20.666666,7
195,9,9.444445,-9.444445,16.222221,7
233,9,21.88889,-5.111111,19.88889,7
181,9,17.11111,-5.222222,12.777778,7
245,9,11.111111,-3.333333,12.666667,7
169,9,20.88889,-2.888889,18.11111,7
250,9,6.555555,-5.666666,13.666667,7
162,9,15.777778,-5,14.666667,7
187,9,9.333334,-5.888889,12.777778,7
236,9,9.444445,-4.888889,9.777778,7
244,9,9.666667,-1.777778,3.888889,7
191,9,5.333334,-5.666666,11.666667,7
219,9,11.444445,-4,14.333333,7
173,9,13.555555,-4.777778,15.555555,7
237,9,4.222222,-4.666666,9.333333,7
199,9,15.222222,-7.555555,15.777778,7
216,9,5.111111,-6.222222,12.111111,7
186,9,9.333334,-3.888889,12.111111,7
196,9,14.111111,-11.666667,15.333333,7
156,9,13.444445,-2.777778,17.222221,7
238,9,7.444445,-8.555555,11.777778,7
180,9,18.11111,-9.444445,18.88889,7
170,9,12.777778,1.444444,9.444445,7
246,9,12.555555,-6.777778,15.222222,7
175,9,20.88889,-6,14.666667,7
221,9,10.222222,-12,17.666666,7
229,9,12,-3.222222,11.111111,7
240,9,19.555555,-8.111111,16.88889,7
156,9,13.444445,-4.111111,14.555555,7
199,9,13.333333,-9.666667,14.666667,7
179,9,9.777778,-7.111111,13.222222,7
189,9,14.555555,-9.555555,17.777779,7
180,9,18.333334,-2.666667,14.666667,7
220,9,5.666666,-3.333333,5.666666,7
246,9,9.555555,2.111111,-2.555556,7
183,9,12.666667,-8.777778,16.88889,7
216,9,13.111111,-7.666666,18,7
227,9,9.444445,-4.888889,14.444445,7
240,9,9.777778,-8.444445,15.555555,7
217,9,9.777778,-8.777778,15.222222,7
212,9,6,-3.777778,9.888889,7
195,9,11.666667,-6.888889,16.11111,7
229,9,11.222222,-7.777778,15.222222,7
224,9,15.444445,-7.444445,21.88889,7
185,9,14.888889,-3.111111,16.222221,7
245,9,11.888889,-3.333333,16,7
223,9,4.888889,-6,11.333333,7
211,9,12.444445,-0.666667,9.666667,7
226,9,14,-6.666666,18.666666,7
167,9,11.666667,8.111111,-0.888889,7
184,9,9.777778,-5.888889,12.111111,7
190,9,16,-8.333333,20,7
165,9,12.888889,-2.666667,16,7
218,9,5.444445,-3.333333,12.333333,7
158,9,16.444445,0.111111,17.11111,7
235,9,7.555555,-4.666666,14.666667,7
219,9,4.111111,-3.777778,8.222222,7
160,9,21.11111,4.888889,15.888889,7
206,9,13.555555,-4.555555,12.111111,7
234,9,4,-3.888889,9.111111,7
210,9,9.444445,-2.888889,13.444445,7
162,9,19.555555,-1.222222,16.11111,7
184,9,9.777778,-5.888889,12.111111,7
197,9,17.444445,-7.444445,18.88889,7
214,9,5,-6.111111,11.555555,7
183,9,14.222222,-3.222222,15.111111,7
219,9,10.333334,-9,17.666666,7
196,9,15.666667,-3.222222,15.111111,7
233,9,10.333334,-12.444445,18.88889,7
215,9,17.11111,-1.444444,19.222221,7
181,9,15.444445,-2.555556,14.111111,7
229,9,14.111111,0.444444,10.444445,7
161,9,12.444445,-4.222222,14.111111,7
156,9,17.333334,5.222222,13.888889,7
162,9,19.666668,3,13.333333,7
240,9,17,-9.777778,22.222221,7
218,9,10.666667,-3.111111,12.222222,7
226,9,5.777778,-3.888889,10.111111,7
197,9,10.444445,-0.222222,7.444445,7
172,9,16.444445,-8,15.666667,7
224,9,11.666667,-5.555555,16.11111,7
197,9,8.888889,-7.222222,16.444445,7
156,9,17.222223,5.222222,15.888889,7
215,9,18.11111,-3.444444,20.555555,7
150,9,13.444445,3.222222,13.222222,7
208,9,15.555555,-4.777778,15.888889,7
184,9,13.555555,-1.555556,13.777778,7
244,9,10.333334,-8.777778,14.555555,7
232,9,11,-11.111111,16.222221,7
177,9,21.222221,-9.222222,19.11111,7
199,9,11.111111,0.111111,10.111111,7
177,9,15.777778,-3.444444,14.888889,7
220,9,11.555555,-4.555555,13.777778,7
235,9,21.11111,-5.666666,20,7
211,9,12.444445,-0.666667,9.666667,7
180,9,9.666667,-2.222222,14.777778,7
247,9,21.11111,9.555555,-7.111111,7
185,9,11.555555,-9.555555,13.777778,7
172,9,12.333333,-3.222222,14.444445,7
215,9,17.11111,-1.444444,19.222221,7
249,9,12.222222,-0.777778,4.222222,7
166,9,12.333333,-1.888889,15.777778,7
217,9,5,-6.222222,10.111111,7
176,9,19,-7.222222,16.777779,7
238,9,6.333334,-7.111111,14.888889,7
164,9,11.666667,4,2,7
167,9,12.888889,-2.444444,7.555555,7
246,9,12,-3.333333,13.666667,7
201,9,8.666667,-11,17,7
167,9,16.777779,-10.111111,16.88889,7
209,9,9.555555,-7.222222,13.444445,7
208,9,12.111111,-7.666666,15.666667,7
198,9,12.111111,-8.333333,15.666667,7
187,9,14.666667,-7.333334,19.333334,7
203,9,10,-10.222222,17.444445,7
163,9,17.444445,-9.444445,16.555555,7
223,9,13.777778,-6.444445,10.222222,7
237,9,6.555555,-7,11.333333,7
157,9,13.888889,-3.333333,16.666666,7
242,9,19.222221,-4.888889,19.444445,7
184,9,15.222222,-3.666667,16.333334,7
175,9,12.444445,-5.444445,14.222222,7
240,9,10.888889,-3.444444,13.222222,7
218,9,10.666667,-3.111111,12.222222,7
249,9,14.666667,-7,17,7
209,9,10.333334,-6.555555,13.111111,7
245,9,7.444445,-7.888889,14.777778,7
236,9,12.888889,-5.777778,16.88889,7
248,9,10.555555,-4,12.666667,7
249,9,10.777778,1.777778,10.111111,7
174,9,15.111111,-3.888889,15.777778,7
221,9,10.666667,-4.888889,15.111111,7
249,9,7.555555,-7.222222,16.11111,7
178,9,20.222221,-8.111111,18.88889,7
155,9,20,-8,18,7
199,9,13.111111,1.111111,12.111111,7
246,9,21.11111,-10.333333,24.666666,7
229,9,7.444445,-0.777778,11.222222,7
222,9,11.666667,-5.555555,15.444445,7
212,9,10,-9.888889,16.777779,7
175,9,12.444445,-5.444445,14.222222,7
237,9,11.111111,-3.444444,12.555555,7
195,9,14.444445,-8.111111,12.888889,7
249,9,8,-3,4.666666,7
239,9,12.222222,-1.777778,10.555555,7
239,9,7.666666,-2.111111,10.222222,7
241,9,10.888889,-1,11.333333,7
164,9,9.222222,-3,9.333333,7
187,9,11.666667,-10.222222,16.444445,7
218,9,11.888889,-3.444444,12.555555,7
222,9,10.777778,-1,10.666667,7
201,9,14.666667,-4.444445,17.88889,7
209,9,17.666668,-4.888889,19.444445,7
243,9,5.111111,-4.777778,8.888889,7
236,9,9.555555,-5.222222,14.111111,7
237,9,4.222222,-3.888889,8.777778,7
216,9,10.888889,-2.666667,13.666667,7
169,9,12.777778,-2.777778,14.222222,7
210,9,13.777778,-4.444445,15.555555,7
236,9,9.555555,-5.222222,14.111111,7
246,9,14.222222,-6.222222,16.11111,7
174,9,20.666668,-9.888889,17.444445,7
203,9,15.444445,-5.555555,17.777779,7
215,9,14.222222,-7.888889,19.444445,7
204,9,14.333333,-5.666666,19.666666,7
186,9,13.888889,-11.444445,16.555555,7
191,9,12.111111,-0.888889,10.111111,7
235,9,12,-0.222222,9.444445,7
176,9,19.444445,-8.888889,18.777779,7
185,9,8.111112,-2.888889,10.777778,7
201,9,16.666668,-2.888889,16.777779,7
248,9,23.222221,-5.333334,16.333334,7
160,9,17.777779,0.555556,15.888889,7
170,9,15.111111,-2,15.333333,7
180,9,17.444445,-1.666667,17,7
233,9,8.333334,-2.111111,12.222222,7
176,9,10.111111,-3.666667,12.333333,7
173,9,13.555555,-4.777778,15.555555,7
186,9,15.333333,-0.888889,10.444445,7
224,9,13.222222,-9.555555,13.777778,7
199,9,13.333333,-9.666667,14.666667,7
233,9,12.555555,-9.444445,15.222222,7
235,9,11.777778,0.777778,10.777778,7
238,9,11.111111,-8.888889,16.444445,7
220,9,6.555555,-5.222222,10.111111,7
208,9,12.777778,-3.555556,13.777778,7
177,9,12.555555,-2.444444,13.555555,7
215,9,14.333333,-8.555555,17.11111,7
