@relation page-blocks

@attribute Height numeric
@attribute Area numeric
@attribute Blackpix numeric
@attribute Class {1,2,3,4,5}

@data
13,2483,1007,1
8,344,170,1
8,2752,595,1
10,640,329,1
11,220,124,1
10,340,121,1
7,91,33,1
9,729,254,1
6,144,42,1
8,608,191,1
9,117,36,1
9,342,129,1
10,230,66,1
8,832,478,1
9,378,130,1
7,28,7,1
7,294,119,1
9,1539,615,1
10,2620,469,1
1,70,14,1
9,1170,524,1
6,576,174,1
8,56,25,1
7,98,33,1
8,1440,534,1
7,56,20,1
8,96,45,1
9,144,31,1
8,96,51,1
8,1064,289,1
9,729,136,1
8,656,189,1
10,220,83,1
6,24,14,1
9,1143,199,1
9,4806,644,1
5,350,63,1
8,128,66,1
7,280,94,1
7,49,16,1
7,196,60,1
7,644,92,1
28,4788,1235,1
7,105,42,1
6,102,30,1
9,144,30,1
7,644,188,1
12,2112,637,1
10,690,191,1
25,7350,3459,1
6,48,27,1
10,1700,444,1
8,296,116,1
9,441,117,1
7,105,21,1
8,432,81,1
9,396,163,1
9,63,22,1
7,210,68,1
6,78,26,1
6,450,160,1
7,175,58,1
9,765,231,1
7,119,47,1
6,534,159,1
9,4572,732,1
9,1467,386,1
8,96,49,1
8,32,15,1
7,140,50,1
6,36,15,1
7,266,80,1
8,600,254,1
10,660,178,1
10,370,121,1
5,215,57,1
7,119,40,1
8,296,54,1
7,364,99,1
7,1498,691,1
8,152,54,1
7,42,15,1
1,104,20,1
10,180,52,1
17,1870,328,1
5,165,52,1
10,1000,449,1
10,200,80,1
5,480,155,1
7,56,22,1
7,91,28,1
10,1150,276,1
13,5733,2144,1
8,2176,428,1
12,516,151,1
12,3684,1068,1
8,280,107,1
5,70,29,1
8,384,136,1
7,378,115,1
24,4464,2256,1
10,190,116,1
9,4815,425,1
7,77,28,1
10,1010,446,1
7,252,103,1
11,352,106,1
13,494,160,1
6,576,154,1
10,800,442,1
8,192,61,1
8,96,41,1
9,162,57,1
9,585,130,1
6,168,55,1
11,143,50,1
5,135,82,1
9,432,111,1
1,9,9,1
7,224,76,1
7,434,118,1
8,1520,179,1
8,560,208,1
1,33,12,1
9,189,61,1
12,264,164,1
9,1440,310,1
9,387,106,1
8,96,42,1
8,96,44,1
11,1078,297,1
9,216,62,1
9,423,171,1
8,64,13,1
10,840,299,1
7,238,53,1
10,5350,889,1
7,63,19,1
7,371,99,1
5,65,36,1
13,117,47,1
10,630,147,1
10,1310,543,1
9,306,111,1
7,42,23,1
11,583,145,1
7,63,23,1
2,38,7,1
12,1548,469,1
10,310,88,1
6,486,137,1
8,304,140,1
7,84,21,1
9,234,70,1
8,1056,380,1
8,104,38,1
12,3972,942,1
19,247,53,1
8,512,129,1
9,1188,225,1
8,664,195,1
7,826,319,1
11,682,149,1
9,405,113,1
11,660,211,1
9,945,316,1
10,5060,758,1
9,108,67,1
8,544,183,1
8,120,34,1
7,140,49,1
9,423,142,1
8,176,77,1
5,130,64,1
9,387,146,1
6,42,1,1
12,2016,515,1
8,120,50,1
10,380,162,1
12,300,96,1
27,8640,2774,1
10,230,79,1
9,2250,823,1
11,1925,405,1
11,1001,286,1
9,909,192,1
7,28,11,1
25,3825,977,1
11,1078,428,1
8,168,73,1
7,238,68,1
8,2768,459,1
8,256,90,1
1,60,13,1
10,230,73,1
9,720,211,1
11,385,135,1
7,42,21,1
5,200,88,1
7,63,22,1
9,1665,694,1
8,200,66,1
16,5456,2060,1
9,378,170,1
11,1056,292,1
7,112,28,1
11,1034,290,1
9,2709,482,1
12,312,69,1
10,1300,589,1
7,560,87,1
5,115,52,1
10,270,81,1
10,120,44,1
8,264,103,1
8,2384,329,1
10,380,74,1
6,66,13,1
10,740,224,1
9,2205,353,1
10,390,134,1
10,190,64,1
8,232,80,1
9,162,50,1
8,208,83,1
11,242,151,1
7,700,206,1
9,873,277,1
8,288,161,1
7,245,111,1
8,4088,343,1
8,184,62,1
5,155,56,1
14,4466,1654,1
9,180,99,1
9,3222,1240,1
10,1010,471,1
7,133,38,1
11,242,71,1
9,477,104,1
8,432,151,1
10,290,88,1
10,330,129,1
13,2613,1046,1
6,786,83,1
8,168,57,1
7,749,202,1
8,368,125,1
6,66,26,1
9,216,116,1
5,65,20,1
10,3360,549,1
7,980,128,1
10,280,96,1
13,1352,268,1
3,12,11,1
10,2560,928,1
3,12,11,1
8,112,16,1
7,301,96,1
6,66,22,1
9,1062,395,1
9,162,102,1
5,30,10,1
9,2691,358,1
7,56,20,1
10,390,111,1
9,4545,861,1
8,120,56,1
7,28,12,1
8,336,122,1
12,96,49,1
7,861,361,1
9,495,128,1
12,492,142,1
10,200,77,1
5,15,9,1
7,56,20,1
5,190,60,1
14,5096,1865,1
8,4064,372,1
16,6016,2232,1
5,35,14,1
10,300,100,1
10,2510,449,1
11,275,82,1
8,504,168,1
9,144,25,1
11,1705,438,1
7,280,65,1
22,1540,808,1
8,104,42,1
7,245,109,1
6,78,22,1
9,468,168,1
7,595,114,1
8,136,27,1
9,378,118,1
11,121,65,1
15,4410,1743,1
9,1377,419,1
12,2100,847,1
8,88,42,1
9,180,66,1
8,976,222,1
9,4806,629,1
8,184,70,1
12,312,86,1
8,192,72,1
7,637,104,1
13,2964,783,1
4,88,38,1
14,2170,658,1
12,4848,1617,1
9,315,186,1
11,242,101,1
11,627,215,1
7,63,22,1
9,1899,416,1
7,329,106,1
8,1920,370,1
6,108,31,1
7,49,17,1
7,1491,351,1
10,670,215,1
12,5964,1657,1
10,630,188,1
7,441,147,1
9,792,208,1
9,891,431,1
9,180,47,1
5,145,46,1
8,280,110,1
9,774,305,1
14,5208,1971,1
6,576,169,1
11,2882,697,1
9,207,62,1
6,30,10,1
16,6480,2476,1
7,63,28,1
8,816,173,1
11,88,45,1
16,6384,2357,1
10,1000,436,1
10,200,75,1
9,261,61,1
8,256,103,1
19,8645,703,1
7,1274,259,1
10,300,90,1
15,2040,489,1
10,530,162,1
16,5632,2196,1
8,344,117,1
9,333,175,1
9,36,16,1
10,220,108,1
9,1575,299,1
7,308,52,1
5,115,58,1
9,1089,388,1
5,25,10,1
10,2710,524,1
5,105,31,1
7,378,108,1
9,729,246,1
12,2940,599,1
13,1092,382,1
6,114,41,1
5,50,18,1
9,324,128,1
9,135,24,1
7,238,96,1
9,387,176,1
11,264,81,1
1,25,25,1
12,96,29,1
6,102,39,1
11,242,153,1
8,112,49,1
9,4824,441,1
9,1368,518,1
8,1616,505,1
8,320,90,1
9,369,97,1
9,54,20,1
10,1260,575,1
10,5110,805,1
9,594,192,1
8,224,88,1
8,664,268,1
8,120,55,1
8,1264,129,1
6,342,155,1
9,333,148,1
7,1701,372,1
6,408,70,1
8,216,94,1
14,2842,1028,1
25,4950,4304,1
9,4113,712,1
10,200,55,1
8,296,99,1
9,414,120,1
8,640,118,1
8,48,22,1
8,56,24,1
7,2422,418,1
8,200,76,1
7,1015,210,1
8,600,224,1
8,224,69,1
8,112,58,1
25,1775,416,1
7,63,22,1
5,180,38,1
6,54,30,1
11,143,60,1
9,423,157,1
7,1680,362,1
7,245,83,1
8,200,71,1
5,145,78,1
10,750,321,1
8,120,52,1
9,819,262,1
8,96,40,1
8,1056,327,1
7,77,28,1
8,192,80,1
9,828,302,1
10,270,99,1
7,168,33,1
8,320,111,1
7,119,27,1
11,473,158,1
7,133,27,1
5,375,101,1
8,168,44,1
8,152,64,1
7,203,57,1
7,77,23,1
7,119,34,1
7,98,32,1
13,1599,684,1
7,42,19,1
8,264,115,1
10,1620,735,1
8,344,135,1
10,5100,827,1
6,150,51,1
8,32,12,1
11,2706,944,1
10,380,117,1
6,24,16,1
9,297,98,1
8,144,31,1
11,220,49,1
9,2358,210,1
10,3190,764,1
9,738,301,1
7,49,45,1
11,1067,317,1
7,63,18,1
7,126,32,1
7,1141,242,1
7,357,101,1
19,855,208,1
8,72,26,1
6,144,42,1
7,70,20,1
8,64,32,1
9,189,92,1
10,2710,533,1
8,32,15,1
8,200,67,1
7,287,88,1
8,192,39,1
6,60,27,1
7,245,100,1
10,190,118,1
10,760,360,1
10,60,20,1
24,6720,3040,1
9,2412,1122,1
9,144,30,1
10,2620,719,1
9,423,163,1
8,288,177,1
8,1720,715,1
7,1715,246,1
6,108,53,1
10,1190,467,1
12,96,76,1
5,90,42,1
9,4815,786,1
9,2250,810,1
9,288,87,1
9,144,32,1
7,154,38,1
9,495,126,1
10,300,107,1
7,2401,512,1
8,136,57,1
9,1125,236,1
13,4901,872,1
10,460,138,1
5,15,7,1
8,552,54,1
6,78,22,1
8,1936,331,1
9,990,308,1
8,4256,816,1
37,3737,1053,1
7,322,114,1
4,384,160,1
14,3766,1271,1
7,133,48,1
6,234,53,1
8,328,69,1
5,35,15,1
7,210,74,1
9,1917,390,1
4,60,16,1
10,1080,345,1
16,2896,1157,1
10,250,98,1
7,238,60,1
10,470,93,1
24,4080,3799,1
7,42,20,1
7,280,70,1
6,492,135,1
8,40,16,1
4,24,11,1
7,49,20,1
10,240,64,1
7,1491,296,1
9,684,210,1
8,288,93,1
10,350,32,1
8,336,131,1
8,256,59,1
8,248,74,1
15,1005,294,1
7,238,71,1
10,330,113,1
9,306,98,1
8,160,80,1
7,210,62,1
8,328,106,1
9,297,106,1
8,624,152,1
10,610,186,1
8,304,124,1
14,616,245,1
8,760,354,1
9,891,241,1
9,738,276,1
10,2720,520,1
9,738,253,1
9,828,237,1
11,88,62,1
10,250,83,1
7,91,27,1
10,140,52,1
10,1650,426,1
12,1416,377,1
8,152,60,1
6,294,84,1
7,98,49,1
5,375,97,1
7,518,83,1
9,324,212,1
1,31,7,1
13,4186,1571,1
10,190,57,1
25,4650,2121,1
7,182,55,1
7,1197,192,1
8,160,66,1
13,4043,873,1
9,1953,329,1
10,830,296,1
8,72,31,1
10,790,304,1
5,445,75,1
9,702,245,1
14,2590,657,1
13,4875,751,1
8,144,63,1
9,1449,626,1
10,1190,327,1
23,3151,2695,1
14,5530,1988,1
8,96,41,1
15,5340,2167,1
10,1790,358,1
9,486,190,1
9,288,69,1
8,968,417,1
8,24,12,1
26,4784,3696,1
12,156,58,1
8,656,285,1
7,3633,265,1
9,972,365,1
8,64,33,1
10,400,171,1
8,104,51,1
8,160,42,1
7,252,66,1
10,980,294,1
14,5768,1032,1
7,49,14,1
10,790,193,1
8,96,36,1
12,3132,698,1
9,1512,476,1
13,3861,1579,1
6,192,70,1
9,2475,500,1
9,963,357,1
8,152,27,1
7,84,38,1
8,152,65,1
4,456,179,1
6,300,98,1
8,104,55,1
9,153,51,1
6,180,81,1
9,765,236,1
6,624,62,1
5,95,42,1
8,208,77,1
7,448,223,1
9,639,225,1
13,2067,852,1
9,963,196,1
9,2826,440,1
4,32,11,1
11,2145,768,1
11,550,140,1
9,576,183,1
13,2834,612,1
9,1548,258,1
38,3648,1574,1
25,12350,5707,1
13,5018,1437,1
7,98,35,1
11,473,159,1
9,225,74,1
8,112,51,1
7,1505,810,1
10,370,219,1
8,1200,189,1
24,2880,2670,1
9,153,60,1
9,4788,736,1
9,441,256,1
9,747,218,1
9,378,123,1
8,272,97,1
8,336,124,1
3,12,9,1
9,873,407,1
8,208,49,1
10,720,210,1
7,112,50,1
11,781,520,1
10,210,68,1
6,294,71,1
8,224,99,1
8,96,41,1
7,119,43,1
9,171,46,1
8,1216,328,1
9,360,115,1
10,480,144,1
20,640,275,1
7,133,44,1
7,77,28,1
7,770,134,1
13,1352,332,1
9,576,174,1
9,819,132,1
11,924,232,1
5,85,40,1
8,96,43,1
9,1359,189,1
16,6784,2514,1
10,3300,744,1
7,91,26,1
8,672,154,1
7,133,37,1
7,217,64,1
1,9,7,1
7,28,10,1
9,540,223,1
9,918,177,1
8,168,73,1
10,580,47,1
13,2964,710,1
7,154,24,1
7,63,29,1
8,736,264,1
9,99,28,1
9,234,80,1
7,224,69,1
7,161,40,1
8,112,31,1
8,568,177,1
9,918,165,1
10,550,162,1
8,168,60,1
11,3025,868,1
6,570,146,1
27,2862,747,1
8,248,102,1
8,328,139,1
5,55,22,1
6,96,27,1
6,300,119,1
14,1372,422,1
9,747,266,1
8,240,58,1
9,1026,279,1
11,242,157,1
7,77,31,1
12,1416,358,1
10,250,80,1
5,180,73,1
8,480,161,1
6,360,105,1
10,190,116,1
9,72,42,1
8,304,122,1
11,121,53,1
6,258,53,1
1,45,16,1
1,18,7,1
12,528,138,1
7,735,93,1
11,407,151,1
9,1566,279,1
8,128,30,1
5,160,67,1
9,945,223,1
8,56,24,1
8,176,70,1
9,288,87,1
5,40,22,1
9,738,280,1
17,408,174,1
16,2928,1208,1
11,3333,611,1
10,1010,455,1
9,306,69,1
8,1296,424,1
10,1220,333,1
5,35,13,1
7,602,147,1
12,864,197,1
7,301,66,1
8,2240,427,1
8,48,16,1
9,171,47,1
11,1298,376,1
9,738,249,1
17,1632,597,1
7,147,38,1
7,420,120,1
8,368,128,1
10,110,41,1
8,72,31,1
7,805,220,1
8,1008,473,1
8,80,30,1
9,441,111,1
9,1350,320,1
7,1589,345,1
5,120,41,1
8,600,225,1
10,480,159,1
12,3252,799,1
7,217,86,1
11,781,539,1
14,2814,1050,1
20,320,160,1
9,342,72,1
19,2337,207,1
11,693,230,1
10,150,45,1
9,81,31,1
9,2799,456,1
10,1550,510,1
10,1310,638,1
13,494,164,1
9,441,109,1
11,385,147,1
10,440,194,1
10,210,73,1
22,1518,784,1
8,496,108,1
10,380,151,1
11,2123,516,1
8,112,38,1
5,125,50,1
9,738,236,1
14,5880,2209,1
9,450,144,1
9,261,81,1
16,3632,1490,1
8,208,77,1
6,150,47,1
9,297,112,1
10,2620,716,1
10,310,105,1
8,136,36,1
7,140,32,1
7,119,46,1
7,231,61,1
9,288,95,1
8,40,19,1
7,1386,236,1
36,6696,2126,1
10,660,180,1
14,5894,2236,1
10,80,42,1
7,203,54,1
5,145,58,1
8,784,221,1
8,864,203,1
10,2400,919,1
7,175,76,1
8,656,258,1
10,500,301,1
11,209,121,1
8,584,137,1
14,532,121,1
11,561,165,1
10,180,94,1
9,1395,511,1
7,119,31,1
11,924,269,1
10,640,121,1
6,156,53,1
7,1036,191,1
13,6474,1820,1
17,357,133,1
8,168,64,1
26,10712,3424,1
13,3601,1054,1
9,1998,403,1
8,96,36,1
9,90,31,1
3,21,13,1
8,192,78,1
9,1476,279,1
7,329,94,1
8,136,62,1
7,140,36,1
8,192,74,1
8,384,136,1
6,156,81,1
5,20,14,1
7,182,68,1
7,196,66,1
6,78,23,1
10,310,102,1
8,1584,341,1
11,1111,297,1
7,126,52,1
9,243,87,1
10,120,40,1
7,189,70,1
6,78,42,1
10,170,54,1
8,208,81,1
7,140,60,1
9,135,33,1
7,126,46,1
10,2590,908,1
10,490,81,1
7,357,116,1
7,77,27,1
10,800,251,1
1,7,7,1
8,304,106,1
10,290,111,1
8,552,202,1
8,240,58,1
9,1638,619,1
1,167,32,1
8,360,56,1
9,162,45,1
14,2562,998,1
10,820,246,1
9,4176,658,1
11,1089,250,1
11,385,129,1
9,819,191,1
5,70,23,1
6,594,179,1
7,399,128,1
9,108,44,1
7,455,129,1
9,918,328,1
11,99,47,1
8,1720,631,1
2,42,7,1
3,12,9,1
7,105,24,1
7,266,109,1
6,372,87,1
9,441,120,1
8,320,131,1
7,56,19,1
6,78,28,1
11,275,92,1
7,182,55,1
6,90,22,1
6,144,37,1
11,132,65,1
8,80,26,1
8,72,30,1
13,1079,403,1
9,387,116,1
6,456,161,1
10,790,129,1
10,330,60,1
6,24,14,1
9,423,118,1
9,414,131,1
8,368,117,1
10,1070,292,1
11,1848,432,1
14,3276,1256,1
9,1647,538,1
7,217,68,1
7,301,164,1
8,360,74,1
3,9,8,1
5,30,13,1
10,390,120,1
8,552,172,1
7,98,29,1
10,980,384,1
7,392,129,1
6,42,11,1
6,168,62,1
8,424,157,1
1,91,32,1
12,744,174,1
10,170,91,1
10,390,121,1
9,135,55,1
8,48,15,1
9,2502,440,1
11,704,278,1
10,1210,486,1
10,820,297,1
8,376,128,1
11,3333,502,1
87,10092,4093,1
9,180,54,1
9,2565,866,1
5,20,10,1
9,2358,492,1
21,2226,302,1
9,1107,366,1
7,245,76,1
15,6285,2170,1
7,273,69,1
9,306,112,1
8,1240,561,1
7,126,59,1
7,77,28,1
7,1505,824,1
7,112,33,1
7,133,53,1
12,264,142,1
9,306,88,1
11,814,217,1
9,4428,583,1
7,210,69,1
7,259,79,1
15,915,226,1
11,2882,747,1
8,512,277,1
8,352,100,1
7,231,89,1
7,126,39,1
7,308,67,1
5,40,17,1
5,30,7,1
8,800,196,1
25,7300,3448,1
5,170,38,1
6,174,64,1
9,4824,609,1
5,255,80,1
6,66,23,1
10,150,37,1
28,896,449,1
8,24,12,1
10,110,22,1
6,324,178,1
8,1160,181,1
10,330,108,1
6,60,20,1
7,602,177,1
10,860,280,1
7,98,21,1
10,2610,676,1
14,4172,862,1
9,972,216,1
16,384,151,1
4,56,15,1
7,945,147,1
6,72,21,1
7,105,33,1
10,2800,998,1
8,456,198,1
9,1629,611,1
12,672,172,1
8,280,124,1
9,180,63,1
14,2142,813,1
5,65,31,1
8,120,67,1
10,1850,666,1
10,2850,499,1
11,275,76,1
8,2824,197,1
9,2025,400,1
12,264,146,1
6,576,202,1
10,490,289,1
12,96,42,1
11,3927,845,1
23,2875,2739,1
5,60,33,1
5,60,12,1
6,120,44,1
8,120,38,1
9,459,136,1
6,138,39,1
8,112,44,1
9,1134,528,1
7,112,38,1
10,250,85,1
7,553,313,1
10,1180,327,1
6,576,158,1
7,483,91,1
18,3024,564,1
11,671,197,1
9,1080,358,1
9,4806,884,1
9,2754,587,1
14,4746,1175,1
7,1225,228,1
9,45,11,1
8,104,44,1
8,560,191,1
8,128,52,1
9,333,71,1
10,850,275,1
9,1521,507,1
4,36,22,2
6,852,98,2
4,76,21,2
1,46,11,2
1,52,41,2
1,69,46,2
3,1632,532,2
1,214,214,2
2,950,479,2
1,115,23,2
1,161,66,2
2,408,168,2
1,32,23,2
2,126,43,2
1,79,48,2
1,17,14,2
5,1400,1092,2
1,85,75,2
1,84,77,2
1,14,13,2
1,206,204,2
3,348,124,2
1,13,13,2
1,235,217,2
2,196,94,2
3,1608,549,2
1,10,8,2
2,44,21,2
1,7,7,2
1,11,11,2
1,9,7,2
1,13,9,2
2,246,123,2
1,76,73,2
1,26,26,2
1,39,35,2
1,283,281,2
1,29,29,2
1,159,158,2
1,147,127,2
1,114,107,2
2,1074,578,2
1,117,46,2
2,1074,578,2
1,126,125,2
2,1072,534,2
1,14,13,2
1,278,263,2
3,162,59,2
1,11,10,2
7,7,7,2
2,32,8,2
1,17,15,2
1,34,16,2
1,152,125,2
1,184,178,2
1,14,9,2
1,8,8,2
1,47,47,2
1,48,42,2
1,17,13,2
1,52,51,2
1,81,73,2
2,1072,576,2
1,131,128,2
6,234,45,2
3,912,506,2
2,44,31,2
2,40,29,2
3,549,268,2
3,1389,411,2
1,7,7,2
1,9,8,2
1,15,8,2
1,28,27,2
1,14,8,2
1,28,13,2
3,777,746,2
1,51,24,2
1,257,257,2
2,12,8,2
1,196,192,2
1,13,13,2
1,277,277,2
4,776,204,2
1,36,21,2
5,1665,623,2
19,8778,4591,2
1,30,12,2
1,19,12,2
2,12,8,2
1,41,38,2
2,36,26,2
1,54,51,2
17,5814,5328,2
2,138,86,2
2,1074,548,2
2,1076,685,2
1,14,14,2
8,128,51,2
2,892,392,2
1,46,36,2
1,413,412,2
2,1072,570,2
2,1074,597,2
2,650,315,2
1,14,14,2
2,1074,667,2
2,1072,609,2
1,8,8,2
1,22,21,2
3,387,118,2
1,145,141,2
1,98,92,2
10,5530,4409,2
1,73,45,2
1,45,11,2
1,186,154,2
1,28,15,2
2,98,50,2
1,117,114,2
2,104,24,2
2,1070,583,2
1,13,11,2
1,19,15,2
1,15,13,2
3,1611,556,2
1,29,27,2
6,282,57,2
1,34,12,2
1,44,40,2
1,36,11,2
3,33,12,2
1,20,15,2
2,398,193,2
1,77,31,2
25,7500,484,2
1,106,91,2
1,148,142,2
1,40,40,2
1,199,188,2
1,43,39,2
3,1614,597,2
1,70,70,2
2,1076,557,2
2,36,24,2
25,4225,907,2
1,8,7,2
2,472,267,2
1,255,175,2
1,136,131,2
8,1848,1611,2
2,28,13,2
2,1074,562,2
5,550,301,2
1,87,80,2
1,61,61,2
1,52,50,2
1,14,7,2
2,44,33,2
2,92,47,2
1,63,37,2
1,288,122,2
2,92,54,2
2,124,56,2
1,16,15,2
1,22,18,2
2,96,60,2
1,17,17,2
12,3336,366,2
1,47,25,2
1,104,101,2
6,42,10,2
2,28,8,2
1,78,74,2
1,37,30,2
1,17,13,2
2,314,159,2
11,2772,255,2
4,432,336,2
2,40,31,2
7,322,57,2
3,318,82,2
1,17,16,2
3,1611,569,2
9,117,12,2
24,12240,10359,2
1,10,10,2
1,40,35,2
1,107,93,2
1,22,11,2
1,11,11,2
1,14,9,2
1,75,61,2
1,63,63,2
1,537,537,2
7,98,10,2
2,352,186,2
2,830,419,2
1,13,9,2
1,124,55,2
2,50,18,2
11,6072,4955,2
1,10,10,2
1,17,17,2
1,29,17,2
1,19,11,2
1,32,15,2
1,102,98,2
1,9,9,2
1,44,32,2
1,94,53,2
1,193,110,2
1,106,46,2
2,36,29,2
1,379,365,2
18,6156,5217,2
1,57,26,2
1,35,30,2
1,42,8,2
1,20,17,2
1,62,61,2
2,1070,603,2
2,1074,638,2
1,95,95,2
3,348,134,2
1,14,14,2
1,44,11,2
3,1650,559,2
2,202,109,2
1,16,16,2
11,4697,2657,2
1,199,197,2
2,48,17,2
2,64,33,2
4,460,196,2
2,1072,628,2
1,65,42,2
1,12,9,2
1,41,32,2
3,858,348,2
17,5797,5420,2
1,58,49,2
3,396,200,2
1,63,60,2
1,10,9,2
1,8,8,2
1,18,9,2
1,138,138,2
2,1070,693,2
1,180,177,2
1,75,69,2
1,52,28,2
1,19,13,2
3,1500,559,2
1,8,8,2
2,232,143,2
1,23,8,2
1,69,58,2
4,2096,1136,2
1,35,29,2
1,17,17,2
3,1623,1152,2
1,33,33,2
1,279,269,2
1,20,11,2
1,33,22,2
1,11,8,2
1,159,155,2
3,777,319,2
1,15,13,2
3,639,203,2
1,14,12,2
1,23,19,2
10,20,11,2
1,8,8,2
5,640,486,2
2,18,10,2
1,86,80,2
1,42,13,2
1,15,11,2
1,39,12,2
1,172,80,2
1,127,82,2
1,16,16,2
3,339,139,2
1,45,34,2
3,177,84,2
1,67,66,2
2,1072,541,2
3,1650,543,2
37,37,37,2
2,34,20,2
2,1074,577,2
6,126,31,2
3,1410,496,2
132,72204,26693,3
72,6912,3374,3
187,25619,23025,3
153,24174,14180,3
166,78352,28093,3
83,12367,4804,3
93,9672,4366,3
28,868,441,3
186,87234,33017,3
168,22680,18591,3
63,4977,1681,3
163,26243,13725,3
187,26367,10947,3
28,868,427,3
178,24920,14292,3
128,44416,17721,3
168,24360,19430,3
174,81954,27820,3
63,4158,2041,3
64,4672,1882,3
29,928,401,3
28,896,414,3
29,928,442,3
28,896,437,3
95,8835,5966,3
26,26,26,4
430,2150,465,4
53,53,53,4
76,76,76,4
8,8,7,4
17,17,17,4
10,10,10,4
44,132,79,4
17,34,24,4
12,24,15,4
31,31,31,4
11,22,14,4
10,10,10,4
18,18,18,4
7,7,7,4
34,34,34,4
22,22,22,4
58,174,59,4
7,7,7,4
39,39,39,4
69,207,133,4
23,23,23,4
117,117,117,4
7,7,7,4
8,8,8,4
11,11,11,4
47,47,47,4
9,9,9,4
54,54,54,4
38,38,38,4
12,12,12,4
27,108,41,4
16,16,16,4
261,7830,492,4
9,18,11,4
8,8,8,4
14,28,15,4
6,126,25,4
15,15,15,4
9,9,9,4
54,54,54,4
10,10,10,4
13,13,13,4
10,10,9,4
20,20,20,4
5,10,7,4
9,9,9,4
32,32,32,4
42,42,42,4
14,14,14,4
13,13,13,4
11,11,11,4
25,25,25,4
4,8,7,4
9,9,9,4
66,198,130,4
136,136,135,4
13,13,13,4
9,9,9,4
4,8,8,4
9,9,9,4
94,188,97,4
804,8844,1689,4
7,7,7,4
27,27,27,4
5,10,8,4
31,31,31,4
8,8,8,4
1,25,25,4
27,108,36,4
37,37,37,4
42,294,83,4
105,210,111,4
13,13,13,4
5,10,9,4
93,372,156,4
84,84,84,4
8,8,8,4
12,12,12,4
4,20,7,5
158,26386,4213,5
7,105,12,5
54,19278,6238,5
15,210,23,5
16,464,67,5
31,2201,350,5
5,60,8,5
49,3871,324,5
81,3969,449,5
52,2496,345,5
4,44,7,5
54,2592,370,5
14,266,30,5
101,9999,1398,5
32,3392,671,5
14,238,27,5
37,740,97,5
85,5865,969,5
9,54,22,5
31,3255,787,5
30,1800,278,5
17,153,32,5
311,143993,12631,5
6,36,7,5
31,3255,728,5
304,140752,8898,5
29,1769,214,5
6,30,11,5
13,169,21,5
83,26062,7772,5
53,2544,400,5
28,1708,294,5
12,1752,160,5
6,102,14,5
36,3456,331,5
36,1548,181,5
52,23972,4607,5
118,12390,642,5
7,63,9,5
83,22991,4138,5
5,45,8,5
4,28,8,5
34,918,201,5
14,266,34,5
29,1392,162,5
9,90,13,5
37,2664,321,5
36,6192,793,5
16,64,10,5
16,480,64,5
160,45760,9199,5
33,924,91,5
83,26145,7725,5
6,30,7,5
7,329,52,5
6,78,8,5
83,26062,7353,5
34,850,218,5
6,72,10,5
19,893,70,5
9,153,22,5
306,142290,7861,5
45,3555,308,5
83,27058,7741,5
4,20,7,5
30,1830,288,5
43,2666,212,5
4,32,11,5
10,70,11,5
100,4900,458,5
68,2312,519,5
7,168,17,5
197,39006,10654,5
6,54,8,5
13,65,21,5
7,91,14,5
8,128,20,5
11,528,125,5
54,19278,5766,5
86,5762,947,5
21,1428,74,5
48,19296,1058,5
13,65,8,5
153,67626,7689,5
22,484,52,5
8,32,14,5
38,2660,157,5
39,2730,245,5
7,77,9,5
13,104,16,5
5,15,7,5
21,84,26,5
25,225,42,5
8,72,9,5
67,2010,339,5
5,20,9,5
36,1728,247,5
24,432,60,5
31,1147,217,5
5,35,8,5
32,11200,1588,5
55,2640,375,5
