@relation page-blocks

@attribute Eccen numeric
@attribute P_black numeric
@attribute Class {1,2,3,4,5}

@data
23.778,0.23,1
2.1,0.457,1
30.667,0.388,1
0.8,0.7,1
1.571,0.377,1
1.286,0.381,1
9.182,0.253,1
1,0.778,1
2.286,0.295,1
1.667,0.525,1
9.833,0.266,1
10.25,0.288,1
1.125,0.375,1
7.889,0.39,1
6.4,0.35,1
29.125,0.262,1
8.609,0.924,1
1.125,0.389,1
5.1,0.41,1
8.167,0.32,1
3.6,0.322,1
17.222,0.346,1
2.857,0.429,1
1.75,0.438,1
3.875,0.375,1
41.3,0.315,1
3.857,0.164,1
2.429,0.227,1
17.538,0.24,1
2.3,0.317,1
1.5,0.296,1
59.111,0.154,1
2.25,0.215,1
3.857,0.238,1
10.222,0.286,1
2.571,0.365,1
104,0.192,1
0.875,0.482,1
20.444,0.214,1
2.714,0.662,1
1,0.918,1
1.111,0.389,1
26.545,0.341,1
4.429,0.313,1
5,0.302,1
1.375,0.477,1
1.5,0.427,1
4.222,0.377,1
21.286,0.207,1
9.667,0.246,1
8.182,0.362,1
24.111,0.168,1
5.2,0.306,1
0.571,0.5,1
2.714,0.451,1
5,0.404,1
1.333,0.407,1
1.4,0.429,1
7.111,0.318,1
19.7,0.245,1
2.6,0.273,1
6.727,0.247,1
4.857,0.273,1
2.571,0.254,1
18.84,0.449,1
0.429,0.571,1
3.909,0.281,1
4.429,0.286,1
4.875,0.423,1
45,0.2,1
13.8,0.249,1
19.625,0.474,1
10.727,0.29,1
8.889,0.231,1
59.333,0.14,1
19.333,0.178,1
4.143,0.36,1
0.667,0.583,1
9.833,0.309,1
2,0.367,1
34.375,0.209,1
18.222,0.189,1
23.923,0.216,1
16.167,0.235,1
2.111,0.251,1
1.875,0.467,1
27.2,0.279,1
1.714,0.476,1
9.5,0.453,1
1.286,0.317,1
5.333,0.286,1
1.1,0.427,1
3.4,0.356,1
23.5,0.17,1
29.786,0.359,1
6.857,0.298,1
1.8,0.383,1
1.889,0.392,1
0.375,0.5,1
8.625,0.216,1
11.222,0.211,1
10.111,0.233,1
5.154,0.432,1
109,0.183,1
5.111,0.292,1
1.667,0.45,1
5.833,0.533,1
1.3,0.108,1
59.444,0.136,1
21.429,0.178,1
19,0.4,1
1.182,0.42,1
12.75,0.212,1
40.333,0.128,1
3.1,0.329,1
6.3,0.298,1
27.2,0.232,1
23.25,0.399,1
16,0.238,1
34.5,0.087,1
17.571,0.139,1
3.4,0.376,1
1.875,0.258,1
12.8,0.355,1
1.727,0.306,1
25.429,0.242,1
5.2,0.298,1
6.2,0.361,1
3.857,0.37,1
5,0.482,1
2.167,0.436,1
6.917,0.905,1
4.429,0.318,1
3.3,0.367,1
6,0.354,1
0.625,0.425,1
1.571,0.351,1
2,0.327,1
20.727,0.282,1
5.917,0.608,1
3.3,0.345,1
1.857,0.308,1
22.167,0.338,1
5.222,0.286,1
3.9,0.285,1
2.25,0.472,1
30.143,0.257,1
23.875,0.375,1
17.625,0.371,1
11.783,0.126,1
4.429,0.336,1
1.25,0.313,1
0.857,0.286,1
3.875,0.411,1
1.875,0.458,1
2.333,0.365,1
9.75,0.244,1
2.3,0.248,1
4,0.306,1
16.818,0.295,1
1.375,0.443,1
10.727,0.459,1
0.571,0.25,1
7.75,0.218,1
6.429,0.254,1
13.833,0.329,1
14.8,0.414,1
19.8,0.356,1
4,0.611,1
17.25,0.2,1
3,0.25,1
50,0.2,1
2,0.519,1
1.375,0.318,1
3.333,0.367,1
11.875,0.303,1
0.727,0.375,1
2.444,0.212,1
2.286,0.259,1
5.714,0.229,1
17.857,0.29,1
1.5,0.556,1
11.5,0.359,1
4.143,0.365,1
16.125,0.232,1
8,0.329,1
22.385,0.285,1
1.9,0.611,1
11,0.27,1
3.625,0.345,1
7.375,0.292,1
5.222,0.336,1
8.273,0.286,1
49.9,0.147,1
9.286,0.404,1
0.75,0.396,1
38.625,0.186,1
0.5,0.469,1
1.6,0.288,1
4.333,0.259,1
9.051,0.557,1
9.7,0.423,1
3.714,0.192,1
4.778,0.455,1
3.909,0.336,1
3.9,0.295,1
5.4,0.607,1
5.111,0.297,1
1.857,0.374,1
2.333,0.497,1
1.857,0.33,1
3.667,0.34,1
14.875,0.337,1
11,0.464,1
17.9,0.2,1
8.8,0.248,1
0.667,0.51,1
12,0.583,1
3.556,0.299,1
19.429,0.18,1
11.889,0.217,1
4.909,0.316,1
6,0.16,1
3,0.287,1
10.5,0.234,1
0.556,0.244,1
7.286,0.283,1
30.222,0.277,1
3.4,0.297,1
3.857,0.344,1
18.111,0.264,1
2.2,0.309,1
0.875,0.411,1
43.25,0.166,1
23.75,0.118,1
1.6,0.35,1
9.222,0.371,1
25.917,0.195,1
9.222,0.391,1
3.429,0.268,1
8.778,0.323,1
6.111,0.251,1
1.833,0.394,1
0.286,0.5,1
3.714,0.445,1
1.294,0.321,1
26.25,0.178,1
2.625,0.28,1
14.25,0.116,1
5.875,0.34,1
7.625,0.207,1
34,0.213,1
15,0.256,1
14.538,0.229,1
2,0.579,1
3.083,0.41,1
9.556,0.394,1
2.222,0.367,1
4.667,0.149,1
9.091,0.269,1
8.3,0.357,1
5.333,0.273,1
0.778,0.349,1
3.889,0.26,1
4,0.402,1
2.75,0.432,1
34.889,0.156,1
3.7,0.327,1
8.556,0.251,1
70,0.2,1
30,0.376,1
49.429,0.173,1
1.2,0.433,1
0.571,0.393,1
2,0.4,1
2.6,0.554,1
6.4,0.477,1
0.692,0.402,1
6.625,0.33,1
3.222,0.414,1
11.333,0.386,1
5.25,0.369,1
26.875,0.367,1
19.313,0.382,1
2.2,0.591,1
19.214,0.337,1
1.333,0.417,1
11.833,0.131,1
9.111,0.335,1
15.5,0.314,1
3.286,0.28,1
36,0.222,1
19.8,0.303,1
2.909,0.264,1
0.875,0.446,1
9.25,0.568,1
15.9,0.377,1
2.667,0.354,1
3.125,0.33,1
18.8,0.313,1
8.429,0.15,1
2.667,0.287,1
0.786,0.526,1
7,0.393,1
2.571,0.302,1
27.1,0.251,1
4.5,0.282,1
53.5,0.166,1
12.75,0.403,1
1.167,0.262,1
10.625,0.238,1
6.167,0.306,1
16.875,0.131,1
4.25,0.357,1
2.636,0.298,1
21.455,0.354,1
5.545,0.361,1
0.5,0.594,1
1.667,0.378,1
8.545,0.28,1
1.833,0.621,1
23.75,0.311,1
8.444,0.358,1
3.667,0.357,1
6.143,0.319,1
4.857,0.286,1
2.857,0.25,1
2.857,0.336,1
7,0.455,1
41,0.329,1
20,0.252,1
39.111,0.205,1
74.143,0.073,1
2.444,0.288,1
25.5,0.39,1
8.75,0.332,1
4.909,0.273,1
29.714,0.384,1
30.143,0.18,1
2.5,0.406,1
66.5,0.192,1
30.889,0.176,1
2.5,0.525,1
16.778,0.257,1
5.286,0.301,1
5.571,0.253,1
1.333,0.444,1
1.143,0.429,1
11.222,0.256,1
11.333,0.404,1
1.091,0.295,1
4.9,0.529,1
2.73,0.282,1
2,0.605,1
1.167,0.262,1
2.286,0.241,1
3.8,0.434,1
2.667,0.352,1
9.182,0.267,1
1.2,0.433,1
1.75,0.455,1
1.286,0.302,1
0.4,0.35,1
2,0.58,1
9.455,0.367,1
1.857,0.286,1
4.556,0.298,1
16.13,0.941,1
2.143,0.448,1
5.143,0.567,1
3.4,0.321,1
10.889,0.185,1
4.5,0.136,1
23,0.237,1
10.727,0.348,1
1.182,0.35,1
42.875,0.129,1
30.667,0.323,1
2,0.281,1
7.417,0.491,1
6.625,0.37,1
54.667,0.132,1
10.111,0.32,1
1.571,0.299,1
8.923,0.292,1
2.429,0.16,1
6.75,0.275,1
5.13,0.293,1
1.4,0.686,1
15.333,0.271,1
1.143,0.501,1
15.75,0.188,1
2.125,0.346,1
2,0.477,1
2.429,0.336,1
45,0.356,1
3.182,0.525,1
29.857,0.261,1
13.556,0.378,1
1.833,0.364,1
14.042,0.945,1
6.625,0.337,1
1.167,0.714,1
0.857,0.5,1
19.364,0.264,1
1.125,0.361,1
3.667,0.354,1
4,0.333,1
7.111,0.345,1
13,0.425,1
13.333,0.176,1
17.273,0.239,1
17.556,0.217,1
0.583,0.56,1
1.5,0.385,1
11.8,0.277,1
66.875,0.171,1
3.167,0.316,1
11,0.267,1
4.333,0.423,1
4.2,0.355,1
5.7,0.407,1
1.571,0.143,1
1.125,0.361,1
17.111,0.406,1
18.636,0.371,1
4.444,0.386,1
2.714,0.406,1
2.857,0.436,1
26.9,0.306,1
1.75,0.375,1
0.9,0.489,1
143,0.133,1
2.143,0.343,1
2.875,0.31,1
36.833,0.268,1
1,0.388,1
4.143,0.281,1
2.846,0.322,1
3.889,0.263,1
25.25,0.313,1
0.667,0.417,1
15.5,0.194,1
1.143,0.357,1
1.143,0.25,1
2.25,0.403,1
6.3,0.184,1
31.556,0.141,1
0.111,1,1
0.625,0.375,1
17.727,0.358,1
6.667,0.313,1
2.714,0.346,1
2.5,0.3,1
20.25,0.204,1
9.375,0.373,1
2.5,0.413,1
24.727,0.279,1
2,0.327,1
10.789,0.279,1
16,0.26,1
3.25,0.37,1
3.556,0.302,1
1.9,0.337,1
0.8,0.6,1
2.111,0.222,1
6.143,0.545,1
1.875,0.517,1
8.667,0.349,1
1.5,0.396,1
29.667,0.131,1
2,0.347,1
2.833,0.294,1
3.222,0.31,1
25.167,0.199,1
2.6,0.262,1
4.778,0.377,1
2,0.316,1
4.455,0.343,1
8.857,0.272,1
9.091,0.456,1
10,0.449,1
7.2,0.211,1
4.667,0.256,1
4.1,0.278,1
13.25,0.358,1
4.857,0.298,1
2.333,0.365,1
1.571,0.325,1
32.778,0.2,1
2.6,0.477,1
5.111,0.242,1
26.2,0.29,1
15.4,0.315,1
13.111,0.372,1
1.9,0.6,1
2.111,0.55,1
10.333,0.229,1
17.7,0.26,1
2.286,0.304,1
8.875,0.329,1
24,0.479,1
19.5,0.373,1
2.6,0.262,1
7.083,0.931,1
1.167,0.452,1
5.111,0.29,1
1.7,0.224,1
2.571,0.27,1
13.5,0.348,1
26.688,0.4,1
1.286,0.317,1
28.4,0.202,1
18.5,0.196,1
7.5,0.335,1
1.412,0.407,1
12.7,0.388,1
2.889,0.316,1
1.25,0.4,1
1.4,0.429,1
16.4,0.272,1
0.75,0.5,1
24.438,0.401,1
9.889,0.362,1
1.571,0.403,1
1.857,0.275,1
2.714,0.278,1
0.6,0.6,1
1.571,0.299,1
2.143,0.4,1
5.167,0.234,1
2.083,0.32,1
2.714,0.248,1
3.182,0.445,1
40,0.2,1
4.467,0.293,1
3.778,0.209,1
5.3,0.294,1
7.44,0.478,1
34.667,0.606,1
7.5,0.428,1
3.333,0.258,1
1.9,0.584,1
9.5,0.184,1
1.9,0.584,1
13.714,0.314,1
16.625,0.272,1
22.667,0.329,1
6.625,0.358,1
2.875,0.359,1
26.182,0.248,1
5,0.245,1
29.667,0.164,1
8.708,0.926,1
20,0.374,1
5.111,0.316,1
2.222,0.3,1
11.111,0.247,1
3.111,0.258,1
24,0.417,1
0.857,0.405,1
1.143,0.459,1
5.1,0.22,1
0.667,0.667,1
10.333,0.259,1
3.714,0.269,1
9.111,0.247,1
1.5,0.417,1
2,0.265,1
1.6,0.619,1
5.429,0.414,1
1,0.28,1
1.75,0.393,1
1.5,0.375,1
2.875,0.255,1
23,0.417,1
7.125,0.268,1
30.667,0.272,1
1.4,0.457,1
17.889,0.432,1
16.714,0.383,1
3.6,0.264,1
3.25,0.375,1
56.444,0.188,1
1.167,0.452,1
2,0.477,1
6.571,0.298,1
5.429,0.301,1
1.5,0.385,1
2.125,0.382,1
9.556,0.3,1
2.273,0.276,1
5.25,0.375,1
2,0.337,1
4.667,0.292,1
1.875,0.475,1
0.8,0.6,1
7.429,0.266,1
6.222,0.196,1
4.857,0.282,1
3.143,0.156,1
6.6,0.376,1
3.783,0.286,1
28.875,0.228,1
4.1,0.276,1
16.818,0.356,1
8.889,0.333,1
2.625,0.381,1
6.857,0.292,1
1,0.306,1
0.6,0.333,1
2.5,0.375,1
10.375,0.393,1
10.25,0.393,1
11.615,0.302,1
10.789,0.254,1
2,0.123,1
20.286,0.236,1
15.182,0.371,1
27.1,0.197,1
7.75,0.361,1
2.364,0.262,1
5.778,0.306,1
23.733,0.406,1
4.529,0.314,1
4,0.23,1
2.4,0.317,1
1,0.438,1
1.143,0.321,1
10.727,0.408,1
7.5,0.422,1
3.583,0.293,1
2.429,0.361,1
11.333,0.257,1
22.286,0.473,1
2,0.306,1
7.167,0.337,1
1.8,0.572,1
3.1,0.316,1
1.9,0.332,1
1.8,0.294,1
56.667,0.149,1
13.375,0.381,1
25,1,1
7.375,0.514,1
19,0.211,1
24.2,0.26,1
9.111,0.385,1
11.875,0.466,1
1.556,0.127,1
9.875,0.375,1
1.818,0.577,1
7,0.424,1
1.75,0.268,1
10.375,0.325,1
6.556,0.492,1
6.4,0.431,1
15.188,0.394,1
10.5,0.36,1
32.571,0.154,1
1.857,0.33,1
31,0.097,1
10.111,0.321,1
18.1,0.491,1
7.8,0.492,1
2.286,0.438,1
3,0.427,1
30.571,0.449,1
2,0.375,1
3.583,0.357,1
24.727,0.275,1
1.2,0.4,1
23.818,0.259,1
7.111,0.465,1
5.375,0.398,1
15.833,0.3,1
4.429,0.3,1
3.25,0.25,1
33.6,0.163,1
1.909,0.316,1
8.667,0.464,1
1.778,0.222,1
3.625,0.401,1
4.714,0.143,1
4.5,0.25,1
1.353,0.373,1
1.8,0.522,1
4.6,0.317,1
4,0.375,1
2.875,0.321,1
4,0.145,1
7.8,0.328,1
1.5,0.406,1
2,0.316,1
1,0.4,1
7.5,0.183,1
36.167,0.25,1
4.857,0.273,1
13.556,0.333,1
27.917,0.4,1
4.375,0.379,1
2.7,0.63,1
1,0.383,1
4.125,0.424,1
6.385,0.373,1
16.5,0.301,1
7.143,0.214,1
13.5,0.282,1
29.111,0.089,1
1.778,0.375,1
14.111,0.174,1
9.857,0.188,1
4.714,0.342,1
2.375,0.178,1
2,0.624,1
2.167,0.295,1
16.667,0.345,1
3.25,0.24,1
51.1,0.141,1
2.182,0.307,1
9.75,0.231,1
1.833,0.538,1
1.412,0.426,1
4.25,0.379,1
4.167,0.34,1
4.167,0.345,1
16.636,0.465,1
20,0.343,1
6.75,0.537,1
5.583,0.35,1
2,0.383,1
0.727,0.602,1
20.571,0.092,1
33.875,0.217,1
8.5,0.454,1
6.125,0.441,1
2.6,0.4,1
5.375,0.398,1
5.125,0.293,1
4.714,0.364,1
4.9,0.165,1
2.667,0.333,1
16.667,0.284,1
1,0.36,1
3.111,0.25,1
3.8,0.187,1
2.75,0.426,1
2.625,0.357,1
7.8,0.395,1
1.889,0.523,1
3,0.354,1
1,0.272,1
7,0.42,1
2.3,0.361,1
18.444,0.392,1
9.333,0.187,1
7.75,0.308,1
1,0.265,1
26.923,0.381,1
2.8,0.329,1
5.974,0.304,1
27.1,0.168,1
1.2,0.433,1
10,0.41,1
5.8,0.402,1
22,0.39,1
4.727,0.28,1
10.286,0.405,1
9.429,0.294,1
11.9,0.202,1
13.375,0.363,1
1.333,0.313,1
2.857,0.464,1
4.222,0.371,1
8.846,0.314,1
10.455,0.266,1
13.5,0.235,1
0.889,0.583,1
9,0.348,1
24.636,0.198,1
5.3,0.215,1
1.875,0.5,1
1.5,0.433,1
1.857,0.363,1
3.222,0.188,1
49,0.286,1
50.4,0.139,1
3.5,0.355,1
17.222,0.376,1
9.4,0.25,1
24.727,0.281,1
2.4,0.2,1
3.8,0.397,1
2.167,0.308,1
1.111,0.344,1
3.778,0.31,1
22,0.289,1
8.75,0.298,1
21.667,0.126,1
0.857,0.357,1
6.667,0.296,1
3.3,0.352,1
1.8,0.267,1
2.125,0.456,1
4.571,0.339,1
33.444,0.178,1
3.4,0.356,1
20,0.253,1
118,0.186,1
2.714,0.398,1
1.625,0.404,1
9.9,0.443,1
2.4,0.267,1
7,0.318,1
21.556,0.169,1
7.125,0.434,1
1.9,0.6,1
1.333,0.62,1
2.833,0.275,1
1.5,0.396,1
1,0.367,1
1,0.35,1
39.364,0.449,1
1.727,0.378,1
8.333,0.397,1
2.727,0.379,1
4.7,0.198,1
6,0.235,1
4.75,0.461,1
8.333,0.327,1
0.6,0.6,1
4,0.491,1
8.429,0.228,1
7,0.297,1
13,0.334,1
1.286,0.349,1
34.125,0.215,1
2.125,0.228,1
3.143,0.247,1
12.2,0.273,1
0.8,0.5,1
24.875,0.115,1
2.8,0.336,1
6,0.623,1
9.182,0.264,1
1.857,0.78,1
4,0.278,1
1.75,0.143,1
5.182,0.295,1
3.25,0.409,1
3.227,0.519,1
2.125,0.529,1
1.7,0.571,1
2.167,0.276,1
3,0.306,1
1.8,0.522,1
27,0.339,1
2.286,0.321,1
5.857,0.22,1
1.667,0.183,1
3.25,0.293,1
0.714,0.829,1
2.9,0.383,1
1,0.358,1
24.667,0.202,1
6.429,0.238,1
32,0.124,1
2,0.649,1
30.167,0.298,1
5.8,0.317,1
2.4,0.483,1
7.429,0.272,1
13.364,0.32,1
2,0.327,1
2,0.66,1
12.6,0.425,1
3.5,0.42,1
15.846,0.32,1
3.7,0.354,1
11.64,0.466,1
29,0.178,1
2.125,0.265,1
3.125,0.415,1
0.667,0.5,1
2.889,0.385,1
6.375,0.306,1
9.111,0.383,1
12.1,0.402,1
1.6,0.3,1
1.8,0.55,1
1.333,0.407,1
29,0.31,1
4.778,0.481,1
8.75,0.37,1
4.889,0.258,1
2.714,0.227,1
16,0.297,1
4,0.352,1
56.444,0.184,1
0.875,0.429,1
5.286,0.243,1
11.833,0.329,1
5.429,0.327,1
1.923,0.351,1
1.6,0.35,1
16.778,0.139,1
1.8,0.306,1
1.9,0.142,1
4.75,0.421,1
3.5,0.474,1
28.778,0.189,1
1,0.265,1
2.067,0.204,1
20.538,0.401,1
56.667,0.161,1
8,0.301,1
5.375,0.349,1
5.333,0.227,1
14.412,0.913,1
1,0.327,1
1.75,0.339,1
27.1,0.188,1
23.727,0.246,1
15.1,0.193,1
0.9,0.333,1
25,0.198,1
2.636,0.32,1
18,0.507,1
4,0.42,1
0.9,0.667,1
3,0.292,1
5.444,0.265,1
31.273,0.446,1
4.818,0.225,1
1.286,0.349,1
5.444,0.252,1
1.6,0.375,1
10,0.392,1
2.2,0.364,1
0.636,0.468,1
4.222,0.313,1
6.714,0.322,1
2.1,0.329,1
9,0.501,1
1.667,0.546,1
1.286,0.397,1
22.667,0.249,1
8.929,0.289,1
2,0.245,1
13.375,0.384,1
0.667,0.302,1
10,0.444,1
4.909,0.258,1
5.125,0.424,1
4,0.654,1
2.556,0.213,1
12,0.189,1
1.5,0.208,1
1.333,0.444,1
1,0.778,1
1.75,0.402,1
1.286,0.46,1
9.75,0.2,1
28.846,0.154,1
22.5,0.21,1
4.125,0.375,1
4.1,0.463,1
4.125,0.326,1
56.556,0.123,1
9.8,0.379,1
2,0.28,1
9,0.338,1
2.5,0.456,1
3.667,0.36,1
17.8,0.169,1
47,0.426,1
1.571,0.364,1
9.222,0.351,1
2.909,0.335,1
5.333,0.417,1
21.818,0.27,1
9.375,0.328,1
7.9,0.347,1
4,0.367,1
5,0.372,1
1.4,0.429,1
7.667,0.217,1
3.9,0.31,1
10.387,0.689,1
60,0.217,1
11.111,0.463,1
9.222,0.292,1
9.111,0.352,1
3.2,0.425,1
1.875,0.25,1
1.125,0.431,1
18.778,0.333,1
9.429,0.171,1
22.5,0.078,1
1.368,0.452,1
15.5,0.275,1
2.286,0.259,1
3.75,0.242,1
9.3,0.206,1
13.667,0.331,1
29.778,0.198,1
1.889,0.307,1
4.8,0.3,1
14.625,0.201,1
24.214,0.248,1
5.714,0.186,1
5.4,0.378,1
14,0.36,1
18.444,0.386,1
1.167,0.262,1
8.333,0.373,1
4,0.402,1
7.111,0.177,1
59.222,0.167,1
26.1,0.269,1
1.5,0.411,1
2,0.316,1
43.571,0.109,1
7,0.289,1
14,0.484,1
12.875,0.921,1
8.9,0.252,1
5.923,0.298,1
33,0.225,1
4.333,0.239,1
7.7,0.469,1
0.727,0.261,1
2.571,0.27,1
17.6,0.257,1
2.6,0.3,1
6.818,0.27,1
15.571,0.283,1
2,0.277,1
2.571,0.238,1
3,0.56,1
7.44,0.456,1
1.333,0.389,1
5.2,0.294,1
7.75,0.514,1
5,0.472,1
2.857,0.329,1
2.6,0.246,1
5.143,0.278,1
15.667,0.188,1
9.182,0.239,1
59.333,0.131,1
1.25,0.325,1
2,0.516,1
2.429,0.311,1
1.143,0.357,1
3.375,0.343,1
3.6,0.319,1
10.556,0.285,1
14.188,0.41,1
4.5,0.296,1
31.429,0.158,1
2,0.259,1
4.5,0.475,1
1.375,0.318,1
3.342,0.464,1
6.545,0.665,1
0.6,0.533,1
10.778,0.466,1
20.778,0.42,1
8.5,0.257,1
3.286,0.373,1
2.923,0.324,1
4.444,0.275,1
8,0.313,1
5.455,0.271,1
2.4,0.55,1
3.25,0.236,1
22.846,0.409,1
8.3,0.295,1
3.143,0.247,1
2.8,0.457,1
4,0.49,1
19,0.278,1
10.222,0.292,1
13,0.486,1
5.9,0.403,1
11,0.267,1
17,0.499,1
18.6,0.347,1
4.857,0.403,1
18.111,0.148,1
0.75,0.583,1
4.8,0.36,1
3.875,0.371,1
1.75,0.464,1
2.625,0.363,1
2.333,0.536,1
9.875,0.316,1
1.75,0.25,1
6.625,0.347,1
1.5,0.36,1
0.571,0.25,1
3.125,0.355,1
19.111,0.167,1
29.929,0.373,1
2.571,0.27,1
5.8,0.3,1
10.7,0.273,1
4.556,0.301,1
4,0.395,1
3.556,0.302,1
3.857,0.259,1
6.875,0.225,1
4.2,0.317,1
9.333,0.222,1
36.778,0.222,1
5.75,0.245,1
5.625,0.911,1
5.429,0.286,1
2.8,0.386,1
1.5,0.247,1
8.3,0.208,1
15,0.394,1
11.941,0.925,1
4.389,0.257,1
2.875,0.288,1
27,0.408,1
7.286,0.356,1
4.714,0.385,1
3,0.259,1
11.889,0.357,1
2.167,0.179,1
5.625,0.367,1
3.8,0.426,1
2.6,0.154,1
7.625,0.316,1
32.5,0.215,1
0.667,0.417,1
3.227,0.487,1
1.571,0.234,1
10.143,0.231,1
14.3,0.355,1
1.167,0.5,1
1.13,0.278,1
11.455,0.273,1
0.875,0.321,1
5.583,0.403,1
21.75,0.223,1
2.636,0.408,1
2.714,0.398,1
5.3,0.306,1
1.333,0.833,1
33.778,0.202,1
2.286,0.286,1
1.917,0.576,1
7.75,0.214,1
5.917,0.608,1
28.2,0.191,1
11.5,0.28,1
24.286,0.344,1
8.111,0.298,1
0.667,0.438,1
4,0.568,1
5,0.281,1
13.5,0.293,1
2.222,0.35,1
8.857,0.392,1
1.091,0.492,1
1.333,0.444,1
3.1,0.281,1
17.857,0.27,1
0.571,0.25,1
34.25,0.173,1
30.222,0.269,1
59.556,0.189,1
4.375,0.382,1
11.893,0.351,1
26.571,0.378,1
59.556,0.154,1
28.714,0.399,1
22.938,0.385,1
6.5,0.45,1
14.667,0.302,1
5.5,0.426,1
1.2,0.225,1
19.6,0.395,1
19.889,0.341,1
11.64,0.456,1
4.444,0.319,1
6,0.615,1
4,0.395,1
12,0.376,1
1.3,0.231,1
1,0.306,1
2.286,0.241,1
4.167,0.313,1
0.875,0.375,1
37.545,0.356,1
11,0.21,1
2.1,0.362,1
3.4,0.279,1
10,0.197,1
2.167,0.551,1
1.143,0.304,1
4.7,0.338,1
17.286,0.272,1
5.25,0.259,1
2.714,0.346,1
16.5,0.36,1
1.571,0.377,1
1,0.234,1
18.444,0.274,1
9.286,0.407,1
2.571,0.357,1
6.167,0.392,1
30.769,0.364,1
5,0.425,1
2,0.453,1
4.714,0.351,1
1.143,0.375,1
13,0.163,1
36.222,0.171,1
2.333,0.519,1
18.929,0.354,1
11.875,0.187,1
1.625,0.365,1
8.8,0.257,1
25.857,0.316,1
1,0.778,1
11.708,0.468,1
9.067,0.24,1
33.889,0.191,1
2.7,0.344,1
10.375,0.294,1
1.625,0.587,1
2,0.49,1
3.571,0.371,1
1.167,0.31,1
4.556,0.444,1
2,0.278,1
25.778,0.274,1
5.75,0.318,1
0.667,0.542,1
16,0.267,1
11.889,0.328,1
10.714,0.263,1
10.333,0.226,1
2.625,0.417,1
2.286,0.313,1
12.889,0.339,1
4.2,0.333,1
3.583,0.328,1
7,1,1
3.4,0.388,1
0.727,0.58,1
9.9,0.264,1
9.444,0.395,1
0.8,0.65,1
16.818,0.487,1
5.765,0.929,1
1.1,0.382,1
13.778,0.367,1
7.75,0.505,1
2.778,0.329,1
13.5,0.282,1
4.2,0.295,1
6,0.143,1
12.818,0.366,1
3.667,0.259,1
5.75,0.356,1
4.077,0.509,1
1.6,0.55,1
1,0.234,1
1.4,0.6,1
1,0.5,1
8.444,0.436,1
8.818,0.266,1
0.6,0.467,1
0.139,0.656,1
5.217,0.942,1
6.25,0.428,1
27.571,0.206,1
2.857,0.464,1
15,0.259,1
7.444,0.468,1
5.4,0.267,1
2.6,0.415,1
1.556,0.587,1
2.444,0.389,1
4.833,0.356,1
0.625,0.35,1
10.111,0.161,1
2.125,0.309,1
1.857,0.264,1
43,0.216,1
7,0.298,1
12.2,0.294,1
27.2,0.211,1
2.6,0.296,1
5.048,0.136,1
27,0.593,1
16,0.302,1
20.462,0.398,1
10.778,0.328,1
6.2,0.265,1
12.231,0.412,1
16.167,0.299,1
27.25,0.144,1
23.818,0.238,1
0.727,0.727,1
3.714,0.374,1
12.25,0.221,1
9.111,0.364,1
16.286,0.253,1
9.5,0.232,1
1.286,0.298,1
8.154,0.306,1
2.2,0.6,1
8,0.255,1
63.5,0.092,1
59.444,0.184,1
34.5,0.313,1
14.286,0.294,1
1.857,0.33,1
1.5,0.479,1
1.571,0.351,1
2.833,0.314,1
2.625,0.435,1
5,0.403,1
1.429,0.386,1
5.444,0.265,1
1.9,0.621,1
10.25,0.418,1
31.462,0.277,1
1,0.469,1
2.143,0.314,1
2.167,0.295,1
1.818,0.568,1
2.9,0.29,1
1.571,0.364,1
11.429,0.361,1
6.429,0.254,1
1.25,0.238,1
1.5,0.417,1
5.818,0.395,1
10.818,0.261,1
3.286,0.329,1
31.462,0.267,1
2,0.43,1
9.111,0.428,1
6.778,0.213,1
2.846,0.306,1
1.909,0.411,1
7,1,1
1.167,0.357,1
2.667,0.227,1
1.889,0.451,1
1.429,0.3,1
7.9,0.244,1
4.556,0.425,1
56.778,0.164,1
1.625,0.663,1
1.333,0.407,1
8.5,0.324,1
14,0.207,1
2.375,0.428,1
3.1,0.197,1
15.286,0.27,1
1.923,0.234,1
27.778,0.366,1
4.889,0.46,1
15,0.25,1
4.571,0.308,1
5.857,0.254,1
21,0.215,1
4.1,0.312,1
1.833,0.303,1
2.429,0.412,1
0.875,0.304,1
9.75,0.22,1
2.167,0.346,1
3.3,0.318,1
33.222,0.133,1
4.6,0.504,1
26.667,0.231,1
9.111,0.389,1
4.875,0.304,1
13.214,0.254,1
0.8,0.35,1
37.429,0.152,1
3.1,0.645,1
12,0.345,1
7.48,0.486,1
4.556,0.244,1
3,0.318,1
2.111,0.269,1
4.25,0.309,1
38.778,0.125,1
2.714,0.263,1
3.2,0.334,1
29.2,0.203,1
1.9,0.553,1
1.714,0.25,1
3.556,0.417,1
3.333,0.248,1
5.625,0.156,1
2,0.63,1
12.429,0.365,1
36.889,0.159,1
0.8,0.5,1
29.778,0.132,1
1.625,0.471,1
3.833,0.377,1
5.75,0.291,1
5.75,0.356,1
3,0.491,1
41.417,0.297,1
5.25,0.39,1
4.444,0.494,1
2.429,0.336,1
1.889,0.536,1
15.667,0.326,1
0.5,0.375,1
4.889,0.465,1
27.364,0.308,1
7.92,0.869,1
2,0.486,1
2.5,0.392,1
45,0.056,1
17.182,0.174,1
4.458,0.908,1
3.818,0.292,1
13.857,0.196,1
6,0.354,1
