@relation page-blocks

@attribute Area numeric
@attribute Eccen numeric
@attribute Class {1,2,3,4,5}

@data
4480,22.857,1
1815,15,1
168,2.625,1
5504,21.5,1
1056,16.5,1
145,5.8,1
2241,27.667,1
1720,26.875,1
418,3.455,1
1656,20.444,1
112,1.75,1
869,7.182,1
1392,9.667,1
242,2,1
128,2,1
296,4.625,1
190,1.9,1
1001,5.923,1
378,4.667,1
660,6.6,1
312,4.875,1
336,2.333,1
630,6.3,1
266,5.429,1
99,1.222,1
567,7,1
234,6.5,1
42,0.857,1
1680,26.25,1
195,7.8,1
5558,28.357,1
336,6.857,1
322,6.571,1
56,1.143,1
686,14,1
198,5.5,1
16,1,1
915,4.067,1
530,5.3,1
684,8.444,1
2981,24.636,1
3300,33,1
120,1.875,1
192,3,1
230,2.3,1
384,1.5,1
98,2,1
63,1.286,1
96,1.5,1
2484,30.667,1
3707,30.636,1
561,4.636,1
91,1.857,1
707,14.429,1
328,5.125,1
190,1.9,1
3190,31.9,1
72,1.125,1
300,8.333,1
136,2.125,1
495,4.091,1
188,11.75,1
3633,74.143,1
370,3.7,1
49,1,1
81,1,1
42,1.167,1
207,2.556,1
81,1,1
119,2.429,1
208,3.25,1
432,6.75,1
192,3,1
1300,13,1
689,4.077,1
40,0.625,1
161,3.286,1
32,32,1
4199,24.846,1
96,1.5,1
266,5.429,1
123,123,1
182,3.714,1
40,0.4,1
405,5,1
408,1.412,1
153,1.889,1
891,11,1
738,9.111,1
396,4.889,1
680,10.625,1
296,4.625,1
174,4.833,1
208,3.25,1
875,17.857,1
1700,17,1
6784,26.5,1
40,40,1
927,11.444,1
48,1.333,1
1034,8.545,1
77,1.571,1
490,4.9,1
24,1.5,1
42,1.167,1
144,1,1
65,2.6,1
128,2,1
98,2,1
1701,34.714,1
98,2,1
2720,27.2,1
35,1.4,1
290,2.9,1
368,5.75,1
15,0.6,1
2840,28.4,1
544,8.5,1
490,4.9,1
2710,27.1,1
351,4.333,1
276,1.917,1
497,10.143,1
3000,5.208,1
190,1.9,1
98,2,1
105,2.143,1
54,1.5,1
553,11.286,1
80,5,1
4543,37.545,1
600,9.375,1
1920,30,1
70,1.429,1
430,4.3,1
460,0.87,1
1242,15.333,1
207,2.556,1
300,3,1
144,4,1
68,4.25,1
144,2.25,1
238,4.857,1
3888,15.188,1
876,6.083,1
102,2.833,1
1971,24.333,1
473,3.909,1
340,3.4,1
306,3.778,1
390,3.9,1
114,3.167,1
999,12.333,1
14,14,1
30,1.2,1
3105,4.259,1
208,3.25,1
40,2.5,1
288,3.556,1
9,1,1
315,3.889,1
100,4,1
408,11.333,1
2680,26.8,1
300,3,1
80,1.25,1
2620,26.2,1
210,2.1,1
70,0.357,1
1533,31.286,1
310,3.1,1
738,9.111,1
85,3.4,1
88,0.727,1
2112,14.667,1
1936,7.563,1
445,17.8,1
42,0.857,1
440,4.4,1
873,10.778,1
462,9.429,1
198,2.444,1
184,2.875,1
1449,17.889,1
576,16,1
96,1.5,1
564,15.667,1
72,2,1
711,8.778,1
245,5,1
1494,18.444,1
1911,11.308,1
72,0.889,1
384,6,1
2620,26.2,1
24,0.375,1
1089,9,1
70,1.429,1
30,1.2,1
344,5.375,1
140,2.857,1
1377,17,1
250,2.5,1
816,12.75,1
77,1.571,1
4576,9.455,1
63,0.778,1
4064,63.5,1
84,2.333,1
110,4.4,1
63,1.286,1
1440,22.5,1
1184,18.5,1
896,1.143,1
3192,22.167,1
909,11.222,1
3141,38.778,1
147,3,1
1705,14.091,1
729,9,1
870,8.7,1
88,0.727,1
42,1.167,1
112,1.75,1
2400,24,1
4848,33.667,1
200,3.125,1
108,1.333,1
245,5,1
41,41,1
750,7.5,1
3392,13.25,1
2976,5.167,1
1148,23.429,1
990,9.9,1
1936,30.25,1
32,0.5,1
930,9.3,1
1107,13.667,1
558,139.5,1
120,1.875,1
36,36,1
260,2.6,1
872,13.625,1
180,1.8,1
780,1.95,1
72,2,1
70,1.429,1
847,17.286,1
300,8.333,1
45,0.556,1
170,1.7,1
1638,20.222,1
3976,20.286,1
210,4.286,1
42,42,1
2483,14.692,1
168,2.625,1
1650,16.5,1
104,1.625,1
1330,27.143,1
208,3.25,1
560,8.75,1
350,3.5,1
324,2.25,1
28,0.571,1
2176,34,1
112,1.75,1
128,2,1
416,6.5,1
162,2,1
216,2.667,1
702,8.667,1
1242,15.333,1
486,6,1
81,1,1
1112,17.375,1
104,1.625,1
2016,14,1
4572,56.444,1
423,5.222,1
644,13.143,1
300,3,1
160,2.5,1
330,3.3,1
2116,4,1
171,2.111,1
405,5,1
15580,10.789,1
280,4.375,1
225,2.778,1
140,2.857,1
2310,10.267,1
288,4.5,1
1416,9.833,1
4760,24.286,1
3420,0.95,1
1250,12.5,1
5504,21.5,1
2745,33.889,1
570,15.833,1
420,4.2,1
441,5.444,1
2710,27.1,1
63,0.778,1
56,0.875,1
328,5.125,1
248,3.875,1
1720,26.875,1
927,11.444,1
324,4,1
184,2.875,1
1246,25.429,1
96,1.5,1
414,5.111,1
264,4.125,1
28,0.571,1
266,5.429,1
16,1,1
2472,38.625,1
2013,16.636,1
1216,19,1
1276,10.545,1
322,6.571,1
333,4.111,1
1008,7,1
126,2.571,1
48,3,1
234,2.889,1
217,4.429,1
369,4.556,1
7,7,1
670,6.7,1
2322,28.667,1
1206,14.889,1
336,6.857,1
1864,29.125,1
456,28.5,1
28,0.571,1
42,1.167,1
1107,13.667,1
216,2.667,1
744,11.625,1
190,1.9,1
225,2.778,1
312,2.167,1
494,2.923,1
1508,8.923,1
400,4,1
256,4,1
2640,21.818,1
66,1.833,1
1080,10.8,1
2720,27.2,1
819,10.111,1
580,5.8,1
4944,19.313,1
248,3.875,1
852,5.917,1
47,47,1
352,5.5,1
12,1.333,1
238,4.857,1
2747,1.634,1
9,1,1
306,3.778,1
1647,20.333,1
153,1.889,1
96,1.5,1
3330,10.278,1
108,3,1
220,1.818,1
140,2.857,1
15,0.6,1
288,4.5,1
490,10,1
864,13.5,1
84,2.333,1
64,1,1
132,3.667,1
872,13.625,1
1755,21.667,1
1298,10.727,1
2511,31,1
168,3.429,1
400,6.25,1
98,2,1
1395,17.222,1
120,1.2,1
3264,22.667,1
4815,59.444,1
484,4,1
315,12.6,1
380,3.8,1
594,4.909,1
296,4.625,1
3230,32.3,1
1032,16.125,1
329,6.714,1
176,2.75,1
1352,8,1
50,2,1
190,1.9,1
380,3.8,1
216,6,1
253,2.091,1
2964,17.538,1
600,4.167,1
64,1,1
315,3.889,1
4806,59.333,1
322,6.571,1
1837,15.182,1
104,1.625,1
112,1.75,1
2821,16.692,1
224,3.5,1
504,7.875,1
2620,26.2,1
351,4.333,1
77,1.571,1
312,34.667,1
49,1,1
1248,8.667,1
78,2.167,1
656,10.25,1
2592,18,1
70,2.8,1
96,1.5,1
531,6.556,1
96,1.5,1
104,26,1
3632,14.188,1
168,2.625,1
1560,24.375,1
1240,12.4,1
150,1.5,1
99,0.818,1
40,1.6,1
4396,22.429,1
490,4.9,1
1332,16.444,1
837,10.333,1
1008,20.571,1
715,5.909,1
516,3.583,1
319,2.636,1
119,2.429,1
4675,7.48,1
96,1.5,1
121,1,1
1928,30.125,1
144,2.25,1
738,9.111,1
3647,74.429,1
608,9.5,1
371,7.571,1
790,7.9,1
280,5.714,1
49,1,1
1211,24.714,1
96,0.667,1
336,5.25,1
570,5.7,1
945,11.667,1
96,1.5,1
468,5.778,1
864,10.667,1
1476,18.222,1
96,1.5,1
119,2.429,1
360,3.6,1
196,4,1
112,1.75,1
320,5,1
260,2.6,1
108,1.333,1
171,2.111,1
98,2,1
78,2.167,1
4760,24.286,1
1190,11.9,1
1386,11.455,1
105,4.2,1
820,8.2,1
340,3.4,1
656,10.25,1
99,0.818,1
98,2,1
684,8.444,1
550,5.5,1
231,4.714,1
184,2.875,1
424,6.625,1
410,4.1,1
264,1.833,1
182,3.714,1
220,2.2,1
264,4.125,1
136,2.125,1
1104,30.667,1
363,3,1
494,2.923,1
1071,13.222,1
64,1,1
4466,22.786,1
80,3.2,1
162,4.5,1
198,2.444,1
91,1.857,1
790,7.9,1
375,15,1
2088,32.625,1
1792,7,1
12,1.333,1
200,8,1
266,5.429,1
63,1.286,1
81,1,1
230,2.3,1
112,2.286,1
120,1.875,1
7416,12.875,1
88,0.727,1
477,5.889,1
288,3.556,1
161,3.286,1
3451,11.941,1
198,2.444,1
315,6.429,1
637,13,1
119,2.429,1
1510,15.1,1
6288,24.563,1
114,3.167,1
2992,24.727,1
520,5.2,1
48,1.333,1
3280,12.813,1
810,8.1,1
242,2,1
2710,27.1,1
1260,12.6,1
35,0.714,1
729,9,1
364,7.429,1
918,11.333,1
175,3.571,1
360,4.444,1
190,1.9,1
70,1.429,1
128,2,1
330,2.727,1
336,6.857,1
15,0.6,1
470,18.8,1
105,2.143,1
616,9.625,1
480,3.333,1
798,4.071,1
35,0.714,1
32,0.5,1
38,9.5,1
15,0.6,1
152,2.375,1
180,1.8,1
640,10,1
180,1.8,1
1089,13.444,1
1089,13.444,1
65,2.6,1
245,5,1
1485,18.333,1
740,7.4,1
48,1.333,1
1200,18.75,1
1536,2.667,1
810,22.5,1
999,12.333,1
20,0.8,1
2710,27.1,1
96,1.5,1
80,1.25,1
72,2,1
387,4.778,1
1508,8.923,1
66,1.833,1
105,2.143,1
276,17.25,1
287,5.857,1
108,1.333,1
286,2.364,1
945,19.286,1
5392,21.063,1
1272,141.33,1
494,2.923,1
301,6.143,1
280,2.8,1
135,5.4,1
4990,49.9,1
5016,8.708,1
329,6.714,1
1672,13.818,1
432,6.75,1
4815,59.444,1
77,1.571,1
96,1.5,1
1260,8.75,1
410,4.1,1
45,0.556,1
12275,19.64,1
2431,20.091,1
264,1.833,1
414,5.111,1
1470,14.7,1
946,7.818,1
264,4.125,1
534,14.833,1
266,5.429,1
2875,4.6,1
182,3.714,1
165,6.6,1
610,6.1,1
147,3,1
161,3.286,1
6613,22.882,1
852,5.917,1
536,8.375,1
88,0.727,1
90,0.9,1
2520,25.2,1
1176,6,1
777,15.857,1
320,5,1
155,6.2,1
5060,50.6,1
60,2.4,1
688,10.75,1
1001,8.273,1
6525,10.44,1
738,9.111,1
170,1.7,1
352,2.909,1
180,2.222,1
738,9.111,1
1750,8.929,1
5350,53.5,1
196,4,1
78,2.167,1
176,2.75,1
126,2.571,1
80,0.8,1
72,4.5,1
371,7.571,1
252,3.111,1
357,7.286,1
98,2,1
90,3.6,1
248,3.875,1
91,1.857,1
56,0.875,1
110,1.1,1
410,4.1,1
4797,59.222,1
2024,16.727,1
192,5.333,1
560,8.75,1
1596,32.571,1
738,9.111,1
690,6.9,1
54,0.667,1
400,4,1
378,4.667,1
288,8,1
900,9,1
242,2,1
594,7.333,1
5110,51.1,1
1963,11.615,1
40,0.625,1
2470,6.842,1
154,3.143,1
880,8.8,1
5382,31.846,1
242,2,1
376,5.875,1
427,8.714,1
1920,30,1
1650,13.636,1
473,3.909,1
287,5.857,1
99,1.222,1
189,2.333,1
1353,11.182,1
896,1.143,1
490,19.6,1
35,35,1
102,2.833,1
330,3.3,1
552,8.625,1
996,6.917,1
287,5.857,1
620,6.2,1
3069,37.889,1
656,10.25,1
189,2.333,1
2613,15.462,1
32,0.5,1
126,2.571,1
11775,18.84,1
30,1.2,1
81,1,1
288,4.5,1
72,1.125,1
1467,18.111,1
54,1.5,1
1629,20.111,1
112,1.75,1
7,7,1
1000,10,1
504,6.222,1
1298,10.727,1
1176,24,1
144,2.25,1
28,0.571,1
837,10.333,1
64,1,1
119,2.429,1
252,5.143,1
108,1.333,1
354,9.833,1
384,1.5,1
140,1.4,1
396,4.889,1
423,5.222,1
288,3.556,1
120,1.2,1
133,2.714,1
2886,17.077,1
2349,29,1
168,4.667,1
980,9.8,1
120,1.875,1
24,0.667,1
35,1.4,1
20,0.8,1
195,7.8,1
80,0.8,1
1296,20.25,1
60,1.667,1
340,3.4,1
900,11.111,1
518,10.571,1
855,10.556,1
324,4,1
319,2.636,1
4581,56.556,1
312,4.875,1
32,0.5,1
272,4.25,1
72,1.125,1
84,1.714,1
189,3.857,1
248,3.875,1
664,10.375,1
544,8.5,1
704,5.818,1
370,3.7,1
189,3.857,1
870,8.7,1
104,1.625,1
210,4.286,1
78,2.167,1
252,3.111,1
801,9.889,1
1150,11.5,1
350,3.5,1
999,12.333,1
4824,59.556,1
232,3.625,1
750,7.5,1
84,1.714,1
891,11,1
15,0.6,1
665,13.571,1
56,1.143,1
100,4,1
80,1.25,1
70,0.7,1
1310,13.1,1
19789,3.338,1
120,1.2,1
352,2.909,1
484,4,1
231,4.714,1
2620,26.2,1
152,2.375,1
351,4.333,1
792,5.5,1
8533,16.13,1
128,2,1
104,1.625,1
176,2.75,1
833,17,1
135,1.667,1
162,2,1
5530,28.214,1
84,2.333,1
273,5.571,1
600,16.667,1
675,8.333,1
369,4.556,1
2280,22.8,1
4410,54.444,1
96,0.667,1
990,8.182,1
95,3.8,1
2710,27.1,1
737,6.091,1
95,3.8,1
630,6.3,1
531,6.556,1
664,10.375,1
3180,31.8,1
560,8.75,1
470,4.7,1
1008,15.75,1
108,0.75,1
824,12.875,1
144,2.25,1
9,0.111,1
190,1.9,1
90,22.5,1
1540,15.4,1
1267,25.857,1
24,0.667,1
2100,10.714,1
217,4.429,1
368,5.75,1
301,6.143,1
108,1.333,1
216,6,1
520,5.2,1
190,1.9,1
576,16,1
1224,8.5,1
2448,30.222,1
2981,24.636,1
1386,28.286,1
60,60,1
370,3.7,1
2630,26.3,1
868,4.429,1
1521,18.778,1
91,1.857,1
234,6.5,1
4590,56.667,1
370,3.7,1
406,2.071,1
133,2.714,1
324,4,1
4806,59.333,1
3168,39.111,1
91,1.857,1
126,2.571,1
42,0.857,1
2241,27.667,1
36,1,1
1260,12.6,1
3184,49.75,1
153,1.889,1
2556,31.556,1
1400,21.875,1
408,1.412,1
8064,14,1
77,1.571,1
118,118,1
5768,29.429,1
2250,27.778,1
4806,59.333,1
280,4.375,1
423,5.222,1
28,0.571,1
1530,18.889,1
847,17.286,1
360,3.6,1
264,7.333,1
2610,26.1,1
161,3.286,1
4908,34.083,1
10,10,1
162,2,1
451,3.727,1
2016,3.5,1
1111,9.182,1
360,4.444,1
231,1.909,1
48,0.75,1
90,1.111,1
312,2.167,1
637,13,1
1104,30.667,1
882,10.889,1
56,0.875,1
852,5.917,1
63,1.286,1
330,3.3,1
88,1.375,1
488,7.625,1
1746,21.556,1
8500,13.6,1
72,1.125,1
590,5.9,1
2871,23.727,1
2035,16.818,1
344,5.375,1
182,3.714,1
50,2,1
2412,29.778,1
940,9.4,1
96,1.5,1
217,4.429,1
5586,28.5,1
1870,6.471,1
77,1.571,1
28,0.571,1
2250,27.778,1
469,9.571,1
495,6.111,1
42,0.095,2
1611,179,2
206,206,2
550,22,2
64,16,2
87,87,2
1070,267.5,2
1500,166.67,2
98,98,2
40,10,2
187,187,2
1665,66.6,2
33,33,2
387,43,2
640,25.6,2
4697,38.818,2
19,19,2
107,107,2
193,193,2
12240,21.25,2
27,27,2
196,196,2
1072,268,2
44,11,2
1074,268.5,2
184,184,2
96,24,2
950,237.5,2
14,14,2
186,186,2
1072,268,2
3336,23.167,2
17,17,2
39,39,2
777,86.333,2
40,40,2
117,1.444,2
1632,181.33,2
277,277,2
199,199,2
28,28,2
42,10.5,2
104,26,2
14,14,2
86,86,2
36,2.25,2
52,52,2
128,32,2
115,115,2
71,71,2
14,14,2
1074,268.5,2
892,223,2
45,45,2
1400,56,2
35,35,2
5530,55.3,2
40,10,2
42,42,2
277,277,2
1074,268.5,2
136,136,2
9,9,2
128,2,2
126,31.5,2
23,23,2
1410,156.67,2
398,99.5,2
147,147,2
162,18,2
1074,268.5,2
92,23,2
100,25,2
127,127,2
44,44,2
214,214,2
14,14,2
17,17,2
13,13,2
65,65,2
61,61,2
40,10,2
14,14,2
5814,20.118,2
36,36,2
148,148,2
45,45,2
79,79,2
1611,179,2
472,118,2
282,7.833,2
858,95.333,2
98,2,2
549,61,2
224,56,2
40,40,2
36,9,2
55,55,2
37,0.027,2
1848,28.875,2
29,29,2
152,152,2
379,379,2
17,17,2
8,8,2
22,22,2
199,199,2
172,172,2
20,20,2
177,19.667,2
1074,268.5,2
1072,268,2
20,20,2
76,4.75,2
10,10,2
396,44,2
126,3.5,2
8778,24.316,2
348,38.667,2
4225,6.76,2
44,44,2
45,45,2
46,46,2
95,95,2
19,19,2
7,7,2
1070,267.5,2
10,10,2
11,11,2
32,32,2
94,94,2
1608,178.67,2
35,35,2
43,43,2
37,37,2
28,7,2
70,70,2
235,235,2
126,126,2
8,8,2
17,17,2
19,19,2
138,138,2
32,8,2
202,50.5,2
352,88,2
8,8,2
13,13,2
34,34,2
1076,269,2
124,31,2
1076,269,2
10,10,2
22,22,2
14,14,2
11,11,2
232,58,2
41,41,2
1074,268.5,2
912,101.33,2
63,63,2
124,124,2
46,46,2
106,106,2
1076,269,2
77,77,2
12,12,2
32,32,2
75,75,2
27,27,2
48,12,2
10,10,2
35,1.4,2
52,52,2
348,38.667,2
36,9,2
7500,12,2
12,3,2
52,52,2
92,23,2
18,18,2
11,11,2
408,102,2
148,148,2
7,7,2
15,15,2
2096,131,2
159,159,2
70,70,2
12,12,2
13,13,2
288,288,2
62,62,2
36,36,2
67,67,2
255,255,2
117,117,2
52,52,2
15,15,2
1070,267.5,2
17,17,2
98,24.5,2
13,13,2
69,69,2
36,36,2
777,86.333,2
15,15,2
13,13,2
73,73,2
50,12.5,2
85,85,2
69,69,2
10,10,2
34,34,2
58,58,2
102,102,2
460,28.75,2
1389,154.33,2
279,279,2
180,180,2
8,8,2
339,37.667,2
1074,268.5,2
852,23.667,2
314,78.5,2
12,3,2
318,35.333,2
14,14,2
30,30,2
14,14,2
145,145,2
28,7,2
198,49.5,2
1650,183.33,2
1614,179.33,2
47,47,2
19,19,2
17,17,2
7,0.143,2
278,278,2
28,28,2
28,28,2
413,413,2
51,51,2
128,32,2
63,63,2
11,11,2
14,14,2
114,114,2
234,6.5,2
29,29,2
1072,268,2
246,61.5,2
16,16,2
29,29,2
44,11,2
39,39,2
36,9,2
20,20,2
81,81,2
322,6.571,2
161,161,2
1070,267.5,2
650,162.5,2
1650,183.33,2
44,44,2
117,117,2
9,9,2
54,54,2
131,131,2
9240,11.786,2
20,0.2,2
19,19,2
44,11,2
15,15,2
830,207.5,2
22,22,2
18,18,2
2772,22.909,2
1072,268,2
33,33,2
200,50,2
17,17,2
283,283,2
1623,180.33,2
5797,20.059,2
1074,268.5,2
8,8,2
339,37.667,2
48,48,2
537,537,2
6156,19,2
78,78,2
1074,268.5,2
776,48.5,2
33,3.667,2
4977,1.254,3
896,1.143,3
44416,2.711,3
868,1.107,3
25619,0.733,3
868,1.107,3
72204,4.144,3
12367,1.795,3
24174,1.033,3
896,1.143,3
24360,0.863,3
24920,0.787,3
928,1.103,3
78352,2.843,3
896,1.143,3
81954,2.707,3
899,1.069,3
9672,1.118,3
26243,0.988,3
928,1.103,3
8835,0.979,3
87234,2.522,3
22680,0.804,3
3250,0.769,3
26367,0.754,3
12,0.083,4
27,0.037,4
14,0.071,4
14,0.071,4
25,0.04,4
84,0.012,4
26,0.038,4
210,0.019,4
7,0.143,4
17,0.059,4
20,0.05,4
38,0.105,4
126,3.5,4
8,0.125,4
174,0.052,4
32,0.031,4
16,0.063,4
7,0.143,4
188,0.021,4
8,0.125,4
31,0.032,4
9,0.111,4
24,0.167,4
23,0.043,4
7,0.143,4
14,0.286,4
18,0.056,4
2150,0.012,4
108,0.148,4
8,0.125,4
10,0.1,4
8,0.125,4
7,0.143,4
12,0.083,4
42,0.024,4
8,0.5,4
47,0.021,4
372,0.043,4
11,0.091,4
37,0.027,4
9,0.111,4
198,0.045,4
53,0.019,4
9,0.111,4
54,0.019,4
22,0.182,4
13,0.077,4
38,0.026,4
9,0.111,4
15,0.067,4
34,0.029,4
13,0.077,4
22,0.045,4
31,0.032,4
8,0.5,4
10,0.4,4
10,0.1,4
39,0.026,4
7830,0.115,4
34,0.118,4
10,0.1,4
9,0.111,4
294,0.031,4
9,0.111,4
10,0.4,4
108,0.148,4
76,0.013,4
25,25,4
28,0.143,4
9,0.111,4
117,0.009,4
8,0.125,4
294,0.167,4
54,0.019,4
9,0.111,4
207,0.043,4
11,0.091,4
10,0.1,4
77,1.571,5
25935,3.132,5
26062,3.783,5
19278,6.611,5
153,0.529,5
1830,2.033,5
3555,1.756,5
28,1.75,5
740,0.541,5
2201,2.29,5
44,2.75,5
98368,2.189,5
480,1.875,5
153,1.889,5
3255,3.387,5
65,0.385,5
2544,0.906,5
128,2,5
893,2.474,5
11200,10.938,5
168,3.429,5
45760,1.788,5
1548,1.194,5
1752,12.167,5
90,1.111,5
12390,0.89,5
780,1.95,5
1392,1.655,5
1020,3.529,5
67626,2.889,5
1728,1.333,5
26386,1.057,5
54,1.5,5
54,0.667,5
15,0.6,5
2544,0.906,5
5762,0.779,5
3969,0.605,5
2640,0.873,5
2664,1.946,5
2660,1.842,5
432,0.75,5
19296,8.375,5
48,0.333,5
528,4.364,5
484,1,5
39006,1.005,5
3456,2.667,5
2312,0.5,5
70,0.7,5
20,0.8,5
32,0.5,5
266,1.357,5
2666,1.442,5
19278,6.611,5
336,1.313,5
2496,0.923,5
105,2.143,5
4900,0.49,5
84,0.19,5
20,1.25,5
3255,3.387,5
3871,1.612,5
8,0.125,5
1800,2,5
78,2.167,5
32,2,5
140752,1.523,5
2730,1.795,5
142290,1.52,5
238,1.214,5
329,6.714,5
35,1.4,5
5865,0.812,5
924,0.848,5
36,1,5
6192,4.778,5
64,0.25,5
63,1.286,5
850,0.735,5
30,0.833,5
72,2,5
2592,0.889,5
1769,2.103,5
91,1.857,5
120,1.2,5
13442,6.085,5
23972,8.865,5
104,0.615,5
210,0.933,5
9999,0.98,5
40,0.625,5
143993,1.489,5
169,1,5
1708,2.179,5
1428,3.238,5
2010,0.448,5
102,2.833,5
45,1.8,5
36,0.444,5
30,0.833,5
22991,3.337,5
26062,3.783,5
26145,3.795,5
